ACCESSION_NUMBER	PERIODOFREPORT	ENTITYNAME	SERVICECOMPANY	REGISTRANTENGAGEDSERVICE	REGULATORYAGENCY	AMENDMENTFILED	ADDITIONALINFORMATION	NUMBERITEMSRECEIVEDFORTRANSFER	NUMMASTERSECURITYHOLDERFILINGS	NUMBERINDIVIDUALACCOUNTS	NUMDIVREINVDIRPURPLANACCOUNTS	NUMDIRECTREGISTSYSTEMACCOUNTS	NUMBERFILED	FILEALL	SECHOLDERADDITIONALINFO	ALWAYSCOMPLIANT	NUMBERMONTHSNOTCOMPLIANT	NUMBERNOTICENONCOMPLIANCEFILED	TOTAL	TOTALOTHERTHANRECEIPTORDERDATE	NUMLOSTACCTSREMITTEDTOSTATES
0001413398-20-000004	31-DEC-2019	Morgan Stanley Services Co Inc.	None	N	SEC	Not applicable		0	2309	2309	2309	0	0			Not Applicable			87324	0	0
0001010549-20-000054	31-DEC-2019	SECURITIES TRANSFER CORP /TA	None	N	SEC	Not applicable		1575	204027	204859	265	64	0			Yes			0	0	0
0001434234-20-000001	31-DEC-2019	GLOBEX TRANSFER, LLC	Some	N	SEC	Not applicable		1222	23993	23993	0	0	0			Yes			0	0	0
0001022437-20-000001	31-DEC-2019	DEUTSCHE BANK AG	All	N	BGFRS	Yes, filed amendment(s)															
0000848027-20-000002	31-DEC-2019	DEUTSCHE BANK NATIONAL TRUST CO /TA	Some	Y	OCC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001721868-20-000164	31-DEC-2019	PACIFIC STOCK TRANSFER CO /TA	Some	Y	SEC	Yes, filed amendment(s)		4384	759589	759589	0	731	0			Yes			0	0	0
0001721868-20-000163	31-DEC-2019	Capital Transfer Agency, Ulc	Some	Y	SEC	Yes, filed amendment(s)		2851	34683	34683	0	1276	0			Yes			0	0	0
0000839097-20-000001	31-DEC-2019	DEUTSCHE BANK TRUST CO AMERICAS /TA	Some	Y	BGFRS	Not applicable		0	2	2	0	0	0			Yes			0	0	341
0001736356-20-000001	31-DEC-2019	Starion Bond Services /TA/	None	N	FDIC	Not applicable		0	2	0	0	0	0			Not Applicable			0	0	0
0001424912-20-000002	31-DEC-2019	se2, LLC/TA	None	Y	SEC	Yes, filed amendment(s)		43114	847158	0	0	0	0			Not Applicable			0	0	166
0001000952-20-000002	31-DEC-2019	CONDUENT SECURITIES SERVICES INC /TA	None	N	SEC	No, failed to file amendment(s)	Conduent corporate office failed to provide timely notification to us of a corporate officer change, however, we filed the TA-1 amendment immediately upon receipt and verification of notification of change.	1678	48547	48547	0	0	0			Yes			0	0	300
0000870156-20-000012	31-DEC-2019	MILES CAPITAL, INC.	None	N	SEC	Not applicable		0	595	595	0	0	0			Not Applicable			0	0	0
0000950123-20-003080	31-DEC-2019	DUPREE & CO INC /TA	None	N	SEC	Not applicable		0	7916	6107	5293	1343	0			Not Applicable			12973	141	0
0000842657-20-000002	31-DEC-2019	DWS Service Co	All	N	SEC	No, failed to file amendment(s)	The April 12, 2019 amendment was filed late due to a clerical error which has since been resolved.														
0001118414-20-000001	31-DEC-2019	SHENANDOAH TELECOMMUNICATIONS CO /VA/                   /TA	None	N	SEC	Not applicable		790	4389	4389	1312	3881	0			Yes			0	0	0
0001460584-20-000001	31-DEC-2019	Bangor Savings Bank /TA	None	N	FDIC	Not applicable		18	1	1	0	1									0
0001018490-20-000003	31-DEC-2019	DB SERVICES AMERICAS INC /TA	None	Y	SEC	No, failed to file amendment(s)	The April 12,2019 amendment was filed late due to a clerical error which has since been resolved.	1395	37592	37592	0	0	0			Yes			0	0	0
0001568437-20-000002	31-DEC-2019	ESHARES INC DBA Carta INC	None	N	SEC	Yes, filed amendment(s)		8440	782574	782574	0	0	0			Not Applicable			0	0	0
0001145892-20-000004	31-DEC-2019	COMPUTERSHARE TRUST CO NA /TA	All	Y	OCC	Yes, filed amendment(s)															
0001654954-20-003556	31-DEC-2019	INTERWEST TRANSFER CO INC                               /TA	None	N	SEC	Not applicable		1845	85141	85141	0	0	0			Yes			0	0	0
0001771186-20-000001	31-DEC-2019	Entoro Transfer Services, LLC	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001432532-20-000003	31-DEC-2019	Franklin Templeton Investment Services GmbH	None	Y	SEC	Yes, filed amendment(s)		134	32149	32149	0	0	0			Yes			57325	753	0
0000838135-20-000002	31-DEC-2019	BRANCH BANKING & TRUST CO /TA	None	N	FDIC	Not applicable		0	1147	389	0	0	0			Not Applicable			0	0	0
0001078782-20-000223	31-DEC-2019	ACTION STOCK TRANSFER CORP	None	N	SEC	Not applicable		9342	142621	142621	0	12	0			Yes			0	0	0
0000734751-20-000001	31-DEC-2019	DUKE ENERGY CORP                                        /TA	None	N	SEC	Not applicable		10614	142809	181652	126064	55588	0			Yes			0	0	1126
0000353291-20-000002	31-DEC-2019	FRANKLIN TEMPLETON INVESTOR SERVICES LLC /TA	Some	N	SEC	Yes, filed amendment(s)		505838	2221298	2221298	0	0	0			Yes			13800963	1014247	837
0001432531-20-000005	31-DEC-2019	Franklin Templeton International Services (India) Private LTD	None	Y	SEC	Yes, filed amendment(s)		49982	0	0	0	0	0			Yes			322469	28560	0
0001432532-20-000002	31-DEC-2019	Franklin Templeton Investments Poland sp. z.o.o.	None	Y	SEC	Yes, filed amendment(s)		28919	0	0	0	0	0			Yes			167036	23586	0
0001410382-20-000001	31-DEC-2019	RCH Shareholder Services, LLC	None	N	SEC	Not applicable		419613	199690	199690	199690	0	0			Not Applicable			257000	0	325
0001062993-20-001564	31-DEC-2019	AST Trust Co (Canada)	Some	Y	SEC	Not applicable		82856	0	0	0	0	0			Not Applicable			0	0	0
0001520138-20-000118	31-DEC-2019	West Coast Stock Transfer Inc.	None	Y	SEC	Yes, filed amendment(s)		1197	25528	25528	0	1	0			Yes			0	0	0
0001062993-20-001563	31-DEC-2019	AST Investor Services Inc. (Canada)	Some	Y	SEC	Not applicable		82856	1557028	600090	236492	363598	0			Yes			0	0	857
0001213900-20-008028	31-DEC-2019	WORLDWIDE STOCK TRANSFER LLC	None	Y	SEC	Not applicable		2189	97635	97635	0	1896	0			Yes			0	0	0
0001654954-20-003506	31-DEC-2019	DIRECT TRANSFER LLC	None	Y	SEC	Not applicable		3484	224567	224567	49	19244	0			Yes			0	0	0
0000839266-20-000001	31-DEC-2019	ALERUS FINANCIAL NA /TA	None	N	OCC	Not applicable		0	0	0	0	0	0			Yes			0	0	0
0001451217-20-000002	31-DEC-2019	SEI Institutional Transfer Agent, Inc.	Some	N	SEC	Yes, filed amendment(s)		3962	118436	118436	109301	0	0			Yes			893667	349	2
0000896852-20-000010	31-DEC-2019	INVESCO INVESTMENT SERVICES INC	Some	N	SEC	Yes, filed amendment(s)		580705	3377887	3377887	3338545	0	0			Yes			23483136	308269	952
0001073944-20-000001	31-DEC-2019	UMB FUND SERVICES INC	None	Y	SEC	Yes, filed amendment(s)		153281	529719	529719	99677	347851	0			Yes			2444913	642355	112
0001060257-20-000001	31-DEC-2019	BANCO SANTANDER PUERTO RICO /TA/ Trust Department 946	Some	N	FDIC	Not applicable		538	294	294	19	0				Yes					0
0001030030-20-000002	31-DEC-2019	NOTTINGHAM SHAREHOLDER SERVICES LLC /TA	Some	N	SEC	Not applicable		3076	38829	38829	36416	38829	0			Yes			285450	6742	0
0000927395-20-000001	31-DEC-2019	WNC & ASSOCIATES INC /TA	None	N	SEC	Not applicable		59	6157	6157	0	0	0			Yes			0	0	0
0001720655-20-000001	31-DEC-2019	StartEngine Secure LLC	None	N	SEC	Yes, filed amendment(s)		30	83426	0	0	0	0			Not Applicable			0	0	1
0001145893-20-000002	31-DEC-2019	U S BANK NA	None	Y	OCC	Not applicable		2833	363795	408825	0	0	0			Yes			0	0	190
0001768378-20-000001	31-DEC-2019	MacKenzie Capital Management, LP / TA	None	N	SEC	Not applicable		129	2850	2850	1150	0	0			Not Applicable			0	0	0
0001227021-20-000003	31-DEC-2019	BROWN BROTHERS HARRIMAN & CO	None	N	SEC	Yes, filed amendment(s)		863	14506	14506	514	210	0			Yes			6145	337	0
0001630490-20-000002	31-DEC-2019	FIS Investor Services LLC /TA	None	Y	SEC	Yes, filed amendment(s)		148486	397285	397285	327481	0	0			Yes			3864204	33102	118
0001104659-20-040131	31-DEC-2019	VStock Transfer, LLC	None	Y	SEC	Not applicable		7488	131776	131776	0	14979	0			Yes			0	0	0
0001573364-20-000002	31-DEC-2019	Wells Fargo EGS (India) Private Ltd	None	Y	OCC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0000913181-20-000001	31-DEC-2019	MUFG Investor Services (US) LLC	None	Y	SEC	Yes, filed amendment(s)		2616	59851	59851	59604	0	0			Not Applicable			2472720	3426	129
0001459537-20-000002	31-DEC-2019	First, N.A.	All	N	OCC	Not applicable															
0001493152-20-005082	31-DEC-2019	ISLAND CAPITAL MANAGEMENT LLC	None	Y	SEC	Yes, filed amendment(s)		4280	98996	98996	0	12864	0			Yes			0	0	0
0001145697-20-000001	31-DEC-2019	FULTON BANK, NATIONAL ASSOCIATION	None	N	OCC	Not applicable		881	16902	16902	5923	689	0			Yes			0	0	33
0001573302-20-000001	31-DEC-2019	TSX TRUST Co	Some	Y	SEC	Yes, filed amendment(s)		27554	125621	125621	899	3122	0			Not Applicable			0	0	0
0001492746-20-000003	31-DEC-2019	NAV Consulting, Inc.	None	N	SEC	Not applicable		2558	38206	32369	520	0	0			Not Applicable			0	0	0
0000838927-20-000002	31-DEC-2019	BANK OF AMERICA N.A.	Some	N	OCC	Not applicable		2	173	173	0	0	0			Yes			0	0	1
0000027048-20-000001	31-DEC-2019	DST SYSTEMS INC                                         /TA	Some	Y	SEC	Yes, filed amendment(s)		187749	3950525	3950525	1960255	21439	0			Yes			14911371	86943	553
0001104659-20-039650	31-DEC-2019	Alight Solutions LLC	None	Y	SEC	Not applicable		0	0	12100135	0	0				Not Applicable					0
0000275143-20-000001	31-DEC-2019	DST ASSET MANAGER SOLUTIONS, INC./TA	Some	Y	SEC	Yes, filed amendment(s)		200564	9432271	9432271	8850026	0	0			Yes			82759943	86903	1921
0000839287-20-000003	31-DEC-2019	STATE STREET BANK & TRUST CO                            /TA	Some	Y	BGFRS	Not applicable		1992	213421	213421	5296	0	0			Yes			1512560	1324	0
0000734846-20-000001	31-DEC-2019	AMEREN SERVICES Co	None	N	SEC	Not applicable		3231	45288	38916	32345	6571	0			Yes			0	0	823
0001452780-20-000001	31-DEC-2019	DST Worldwide Services India Private Limited- TA	None	Y	SEC	Yes, filed amendment(s)		38982	0	0	0	0	0			Not Applicable			330745	50	0
0000868275-20-000002	31-DEC-2019	SATURNA CAPITAL CORP /WA/ /TA	None	N	SEC	Not applicable		0	20052	20052	20052	0	0			Not Applicable			88820	61	4
0001398344-20-006919	31-DEC-2019	ULTIMUS FUND SOLUTIONS LLC                              /TA	Some	Y	SEC	Yes, filed amendment(s)		0	362397	363092	304553	0	0			Not Applicable			1544484	1381	3
0000025728-20-000006	31-DEC-2019	WELLS FARGO DELAWARE TRUST COMPANY, N.A.	All	N	OCC	Not applicable															
0000025728-20-000004	31-DEC-2019	WELLS FARGO BANK NA /TA	Some	Y	OCC	Yes, filed amendment(s)		1270	49618	49618	0	0	0			Yes			0	0	124
0001398344-20-006915	31-DEC-2019	Ultimus Asset Services, LLC	All	N	SEC	Yes, filed amendment(s)															
0000854729-20-000002	31-DEC-2019	UMB BANK NA	Some	Y	OCC	Not applicable		116	54853	54853	0	0	0			Yes			0	0	0
0000025728-20-000002	31-DEC-2019	Wells Fargo Trust Company, N.A.	All	N	OCC	Not applicable															
0001049169-20-000010	31-DEC-2019	ALPS FUND SERVICES, INC.	None	N	SEC	No, failed to file amendment(s)	The employee departure was noticed on day 61.	5172	321147	321147	285391	0	0			Yes			1630419	335817	53
0001253179-20-000004	31-DEC-2019	GEMINI FUND SERVICES, LLC	Some	N	SEC	Yes, filed amendment(s)		162087	957867	957867	847045	957867	0			Yes			4080546	7198	28
0001535872-20-000001	31-DEC-2019	Philadelphia Stock Transfer, Inc	Some	N	SEC	Not applicable		2885	14648	14648	103	1974	0			Yes			0	0	0
0000854922-20-000002	31-DEC-2019	BANK OF NEW YORK MELLON /TA	Some	Y	BGFRS	Not applicable		2915	318565	318565	12506	0	0			Yes			0	0	1862
0001104659-20-039300	31-DEC-2019	DEARBORN CAPITAL MANAGEMENT LLC	None	N	SEC	Not applicable		100	2537	2537	0	0	0			Yes			0	0	0
0000737074-20-000002	31-DEC-2019	Victory Capital Transfer Agency, Inc.	Some	N	SEC	Yes, filed amendment(s)		28544	2127499	2114787	2082782	0	0			Not Applicable			5170978	2605	108
0000950123-20-003049	31-DEC-2019	APACHE CORP /TA	Some	N	SEC	Not applicable		22	926	926	0	0									0
0000874230-20-000002	31-DEC-2019	PUBLIX SUPER MARKETS INC /TA	None	N	SEC	Not applicable		22870	125675	125675	0	0	0			Yes			0	0	404
0001104659-20-039278	31-DEC-2019	PACIFIC GLOBAL INVESTOR SERVICES INC                    /TA	None	N	SEC	Not applicable		385	1828	1828	1733	0	0			Yes			3073	1	0
0001030030-20-000001	31-DEC-2019	NOTTINGHAM SHAREHOLDER SERVICES LLC /TA	None	N	SEC	Not applicable		3076	38829	38829	36416	38829	0			Yes			285450	6742	5
0001770452-20-000003	31-DEC-2019	MUFG Union Bank, N.A. /TA/	None	N	OCC	Not applicable		46	8000	8000	0	5559	0			Yes			0	0	0
0000798947-20-000002	31-DEC-2019	STANDARD REGISTRAR & TRANSFER CO INC /TA	None	N	SEC	Yes, filed amendment(s)		1453	203725	203725	0	213	0			Yes			0	0	0
0000810417-20-000001	31-DEC-2019	EDWARD D JONES & CO LP /TA	None	N	SEC	Not applicable		0	4957367	4957367	0	0	0			Yes			142841404	38297	53
0000005076-20-000002	31-DEC-2019	AMERICAN FUNDS SERVICE Co	None	N	SEC	No, failed to file amendment(s)	Changes made to the Board that were effective 11/20/2019, were reported on the TA-1 amendment ,on Feb 13, 2020.	314566	20954895	20954895	20886427	0	0			Not Applicable			207725379	453492	1392
0001493152-20-004841	31-DEC-2019	BULLFINCH FUND INC /NY/ TA	None	N	SEC	Not applicable		0	129	129	129	0	0			Not Applicable			169	0	0
0000950123-20-003032	31-DEC-2019	WADDELL & REED SERVICES Co (dba WI Services Company)/TA	None	N	SEC	Not applicable		131799	2836220	2836220	2791287	0	0			Not Applicable			12177897	4787	282
0001506388-20-000002	31-DEC-2019	American Family Life Assurance Co of Columbus	None	Y	SEC	Yes, filed amendment(s)		7268	0	0	0	0	0			Yes			0	0	0
0001145959-20-000002	31-DEC-2019	UMB BANK & TRUST NATIONAL ASSOCIATION	All	N	OCC	Not applicable															
0000869442-20-000002	31-DEC-2019	JOHN HANCOCK SIGNATURE SERVICES INC /TA	Some	N	SEC	Yes, filed amendment(s)		8233	383100	383100	371184	0	0			Yes			4677132	2173896	121
0000950123-20-003030	31-DEC-2019	Conduent HR Services, LLC	None	Y	SEC	Yes, filed amendment(s)		0	0	0	0	0	0			Not Applicable			0	0	0
0001397265-20-000001	31-DEC-2019	BancFirst	None	N	FDIC	Not applicable		69	3145	3145	0	1	0			Not Applicable			0	0	1
0000896852-20-000008	31-DEC-2019	INVESCO CANADA LTD. (FORMERLY INVESCO TRIMARK LTD.)	None	Y	SEC	Yes, filed amendment(s)		19287	0	0	0	0	0			Yes			1680951	2546	0
0001104659-20-038729	31-DEC-2019	JOHNSON FINANCIAL INC /TA	None	N	SEC	Not applicable		1942	3742	8250	8015	8250	0			Yes			29152	335	0
0001104659-20-038709	31-DEC-2019	NYLIM SERVICE CO LLC /TA	Some	N	SEC	Not applicable		13603	0	0	0	0	0			Yes			124224	20171	0
0000810704-20-000004	31-DEC-2019	PRIMERICA SHAREHOLDER SERVICES, INC.	Some	Y	SEC	No, failed to file amendment(s)	Due to an oversight, a TA-1 amendment was not filed in a timely manner following a change in the officers of the entity.	0	0	0	0	0	0			Not Applicable			0	0	0
0001062993-20-001497	31-DEC-2019	OLYMPIA TRUST CO                                        /TA	None	N	SEC	Yes, filed amendment(s)		757	4996	4996	81	0	0			Yes			0	0	0
0000899635-20-000003	31-DEC-2019	INTEGRITY FUND SERVICES LLC	None	N	SEC	Not applicable		5386	285416	19002	16192	19002	0			Yes			30022	106	0
0000088454-20-000001	31-DEC-2019	SECURITIES REGISTRAR & TRANSFER CORP                    /TA	None	N	SEC	Not applicable		3	5463	5463	0	0	0			Yes			0	0	0
0001493152-20-004701	31-DEC-2019	GEORGE RISK INDUSTRIES INC /TA	None	N	SEC	Not applicable		18	1133	1133	0	0	0			Yes			0	0	0
0000920493-20-000003	31-DEC-2019	LEE FINANCIAL RECORDKEEPING INC /HI/ /TA	Some	N	SEC	Yes, filed amendment(s)		0	1589	0	0	0	0			Yes			0	0	1
0001419200-20-000001	31-DEC-2019	Atlantic Shareholder Services, LLC	None	N	SEC	Not applicable		13309	55890	55890	49298	0	0			Yes			334698	1096	14
0000878605-20-000002	31-DEC-2019	WILSON BANK & TRUST CO                                  /TA	None	N	FDIC	Not applicable		618	4326	3169	1	0	0			Yes			0	0	0
0000794265-20-000002	31-DEC-2019	AMERICAN CENTURY SERVICES LLC /TA	Some	N	SEC	Not applicable		23326	1043310	1043310	1027566	0	0			Not Applicable			7337054	78584	62
0000733598-20-000001	31-DEC-2019	ALLIANCEBERNSTEIN INVESTOR SERVICES INC /TA	None	N	SEC	Yes, filed amendment(s)		16557	513694	513694	475451	375007	0			Yes			3787156	51908	76
0001550840-20-000002	31-DEC-2019	SS&C (Canada) Ltd	None	Y	SEC	Yes, filed amendment(s)		39	1092	0	0	0	0			Yes			0	0	0
0001683168-20-000941	31-DEC-2019	Mountain Share Transfer, LLC	Some	N	SEC	Yes, filed amendment(s)		233	16705	16705	0	0	0			Yes			0	0	0
0001683168-20-000940	31-DEC-2018	Mountain Share Transfer, LLC	Some	N	SEC	Not applicable		160	14728	14728	0	0	0			Yes			0	0	0
0001599918-20-000002	31-DEC-2019	DELAWARE SERVICE CO INC /PA/ /TA	All	N	SEC	Not applicable															
0001599918-20-000001	31-DEC-2019	Delaware Investments Fund Services Co	All	N	SEC	Not applicable															
0000769188-20-000002	31-DEC-2019	MFS SERVICE CENTER, INC.	Some	N	SEC	Not applicable		16831	1051363	1051363	1010200	0	0			Not Applicable			11215698	340528	189
0000950123-20-003014	31-DEC-2019	Columbia Management Investment Services Corp. /TA	Some	Y	SEC	Yes, filed amendment(s)		184369	624876	624876	313144	0	0			Not Applicable			5033910	121336	24
0001418054-20-000002	31-DEC-2019	Russell Investments Fund Services, LLC	Some	N	SEC	Not applicable		0	0	0	0	0									0
0000950123-20-003012	31-DEC-2019	TRI-CONTINENTAL CORP /TA	All	N	SEC	Not applicable															
0001199835-20-000089	31-DEC-2019	Sedona Equity Registrar & Transfer, Inc	Some	N	SEC	Not applicable		13	3152	3152	0	0	0			Yes			0	0	0
0001493152-20-004607	31-DEC-2019	TRANSHARE Corp	None	Y	SEC	Yes, filed amendment(s)		2196	33001	33001	0	706	0			Yes			0	0	0
0000940394-20-000682	31-DEC-2019	EATON VANCE MANAGEMENT EVM	None	Y	SEC	Not applicable		0	0	242549	242549	0									0
0000854890-20-000002	31-DEC-2019	BOSTON TRUST WALDEN Co / TA	Some	N	FDIC	Yes, filed amendment(s)		0	28	28	0	0	0			Not Applicable			23	0	0
0000019617-20-000270	31-DEC-2019	JP Morgan Chase Bank NA	Some	N	OCC	Yes, filed amendment(s)		1472	40840	40840	0	0	0			Not Applicable			19282	0	0
0000019617-20-000269	31-DEC-2019	JP Morgan AG / TA	All	N	OCC	Yes, filed amendment(s)															
0000838155-20-000001	31-DEC-2019	MANUFACTURERS & TRADERS TRUST CO	All	N	BGFRS	Not applicable															
0001604325-20-000001	31-DEC-2019	Wilmington Trust, National Association/TA	All	N	OCC	Not applicable															
0001458661-20-000002	31-DEC-2019	Wilmington Trust Co	None	Y	BGFRS	Not applicable		6180	47859	47859	0	0	0			Yes			0	0	5
0000920888-20-000005	31-DEC-2019	ANDESA SERVICES, INC. /TA	None	N	SEC	Not applicable		0	0	143026	0	143026	0			Not Applicable			2781978	11	0
0001465533-20-000004	31-DEC-2019	Delaware Trust Co	None	N	SEC	Yes, filed amendment(s)		0	84	84	0	0	0			Not Applicable			0	0	0
0000914717-20-000001	31-DEC-2019	FENIMORE ASSET MANAGEMENT TRUST /TA	None	N	SEC	Not applicable		0	0	24247	1551	0									22
0001787501-20-000001	31-DEC-2019	EQUITY TOKEN INC	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001545030-20-000001	31-DEC-2019	Wilmington Savings Fund Society, FSB	None	N	OCC	Yes, filed amendment(s)		192	1580	1580	0	0	0			Yes			0	0	0
0001020337-20-000001	31-DEC-2019	PRINCIPAL SHAREHOLDER SERVICES, INC.	Some	N	SEC	Yes, filed amendment(s)		2515	746736	746736	732525	0	0			Not Applicable			1552526	6535	85
0001021742-20-000002	31-DEC-2019	PEOPLES BANK /MS/	None	N	FDIC	Not applicable		72	2918	2918	500	78	0			Yes			0	0	0
0000857128-20-000001	31-DEC-2019	FIRST GUARANTY BANK /TA	Some	N	FDIC	Not applicable		255	1534	1534	114	1	0			Not Applicable			0	0	138
0001474589-20-000002	31-DEC-2019	Diamond Hill Capital Management, Inc. TA	All	N	SEC	Not applicable															
0001145888-20-000001	31-DEC-2019	FIRST NORTHERN COMMUNITY BANCORP /TA	None	N	BGFRS	Not applicable		87	1350	1350	0	0	0			Not Applicable			0	0	1
0000922838-20-000003	31-DEC-2019	WEB401KCOM INC	None	N	SEC	Not applicable		0	0	5308	0	0	0			Not Applicable			51666	0	0
0000817712-20-000004	31-DEC-2019	THRIVENT FINANCIAL INVESTOR SERVICES INC /TA	Some	N	SEC	Yes, filed amendment(s)		32910	0	775413	769437	0	0			Yes			113201	0	0
0000734700-20-000001	31-DEC-2019	GOLDMAN SACHS & CO. LLC /TA	Some	N	SEC	Not applicable		372	158545	158545	143994	0	0			Yes			1319450	25	48
0001140361-20-006419	31-DEC-2019	BROADRIDGE CORPORATE ISSUER SOLUTIONS, INC.	None	Y	SEC	Yes, filed amendment(s)		75872	923536	923536	313665	338688	0			Yes			0	0	14254
0001784449-20-000003	31-DEC-2019	Mako Financial Technologies Inc	None	N	SEC	Yes, filed amendment(s)		0	0	0	0	0	0			Not Applicable			0	0	0
0001104659-20-036627	31-DEC-2019	BCC LP INC /TA	Some	N	SEC	Not applicable		356	42580	42580	0	0	0			Not Applicable			0	0	0
0000838966-20-000001	31-DEC-2019	HUNTINGTON NATIONAL BANK/OH/ /TA	None	Y	OCC	Not applicable		242	34309	34309	0	0	0			Yes			0	0	1
0000862124-20-000005	31-DEC-2019	FIDELITY INVESTMENTS INSTITUTIONAL OPERATIONS CO LLC	Some	N	SEC	Yes, filed amendment(s)		512907	61928218	18958438	18793831	0	0			Not Applicable			837872974	1304048	265
0001133702-20-000004	31-DEC-2019	NATIONAL FINANCIAL SERVICES LLC /TA	None	Y	SEC	No, failed to file amendment(s)	Late notification of officer update adding relationship end date.	2132891	0	42969780	39420645	0	0			Not Applicable			322997748	4230649	6637
0001419454-20-000005	31-DEC-2019	Fidelity Business Services India Private Ltd	None	Y	SEC	Yes, filed amendment(s)		0	0	0	0	0	0			Not Applicable			0	0	0
0000735286-20-000002	31-DEC-2019	VANGUARD GROUP INC	None	Y	SEC	Yes, filed amendment(s)		2785158	22710973	22710973	20653167	0	0			Not Applicable			84053678	389451	2292
0001676177-20-000001	31-DEC-2019	Dynamic Stock Transfer,Inc.	None	N	SEC	Not applicable		89	603	0	0	0	0			Yes			0	0	0
0000891804-20-000113	31-DEC-2019	WEITZ INVESTMENT MANAGEMENT, INC. /TA	Some	N	SEC	Not applicable		740	8561	8561	8138	0	0			Yes			18568	4	2
0001458682-20-000001	31-DEC-2019	ClearTrust, LLC	None	Y	SEC	Not applicable		2660	61560	61560	0	6193	0			Yes			0	0	0
0001769408-20-000001	31-DEC-2019	BlockAgent Inc.	None	N	SEC	Yes, filed amendment(s)		0	0	0	0	0	0			Yes			0	0	0
0000838141-20-000002	31-DEC-2019	Hancock Whitney Bank/TA	None	N	FDIC	Not applicable		1982	23734	23734	18012	0	0			Yes			62883	0	0
0001398344-20-006187	31-DEC-2019	MUTUAL FUNDS SERVICE CO /TA	None	N	SEC	Not applicable		7258	31353	31353	30530	31353	0			Yes			151304	323	0
0001145722-20-000001	31-DEC-2019	BANK OZK /TA	None	N	FDIC	Not applicable		186	1545	1545	0	0	0			Yes			0	0	372
0000950123-20-002913	31-DEC-2019	STATE FARM INVESTMENT MANAGEMENT CORP                   /TA	Some	N	SEC	Not applicable		0	0	0	0	0									0
0001437749-20-005425	31-DEC-2019	PEOPLES BANK SB	None	N	FDIC	Not applicable		0	3	3	0	0									0
0001387131-20-002922	31-DEC-2019	M3Sixty Administration, LLC	None	N	SEC	Not applicable		800	6522	6522	5261	6522	0			Not Applicable			14441	845	7
0001493152-20-004034	31-DEC-2019	Equity Stock Transfer, LLC	None	Y	SEC	Not applicable		851	8665	8665	0	652	0			Yes			0	0	2
0001104659-20-034021	31-DEC-2019	INTERNATIONAL BANK OF COMMERCE                          /TA	None	N	FDIC	Not applicable		314	1894	0	0	1	0			Yes			0	0	0
