ACCESSION_NUMBER	REGULATORYAGENCY	ENTITYNAME	PREVIOUSENTITYNAME	FINSNUMBER	DIFFERENTMAILINGADDRESS	TELEPHONENUMBER	CONDUCTBUSINESSINOTHERLOCATION	SELFTRANSFERAGENT	ENGAGEDSERVICECOMPANY	ENGAGEDASSERVICECOMPANY	REGISTRANTTYPE	REGISTRANTTYPEDESCRIPTION	OTHERCONTROLMANAGEMENT	OTHERCONTROLFINANCE	FELONYORMISDEMEANOR	OTHERFELONY	ENJOINEDINVESTRELATEDACTIVITY	VIOLATIONINVRELATEDREGULATION	FALSESTATEMENTOROMISSION	VIOLATIONOFREGULATIONS	AUTHORIZATIONDENIEDORSUSPENDED	REGISTRATIONDENIEDORSUSPENDED	FSRFALSESTATEMENTOROMISSION	FSRVIOLATEINVRELATEDREGULATION	FSRAUTHORIZEDENIEDORSUSPENDED	FSRFOUNDORDERAGAINSTAPPLICANT	FSRREGISTRATIONDENIEDSUSPENDED	FSRREVOKEDSUSPENDEDLICENSE	SRAFALSESTATEMENTOROMISSION	SRAVIOLATIONOFRULES	SRAAUTHORIZEDENIEDORSUSPENDED	SRAREVOKEDSUSPENDEDLICENSE	FOREIGNAGENCY	SUBJECTOFPROCEEDINGS	REVOKEDBOND	UNSATISFIEDJUDGEMENTSORLIENS
0001398344-20-006305	SEC	Ultimus Asset Services, LLC		500496	N	513-869-4300	Y	N	Y	N	Other	Limited Liability Company	N	N	N	N	N	N	Y	Y	N	N	N	Y	Y	N	Y	N	N	Y	N	N	N	N	N	N
0001398344-20-006303	SEC	GEMINI FUND SERVICES, LLC	GEMINI FUND SERVICES LLC	277186	N	402-522-6318	Y	N	Y	N	Other	Limited Liability Company	N	N	N	N	N	N	Y	Y	N	N	N	Y	Y	N	Y	N	N	Y	N	Y	N	N	N	N
0000810704-20-000001	SEC	PRIMERICA SHAREHOLDER SERVICES, INC.	PRIMERICA SHAREHOLDER SERVICES /TA	409573	N	470-564-5256	N	N	N	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000842657-20-000001	SEC	DWS Service Co	Deutsche AM Service Co	417949	N	212-250-2500	N	Y	Y	N	Corporation		N	N	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0001018490-20-000001	SEC	DB SERVICES AMERICAS INC /TA	DB SERVICES TENNESSEE INC /TA	955203	N	(800) 735-7777	N	N	N	Y	Corporation		Y	Y	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0001787835-20-000003	SEC	Financial Data Services, LLC		436998	N	609-274-6537	N	N	N	N	Other	Limited Liability Company	N	N	N	N	Y	Y	Y	Y	N	Y	Y	Y	N	Y	Y	N	Y	Y	N	Y	Y	Y	N	N
0000950123-20-002828	SEC	PRUDENTIAL MUTUAL FUND SERVICES LLC /TA	PRUDENTIAL MUTUAL FUND SERVICES LLC                     /TA	410019	N	973-367-2396	Y	Y	Y	N	Not Applicable		N	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N
0001465533-20-000002	SEC	Delaware Trust Co	CSC Trust Co of Delaware	340349	Y	302-636-5851	N	N	N	N	Corporation		Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001718015-20-000001	SEC	Odyssey Trust Co		354050	N	778-819-1184	Y	N	Y	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000724935-20-000001	SEC	COLUMBIA STOCK TRANSFER CO /TA	IDAHO STOCK TRANSFER CO                                 /TA	408336	Y	2087041594	N	N	N	N	Sole Proprietorship		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001562770-20-000003	SEC	Virtus Fund Services, LLC		030197	Y	800-248-7971	N	N	Y	N	Other	Limited Liability Corporation	Y	Y	N	N	N	N	Y	Y	N	Y	N	N	N	N	N	N	N	Y	N	N	Y	N	Y	N
0001146230-20-000002	SEC	Computershare Inc /TA	Computershare Shareholder Services Inc /TA	260539	N	781-575-2000	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	Y	N	Y	N	N	N	N	Y	N	N	Y	N	N	N	Y	N	N
0001049169-20-000006	SEC	ALPS FUND SERVICES, INC.	ALPS FUNDS SERVICES INC /CO/ /TA	332981	N	303-623-2577	N	N	N	N	Corporation		Y	N	N	N	N	N	N	Y	N	N	N	Y	N	N	Y	N	N	Y	N	N	N	N	N	N
0001372934-20-000001	SEC	KINGSDALE PARTNERS LP.	Kingsdale Shareholder Services Inc.	325985	N	1-888-683-6007	N	N	N	N	Other	Limited Partnership	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001413398-20-000002	SEC	Morgan Stanley Services Co Inc.	Morgan Stanley Services CO Inc.	334474	N	212.296.7279	N	N	N	N	Corporation		Y	N	N	N	N	N	Y	Y	N	Y	Y	Y	N	Y	N	N	N	N	N	N	Y	N	N	N
0000950123-20-002700	SEC	PRUDENTIAL MUTUAL FUND SERVICES LLC /TA	PRUDENTIAL MUTUAL FUND SERVICES LLC                     /TA	410019	N	973-367-2396	Y	Y	Y	N	Not Applicable		N	N	N	N	Y	N	Y	Y	N	N	Y	Y	N	Y	N	N	N	Y	N	N	N	N	N	N
0001789742-20-000005	SEC	Harbor Digital Transfer Agent LLC		363416	N	516 729-1930	N	N	N	N	Other	LLC	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000896852-20-000006	SEC	INVESCO INVESTMENT SERVICES INC	INVESCO AIM INVESTMENT SERVICES INC	453936	Y	713-626-1919	Y	N	Y	N	Corporation		N	N	N	N	N	N	Y	Y	N	N	Y	Y	N	N	N	N	N	Y	N	N	Y	Y	N	N
0000896852-20-000004	SEC	INVESCO CANADA LTD. (FORMERLY INVESCO TRIMARK LTD.)	INVESCO CANADA LTD. (FORMERLY INVESCO TRIMARK LTD)	331819	Y	1-800-874-6275	Y	N	N	Y	Corporation		N	N	N	N	N	N	Y	Y	N	N	Y	Y	N	N	N	N	N	Y	N	N	Y	Y	N	N
0000735383-20-000001	SEC	HARTFORD ADMINISTRATIVE SERVICES CO /TA	FORTIS ADVISERS INC /MN/                                /TA	401778	N	610.386.6722	Y	Y	Y	N	Not Applicable				N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001007444-20-000002	SEC	LPL Financial LLC /TA	LPL Financial CORP /TA	008698	Y	800-877-7210	N	N	N	N	Other	LLC	Y	N	N	N	N	N	Y	Y	N	Y	Y	Y	N	Y	Y	N	Y	Y	N	N	N	N	Y	N
0001784449-20-000001	SEC	Mako Financial Technologies Inc		364422	Y	514-443-2928	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001451316-20-000002	SEC	Franklin Templeton Investment Services GmbH		339135	Y	916-463-4350	N	N	N	Y	Other	Limited Liability Company	Y	N	N	N	N	N	Y	Y	N	N	Y	Y	N	Y	N	N	N	N	N	N	Y	N	N	N
0000005076-20-000001	SEC	AMERICAN FUNDS SERVICE Co	AMERICAN FUNDS SERVICE CO /TA	403444	Y	949-975-5000	Y	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001227021-20-000002	SEC	BROWN BROTHERS HARRIMAN & CO		269159	N	617.772.1818	Y	N	N	N	Partnership		N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N
0001448300-20-000002	SEC	Putnam Investor Services, Inc.	Putnam Investor Services Inc	338483	Y	617-292-1000	N	N	N	N	Corporation		Y	N	N	N	N	N	Y	Y	N	N	Y	Y	N	Y	N	N	N	Y	N	N	Y	N	Y	N
0001470814-20-000002	SEC	Great Lakes Fund Solutions, Inc	Marcal System Corp	341149	N	847-265-5000	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001794142-20-000001	SEC	DTAC LLC		003653	N	8135638889	N	N	N	N	Other	LLC	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001802190-20-000001	SEC	Securrency, Inc./TA		365395	N	(888) 876-2924	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001049169-20-000002	SEC	ALPS FUND SERVICES, INC.	ALPS FUNDS SERVICES INC /CO/ /TA	332981	N	303-623-2577	N	N	N	N	Corporation		Y	N	N	N	N	N	N	Y	N	N	N	Y	N	N	Y	N	N	Y	N	N	N	N	N	N
0000817712-20-000002	SEC	THRIVENT FINANCIAL INVESTOR SERVICES INC /TA		473165	Y	612-844-4581	N	Y	Y	N	Corporation		Y	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	Y	N	N	N	Y	N	N
0001801259-20-000001	SEC	Southern Stock Transfer Co LLC		365510	N	912-223-0108	N	N	N	N	Other	Limited Liability Company	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000920888-20-000003	SEC	ANDESA SERVICES, INC. /TA	ANDESA TPA INC                                          /TA	470047	N	610-821-8980	N	Y	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N
0001419454-20-000003	SEC	Fidelity Business Services India Private Ltd	Fidelity Business Services India Private LTD	334318	Y	617-563-1492	Y	N	N	Y	Corporation		Y	Y	N	N	N	N	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0001133702-20-000002	SEC	NATIONAL FINANCIAL SERVICES LLC /TA		061671	Y	617-563-1492	Y	N	N	Y	Corporation		N	N	N	N	N	N	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0000862124-20-000003	SEC	FIDELITY INVESTMENTS INSTITUTIONAL OPERATIONS CO LLC	FIDELITY INVESTMENTS WESTERN SERVICES CO INC            /TA	428219	Y	6175631492	Y	N	Y	N	Corporation		N	N	N	N	N	N	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0001787835-20-000001	SEC	Financial Data Services, LLC		436998	N	609-274-6537	N	N	N	N	Other	Limited Liability Company	N	N	N	N	Y	Y	Y	Y	N	Y	Y	Y	N	Y	Y	N	Y	Y	N	Y	Y	Y	N	N
0001782266-20-000001	SEC	Securitize LLC		003641	N	4154138993	Y	N	N	N	Other	Limited Liability Company	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001654954-20-000915	SEC	MANHATTAN TRANSFER REGISTRAR CO /TA	MANHATTAN TRANSFER REGISTRAR CO /NY/                    /TA	432708	N	631-928-7655	N	N	Y	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001789750-20-000002	SEC	TIFFANY CRYSTAL LEE BOWDEN TRUST		359091	N	919-400-8743	N	Y	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000949738-20-000001	SEC	PEAR TREE ADVISORS INC /TA	QUANTITATIVE INVESTMENT ADVISORS INC /TA	820381	N	781-259-1144	N	Y	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001630490-20-000001	SEC	FIS Investor Services LLC /TA	SunGard Investor Services LLC /TA	351841	N	6143376605	Y	N	N	Y	Other	Limited Liability Company	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N
0001776449-20-000001	SEC	Liberty Stock Transfer Inc		363325	N	732-372-0707	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000737074-20-000001	SEC	Victory Capital Transfer Agency, Inc.	USAA TRANSFER AGENCY CO /TA/	363945	N	877-660-4400	N	N	Y	N	Corporation		Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001432531-20-000003	SEC	Franklin Templeton International Services (India) Private LTD		335091	Y	916-463-4350	N	N	N	Y	Other	Private Limited Company	Y	N	N	N	N	N	Y	Y	N	N	Y	Y	N	Y	N	N	N	N	N	N	Y	N	N	N
0001798677-20-000001	SEC	Flux Registry LLC		003653	N	4156954458	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001140361-20-000600	SEC	BROADRIDGE CORPORATE ISSUER SOLUTIONS, INC.	STOCKTRANS INC                                          /TA	404400	N	631-254-1816	Y	N	N	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001789742-20-000003	SEC	Harbor Digital Transfer Agent LLC		363416	N	516 729-1930	N	N	N	N	Other	LLC	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001789742-20-000002	SEC	Harbor Digital Transfer Agent LLC		363416	N	904-610-2403	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001398344-20-000369	SEC	GEMINI FUND SERVICES, LLC	GEMINI FUND SERVICES LLC	277186	N	402-896-7197	Y	N	Y	N	Other	Limited Liability Company	N	N	N	N	N	N	Y	Y	N	N	N	Y	Y	N	Y	N	N	Y	N	Y	N	N	N	N
0001789742-20-000001	SEC	Harbor Digital Transfer Agent LLC		363416	N	516 729-1930	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001798407-20-000003	SEC	Industry Transfer Agent LLC	industry transfer agent llc	365320	N	7276431065	N	N	N	N	Other	LLC	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001709660-20-000001	SEC	GLAS Trust Co LLC		353748	N	201-839-2180	N	N	N	N	Corporation		Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
