ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0001511164-19-000040	soleProprietorship	7	Leesa Greif Nobel	13-JUL-2013	Office Manager			Manager	
0001511164-19-000040	soleProprietorship	6	Anna Vladimirovna Kotlova	15-MAR-2010	Manager of Business Development			Manager	
0001511164-19-000040	soleProprietorship	5	Jinlong NMN Liu	01-JAN-2017	Director of Operations			Manager	15-MAR-2019
0001511164-19-000040	soleProprietorship	4	David Daniel Lopez	01-FEB-2005	President, CCO, 4.2% owner of holding co			President and CCO	
0000896852-19-000010	corporationPartnership	12	Eric Jeffrey Adelson	01-JAN-2011	Secretary	NA	true		31-DEC-2018
0000896852-19-000010	corporationPartnership	13	James Charles Russell	01-JAN-2011	Sr Officer Client Services and Admin	NA	true		
0000896852-19-000010	corporationPartnership	14	James Douglas Kingston	01-JAN-2011	Hd of Amer Product Mgmt and Inv Analysis	NA	true		
0000896852-19-000010	corporationPartnership	15	Florbela Flora Coimbra De Sousa	02-AUG-2011	Vice President, Human Resources	NA	true		
0000896852-19-000010	corporationPartnership	16	Harsh Damani	01-JAN-2013	CFO Funds	NA	true		
0000896852-19-000010	corporationPartnership	17	Robert Brett Mikalachki	13-APR-2015	Chief Investment Officer	NA	true		
0000896852-19-000010	corporationPartnership	18	Michael Henry Peck	20-JUL-2015	SVP Institutional Investments	NA	true		
0000896852-19-000010	corporationPartnership	19	Invesco, Inc.	30-NOV-2017	Sole Voting Shareholder	E	true		
0000896852-19-000010	corporationPartnership	20	Jasmin Jabri	08-FEB-2018	Chief Compliance Officer	NA	true		
0000896852-19-000010	corporationPartnership	21	John Mark Zerr	01-MAR-2019	President	NA	true		
0000896852-19-000010	corporationPartnership	22	John Mark Zerr	01-MAR-2019	Director	NA	true		
0000896852-19-000010	corporationPartnership	23	John Mark Zerr	01-MAR-2019	Chief Executive Officer	NA	true		
0000896852-19-000010	corporationPartnership	24	John Mark Zerr	01-MAR-2019	Chairman	NA	true		
0000896852-19-000010	corporationPartnership	1	Philip Alexander Taylor	01-JAN-2011	Director	NA	true		01-MAR-2019
0000896852-19-000010	corporationPartnership	2	Philip Alexander Taylor	01-JAN-2011	Chief Executive Officer	NA	true		01-MAR-2019
0000896852-19-000010	corporationPartnership	3	Philip Alexander Taylor	26-MAY-2011	Chairman	NA	true		01-MAR-2019
0000896852-19-000010	corporationPartnership	11	Eric Jeffrey Adelson	26-MAY-2011	SVP, Head of Legal Canada	NA	true		31-DEC-2018
0000896852-19-000010	corporationPartnership	10	Eric Jeffrey Adelson	01-JAN-2011	Director	NA	true		31-DEC-2018
0000896852-19-000010	corporationPartnership	9	Harsh Damani	01-JAN-2011	Sr VP Fund Administration	NA	true		
0000896852-19-000010	corporationPartnership	8	Annie Ping Ting Chong Chew	01-JAN-2011	Global Head of Portfolio Services	NA	true		
0000896852-19-000010	corporationPartnership	7	Pietro Peter Intraligi	01-JAN-2011	Chief Operating Officer	NA	true		01-MAR-2019
0000896852-19-000010	corporationPartnership	4	David Colvin Warren	01-JAN-2011	Director, CFO and Executive VP	NA	true		
0000896852-19-000010	corporationPartnership	5	Pietro Peter Intraligi	01-JAN-2011	Director	NA	true		01-MAR-2019
0000896852-19-000010	corporationPartnership	6	Pietro Peter Intraligi	01-JAN-2011	President	NA	true		01-MAR-2019
0001448300-19-000004	corporationPartnership	1	Putnam U.S. Holdings I, LLC	30-DEC-2008	Parent of Registrant	E	true		
0001448300-19-000004	corporationPartnership	2	Robert L. Reynolds	16-OCT-2008	Director	NA	true		
0001448300-19-000004	corporationPartnership	3	Steven D. Krichmar	16-OCT-2008	Senior Managing Director	NA	true		19-NOV-2016
0001448300-19-000004	corporationPartnership	8	Aaron M. Cooper	01-FEB-2019	EVPand Chief Operating Officer	NA	true		
0001448300-19-000004	corporationPartnership	4	Michael J. Woodall	16-DEC-2016	President, Putnam Investor Services, Inc	NA	true		
0001448300-19-000004	corporationPartnership	5	Clare Richer	01-DEC-2008	Chief Financial Officer	NA	true		01-JUN-2017
0001448300-19-000004	corporationPartnership	6	Andra S. Bolotin	01-JUN-2017	Chief Financial Officer and Director	NA	true		
0001448300-19-000004	corporationPartnership	7	Robert T. Burns	13-MAY-2011	Director	NA	true		
0001451316-19-000002	soleProprietorship	8	Hans J. Wisser	04-APR-1995	Managing Director			Day-to-Day Management	30-NOV-2010
0001451316-19-000002	soleProprietorship	7	Jennifer M. Johnson	18-APR-2007	Board Member			Member of Advisory Board	01-DEC-2014
0001451316-19-000002	soleProprietorship	6	Jed A. Plafker	09-SEP-2009	Board Member			Member of Advisory Board	
0001451316-19-000002	soleProprietorship	5	Gregory E. McGowan	01-APR-2000	Board Member			Member of Advisory Board	
0001451316-19-000002	soleProprietorship	9	Stefan Bauer	05-MAR-2018	Managing Director			Day-to-Day Managment	
0001451316-19-000002	soleProprietorship	3	Vijay C. Advani	12-MAY-2003	Board Member			Member of the Advisory Board	01-OCT-2015
0001451316-19-000002	soleProprietorship	2	Reinhard Berben	05-MAY-2004	Managing Director			Day-to-Day Management	
0001451316-19-000002	soleProprietorship	1	Franklin Templeton Luxembourg S.A.	01-JUL-2013	100% Ownership			Sole ownership and control.	
0001451316-19-000002	soleProprietorship	4	Basil K. Fox, Jr.	18-APR-2007	Board Member			Member of Advisory Board	
0001432532-19-000002	soleProprietorship	3	Jennifer M. Johnson (formerly Jenny J. Bolt)	28-SEP-2007	Director			Member of Board of Directors	27-OCT-2015
0001432532-19-000002	soleProprietorship	11	Katarzyna Majchrzak	13-JUL-2018	Director			Member of Board of Directors	
0001432532-19-000002	soleProprietorship	10	William Jackson	21-MAY-2018	Director			Member of Board of Directors	
0001432532-19-000002	soleProprietorship	9	Franklin Templeton Luxembourg S.A.	01-FEB-2017	100% Owner			100% Ownership and Control	
0001432532-19-000002	soleProprietorship	8	Michael Mee	27-OCT-2015	Director			Member of Board of Directors	02-MAY-2018
0001432532-19-000002	soleProprietorship	7	Tiffany Hong	13-JUL-2015	Director			Member of Board of Directors	
0001432532-19-000002	soleProprietorship	6	Gregory E. McGowan	04-JUL-1997	Director			Board of Directors	05-OCT-2016
0001432532-19-000002	soleProprietorship	5	Dr. J. B. Mark Mobius	04-JUL-1997	Director			Member of Board of Directors	28-SEP-2017
0001432532-19-000002	soleProprietorship	4	Alok Sethi	28-SEP-2007	Director			Member of Board of Directors	
0001432532-19-000002	soleProprietorship	2	Basil K. Fox, Jr.	28-SEP-2007	Director			Member of Board of Directors	
0001432532-19-000002	soleProprietorship	1	Templeton Asset Management Ltd.	25-JUL-1997	100% Ownership			100% Sole ownership and control	01-FEB-2017
0001432531-19-000007	soleProprietorship	4	Basil K. Fox, Jr.	12-JAN-2004	Director			Member of Board of Directors	09-OCT-2014
0001432531-19-000007	soleProprietorship	3	Jennifer M. Johnson	12-JAN-2004	Director			Member of Board of Directors	09-OCT-2014
0001432531-19-000007	soleProprietorship	2	Vijay C. Advani	02-JAN-2002	Director			Member of Board of Directors	09-OCT-2014
0001432531-19-000007	soleProprietorship	5	Vivek Kudva	12-JAN-2004	Director			Member of Board of Directors	
0001432531-19-000007	soleProprietorship	6	Alok Sethi	30-NOV-2004	Director			Member of Board of Directors	
0001432531-19-000007	soleProprietorship	7	William Jackson	23-FEB-2012	Director			Member of Board of Directors	13-JUN-2013
0001432531-19-000007	soleProprietorship	9	Ramakrishna Mallimadugula	27-JUN-2013	Additional Director			Member of Board of Directors	30-JUN-2015
0001432531-19-000007	soleProprietorship	8	Jayaram Subramaniam	21-DEC-2010	Alternate Director to Basil K. Fox, Jr.			Alternate Member of Board of Directors	09-OCT-2014
0001432531-19-000007	soleProprietorship	1	Franklin Templeton Holding Limited	02-JAN-2002	100% Ownership			100% Sole ownership and control	
0001432531-19-000007	soleProprietorship	13	Ramakrishna Mallimadugula	30-JUN-2015	Whole-time Director			Member of Board of Directors	
0001432531-19-000007	soleProprietorship	12	Jayaram Subramaniam	23-JAN-2015	Director			Member of Board of Directors	
0001432531-19-000007	soleProprietorship	11	Gopal A. Singh	22-JUN-2009	Secretary			Officer	28-DEC-2018
0001432531-19-000007	soleProprietorship	10	Jayaram Subramaniam	28-OCT-2014	Additional Director			Member of Board of Directors	23-JAN-2015
0000353291-19-000003	soleProprietorship	1	Templeton Worldwide, Inc.	01-JAN-2001	Sole Member			Mgmt of business & affairs of registrant	
0001470814-19-000001	corporationPartnership	1	Mark T Lancaster	21-OCT-2011	Owner/President	E	true		
0001470814-19-000001	corporationPartnership	2	Rob McLamore	20-SEP-2007	COO	NA			
0001470814-19-000001	corporationPartnership	5	Gabriela D Maganlal	11-MAR-2019	Financial & Product Management Officer	NA			
0001470814-19-000001	corporationPartnership	4	Phyllis Adams	04-JUN-2007	Compliance Department Manager	NA			11-MAR-2019
0001470814-19-000001	corporationPartnership	3	Kathryn J Williams	01-SEP-2005	Client Services Rep	NA			11-MAR-2019
0000862124-19-000002	corporationPartnership	1	FMR Corp	01-JUL-1978	Shareholder	E	true		30-SEP-2007
0000862124-19-000002	corporationPartnership	2	Susan Sturdy	28-JUN-2006	Secretary	NA			01-AUG-2008
0000862124-19-000002	corporationPartnership	3	Timothy F. Hayes	28-JUN-2006	President & Director	NA	true		14-JUN-2007
0000862124-19-000002	corporationPartnership	4	Jeffrey Carney	28-JUN-2006	Executive Vice President	NA	true		14-JUN-2007
0000862124-19-000002	corporationPartnership	5	Laura B. Cronin	28-JUN-2006	Executive Operating Officer	NA			03-OCT-2007
0000862124-19-000002	corporationPartnership	6	Robert A. Dwight	03-JUL-2003	Executive Operating Officer	NA	true		30-JUN-2013
0000862124-19-000002	corporationPartnership	7	Joseph P. LoRusso	03-JUL-2003	Director	NA	true		14-JUN-2007
0000862124-19-000002	corporationPartnership	8	Stephen E. Tibbets	01-AUG-1994	Treasurer	NA			14-JUN-2007
0000862124-19-000002	corporationPartnership	9	J. Gregory Wass	28-JUN-2006	Assitant Treasurer	NA			31-JUL-2011
0000862124-19-000002	corporationPartnership	10	John J. Hitt	28-JUN-2006	Assistant Secretary	NA			01-AUG-2008
0000862124-19-000002	corporationPartnership	11	Richard Siegelman	14-JUN-2007	Chief Compliance Officer	NA			01-MAY-2009
0000862124-19-000002	corporationPartnership	12	Anmarie Ciccolo	14-JUN-2007	Chief Compliance Officer	NA			01-JUL-2017
0000862124-19-000002	corporationPartnership	13	Joseph Hollis	14-JUN-2007	Executive Operating Officer	NA	true		01-AUG-2008
0000862124-19-000002	corporationPartnership	14	Terence Sanz	14-JUN-2007	Treasurer	NA			01-DEC-2008
0000862124-19-000002	corporationPartnership	15	FMR LLC	01-OCT-2007	Shareholder	E	true		30-SEP-2010
0000862124-19-000002	corporationPartnership	16	Robert Donelan	14-JUN-2007	President & Director	NA	true		26-JUL-2010
0000862124-19-000002	corporationPartnership	17	Raymond Marcinowski	14-JUN-2007	President & Director	NA	true		29-FEB-2008
0000862124-19-000002	corporationPartnership	18	Barbara March	11-FEB-2008	Executive Operating Officer	NA	true		01-FEB-2010
0000862124-19-000002	corporationPartnership	19	Dub Nelson	15-SEP-2008	Executive Operating Officer	NA	true		01-DEC-2008
0000862124-19-000002	corporationPartnership	20	Christine Reynolds	01-AUG-2008	Executive Operating Officer	NA	true		31-JUL-2014
0000862124-19-000002	corporationPartnership	48	Allyn Jones	27-OCT-2014	Sr. Vice President Shareholder Division	NA	true		
0000862124-19-000002	corporationPartnership	49	Carlos PiSierra	27-OCT-2014	Treasurer Shareholder Division	NA	true		29-JAN-2018
0000862124-19-000002	corporationPartnership	50	David Morse	27-OCT-2014	Chief Risk Officer	NA	true		30-OCT-2017
0000862124-19-000002	corporationPartnership	51	Glenn Brack	27-OCT-2014	Treasurer Retirement Division	NA			18-JUL-2018
0000862124-19-000002	corporationPartnership	52	Steven F. Schiffman	27-OCT-2014	Assistant Treasurer	NA			01-JUL-2017
0000862124-19-000002	corporationPartnership	53	Kevin M. Barry	01-JUL-2017	Director	NA	true		
0000862124-19-000002	corporationPartnership	54	Ronald DePoalo	01-JUL-2017	Director	NA	true		
0000862124-19-000002	corporationPartnership	55	Eric C. Green	01-JUL-2017	Assistant Treasurer	NA	true		
0000862124-19-000002	corporationPartnership	56	Robert J. Biemer, Jr	30-OCT-2017	Chief Compliance Officer	NA			
0000862124-19-000002	corporationPartnership	57	David Carter	30-OCT-2017	Chief Legal Officer Shareholder Division	NA			
0000862124-19-000002	corporationPartnership	58	Michael O'Reilly	30-OCT-2017	Chief Risk Officer Shareholder Division	NA			31-JUL-2018
0000862124-19-000002	corporationPartnership	59	Cliff Poirier	01-FEB-2018	Sr. Vice President Shareholder Division	NA	true		
0000862124-19-000002	corporationPartnership	60	Sharon Brovelli	18-JUL-2018	President - Retirement Division	NA			
0000862124-19-000002	corporationPartnership	61	Michael Bull	18-JUL-2018	Senior Vice President - Shareholder Divi	NA			
0000862124-19-000002	corporationPartnership	62	Christine Selmi	18-JUL-2018	Senior Vice President - Shareholder Divi	NA			
0000862124-19-000002	corporationPartnership	63	Matthew DePiero	18-JUL-2018	Treasurer - Shareholder Division	NA			
0000862124-19-000002	corporationPartnership	64	Michael Doherty	18-JUL-2018	Treasurer - Retirement Division	NA			
0000862124-19-000002	corporationPartnership	65	John J. Burke	25-FEB-2019	Executive Vice President - Shareholder D	NA			
0000862124-19-000002	corporationPartnership	66	Steven D'Agati	25-FEB-2019	Senior Vice President - Shareholder Divi	NA			
0000862124-19-000002	corporationPartnership	67	Eric Bocan	25-FEB-2019	Chief Risk Officer - Shareholder Divisio	NA			
0000862124-19-000002	corporationPartnership	21	Mary Brady	01-AUG-2008	Secretary	NA			26-FEB-2010
0000862124-19-000002	corporationPartnership	22	Peter D. Stahl	01-AUG-2008	Secretary	NA			
0000862124-19-000002	corporationPartnership	23	Gerard McGraw	04-SEP-2007	Executive Operating Officer	NA	true		10-SEP-2009
0000862124-19-000002	corporationPartnership	24	Marvin Adams	15-SEP-2008	Director	NA	true		20-AUG-2009
0000862124-19-000002	corporationPartnership	25	Richard Dobbs	15-SEP-2008	Director	NA	true		09-OCT-2009
0000862124-19-000002	corporationPartnership	26	Phillip Guarino	01-DEC-2008	Treasurer	NA			31-MAY-2010
0000862124-19-000002	corporationPartnership	27	Robert J. Adams	10-SEP-2009	President Shareholder Division	NA	true		
0000862124-19-000002	corporationPartnership	28	Timothy J. Barrett	20-AUG-2009	Asssitant Treasurer	NA			15-OCT-2010
0000862124-19-000002	corporationPartnership	29	Michael Doorley	01-OCT-2009	Director	NA	true		01-APR-2010
0000862124-19-000002	corporationPartnership	30	Sharon Brovelli	01-FEB-2010	Executive Operating Officer	NA	true		26-JUL-2010
0000862124-19-000002	corporationPartnership	31	Robert Biemer	11-FEB-2010	Chief Legal Officer	NA	true		30-OCT-2017
0000862124-19-000002	corporationPartnership	32	Gerard McGraw	26-JUL-2010	Director	NA	true		27-OCT-2014
0000862124-19-000002	corporationPartnership	33	James Michael MacDonald	26-JUL-2010	Director	NA	true		27-OCT-2014
0000862124-19-000002	corporationPartnership	34	Michael Engber Wilens	26-JUL-2010	Director	NA	true		15-FEB-2011
0000862124-19-000002	corporationPartnership	35	Scott Morgan Gygi	26-JUL-2010	Executive Operating Officer	NA	true		27-SEP-2013
0000862124-19-000002	corporationPartnership	36	Christopher A. Hock	26-JUL-2010	President - Retirement Division	NA	true		18-JUL-2018
0000862124-19-000002	corporationPartnership	37	Harris Gregg Komishane	26-JUL-2010	Treasurer	NA			27-OCT-2014
0000862124-19-000002	corporationPartnership	38	Susan Sturdy	26-JUL-2010	Secretary	NA			18-JUN-2013
0000862124-19-000002	corporationPartnership	39	Fidelity Workplace Services LLC	30-SEP-2010	Shareholder	E	true		
0000862124-19-000002	corporationPartnership	40	Charles M. Morgan	01-AUG-2011	Assistant Treasurer	NA			31-JAN-2014
0000862124-19-000002	corporationPartnership	44	Brian C. McLain	27-SEP-2013	Assistant Secretary	NA			
0000862124-19-000002	corporationPartnership	41	Michael Bull	27-SEP-2013	Executive Operating Officer	NA	true		27-OCT-2014
0000862124-19-000002	corporationPartnership	42	Michael J. Kearney	27-SEP-2013	Assistant Treasurer	NA	true		
0000862124-19-000002	corporationPartnership	43	Thomas Restivo	27-SEP-2013	Sr. Vice President Shareholder Division	NA	true		31-DEC-2017
0000862124-19-000002	corporationPartnership	45	Howard J. Galligan III	31-JUL-2014	Exec Vice President Shareholder Division	NA	true		31-JUL-2018
0000862124-19-000002	corporationPartnership	46	Mark Katzelnick	27-OCT-2014	Director	NA	true		
0000862124-19-000002	corporationPartnership	47	G. Michael Slovak	27-OCT-2014	Director	NA	true		01-JUL-2017
0001769408-19-000002	corporationPartnership	2	Catherine Hammack	12-MAR-2019	GC / CCO	NA			
0001769408-19-000002	corporationPartnership	1	Jeffrey Bandman	04-FEB-2019	CEO	E	true		
0001073944-19-000002	corporationPartnership	1	UMB Financial Corporation	17-APR-2011	Shareholder	E	true		
0001073944-19-000002	corporationPartnership	2	Maureen A. Quill	11-MAR-1996	EVP and Exec Director Registered Funds	NA			
0001073944-19-000002	corporationPartnership	3	Constance Dye Shannon	06-FEB-1995	EVP and General Counsel	NA	false		
0001073944-19-000002	corporationPartnership	4	Terrance P. Gallagher	12-MAR-2007	EVP	NA	false		
0001073944-19-000002	corporationPartnership	5	Carla J. Green	25-JAN-2019	Treasurer	NA	false		
0001073944-19-000002	corporationPartnership	12	Jill S. Calton	23-JAN-2019	SVP, Dir of Alternative Investments, Dir	NA			
0001073944-19-000002	corporationPartnership	7	Kevin Macke	21-DEC-2015	Director	NA			25-JAN-2019
0001073944-19-000002	corporationPartnership	8	Jennifer Payne	19-JAN-2016	Director	NA			25-JAN-2019
0001073944-19-000002	corporationPartnership	9	Ram Shankar	24-JAN-2017	Director	NA			25-JAN-2019
0001073944-19-000002	corporationPartnership	10	James H. Cornelius	22-JAN-2018	Director	NA			
0001073944-19-000002	corporationPartnership	11	Robbie D. Mortensen	24-SEP-2009	EVP	NA	false		15-MAR-2019
0001073944-19-000002	corporationPartnership	6	Shannon Johnson	21-DEC-2015	Director	NA			25-JAN-2019
0001511164-19-000034	corporationPartnership	1	Kimberly Whiteside	21-AUG-2017	Supervisor	NA	true		
0001511164-19-000034	corporationPartnership	3	Christine Zitman	13-MAR-2019	Manager, 51% owner of J&C Issuer Svcs	D	true		
0001511164-19-000034	corporationPartnership	2	Jinlong Liu	21-AUG-2017	Manager, 49% owner of J&C Issuer Svcs	C	true		
0001432531-19-000004	soleProprietorship	1	Franklin Templeton Holding Limited	02-JAN-2002	100% Ownership			100% Sole ownership and control	
0001432531-19-000004	soleProprietorship	2	Vijay C. Advani	02-JAN-2002	Director			Member of Board of Directors	09-OCT-2014
0001432531-19-000004	soleProprietorship	3	Jennifer M. Johnson	12-JAN-2004	Director			Member of Board of Directors	09-OCT-2014
0001432531-19-000004	soleProprietorship	4	Basil K. Fox, Jr.	12-JAN-2004	Director			Member of Board of Directors	09-OCT-2014
0001432531-19-000004	soleProprietorship	5	Vivek Kudva	12-JAN-2004	Director			Member of Board of Directors	
0001432531-19-000004	soleProprietorship	6	Alok Sethi	30-NOV-2004	Director			Member of Board of Directors	
0001432531-19-000004	soleProprietorship	12	Jayaram Subramaniam	23-JAN-2015	Director			Member of Board of Directors	
0001432531-19-000004	soleProprietorship	8	Jayaram Subramaniam	21-DEC-2010	Alternate Director to Basil K. Fox, Jr.			Alternate Member of Board of Directors	09-OCT-2014
0001432531-19-000004	soleProprietorship	9	Ramakrishna Mallimadugula	27-JUN-2013	Additional Director			Member of Board of Directors	30-JUN-2015
0001432531-19-000004	soleProprietorship	13	Ramakrishna Mallimadugula	30-JUN-2015	Whole-time Director			Member of Board of Directors	
0001432531-19-000004	soleProprietorship	10	Jayaram Subramaniam	28-OCT-2014	Additional Director			Member of Board of Directors	23-JAN-2015
0001432531-19-000004	soleProprietorship	11	Gopal A. Singh	22-JUN-2009	Secretary			Officer	28-DEC-2018
0001432531-19-000004	soleProprietorship	7	William Jackson	23-FEB-2012	Director			Member of Board of Directors	13-JUN-2013
0001199835-19-000007	corporationPartnership	1	Salli Ann Marinov	01-MAY-2017	President	E	true		
0001199835-19-000007	corporationPartnership	2	Robert James Kowalski	01-MAY-2017	CFO	A	true		
0000950123-19-002617	corporationPartnership	3	USAA Investment Corporation	01-OCT-1992	Shareholder	NA	true		
0000950123-19-002617	corporationPartnership	10	Christine Warren	05-FEB-2019	Secretary	NA	true		
0000950123-19-002617	corporationPartnership	5	Brooks Englehardt	26-MAR-2015	Director	NA	true		
0000950123-19-002617	corporationPartnership	6	Diana Dominguez	06-MAR-2016	Senior Financial Officer and Treasurer	NA	true		
0000950123-19-002617	corporationPartnership	7	Charles B. Massey	02-OCT-2017	Director and Assistant Vice President	NA	true		
0000950123-19-002617	corporationPartnership	8	Brandon Carter	10-FEB-2017	Director	NA	true		
0000950123-19-002617	corporationPartnership	9	Jon K. Hadfield	20-OCT-2017	Secretary	NA	true		18-JAN-2019
0000950123-19-002617	corporationPartnership	2	USAA Capital Corporation	01-OCT-1992	Indirect Owner	NA	true		
0000950123-19-002617	corporationPartnership	1	United States Automobile Association	01-OCT-1992	Indirect Owner	NA	true		
0000950123-19-002617	corporationPartnership	4	Daniel McNamara	09-OCT-2009	Director, President, Chair of the Board	NA	true		
0001465533-19-000001	corporationPartnership	4	Thomas Musarra	19-DEC-2016	Vice President	NA	true		
0001465533-19-000001	corporationPartnership	3	Alan Halpern	01-MAR-2003	Vice President	NA	true		
0001465533-19-000001	corporationPartnership	2	John Hebert	26-JUL-2018	Senior Vice President	NA	true		
0001465533-19-000001	corporationPartnership	1	William Popeo	01-JUN-1995	President	NA	true		
0001465533-19-000001	corporationPartnership	5	Terri Premeaux	01-NOV-2012	Operations Project Manager	NA			
0001398344-19-004313	soleProprietorship	12	Jeff Moeller	18-AUG-2008	VP, Director of Transfer Agency Services			directs affairs of registrant	
0001398344-19-004311	soleProprietorship	4	The Ultimus Group Midco, LLC (Midco)	01-FEB-2019	indirect owner			sole member of Holdings	
0001398344-19-004311	soleProprietorship	1	Ultimus Fund Solutions, LLC (Solutions)	31-DEC-2015	holding company of registrant			sole member of registrant	
0001398344-19-004311	soleProprietorship	2	Ultimus Intermediary, LLC (Intermediary)	31-DEC-2015	indirect owner			sole member of Solutions	
0001398344-19-004311	soleProprietorship	3	Ultimus Holdings, LLC (Holdings)	31-DEC-2015	indirect owner			sole member of Intermediary	
0001398344-19-004311	soleProprietorship	5	The Ultimus Group Intermediate, LLC (Intermediate)	01-FEB-2019	indirect owner			sole member of Midco	
0001398344-19-004311	soleProprietorship	6	The Ultimus Group, LLC (UG)	01-FEB-2019	indirect owner			sole member of Intermediate	
0001398344-19-004311	soleProprietorship	7	GTCR Fund XII/B LP (Fund)	01-FEB-2019	indirect owner			majority owner of UG	
0001398344-19-004311	soleProprietorship	8	GTCR Partners XII/B LP (Partners)	01-FEB-2019	indirect owner			general partner of Fund	
0001398344-19-004311	soleProprietorship	9	GTCR Investment XII LLC	01-FEB-2019	indirect owner			general partner of Partners	
0001398344-19-004311	soleProprietorship	10	Gary Tenkman	31-DEC-2015	CEO and Managing Director			directs affairs of registrant	
0001398344-19-004311	soleProprietorship	11	William Tomko	24-APR-2017	Executive Vice President			directs affairs of registrant	
0001398344-19-004311	soleProprietorship	12	Kurt Krebs	09-MAY-2016	Vice President, CFO, and Treasurer			financial/management oversight	
0001398344-19-004311	soleProprietorship	13	Jeff Moeller	31-DEC-2015	VP, Director of Transfer Agency Services			directs affairs of registrant	
0001398344-19-004313	soleProprietorship	1	Ultimus Intermediary, LLC (Intermediary)	08-JUN-2012	holding company of registrant			sole member of registrant	
0001398344-19-004313	soleProprietorship	2	Ultimus Holdings, LLC (Holdings)	08-JUN-2012	indirect owner			sole member of Intermediary	
0001398344-19-004313	soleProprietorship	3	The Ultimus Group Midco, LLC (Midco)	01-FEB-2019	indirect owner			sole member of Holdings	
0001398344-19-004313	soleProprietorship	4	The Ultimus Group Intermediate, LLC (Intermediate)	01-FEB-2019	indirect owner			sole member of Midco	
0001398344-19-004313	soleProprietorship	5	The Ultimus Group, LLC (UG)	01-FEB-2019	indirect owner			sole member of Intermediate	
0001398344-19-004313	soleProprietorship	11	Kurt Krebs	09-MAY-2016	Vice President, CFO, and Treasurer			financial/management oversight	
0001398344-19-004313	soleProprietorship	10	William Tomko	24-APR-2017	Executive Vice President			directs affairs of registrant	
