ACCESSION_NUMBER	COMPANY_TYPE	SVCCOMPANY_ID	ENTITYNAME	FILENUMBER	ADDRESS
0001199835-14-000368	asServiceCompany	6	Valiant Trust Company	084-06100	600-750 Cambie St.  Vancouver  V6B 0A2
0000950123-14-007299	asServiceCompany	1	Oppenheimer Funds Services	084-01562	3410 S. Galena Street  Denver  80231
0001283467-14-000003	asServiceCompany	1	Securities Transfer Corporation	084-01567	2591 Dallas Parkway Suite 102 Dallas  75034
0001283467-14-000003	serviceCompany	1	BNY Trust Company of Canada/ Bank of New York	085-05006	Suite 1101-4 King St West  Toronto  M5H 1B6
0001283467-14-000003	serviceCompany	2	Continental Stock Transfer and Trust Company	084-00034	17 Battery Place  New York  10004
0001283467-14-000003	serviceCompany	3	Registrar and Transfer Company	084-00436	10 Commerce Drive  Cranford  07016
0001283467-14-000003	serviceCompany	4	First American Stock Transfer, Inc.	084-05795	4747 N. 7th St. Suite 170  Pheonix  85014
0000842657-14-000026	serviceCompany	1	DST Systems	084-00448	333 West 11th Street  Kansas City  64105
0001018490-14-000025	asServiceCompany	1	Deutsche Bank Trust Company Americas	085-05212	60 Wall Street, Mail Stop NYC60-4011  New York  10005-2836
0001060257-14-000005	serviceCompanyTransferAgent	1	BANK OF NEW YORK MELLON	084-01761	    
0001060257-14-000004	serviceCompanyTransferAgent	1	BANK OF NEW YORK MELLON	084-01761	    
0000842657-14-000025	asServiceCompany	1	Deutsche Bank Trust Company Americas	085-05212	60 Wall Street, Mail Stop NYC60-4011  New York  10005-2836
0000842657-14-000024	serviceCompany	1	DST Systems	084-00448	333 West 11th Street  Kansas City  64105
0000735286-14-000014	asServiceCompany	1	Ascensus College Savings Recordkeeping Services, LLC.	084-06488	95 Wells Avenue Suite 160 Newton  02459
