ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0000842657-24-000012	corporationPartnership	3	DWS Investment Management Americas Inc.	06-FEB-1998	100% owner of Registrant	E	true		
0001557183-24-000002	soleProprietorship	4	Robert Barry Kaplan	20-JUL-2018	Chief Compliance Officer			Control Person	
0001557183-24-000002	soleProprietorship	6	Thomas Joseph Hewitt	01-MAY-2023	Senior Vice President			Control Person	
0001557183-24-000002	soleProprietorship	5	Joseph Drew Dansky	01-MAY-2020	Secretary			Control Person	
0001557183-24-000002	soleProprietorship	1	Margaret Brennan Creonte	29-MAY-2020	President			Control Person	
0001557183-24-000002	soleProprietorship	2	Michael Folmer	15-JUL-2015	Treasurer/VP, Tax and Finance			Control Person	
0001557183-24-000002	soleProprietorship	3	Ascensus Group, LLC	26-JUL-2012	Sole Member			Control Person	
0001062993-24-007173	corporationPartnership	5	ANDREA GILLIS	25-SEP-2017	DIRECTOR	NA	true		
0001062993-24-007173	corporationPartnership	4	BRIAN NEWMAN	07-JUN-2004	DIRECTOR	NA	true		
0001062993-24-007173	corporationPartnership	3	DEAN NAUGLER	20-SEP-2018	VP, CORPORATE & SHAREHOLDER SERVICES	NA	true		
0001062993-24-007173	corporationPartnership	2	GERHARD BARNARD	15-NOV-2007	CHIEF FINANCIAL OFFICER	NA	true		30-SEP-2022
0001062993-24-007173	corporationPartnership	1	CRAIG SKAUGE	12-JUN-2008	CEO, PRESIDENT & DIRECTOR	NA	true		
0001062993-24-007173	corporationPartnership	9	BILL MAURIN	26-OCT-2021	DIRECTOR	NA	true		17-NOV-2021
0001062993-24-007173	corporationPartnership	8	GERARD JANSSEN	17-JUN-2010	DIRECTOR	NA	true		
0001062993-24-007173	corporationPartnership	7	DIANA WOLFE	23-FEB-2017	DIRECTOR	NA	true		20-JUN-2022
0001062993-24-007173	corporationPartnership	6	Philip A. du Heaume	17-JUN-2021	DIRECTOR	NA	true		
0001062993-24-007173	corporationPartnership	10	PAUL KELLY	20-JUN-2022	DIRECTOR	NA	true		
0001062993-24-007173	corporationPartnership	11	TONY BALASUBRAMANIAN	20-JUN-2022	DIRECTOR	NA	true		
0001062993-24-007173	corporationPartnership	12	JENNIFER URSCHELER	01-OCT-2022	CHIEF FINANCIAL OFFICER	NA	true		
0001090027-24-000002	corporationPartnership	3	Sean Haley	08-MAR-2019	FVP & Chief Compliance Officer	NA			
0001090027-24-000002	corporationPartnership	2	Terrall Janeway	01-OCT-1998	SVP/COO	NA	true		
0001090027-24-000002	corporationPartnership	1	Jon M. Ziehl	01-SEP-1984	Director/CEO/President	C	true		
0001090027-24-000002	corporationPartnership	7	Steven Hansen	21-MAY-2022	CFO	NA			
0001090027-24-000002	corporationPartnership	6	Equitable Distribution Holding Corp	14-FEB-2013	Indirect Owner	C			
0001090027-24-000002	corporationPartnership	5	PlanMember Financial Corporation	01-DEC-1991	Direct Owner	E			
0001090027-24-000002	corporationPartnership	4	Byron Bowman	01-APR-2015	Secretary/General Counsel	NA	true		
0001999371-24-003960	corporationPartnership	1	Equiniti Holdings Limited, Equiniti Group Limited	01-JAN-2013	100% Owner	E	false		
0001951594-24-000002	corporationPartnership	8	Todd John May	27-JAN-2023	Director, Chair	NA	true		
0001951594-24-000002	corporationPartnership	9	Michele Suzanne Harris	27-JAN-2023	Director	NA	true		
0001951594-24-000002	corporationPartnership	11	Stephen Maxwell Trauber	06-DEC-2023	Director	NA	true		
0001951594-24-000002	corporationPartnership	5	Angela Lee Ponte	14-OCT-2022	Vice President - CCO	NA	true		
0001951594-24-000002	corporationPartnership	1	Odyssey Holding Corp.	23-JUL-2019	Other	E	true		
0001951594-24-000002	corporationPartnership	2	Jenna May Kaye	20-AUG-2019	Director, CEO	NA	true		06-DEC-2023
0001951594-24-000002	corporationPartnership	3	Becky Allison Paulson	26-JUL-2022	Director, President	NA	true		
0001951594-24-000002	corporationPartnership	4	Andrea Lee Severson	14-OCT-2022	Vice President - COO	NA	true		
0001951594-24-000003	corporationPartnership	7	Caitlyn Bell Van Valin	06-NOV-2023	Executive Vice President	NA	true		
0001951594-24-000003	corporationPartnership	8	Todd John May	06-NOV-2023	Director, Chair	NA	true		
0001951594-24-000003	corporationPartnership	9	Michele Suzanne Harris	06-NOV-2023	Director	NA	true		
0001951594-24-000003	corporationPartnership	10	Kent Wade Mitchell	06-NOV-2023	Director	NA	true		
0001951594-24-000003	corporationPartnership	11	Stephen Maxwell Trauber	06-DEC-2023	Director	NA	true		
0001951594-24-000002	corporationPartnership	7	Caitlyn Bell Van Valin	26-JUL-2022	Vice President	NA	true		
0001951594-24-000002	corporationPartnership	6	Christopher Raymond Ward	14-OCT-2022	Vice President	NA	true		
0001951594-24-000003	corporationPartnership	6	Christopher Raymond Ward	06-NOV-2023	Executive Vice President	NA	true		
0001951594-24-000003	corporationPartnership	5	Angela Lee Ponte	06-NOV-2023	Vice President - CCO	NA	true		
0001951594-24-000003	corporationPartnership	4	Andrea Lee Severson	06-NOV-2023	Vice President - COO	NA	true		
0001951594-24-000003	corporationPartnership	3	Rebecca Allison Paulson	06-NOV-2023	Director, President	NA	true		
0001951594-24-000003	corporationPartnership	2	Jenna May Kaye	06-NOV-2023	Director, CEO	NA	true		06-DEC-2023
0001951594-24-000002	corporationPartnership	10	Kent Wade Mitchell	27-JAN-2023	Director	NA	true		
0001951594-24-000003	corporationPartnership	1	Odyssey Holding Corp.	06-NOV-2023	Other	E	true		
0000810704-24-000001	corporationPartnership	8	Daniel A. Woodring	01-SEP-2005	EVP and Chief Compliance Officer	NA			
0000810704-24-000001	corporationPartnership	23	Nicholas A. Jendusa	25-JUL-2023	EVP and FINOP	NA			
0000810704-24-000001	corporationPartnership	12	Primerica Finance Corporation	20-DEC-1994	Parent Company	E	true		
0000810704-24-000001	corporationPartnership	13	Primerica, Inc.	01-APR-2010	Indirect Parent Company	E	true		
0000810704-24-000001	corporationPartnership	22	Brian S. Weigle	31-MAR-2023	Director	NA			
0000810704-24-000001	corporationPartnership	4	Alison S. Rand	31-DEC-1998	Executive Vice President	NA	true		24-JUL-2019
0000810704-24-000001	corporationPartnership	5	John S. Watts, III	01-JAN-2001	SVP and Chief Legal Counsel	NA			
0000810704-24-000001	corporationPartnership	6	Jimmie B. Barnhill	01-SEP-2006	Vice President	NA			
0000810704-24-000001	corporationPartnership	7	Janet Kelly	15-OCT-2014	Vice President and Assistant Secretary	NA			01-JUN-2018
0000810704-24-000001	corporationPartnership	24	Michael K. Wells	25-JUL-2023	Treasurer	NA			
0000810704-24-000001	corporationPartnership	25	Paul Etienne Regard	01-OCT-2023	Director, CEO and President	NA	true		
0000810704-24-000001	corporationPartnership	9	Sharon Grubenhoff	01-SEP-2011	SVP, Chief Financial Officer & Treasurer	NA			25-JUL-2023
0000810704-24-000001	corporationPartnership	10	Judy R. Trollinger	01-JAN-1999	Assistant Secretary	NA			01-MAY-2017
0000810704-24-000001	corporationPartnership	14	Stacey K. Geer	01-AUG-2012	Secretary	NA			
0000810704-24-000001	corporationPartnership	15	Todd M. Cooperider	15-AUG-2013	Assistant Secretary	NA			
0000810704-24-000001	corporationPartnership	16	Asa Behnia	01-JUN-2018	Assistant Secretary	NA			
0000810704-24-000001	corporationPartnership	17	Estelle D. Faranda	16-JAN-2020	Director, CEO and President	NA	true		30-SEP-2023
0000810704-24-000001	corporationPartnership	18	William Nemetz	01-FEB-2022	Director and Executive Vice President	NA	true		
0000810704-24-000001	corporationPartnership	1	William A. Kelly	21-JAN-1997	Executive Vice President	NA	true		28-AUG-2020
0000810704-24-000001	corporationPartnership	2	Cynthia K. Mitchell	17-JAN-1995	Executive Vice President	NA	true		01-FEB-2022
0000810704-24-000001	corporationPartnership	3	Melanie J. Mitchell	19-DEC-2008	Executive Vice President	NA	true		24-JUL-2019
0000810704-24-000001	corporationPartnership	19	David Ian How	01-JUN-2018	Senior Vice President	NA			
0000810704-24-000001	corporationPartnership	20	Kurt J. Simmons	30-NOV-2009	Assistant Secretary	NA			02-OCT-2023
0000810704-24-000001	corporationPartnership	21	James Alexander Taylor	16-MAY-2016	Assistant Secretary	NA			
0000810704-24-000001	corporationPartnership	11	Gloria Tyree Pullard	01-MAY-2017	Assistant Secretary	NA			01-MAR-2018
0000882734-24-000003	corporationPartnership	3	Jeff English	01-DEC-2015	Vice President	NA			07-NOV-2019
0000882734-24-000003	corporationPartnership	1	Matthew J Troster	12-OCT-1996	President	C	true		
0000882734-24-000003	corporationPartnership	2	Cynthia D. English	01-APR-2003	Treasurer	C	true		
0001451217-24-000002	corporationPartnership	4	Jay Cipriano	30-MAY-2008	Vice President	NA			26-MAY-2023
0001451217-24-000002	corporationPartnership	21	Brett Hassett	04-MAR-2024	Anti-Money Laundering Officer	NA			
0001451217-24-000002	corporationPartnership	7	Robert Muse	04-MAR-2009	President	NA			01-APR-2023
0001451217-24-000002	corporationPartnership	20	Shawn Hendricks	08-NOV-2023	Vice President	NA			
0001451217-24-000002	corporationPartnership	19	John Alshefski	26-MAY-2023	Vice President	NA			
0001451217-24-000002	corporationPartnership	18	Donald Duncan	26-MAY-2023	Anti-Money Laundering Officer	NA			04-MAR-2024
0001451217-24-000002	corporationPartnership	6	SEI Investments Company	30-MAY-2008	Ultimate Parent Company	E	true		
0001451217-24-000002	corporationPartnership	5	SEI Investments Management Corporation	30-MAY-2008	Direct Parent Company	E	true		
0001451217-24-000002	corporationPartnership	3	Dennis McGonigle	30-MAY-2008	Senior Vice President	NA	true		
0001451217-24-000002	corporationPartnership	17	Venita L Knight	12-MAY-2023	Secretary	NA			
0001451217-24-000002	corporationPartnership	16	Alexander F Smith	26-MAY-2023	General Counsel & Asst Secretary	NA			
0001451217-24-000002	corporationPartnership	1	Timothy Barto	12-AUG-2020	Vice President and Assistant Secretary	NA			26-MAY-2023
0001451217-24-000002	corporationPartnership	2	Robert Silvestri	08-MAY-2008	Treasurer	NA			
0001451217-24-000002	corporationPartnership	8	Dave McCann	12-AUG-2020	General Counsel and Secretary	NA			26-MAY-2023
0001451217-24-000002	corporationPartnership	9	Mark F. McManus	20-DEC-2010	Vice President	NA			08-NOV-2023
0001451217-24-000002	corporationPartnership	10	Philip McCabe	03-OCT-2012	President	NA	true		
0001451217-24-000002	corporationPartnership	11	Teresa Curley	24-MAY-2016	Vice President	NA			13-FEB-2023
0001451217-24-000002	corporationPartnership	12	Michael Peterson	20-JUN-2018	Senior Vice President	NA	true		
0001451217-24-000002	corporationPartnership	13	Bridget Sudall	05-JAN-2022	Chief Compliance Officer & Privacy Off	NA			
0001451217-24-000002	corporationPartnership	14	Kimberly Johnson	18-MAY-2022	Vice President	NA			03-MAR-2023
0001451217-24-000002	corporationPartnership	15	Patrick DiLello	13-FEB-2023	Vice President & FATCA Responsible Off	NA			
0001140361-24-014396	soleProprietorship	8	Adam Tamas	01-JAN-2023	Assistant Secretary			Assistant Secretary	
0001140361-24-014396	soleProprietorship	7	D. Andrew Spathakis	01-JAN-2023	Assistant Secretary			Assistant Secretary	
0001140361-24-014396	soleProprietorship	9	Ryan Walter Wade	12-FEB-2024	General Manager, BCIS			General Manager, BCIS	
0001140361-24-014396	soleProprietorship	6	Steven Glantz	01-JAN-2023	Assistant Secretary			Assistant Secretary	
0001140361-24-014396	soleProprietorship	3	Dorothy Jane Flynn	09-JAN-2017	President, BCIS			President, BCIS	12-FEB-2024
0001140361-24-014396	soleProprietorship	5	Laura Matlin	01-JUL-2021	Manager, President, and Secretary			Manager, President, and Secretary	
0001140361-24-014396	soleProprietorship	2	Steven Jay Rosenthal	28-SEP-2012	Manager and Treasurer			Manager and Treasurer	
0001140361-24-014396	soleProprietorship	1	Broadridge Financial Solutions, Inc.	08-MAR-2010	Owner			Indirect controlling parent entity	
0001140361-24-014396	soleProprietorship	4	Edmund Reese	30-NOV-2020	Manager, Vice President, and CFO			Manager, Vice President, and CFO	
0001999371-24-003649	soleProprietorship	3	Martin Flanigan	22-MAY-2018	Chief Executive Officer, Director			N/A	
0001999371-24-003649	soleProprietorship	18	Robert M. Carney, Sr.	27-FEB-2012	President, Issuer & Investor Services			N/A	26-SEP-2023
0001999371-24-003649	soleProprietorship	2	Andrew Peeler	13-DEC-2021	Director			N/A	
0001999371-24-003649	soleProprietorship	4	Steven Fradkin	30-APR-2014	Director			N/A	
0001999371-24-003649	soleProprietorship	5	Sarah Kavanaugh	18-NOV-2011	Director			N/A	30-JUN-2023
0001999371-24-003649	soleProprietorship	6	Armando Falcon	23-APR-2014	Director			N/A	30-JUN-2023
0001999371-24-003649	soleProprietorship	7	Brett Weinblatt	02-JAN-2019	Chief Financial Officer, Director			N/A	30-JUN-2023
0001999371-24-003649	soleProprietorship	8	Asher Richelli	18-DEC-2014	General Counsel			N/A	30-MAR-2023
0001999371-24-003649	soleProprietorship	9	James Gillis	30-JUN-2023	Director			N/A	
0001999371-24-003649	soleProprietorship	10	Anthony Horton	30-JUN-2023	Director			N/A	
0001999371-24-003649	soleProprietorship	11	William Lasky	30-JUN-2023	Director			N/A	
0001999371-24-003649	soleProprietorship	12	David Chitty	12-JUN-2017	US Chief Risk Officer, Head of Grp Risk			N/A	
0001999371-24-003649	soleProprietorship	13	John Meakin	30-JUN-2023	Chief Information Security Officer			N/A	
0001999371-24-003649	soleProprietorship	16	Thomas Cortese	19-OCT-2015	Chief Compliance Officer			N/A	30-JUN-2023
0001999371-24-003649	soleProprietorship	1	Paul Lynam	13-DEC-2021	President, Director			N/A	
0001999371-24-003649	soleProprietorship	17	Simon Wadey	30-JUN-2023	Group Compliance Director, CCO			N/A	
0001999371-24-003649	soleProprietorship	14	Mark Fields	30-JUN-2023	Finance Director			N/A	
0001999371-24-003649	soleProprietorship	15	David L. Becker	30-MAR-2023	General Counsel			N/A	
0001776449-24-000001	corporationPartnership	2	Richard English	02-DEC-2019	Vice President	C	true		
0001776449-24-000001	corporationPartnership	1	Jeffrey English	10-APR-2019	President	D	true		
0001920641-24-000002	soleProprietorship	1	DigiShares TA LLC	21-FEB-2022	Active			LLC	
0001920641-24-000002	soleProprietorship	3	Gabriel Sadoun	21-FEB-2022	COO			Minority shareholder of parent entity	
0001920641-24-000002	soleProprietorship	2	Claus Skaaning	21-FEB-2022	CEO			Majority shareholder of parent entity	
0002010511-24-000004	corporationPartnership	1	Tomas Milar	17-JUL-2018	CEO	E	true		
0001018490-24-000008	corporationPartnership	5	Heiko Roessle	27-MAR-2019	Director	NA	true		
0001018490-24-000008	corporationPartnership	6	Edward McMahon	02-MAY-2019	Director	NA	true		
0001018490-24-000008	corporationPartnership	2	Deutsche Bank Trust Corporation (DBTC)	12-DEC-1991	Owner of 100% DBHold	E			
0001018490-24-000008	corporationPartnership	4	Deutsche Bank AG	04-JUN-1999	Owner of 100% DB USA Corporation	E			
0001018490-24-000008	corporationPartnership	1	Deutsche Bank Holdings, Inc. (DBHold)	12-DEC-1991	Owner of 100% Registrant	E			
0001018490-24-000008	corporationPartnership	3	DB USA Corporation	01-JUL-2016	Owner of 100% of DBTC	E			
0000071138-24-000002	corporationPartnership	2	Alexander H Walker III	21-JUL-2003	Owner	D	true		
0000071138-24-000002	corporationPartnership	1	Amanda Cardinalli	21-JUL-2003	President	D	true		
0001419454-24-000001	corporationPartnership	25	Ramaswamy Balasubramanya	17-DEC-2015	Director	NA	true		17-DEC-2019
0001419454-24-000001	corporationPartnership	27	Arshad Shikandar Sayyad	27-NOV-2018	Director	NA	true		24-JUL-2021
0001419454-24-000001	corporationPartnership	30	Balasubramanian Parasuram	23-JUL-2021	Director	NA			10-NOV-2021
0001419454-24-000001	corporationPartnership	9	Mahesh Muzumdar	01-DEC-2008	Director	NA	true		31-JUL-2010
0001419454-24-000001	corporationPartnership	11	Kevin Smith	16-DEC-2008	Director	NA	true		08-APR-2009
0001419454-24-000001	corporationPartnership	12	Sunil Kunte	20-MAY-2009	Director	NA	true		31-DEC-2018
0001419454-24-000001	corporationPartnership	19	James Blair Burlingame	02-JUL-2012	Director	NA	true		01-JUN-2014
0001419454-24-000001	corporationPartnership	21	Water Street Holdings BV-Netherlands	09-OCT-2013	Shareholder	E	true		05-FEB-2014
0001419454-24-000001	corporationPartnership	24	James Andrew Amrein	10-NOV-2014	Director	NA			25-OCT-2019
0001419454-24-000001	corporationPartnership	26	Fidelity Investments Systems India LLC	27-MAR-2018	Shareholder	E	true		27-MAR-2023
0001419454-24-000001	corporationPartnership	28	K S Pashupathi	25-OCT-2019	Director	NA	true		
0001419454-24-000001	corporationPartnership	8	Gurpal Singh	09-SEP-2008	Director	NA	true		19-DEC-2008
0001419454-24-000001	corporationPartnership	10	Arijit Mukherji	01-DEC-2008	Director	NA	true		16-APR-2010
0001419454-24-000001	corporationPartnership	20	Robert W. Hess	29-AUG-2013	Director	NA	true		17-DEC-2015
0001419454-24-000001	corporationPartnership	32	Vijai Kishan Radhakrishnan	22-APR-2022	Director	NA			
0001419454-24-000001	corporationPartnership	38	Fidelity India Holdings LLC	09-FEB-2024	Shareholder	NA	true		
0001419454-24-000001	corporationPartnership	2	Fidelity India Shared Services Partnership	26-OCT-2004	Shareholder	NA			31-MAR-2012
0001419454-24-000001	corporationPartnership	3	Fidelity International Services Limited	29-MAR-2007	Shareholder	NA			24-MAR-2009
0001419454-24-000001	corporationPartnership	5	Caron McDonald	07-SEP-2006	Director	NA	true		15-DEC-2008
0001419454-24-000001	corporationPartnership	13	Saikat Bhattacharya	20-JUL-2010	Director	NA	true		30-APR-2013
0001419454-24-000001	corporationPartnership	33	Seema Nedumkunnel	22-APR-2022	Director	NA			
0001419454-24-000001	corporationPartnership	35	Rangarajan B Satagopan	28-JUN-2022	Director	NA			
0001419454-24-000001	corporationPartnership	37	Fidelity Investments Systems India Inc	27-MAR-2023	Shareholder	E	true		
0001419454-24-000001	corporationPartnership	4	Surinder Singh	01-DEC-2005	Director	NA	true		31-AUG-2008
0001419454-24-000001	corporationPartnership	6	Yash Pal Syngal	14-AUG-2006	Director	NA	true		19-AUG-2008
0001419454-24-000001	corporationPartnership	14	Anmarie Ciccolo	01-AUG-2010	Transfer Agent CCO	NA			01-JUL-2017
0001419454-24-000001	corporationPartnership	15	John D. Walsh	02-AUG-2010	Director	NA	true		30-SEP-2013
0001419454-24-000001	corporationPartnership	16	Steven Lee Kuhlman	12-AUG-2010	Director	NA	true		02-JUL-2012
0001419454-24-000001	corporationPartnership	23	Fidelity China LLC	05-FEB-2014	Shareholder	NA	true		09-FEB-2024
0001419454-24-000001	corporationPartnership	1	FID Holdings (Mauritius) Limited	08-OCT-2004	Shareholder	E	true		31-MAR-2012
0001419454-24-000001	corporationPartnership	31	Mihir Sudhir Shah	08-SEP-2021	Director	NA			
0001419454-24-000001	corporationPartnership	34	Srinivas Sriperumbuduri	22-APR-2022	Director	NA			
0001419454-24-000001	corporationPartnership	36	Writosloke Deb	06-JUN-2022	Director	NA			
0001419454-24-000001	corporationPartnership	7	Richard Siegelman	04-FEB-2008	Transfer Agent CCO	NA			31-JUL-2010
0001419454-24-000001	corporationPartnership	29	Panna Chugh	23-JUL-2021	Director	NA			11-MAR-2022
0001419454-24-000001	corporationPartnership	18	Water Street Holdings BV	31-MAR-2012	Shareholder	NA	true		09-OCT-2013
0001419454-24-000001	corporationPartnership	22	Fidelity Investment Systems India Inc - USA	09-OCT-2013	Shareholder	E	true		27-MAR-2018
0001419454-24-000001	corporationPartnership	17	FMR Holdings Mauritius Limited	31-MAR-2012	Shareholder	E	true		09-OCT-2013
0001568437-24-000003	corporationPartnership	1	Henry Ward	06-JUL-2012	CEO	B	true		
0000733598-24-000001	corporationPartnership	5	Thomas Simeone	30-AUG-2004	SVP/Controller and Chief Acct'ing Office	NA	true		
0000733598-24-000001	corporationPartnership	6	Kyle DiGangi	04-FEB-2019	SVP/Global Head of Compliance	NA	true		
0000733598-24-000001	corporationPartnership	7	Jackie Marks	01-MAR-2024	SVP/Chief Financial Officer	NA	true		
0000733598-24-000001	corporationPartnership	1	Peter G. Callahan	09-MAR-1987	SVP/Hd of ABIS & Retail Infrastruct Svc	NA	true		
0000733598-24-000001	corporationPartnership	2	Mark R. Manley	21-MAY-1984	SVP/General Counsel & Corporate Sec.	NA	true		
0000733598-24-000001	corporationPartnership	3	William R. Siemers	12-JUL-2004	SVP/Interim CFO	NA	true		29-FEB-2024
0000733598-24-000001	corporationPartnership	4	AllianceBernstein L.P.	16-NOV-1983	Corporate Parent	E	true		
0001853914-24-000002	soleProprietorship	1	Youngro Lee	17-FEB-2021	President & Managing Director			Less than one percent	
0001853914-24-000002	soleProprietorship	2	Robert Dunton	17-FEB-2021	Managing Director, Tech & Compliance			Less than one percent	
0001448300-24-000002	corporationPartnership	10	Heidi Croel	04-JAN-2024	Director and President	NA	true		
0001448300-24-000002	corporationPartnership	8	Aaron M. Cooper	01-FEB-2019	EVP and Chief Operating Officer	NA	true		
0001448300-24-000002	corporationPartnership	6	Andra S. Bolotin	01-JUN-2017	Chief Financial Officer and Director	NA	true		02-JAN-2024
0001448300-24-000002	corporationPartnership	4	Michael J. Woodall	16-DEC-2016	President, Putnam Investor Services, Inc	NA	true		04-JAN-2024
0001448300-24-000002	corporationPartnership	3	Steven D. Krichmar	16-OCT-2008	Senior Managing Director	NA	true		19-NOV-2016
0001448300-24-000002	corporationPartnership	9	Stephen J. Tate	01-JUL-2021	Director	NA	true		
0001448300-24-000002	corporationPartnership	11	Gwen Shaneyfelt	04-JAN-2024	Director and CFO	NA	true		
0001448300-24-000002	corporationPartnership	1	Putnam U.S. Holdings I, LLC	30-DEC-2008	Parent of Registrant	E	true		
0001448300-24-000002	corporationPartnership	5	Clare Richer	01-DEC-2008	Chief Financial Officer	NA	true		01-JUN-2017
0001448300-24-000002	corporationPartnership	2	Robert L. Reynolds	16-OCT-2008	Director	NA	true		02-JAN-2024
0001448300-24-000002	corporationPartnership	7	Robert T. Burns	13-MAY-2011	Director	NA	true		30-JUN-2021
0001568437-24-000002	corporationPartnership	1	Henry Ward	06-JUL-2012	CEO	B	true		
0000735286-24-000005	corporationPartnership	16	Gregory NMN Davis	31-JUL-2017	Managing Director	NA	true		
0000735286-24-000005	corporationPartnership	17	Sarah Bloom Raskin	31-JUL-2017	Director	NA	true		
0000735286-24-000005	corporationPartnership	18	Deanna Marie Mulligan	31-JUL-2017	Director	NA	true		
0000735286-24-000005	corporationPartnership	19	Joseph Patrick Brennan	27-SEP-2018	Chief Risk Officer	NA	true		
0000735286-24-000005	corporationPartnership	20	Lauren Marie Valente	25-JUL-2020	Managing Director	NA	true		
0000735286-24-000005	corporationPartnership	4	Michael Thomas Rollings	06-JUN-2006	Managing Director	NA	true		
0000735286-24-000005	corporationPartnership	5	Mark NMN Loughridge	22-MAR-2012	Director	NA	true		
0000735286-24-000005	corporationPartnership	1	Amy NMN Gutmann	30-JUN-2006	Director	NA	true		22-FEB-2022
0000735286-24-000005	corporationPartnership	2	Andre Francois Perold	31-DEC-2004	Director	NA	true		
0000735286-24-000005	corporationPartnership	3	Francis Joseph Loughrey	01-OCT-2009	Director	NA	true		
0000735286-24-000005	corporationPartnership	9	Chris Davis McIsaac	07-JAN-2012	Managing Director	NA	true		
