ACCESSION_NUMBER	REGULATORYAGENCY	ENTITYNAME	PREVIOUSENTITYNAME	FINSNUMBER	DIFFERENTMAILINGADDRESS	TELEPHONENUMBER	CONDUCTBUSINESSINOTHERLOCATION	SELFTRANSFERAGENT	ENGAGEDSERVICECOMPANY	ENGAGEDASSERVICECOMPANY	REGISTRANTTYPE	REGISTRANTTYPEDESCRIPTION	OTHERCONTROLMANAGEMENT	OTHERCONTROLFINANCE	FELONYORMISDEMEANOR	OTHERFELONY	ENJOINEDINVESTRELATEDACTIVITY	VIOLATIONINVRELATEDREGULATION	FALSESTATEMENTOROMISSION	VIOLATIONOFREGULATIONS	AUTHORIZATIONDENIEDORSUSPENDED	REGISTRATIONDENIEDORSUSPENDED	FSRFALSESTATEMENTOROMISSION	FSRVIOLATEINVRELATEDREGULATION	FSRAUTHORIZEDENIEDORSUSPENDED	FSRFOUNDORDERAGAINSTAPPLICANT	FSRREGISTRATIONDENIEDSUSPENDED	FSRREVOKEDSUSPENDEDLICENSE	SRAFALSESTATEMENTOROMISSION	SRAVIOLATIONOFRULES	SRAAUTHORIZEDENIEDORSUSPENDED	SRAREVOKEDSUSPENDEDLICENSE	FOREIGNAGENCY	SUBJECTOFPROCEEDINGS	REVOKEDBOND	UNSATISFIEDJUDGEMENTSORLIENS
0000735383-10-000004	SEC	Hartford Administrative Services Company		401778	Y	(888) 843-7824	N	Y	N	N	Not Applicable																									
0000005732-10-000004	SEC	AMERICAN REGISTRAR & TRANSFER CO		883400	Y	(801) 363-9065	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000944496-10-000013	SEC	Mellon Investor Services LLC		956664	N	201-680-4000	Y	N	N	Y	Other	Limited Liability Company	Y	Y	N	N	Y	N	Y	Y	Y	Y	N	Y	N	Y	Y	N	Y	Y	N	N	N	N	N	N
0001104659-10-057974	SEC	Reserve Tax-Exempt Trust		408088	N	1 800 637 1700	N	Y	N	N	Other	Trust	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N
0000862124-10-000017	SEC	Fidelity Investments Institutional Operations Company, Inc.		428219	Y	(508) 787-7000	Y	Y	Y	Y	Corporation		N	N	N	N	N	N	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	Y	N	N
0000810704-10-000015	SEC	Primerica Shareholder Services, Inc.		409573	N	770-564-6167	Y	N	N	Y	Corporation		N	N	N	N	Y	N	Y	Y	N	N	N	N	N	N	N	N	Y	Y	N	N	N	N	N	N
0001018490-10-000036	SEC	DB Services Americas, Inc.		955203	N	(800) 735-7777	N	N	N	Y	Corporation		Y	Y	Y	N	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0001146230-10-000007	SEC	Computershare Inc.		260539	N	781-575-2000	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N
0001504913-10-000002	SEC	Christiana Bank & Trust Company		953398	N	302-888-7580	N	N	N	N	Not Applicable		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000823579-10-000294	SEC	Colonial Stock Transfer Company, Inc.		410506	N	801-355-5740	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001380486-10-000005	SEC	TD Ameritrade Clearing, Inc		200060	Y	402-970-7787	Y	Y	N	N	Corporation		N	N	N	N	N	N	N	Y	N	Y	N	Y	N	Y	Y	N	N	Y	N	N	N	N	N	N
0001419454-10-000012	SEC	Fidelity Business Services India Private Limited		334318	Y	(617) 563-1450	Y	Y	N	Y	Corporation		Y	Y	N	N	N	N	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0001133702-10-000010	SEC	National Financial Services LLC		061671	Y	(617) 563-6986	Y	Y	N	Y	Corporation		N	N	N	N	N	N	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0000862124-10-000015	SEC	Fidelity Investments Institutional Operations Company, Inc.		428219	Y	(508) 787-7000	Y	Y	Y	Y	Corporation		N	N	N	N	N	N	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	Y	N	N
0000950123-10-095693	SEC	Columbia Management Investment Services Corp		754721	N	617-585-4078	Y	Y	Y	Y	Not Applicable																									
0001104659-10-053133	SEC	Reserve New York Municipal Money-Market Trust		408096	N	1 800 637 1700	N	Y	N	N	Other	Trust	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N
0001104659-10-053131	SEC	Reserve Short-Term Investment Trust		305847	N	1 800 637 1700	N	Y	N	N	Other	Trust	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N
0001104659-10-053130	SEC	Reserve Municipal Money Market Trust		029611	N	1 800 637 1700	N	Y	N	N	Other	Trust	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N
0001104659-10-053128	SEC	Reserve Fund		053314	N	1 800 637 1700	N	Y	N	N	Other	Trust	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N
0001064418-10-000007	SEC	Milliman, Inc.		494070	N	206-624-7940	N	N	N	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001261763-10-000005	SEC	Law Debenture Trust Company of New York		279026	N	212-750-6474	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001075795-10-000002	SEC	First American Stock Transfer, Inc.		409318	N	602-485-1346	N	N	N	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001458682-10-000003	SEC	ClearTrust, LLC		340034	N	813-235-4490	N	N	N	N	Other	LLC	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000883757-10-000010	SEC	Equity Financial Trust Company	Equity Transfer & Trust Company	006020	N	416 361 0930	Y	N	N	N	Corporation		Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001064418-10-000006	SEC	Milliman, Inc.		494070	N	206-624-7940	N	N	N	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000896852-10-000032	SEC	Invesco Trimark Ltd./Invesco Trimark Ltee, doing business as Invesco Enterprise Services / Services Entreprise Invesco and Invesco		331819	Y	800-874-6275	N	N	N	Y	Corporation		N	N	N	N	N	N	Y	Y	N	Y	Y	Y	N	Y	N	N	N	Y	N	N	N	Y	N	N
