ACCESSION_NUMBER	ENTITY_TYPE	ENT_ID	ENTITYNAME	AGREEMENTDESCRIPTION
0001018490-10-000036	otherControlManagement	1	Various-see below.	DB Services Americas, Inc. ('SerAms'), formerly known as DB Services Tennessee, Inc. and prior as BT Services Tennessee, Inc., was incorporated in the State of Delaware on December 6, 1991 and established in Tennessee as a servicing company to provide operational and back-office services to Deutsche Bank Trust Company Americas ('DBTCA') and certain of its affiliates. DBTCA, formerly known as Bankers Trust Company, is the principal United States banking subsidiary of Deutsche Bank Aktiengesellschaft ('DBAG'). SerAms does not have any third party client agreements. Rather, SerAms, as engaged by DBTCA, provides technical and administrative support services including data processing, telecommunications, maintenance of appropriate records in accordance with existing standards, recordkeeping and accounting functions in connection with services provided to DBTCA's customers (or DBTCA's customers' customers, in the case of DBTCA's private label business for certain affiliates); and DBTCA has appointed SerAms as its agent to act on its behalf in connection with the transfer of securities and other instruments. Accounts are maintained jointly by DBTCA and SerAms. SerAms in its transfer agent function provides services to DBTCA in a manner as if SerAms is an independent, dedicated contractor that works solely for DBTCA and no other transfer agent. There is a shared system of database for DBTCA and SerAms. An example is escheatment - the details of escheatment are maintained by SerAms while the remission to the states is done in the name of and on behalf of DBTCA. SerAms management is responsible to the business line management of DBAG and DBAG affiliates/subsidiaries including DBTCA. The business line unit head in Tennessee reports to business line unit management of DBAG. Audits are performed by DBAG's Audit Department. Examinations of DBAG NY branch and subsidiary bank, DBTCA, are performed by the Federal Reserve Bank of New York and the New York Department of Banking. DBAG provides for SerAms the infrastructure necessary to insure safety and soundness measures including accounting systems, the Legal Department, the Internal Audit Department, Compliance, Human Resources and technology functions.
0001018490-10-000036	otherControlFinance	1	Various-see below.	A Deutsche Bank AG holding company, Deutsche Bank Trust Corporation, provided the original, capital funding for the Registrant and for a time provided a line of credit for working capital.  Working capital is now provided via service fees which originate from inter-company billings for the services rendered.
0001419454-10-000012	otherControlManagement	1	FMR LLC	Through certain of its direct or indirect subsidiaries, FMR LLC is one of the ultimate parent companies of Fidelity Business Services India Private Limited.
0001419454-10-000012	otherControlFinance	1	FMR LLC	Directly and indirectly, through certain of its affiliated companies, FMR LLC wholly or partially finances Fidelity Business Services India Private Limited.
0001458682-10-000003	otherControlFinance	2	Ruth Makofske	Member of LLC per Operating Agreement dated 6/1/09
0001458682-10-000003	otherControlFinance	1	Pelle Ojasu	Member of LLC per Operating Agreement dated 6/1/09
0001458682-10-000003	otherControlFinance	3	David and Diane Kennedy	Member of LLC per Operating Agreement dated 3/1/10
0001458682-10-000003	otherControlFinance	5	Mediha Kolar	Member of LLC per Operating Agreement dated 9-4-10
0001458682-10-000003	otherControlFinance	4	Robert Kennedy	Member of LLC per Operating Agreement dated 3/1/10
0000883757-10-000010	otherControlFinance	1	Grey Horse Corporation	Equity Financial Trust Company (formerly Equity Transfer & Trust Company) is a wholly owned subsidiary of Grey Horse Corporation (formerly known as Grey Horse Capital Corporation).
0000883757-10-000010	otherControlManagement	1	Grey Horse Corporation	Equity Transfer & Trust Company is a wholly owned subsidiary  of Grey Horse Corporation (formerly known as Grey Horse Capital Corporation).
