ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0001419454-13-000008	2	otherBusinessLocation	GKS TECHNOLOGIES PARK, SEZ 1/24, SIVAJI GARDENS, MANAPAKKAM Chennai K7 600 089
0001419454-13-000008	2	mailingAddress	245 Summer Street Mail Zone:  Z2L Boston MA 02210
0001419454-13-000008	1	principalOfficeAddress	Embassy Golf Links Business Park Off Intermediate Ring Road Bangalore K7 560 071
0001419454-13-000008	1	otherBusinessLocation	Manyata Embassy Bus. Park: Outer Ring Rd Hebbal - Krishnarajpuram Section Bangalore K7 560 045
0001133702-13-000006	4	otherBusinessLocation	Two Destiny Way  Westlake TX 76262
0001133702-13-000006	2	otherBusinessLocation	500 Salem Street  Smithfield RI 02917
0001133702-13-000006	2	mailingAddress	245 Summer St Mail Zone: Z2L Boston MA 02210
0001133702-13-000006	1	principalOfficeAddress	499 Washington BLVD  Jersey City, NJ X1 07310
0001133702-13-000006	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0001133702-13-000006	3	otherBusinessLocation	155 Seaport Blvd  Boston MA 02210
0000862124-13-000007	14	otherBusinessLocation	100 New Millennium Way  Durham NC 27709
0000862124-13-000007	13	otherBusinessLocation	Two Destiny Way  Westlake TX 76262
0000862124-13-000007	12	otherBusinessLocation	49 North 400 West  Salt Lake City UT 84101
0000862124-13-000007	11	otherBusinessLocation	2250 William D. Tate  Grapevine TX 76051-3978
0000862124-13-000007	10	otherBusinessLocation	100 Howe Drive  Covington KY 41015
0000862124-13-000007	9	otherBusinessLocation	11000 Weston Parkway  Cary NC 27513
0000862124-13-000007	8	otherBusinessLocation	One Destiny Way  Westlake TX 76262
0000862124-13-000007	6	otherBusinessLocation	Two Contra Way  Merrimack NH 03054
0000862124-13-000007	5	otherBusinessLocation	One Spartan Way  Merrimack NH 03054
0000862124-13-000007	4	otherBusinessLocation	200 Seaport Boulevard  Boston MA 02210
0000862124-13-000007	3	otherBusinessLocation	200 Magellan Drive  Covington KY 41015-4399
0000862124-13-000007	2	otherBusinessLocation	100 Magellan Drive  Covington KY 41015-4399
0000862124-13-000007	2	mailingAddress	245 Summer Street Mail Zone Z2L Boston MA 02210
0000862124-13-000007	1	principalOfficeAddress	245 Summer Street  Boston MA 02210
0000862124-13-000007	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0000862124-13-000007	7	otherBusinessLocation	100 Salem Street  Smithfield RI 02917
0001146230-13-000022	5	otherBusinessLocation	211 Quality Circle Suite 210 College Station TX 77845
0001146230-13-000022	3	otherBusinessLocation	144 Fernwood Avenue  Edison NJ 08837
0001146230-13-000022	2	otherBusinessLocation	350 Indiana Street Suite 800 Golden CO 80401
0001146230-13-000022	1	principalOfficeAddress	250 Royall Street  Canton MA 02021-1011
0001146230-13-000022	1	otherBusinessLocation	2 North LaSalle Street  Chicago IL 60602
0001146230-13-000022	4	otherBusinessLocation	Newport Office Center VII 480 Washington Boulevard Jersey City NJ 07310
0001452780-13-000002	1	principalOfficeAddress	5th Floor, Block B, Q City Nanakramguda, Gachibowli Hyderabad K7 500032
0001452780-13-000002	1	otherBusinessLocation	1st Floor, Block A, Q City Nanakramguda, Gachibowli Hyderabad K7 500032
0001277690-13-000012	3	otherBusinessLocation	2001 University Street 16th Floor Montreal A8 H3A 2A6
0001277690-13-000012	2	otherBusinessLocation	600 The Dome Tower 333, 7th Avenue SW Calgary A0 T2P 2Z1
0001277690-13-000012	1	principalOfficeAddress	320 Bay Street  Toronto A6 M5H 4A6
0001277690-13-000012	1	otherBusinessLocation	1066 West Hastings Street Suite 1600 Vancouver A1 V6E 3X1
0001277690-13-000012	4	otherBusinessLocation	1600 Hollis Street 4th Floor Halifax A5 B3J 1V7
0001018490-13-000013	1	principalOfficeAddress	5022 Gate Parkway, Suite 200  Jacksonville FL 32256-7088
0000793347-13-000032	8	otherBusinessLocation	Financial Center Two 2220 Briargate Parkway Colorado Springs CO 80920
0000793347-13-000032	5	otherBusinessLocation	Four Financial Center 4525 Painters Mills Road Owings Mills MD 21117
0000793347-13-000032	4	otherBusinessLocation	Financial Center One 2260 Briargate Parkway Colorado Springs CO 80920
0000793347-13-000032	1	principalOfficeAddress	Three Financial Center 4515 Painters Mills Road Owings Mills MD 21117
0000793347-13-000032	2	otherBusinessLocation	4211 West Boy Scout Boulevard  Tampa FL 33607-5757
0000793347-13-000032	1	otherBusinessLocation	1000 Conneticut Avenue Suite A-100 Washington DC 20036
0000793347-13-000032	6	otherBusinessLocation	One Financial Center 4555 Painters Mill Road Owings Mills MD 21117
0000793347-13-000032	2	mailingAddress	100 E. Pratt Street  Baltimore MD 21202
0000793347-13-000032	7	otherBusinessLocation	105 East Lombard Street  Baltimore MD 21202
0000793347-13-000032	3	otherBusinessLocation	Two Financial Center 4545 Painters Mills Road Owings Mills MD 21117
0000793347-13-000031	1	principalOfficeAddress	Three Financial Center 4515 Painters Mills Road Owings Mills MD 21117
0000793347-13-000031	8	otherBusinessLocation	Financial Center Two 2220 Briargate Parkway Colorado Springs CO 80920
0000793347-13-000031	7	otherBusinessLocation	105 East Lombard Street  Baltimore MD 21202
0000793347-13-000031	6	otherBusinessLocation	One Financial Center 4555 Painters Mill Road Owings Mills MD 21117
0000793347-13-000031	5	otherBusinessLocation	Four Financial Center 4525 Painters Mills Road Owings Mills MD 21117
0000793347-13-000031	4	otherBusinessLocation	Financial Center One 2260 Briargate Parkway Colorado Springs CO 80920
0000793347-13-000031	3	otherBusinessLocation	Two Financial Center 4545 Painters Mills Road Owings Mills MD 21117
0000793347-13-000031	2	otherBusinessLocation	4211 West Boy Scout Boulevard  Tampa FL 33607-5757
0000793347-13-000031	2	mailingAddress	100 E. Pratt Street  Baltimore MD 21202
0000793347-13-000031	1	otherBusinessLocation	1000 Conneticut Avenue Suite A-100 Washington DC 20036
0001451316-13-000005	2	mailingAddress	c/o Franklin Templeton Investor Services 3344 Quality Drive, attn: GRC-US Rancho Cordova CA 95670
0001451316-13-000005	1	principalOfficeAddress	Mainzer Landstrasse 16  Frankfurt am Main 2M D-60325
0001511164-13-000367	1	principalOfficeAddress	15500 Roosevelt Blvd. Suite 301 Clearwater FL 33760
0000950123-13-004800	1	principalOfficeAddress	100 Mulberry Street Gateway Center Three - 10th Floor Newark NJ 07102
0000950123-13-004800	1	otherBusinessLocation	Letterkenny Office Park, Windyhall Letterkenny Donnegal L2 00000
0000944496-13-000007	1	principalOfficeAddress	Newport Office Center VII 480 Washington Boulevard Jersey City NJ 07310
0001146230-13-000019	5	otherBusinessLocation	211 Quality Circle Suite 210 College Station TX 77845
0001146230-13-000019	4	otherBusinessLocation	Newport Office Center VII 480 Washington Boulevard Jersey City NJ 07310
0001146230-13-000019	3	otherBusinessLocation	144 Fernwood Avenue  Edison NJ 08837
0001146230-13-000019	2	otherBusinessLocation	350 Indiana Street Suite 800 Golden CO 80401
0001146230-13-000019	1	principalOfficeAddress	250 Royall Street  Canton MA 02021-1011
0001146230-13-000019	1	otherBusinessLocation	2 North LaSalle Street  Chicago IL 60602
0000920493-13-000007	1	principalOfficeAddress	3113 Olu Street  Honolulu HI 96816
0001410578-13-000169	1	principalOfficeAddress	330 Townsend Street Suite 234 San Francisco CA 94107
0001277690-13-000010	2	otherBusinessLocation	600 The Dome Tower 333, 7th Avenue SW Calgary A0 T2P 2Z1
0001277690-13-000010	1	principalOfficeAddress	320 Bay Street  Toronto A6 M5H 4A6
0001277690-13-000010	1	otherBusinessLocation	1066 West Hastings Street Suite 1600 Vancouver A1 V6E 3X1
0001277690-13-000010	4	otherBusinessLocation	1600 Hollis Street 4th Floor Halifax A5 B3J 1V7
0001277690-13-000010	3	otherBusinessLocation	2001 University Street 16th Floor Montreal A8 H3A 2A6
0001139578-13-000004	2	mailingAddress	PO Box 804660  Chicago IL 60680-4108
0001139578-13-000004	1	principalOfficeAddress	111 South Wacker Drive 34th Floor Chicago IL 60606
0000883757-13-000004	1	otherBusinessLocation	505-3rd Street SW, Suite 850  Calgary A0 T2P 3E6
0000883757-13-000004	2	mailingAddress	200 University Avenue, Suite 400  Toronto A6 M5H 4H1
0000883757-13-000004	2	otherBusinessLocation	1185 West Georgia Street Suite 1620 Vancouver A1 V6E 4E6
0000883757-13-000004	3	otherBusinessLocation	1155 Metcalfe Street Suite 1450 Montreal A8 H3B 2V6
0000883757-13-000004	1	principalOfficeAddress	200 University Avenue, Suite 300  Toronto A6 M5H 4H1
