ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0001139576-13-000002	corporationPartnership	1	Darshan V. Patel	10-MAR-2008	General Counsel/Secretary	NA	true		10-MAR-2008
0000027048-13-000004	corporationPartnership	2	Kenneth V. Hager	01-APR-1988	Vice President/CFO/Treasurer	NA	true		
0000027048-13-000004	corporationPartnership	11	Samuel G. Liss	08-MAY-2012	Director	NA	true		
0000027048-13-000004	corporationPartnership	10	Lowell L. Bryan	08-MAY-2012	Director	NA	true		
0000027048-13-000004	corporationPartnership	9	BMO Financial Group (reports ownership of securities held by Marshall & Isley Trust Company)	16-JAN-2012	5.892% Owner	A	false		
0000027048-13-000004	corporationPartnership	8	Lawrence M Higby	10-MAY-2011	Director	NA	true		
0000027048-13-000004	corporationPartnership	7	Stephen C Hooley	30-JUN-2009	Director/President/CEO	NA	true		
0000027048-13-000004	corporationPartnership	6	Travis E Reed	01-JUL-2002	Director	NA	true		
0000027048-13-000004	corporationPartnership	5	Randall D. Young	01-JUL-2002	Vice President/GC/Sec/CLO	NA	false		
0000027048-13-000004	corporationPartnership	1	A. Edward Allinson	01-JAN-1977	Director	NA	true		
0000027048-13-000004	corporationPartnership	12	Brent L. Law	22-JAN-2013	Director	NA	true		
0000027048-13-000004	corporationPartnership	3	George L. Argyros (in the form of various Trusts, Corporations, and Foundations)	01-DEC-1998	Director/Owner	B	true		
0000027048-13-000004	corporationPartnership	4	Robert L. Tritt	01-AUG-1995	Executive Vice President	NA	true		
0001062993-13-004696	corporationPartnership	8	Samir Zabaneh	04-APR-2013	Director	NA	false		
0001062993-13-004696	corporationPartnership	7	Laurel Savoy	04-APR-2013	Director	NA	false		
0001062993-13-004696	corporationPartnership	6	Stanley Pasternak	04-APR-2013	Director	NA	false		
0001062993-13-004696	corporationPartnership	5	Sarah Kavanagh	04-APR-2013	Director	NA	false		
0001062993-13-004696	corporationPartnership	4	Jacob Haines	04-APR-2013	Director	NA	false		
0001062993-13-004696	corporationPartnership	3	Cameron Blanks	04-APR-2013	Director	NA	false		
0001062993-13-004696	corporationPartnership	2	Mark Healy	04-APR-2013	Chair	NA	false		
0001062993-13-004696	corporationPartnership	1	Canadian Stock Transfer Company Inc.	30-AUG-2013	Sole Shareholder	E	true		
0001144204-13-050640	corporationPartnership	1	Donald Keith Campbell	01-JAN-1974	Chairman of the Board	E	true		
0001144204-13-050640	corporationPartnership	20	John R. Radle	20-JUN-2005	Director of Trading	NA	true		
0001144204-13-050640	corporationPartnership	3	William Case Clarke	01-JUN-1977	Director	NA	false		31-DEC-2007
0001144204-13-050640	corporationPartnership	4	James Marion Little	01-APR-1990	Business Development and Director	NA	false		31-DEC-2008
0001144204-13-050640	corporationPartnership	5	Theresa Doyle Becks	01-JAN-1991	Director	NA	false		31-DEC-2011
0001144204-13-050640	corporationPartnership	6	Richard Missimer Bell	01-MAY-1990	EVP - Trading	NA	false		31-DEC-2003
0001144204-13-050640	corporationPartnership	7	Clifford Douglas York	01-NOV-1992	EVP - Trading	NA	false		31-AUG-2005
0001144204-13-050640	corporationPartnership	8	Geoffrey William Andrews	06-APR-1997	Chief Executive Officer	NA	true		
0001144204-13-050640	corporationPartnership	9	Michael Seth Harris	17-JUL-2000	President	NA	true		
0001144204-13-050640	corporationPartnership	10	Michael J Hebrank	19-APR-2004	Chief Technology Officer	NA	false		11-MAY-2010
0001144204-13-050640	corporationPartnership	11	Kevin Martin Heerdt	18-MAR-2003	CIO and Director of Research	NA	false		12-MAR-2010
0001144204-13-050640	corporationPartnership	12	Thomas Page Lloyd	19-SEP-2005	General Counsel	NA	true		
0001144204-13-050640	corporationPartnership	13	Gregory Todd Donovan	26-OCT-2006	Chief Financial Officer	NA	true		
0001144204-13-050640	corporationPartnership	14	Tracy Wills-Zapata	01-FEB-2006	VP/Managing Dir. - Business Development	NA	true		
0001144204-13-050640	corporationPartnership	15	Xiaohua Hu	04-APR-1994	Director of Research	NA	true		
0001144204-13-050640	corporationPartnership	16	Robert W. McBride	19-JAN-2004	Chief Technology Officer	NA	true		
0001144204-13-050640	corporationPartnership	17	Stephen C. Roussin	14-JUN-2011	President/CEO	NA	false		31-OCT-2012
0001144204-13-050640	corporationPartnership	18	Steven Schneider	02-APR-2012	Chief Administrative Officer	NA	false		17-JAN-2013
0001144204-13-050640	corporationPartnership	19	Darvin W. Sterner	24-MAR-1999	Director of Private Wealth Distribution	NA	true		
0001144204-13-050640	corporationPartnership	2	Bruce Lester Cleland	01-JAN-1993	Vice Chairman of the Board	NA	false		01-NOV-2012
0001018490-13-000015	corporationPartnership	1	Foy Benton Hester	01-JUL-1999	Director	NA	true		
0001018490-13-000015	corporationPartnership	2	Michael Seamus Moran	31-AUG-2004	Director	NA	true		31-JUL-2009
0001018490-13-000015	corporationPartnership	3	Scott Allan Muirhead	05-FEB-2003	Director and President	NA	true		25-JUL-2008
0001018490-13-000015	corporationPartnership	4	Deutsche Bank Holdings, Inc. ('DBHold')	12-DEC-1991	Owner of 100% of Registrant	E	false		
0001018490-13-000015	corporationPartnership	9	Deutsche Bank AG	01-FEB-2012	Owner of 100% of DBTC	E	false		
0001018490-13-000015	corporationPartnership	6	Taunus Corporation ('Taunus')	04-JUN-1999	Owner of 100% of DBTC	E	false		01-FEB-2012
0001018490-13-000015	corporationPartnership	7	Deutsche Bank AG	04-JUN-1999	Owner of 100% of Taunus	E	false		
0001018490-13-000015	corporationPartnership	8	Alec Gurdeep Singh	05-AUG-2008	Director and President	NA	true		
0001018490-13-000015	corporationPartnership	5	Deutsche Bank Trust Corporation ('DBTC')	31-MAR-1990	Owner of 100% of DBHold	E	false		
0000788603-13-000006	corporationPartnership	4	Alan Davis Greene	01-JAN-2004	Chairman and Director	NA	true		
0000788603-13-000006	corporationPartnership	1	Boston Financial Data Services, Inc.	12-MAY-1982	Shareholder	E	true		
0000788603-13-000006	corporationPartnership	2	Stephen Clifford Hooley	01-JAN-2004	Director	NA	true		
0000788603-13-000006	corporationPartnership	8	Joan Marie Dowd	01-MAY-1988	Chief Compliance Officer	NA	false		
0000788603-13-000006	corporationPartnership	5	David Mark Scovell	01-SEP-1992	Senior Vice President and COO	NA	true		06-JUL-2013
0000788603-13-000006	corporationPartnership	6	Jay Alan Shuman	01-APR-2001	Treasurer and Chief Financial Officer	NA	true		
0000788603-13-000006	corporationPartnership	7	Sharon Leigh James	01-JUL-2001	Chief Legal Officer/DVP/Secretary	NA	false		
0000788603-13-000006	corporationPartnership	3	Terrence Lester Metzger	01-JAN-2004	President and Chief Executive Officer	NA	true		
0001352156-13-000010	corporationPartnership	3	John Birch	31-MAR-2006	Chief Operating Officer	NA	true		
0001352156-13-000010	corporationPartnership	2	Gregory Donald Woodworth	11-AUG-2011	Director	NA	true		
0001352156-13-000010	corporationPartnership	1	Thomas Hyde Brownell	13-JUN-2013	President and CEO	NA	true		
0001352156-13-000010	corporationPartnership	9	National Life Holding Company	01-JAN-1999	Sole Owner of NLV Financial Corporation	E	false		
0001352156-13-000010	corporationPartnership	4	John Kevin Landy	31-MAR-2006	Senior Vice President	NA	true		
0001352156-13-000010	corporationPartnership	7	Sentinel Asset Management, Inc.	01-OCT-2005	Sole Shareholder	E	true		
0001352156-13-000010	corporationPartnership	6	Donald P. Messier	14-MAR-2010	Vice President and Treasurer	NA	false		
0001352156-13-000010	corporationPartnership	5	Lisa Francesca Muller	06-FEB-2009	Counsel	NA	false		
0001352156-13-000010	corporationPartnership	8	NLV Financial Corporation	01-NOV-2005	Sole Owner of Sentinel Asset Mgmt, Inc	E	false		
0000849542-13-000007	corporationPartnership	9	The Bank of New York Mellon Corporation	01-JUL-2010	Ultimate parent entity	E	true		
0000849542-13-000007	corporationPartnership	11	Jay F. Nusblatt	01-JUL-2001	Board Director, Managing Director	NA	true		
0000849542-13-000007	corporationPartnership	12	Louis D. Maiuri	16-JUN-2011	Board Director	NA	true		
0000849542-13-000007	corporationPartnership	8	The Bank of New York Mellon	01-JUL-2010	Owner of indirect owner of parent entity	E	true		
0000849542-13-000007	corporationPartnership	7	BNYM GIS Funding I LLC	01-JUL-2010	Indirect owner of parent entity	E	true		
0000849542-13-000007	corporationPartnership	10	Joseph G. Bawiec	31-MAR-2009	Managing Director & CFO	NA	true		
0000849542-13-000007	corporationPartnership	6	BNYM GIS (UK) Funding II LLC	01-JUL-2010	Owner of parent entity	E	true		
0000849542-13-000007	corporationPartnership	5	BNYM GIS Funding III LLC	01-JUL-2010	Direct parent entity	E	true		
0000849542-13-000007	corporationPartnership	4	Bradley Alan Stearns	01-DEC-1999	Compliance Officer	NA	false		
0000849542-13-000007	corporationPartnership	3	Stephen F. Conlin	01-DEC-1999	Managing Director	NA	true		
0000849542-13-000007	corporationPartnership	13	Robert F. Mathisen, Jr.	16-JUN-2011	Board Director	NA	true		
0000849542-13-000007	corporationPartnership	1	Nancy B. Wolcott	20-SEP-2002	President & Chairman, Board Director	NA	true		
0000849542-13-000007	corporationPartnership	2	Michael DeNofrio	01-DEC-1999	Board Director, Managing Director	NA	true		
0001419454-13-000008	corporationPartnership	19	Water Street Holdings BV	31-MAR-2012	Shareholder	NA	true		
0001419454-13-000008	corporationPartnership	20	James Blair Burlingame	02-JUL-2012	Director	NA	true		
0001419454-13-000008	corporationPartnership	18	FMR Holdings Mauritius Limited	31-MAR-2012	Shareholder	E	true		
0001419454-13-000008	corporationPartnership	17	Steven Lee Kuhlman	12-AUG-2010	Director	NA	true		02-JUL-2012
0001419454-13-000008	corporationPartnership	16	John D. Walsh	02-AUG-2010	Director	NA	true		
0001419454-13-000008	corporationPartnership	15	Anmarie Ciccolo	01-AUG-2010	Transfer Agent CCO	NA	false		
0001419454-13-000008	corporationPartnership	14	Saikat Bhattacharya	20-JUL-2010	Director	NA	true		30-APR-2013
0001419454-13-000008	corporationPartnership	13	Sunil Kunte	20-MAY-2009	Director	NA	true		
0001419454-13-000008	corporationPartnership	12	Kevin Smith	16-DEC-2008	Director	NA	true		08-APR-2009
0001419454-13-000008	corporationPartnership	11	Arijit Mukherji	01-DEC-2008	Director	NA	true		16-APR-2010
0001419454-13-000008	corporationPartnership	10	Mahesh Muzumdar	01-DEC-2008	Director	NA	true		31-JUL-2010
0001419454-13-000008	corporationPartnership	9	Gurpal Singh	09-SEP-2008	Director	NA	true		19-DEC-2008
0001419454-13-000008	corporationPartnership	8	Richard Siegelman	04-FEB-2008	Transfer Agent CCO (see Attachment 1)	NA	false		31-JUL-2010
0001419454-13-000008	corporationPartnership	7	Yash Pal Syngal	14-AUG-2006	Director	NA	true		19-AUG-2008
0001419454-13-000008	corporationPartnership	6	Caron McDonald	07-SEP-2006	Director (see Attachment 1)	NA	true		15-DEC-2008
0001419454-13-000008	corporationPartnership	5	Surinder Singh	01-DEC-2005	Director (see Attachment 1)	NA	true		31-AUG-2008
0001419454-13-000008	corporationPartnership	1	FID Holdings (Mauritius) Limited	08-OCT-2004	Shareholder	E	true		31-MAR-2012
0001419454-13-000008	corporationPartnership	2	Fidelity India Shared Services Partnership	26-OCT-2004	Shareholder	NA	false		31-MAR-2012
0001419454-13-000008	corporationPartnership	3	FIL Limited	29-MAR-2007	Shareholder	B	false		24-MAR-2009
0001419454-13-000008	corporationPartnership	4	Fidelity International Services Limited	29-MAR-2007	Shareholder	NA	false		24-MAR-2009
0001133702-13-000006	corporationPartnership	16	Harris Komishane	31-MAR-2010	CFO	NA	false		
0001133702-13-000006	corporationPartnership	1	Fidelity Global Brokerage Group, Inc	01-AUG-2000	parent	E	true		
0001133702-13-000006	corporationPartnership	14	Paul Guaneri	01-JUN-2009	CFO	NA	false		31-MAR-2010
0001133702-13-000006	corporationPartnership	13	Sanjiv Mirchandani	01-APR-2009	Director & President	NA	true		
0001133702-13-000006	corporationPartnership	12	Charles Goldman	01-APR-2009	Director & CEO	NA	true		01-FEB-2010
0001133702-13-000006	corporationPartnership	11	Karen Crupi	15-SEP-2008	Secretary & Chief Legal Officer	NA	false		
0001133702-13-000006	corporationPartnership	10	Rodger Lawson	04-OCT-2007	Director	NA	true		31-MAR-2010
0001133702-13-000006	corporationPartnership	9	Karen Saperstein	01-AUG-2003	Secretary & General Counsel	NA	false		14-SEP-2008
0001133702-13-000006	corporationPartnership	8	Tami Rash	01-JUN-2005	Treasurer & SVP	NA	false		
0001133702-13-000006	corporationPartnership	7	Richard OBrien	01-AUG-2002	Chief Compliance Officer	NA	false		
0001133702-13-000006	corporationPartnership	6	Gerard McGraw	01-APR-2003	Director & CEO	NA	true		
0001133702-13-000006	corporationPartnership	5	Ellyn McColgan	01-APR-2003	Director	NA	true		15-AUG-2007
0001133702-13-000006	corporationPartnership	4	Norman Malo	01-AUG-2000	Director & CEO	NA	true		01-APR-2009
0001133702-13-000006	corporationPartnership	3	Thomas Lux	01-SEP-2006	CFO	NA	false		01-JUN-2009
0001133702-13-000006	corporationPartnership	2	Robert Adams	01-MAY-2004	Executive Vice President	NA	true		
0001133702-13-000006	corporationPartnership	15	Mark Katzelnick	01-FEB-2010	COO	NA	false		
0000862124-13-000007	corporationPartnership	1	FMR Corp	01-JUL-1978	Shareholder	E	true		30-SEP-2007
0000862124-13-000007	corporationPartnership	2	Susan Sturdy	28-JUN-2006	Secretary	NA	false		01-AUG-2008
0000862124-13-000007	corporationPartnership	3	Timothy F. Hayes	28-JUN-2006	President & Director	NA	true		14-JUN-2007
0000862124-13-000007	corporationPartnership	5	Laura B. Cronin	28-JUN-2006	Executive Operating Officer	NA	false		03-OCT-2007
0000862124-13-000007	corporationPartnership	6	Robert A. Dwight	03-JUL-2003	Executive Operating Officer	NA	true		30-JUN-2013
0000862124-13-000007	corporationPartnership	7	Joseph P. LoRusso	03-JUL-2003	Director	NA	true		14-JUN-2007
0000862124-13-000007	corporationPartnership	8	Stephen E. Tibbetts	01-AUG-1994	Treasurer	NA	false		14-JUN-2007
0000862124-13-000007	corporationPartnership	9	J. Gregory Wass	28-JUN-2006	Assistant Treasurer	NA	false		31-JUL-2011
0000862124-13-000007	corporationPartnership	10	John J. Hitt	28-JUN-2006	Assistant Secretary	NA	false		01-AUG-2008
0000862124-13-000007	corporationPartnership	11	Richard Siegelman	14-JUN-2007	Chief Compliance Officer	NA	false		01-MAY-2009
0000862124-13-000007	corporationPartnership	12	Anmarie Ciccolo	14-JUN-2007	Chief Compliance Officer	NA	false		
0000862124-13-000007	corporationPartnership	13	Joseph Hollis	14-JUN-2007	Executive Operating Officer	NA	true		01-AUG-2008
0000862124-13-000007	corporationPartnership	14	Terence Sanz	14-JUN-2007	Treasurer	NA	false		01-DEC-2008
0000862124-13-000007	corporationPartnership	15	FMR LLC	01-OCT-2007	Shareholder	E	true		30-SEP-2010
0000862124-13-000007	corporationPartnership	16	Robert Donelan	14-JUN-2007	President & Director	NA	true		26-JUL-2010
0000862124-13-000007	corporationPartnership	17	Raymond Marcinowski	14-JUN-2007	President & Director	NA	true		29-FEB-2008
0000862124-13-000007	corporationPartnership	18	Barbara March	11-FEB-2008	Executive Operating Officer	NA	true		01-FEB-2010
0000862124-13-000007	corporationPartnership	19	Dub Nelson	15-SEP-2008	Executive Operating Officer	NA	true		01-DEC-2008
0000862124-13-000007	corporationPartnership	20	Christine Reynolds	01-AUG-2008	Executive Operating Officer	NA	true		
0000862124-13-000007	corporationPartnership	21	Mary Brady	01-AUG-2008	Secretary	NA	false		26-FEB-2010
0000862124-13-000007	corporationPartnership	22	Peter D. Stahl	01-AUG-2008	Assistant Secretary	NA	false		
0000862124-13-000007	corporationPartnership	23	Gerard McGraw	04-SEP-2007	Executive Operating Officer	NA	true		10-SEP-2009
0000862124-13-000007	corporationPartnership	24	Marvin Adams	15-SEP-2008	Director	NA	true		20-AUG-2009
