ACCESSION_NUMBER	ENTITY_TYPE	ENT_ID	ENTITYNAME	AGREEMENTDESCRIPTION
0000088525-12-000213	otherControlManagement	5	Sammons Enterprises, Inc.	100% Stockholder of Consolidated Investment Services, Inc.
0000088525-12-000213	otherControlManagement	4	Consolidated Investment Services, Inc.	100% Stockholder of Sage Assets, Inc.
0001111830-12-000487	otherControlManagement	1	Ultimus Intermediary, LLC	Ultimus Fund Solutions, LLC is a wholly owned subsidiary of Ultimus Intermediary, LLC
0001111830-12-000487	otherControlManagement	2	Ultimus Holdings, LLC	Ultimus Intermediary, LLC is a wholly owned subsidiary of Ultimus Holdings, LLC. Ultimus Holdings, LLC is owned by Mark J. Seger (25%), Robert G. Dorsey (25%), LLR Equity Partners III, L.P. (47.9%) and LLR Equity Partners Parallel III, L.P. (2.1%)
0001018490-12-000010	otherControlFinance	1	Various-see below.	A Deutsche Bank AG holding company, Deutsche Bank Trust Corporation, provided the original, capital funding for the Registrant and for a time provided a line of credit for working capital. Working capital is now provided via service fees which originate from inter-company billings for the services rendered.
0001018490-12-000010	otherControlManagement	1	Various-see below.	DB Services Americas, Inc. ('SerAms'), formerly known as DB Services Tennessee, Inc. and prior as BT Services Tennessee, Inc., was incorporated in the State of Delaware on December 6, 1991 and established as a servicing company to provide operational and back-office services to Deutsche Bank Trust Company Americas ('DBTCA') and certain of its affiliates. DBTCA, formerly known as Bankers Trust Company, is the principal United States banking subsidiary of Deutsche Bank Aktiengesellschaft ('DBAG'). SerAms does not have any third party client agreements. Rather, SerAms, as engaged by DBTCA, provides technical and administrative support services including data processing, telecommunications, maintenance of appropriate records in accordance with existing standards, recordkeeping and accounting functions in connection with services provided to DBTCA's customers (or DBTCA's customers' customers, in the case of DBTCA's private label business for certain affiliates); and DBTCA has appointed SerAms as its agent to act on its behalf in connection with the transfer of securities and other instruments. Accounts are maintained jointly by DBTCA and SerAms. SerAms in its transfer agent function provides services to DBTCA in a manner as if SerAms is an independent, dedicated contractor that works solely for DBTCA and no other transfer agent. There is a shared system of database for DBTCA and SerAms. An example is escheatment - the details of escheatment are maintained by SerAms while the remission to the states is done in the name of and on behalf of DBTCA. SerAms management is responsible to the business line management of DBAG and DBAG affiliates/subsidiaries including DBTCA. The business line unit head of ServAms reports to business line unit management of DBAG/affiliate. Audits are performed by DBAG's Audit Department. Examinations of DBAG NY branch and subsidiary bank, DBTCA, are performed by the Federal Reserve Bank of New York and the New York State Department of Financial Services. DBAG provides for SerAms the infrastructure necessary to insure safety and soundness measures including accounting systems, the Legal Department, the Internal Audit Department, Compliance, Human Resources and technology functions.
0001018490-12-000009	otherControlFinance	1	Various-see below.	A Deutsche Bank AG holding company, Deutsche Bank Trust Corporation, provided the original, capital funding for the Registrant and for a time provided a line of credit for working capital.  Working capital is now provided via service fees which originate from inter-company billings for the services rendered.
0001018490-12-000009	otherControlManagement	1	Various-see below.	DB Services Americas, Inc. ('SerAms'), formerly known as DB Services Tennessee, Inc. and prior as BT Services Tennessee, Inc., was incorporated in the State of Delaware on December 6, 1991 and established in Tennessee as a servicing company to provide operational and back-office services to Deutsche Bank Trust Company Americas ('DBTCA') and certain of its affiliates. DBTCA, formerly known as Bankers Trust Company, is the principal United States banking subsidiary of Deutsche Bank Aktiengesellschaft ('DBAG'). SerAms does not have any third party client agreements. Rather, SerAms, as engaged by DBTCA, provides technical and administrative support services including data processing, telecommunications, maintenance of appropriate records in accordance with existing standards, recordkeeping and accounting functions in connection with services provided to DBTCA's customers (or DBTCA's customers' customers, in the case of DBTCA's private label business for certain affiliates); and DBTCA has appointed SerAms as its agent to act on its behalf in connection with the transfer of securities and other instruments. Accounts are maintained jointly by DBTCA and SerAms. SerAms in its transfer agent function provides services to DBTCA in a manner as if SerAms is an independent, dedicated contractor that works solely for DBTCA and no other transfer agent. There is a shared system of database for DBTCA and SerAms. An example is escheatment - the details of escheatment are maintained by SerAms while the remission to the states is done in the name of and on behalf of DBTCA. SerAms management is responsible to the business line management of DBAG and DBAG affiliates/subsidiaries including DBTCA. The business line unit head in Tennessee reports to business line unit management of DBAG. Audits are performed by DBAG's Audit Department. Examinations of DBAG NY branch and subsidiary bank, DBTCA, are performed by the Federal Reserve Bank of New York and the New York Department of Banking. DBAG provides for SerAms the infrastructure necessary to insure safety and soundness measures including accounting systems, the Legal Department, the Internal Audit Department, Compliance, Human Resources and technology functions.
0001202048-12-000007	otherControlManagement	1	American General Life Insurance Company, AGC Life Insurance Company, SunAmerica Financial Inc.,	The Variable Annuity Life Insurance Company ('VALIC') is 100 percent owned by American General Life Insurance Company, which is 100 percent owned by AGC Life Insurance Company, which is 100 percent owned by SunAmerica Financial Group, Inc., which is 100 percent owned by SAFG Retirement Services, Inc. (DE), which is 100 percent by owned American International Group, Inc. The Treasury Department holds a majority of the common stock of AIG. Nothing herein shall be construed as an acknowledgement or representation that any provision of the Exchange Act of 1934 or rules or forms thereunder or any other statute or regulation applies to or includes the Treasury Department, the US Treasury or any officer, agent or employee thereof in any respect, or that the Treasury Department, the US Treasury controls VALIC or VRSCO.
0001202048-12-000007	otherControlManagement	2	(cont'd) SAFG Retirement Services, Inc. and American International Group, Inc.	The Variable Annuity Life Insurance Company ('VALIC') is 100 percent owned by American General Life Insurance Company, which is 100 percent owned by AGC Life Insurance Company, which is 100 percent owned by SunAmerica Financial Group, Inc., which is 100 percent owned by SAFG Retirement Services, Inc. (DE), which is 100 percent by owned American International Group, Inc. The Treasury Department holds a majority of the common stock of AIG. Nothing herein shall be construed as an acknowledgement or representation that any provision of the Exchange Act of 1934 or rules or forms thereunder or any other statute or regulation applies to or includes the Treasury Department, the US Treasury or any officer, agent or employee thereof in any respect, or that the Treasury Department, the US Treasury controls VALIC or VRSCO.
