ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0000896852-13-000013	corporationPartnership	7	Robert A. Frazer	01-APR-2004	Senior Vice President	NA	true		
0000896852-13-000013	corporationPartnership	8	Todd L. Spillane	29-MAR-2006	Vice President	NA	true		
0000896852-13-000013	corporationPartnership	9	Laura Stanley	20-SEP-2001	Vice President - Client Services	NA	true		
0000896852-13-000013	corporationPartnership	10	Miranda O'Keefe	04-JUN-2012	Chief Compliance Officer	NA	true		
0000896852-13-000013	corporationPartnership	11	Rod Ellis	17-DEC-2011	Chief Financial Officer / Treasurer	NA	true		
0000896852-13-000013	corporationPartnership	12	Richard Rarick	16-JUN-2008	Head of Human Resources, North America	NA	true		
0000896852-13-000013	corporationPartnership	13	Peter Davidson	24-AUG-2007	Assistant Secretary	NA	true		
0000896852-13-000013	corporationPartnership	14	P. Michelle Grace	26-JAN-1995	Assistant Secretary	NA	true		
0000896852-13-000013	corporationPartnership	15	Kara Davis	29-JUL-2010	Assistant Secretary	NA	true		21-SEP-2012
0000896852-13-000013	corporationPartnership	16	Seba P. Kurian	17-DEC-2011	Assistant Secretary	NA	true		
0000896852-13-000013	corporationPartnership	17	Stephen R. Rimes	01-APR-2003	Assistant Secretary	NA	true		
0000896852-13-000013	corporationPartnership	18	Melanie Ringold	24-AUG-2007	Assistant Secretary	NA	true		
0000896852-13-000013	corporationPartnership	19	Christopher B. Fischer	17-DEC-2011	Assistant Secretary	NA	true		
0000896852-13-000013	corporationPartnership	20	Jesse J. Dean	01-JAN-2002	Assistant VP - Dealer Services	NA	true		
0000896852-13-000013	corporationPartnership	21	Dennis R. Joseph	01-APR-2004	Assistant VP - Control	NA	true		
0000896852-13-000013	corporationPartnership	22	Debra G. Kiemsteadt	01-JAN-2002	Assistant VP - Operations Development	NA	true		
0000896852-13-000013	corporationPartnership	23	Roxanne Larsen	20-SEP-2001	Assistant VP - Control	NA	true		
0000896852-13-000013	corporationPartnership	24	Robert W. Morris	17-OCT-1997	Assistant VP - Cash Mgmt & Retirement	NA	true		
0000896852-13-000013	corporationPartnership	25	Yinka Akinsola	17-DEC-2011	Anti-Money Laundering Compliance Officer	NA	true		01-APR-2013
0000896852-13-000013	corporationPartnership	26	Mary N. Schleinschok	02-JAN-2002	Assistant VP - Direct Support Services	NA	true		
0000896852-13-000013	corporationPartnership	27	Kevin Lyman	29-JUL-2010	Assistant Secretary	NA	true		
0000896852-13-000013	corporationPartnership	28	Elisa Mitchell	29-JUL-2010	Assistant Secretary	NA	true		
0000896852-13-000013	corporationPartnership	29	Steve Nuaghton	29-JUL-2010	Assistant Secretary	NA	true		18-MAY-2012
0000896852-13-000013	corporationPartnership	30	Elizabeth Nelson	29-JUL-2010	Assistant Secretary	NA	true		
0000896852-13-000013	corporationPartnership	31	Veronica Castillo	03-DEC-2012	Assistant Secretary	NA	true		
0000896852-13-000011	corporationPartnership	1	William J. Galvin Jr.	01-DEC-2003	Director / President	NA	true		
0000896852-13-000011	corporationPartnership	33	Invesco Advisers, Inc.	31-DEC-2009	Sole Voting Shareholder	E	true		
0000896852-13-000011	corporationPartnership	3	John M. Zerr	30-MAY-2007	Director / Vice President / Secretary	NA	true		
0000896852-13-000011	corporationPartnership	4	Joseph H. Charpentier	20-SEP-2001	Senior Vice President	NA	true		
0000896852-13-000011	corporationPartnership	5	Mary A. Corcoran	31-JUL-1995	Senior Vice President	NA	true		
0000896852-13-000011	corporationPartnership	6	Rhonda Dixon-Gunner	01-JAN-2004	Senior Vice President	NA	true		
0000896852-13-000011	corporationPartnership	7	Robert A. Frazer	01-APR-2004	Senior Vice President	NA	true		
0000896852-13-000011	corporationPartnership	8	Todd L. Spillane	29-MAR-2006	Vice President	NA	true		
0000896852-13-000011	corporationPartnership	9	Laura Stanley	20-SEP-2001	Vice President - Client Services	NA	true		
0000896852-13-000011	corporationPartnership	10	Miranda O'Keefe	04-JUN-2012	Chief Compliance Officer	NA	true		
0000896852-13-000011	corporationPartnership	11	Rod Ellis	17-DEC-2011	Chief Financial Officer / Treasurer	NA	true		
0000896852-13-000011	corporationPartnership	12	Richard Rarick	16-JUN-2008	Head of Human Resources, North America	NA	true		
0000896852-13-000011	corporationPartnership	13	Peter Davidson	24-AUG-2007	Assistant Secretary	NA	true		
0000896852-13-000011	corporationPartnership	14	P. Michelle Grace	26-JAN-1995	Assistant Secretary	NA	true		
0000896852-13-000011	corporationPartnership	15	Kara Davis	29-JUL-2010	Assistant Secretary	NA	true		21-SEP-2012
0000896852-13-000011	corporationPartnership	16	Seba P. Kurian	17-DEC-2011	Assistant Secretary	NA	true		
0000896852-13-000011	corporationPartnership	17	Stephen R. Rimes	01-APR-2003	Assistant Secretary	NA	true		
0000896852-13-000011	corporationPartnership	18	Melanie Ringold	24-AUG-2007	Assistant Secretary	NA	true		
0000896852-13-000011	corporationPartnership	19	Christopher B. Fischer	17-DEC-2011	Assistant Secretary	NA	true		
0000896852-13-000011	corporationPartnership	20	Jesse J. Dean	01-JAN-2002	Assistant VP - Dealer Services	NA	true		
0000896852-13-000011	corporationPartnership	21	Dennis R. Joseph	01-APR-2004	Assistant VP - Control	NA	true		
0000896852-13-000011	corporationPartnership	22	Debra G. Kiemsteadt	01-JAN-2002	Assistant VP - Operations Development	NA	true		
0000896852-13-000011	corporationPartnership	23	Roxanne Larsen	20-SEP-2001	Assistant VP - Control	NA	true		
0000896852-13-000011	corporationPartnership	24	Robert W. Morris	17-OCT-1997	Assistant VP - Cash Mgmt & Retirement	NA	true		
0000896852-13-000011	corporationPartnership	25	Yinka Akinsola	17-DEC-2011	Anti-Money Laundering Compliance Officer	NA	true		01-APR-2013
0000896852-13-000011	corporationPartnership	26	Mary N. Schleinschok	02-JAN-2002	Assistant VP - Direct Support Services	NA	true		
0000896852-13-000011	corporationPartnership	27	Kevin Lyman	29-JUL-2010	Assistant Secretary	NA	true		
0000896852-13-000011	corporationPartnership	28	Elisa Mitchell	29-JUL-2010	Assistant Secretary	NA	true		
0000896852-13-000011	corporationPartnership	29	Steve Nuaghton	29-JUL-2010	Assistant Secretary	NA	true		18-MAY-2012
0000896852-13-000011	corporationPartnership	30	Elizabeth Nelson	29-JUL-2010	Assistant Secretary	NA	true		
0000896852-13-000011	corporationPartnership	31	Veronica Castillo	03-DEC-2012	Assistant Secretary	NA	true		
0000896852-13-000011	corporationPartnership	32	Crissie Wisdom	01-APR-2013	Anti-Money Laundering Compliance Officer	NA	true		
0000896852-13-000011	corporationPartnership	2	Philip A Taylor	14-APR-2006	Director / Chairman	NA	true		
0001559963-13-000007	corporationPartnership	7	Stephen F. Conlin	12-MAR-2013	Vice President - US TA	NA	true		
0001559963-13-000007	corporationPartnership	6	Michael DeNofrio	12-MAR-2013	Vice President - US TA	NA	true		
0001559963-13-000007	corporationPartnership	5	Kathleen Jean Geis	31-MAY-2005	Director	NA	true		
0001559963-13-000007	corporationPartnership	4	Frank David Dittrich	08-JAN-2007	Director	NA	true		
0001559963-13-000007	corporationPartnership	3	Dinesh Umeshchandra Deo	15-FEB-2007	Director	NA	true		
0001559963-13-000007	corporationPartnership	2	The Bank of New York Mellon Corporation	09-JAN-2008	Shareholder	NA	true		
0001559963-13-000007	corporationPartnership	1	MBC Investments Corporation	22-JUL-2004	Shareholder	E	true		
0001559963-13-000007	corporationPartnership	8	Bradley A. Stearns	12-MAR-2013	Compliance Officer - US TA	NA	false		
0000849542-13-000005	corporationPartnership	10	Joseph G. Bawiec	31-MAR-2009	SVP & CFO	NA	true		
0000849542-13-000005	corporationPartnership	11	Jay F. Nusblatt	01-JUL-2001	EVP & Director	NA	true		
0000849542-13-000005	corporationPartnership	12	Louis D. Maiuri	16-JUN-2011	Director	NA	true		
0000849542-13-000005	corporationPartnership	13	Robert F. Mathisen, Jr.	16-JUN-2011	Director	NA	true		
0000849542-13-000005	corporationPartnership	9	The Bank of New York Mellon Corporation	01-JUL-2010	Ultimate parent entity	E	true		
0000849542-13-000005	corporationPartnership	8	The Bank of New York Mellon	01-JUL-2010	Owner of indirect owner of parent entity	E	true		
0000849542-13-000005	corporationPartnership	7	BNYM GIS Funding I LLC	01-JUL-2010	Indirect owner of parent entity	E	true		
0000849542-13-000005	corporationPartnership	6	BNYM GIS (UK) Funding II LLC	01-JUL-2010	Owner of parent entity	E	true		
0000849542-13-000005	corporationPartnership	5	BNYM GIS Funding III LLC	01-JUL-2010	Direct parent entity	E	true		
0000849542-13-000005	corporationPartnership	4	Bradley Alan Stearns	01-DEC-1999	VP, Compliance Officer	NA	false		
0000849542-13-000005	corporationPartnership	3	Stephen F. Conlin	01-DEC-1999	SVP	NA	true		
0000849542-13-000005	corporationPartnership	1	Nancy B. Wolcott	20-SEP-2002	President & Chairman	NA	true		
0000849542-13-000005	corporationPartnership	2	Michael DeNofrio	01-DEC-1999	Director, EVP & Senior Managing Director	NA	true		
0000868275-13-000006	corporationPartnership	1	ETHEL B. BARTOLOME	01-MAR-2001	SECRETARY	NA	true		
0000868275-13-000006	corporationPartnership	16	Dennis R. Murphy	23-APR-2013	Independent Director	NA	false		
0000868275-13-000006	corporationPartnership	3	CRAIG P. CHURMAN	02-AUG-2011	VP, PRODUCT DEVELOPMENT	NA	true		
0000868275-13-000006	corporationPartnership	4	CHRISTOPHER R. FANKHAUSER	17-JAN-2006	DIRECTOR/COO	NA	true		
0000868275-13-000006	corporationPartnership	5	JAMES S. GIBSON	17-APR-2007	CFO/DIRECTOR/ASSISTANT SECRETARY	NA	true		
0000868275-13-000006	corporationPartnership	6	NICHOLAS F. KAISER	01-AUG-1989	DIRECTOR	C	true		
0000868275-13-000006	corporationPartnership	7	MICHAEL E. LEWIS	17-SEP-2012	CHIEF COMPLIANCE OFFICER	NA	true		
0000868275-13-000006	corporationPartnership	8	PHELPS S. MCILVAINE	16-AUG-1994	DIRECTOR/VICE PRESIDENT	A	true		
0000868275-13-000006	corporationPartnership	9	MEREDITH L. ROSS	23-JUL-2003	DIRECTOR/TREASURER	NA	true		
0000868275-13-000006	corporationPartnership	10	MONEM A. SALAM	23-JUN-2005	DIRECTOR	NA	true		
0000868275-13-000006	corporationPartnership	11	GORDON SCOTT STROH	02-AUG-2011	CHIEF LEGAL OFFICER	NA	true		
0000868275-13-000006	corporationPartnership	12	SARAH K. BRAND	01-NOV-2006	SHAREHOLDER	A	false		
0000868275-13-000006	corporationPartnership	13	VERN CLEMENSON	01-SEP-1990	SHAREHOLDER	A	false		
0000868275-13-000006	corporationPartnership	14	EMILY H. KAISER	01-NOV-2006	SHAREHOLDER	A	false		
0000868275-13-000006	corporationPartnership	15	ROBERT F. KAISER II	01-NOV-2006	SHAREHOLDER	A	false		
0000868275-13-000006	corporationPartnership	2	JANE K. CARTEN	14-FEB-2001	DIRECTOR/PRESIDENT & CEO	A	true		
0001451217-13-000010	corporationPartnership	12	Jay Cipriano	30-MAY-2008	Vice President	NA	false		
0001451217-13-000010	corporationPartnership	14	SEI Investments Company	30-MAY-2008	Ultimate Parent Company	E	true		
0001451217-13-000010	corporationPartnership	10	Bridget Jensen	04-MAR-2009	Vice President	NA	false		
0001451217-13-000010	corporationPartnership	9	Robert Muse	04-MAR-2009	Vice President	NA	false		
0001451217-13-000010	corporationPartnership	8	James F. Volk	30-MAY-2008	Chief compliance Officer	NA	false		
0001451217-13-000010	corporationPartnership	7	David McCann	04-MAR-2009	Vice President and Assistant Secretary	NA	false		
0001451217-13-000010	corporationPartnership	6	Aaron Buser	30-MAY-2008	Vice President and Assistant Secretary	NA	false		
0001451217-13-000010	corporationPartnership	5	Dennis Mc Gonigle	30-MAY-2008	Director and Senior Vice President	NA	true		
0001451217-13-000010	corporationPartnership	4	Jeffery Klauder	30-MAY-2008	Director and Senior Vice President	NA	true		
0001451217-13-000010	corporationPartnership	3	Robert Silvestri	30-MAY-2008	Treasurer	NA	false		
0001451217-13-000010	corporationPartnership	2	Timothy Barto	30-MAY-2008	General Counsel and Secretary	NA	false		
