ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0000734700-23-000008	corporationPartnership	3	Denis Patrick Coleman III	15-JAN-2022	Managing Director, Manager	NA	true		
0000734700-23-000008	corporationPartnership	5	The Goldman Sachs Group, Inc.	15-APR-2017	Class A Member	E	true		
0001654954-23-012082	corporationPartnership	4	TAR Ventures, LLC	07-AUG-2019	Owner	E	true		
0001654954-23-012082	corporationPartnership	1	Aferdita Nezaj, MBA	01-JAN-2020	CFO, Board Member	NA			
0001654954-23-012082	corporationPartnership	5	Arta Nezaj	18-SEP-2023	Vice President, Board Member	NA	true		
0001654954-23-012082	corporationPartnership	2	Roland Nezaj, CPA	07-AUG-2019	President, Board Member	NA	true		
0001654954-23-012082	corporationPartnership	3	Desiree Carlo	07-AUG-2019	Executive Vice President, Board Member	NA			15-SEP-2023
0000733598-23-000005	corporationPartnership	4	AllianceBernstein L.P.	16-NOV-1983	Corporate Parent	E	true		
0000733598-23-000005	corporationPartnership	3	William R. Siemers	12-JUL-2004	SVP/Interim CFO	NA	true		
0000733598-23-000005	corporationPartnership	2	Mark R. Manley	21-MAY-1984	SVP/Corp.Sec.,GLBL Head of CMPL & GC	NA	true		
0000733598-23-000005	corporationPartnership	1	Peter G. Callahan	09-MAR-1987	SVP/Hd of ABIS & Retail Infrastruct Svc	NA	true		
0000733598-23-000005	corporationPartnership	5	Thomas Simeone	30-AUG-2004	Controller and Chief Accounting Officer	NA	true		
0001227021-23-000007	corporationPartnership	7	Jean-Marc Crepin	01-JAN-2015	Partner	NA	true		
0001227021-23-000007	corporationPartnership	8	Thomas Davis	01-JAN-2023	Partner	NA	true		
0001227021-23-000007	corporationPartnership	9	Douglas A. Donahue, Jr.	01-JAN-1990	Partner	NA	true		
0001227021-23-000007	corporationPartnership	10	Dario Galindo	01-JAN-2003	Partner	NA			08-AUG-2023
0001227021-23-000007	corporationPartnership	11	Kathryn C. George	01-JAN-1998	Partner	NA	true		
0001227021-23-000007	corporationPartnership	12	Lorrie L. Gordon	01-JAN-2019	Partner	NA	true		
0001227021-23-000007	corporationPartnership	13	Chris Gothard	01-JAN-2023	Partner	NA	true		
0001227021-23-000007	corporationPartnership	14	Charles O. Izard	01-JAN-2004	Partner	NA	true		
0001227021-23-000007	corporationPartnership	18	Susan C. Livingston	01-JAN-1998	Partner	NA	true		
0001227021-23-000007	corporationPartnership	15	Michael R. Keller	01-JAN-2015	Partner	NA	true		31-DEC-2022
0001227021-23-000007	corporationPartnership	16	Michael R. Keller	01-JAN-2023	Limited Partner	NA			
0001227021-23-000007	corporationPartnership	17	Radford W. Klotz	01-JAN-1995	Partner	A	true		
0001227021-23-000007	corporationPartnership	19	Hampton S. Lynch, Jr.	01-JAN-1984	Partner	NA	true		
0001227021-23-000007	corporationPartnership	20	Michael J. McDonald	01-JAN-2019	Partner	NA	true		
0001227021-23-000007	corporationPartnership	21	Jeffrey B. Meskin	01-JAN-2011	Partner	NA	true		
0001227021-23-000007	corporationPartnership	22	Yukinori Nagahisa	01-JAN-2004	Partner	NA	true		
0001227021-23-000007	corporationPartnership	23	Sean Pairceir	01-JAN-2010	Partner	NA	true		
0001227021-23-000007	corporationPartnership	24	Jean-Pierre Paquin	01-JAN-2015	Partner	NA	true		
0001227021-23-000007	corporationPartnership	25	Justin Reed	01-JAN-2023	Partner	NA	true		
0001227021-23-000007	corporationPartnership	26	Christopher C. Remondi	01-JAN-2012	Partner	NA	true		
0001227021-23-000007	corporationPartnership	27	William E. Rosensweig	01-JAN-2012	Partner	NA	true		31-DEC-2022
0001227021-23-000007	corporationPartnership	28	William E. Rosensweig	01-JAN-2023	Limited Partner	NA			
0001227021-23-000007	corporationPartnership	29	Jeffrey A. Schoenfeld	01-JAN-1996	Partner	A	true		
0001227021-23-000007	corporationPartnership	30	Noriyasu Sonobe	01-JAN-2021	Partner	NA	true		
0001227021-23-000007	corporationPartnership	31	Kevin W. Stone	01-JAN-2009	Partner	A	true		
0001227021-23-000007	corporationPartnership	32	W. Carter Sullivan III	01-JAN-2000	Partner	NA	true		
0001227021-23-000007	corporationPartnership	33	Andrew J. F. Tucker	01-JAN-1998	Partner	NA	true		
0001227021-23-000007	corporationPartnership	34	William B. Tyree	01-JAN-2001	Partner	A	true		
0001227021-23-000007	corporationPartnership	35	Maroa C. Velez	01-JAN-2008	Partner	NA	true		
0001227021-23-000007	corporationPartnership	36	William J. Whelan, Jr.	01-JAN-2000	Partner	NA	true		
0001227021-23-000007	corporationPartnership	37	Richard H. Witmer, Jr.	01-JAN-1998	Partner	NA	true		
0001227021-23-000007	corporationPartnership	38	BBH Principals, LP	01-MAY-2023	Partner	NA			
0001227021-23-000007	corporationPartnership	6	Geoffrey M. Cook	01-JAN-2009	Partner	NA	true		
0001227021-23-000007	corporationPartnership	5	G. Scott Clemons	01-JAN-2019	Partner	NA	true		
0001227021-23-000007	corporationPartnership	4	Valentino Carlotti	01-JAN-2021	Partner	NA	true		
0001227021-23-000007	corporationPartnership	3	Suzanne E. Brenner	01-JAN-2019	Partner	NA	true		
0001227021-23-000007	corporationPartnership	1	Thomas E. Berk	01-JAN-2005	Partner	A	true		
0001227021-23-000007	corporationPartnership	2	Taylor S. Bodman	01-JAN-1999	Partner	A	true		
0001458682-23-000004	soleProprietorship	7	Cassandra Brockway	11-MAY-2017	Operations Specialist			Certificate Signer effective 9/14/20	
0001458682-23-000004	soleProprietorship	1	Kara A. Kennedy	01-JUN-2009	Executive Director			Majority Owner, Certificate Signer	
0001458682-23-000004	soleProprietorship	2	Juan Carlos Osorio	06-MAR-2009	Financial Controller			Certificate Signer	
0001458682-23-000004	soleProprietorship	6	Mediha Kolar	01-JUN-2009	Operations Associate			Certificate Signer	01-SEP-2010
0001458682-23-000004	soleProprietorship	4	Matthew Luginbuehl	01-AUG-2009	Operations Specialist			Certificate Signer	
0001458682-23-000004	soleProprietorship	5	Piero Falcone	09-FEB-2015	Managing Director			Certificate Signer	28-JUL-2019
0001458682-23-000004	soleProprietorship	3	Kyla D. Kennedy	01-JUN-2009	Compliance Officer			Certificate Signer	
0001387131-23-010572	soleProprietorship	1	Paul Lynam	13-DEC-2021	President, Director			N/A	
0001387131-23-010572	soleProprietorship	17	Simon Wadey	30-JUN-2023	Group Compliance Director, CCO			N/A	
0001387131-23-010572	soleProprietorship	3	Martin Flanigan	22-MAY-2018	Chief Executive Officer, Director			N/A	
0001387131-23-010572	soleProprietorship	4	Steven Fradkin	30-APR-2014	Director			N/A	
0001387131-23-010572	soleProprietorship	5	Sarah Kavanaugh	18-NOV-2011	Director			N/A	30-JUN-2023
0001387131-23-010572	soleProprietorship	6	Armando Falcon	23-APR-2014	Director			N/A	30-JUN-2023
0001387131-23-010572	soleProprietorship	7	Brett Weinblatt	02-JAN-2019	Chief Financial Officer, Director			N/A	30-JUN-2023
0001387131-23-010572	soleProprietorship	8	Asher Richelli	18-DEC-2014	General Counsel			N/A	30-MAR-2023
0001387131-23-010572	soleProprietorship	9	James Gillis	30-JUN-2023	Director			N/A	
0001387131-23-010572	soleProprietorship	10	Anthony Horton	30-JUN-2023	Director			N/A	
0001387131-23-010572	soleProprietorship	11	William Lasky	30-JUN-2023	Director			N/A	
0001387131-23-010572	soleProprietorship	12	David Chitty	12-JUN-2017	US Chief Risk Officer, Head of Grp Risk			N/A	
0001387131-23-010572	soleProprietorship	13	John Meakin	30-JUN-2023	Chief Information Security Officer			N/A	
0001387131-23-010572	soleProprietorship	14	Mark Fields	30-JUN-2023	Finance Director			N/A	
0001387131-23-010572	soleProprietorship	15	David L. Becker	30-MAR-2023	General Counsel			N/A	
0001387131-23-010572	soleProprietorship	16	Thomas Cortese	19-OCT-2015	Chief Compliance Officer			N/A	30-JUN-2023
0001387131-23-010572	soleProprietorship	2	Andrew Peeler	13-DEC-2021	Director			N/A	
0000842657-23-000022	corporationPartnership	4	Deutsche Asset Management US Holding Corporation (DeAM US Holding Corp.)	01-AUG-2017	100% owner of DIMA	E	true		01-MAY-2018
0000842657-23-000022	corporationPartnership	1	Kristine Lyons	22-SEP-2005	Director and Vice President	NA	true		
0000842657-23-000022	corporationPartnership	12	Nicole Grogan	26-JUL-2019	Director and Vice President	NA	true		
0000842657-23-000022	corporationPartnership	11	Hepsen Uzcan	25-JUN-2018	Director and Vice President	NA	true		
0000842657-23-000022	corporationPartnership	10	DWS USA Corporation	01-MAY-2018	100% owner of DIMA	E	true		
0000842657-23-000022	corporationPartnership	9	DB Beteiligungs - Holding GmbH	02-APR-2018	79.49% owner of DWS Group GmbH & Co KGaA	E	true		
0000842657-23-000022	corporationPartnership	8	DWS Group GmbH & Co KGaA	02-APR-2018	100% owner of DWS USA Corporation	E	true		
0000842657-23-000022	corporationPartnership	7	Deutsche Bank AG	02-APR-2018	owner of DB Beteiligungs - Holding GmbH	E	true		
0000842657-23-000022	corporationPartnership	2	Nancy Tanzil	13-MAY-2014	Chief Financial Officer and Treasurer	NA			
0000842657-23-000022	corporationPartnership	3	DWS Investment Management Americas Inc.	06-FEB-1998	100% owner of Registrant	E	true		
0000842657-23-000022	corporationPartnership	5	Michael Sharkey	01-NOV-2017	Director and President	NA	true		
0000842657-23-000022	corporationPartnership	6	Anjie Larocca	14-JUN-2017	Secretary	NA	true		
0001018490-23-000027	corporationPartnership	2	Deutsche Bank Trust Corporation (DBTC)	12-DEC-1991	Owner of 100% DBHold	E			
0001018490-23-000027	corporationPartnership	1	Deutsche Bank Holdings, Inc. (DBHold)	12-DEC-1991	Owner of 100% Registrant	E			
0001018490-23-000027	corporationPartnership	6	Edward McMahon	02-MAY-2019	Director	NA	true		
0001018490-23-000027	corporationPartnership	5	Heiko Roessle	27-MAR-2019	Director	NA	true		
0001018490-23-000027	corporationPartnership	4	Deutsche Bank AG	04-JUN-1999	Owner of 100% DB USA Corporation	E			
0001018490-23-000027	corporationPartnership	3	DB USA Corporation	01-JUL-2016	Owner of 100% of DBTC	E			
0001018490-23-000027	corporationPartnership	7	Stephen Hessler	22-APR-2021	Director and President	NA	true		
0001718015-23-000009	corporationPartnership	3	Scott Saxberg	19-SEP-2017	DIRECTOR	B	true		
0001718015-23-000009	corporationPartnership	22	Justin Sheehan	31-JUL-2023	CCO, CRO	NA	true		
0001718015-23-000009	corporationPartnership	2	John Campbell	19-SEP-2017	PRESIDENT	NA	true		01-DEC-2021
0001718015-23-000009	corporationPartnership	4	Randy Gregory	19-SEP-2017	Chairman & Director	NA	true		
0001718015-23-000009	corporationPartnership	5	Nicholas Johnson	19-SEP-2017	Director	A	true		
0001718015-23-000009	corporationPartnership	6	Sadiq Lalani	19-SEP-2017	Director	NA	true		
0001718015-23-000009	corporationPartnership	7	Dianna Reimer	19-SEP-2017	Chief Strategy Officer	NA	true		
0001718015-23-000009	corporationPartnership	8	Lisa Scotland	19-SEP-2017	CCO, CRO	NA	true		19-JAN-2023
0001718015-23-000009	corporationPartnership	9	Daniel Sander	19-SEP-2017	President	NA	true		
0001718015-23-000009	corporationPartnership	10	Dan Eisner	19-SEP-2017	Director	NA	true		
0001718015-23-000009	corporationPartnership	11	MARILOU HAZEL JUANTA	10-AUG-2020	RISK OFFICER	NA	true		30-JUN-2022
0001718015-23-000009	corporationPartnership	12	Robert Morton	30-OCT-2020	Director	NA	true		
0001718015-23-000009	corporationPartnership	13	MARIA NARDI	30-MAR-2021	COO	NA	true		15-AUG-2022
0001718015-23-000009	corporationPartnership	14	Frank Kailik	29-MAR-2021	Managing Director, Special Operations	NA	true		
0001718015-23-000009	corporationPartnership	15	Shawn Stordy	12-OCT-2021	CFO	NA	true		
0001718015-23-000009	corporationPartnership	16	Robyn Ross	28-OCT-2021	Director	NA	true		
0001718015-23-000009	corporationPartnership	17	Sarah Gilroy	26-MAY-2022	Vice President	NA	true		
0001718015-23-000009	corporationPartnership	18	Rachel Wanchulak	01-JUL-2022	Vice President	NA	true		
0001718015-23-000009	corporationPartnership	19	Giovana Pedraza	01-JUL-2022	Managing Director, Compliance and Risk	NA	true		25-APR-2023
0001718015-23-000009	corporationPartnership	20	Krista Lalonde	06-SEP-2022	COO	NA	true		
0001718015-23-000009	corporationPartnership	21	Cameron Micke	09-JAN-2023	CCO, CRO	NA	true		05-JUL-2023
0001718015-23-000009	corporationPartnership	1	JENNA KAYE	09-SEP-2017	CEO	B	true		
0000734700-23-000007	corporationPartnership	4	Ericka T Horan	15-FEB-2022	Managing Director, Manager	NA	true		
0000734700-23-000007	corporationPartnership	1	David Michael Solomon	15-APR-2017	Managing Director, Manager	NA	true		
0000734700-23-000007	corporationPartnership	5	The Goldman Sachs Group, Inc.	15-APR-2017	Class A Member	E	true		
0000734700-23-000007	corporationPartnership	3	Denis Patrick Coleman III	15-JAN-2022	Managing Director, Manager	NA	true		
0000734700-23-000007	corporationPartnership	2	John Edward Waldron	15-DEC-2018	Managing Director, CEO, Manager	NA	true		
0000735286-23-000017	corporationPartnership	9	Chris Davis McIsaac	07-JAN-2012	Managing Director	NA	true		
0000735286-23-000017	corporationPartnership	7	Peter Frederick Volanakis	01-DEC-2008	Director	NA	true		
0000735286-23-000017	corporationPartnership	11	Anne Elizabeth Robinson	22-SEP-2016	General Counsel	NA	true		
0000735286-23-000017	corporationPartnership	12	John Edward Schadl	18-MAR-2019	Chief Compliance Officer	NA	true		30-NOV-2022
0000735286-23-000017	corporationPartnership	13	Karin Ann Risi	28-MAY-2015	Managing Director	NA	true		
0000735286-23-000017	corporationPartnership	14	Thomas Mark Rampulla	28-MAY-2015	Managing Director	NA	true		
0000735286-23-000017	corporationPartnership	15	John Mark James	01-JAN-2017	Managing Director	NA	true		
0000735286-23-000017	corporationPartnership	16	Gregory NMN Davis	31-JUL-2017	Managing Director	NA	true		
0000735286-23-000017	corporationPartnership	17	Sarah Bloom Raskin	31-JUL-2017	Director	NA	true		
0000735286-23-000017	corporationPartnership	18	Deanna Marie Mulligan	31-JUL-2017	Director	NA	true		
0000735286-23-000017	corporationPartnership	19	Joseph Patrick Brennan	27-SEP-2018	Chief Risk Officer	NA	true		
0000735286-23-000017	corporationPartnership	20	Lauren Marie Valente	25-JUL-2020	Managing Director	NA	true		
0000735286-23-000017	corporationPartnership	21	Matthew John Benchener	04-DEC-2020	Managing Director	NA	true		
0000735286-23-000017	corporationPartnership	22	David Anthony Thomas	22-JUL-2021	Director	NA	true		
0000735286-23-000017	corporationPartnership	23	Nitin NMN Tandon	01-SEP-2021	Managing Director	NA	true		
0000735286-23-000017	corporationPartnership	24	Tara Lynn Bunch	18-NOV-2021	Director	NA	true		
0000735286-23-000017	corporationPartnership	25	Emerson U. Fullwood	01-JAN-2008	Director	NA	true		
0000735286-23-000017	corporationPartnership	26	Jacqueline Mary Angell	30-NOV-2022	Chief Compliance Officer	NA	true		
0000735286-23-000017	corporationPartnership	27	Grant Fergus Reid	20-JUL-2023	Director	NA			
0000735286-23-000017	corporationPartnership	1	Amy NMN Gutmann	30-JUN-2006	Director	NA	true		22-FEB-2022
0000735286-23-000017	corporationPartnership	2	Andre Francois Perold	31-DEC-2004	Director	NA	true		
0000735286-23-000017	corporationPartnership	3	Francis Joseph Loughrey	01-OCT-2009	Director	NA	true		
0000735286-23-000017	corporationPartnership	8	Mortimer Joseph Buckley	31-JAN-2003	Chief Executive Officer, Director	NA	true		
0000735286-23-000017	corporationPartnership	4	Michael Thomas Rollings	06-JUN-2006	Managing Director	NA	true		
0000735286-23-000017	corporationPartnership	5	Mark NMN Loughridge	22-MAR-2012	Director	NA			
0000735286-23-000017	corporationPartnership	6	Scott Charles Malpass	22-MAR-2012	Director	NA	true		
0000735286-23-000017	corporationPartnership	10	John Thomas Marcante	21-MAR-2013	Managing Director	NA	true		18-NOV-2022
0001137439-23-000988	corporationPartnership	4	Delaware Management Holdings, Inc.	01-NOV-1995	Parent of DSC	E	true		
0001137439-23-000988	corporationPartnership	16	William H. Speacht	19-SEP-2016	SVP/Chief Compliance Officer	NA	true		
0001137439-23-000988	corporationPartnership	2	David F. Connor	01-JUN-2015	SVP/General Counsel/Direector	NA	true		
0001137439-23-000988	corporationPartnership	3	Richard Salus	01-JUN-2015	SVP/CFO/Director	NA	true		
0001137439-23-000988	corporationPartnership	5	Macquarie Affiliated Managers (USA) Inc.	04-JAN-2010	Parent of DMHI	E	true		
0001137439-23-000988	corporationPartnership	6	Macquarie Affiliated Managers Holdings (USA) Inc.	04-JAN-2010	Parent of MAMI	E	true		
0001137439-23-000988	corporationPartnership	7	Macquarie FG Holdings Inc.	04-JAN-2010	Parent of MAMHI	E	true		
0001137439-23-000988	corporationPartnership	8	Macquarie Funding Holdings LLC	04-JAN-2010	Parent of MFGHI	E	true		
0001137439-23-000988	corporationPartnership	12	Macquarie Bank Limited	04-JAN-2010	Parent of MAHLP	E	true		
0001137439-23-000988	corporationPartnership	9	Macquarie Services (USA) LLC	04-JAN-2010	Parent of MFHI	E	true		
0001137439-23-000988	corporationPartnership	10	Macquarie Financial Holdings (USA) LLC	04-JAN-2010	Parent of MSU	E	true		
0001137439-23-000988	corporationPartnership	11	Macquarie Americas Holdings Pty Ltd.	04-JAN-2010	Parent of MFHI	E	true		
0001137439-23-000988	corporationPartnership	13	Macquarie B.H. Pty Limited	04-JAN-2010	Parent of MBL	E	true		
0001137439-23-000988	corporationPartnership	14	Macquarie Group Limited	04-JAN-2010	Parent of MBHPL & Ultimate Parent of DSC	E	true		
0001137439-23-000988	corporationPartnership	15	Delaware Service Company, Inc.	20-FEB-2014	Sole Shareholder	E	true		
0001137439-23-000988	corporationPartnership	1	Shawn Lytle	01-JUN-2015	President/Director	NA	true		
0001202048-23-000004	corporationPartnership	2	Freda Lee	17-JUN-2021	Executive Vice President	NA	true		
0001202048-23-000004	corporationPartnership	1	The Variable Annuity Life Insurance Company (VALIC)	18-NOV-1996	Owner	E	true		
0001202048-23-000004	corporationPartnership	4	Kara R. Boling	28-JUN-2016	Executive Vice President & COO	NA	true		
0001202048-23-000004	corporationPartnership	3	Todd McGrath	17-JUN-2021	President	NA	true		
0001920289-23-000003	soleProprietorship	1	Amy DeVasto	17-MAR-2022	Chief Compliance Officer			Oversee compliance with regulations	
0001133702-23-000003	corporationPartnership	37	Fidelity Investments Systems India Inc	27-MAR-2023	Shareholder	E	true		
0001133702-23-000003	corporationPartnership	1	FID Holdings (Mauritius) Limited	08-OCT-2004	Shareholder	E	true		31-MAR-2012
0001133702-23-000003	corporationPartnership	2	Fidelity India Shared Services Partnership	26-OCT-2004	Shareholder	NA			31-MAR-2012
0001133702-23-000003	corporationPartnership	3	Fidelity International Services Limited	29-MAR-2007	Shareholder	NA			24-MAR-2009
0001133702-23-000003	corporationPartnership	4	Surinder Singh	01-DEC-2005	Director	NA	true		31-AUG-2008
0001133702-23-000003	corporationPartnership	5	Caron McDonald	07-SEP-2006	Director	NA	true		15-DEC-2008
0001133702-23-000003	corporationPartnership	6	Yash Pal Syngal	14-AUG-2006	Director	NA	true		19-AUG-2008
0001133702-23-000003	corporationPartnership	7	Richard Siegelman	04-FEB-2008	Transfer Agent CCO	NA			31-JUL-2010
0001133702-23-000003	corporationPartnership	8	Gurpal Singh	09-SEP-2008	Director	NA	true		19-DEC-2008
0001133702-23-000003	corporationPartnership	9	Mahesh Muzumdar	01-DEC-2008	Director	NA	true		31-JUL-2010
0001133702-23-000003	corporationPartnership	10	Arijit Mukherji	01-DEC-2008	Director	NA	true		16-APR-2010
0001133702-23-000003	corporationPartnership	11	Kevin Smith	16-DEC-2008	Director	NA	true		08-APR-2009
0001133702-23-000003	corporationPartnership	12	Sunil Kunte	20-MAY-2009	Director	NA	true		31-DEC-2018
0001133702-23-000003	corporationPartnership	13	Saikat Bhattacharya	20-JUL-2010	Director	NA	true		30-APR-2013
0001133702-23-000003	corporationPartnership	14	Anmarie Ciccolo	01-AUG-2010	Transfer Agent CCO	NA			01-JUL-2017
0001133702-23-000003	corporationPartnership	15	John D. Walsh	02-AUG-2010	Director	NA	true		30-SEP-2013
0001133702-23-000003	corporationPartnership	16	Steven Lee Kuhlman	12-AUG-2010	Director	NA	true		02-JUL-2012
0001133702-23-000003	corporationPartnership	17	FMR Holdings Mauritius Limited	31-MAR-2012	Shareholder	E	true		09-OCT-2013
0001133702-23-000003	corporationPartnership	18	Water Street Holdings BV	31-MAR-2012	Shareholder	NA	true		09-OCT-2013
0001133702-23-000003	corporationPartnership	19	James Blair Burlingame	02-JUL-2012	Director	NA	true		01-JUN-2014
0001133702-23-000003	corporationPartnership	20	Robert W. Hess	29-AUG-2013	Director	NA	true		17-DEC-2015
0001133702-23-000003	corporationPartnership	21	Water Street Holdings BV-Netherlands	09-OCT-2013	Shareholder	E	true		05-FEB-2014
0001133702-23-000003	corporationPartnership	22	Fidelity Investment Systems India Inc - USA	09-OCT-2013	Shareholder	E	true		27-MAR-2018
0001133702-23-000003	corporationPartnership	23	Fidelity China LLC	05-FEB-2014	Shareholder	NA	true		
0001133702-23-000003	corporationPartnership	24	James Andrew Amrein	10-NOV-2014	Director	NA			25-OCT-2019
0001133702-23-000003	corporationPartnership	25	Ramaswamy Balasubramanya	17-DEC-2015	Director	NA	true		17-DEC-2019
