ACCESSION_NUMBER	REGULATORYAGENCY	ENTITYNAME	PREVIOUSENTITYNAME	FINSNUMBER	DIFFERENTMAILINGADDRESS	TELEPHONENUMBER	CONDUCTBUSINESSINOTHERLOCATION	SELFTRANSFERAGENT	ENGAGEDSERVICECOMPANY	ENGAGEDASSERVICECOMPANY	REGISTRANTTYPE	REGISTRANTTYPEDESCRIPTION	OTHERCONTROLMANAGEMENT	OTHERCONTROLFINANCE	FELONYORMISDEMEANOR	OTHERFELONY	ENJOINEDINVESTRELATEDACTIVITY	VIOLATIONINVRELATEDREGULATION	FALSESTATEMENTOROMISSION	VIOLATIONOFREGULATIONS	AUTHORIZATIONDENIEDORSUSPENDED	REGISTRATIONDENIEDORSUSPENDED	FSRFALSESTATEMENTOROMISSION	FSRVIOLATEINVRELATEDREGULATION	FSRAUTHORIZEDENIEDORSUSPENDED	FSRFOUNDORDERAGAINSTAPPLICANT	FSRREGISTRATIONDENIEDSUSPENDED	FSRREVOKEDSUSPENDEDLICENSE	SRAFALSESTATEMENTOROMISSION	SRAVIOLATIONOFRULES	SRAAUTHORIZEDENIEDORSUSPENDED	SRAREVOKEDSUSPENDEDLICENSE	FOREIGNAGENCY	SUBJECTOFPROCEEDINGS	REVOKEDBOND	UNSATISFIEDJUDGEMENTSORLIENS
0000817712-17-000017	SEC	THRIVENT FINANCIAL INVESTOR SERVICES INC /TA		473165	Y	612-844-4581	N	Y	Y	N	Corporation		Y	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	Y	N	N	N	Y	N	N
0001419454-17-000006	SEC	Fidelity Business Services India Private Ltd	Fidelity Business Services India Private LTD	334318	Y	859-386-5109	Y	N	N	Y	Corporation		Y	Y	N	N	N	N	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0001511164-17-000531	SEC	TRANSHARE Corp	TRANSHARE CORP	283895	N	303-662-1112	N	N	Y	Y	Corporation		Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N
0001535872-17-000003	SEC	Philadelphia Stock Transfer, Inc		346759	N	484-416-3124	N	N	Y	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001380486-17-000009	SEC	TD AMERITRADE Clearing, Inc.	Ameritrade Inc.	200060	N	817-490-2457	Y	Y	N	N	Corporation		N	N	N	N	N	N	N	Y	N	Y	N	Y	N	Y	Y	N	N	Y	N	N	N	N	N	N
0001380486-17-000008	SEC	TD AMERITRADE Clearing, Inc.	Ameritrade Inc.	200060	N	817-490-2457	Y	Y	N	N	Corporation		N	N	N	N	N	N	N	Y	N	Y	N	Y	N	Y	Y	N	N	Y	N	N	N	N	N	N
0001062993-17-003812	SEC	AST Investor Services Inc. (Canada)	CST Investor Services Inc.	343616	N	4166823800	Y	N	N	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001062993-17-003811	SEC	AST Trust Co (Canada)	CST Trust Co	283580	N	4166823800	Y	N	Y	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000842657-17-000022	SEC	Deutsche AM Service Co	DeAWM Service Co	417949	N	212-250-2500	N	Y	Y	N	Corporation		N	N	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0001018490-17-000025	SEC	DB SERVICES AMERICAS INC /TA	DB SERVICES TENNESSEE INC /TA	955203	N	(800) 735-7777	N	N	N	Y	Corporation		Y	Y	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0000842657-17-000021	SEC	Deutsche AM Service Co	DeAWM Service Co	417949	N	212-250-2500	N	Y	Y	N	Corporation		N	N	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0001007444-17-000023	SEC	LPL Financial LLC /TA	LPL Financial CORP /TA	008698	Y	800-877-7210	N	N	N	N	Other	LLC	Y	N	N	N	N	N	N	Y	N	Y	Y	Y	N	Y	Y	N	Y	Y	N	N	N	N	Y	N
0001133702-17-000002	SEC	NATIONAL FINANCIAL SERVICES LLC /TA		061671	Y	800-343-3548	Y	N	N	Y	Corporation		N	N	N	N	N	N	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0000862124-17-000014	SEC	FIDELITY INVESTMENTS INSTITUTIONAL OPERATIONS CO INC /TA	FIDELITY INVESTMENTS WESTERN SERVICES CO INC            /TA	428219	Y	8593865109	Y	N	Y	N	Corporation		N	N	N	N	N	N	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0001133796-17-000106	SEC	AMERICAN STOCK TRANSFER & TRUST CO, LLC /TA	AMERICAN STOCK TRANSFER & TRUST CO                      /TA	404194	N	718-921-8200	N	N	N	Y	Other	Limited Liability Corporation	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y
0001511164-17-000465	SEC	ISLAND CAPITAL MANAGEMENT LLC		278408	N	727-289-0010	N	N	N	Y	Other	LLC	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N
0001511164-17-000464	SEC	TRANSHARE Corp	TRANSHARE CORP	283895	N	303-662-1112	Y	N	Y	Y	Corporation		Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N
0001146230-17-000008	SEC	Computershare Inc /TA	Computershare Shareholder Services Inc /TA	260539	N	781-575-2000	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	Y	N	Y	N	N	N	N	Y	N	N	Y	N	N	N	N	N	N
0001018490-17-000023	SEC	DB SERVICES AMERICAS INC /TA	DB SERVICES TENNESSEE INC /TA	955203	N	(800) 735-7777	N	N	N	Y	Corporation		Y	Y	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0000842657-17-000019	SEC	Deutsche AM Service Co	DeAWM Service Co	417949	N	212-250-2500	N	Y	Y	N	Corporation		N	N	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0000896852-17-000011	SEC	INVESCO CANADA LTD. (FORMERLY INVESCO TRIMARK LTD.)	INVESCO CANADA LTD. (FORMERLY INVESCO TRIMARK LTD)	331819	Y	1-800-874-6275	N	N	N	Y	Corporation		N	N	N	N	N	N	Y	Y	N	N	Y	Y	N	N	N	N	N	Y	N	N	Y	Y	N	N
0001550840-17-000012	SEC	CACEIS (Canada) Ltd		347419	N	905-281-0001	N	N	N	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000817712-17-000015	SEC	THRIVENT FINANCIAL INVESTOR SERVICES INC /TA		473165	Y	612-844-4581	N	Y	Y	N	Corporation		Y	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	Y	N	N	N	Y	N	N
0001432531-17-000003	SEC	Franklin Templeton International Services (India) Private LTD		335091	Y	916-463-4350	N	N	N	Y	Other	Limited Liability Company	Y	N	N	N	N	N	Y	Y	N	N	Y	Y	N	Y	N	N	N	N	N	N	Y	N	N	N
0001448300-17-000011	SEC	Putnam Investor Services, Inc.	Putnam Investor Services Inc	338483	Y	617-292-1000	N	N	N	N	Corporation		Y	N	N	N	N	N	Y	Y	N	N	Y	Y	N	Y	N	N	N	Y	N	N	Y	N	Y	N
0001709660-17-000003	SEC	GLAS Trust Co LLC		353748	N	212-808-3050	N	N	N	N	Corporation		Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001550840-17-000011	SEC	CACEIS (Canada) Ltd		347419	N	905-281-0001	N	N	N	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001424537-17-000010	SEC	New Horizon Transfer Inc	Presidents Stock Transfer, Inc	336461	N	604-876-5526	N	Y	Y	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001018490-17-000021	SEC	DB SERVICES AMERICAS INC /TA	DB SERVICES TENNESSEE INC /TA	955203	N	(800) 735-7777	N	N	N	Y	Corporation		Y	Y	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0000842657-17-000017	SEC	Deutsche AM Service Co	DeAWM Service Co	417949	N	212-250-2500	N	Y	Y	N	Corporation		N	N	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0000913181-17-000003	SEC	MUFG Investor Services (US), LLC	RYDEX FUND SERVICES LLC/TA	269647	N	240-614-4800	N	N	Y	Y	Other	Limited Liability Company	Y	N	N	N	N	N	N	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0001007444-17-000021	SEC	LPL Financial LLC /TA	LPL Financial CORP /TA	008698	Y	800-877-7210	N	N	N	N	Other	LLC	Y	N	N	N	N	N	N	Y	N	Y	Y	Y	N	Y	Y	N	Y	Y	N	N	N	N	Y	N
0000005076-17-000004	SEC	AMERICAN FUNDS SERVICE Co	AMERICAN FUNDS SERVICE CO /TA	403444	Y	949-975-5000	Y	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000950123-17-006045	SEC	TRANSAMERICA FUND SERVICES, INC	BMW Financial Services NA, LLC	410654	N	720-482-1500	N	Y	Y	N	Corporation		N	N	N	N	N	N	Y	Y	Y	Y	Y	Y	N	Y	Y	N	N	Y	N	N	Y	N	Y	N
0001493152-17-007670	SEC	Equity Stock Transfer, LLC		347104	N	2125755757	N	N	N	N	Other	Limited Liability Company	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000769188-17-000004	SEC	MFS SERVICE CENTER, INC.	MFS SERVICE CENTER INC /TA	407387	N	(617) 954-5000	N	Y	Y	N	Corporation		Y	N	N	N	N	N	Y	Y	N	N	Y	Y	N	N	Y	N	N	N	N	N	N	N	N	N
0001285911-17-000004	SEC	DREYFUS TRANSFER INC		482448	Y	212-922-7075	N	N	Y	N	Corporation		N	N	N	N	Y	N	Y	Y	Y	Y	N	Y	N	Y	Y	N	Y	Y	N	Y	Y	N	N	N
0000817712-17-000013	SEC	THRIVENT FINANCIAL INVESTOR SERVICES INC /TA		473165	Y	612-844-4581	N	Y	Y	N	Corporation		Y	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	Y	N	N	N	Y	N	N
0001667731-17-000172	SEC	SWIFT CAPITAL PARTNERS, LLC.		352971	Y	8585238134	Y	N	N	N	Not Applicable		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
