ACCESSION_NUMBER	ACTION_TYPE	ACTION_ID	ENTITYNAME	ACTIONTITLE	ACTIONDATE	COURTORBODYNAMEANDLOCATION	ACTIONDESCRIPTION	DISPOSITIONOFPROCEEDING
0001007444-20-000012	fsrFoundOrderAgainstApplicant	60	LPL Financial LLC	Consent Order	20-JUL-2016	Louisiana Office of Financial Institutions	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Louisiana residents.	Civil penalty in the amount of $64,363.95, cease and desist, offers of remediation, and undertakings.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	61	LPL Financial LLC	Consent Order	27-JUL-2016	Maryland Securities Division	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Maryland residents.	Civil penalty in the amount of $28,172.31, cease and desist, offers of remediation, and undertakings.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	62	LPL Financial LLC	Consent Order	25-AUG-2016	Hawaii Department of Commerce and Consumer Affairs	LPL consented to the findings that from January 1, 2008 through December 31,2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Hawaii residents.	Civil penalty in the amount of $19,825.37, cease and desist, offers of remediation, and undertakings.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	63	LPL Financial LLC	Consent Order	18-JUL-2016	Montana Securities Department	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Montana residents.	Civil penalty in the amount of $11,397.81, investigative costs of $29,112.18, cease and desist, offers of remediation, and undertakings.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	64	LPL Financial LLC	Consent Order	27-JAN-2017	Commonwealth of Massachusetts	The Firm entered into a Consent Order with the Commonwealth of Massachusetts, Enforcement Section of the Division, related to allegations that LPL advisor, Roger S. Zullo, fabricated the suitability profiles of numerous LPL clients, selling them scores of large, illiquid, unsuitable, high commission variable annuities, at substantial upfront profits to himself and LPL, in violation of Sections 101, 102, and 204(a)(2)(G) of the Act. The Enforcement Section further alleges that LPL failed in its responsibility to supervise Roger S. Zullo, in violation of Section 204(a)(2)(J).	Cease and desist, censure, a fine in the amount of $975,000.00, additional undertakings, restitution and disgorgement to be determined based on results of LPL Financials investigation and accounting.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	65	LPL Financial LLC	Consent Order	26-APR-2017	State of Maine Office of Securities	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Maine residents.	Civil penalty in the amount of $11,939.46, cease and desist, offers of remediation, and undertakings.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	66	LPL Financial LLC	Consent Order	01-MAY-2017	Vermont Securities Division	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Vermont residents.	Civil penalty in the amount of $ 11,074.81, cease and desist, offers of remediation, and undertakings.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	7	LPL Financial	Docket/Case Number: S-07-0001-2	08-NOV-2011	State of Oregon	Allegation that LPL failed to supervise a former OSJ manager's transactions.	Matter resulted in $100,000.00 fine.
0001007444-20-000012	falseStatementOrOmission	1	LPL Financial LLC	Order - File No. 3-19039	11-MAR-2019	Securities and Exchange Commission	The Securities Exchange Commission found that at times during the relevant period, LPL Financial LLC purchased, recommended, or held for advisory clients mutual fund share classes that charged 12B-1 fees instead of lower-cost share classes of the same funds for which the clients were eligible. LPL also failed to disclose in its Form ADV or otherwise the conflicts of interest related to (a) its receipt of 12B-1 fees, and/or (b) its selection of mutual fund share classes that pay such fees. As a result of this aforementioned conduct, it was determined LPL willfully violated Section 206(2) and 207 of The Advisers Act.	LPL was ordered to cease and desist from committing or causing any violations and any future violations of Sections 206(2) and 207 of The Advisors Act. LPL received a censure, shall pay disgorgement of $8,115,290.79 and prejudgment interest of $1,218,225.
0001007444-20-000012	fsrFalseStatementOrOmission	1	LPL Financial	Consent Order	04-SEP-2014	State of Ohio Department of Insurance	LPL failed to report various regulatory actions to the Ohio Department of Insurance within 30 days.	$800.00 fine and investigative costs of $200.00.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	1	LPL Financial	Docket/Case Number: IC06-CAF-19	28-JUN-2006	State of Texas	Involved allegations with LPL failed to timely update its Form BD to reflect the use of other business names in connection with securities activity by certain LPL branch offices in TX.	The order resulted in a reprimand and a fine in the amount of $10,000.00.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	2	LPL Financial	Docket/Case Number: SEC-2009-46	26-OCT-2009	State of Montana	Allegation that LPL failed to reasonably supervise a former registered representative.	Consent order resulted in LPL agreeing to pay restitution of $1,144,416.51 and a fine to the State of MT of $150,000.00.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	3	LPL Financial	Docket/Case No. 2010-AH-012	08-DEC-2009	State of Kentucky	Allegation that LPL paid advisory compensation to a registered representative who was not qualified and was not registered as an investment advisor representative.	$4,000.00 fine.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	4	LPL Financial	Docket/Case Number: 0800381	12-JUL-2010	State of Illinois	Allegation that LPL failed to detect role of one of its former representatives in the sale of participations in oil and gas projects.	Matter resulted in a $300,000.00 fine and restitution of $167,796.00.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	5	LPL Financial	Docket/Case Number: 1000096	24-OCT-2011	State of Illinois	Allegation that LPL failed to supervise a former registered representative.	Matter resulted in $1,885,000.00 restitution to customers.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	6	LPL Financial	Docket/Case Number: 2009-10-06	06-DEC-2011	State of Pennsylvania	Allegation that LPL failed to supervise two former registered representatives.	Matter resulted in $59,092.52 fine for investigative costs.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	8	LPL Financial	Docket/Case Number: AP-10-16	11-AUG-2010	State of Missouri	Matter involved sale of variable annuity contract in which a registered representative allegedly misunderstood the contract's rider.	Matter resulted in a censure and $37,540.00 in total for fine, restitution and interest.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	9	LPL Financial	Docket/Case No. 2007-03-01	20-NOV-2007	State of Pennsylvania	Allegations that at certain times between 1998 and 2006, LPL failed to maintain or enforce procedures reasonably designed to supervise one or more of its former registered representatives.	The matter resulted in a $200,000.00 administrative assessment and $30,000.00 for investigative and legal costs.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	10	LPL Financial	Docket/Case Number: IC08-CAF-22	30-DEC-2008	State of Texas	The state alleged that LPL failed to enforce its written procedures relating to the notification of a felony charge and Form U4 updates.	Fine of $5,000.00.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	11	LPL Financial	Docket/Case Number: AP-13-21	17-DEC-2013	State of Missouri	Allegation that LPL failed to supervise a former registered representative.	Fine of $175,000.00 and payment of the cost of the investigation in the amount of $10,000.00.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	12	LPL Financial	Docket/Case Number: SEC-2012-144	04-NOV-2012	State of Montana	Allegation that LPL failed to supervise a former registered representative.	Fine of $10,000.00 and $20,500.00 in restitution to customers.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	13	LPL Financial	Docket/Case Number: 2012-0036	12-DEC-2012	State of Massachusetts	Allegations of failure to supervise and train registered representatives in connection with the sale of non-traded REITS.	Fine of $500,000.00 and restitution to certain customers.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	14	LPL Financial	File No. 1200385	30-JUN-2014	State of Illinois Securities Department	LPL submitted to a consent order with the Illinois Securities Department in connection with certain variable annuity exchange transactions, in particular, relating to its failure to adequately enforce supervisory procedures and maintain certain books and records required under Illinois law.	LPL agreed to a censure, fine of $2,000,000.00 and restitution to impacted customers of approximately $800,000.00
0001007444-20-000012	fsrFoundOrderAgainstApplicant	15	LPL Financial	Consent Order	04-SEP-2014	State of Ohio Department of Insurance	LPL failed to report various regulatory actions to the Ohio Department of Insurance within 30 days.	$800.00 fine and investigative costs of $200.00.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	16	LPL Financial	File No. 1200385	31-OCT-2014	State of Illinois Securities Department	LPL Financial failed to detect improper and fraudulent conduct on the part of David Lisnek toward his LPL clients. LPL Financial allowed Mr. Lisnek to remain a registered representative while several facts, viewed together as a pattern of conduct, would have constituted multiple cautionary indicators of the potential for improper conduct.	Fine of $500,000.00 and restitution in the amount of $315,218.00.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	17	LPL Financial	Consent Order	14-JUL-2015	Massachusetts Securities Division	LPL consented to the findings that it did not establish, maintain, or enforce adequate procedures to review senior-specific titles for compliance with the Commonwealth's Senior Designations Regulations adopted June 1, 2007. As a result, LPL allowed its broker-dealer agents and investment adviser representatives to use prohibited senior-specific designations.	Censure, undertakings, cease and desist, and a fine in the amount of $250,000.00.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	18	LPL Financial	Stipulation and Consent	31-JUL-2015	State of Florida Office of Financial Regulation	LPL consented to the sanctions and the entry of the findings that from September 2009 to September 2013, LPL allowed one of its registered representatives to engage in investment advisory business from an office in the State of Florida without being lawfully registered in Florida.	Cease and desist and a fine in the amount of $10,000.00.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	22	LPL Financial	Consent Order	04-NOV-2015	State of Ohio Department of Insurance	LPL consented to the allegations that it violated Ohio statute 3905.22 by failing to timely report a regulatory action taken by the state of New Hampshire dated April 6, 2015.	Civil fine in the amount of $1,800.00 and administrative costs of $200.00.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	19	LPL Financial	Consent Order	22-SEP-2015	State of Delaware Investor Protection Unit	LPL consented to the sanctions and the entry of findings that LPL failed to ensure that its financial advisors understood and explained the unique risks, failed to enforce its warning and fine system with regard to its leveraged ETFs concentration limits, and failed to adequately monitor and ensure the monitoring of client holding periods, all of which constitute a failure to supervise.	Fine in the amount of $50,000, restitution in the amount of $150,000.00, and undertakings.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	20	LPL Financial	Consent Order	01-OCT-2015	State of Nevada Securities Division	LPL consented to the sanctions and the entry of findings that from January 1, 2008 through December 31, 2013, LPL offered multiple non-traded REITs that were sold in excess of the REIT's prospectus standards, various state concentration limits, or its own alternative investment guidelines. LPL failed to implement an adequate supervisory system that was reasonably designed to achieve compliance with NAC 90.321. LPL also failed to enforce its written procedures to supervise the activities of its registered representatives in violation of NAC 90.321.	Fine of $21,202.19 and reimbursement of $19,676.00 for investigation costs to Nevada, reimbursement of $35,000.00 for investigation costs to NASAA, censure, restitution, cease and desist, and undertakings.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	21	LPL Financial	Assurance of Discontinuance	15-SEP-2015	Commonwealth of Massachusetts	LPL consented to the sanctions and the entry of findings that LPL offered leveraged ETFs without monitoring and systematically reviewing the length of time its clients held leveraged ETFs. LPL provided insufficient training materials to financial advisors and failed to identify and examine potential issues concerning the suitability of leveraged ETF exposure. Moreover, LPL did not consistently adhere to its policy of imposing fines on LPL financial advisors who exceeded this concentration limit.	Fine in the amount of $200,000.00, restitution in the amount of $1,600,000.00, and undertakings.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	23	LPL Financial LLC	Administrative Consent Order	24-NOV-2015	Mississippi Securities Division	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Mississippi residents.	Civil penalty in the amount of $19,253.45, cease and desist, offers of remediation, and undertakings.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	24	LPL Financial LLC	Consent Order	23-NOV-2015	Commonwealth of Puerto Rico	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Puerto Rico residents.	Civil penalty in the amount of $10,125.11, cease and desist, offers of remediation, and undertakings.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	25	LPL Financial LLC	Consent Order	30-NOV-2015	Pennsylvania Department of Banking and Securities	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Pennsylvania residents.	Civil penalty in the amount of $26,110.92, cease and desist, offers of remediation, and undertakings.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	26	LPL Financial LLC	Consent Order	24-NOV-2015	New Mexico Securities Division	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to New Mexico residents.	Civil penalty in the amount of $11,528.48, cease and desist, offers of remediation, and undertakings.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	27	LPL Financial LLC	Consent Order	30-NOV-2015	South Dakota Division of Securities	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to South Dakota residents. The Firm received a copy of the final Consent Order on November 30, 2015.	Civil penalty in the amount of $12,500.70, cease and desist, offers of remediation, and undertakings.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	28	LPL Financial LLC	Consent Order	24-NOV-2015	Indiana Securities Division	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Indiana residents.	Civil penalty in the amount of $19,041.63 and reimbursement of $35,000 for investigation costs to NASAA, cease and desist, offers of remediation, and undertakings.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	29	LPL Financial LLC	Stipulation and Consent Order	03-DEC-2015	Utah Division of Securities	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Utah residents.	Civil penalty in the amount of $18,293.16, cease and desist, offers of remediation, and undertakings.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	30	LPL Financial LLC	Consent Order	03-DEC-2015	Missouri Securities Division	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Missouri residents.	Civil penalty in the amount of $38,522.75, cease and desist, offers of remediation, and undertakings.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	34	LPL Financial LLC	Stipulation and Consent Agreement	30-DEC-2015	Florida Office of Financial Regulation	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Florida residents.	Administrative fine in the amount of $50,555.39, cease and desist, offers of remediation, and undertakings.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	31	LPL Financial LLC	Consent Order	01-DEC-2015	Texas State Securities Board	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Texas residents.	Civil penalty in the amount of $110,855.07, cease and desist, offers of remediation, and undertakings.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	32	LPL Financial LLC	Consent To Order	03-DEC-2015	Alaska Division of Banking and Securitie	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Alaska residents.	Civil penalty in the amount of $10,570.45, cease and desist, offers of remediation, and undertakings.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	33	LPL Financial LLC	Stipulation for Consent Order	30-DEC-2015	Colorado Division of Securities	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Colorado residents.	Civil penalty in the amount of $40,183.94, cease and desist, offers of remediation, and undertakings.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	35	LPL Financial LLC	Consent Order	08-JAN-2016	Georgia Securities Division	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Georgia residents.	Civil penalty in the amount of $28,021.63, cease and desist, offers of remediation, and undertakings.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	36	LPL Financial LLC	Consent Order	21-DEC-2015	Idaho Department of Finance	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Idaho residents.	Civil penalty in the amount of $17,738.18, cease and desist, offers of remediation, and undertakings.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	37	LPL Financial LLC	Consent Order	05-JAN-2016	Iowa Insurance Division	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Iowa residents.	Civil penalty in the amount of $16,638.57, cease and desist, offers of remediation, and undertakings.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	38	LPL Financial LLC	Consent Order	21-DEC-2015	Michigan Department of Licensing and Regulatory Affairs	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Michigan residents. The Consent Order was issued and entered by Michigan on December 21, 2015.	Civil penalty in the amount of $38,133.80, cease and desist, offers of remediation, and undertakings.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	39	LPL Financial LLC	Consent Order	23-DEC-2015	Minnesota Department of Commerce	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Minnesota residents. The Firm received a copy of the final Consent Order on December 23, 2015.	Civil penalty in the amount of $41,209.74, cease and desist, offers of remediation, and undertakings.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	40	LPL Financial LLC	Consent Order	29-DEC-2015	Nebraska Department of Banking & Finance	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Nebraska residents.	Civil penalty in the amount of $16,736.07, cease and desist, offers of remediation, and undertakings.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	41	LPL Financial LLC	Consent Order	15-DEC-2015	New Hampshire Bureau of Securities Regulation	Without admitting or denying the facts or allegations, LPL consented to the findings that LPL failed to implement an adequate supervisory system and enforce its written procedures regarding the sale of non-traded REITs to New Hampshire residents.	Pay an administrative fine of $250,000.00, the Bureau's costs of $250,000.00, and a contribution to the investor education fund of $250,000.00, offer remediation, undertakings, and cease and desist from any further violations.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	42	LPL Financial LLC	Administrative Consent Order	29-JAN-2016	California Department of Business Oversight	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to California residents.	Civil penalty in the amount of $140,220.11, cease and desist, offers of remediation, and undertakings.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	75	LPL Financial LLC	Administrative Consent Order	11-SEP-2018	Louisiana Office of Financial Institutions	In connection with an investigation conducted by a multistate task force coordinated among members of the North American Securities Administrators Association Inc. (NASAA), the Louisiana Office of Financial Institutions (OFI) alleged that during the period of approximately October 1, 2006 through May 1, 2018 (Relevant Period), LPL Financial LLC (LPL) sold unregistered, non-exempt securities in Louisiana; failed to reasonably supervise and maintain adequate systems to prevent the sale of unregistered, non-exempt securities by LPL to Louisiana residents, including with respect to LPL's retention, use, and subsequent cancellation of certain third-party services utilized for compliance with state securities registration requirements; certain other deficiencies within LPL's compliance structure related to LPL's controls, monitoring and reporting tools, and escalation protocols in relation to LPL's response to compliance issues resulting from such failure; and LPL's failure to maintain certain books and records to ensure full and proper compliance for state securities registration requirements.	Without admitting or denying the allegations, LPL agreed to (1) offers of remediation, (2) certain additional undertakings, and (3) pay a sum in the amount of $499,000.00.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	77	LPL Financial LLC	Adminstrative Consent Order	13-SEP-2018	Kentucky Department of Financial Institutions	In connection with an investigation conducted by a multistate task force coordinated among members of the North American Securities Administrators Association Inc. (NASAA), the Kentucky Department of Financial Institutions (DFI) alleged that during the period of approximately October 1, 2006 through May 1, 2018 (Relevant Period), LPL Financial LLC (LPL) sold unregistered, non-exempt securities in Kentucky; failed to reasonably supervise and maintain adequate systems to prevent the sale of unregistered, non-exempt securities by LPL to Kentucky residents, including with respect to LPL's retention, use, and subsequent cancellation of certain third-party services utilized for compliance with state securities registration requirements; certain other deficiencies within LPL's compliance structure related to LPL's controls, monitoring and reporting tools, and escalation protocols in relation to LPL's response to compliance issues resulting from such failure; and LPL's failure to maintain certain books and records to ensure full and proper compliance for state securities registration requirements.	Without admitting or denying the allegations, LPL agreed to (1) offers of remediation, (2) certain additional undertakings, and (3) pay a sum in the amount of $499,000.00.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	81	LPL Financial LLC	Administrative Consent Order - Case No. 3006	01-OCT-2018	South Dakota Division of Insurance	In connection with an investigation conducted by a multistate task force coordinated among members of the North American Securities Administrators Association Inc., the South Dakota Division of Insurance alleged that during the period of approximately October 1, 2006 through May 1, 2018, LPL Financial LLC sold unregistered, non-exempt securities in South Dakota; failed to reasonably supervise and maintain adequate systems to prevent the sale of unregistered, non-exempt securities by LPL to South Dakota residents, including with respect to LPL's retention, use, and subsequent cancellation of certain third-party services utilized for compliance with state securities registration requirements; certain other deficiencies within LPL's compliance structure related to LPL's controls, monitoring and reporting tools, and escalation protocols in relation to LPL's response to compliance issues resulting from such failure; and LPL's failure to maintain certain books and records to ensure full and proper compliance for state securities registration requirements.	LPL neither admitted nor denied the findings of fact and conclusions of law contained in the Order, and consented to the entry of the Order. LPL agreed to pay a sum in the amount of $499,000.00, offers of restitution, and undertakings.
0001007444-20-000012	fsrFoundOrderAgainstApplicant	78	LPL Financial LLC	Administrative Consent Order - NC File No. 14 SEC 035	26-MAR-2018	North Carolina Securities Division	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to North Carolina residents.	Without admitting or denying the allegations, LPL agreed to pay the Division a total of $24,342.35 ($2,500 civil penalty and $21,842.35 for investigative costs), cease and desist, offers of remediation, and undertakings.
