ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0000862124-12-000005	8	otherBusinessLocation	One Destiny Way  Westlake TX 76262
0000862124-12-000005	7	otherBusinessLocation	100 Salem Street  Smithfield RI 02917
0000862124-12-000005	6	otherBusinessLocation	Two Contra Way  Merrimack NH 03054
0000862124-12-000005	5	otherBusinessLocation	One Spartan Way  Merrimack NH 03054
0000862124-12-000005	4	otherBusinessLocation	200 Seaport Boulevard  Boston MA 02210
0000862124-12-000005	3	otherBusinessLocation	200 Magellan Drive  Covington KY 41015-4399
0000862124-12-000005	2	otherBusinessLocation	100 Magellan Drive  Covington KY 41015-4399
0000862124-12-000005	2	mailingAddress	82 Devonshire Street OGU - Attn: Transfer Agent Compliance Boston MA 02109-3614
0000862124-12-000005	1	principalOfficeAddress	82 Devonshire Street  Boston MA 02109
0000862124-12-000005	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0000862124-12-000005	16	otherBusinessLocation	Two Destiny Way  Westlake TX 76262
0000883757-12-000006	1	principalOfficeAddress	200 University Avenue, Suite 400  Toronto A6 M5H 4H1
0000883757-12-000006	1	otherBusinessLocation	505-3rd Street SW, Suite 850  Calgary A0 T2P 3E6
0000883757-12-000006	3	otherBusinessLocation	1155 Metcalfe Street Suite 1450 Montreal A8 H3B 2V6
0000883757-12-000006	2	otherBusinessLocation	1185 West Georgia Street Suite 1620 Vancouver A1 V6E 4E6
0000950123-12-008309	1	principalOfficeAddress	100 Mulberry Street Gateway Center Three - 10th Floor Newark NJ 07102
0000950123-12-008309	1	otherBusinessLocation	Letterkenny Office Park, Windyhall Letterkenny Donnegal L2 00000
0000950123-12-008285	1	principalOfficeAddress	570 Carillion Parkway  St. Petersburg FL 33716-1202
0001140361-12-024680	1	principalOfficeAddress	4 KING STREET WEST  Toronto A6 M5H 1B6
0001354488-12-002308	1	principalOfficeAddress	500 Perimeter Park Drive Suite D Morrisville NC 27560
0001073944-12-000004	1	principalOfficeAddress	803 W. Michigan Street  Milwaukee WI 53233
0001456910-12-000003	1	principalOfficeAddress	7480 S.E. Marsh Fern Lane  Hobe Sound FL 33455
0000868275-12-000006	1	principalOfficeAddress	1300 N. STATE ST.  BELLINGHAM WA 98225
0001372934-12-000003	1	principalOfficeAddress	130 King Street West Suite 2950, P O Box 361 Toronto A6 M5X 1E2
0001451217-12-000009	1	principalOfficeAddress	1 Freedom Valley Drive  Oaks PA 19456
0000275143-12-000006	1	principalOfficeAddress	2000 Crown Colony Drive  Quincy MA 02169
0000275143-12-000006	3	otherBusinessLocation	12 Water Street  Rockland ME 04841
0000275143-12-000006	2	otherBusinessLocation	2000 Bluffs Drive  Lawrence KS 66044
0000275143-12-000006	1	otherBusinessLocation	30 Dan Road  Canton MA 02021
0001174540-12-000006	2	otherBusinessLocation	500 Unicorn Park Drive  Woburn MA 01801
0001174540-12-000006	1	otherBusinessLocation	500 Plaza Drive  Secaucus NJ 07096
0001174540-12-000006	1	principalOfficeAddress	245 Park Avenue 23rd Floor New York NY 10167
0001174540-12-000006	3	otherBusinessLocation	930 North Riverview Drive  Totowa NJ 07512
0001535872-12-000003	1	principalOfficeAddress	2320 Haverford Rd Suite 320 Ardmore PA 19003
0000737074-12-000005	1	principalOfficeAddress	9800 Fredericksburg Rd.  San Antonio TX 78288
0000950123-12-006005	1	principalOfficeAddress	2960 North Meridian Street Suite 300 Indianapolis IN 46208
