ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0000862124-20-000009	corporationPartnership	48	Allyn Jones	27-OCT-2014	Sr. Vice President Shareholder Division	NA	true		
0000862124-20-000009	corporationPartnership	49	Carlos PiSierra	27-OCT-2014	Treasurer Shareholder Division	NA	true		29-JAN-2018
0000862124-20-000009	corporationPartnership	50	David Morse	27-OCT-2014	Chief Risk Officer	NA	true		30-OCT-2017
0000862124-20-000009	corporationPartnership	51	Glenn Brack	27-OCT-2014	Treasurer Retirement Division	NA			18-JUL-2018
0000862124-20-000009	corporationPartnership	52	Steven F. Schiffman	27-OCT-2014	Assistant Treasurer	NA			01-JUL-2017
0000862124-20-000009	corporationPartnership	53	Kevin M. Barry	01-JUL-2017	Director	NA	true		
0000862124-20-000009	corporationPartnership	54	Ronald DePoalo	01-JUL-2017	Director	NA	true		
0000862124-20-000009	corporationPartnership	55	Eric C. Green	01-JUL-2017	Assistant Treasurer	NA	true		
0000862124-20-000009	corporationPartnership	56	Robert J. Biemer, Jr	30-OCT-2017	Chief Compliance Officer	NA			
0000862124-20-000009	corporationPartnership	57	David Carter	30-OCT-2017	Chief Legal Officer Shareholder Division	NA			
0000862124-20-000009	corporationPartnership	58	Michael O'Reilly	30-OCT-2017	Chief Risk Officer Shareholder Division	NA			31-JUL-2018
0000862124-20-000009	corporationPartnership	59	Cliff Poirier	01-FEB-2018	Sr. Vice President Shareholder Division	NA	true		
0000862124-20-000009	corporationPartnership	60	Sharon Brovelli	18-JUL-2018	President - Retirement Division	NA			
0000862124-20-000009	corporationPartnership	61	Michael Bull	18-JUL-2018	Senior Vice President - Shareholder Divi	NA			
0000862124-20-000009	corporationPartnership	62	Christine Selmi	18-JUL-2018	Senior Vice President - Shareholder Divi	NA			
0000862124-20-000009	corporationPartnership	63	Matthew DePiero	18-JUL-2018	Treasurer - Shareholder Division	NA			
0000862124-20-000009	corporationPartnership	64	Michael Doherty	18-JUL-2018	Treasurer - Retirement Division	NA			03-APR-2020
0000862124-20-000009	corporationPartnership	65	John J. Burke	25-FEB-2019	Executive Vice President - Shareholder D	NA			
0000862124-20-000009	corporationPartnership	66	Steven D'Agati	25-FEB-2019	Senior Vice President - Shareholder Divi	NA			30-APR-2020
0000862124-20-000009	corporationPartnership	67	Eric Bocan	25-FEB-2019	Chief Risk Officer - Shareholder Divisio	NA			
0000862124-20-000009	corporationPartnership	68	John J. Burke	01-JAN-2020	Director	NA	true		
0000862124-20-000009	corporationPartnership	69	Lisa D. Krieser	01-JAN-2020	Secretary	NA			
0000862124-20-000009	corporationPartnership	70	Kevin M. McLaughlin	03-APR-2020	Treasurer - Retirement Division	NA			
0000862124-20-000009	corporationPartnership	1	FMR Corp	01-JUL-1978	Shareholder	E	true		30-SEP-2007
0000862124-20-000009	corporationPartnership	2	Susan Sturdy	28-JUN-2006	Secretary	NA			01-AUG-2008
0000862124-20-000009	corporationPartnership	3	Timothy F. Hayes	28-JUN-2006	President & Director	NA	true		14-JUN-2007
0000862124-20-000009	corporationPartnership	4	Jeffrey Carney	28-JUN-2006	Executive Vice President	NA	true		14-JUN-2007
0000862124-20-000009	corporationPartnership	5	Laura B. Cronin	28-JUN-2006	Executive Operating Officer	NA			03-OCT-2007
0000862124-20-000009	corporationPartnership	6	Robert A. Dwight	03-JUL-2003	Executive Operating Officer	NA	true		30-JUN-2013
0000862124-20-000009	corporationPartnership	7	Joseph P. LoRusso	03-JUL-2003	Director	NA	true		14-JUN-2007
0000862124-20-000009	corporationPartnership	8	Stephen E. Tibbets	01-AUG-1994	Treasurer	NA			14-JUN-2007
0000862124-20-000009	corporationPartnership	9	J. Gregory Wass	28-JUN-2006	Assitant Treasurer	NA			31-JUL-2011
0000862124-20-000009	corporationPartnership	10	John J. Hitt	28-JUN-2006	Assistant Secretary	NA			01-AUG-2008
0000862124-20-000009	corporationPartnership	11	Richard Siegelman	14-JUN-2007	Chief Compliance Officer	NA			01-MAY-2009
0000862124-20-000009	corporationPartnership	12	Anmarie Ciccolo	14-JUN-2007	Chief Compliance Officer	NA			01-JUL-2017
0000862124-20-000009	corporationPartnership	13	Joseph Hollis	14-JUN-2007	Executive Operating Officer	NA	true		01-AUG-2008
0000862124-20-000009	corporationPartnership	14	Terence Sanz	14-JUN-2007	Treasurer	NA			01-DEC-2008
0000862124-20-000009	corporationPartnership	15	FMR LLC	01-OCT-2007	Shareholder	E	true		30-SEP-2010
0000862124-20-000009	corporationPartnership	16	Robert Donelan	14-JUN-2007	President & Director	NA	true		26-JUL-2010
0000862124-20-000009	corporationPartnership	17	Raymond Marcinowski	14-JUN-2007	President & Director	NA	true		29-FEB-2008
0000862124-20-000009	corporationPartnership	18	Barbara March	11-FEB-2008	Executive Operating Officer	NA	true		01-FEB-2010
0000862124-20-000009	corporationPartnership	19	Dub Nelson	15-SEP-2008	Executive Operating Officer	NA	true		01-DEC-2008
0000862124-20-000009	corporationPartnership	20	Christine Reynolds	01-AUG-2008	Executive Operating Officer	NA	true		31-JUL-2014
0000862124-20-000009	corporationPartnership	21	Mary Brady	01-AUG-2008	Secretary	NA			26-FEB-2010
0000862124-20-000009	corporationPartnership	22	Peter D. Stahl	01-AUG-2008	Secretary	NA			01-JAN-2020
0000862124-20-000009	corporationPartnership	23	Gerard McGraw	04-SEP-2007	Executive Operating Officer	NA	true		10-SEP-2009
0000862124-20-000009	corporationPartnership	24	Marvin Adams	15-SEP-2008	Director	NA	true		20-AUG-2009
0000862124-20-000009	corporationPartnership	25	Richard Dobbs	15-SEP-2008	Director	NA	true		09-OCT-2009
0000862124-20-000009	corporationPartnership	26	Phillip Guarino	01-DEC-2008	Treasurer	NA			31-MAY-2010
0000862124-20-000009	corporationPartnership	27	Robert J. Adams	10-SEP-2009	President Shareholder Division	NA	true		
0000862124-20-000009	corporationPartnership	28	Timothy J. Barrett	20-AUG-2009	Asssitant Treasurer	NA			15-OCT-2010
0000862124-20-000009	corporationPartnership	29	Michael Doorley	01-OCT-2009	Director	NA	true		01-APR-2010
0000862124-20-000009	corporationPartnership	30	Sharon Brovelli	01-FEB-2010	Executive Operating Officer	NA	true		26-JUL-2010
0001557183-20-000003	soleProprietorship	7	Jay Christopher Candelmo	17-MAR-2020	Senior Vice President			Control Person	
0001557183-20-000003	soleProprietorship	8	George Maurice Piquette	17-MAR-2020	Senior Vice President			Control Person	
0001557183-20-000003	soleProprietorship	1	Kevin Douglas Cox	26-JUL-2012	President and Chief Executive Officer			Control Person	29-MAY-2020
0001557183-20-000003	soleProprietorship	6	Scott Eric Morrison	20-JUL-2018	Chief Product Officer			Control Person	
0001557183-20-000003	soleProprietorship	3	Michael Folmer	15-JUL-2015	Treasurer/VP, Tax and Finance			Control Person	
0001557183-20-000003	soleProprietorship	4	Ascensus Group, LLC	26-JUL-2012	Sole Member			Control Person	
0001557183-20-000003	soleProprietorship	5	Robert Barry Kaplan	20-JUL-2018	Chief Compliance Officer			Control Person	
0001557183-20-000003	soleProprietorship	2	Margaret Brennan Creonte	29-MAY-2020	President			Control Person	
0001007444-20-000008	soleProprietorship	25	Derek Bruton	01-MAR-2010	Managing Director			National Sales	04-APR-2014
0001007444-20-000008	soleProprietorship	24	Abdiel Alan Valenzuela	21-MAY-2009	VP - Advisory			Chief Compliance Officer, Advisory	01-MAY-2011
0001007444-20-000008	soleProprietorship	27	Mary Frances Schott	01-JUN-2014	Managing Director			Client Experience and Training	29-MAR-2016
0001007444-20-000008	soleProprietorship	28	Ryan Christopher Parker	01-JUN-2014	Managing Director			Investment and Planning Solutions	03-JUN-2016
0001007444-20-000008	soleProprietorship	29	Thomas Dominic Lux	16-MAR-2015	Executive Vice President			Chief Financial Officer	28-SEP-2015
0001007444-20-000008	soleProprietorship	30	Thomas Andrew Gooley	10-JUL-2015	Managing Director			Service, Trading and Operations	15-MAR-2019
0001007444-20-000008	soleProprietorship	31	Matthew Jon Audette	28-SEP-2015	Managing Director and Director			Chief Financial Officer	
0001007444-20-000008	soleProprietorship	32	Suzanne Elizabeth Auletta	18-SEP-2015	Executive Vice President			Chief Compliance Officer, Brokerage	18-APR-2018
0001007444-20-000008	soleProprietorship	33	Tracy Ellen Calder	25-JAN-2016	Managing Director			Chief Risk Officer	03-APR-2020
0001007444-20-000008	soleProprietorship	34	Kurt Walker Lofgren	13-MAR-2017	Senior Vice President			Chief Compliance Officer, Advisory	30-OCT-2018
0001007444-20-000008	soleProprietorship	35	Scott Alan Seese	10-JUL-2017	Managing Director			Chief Information Officer	
0001007444-20-000008	soleProprietorship	36	Richard Charles Steinmeier	13-AUG-2018	Managing Director & Divisional President			Business Development	
0001007444-20-000008	soleProprietorship	37	John Hugh O'Neill	20-NOV-2019	Executive Vice President			Chief Compliance Officer, Brokerage	
0001007444-20-000008	soleProprietorship	38	Katherine Dailey Ring	30-OCT-2018	Senior Vice President			Chief Compliance Officer, Advisory	
0001007444-20-000008	soleProprietorship	39	Dayton John Semerjian	28-FEB-2019	Managing Director			Chief Customer Care Officer	
0001007444-20-000008	soleProprietorship	40	William E. Walcher	15-MAR-2019	Senior Vice President			Trading and Principal Operations Officer	
0001007444-20-000008	soleProprietorship	41	Matthew J. Pechulis	01-MAY-2019	Senior Vice President			Accounting & Principal Financial Officer	
0001007444-20-000008	soleProprietorship	42	Matthew Klaus Enyedi	07-JAN-2020	Managing Director			National Sales	
0001007444-20-000008	soleProprietorship	6	Dan Hogan Arnold, Jr.	01-MAY-2012	President, CEO, and Director			President and Chief Executive Officer	
0001007444-20-000008	soleProprietorship	1	LPL Holdings, Inc.	01-APR-1989	Managing Member			Parent Company	
0001007444-20-000008	soleProprietorship	2	Mark Robert Helliker	01-AUG-2008	Managing Director			Client Support Services	01-AUG-2015
0001007444-20-000008	soleProprietorship	3	Robert Joseph Moore	01-MAY-2012	President and Director			Advisor & Institution Solutions	16-MAR-2015
0001007444-20-000008	soleProprietorship	4	Sharyn J. Handelsman	01-JAN-2014	Managing Director			Chief Compliance Officer, Brokerage	12-JUN-2015
0001007444-20-000008	soleProprietorship	5	George Burton White	01-NOV-2007	Managing Director			Investor & Investment Solutions	
0001007444-20-000008	soleProprietorship	7	David Paul Bergers	01-AUG-2013	Managing Director			Legal and Government Relations	09-JUN-2017
0001007444-20-000008	soleProprietorship	8	Michelle Oroschakoff	01-SEP-2013	Managing Director and Director			Chief Legal Officer	
0001007444-20-000008	soleProprietorship	9	Paul Middlemiss	01-MAY-2011	Executive Vice President			Chief Compliance Officer, Advisory	21-NOV-2016
0001007444-20-000008	soleProprietorship	10	John Andrew Kalbaugh	01-MAR-2010	Managing Director & Divisional President			National Sales & Consulting	
0001007444-20-000008	soleProprietorship	11	Joan Dominy Khoury	01-MAY-2012	Managing Director			Chief Marketing Officer	01-JUN-2014
0001007444-20-000008	soleProprietorship	12	Sallie Rebecca Larsen	01-MAY-2012	Managing Director			Chief Human Capital Officer	
0001007444-20-000008	soleProprietorship	13	Victor Peter Fetter, III	01-DEC-2012	Managing Director			Chief Information Officer	23-JUN-2017
0001007444-20-000008	soleProprietorship	14	Mark Stephen Casady	01-DEC-2005	Chairman of the Board and CEO			Chief Executive Officer	03-JAN-2017
0001007444-20-000008	soleProprietorship	15	William P. Morrissey, Jr.	01-APR-2014	Managing Director & Divisional President			Business Development	04-SEP-2018
0001007444-20-000008	soleProprietorship	16	Stephanie Leigh Brown	01-MAR-2004	Managing Director			General Counsel	19-AUG-2013
0001007444-20-000008	soleProprietorship	17	Esther Marion Stearns	01-MAR-2007	Chief Operating Officer			President	01-MAY-2012
0001007444-20-000008	soleProprietorship	18	William Edward Dwyer III	01-JAN-2004	Managing Director			National Sales	01-MAR-2013
0001007444-20-000008	soleProprietorship	19	Denise Abood	01-JAN-2008	Managing Director			Human Capital	30-JUN-2012
0001007444-20-000008	soleProprietorship	20	Jonathan Eaton	01-JAN-2008	Managing Director			Retirement Planning	30-JUN-2012
0001007444-20-000008	soleProprietorship	21	Christopher F. Feeney	28-JAN-2008	Managing Director			Chief Information Officer	31-DEC-2012
0001007444-20-000008	soleProprietorship	22	Kathy VanNoy-Pineda	21-MAY-2009	EVP			Chief Compliance Officer, Brokerage	01-JAN-2014
0001007444-20-000008	soleProprietorship	23	John J. McDermott Jr.	27-JUL-2009	Managing Director			Chief Risk Officer	13-SEP-2013
0001007444-20-000008	soleProprietorship	26	Becky Shulman	06-JUN-2011	Managing Director			Deputy CFO	21-NOV-2011
0001559963-20-000003	corporationPartnership	1	MBC Investments Corporation	22-JUL-2004	Shareholder	E	true		19-DEC-2016
0001559963-20-000003	corporationPartnership	2	BNY Mellon APAC Services Holdings f/k/a iNautix Technologies Mauritius	19-DEC-2016	Shareholder entity	E	true		
0001559963-20-000003	corporationPartnership	17	Francis Braeckevelt	13-MAR-2019	Board Director	NA			
0001559963-20-000003	corporationPartnership	16	Denise Sommerville	13-MAR-2019	Board Director	NA			08-MAY-2020
0001559963-20-000003	corporationPartnership	15	Ann Fogarty	13-MAR-2019	Board Director	NA			
0001559963-20-000003	corporationPartnership	14	Jasmin Ignatius	13-MAR-2019	Board Director	NA			
0001559963-20-000003	corporationPartnership	13	Nitin Chandel	13-MAR-2019	Board Director	NA			
0001559963-20-000003	corporationPartnership	12	Craig Bayer	30-MAY-2018	Managing Director	NA	true		
0001559963-20-000003	corporationPartnership	11	Shailendra Pandey	09-JUN-2017	Compliance Officer	NA			
0001559963-20-000003	corporationPartnership	10	Sudish Panicker	27-JUN-2016	Board Director	NA	true		
0001559963-20-000003	corporationPartnership	9	Michael DeNofrio	12-MAR-2013	Vice President- US TA	NA	true		
0001559963-20-000003	corporationPartnership	8	Kathleen Jean Geis	31-MAY-2005	Board Director	NA	true		14-MAR-2019
0001559963-20-000003	corporationPartnership	7	Peter T. Johnston	12-AUG-2014	Board Director	NA	true		14-MAR-2019
0001559963-20-000003	corporationPartnership	6	The Bank of New York Mellon Corporation	09-JAN-2008	Ultimate parent entity	E	true		
0001559963-20-000003	corporationPartnership	5	The Bank of New York Mellon	19-DEC-2016	Parent entity	E	true		
0001559963-20-000003	corporationPartnership	4	BNY International Financing Corporation	19-DEC-2016	Owner of Shareholder entities	E	true		
0001559963-20-000003	corporationPartnership	3	BNY Foreign Holdings, Inc.	19-DEC-2016	Shareholder entity	NA			
0001813683-20-000003	soleProprietorship	1	Rostyslav Sipakov	05-APR-2017	Managing Member			Ownership Code: E, Control Person	
0001813683-20-000003	soleProprietorship	2	MISSIONIZ INC.	20-MAY-2020	Member			Ownership Code: NA	
0001808525-20-000006	corporationPartnership	10	Jeffrey Howard Kupor	28-MAR-2018	Secretary/Vice President	NA	true		
0001808525-20-000006	corporationPartnership	9	Andrew Ryan Schlossberg	01-MAR-2019	Director, Chairman	NA	true		
0001808525-20-000006	corporationPartnership	8	Trisha Bell Hancock	09-NOV-2018	Senior Vice President	NA	true		
0001808525-20-000006	corporationPartnership	7	Crissie McMennamy Wisdom	01-APR-2013	Anti-Money Laundering Compliance Officer	NA	true		
0001808525-20-000006	corporationPartnership	6	Invesco Advisers, Inc.	31-DEC-2009	Sole Voting Shareholder	E	true		
0001808525-20-000006	corporationPartnership	5	Annette Janecka Lege	01-MAR-2017	Chief Financial Officer/Treasurer	NA	true		
0001808525-20-000006	corporationPartnership	4	Rhonda Jo Dixon-Gunner	01-JAN-2004	Senior Vice President/Director	NA	true		
0001808525-20-000006	corporationPartnership	3	Mary Ann Corcoran	31-JUL-1995	Senior Vice President/Director	NA	true		
0001808525-20-000006	corporationPartnership	2	John Mark Zerr	30-MAY-2007	Director/Vice President	NA	true		
0001808525-20-000006	corporationPartnership	1	William Joseph Galvin Jr.	01-DEC-2003	Director/President	NA	true		
0001808525-20-000006	corporationPartnership	11	Cheri Lynn Stone	05-NOV-2019	Senior Vice President/Director	NA	true		
0001808525-20-000006	corporationPartnership	13	Laura Slowensky Stanley	05-NOV-2019	Senior Vice President/Director	NA	true		
0001808525-20-000006	corporationPartnership	12	Debra Gene Kiemsteadt	05-NOV-2019	Senior Vice President/Director	NA	true		
0001809901-20-000002	corporationPartnership	1	Chee Ping Yap	04-JUN-2020	Chief Executive Officer	NA	true		
0001809901-20-000002	corporationPartnership	2	Yim Lan Phyllis Lee	04-JUN-2020	Managing Director Registry Services	NA	true		
0001809901-20-000002	corporationPartnership	3	Sui Lut Richard Houng	04-JUN-2020	Managing Director Head of Operations	NA	true		
0001809901-20-000002	corporationPartnership	4	Chi Kong Cheung	04-JUN-2020	Director Head Rsk Mgt & Compliance	NA	true		
0001809901-20-000002	corporationPartnership	10	Computershare Limited	04-JUN-2020	Indirect Owner	E	true		
0001809901-20-000002	corporationPartnership	6	Siu Yuk Paulina Lam	04-JUN-2020	Head of People	NA	true		
0001809901-20-000002	corporationPartnership	7	Aaron D'Souza	04-JUN-2020	Interim Head of Service Ops	NA	true		
0001809901-20-000002	corporationPartnership	8	Computershare Hong Kong Investor Services Limited	04-JUN-2020	Direct Owner	E	true		
0001809901-20-000002	corporationPartnership	9	ACN 081 035 752 Pty Limited	04-JUN-2020	Indirect Owner	E	true		
0001809901-20-000002	corporationPartnership	5	Cheuk Fong Chan	04-JUN-2020	Chief Financial Officer Asia	NA	true		
0001718015-20-000003	corporationPartnership	1	JENNA KAYE	09-SEP-2017	CEO	B	true		
0001718015-20-000003	corporationPartnership	2	John Campbell	19-SEP-2017	PRESIDENT	NA	true		
0001718015-20-000003	corporationPartnership	3	Scott Saxberg	19-SEP-2017	DIRECTOR	B	true		
0001718015-20-000003	corporationPartnership	4	Randy Gregory	19-SEP-2017	Chairman & Director	NA	true		
0001718015-20-000003	corporationPartnership	10	Dan Eisner	19-SEP-2017	Director	NA	true		
0001718015-20-000003	corporationPartnership	6	Sadiq Lalani	19-SEP-2017	Director	NA	true		
0001718015-20-000003	corporationPartnership	7	Dianna Reimer	19-SEP-2017	Chief Strategy Officer	NA	true		
0001718015-20-000003	corporationPartnership	8	Lisa Scotland	19-SEP-2017	COO, CCO, CRO	NA	true		
0001718015-20-000003	corporationPartnership	9	Daniel Sander	19-SEP-2017	EVP, Corporate Trust	NA	true		
0001718015-20-000003	corporationPartnership	5	Nicholas Johnson	19-SEP-2017	Director	A	true		
0001812230-20-000001	soleProprietorship	1	Ankura Trust Parent, LLC	27-DEC-2017	Parent Holding Company			addt'l info in attached Supplement	
0001812230-20-000001	soleProprietorship	3	Ankura Holdings, LP	17-DEC-2017	Parent Holding Company			addt'l info in attached Supplement	
0001812230-20-000001	soleProprietorship	4	ACG GP, LLC	17-DEC-2017	Parent Holding Company			addt'l info in attached Supplement	
0001812230-20-000001	soleProprietorship	5	Madison Dearborn Capital Partners VII-B L.P.	17-DEC-2017	MDP structuring entity			addt'l info in attached supplement	
0001812230-20-000001	soleProprietorship	6	Madison Dearborn Capital Partners,VII Executive-B, L.P.	17-DEC-2017	Investor			addt'l info in attached supplement	
0001812230-20-000001	soleProprietorship	10	Madison Dearborn Capital Partners VII-C, L.P.	17-DEC-2017	Investor			addt'l info in attached supplement	
0001812230-20-000001	soleProprietorship	9	MDCP VII-C ACG Holdings, Inc.	17-DEC-2017	MDP structuring entity			addt'l info in attached supplement	
0001812230-20-000001	soleProprietorship	8	Madison Dearborn Partners VII-B, L.P.	17-DEC-2017	General Partner of Investor			addt'l info in attached supplement	
0001812230-20-000001	soleProprietorship	7	MDCP VII-C ACG Holdings, L.P.	17-DEC-2017	Investor and MDP structuring entity			addt'l info in attached supplement	
0001812230-20-000001	soleProprietorship	2	Ankura Intermediate Holdings, LP	17-DEC-2017	Parent Holding Company			Sole Member of Ankura Trust Parent, LLC	
0001654954-20-005920	corporationPartnership	1	Aferdita Nezaj, MBA	01-JAN-2020	CFO, Board Member	NA			
0001654954-20-005920	corporationPartnership	2	Roland Nezaj, CPA	07-AUG-2019	President, Board Member	NA	true		
0001654954-20-005920	corporationPartnership	3	Dean Hough, Esq.	08-FEB-2018	Vice-President, Board Member	NA	true		15-NOV-2019
0001654954-20-005920	corporationPartnership	5	TAR Ventures, LLC	07-AUG-2019	Owner	E	true		
0001654954-20-005920	corporationPartnership	4	Desiree Carlo	07-AUG-2019	Executive Vice-President, Board Member	NA	true		
0000817712-20-000007	corporationPartnership	3	Kathleen Marie Koelling	27-JUN-2011	Privacy Officer	NA	true		
0000817712-20-000007	corporationPartnership	2	Thrivent Financial Holdings, Inc.	01-JAN-2002	Parent Company	E	true		
0000817712-20-000007	corporationPartnership	5	Kathryn Ann Stelter	16-JUN-2014	VP & Chief Operations Officer	NA	true		
0000817712-20-000007	corporationPartnership	6	David Scott Royal	12-DEC-2014	Director	NA	true		
0000817712-20-000007	corporationPartnership	7	Edward Stuart Dryden	20-MAR-2015	Chief Compliance Officer	NA	true		
0000817712-20-000007	corporationPartnership	8	Gerard Vincent Vaillancourt	01-JAN-2015	Director and President	NA	true		
0000817712-20-000007	corporationPartnership	9	Jason Daniel Sterling	02-JUN-2015	Assistant Operations Officer	NA	true		
