ACCESSION_NUMBER	ENTITY_TYPE	ENT_ID	ENTITYNAME	AGREEMENTDESCRIPTION
0001347211-15-000004	otherControlManagement	1	Nitin Amersey	Nitin Amersey is and has been a control person since Bay City Transfer Agency inception. September of 2005.  Father of the Owner
0001171520-15-000177	otherControlManagement	2	Michael Beeghley	Managing Member of Applied Economics, LLC
0001171520-15-000177	otherControlManagement	1	Applied Economics, LLC	Sole member of AE Investments, LLC
0001171520-15-000177	otherControlFinance	1	CMBS Document Solutions LLC, Harvey Kesner, Manager	Together with Paradox Capital Partners, LLC, is owed and has provided working capital in excess of $100,000.
0001171520-15-000177	otherControlFinance	2	Paradox Capital Partners, LLC, Harvey Kesner, Manager	Together with CMBS Document Solutions LLC, is owed and has provided working capital in excess of $100,000.
0001410578-15-000057	otherControlFinance	1	K9 Ventures, Union Square Ventures	Principal Venture Investors
0001018490-15-000004	otherControlFinance	1	Various-see below.	A Deutsche Bank AG holding company, Deutsche Bank Trust Corporation, provided the original, capital funding for the Registrant and for a time provided a line of credit for working capital. Working capital is now provided via service fees which originate from inter-company billings for the services rendered.
0001018490-15-000004	otherControlManagement	1	Various-see below.	DB Services Americas, Inc. ('SerAms'), formerly known as DB Services Tennessee, Inc. and prior as BT Services Tennessee, Inc., was incorporated in the State of Delaware on December 6, 1991 and established as a servicing company to provide operational and back-office services to Deutsche Bank Trust Company Americas ('DBTCA') and certain of its affiliates. DBTCA, formerly known as Bankers Trust Company, is the principal United States banking subsidiary of Deutsche Bank Aktiengesellschaft ('DBAG'). SerAms does not have any third party client agreements. Rather, SerAms, as engaged by DBTCA, provides technical and administrative support services including data processing, telecommunications, maintenance of appropriate records in accordance with existing standards, recordkeeping and accounting functions in connection with services provided to DBTCA's customers (or DBTCA's customers' customers, in the case of DBTCA's private label business for certain affiliates); and DBTCA has appointed SerAms as its agent to act on its behalf in connection with the transfer of securities and other instruments. Accounts are maintained jointly by DBTCA and SerAms. SerAms in its transfer agent function provides services to DBTCA in a manner as if SerAms is an independent, dedicated contractor that works solely for DBTCA and no other transfer agent. There is a shared system of database for DBTCA and SerAms. An example is escheatment - the details of escheatment are maintained by SerAms while the remission to the states is done in the name of and on behalf of DBTCA. SerAms management is responsible to the business line management of DBAG and DBAG affiliates/subsidiaries including DBTCA. The business line unit head of ServAms reports to business line unit management of DBAG/affiliate. Audits are performed by DBAG's Audit Department. Examinations of DBAG NY branch and subsidiary bank, DBTCA, are performed by the Federal Reserve Bank of New York and the New York State Department of Financial Services. DBAG provides for SerAms the infrastructure necessary to insure safety and soundness measures including accounting systems, the Legal Department, the Internal Audit Department, Compliance, Human Resources and technology functions.
0001458682-15-000001	otherControlFinance	3	Regina Diane Kennedy	Member of LLC per Operating Agreement effective 3/1/10. David Kennedy is deceased and all membership units originally owned by David and Regina Diane Kennedy jointly are now owned solely by Regina Diane Kennedy.
0001458682-15-000001	otherControlFinance	2	Ruth Makofske - REMOVED	Became a member of LLC per Operating Agreement effective 6/1/09. Ceased to be a member effective 12/8/11.
0001458682-15-000001	otherControlFinance	1	Pelle Ojasu	Member of LLC per Operating Agreement dated 6/1/09.
0001458682-15-000001	otherControlFinance	4	Robert Kennedy	Member of LLC per Operating Agreement effective 3/1/10.
0001451316-15-000002	otherControlManagement	3	Franklin Resources, Inc.	100% ownership of Templeton Worldwide, Inc.
0001451316-15-000002	otherControlManagement	2	Templeton Worldwide, Inc.	100% ownership of Templeton International, Inc.
0001451316-15-000002	otherControlManagement	1	Templeton International, Inc.	100% ownership of Franklin Templeton Luxembourg S.A.
0000721748-15-000049	otherControlManagement	1	Pacific Services Group Voting Trust	The PSG Voting Trust owns a controlling interest of the equity of Pacific Services Group Ltd. Its Trustee, Jacqueline Meuse, serves as a member of the Board of Managers of Pacific Services Group, Ltd. Pacific Services Group, Ltd. owns 100% of the equity of Pacific Stock Transfer Company.
0001202048-15-000003	otherControlManagement	1	The Variable Annuity Life Insurance Company, AGC Life Insurance Company, AIG Life Holdings, Inc., SAFG Retirement Services, Inc. (continued)	The Variable Annuity Life Insurance Company (VALIC) is 100 percent owned by AGC Life Insurance Company, which is 100 percent owned by AIG Life Holdings, Inc., which is 100 percent owned by SAFG Retirement Services, Inc. (DE),which is 100 percent by owned American International Group, Inc. (AIG).
0000950123-15-000305	otherControlManagement	3	SunGard Holdco LLC	Indirect parent company
0000950123-15-000305	otherControlManagement	2	SunGard Capital Corp. II	Indirect parent company
0000950123-15-000305	otherControlManagement	1	SunGard Capital Corp.	Indirect parent company
0000950123-15-000305	otherControlManagement	5	SunGard Holding Corp.	Indirect parent company
0000950123-15-000305	otherControlManagement	4	SunGard Data Systems Inc.	Indirect parent company
0000769188-15-000002	otherControlManagement	5	Sun Life Global Investments Inc.	Sun Life Assurance Company of Canada - U.S. Operations Holdings, Inc. is a direct subsidiary of Sun Life Global Investments Inc.
0000769188-15-000002	otherControlManagement	4	Sun Life Assurance Company of Canada--U.S. Operations Holdings, Inc.	Sun Life Financial (U.S.) Holdings, Inc. is a direct subsidiary of Sun Life Assurance Company of Canada - U.S. Operations Holdings, Inc.
0000769188-15-000002	otherControlManagement	3	Sun Life Financial (U.S.) Holdings, Inc.	Sun Life Financial (U.S.) Investments LLC is a direct subsidiary of Sun Life Financial (U.S.) Holdings, Inc.
0000769188-15-000002	otherControlManagement	2	Sun Life Financial (U.S.) Investments LLC	Sun Life of Canada (U.S.) Financial Services Holdings, Inc. is a direct subsidiary of Sun Life Financial (U.S.) Investments LLC.
0000769188-15-000002	otherControlManagement	1	Sun Life of Canada (U.S.) Financial Services Holdings, Inc.	MFS Service Center, Inc. is a direct subsidiary of Massachusetts Financial Services Company, which in turn is a direct subsidiary of Sun Life of Canada (U.S.) Financial Services Holdings, Inc.
0000769188-15-000002	otherControlManagement	6	Sun Life Financial Inc.	Sun Life Global Investments Inc. is a direct subsidiary of Sun Life Financial Inc., which is the ultimate parent of MFS Service Center, Inc.
0001413398-15-000002	otherControlManagement	1	Morgan Stanley Investment Management Inc.	Morgan Stanley Services Company Inc., is a wholly owned subsidiary of Morgan Stanley Investment Management Inc.
0001413398-15-000002	otherControlManagement	2	Morgan Stanley	Morgan Stanley Investment Management Inc., the parent company of Morgan Stanley Services Company Inc., is a wholly owned subsidiary of Morgan Stanley.
0000817712-15-000004	otherControlManagement	1	Thrivent Financial for Lutherans ('TFL')	TFL is the parent company of Thrivent Financial Holdings, Inc.
0001018490-15-000002	otherControlManagement	1	Various-see below.	DB Services Americas, Inc. ('SerAms'), formerly known as DB Services Tennessee, Inc. and prior as BT Services Tennessee, Inc., was incorporated in the State of Delaware on December 6, 1991 and established as a servicing company to provide operational and back-office services to Deutsche Bank Trust Company Americas ('DBTCA') and certain of its affiliates. DBTCA, formerly known as Bankers Trust Company, is the principal United States banking subsidiary of Deutsche Bank Aktiengesellschaft ('DBAG'). SerAms does not have any third party client agreements. Rather, SerAms, as engaged by DBTCA, provides technical and administrative support services including data processing, telecommunications, maintenance of appropriate records in accordance with existing standards, recordkeeping and accounting functions in connection with services provided to DBTCA's customers (or DBTCA's customers' customers, in the case of DBTCA's private label business for certain affiliates); and DBTCA has appointed SerAms as its agent to act on its behalf in connection with the transfer of securities and other instruments. Accounts are maintained jointly by DBTCA and SerAms. SerAms in its transfer agent function provides services to DBTCA in a manner as if SerAms is an independent, dedicated contractor that works solely for DBTCA and no other transfer agent. There is a shared system of database for DBTCA and SerAms. An example is escheatment - the details of escheatment are maintained by SerAms while the remission to the states is done in the name of and on behalf of DBTCA. SerAms management is responsible to the business line management of DBAG and DBAG affiliates/subsidiaries including DBTCA. The business line unit head of ServAms reports to business line unit management of DBAG/affiliate. Audits are performed by DBAG's Audit Department. Examinations of DBAG NY branch and subsidiary bank, DBTCA, are performed by the Federal Reserve Bank of New York and the New York State Department of Financial Services. DBAG provides for SerAms the infrastructure necessary to insure safety and soundness measures including accounting systems, the Legal Department, the Internal Audit Department, Compliance, Human Resources and technology functions.
0001018490-15-000002	otherControlFinance	1	Various-see below.	A Deutsche Bank AG holding company, Deutsche Bank Trust Corporation, provided the original, capital funding for the Registrant and for a time provided a line of credit for working capital. Working capital is now provided via service fees which originate from inter-company billings for the services rendered.
0001398344-15-000056	otherControlManagement	1	Altegris Holdings II, LLC	Direct Parent
0001398344-15-000056	otherControlManagement	2	AqGen Liberty Management I, Inc.	Indirect Owner (holding company)
0001398344-15-000056	otherControlManagement	3	AqGen Liberty Holdings LLC	Indirect Parent Company
0000817712-15-000002	otherControlManagement	1	Thrivent Financial for Lutherans ('TFL')	TFL is the parent company of Thrivent Financial Holdings, Inc.
