ACCESSION_NUMBER	ACTION_TYPE	ACTION_ID	ENTITYNAME	ACTIONTITLE	ACTIONDATE	COURTORBODYNAMEANDLOCATION	ACTIONDESCRIPTION	DISPOSITIONOFPROCEEDING
0001277690-08-000024	fsrViolationOfInvestmentRelatedRegulation	2	The Bank of New York Mellon	None - never reached the courts	08-NOV-2005	U.S. Attorney for EDNY and SDNY	The Bank of New York Mellon (formerly, The Bank of New York, the 'Bank'), an affiliate of the registrant, entered into a non-prosecution agreement with the U.S. Attorneys offices for the Eastern and Southern Districts of New York ('EDNY' and 'SDNY'). The respective EDNY and SDNY investigations related to actions by Bank employees that facilitated a fraudulent scheme conducted by RW Professional Leasing Services Corp., a former customer of one of the Bank's Long Island branch offices, and certain funds transfer activities to and from Russia from 1996 to 1999. Among other things, the non-prosecution agreement outlines a series of measures, many of which already are completed and others that are well underway, to enhance the Bank's procedures for monitoring and reporting suspicious activity. The Bank has agreed to pay restitution and forfeiture totalling $38 million, all of which has been previously reserved. The agreement, which has a term of three years, provides for the Bank to retain an independent examiner to review the enhanced procedures and report to the government on a periodic basis.	See 10 (d)(2)(v) above
0001277690-08-000024	fsrRegistrationDeniedOrSuspended	1	One or more control affiliates - see attached file for Question 10 data	See attached file for Question 10 data	11-FEB-2008	See attached file for Question 10 data	See attached file for Question 10 data	See attached file for Question 10 data
0001277690-08-000024	fsrFoundOrderAgainstApplicant	2	Dreyfus Service Organization, Inc.	Proceeding by the Commissioner of Banking and Ins. State of NJ Ref. No. 8059711	08-SEP-2008	State of New Jersey Department of Banking and Insurance, Trenton, New Jersey	It was alleged that Dreyfus Service Organization ('DSO') between June 2002 and November 2002 'caused, permitted or was otherwise responsible for allowing the employee to solicit and write eight New Jersey annuity contracts without the benefit of a current license.' DSO had an employee with a non-resident NJ insurance license which had expired and was later reinstated. The sales were made during the period when the employee's license was inactive, although DSO had reason to believe the license was, in fact, active. Without admitting or denying any violation of the insurance statutes or regulations or any wrongdoing, DSO consented to an administrative sanction in the amount of $4,000.00 to fully and completely resolve the matter.	See 10(d)(4)(v) above.
0001277690-08-000024	fsrFoundOrderAgainstApplicant	1	One or more control affiliates - see attached file for Question 10 Data	See attached file for Question 10 Data	11-FEB-2008	See attached file for Question 10 Data	See attached file for Question 10 Data	See attached file for Question 10 Data
0001277690-08-000024	foreignAgency	1	CIBC World Markets (Japan) Inc. (CIBC Japan)	Not available	14-MAR-2001	Financial Services Agency, Japan ('FSA')	On March 14, 2001, the FSA entered an order against CIBC Japan suspending the business of its Financial Products Department from March 26, 2001 to March 30, 2001, suspending its business of acting as an intermediary in derivatives transactions and sale of monetary claims from March 26, 2001 to March 30, 2001, and requiring a submission of a Remedial Action Plan for implementation of a stronger internal control/compliance system, as a result of the FSA's findings that CIBC Japan violated the Japanese Securities and Exchange Law by conducting a Financial Products and Derivatives business for which it was not licensed and permitting the conduct of related sales activities by unregistered securities representatives.	Order entered as specified in (v) above.
0001277690-08-000024	falseStatementOrOmission	1	One or more control affiliates - see attached file for Question 10 data	See attached file for Question 10 data	11-FEB-2008	See attached file for Question 10 data	See attached file for Question 10 data	See attached file for Question 10 data
0001277690-08-000024	enjoinedInvestmentRelatedActivity	2	Canadian Imperial Bank of Commerce, ('CIBC')	Not available	22-DEC-2003	U.S. Securities and Exchange Commission ('SEC')	On December 22, 2003 the SEC filed a Complaint with the US District Court for the Southern District of Texas alleging that CIBC aided and abetted violations of the federal securities laws related to certain structured finance transactions between CIBC and the Enron Corporation including Enron's manipulation of its reported financial results through a series of financial transactions that were improperly reported by Enron as asset sales; that CIBC knew or was reckless in not knowing that loans were structured as asset sales for accounting and financial reporting purposes and therefore CIBC knowingly and substantially assisted Enron to file with the SEC false and misleading reports and failed to make and keep accurate books, records and accounts. Without admitting or denying any wrongdoing CIBC consented to the entry of a Final Judgment permanently enjoining CIBC from violation of Section 10(b) of the Exchange Act and Rule l0b-5 there under, Section 13(a) of the Exchange Act and Rules 12b-20, 13a-1 and 13a-13 there under, Section 13(b)(2) of the Exchange Act, Rule 13b2-1, and Section 13(b)(5) of the Exchange Act. This Final Judgment was also filed on December 22, 2003. On the same day CIBC deposited with the Court $80,000,000 in disgorgement, interest and a civil penalty. In addition to these sanctions CIBC also agreed that it will not seek any benefit from any offset or reduction of any investor's claim, and that it shall not seek reimbursement or indemnification, nor any tax deduction or credit for any of the amount paid. The SEC has agreed to not institute any proceedings against CIBC, its subsidiaries or affiliates pursuant to Sections 15(b), 15B, 15C, or 19(h) of the Exchange Act.	Final judgment as outlined in (v) above
0001277690-08-000024	enjoinedInvestmentRelatedActivity	1	CIBC Mellon Trust Company	Securities and Exchange Commission v. CIBC Mellon Trust Company	14-JAN-2005	U.S. Securities and Exchange Commission ('SEC')	CIBC Mellon Trust Company ('CMTC') submitted a Consent to Entry of Judgment (the 'Consent') which was presented by the SEC in the United States District Court for the District of Columbia (the 'Court') on February 16, 2005. In the Consent, and solely for the purpose of the injunctive action and any other proceedings arising out of the SEC's investigation brought by or on behalf of the SEC or to which the SEC is a party, CMTC consented to the entry of Final Judgment as to Defendant CMTC (the 'Final Judgment') without admitting or denying the matters set forth therein (other than those relating to the jurisdiction of the Court and the subject matter of the action). The Final Judgment, entered on February 24, 2005, resolved the allegations that CMTC had failed to register as a transfer agent with the SEC, that it had issued 'legend free' stock certificates of a company whose shares were not registered with the SEC, that one of its managers had accepted payments of stock from that company's officers to issue the certificates, and that it had acted as an unregistered broker or dealer in connection with its stock plan administration business. CMTC was permanently enjoined from prescribed violations of Securities Act Section 5, Exchange Act Section 10(b) and Rule 10b-5, Exchange Act Section 15(a), Exchange Act Section 17A(c)(1), and from aiding and abetting future violations of Exchange Act Section 10(b) or Rule 10b-5. CMTC also agreed to pay a civil monetary penalty of $5 million and disgorgement of $889,773 and prejudgment interest of $140,270. Payment was made on March 4, 2005. CMTC also consented, without admitting or denying the SEC complaint's allegations, to the entry of an SEC administrative order based on the Final Judgment on March 2, 2005 (the 'Order'). Pursuant to the Order, CMTC was censured and agreed to an undertaking to engage an independent consultant to review its relevant businesses and procedures. This matter responds to items 10B(1) and 10C(2).	Entry of Judgment on consent. See item (v) above for detail.
0001277690-08-000024	registrationDeniedOrSuspended	2	The Bank of New York Mellon	SEC Admin. Proceeding File No. 3-12526	09-JAN-2007	U.S. Securities and Exchange Commission	See 10 (c) (2) (vi) above	See 10 (c) (2) (vi) above
0001277690-08-000024	registrationDeniedOrSuspended	1	One or more control affliliates - see attached file for Question 10 data	See attached file for Question 10 data	11-FEB-2008	See attached file for Question 10 data	See attached file for Question 10 data	See attached file for Question 10 data
0001277690-08-000024	fsrViolationOfInvestmentRelatedRegulation	1	One or more control affliliates - see attached file for Question 10 data	See attached file for Question 10 data	11-FEB-2008	See attached file for Question 10 data	See attached file for Question 10 data	See attached file for Question 10 data
0001277690-08-000024	authorizationDeniedOrSuspended	1	One or more control affliates - see attached file for Question 10 data	See attached file for Question 10 data	11-FEB-2008	See attached file for Question 10 data	See attached file for Question 10 data	See attached file for Question 10 data
0001277690-08-000024	registrationDeniedOrSuspended	3	The Bank of New York Mellon	SEC Admin. Proceeding File No. 3-12269	24-APR-2006	U.S. Securities and Exchange Commission	See 10 (c) (2) (vi) above	See 10 (c) (2) (vi) above
0001277690-08-000024	foreignAgency	6	CIBC World Markets (Japan) Inc. (CIBC Japan)	Not available	31-MAR-2001	Japan Securities Dealers Association ('JSDA')	In an action related to the first item listed above under 10(f), on March 31, 2001, the JSDA found that based on the findings of the FSA (see item 3F above), CIBC Japan had violated principles of fair and equitable trade and breached the Japanese Securities and Exchange Law.	The JSDA fined CIBC Japan Yen 11 million.
0001277690-08-000024	foreignAgency	5	CIBC Mortgages Inc.	Not available	23-JUL-2004	Financial Consumer Agency of Canada (FCAC); Ottawa, Ontario, Canada	The FCAC found that CMI had failed to disclose, in an initial disclosure statement for its mortgage agreements, the amount of a payment frequency change charge.	FCAC issued a Notice of Violation and imposed a penalty for the violation in the amount of $50,000.
0001277690-08-000024	violationOfRegulations	5	The Bank of New York Mellon	SEC Admin. Proceeding File No. 3-12269	24-APR-2006	U.S. Securities and Exchange Commission	The SEC alleged that the Bank of New York Mellon(formerly, The Bank of New York, 'BNY') failed as a transfer agent to exercise reasonable care to ascertain the correct addresses of lost security holders and escheated assets belonging to those security holders to various states. As a result BNY entered into agreement to offer payment to certain security holders for property escheated erroneously (while reserving the right to pursue their claim for repayment with the State to which the property was escheated). In addition BNY paid a penalty of $250,000 and agreed to the retention of an independent consultant to review and evaluate certain of the Bank's policies and procedures.	See 10 (c) (2) (vi) above
0001277690-08-000024	foreignAgency	3	CIBC World Markets Inc. ('CIBC World Markets')	Not available	12-FEB-2003	Ontario & Quebec Securities Commissions, Canada	On February 12, 2003 each Commission approved a Settlement Agreement between CIBC World Markets and itself, whereby CIBC World Markets agreed to submit to a review of its practices relating to the disclosure of potential conflicts of interest in its equities research reports and institute changes ordered by the Commissions; to be reprimanded by the Commissions; and to pay $100,000 towards the costs of the Commissions' investigations. The Settlement Agreements were negotiated in relation to proceedings initiated by the Commissions as a result of CIBC World Markets violating Ontario and Quebec securities law by failing to adequately disclose the potential conflicts of interest inherent in recommendations it made, within five research reports, to purchase the shares of Shoppers Drug Mart Corporation ('Shoppers'). Specifically, the reports failed to adequately disclose that (i) CIBC World Markets had assumed an underwriting liability to Shoppers in the 12 months prior to the reports; (ii) CIBC World Markets, along with its affiliate, owned 7,450,000 shares of Shoppers; and (iii) Shoppers was indebted to CIBC (CIBC World Markets' parent corporation).	The Commissions approved a Settlement Agreement as specified in (v) above.
0001277690-08-000024	foreignAgency	2	Canadian Imperial Bank of Commerce, Tokyo Branch	Not available	13-APR-2001	Financial Services Agency, Japan (FSA)	In an action related to the first item listed above under 10(f), on April 13, 2001, the FSA entered an order against the CIBC Branch suspending all business of the Equities Derivatives Department from April 23, 2001 to April 27, 2001 and requiring submission of a Remedial Action Plan to the FSA, as a result of the FSA's findings that the CIBC Branch violated the Japanese Banking Law and the Securities and Exchange Law by: (i) structuring/executing a Single Stock Option Linked Swap, (ii) structuring/executing a Nikkei Stock Index Linked Swap, (iii) structuring/executing inappropriate transactions which could be used for the intentional manipulation of accounting by customers, (iv) improperly handling conflict of interest/ information management due to the commingled business operations of CIBC Japan, the CIBC Branch and a service company in Japan, (v) poorly managing market, liquidity, operational and system risk, and (vi) insufficiently following up on observations made by CIBC's Internal Audit Department.	FSA entered order as specified in (v) above.
0001277690-08-000024	foreignAgency	4	CIBC World Markets Inc.	Not available	21-DEC-2004	Market Regulation Services Inc., Toronto, Canada	Market Regulation Services Inc. ('RS') alleged that in 2002, a group of related clients with accounts at CIBC World Markets Inc. ('CIBC WM') engaged in suspicious trading in certain stocks and warrants listed on the TSX and the TSX Venture Exchanges, which had the appearance of manipulative and deceptive trading. The trading was carried out through numerous accounts held by the client group, including retail accounts and individual RRSP accounts and Direct Market Access trading accounts at CIBC Investor Services Inc. ('CIBC ISI'), CIBC WM and another unrelated investment dealer. It was alleged that CIBC WM did not fulfill its trading supervision obligations in relation to the client. On December 21, 2004, RS approved a settlement agreement with CIBC WM pursuant to which CIBC WM admitted that: CIBC WM failed to comply with its trading supervision obligations, contrary to Section 2-401(5) of the Rules of the Toronto Stock Exchange; and, in the period of April to December 2002, CIBC WM failed to comply with its trading supervision obligations, contrary to Universal Market Integrity Rule 7.1 (1) and Policy 7.1. As part of the Settlement Agreement CIBC WM was required to pay to RS a fine of $700,000 and $92,500 towards RS' investigation costs. CIBC WM also agreed to implement specified measures, by June 30, 2005, to ensure compliance with its obligations going forward.	December 21, 2004 Settlement Agreement as outlined in (v) above.
0000772037-08-000010	registrationDeniedOrSuspended	2	BANK OF AMERICA, N.A.	Case # 3-9596	04-MAY-1998	U.S. SECURITIES AND EXCHANGE COMMISSION	ON MAY 4, 1998, THE U.S. SECURITIES AND EXCHANGE COMMISSION ALLEGED IN AN ADMINISTRATIVE PROCEEDING (FILE NO. 3-9596) THAT NATIONSBANK, N.A. (NATIONSBANK), THE PREDECESSOR OF THE CORPORATE PARENT OF THE APPLICANT, WAS A CAUSE OF VIOLATIONS OF SECTION 17(A)(2) AND (3) OF THE SECURITIES ACT OF 1933 BY NATIONSSECURITIES IN CONNECTION WITH THE INITIAL PUBLIC OFFERING OF SHARES OF NATIONS GOVERNMENT INCOME TERM TRUST 2003, INC. AND NATIONS GOVERNMENT INCOME TERM TRUST 2004, INC. (NATIONSSECURITIES IS THE PREDECESSOR TO BANC OF AMERICA INVESTMENT SERVICES, INC., A REGISTERED BROKER-DEALER AND REGISTERED INVESTMENT ADVISER AND A RELATED PERSON OF THE APPLICANT.) ON THE SAME DATE, WITHOUT ADMITTING OR DENYING THE ALLEGATIONS, NATIONSBANK CONSENTED TO AN ORDER TO CEASE AND DESIST FROM COMMITTING OR CAUSING VIOLATIONS OF SECTION 17(A)(2) AND (3) OF THE SECURITIES ACT OF 1933.	Final
