ACCESSION_NUMBER	REGULATORYAGENCY	ENTITYNAME	PREVIOUSENTITYNAME	FINSNUMBER	DIFFERENTMAILINGADDRESS	TELEPHONENUMBER	CONDUCTBUSINESSINOTHERLOCATION	SELFTRANSFERAGENT	ENGAGEDSERVICECOMPANY	ENGAGEDASSERVICECOMPANY	REGISTRANTTYPE	REGISTRANTTYPEDESCRIPTION	OTHERCONTROLMANAGEMENT	OTHERCONTROLFINANCE	FELONYORMISDEMEANOR	OTHERFELONY	ENJOINEDINVESTRELATEDACTIVITY	VIOLATIONINVRELATEDREGULATION	FALSESTATEMENTOROMISSION	VIOLATIONOFREGULATIONS	AUTHORIZATIONDENIEDORSUSPENDED	REGISTRATIONDENIEDORSUSPENDED	FSRFALSESTATEMENTOROMISSION	FSRVIOLATEINVRELATEDREGULATION	FSRAUTHORIZEDENIEDORSUSPENDED	FSRFOUNDORDERAGAINSTAPPLICANT	FSRREGISTRATIONDENIEDSUSPENDED	FSRREVOKEDSUSPENDEDLICENSE	SRAFALSESTATEMENTOROMISSION	SRAVIOLATIONOFRULES	SRAAUTHORIZEDENIEDORSUSPENDED	SRAREVOKEDSUSPENDEDLICENSE	FOREIGNAGENCY	SUBJECTOFPROCEEDINGS	REVOKEDBOND	UNSATISFIEDJUDGEMENTSORLIENS
0001718015-22-000008	SEC	Odyssey Trust Co		354050	N	587-885-0960	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000842657-22-000016	SEC	DWS Service Co	Deutsche AM Service Co	417949	N	212-250-2500	N	Y	Y	N	Corporation		N	N	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0001018490-22-000027	SEC	DB SERVICES AMERICAS INC /TA	DB SERVICES TENNESSEE INC /TA	955203	N	(800) 735-7777	N	N	N	Y	Corporation		Y	Y	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0001139578-22-000008	SEC	HARBOR SERVICES GROUP INC /TA	BLADE TRANSFER INC                                      /TA	082644	Y	312-443-4400	N	N	N	N	Corporation		Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	Y	N	N	N
0000868275-22-000004	SEC	SATURNA CAPITAL CORP /WA/ /TA	SATURNA CAPITAL CORP /WA/                               /TA	432922	N	(360) 734-9900	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N
0000849542-22-000006	SEC	BNY Mellon Investment Servicing (US) Inc.	PNC Global Investment Servicing (U.S.) Inc.	418772	N	508-871-8500	Y	N	Y	Y	Corporation		N	N	Y	N	N	N	Y	Y	Y	Y	N	Y	N	Y	Y	N	Y	Y	N	N	Y	Y	N	N
0000897101-22-000809	SEC	Equiniti Trust Co		354027	N	347-640-1017	Y	N	Y	Y	Corporation		Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000314984-22-000027	SEC	THRIVENT FINANCIAL INVESTOR SERVICES INC /TA		473165	Y	612-844-4581	N	Y	Y	N	Corporation		Y	N	N	N	N	N	N	N	N	N	N	Y	N	Y	N	N	N	Y	N	N	N	N	N	N
0001808525-22-000002	SEC	Invesco (India) Private Ltd		365833	N	91 40 6748 0000	N	N	N	Y	Corporation		N	N	N	N	N	N	Y	Y	N	N	Y	Y	N	N	N	N	N	Y	N	N	Y	Y	N	N
0000795029-22-000009	SEC	AFLAC INC /GA/ /TA	AMERICAN FAMILY CORP /GA/                               /TA	404913	Y	706.596.3581	N	Y	Y	N	Not Applicable				N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001943895-22-000001	SEC	Juro System Inc		371658	N	3072787555	N	Y	Y	N	Not Applicable		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001938417-22-000001	SEC	Dominion Stock Transfer, Inc.		371542	N	(917) 330-7120	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000869442-22-000003	SEC	JOHN HANCOCK SIGNATURE SERVICES INC /TA	HANCOCK JOHN FUND SERVICES INC /MA/                     /TA	434332	N	6175726000	Y	Y	Y	N	Not Applicable		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001939416-22-000002	SEC	tZERO Transfer Services, LLC		370809	N	1-855-893-7611	N	N	N	N	Other	Limited Liability Company	N	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000842657-22-000014	SEC	DWS Service Co	Deutsche AM Service Co	417949	N	212-250-2500	N	Y	Y	N	Corporation		N	N	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0001018490-22-000025	SEC	DB SERVICES AMERICAS INC /TA	DB SERVICES TENNESSEE INC /TA	955203	N	(800) 735-7777	N	N	N	Y	Corporation		Y	Y	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0001942713-22-000002	SEC	United Transfer Agency LLC		371633	N	9173990258	N	N	N	N	Other	United Transfer Agency LLC	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001104659-22-089319	SEC	VStock Transfer, LLC		341263	N	212-828-8436	N	N	N	N	Other	VStock Transfer, LLC	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001709660-22-000009	SEC	GLAS Trust Co LLC		353748	N	201-839-2195	N	N	N	N	Corporation		Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001718015-22-000007	SEC	Odyssey Trust Co		354050	N	587-885-0960	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001139578-22-000004	SEC	HARBOR SERVICES GROUP INC /TA	BLADE TRANSFER INC                                      /TA	082644	Y	312-443-4400	N	N	N	N	Corporation		Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	Y	N	N	N
0001398344-22-014555	SEC	ULTIMUS FUND SOLUTIONS LLC                              /TA		510388	N	513-587-3400	Y	N	Y	Y	Other	Limited Liability Company	N	N	N	N	N	N	Y	Y	N	N	N	Y	Y	N	Y	N	N	Y	N	N	N	N	N	N
0000849542-22-000005	SEC	BNY Mellon Investment Servicing (US) Inc.	PNC Global Investment Servicing (U.S.) Inc.	418772	N	508-871-8500	Y	N	Y	Y	Corporation		N	N	Y	N	N	N	Y	Y	Y	Y	N	Y	N	Y	Y	N	Y	Y	N	N	Y	Y	N	N
0001419454-22-000006	SEC	Fidelity Business Services India Private Ltd	Fidelity Business Services India Private LTD	334318	Y	401-292-6071	Y	N	N	Y	Corporation		Y	Y	N	N	N	N	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0001927082-22-000003	SEC	National Stock & Agency Co LLC		003685	N	212-523-0973	N	N	Y	N	Other	Limited Liability Company	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001018490-22-000023	SEC	DB SERVICES AMERICAS INC /TA	DB SERVICES TENNESSEE INC /TA	955203	N	(800) 735-7777	N	N	N	Y	Corporation		Y	Y	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0001018490-22-000022	SEC	DWS Service Co	Deutsche AM Service Co	417949	N	212-250-2500	N	Y	Y	N	Corporation		N	N	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0000817712-22-000008	SEC	THRIVENT FINANCIAL INVESTOR SERVICES INC /TA		473165	Y	612-844-4581	N	Y	Y	N	Corporation		Y	N	N	N	N	N	N	N	N	N	N	Y	N	Y	N	N	N	Y	N	N	N	N	N	N
0001846058-22-000002	SEC	BlockTrans Syndicate		368282	N	(844) 42-STOCK	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001630490-22-000003	SEC	FIS Investor Services LLC /TA	SunGard Investor Services LLC /TA	351841	N	6143376605	Y	N	N	Y	Other	Limited Liability Company	Y	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N
0001939416-22-000001	SEC	tZERO Transfer Services, LLC		370809	N	1-855-893-7611	N	N	N	N	Other	Limited Liability Company	N	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001214659-22-009095	SEC	Paragon Stock Transfer		334913	Y	702-552-6268	N	N	N	N	Sole Proprietorship		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001146230-22-000010	SEC	Computershare Inc /TA	Computershare Shareholder Services Inc /TA	260539	N	781-575-2000	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	Y	N	Y	N	N	N	N	Y	N	N	Y	N	N	N	Y	N	N
0001776580-22-000005	SEC	FORMIDIUM CORP.	SUDRANIA FUND SERVICES CORP	003634	N	6308283520	Y	N	N	N	Other	LLC	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000005076-22-000004	SEC	AMERICAN FUNDS SERVICE Co	AMERICAN FUNDS SERVICE CO /TA	403444	Y	949-975-5000	Y	N	Y	N	Corporation		N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001559963-22-000004	SEC	BNY Mellon International Operations (India) Private Ltd		347971	N	412-234-6365	Y	N	N	Y	Corporation		N	N	Y	N	Y	N	Y	Y	Y	Y	N	Y	N	Y	Y	N	Y	Y	N	N	Y	Y	N	N
0001424912-22-000008	SEC	se2, LLC/TA	se2, inc./TA	336479	N	785-438-3000	N	N	N	Y	Other	Limited Liability Company	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	Y	N	N	Y	N	N	N	N	N	N
0001839501-22-000006	SEC	IPG STOCK TRANSFER SERVICES, INC.		367961	Y	845 512-8680	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000275143-22-000003	SEC	DST ASSET MANAGER SOLUTIONS, INC./TA	BOSTON FINANCIAL DATA SERVICES, INC. /TA	401588	N	617-483-5000	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001452780-22-000002	SEC	DST Worldwide Services India Private Limited- TA	DST Global Solutions India Private Ltd - TA	339358	N	914066125521	Y	N	N	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000862124-22-000003	SEC	FIDELITY INVESTMENTS INSTITUTIONAL OPERATIONS CO LLC	FIDELITY INVESTMENTS WESTERN SERVICES CO INC            /TA	428219	Y	401-292-6071	Y	N	Y	N	Corporation		N	N	N	N	N	N	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0001419454-22-000005	SEC	Fidelity Business Services India Private Ltd	Fidelity Business Services India Private LTD	334318	Y	401-292-6071	Y	N	N	Y	Corporation		Y	Y	N	N	N	N	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
