ACCESSION_NUMBER	ENTITY_TYPE	ENT_ID	ENTITYNAME	AGREEMENTDESCRIPTION
0001139578-23-000006	otherControlManagement	4	ORIX Corporation	Holding company of ORIX Corporation Europe N.V.; Indirect owner of applicant.
0001139578-23-000006	otherControlManagement	3	ORIX Corporation Europe N.V.	Holding company of Robeco US Holding B.V.; Indirect owner of applicant.
0001139578-23-000006	otherControlManagement	2	Robeco US Holding B.V.	Holding company of OCE US Holding Inc.; Indirect owner of applicant
0001985383-23-000001	otherControlFinance	1	Landa Holdings, Inc.	Landa Holdings, Inc., as parent company and manager of registrant, will be responsible for financially supporting the business of registrant.
0001985383-23-000001	otherControlManagement	1	Landa Holdings, Inc.	Landa Holdings, Inc. serves as manager of the registrant pursuant to an Operating Agreement between the registrant and the manager.
0001018490-23-000023	otherControlFinance	1	Various - See below.	A Deutsche Bank AG holding company, Deutsche Bank Trust Corporation, provided the original, capital funding for the Registrant and for a time provided a line of credit for working capital. Working capital is now provided via service fees which originate from inter-company billings for the services rendered.
0001018490-23-000023	otherControlManagement	1	Various - See below.	DB Services Americas, Inc. (DBSA) was established as a servicing company to provide operational services to Deutsche Bank Trust Company Americas (DBTCA) and Deutsche Bank National Trust Company (DBNTC). DBSA does not have any third party client agreements. Rather, DBSA, as engaged by DBTCA and DBNTC provides technical and administrative support services including data processing, maintenance of appropriate records in accordance with existing standards, recordkeeping and accounting functions in connection with services provided to DBTCAs and DBNTCs clients. DBTCA and DBNTC have appointed DBSA as its agent to act on their behalf in connection with the transfer and servicing of securities. Accounts are maintained jointly by DBTCA, DBNTC and DBSA. DBSA in its transfer agent function provides services to DBTCA and DBNTC in a manner as if DBSA is an independent, dedicated contractor that works solely for DBTCA and DBNTC and no other transfer agent. There is a shared system of database for DBTCA, DBNTC and DBSA.
0001562770-23-000006	otherControlManagement	1	Virtus Investment Partners, Inc	Virtus Investment Partners, Inc is the parent company of Virtus Partners, Inc
0001562770-23-000006	otherControlFinance	1	Virtus Investment Partners, Inc	Virtus Investment Partners, Inc is the parent company of Virtus Partners, Inc
0000733598-23-000003	otherControlManagement	1	AllianceBernstein Holding L.P. and Equitable Holdings, Inc.	AllianceBernstein Investor Services, Inc. is a wholly-owned subsidiary of AllianceBernstein L.P., which in turn is owned by AllianceBernstein Holding L.P. and Equitable Holdings, Inc.
