ACCESSION_NUMBER	COMPANY_TYPE	SVCCOMPANY_ID	ENTITYNAME	FILENUMBER	ADDRESS
0000019617-25-000312	asServiceCompanyTransferAgent	1	THE VANGUARD GROUP, INC.	084-00772	    
0001145892-25-000002	asServiceCompanyTransferAgent	2	Computershare Trust Company of Canada	084-06112	    
0001145892-25-000002	asServiceCompanyTransferAgent	1	Citibank, N.A.	085-10232	    
0001145892-25-000002	asServiceCompanyTransferAgent	5	Wells Fargo Trust Company, N.A.	085-10988	    
0001145892-25-000002	serviceCompanyTransferAgent	1	Computershare Inc.	084-05925	    
0001146230-25-000003	serviceCompanyTransferAgent	1	Computershare Trust Company of Canada	084-06112	    
0001146230-25-000003	asServiceCompanyTransferAgent	2	Computershare Trust Company of Canada	084-06112	    
0001146230-25-000003	asServiceCompanyTransferAgent	4	Computershare Trust Company, N.A.	085-11340	    
0001903596-25-000135	serviceCompanyTransferAgent	1	Securitize LLC	084-06638	    
0001903596-25-000135	asServiceCompanyTransferAgent	1	Securitize LLC	084-06638	    
0001903596-25-000134	asServiceCompanyTransferAgent	1	Pacific Stock Transfer, LLC	084-01145	    
0001903596-25-000134	serviceCompanyTransferAgent	1	Pacific Stock Transfer, LLC	084-01145	    
0001062993-25-006508	serviceCompanyTransferAgent	1	Equity Stock Transfer LLC	084-06453	    
0001062993-25-006508	asServiceCompanyTransferAgent	2	Computershare Investor Services Inc.	084-06111	    
0001062993-25-006508	asServiceCompanyTransferAgent	1	Computershare Trust Company of Canada	084-06112	    
0001062993-25-006508	serviceCompanyTransferAgent	2	Capital Transfer Agency, Ulc	084-06117	    
0000838981-25-000001	serviceCompanyTransferAgent	1	FIS Investor Services LLC/TA	084-06522	    
0001520138-25-000087	asServiceCompanyTransferAgent	1	GLOBEX TRANSFER, LLC	084-06307	    
0001520138-25-000087	asServiceCompanyTransferAgent	2	Mountain Share Transfer, LLC	084-05790	    
0000839287-25-000001	serviceCompanyTransferAgent	1	SS&C GIDS, Inc.	084-00448	    
0000839287-25-000001	asServiceCompanyTransferAgent	1	The Vanguard Group, Inc	084-00772	    
0001062993-25-006480	asServiceCompanyTransferAgent	1	TSX Trust Company	084-06506	    
0001062993-25-006478	serviceCompanyTransferAgent	6	TMX Investor Solutions Inc.	084-06416	    
0001062993-25-006478	serviceCompanyTransferAgent	3	RCBC Stock Transfer	084-00000	    
0001062993-25-006478	serviceCompanyTransferAgent	5	Equiniti Trust Company, LLC	084-00416	    
0001062993-25-006478	serviceCompanyTransferAgent	8	MUFG Corporate Markets UK Limited	084-00000	    
0001062993-25-006478	serviceCompanyTransferAgent	4	Computershare Hong Kong Investor Services Limited, Hong Kong Registrars Limited	084-00000	    
0001062993-25-006478	serviceCompanyTransferAgent	2	Tricor Investor Services Limited	084-00000	    
0001062993-25-006478	serviceCompanyTransferAgent	7	Continental Stock Transfer & Trust Co.	084-00034	    
0001062993-25-006478	serviceCompanyTransferAgent	1	Link Market Services	084-00000	    
0001898031-25-000011	asServiceCompanyTransferAgent	1	FREEDOM FUNDS MANAGEMENT COMPANY	084-01515	    
0000838155-25-000001	asServiceCompanyTransferAgent	1	Wilmington Trust Co.	085-05557	    
0000838155-25-000001	asServiceCompanyTransferAgent	2	Wilmington Trust, National Association	085-11422	    
0001604325-25-000001	serviceCompanyTransferAgent	1	Manufacturers & Traders Trust Co.	085-05057	    
0000734700-25-000002	serviceCompanyTransferAgent	2	DST Asset Manager Solutions, Inc/TA	084-00896	    
0000734700-25-000002	serviceCompanyTransferAgent	1	SS&C GIDS	084-00448	    
0001458661-25-000002	serviceCompanyTransferAgent	1	Manufacturers & Traders Trust Co.	085-05057	    
0000872657-25-000003	serviceCompany	1	Ascensus College Savings Recordkeeping Services LLC	084-06488	95 Wells Ave Suite 160 Newton MA 02459
0000872657-25-000003	serviceCompany	2	SS&C GIDS, Inc.	084-00448	1055 Broadway 7th FL Kansas City MO 64015
0001073833-25-000006	serviceCompanyTransferAgent	1	West Coast Stock Transfer, Inc.	084-06347	    
0001073833-25-000006	asServiceCompanyTransferAgent	1	Monarch Cement Co	084-005553	    
0000872657-25-000002	serviceCompanyTransferAgent	1	SS&C GIDS Inc	084-00448	    
0000872657-25-000001	serviceCompanyTransferAgent	2	SS&C GIDS Inc	084-00448	    
0000872657-25-000001	serviceCompanyTransferAgent	1	Ascensus College Savings Recordkeeping Services LLC	084-06488	    
0000896852-25-000007	serviceCompanyTransferAgent	2	SS&C GIDS, Inc.	084-00448	    
0000896852-25-000007	serviceCompanyTransferAgent	1	Invesco Canada Ltd. (Formerly Invesco Trimark Ltd)	084-06210	    
0000896852-25-000007	serviceCompanyTransferAgent	3	Invesco (India) Private Ltd.	084-06707	    
0001898031-25-000007	asServiceCompany	1	FREEDOM FUNDS MANAGEMENT COMPANY	084-01515	1200 17TH STREET Suite 850 Denver CO 80202
0000950123-25-003208	asServiceCompanyTransferAgent	1	Tri-Continental Corporation	084-00458	    
0000950123-25-003208	serviceCompanyTransferAgent	1	SS&C GIDS, Inc.	084-00896	    
0001030030-25-000002	serviceCompanyTransferAgent	1	Broadridge Corporate Issuer Solutions, Inc.	084-01007	    
0000840464-25-000002	serviceCompanyTransferAgent	1	Computershare Trust Company, NA/TA	085-11340	    
0000840464-25-000002	serviceCompanyTransferAgent	2	Computershare Inc	084-05925	    
0000950123-25-003205	serviceCompanyTransferAgent	1	Columbia Management Investment Services Corp	084-05685	    
0001104659-25-028652	asServiceCompanyTransferAgent	1	Alliance Bernstein Global Investor Services, Inc.	084-01187	    
0001104659-25-028652	asServiceCompanyTransferAgent	12	Invesco Investment Services Inc	084-05432	    
0001104659-25-028652	asServiceCompanyTransferAgent	8	Fidelity Investments Institutional Operations Company, Inc.	084-01839	    
0001104659-25-028652	asServiceCompanyTransferAgent	14	John Hancock Signature Services Inc/TA	084-01885	    
0001104659-25-028652	asServiceCompanyTransferAgent	16	MFS Service Center, Inc.	084-01316	    
0001104659-25-028652	asServiceCompanyTransferAgent	6	BNY Mellon Investment Servicing US Inc.	084-01761	    
0001104659-25-028652	asServiceCompanyTransferAgent	5	Bank of New York Mellon/TA	085-05006	    
0001104659-25-028652	asServiceCompanyTransferAgent	3	Atlantic Shareholder Services	084-06277	    
0001104659-25-028652	asServiceCompanyTransferAgent	4	Bank of New York Mellon Trust Co. NA	085-11396	    
0001104659-25-028652	asServiceCompanyTransferAgent	18	Northern Trust Co.	085-05127	    
0001104659-25-028652	asServiceCompanyTransferAgent	2	American Funds Service Company	084-00316	    
0001104659-25-028652	asServiceCompanyTransferAgent	23	State Street Bank & Trust Company	085-05003	    
0001104659-25-028652	asServiceCompanyTransferAgent	20	Putnam Investor Services Inc.	084-06331	    
0001104659-25-028652	asServiceCompanyTransferAgent	7	Columbia Management Investor Services Corp	084-05685	    
0001104659-25-028652	asServiceCompanyTransferAgent	11	Harbor Services Group Inc.	084-05901	    
0001104659-25-028652	asServiceCompanyTransferAgent	22	SEI Institutional Transfer Agent, Inc.	084-06349	    
0001104659-25-028652	asServiceCompanyTransferAgent	21	Russel Fund Services Co.	084-06276	    
0001104659-25-028652	asServiceCompanyTransferAgent	19	Prudential Mutual Fund Services LLC	084-05681	    
0001104659-25-028652	asServiceCompanyTransferAgent	9	FIS Investor Services, LLC	084-06522	    
0001104659-25-028652	asServiceCompanyTransferAgent	15	JPMorgan Chase Bank NA	085-11399	    
0001104659-25-028652	asServiceCompanyTransferAgent	13	Janus Henderson Services US LLC	084-06024	    
0001104659-25-028652	asServiceCompanyTransferAgent	10	Franklin Templeton Investor Services LLC	084-01036	    
0001104659-25-028652	asServiceCompanyTransferAgent	25	T. Rowe Price Services, Inc.	084-01079	    
0001104659-25-028652	asServiceCompanyTransferAgent	29	Vanguard Group Inc.	084-00772	    
0001104659-25-028652	asServiceCompanyTransferAgent	28	US Bancorp Fund Services, LLC	085-11357	    
0001104659-25-028652	asServiceCompanyTransferAgent	26	ULTIMUS FUND SOLUTIONS LLC /TA	084-05829	    
0001104659-25-028652	asServiceCompanyTransferAgent	24	SS&C GIDS, Inc.	084-00448	    
0001104659-25-028652	asServiceCompanyTransferAgent	17	Northeast Retirement Services LLC	084-06495	    
0001104659-25-028652	asServiceCompanyTransferAgent	27	UMB Fund Services Inc	084-05792	    
0000849542-25-000002	asServiceCompany	2	The Bank of New York Mellon	085-05006	240 Greenwich Street  New York NY 10286
0000849542-25-000002	serviceCompany	1	BNY Mellon International Operations (India) Private Limited	084-06496	L1 Tower S-3 Cybercity, Magarpatta City Hadapsar Pune K7 411013
0000849542-25-000002	asServiceCompany	5	BNY Mellon Transfer, Inc.	084-06102	144 Glenn Curtiss Boulevard  Uniondale NY 11556-0144
0000849542-25-000002	asServiceCompany	4	Delaware Investments Fund Services Company	084-06512	2005 Market Street  Philadelphia PA 19103
0000849542-25-000002	asServiceCompany	3	Virtus Fund Services, LLC	084-06485	101 Munson Street Ste 104 Greenfield MA 01301
0000849542-25-000002	serviceCompany	2	ExlService Philippines, Inc.	084-06976	6th Floor, One E-Com Center, Harbor Dr Mall of Asia Complex Pasay City R6 1308
0000849542-25-000002	asServiceCompany	1	Prudential Mutual Fund Services, LLC	084-05681	100 Mulberry Street Gateway Center III Newark NJ 07102
0000795029-25-000002	serviceCompanyTransferAgent	1	Broadridge Corporate Issuer Solutions, LLC	084-01007	    
0000857128-25-000001	serviceCompanyTransferAgent	1	Clear Trust LLC	084-06351	    
0000896852-25-000005	asServiceCompanyTransferAgent	1	Invesco Investment Services, Inc.	084-05432	    
0000027048-25-000002	asServiceCompanyTransferAgent	6	Goldman, Sachs & Co. LLC	084-01100	    
0000027048-25-000002	asServiceCompanyTransferAgent	13	Hartford Administrative Services Company	084-00353	    
0000027048-25-000002	asServiceCompanyTransferAgent	12	John Hancock Signature Services, Inc.	084-01885	    
0000027048-25-000002	asServiceCompanyTransferAgent	10	Principal Shareholder Services, Inc.	084-05657	    
0000027048-25-000002	asServiceCompanyTransferAgent	8	NYLIM Service Company LLC	084-05844	    
0000027048-25-000002	asServiceCompanyTransferAgent	16	T. Rowe Price Retirement Plan Services, Inc.	084-01917	    
0000027048-25-000002	asServiceCompanyTransferAgent	1	Thrivent Financial Investor Services, Inc.	084-01547	    
0000027048-25-000002	asServiceCompanyTransferAgent	5	American Century Services, LLC	084-01406	    
0000027048-25-000002	asServiceCompanyTransferAgent	9	Columbia Management Investment Services Corp	084-05685	    
0000027048-25-000002	asServiceCompanyTransferAgent	2	State Street Bank & Trust Company	085-05003	    
0000027048-25-000002	asServiceCompanyTransferAgent	11	MFS Service Center, Inc.	084-01316	    
0000027048-25-000002	asServiceCompanyTransferAgent	17	T. Rowe Price Services Inc.	084-01079	    
0000027048-25-000002	asServiceCompanyTransferAgent	7	Fidelity Investments Institutional Operations Co., LLC	084-01839	    
0000027048-25-000002	asServiceCompanyTransferAgent	3	DWS Service Co	084-01713	    
0000027048-25-000002	asServiceCompanyTransferAgent	14	Russell Investments Fund Services, LLC	084-06276	    
0000027048-25-000002	serviceCompanyTransferAgent	1	SS&C FinTech Services India Private Limited	084-06342	    
0000027048-25-000002	asServiceCompanyTransferAgent	15	Prudential Mutual Fund Services, LLC	084-05681	    
0000027048-25-000002	asServiceCompanyTransferAgent	4	Transamerica Fund Services, Inc.	084-06130	    
0001630490-25-000001	asServiceCompanyTransferAgent	1	Victory Capital Transfer Agency Inc	084-01197	    
0001630490-25-000001	asServiceCompanyTransferAgent	2	Franklin Templeton Investor Services LLC/TA	084-01036	    
0001630490-25-000001	asServiceCompanyTransferAgent	3	The Northern Trust Company	085-05127	    
0000842657-25-000004	serviceCompany	1	SS&C GIDS, Inc.	084-00448	1055 Broadway St  Kansas City MO 64105
0001999371-25-003216	asServiceCompanyTransferAgent	1	Equiniti Trust Company, LLC	084-00416	    
0001999371-25-003216	serviceCompanyTransferAgent	1	Equiniti Trust Company, LLC	084-00416	    
0001452780-25-000002	asServiceCompanyTransferAgent	1	SS&C GIDS, Inc.	084-00448	    
0001474589-25-000002	serviceCompanyTransferAgent	1	Ultimus Fund Solutions LLC /TA	084-05829	    
0001809901-25-000002	serviceCompanyTransferAgent	1	Computershare Inc.	084-05925	    
0001104659-25-027591	serviceCompanyTransferAgent	1	ClearTrust, LLC	084-06351	    
0000894189-25-001978	asServiceCompanyTransferAgent	2	Nationwide Fund Management LLC	084-00825	    
0000894189-25-001978	asServiceCompanyTransferAgent	1	JP Morgan Chase Bank NA	085-11399	    
0000950123-25-003158	serviceCompanyTransferAgent	1	SS&C GIDS, Inc.	084-00448	    
0001020337-25-000001	serviceCompanyTransferAgent	1	SS&C GIDS, Inc.	084-00448	    
0000817712-25-000003	serviceCompanyTransferAgent	1	SS&C GIDS, Inc./TA	084-00448	    
0001418054-25-000001	serviceCompanyTransferAgent	1	SS&C GIDS, Inc.	084-00448	    
0001288777-25-000002	serviceCompanyTransferAgent	3	Computershare Inc.	084-05925	    
0001288777-25-000002	serviceCompanyTransferAgent	1	Computershare Investor Services Inc.	084-06111	    
0001288777-25-000002	asServiceCompanyTransferAgent	1	Computershare Investor Services Inc.	084-06111	    
0001288777-25-000002	serviceCompanyTransferAgent	2	Computershare Trust Company, NA	085-11340	    
0001288777-25-000002	asServiceCompanyTransferAgent	2	Computershare Trust Company, NA	085-11340	    
0001288777-25-000002	asServiceCompanyTransferAgent	3	Computershare Inc.	084-05925	    
0001288763-25-000002	serviceCompanyTransferAgent	2	Computershare Trust Company, NA	085-11340	    
0001288763-25-000002	serviceCompanyTransferAgent	3	Computershare Inc.	084-05925	    
0001288763-25-000002	asServiceCompanyTransferAgent	2	Computershare Trust Company, NA	085-11340	    
0001288763-25-000002	serviceCompanyTransferAgent	1	Computershare Trust Company of Canada	084-06112	    
0001288763-25-000002	asServiceCompanyTransferAgent	3	Computershare Inc.	084-05925	    
0001288763-25-000002	asServiceCompanyTransferAgent	1	Computershare Trust Company of Canada	084-06112	    
0001557183-25-000005	asServiceCompanyTransferAgent	1	Price Rowe T Services Inc /TA	084-01079	    
0001557183-25-000005	serviceCompanyTransferAgent	1	The Vanguard Group, Inc.	084-00772	    
0001140361-25-009814	asServiceCompany	1	Nottingham Shareholder Services LLC	084-05687	116 South Franklin Street  Rocky Mount NC 27804
0001140361-25-009814	asServiceCompany	2	AFLAC INC /GA/ /TA	084-00501	1932 Wynnton Road  Columbus GA 31999
0001654954-25-003121	asServiceCompany	3	New Horizon Transfer Inc	084-06283	202-515-West Pender Street  Vancouver A1 V6B6H5
0001654954-25-003121	asServiceCompany	2	Interwest Transfer Co., Inc.	084-00273	1981 Murray Holladay Rd., Suite 100 P.O. Box 17136 Salt Lake City UT 84117
0001654954-25-003121	asServiceCompany	1	GLOBEX TRANSFER, LLC	084-06307	780 DELTONA BLVD., SUITE 202  DELTONA FL 32725
0001654954-25-003120	asServiceCompanyTransferAgent	1	NEW HORIZON TRANSFER INC	084-06283	    
0001654954-25-003120	asServiceCompanyTransferAgent	2	GLOBEX TRANSFER LLC	084-06307	    
0001557183-25-000004	asServiceCompany	1	PRICE ROWE T SERVICES INC /TA	084-01079	4515 Painters Mill Road  Owings Mills MD 21117
0001557183-25-000004	serviceCompany	1	The Vanguard Group, Inc.	084-00772	100 Vanguard Boulevard V26 Malvern PA 19355-2900
0001971768-25-000006	serviceCompanyTransferAgent	1	U.S. Bank Trust Company, National Association	085-11425	    
0001971768-25-000005	serviceCompanyTransferAgent	1	U.S. Bank Trust Company, National Association	085-11425	    
0001971768-25-000004	asServiceCompanyTransferAgent	3	Bank of America, N.A.	085-10189	    
0001971768-25-000004	asServiceCompanyTransferAgent	1	U.S. Bank National Association	085-11347	    
0001971768-25-000004	asServiceCompanyTransferAgent	2	U.S. Bank Trust National Association	085-11299	    
0000353291-25-000003	serviceCompanyTransferAgent	1	FIS Investor Services LLC/TA	084-06522	    
0001285911-25-000001	serviceCompanyTransferAgent	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	    
0000005076-25-000001	serviceCompanyTransferAgent	1	DST Asset Manager Solutions, Inc	084-00896	    
0001794937-25-000004	serviceCompanyTransferAgent	1	ClearTrust LLC	084-06351	    
0001458682-25-000002	asServiceCompanyTransferAgent	5	BOKF, NA	085-10438	    
0001458682-25-000002	asServiceCompanyTransferAgent	4	Madison Stock Transfer Inc.	084-05639	    
0001458682-25-000002	asServiceCompanyTransferAgent	3	Phoenix Transfer Inc.	084-05465	    
0001458682-25-000002	asServiceCompanyTransferAgent	1	First Guaranty Bank	085-00139	    
0001458682-25-000002	asServiceCompanyTransferAgent	2	The Ohio Valley Bank Company	085-00512	    
0000842657-25-000002	serviceCompanyTransferAgent	1	SS&C GIDS Inc.	084-00448	    
0001448300-25-000005	serviceCompanyTransferAgent	1	SS&C TECHNOLOGIES, INC.	084-00448	    
0001371431-25-000003	serviceCompanyTransferAgent	2	Equinity Trust Company, LLC	084-00416	    
0001371431-25-000003	asServiceCompanyTransferAgent	1	Fifth Third Bank/OH	085-05080	    
0001371431-25-000003	serviceCompanyTransferAgent	1	The Bank of New York Mellon	085-05006	    
0001371431-25-000003	asServiceCompanyTransferAgent	2	Banknorth, N.A.	085-11375	    
0001253179-25-000004	serviceCompanyTransferAgent	1	Ultimus Fund Solutions, LLC	084-05829	    
0001253179-25-000006	asServiceCompanyTransferAgent	1	Ultimus Asset Services, LLC	084-00142	    
0001253179-25-000006	asServiceCompanyTransferAgent	3	Diamond Hill Capital Management, Inc. TA	084-06385	    
0001253179-25-000006	asServiceCompanyTransferAgent	2	Fenimore Asset Management Trust	084-05483	    
0001253179-25-000006	serviceCompanyTransferAgent	1	Equiniti Trust Company, LLC	084-00416	    
0001140361-25-009068	asServiceCompanyTransferAgent	1	Nottingham Shareholder Services LLC	084-05687	    
0001140361-25-009068	asServiceCompanyTransferAgent	2	AFLAC INC /GA/ /TA	084-00501	    
0000869442-25-000002	serviceCompanyTransferAgent	1	S S & C Global Investor & Distribution Solutions, Inc.	084-00896	    
0001776449-25-000002	serviceCompanyTransferAgent	1	Olde Monmouth Stock Transfer	084-01986	    
0001448300-25-000002	serviceCompany	1	SS&C TECHNOLOGIES, INC.	084-00448	1055 BROADWAY ST. 7TH FL  KANSAS CITY MO 64105
0001419454-25-000002	asServiceCompanyTransferAgent	1	Fidelity Investments Institutional Operations Company LLC	084-01839	    
0001133702-25-000003	asServiceCompanyTransferAgent	1	Fidelity Investments Institutional Operations Company LLC	084-01839	    
0002006447-25-000001	serviceCompany	1	ClearTrust LLC	084-06351	16540 Pointe Village DRive  Lutz FL 33558
0000734713-25-000002	serviceCompanyTransferAgent	1	Equiniti Trust Company, LLC /TA	084-00416	    
0000862124-25-000003	serviceCompanyTransferAgent	1	National Financial Services LLC\TA	084-05888	    
0000862124-25-000003	serviceCompanyTransferAgent	2	Fidelity Business Services India Private Limited	084-06287	    
0000734700-25-000001	serviceCompany	2	SS&C GIDS, Inc	084-00448	1055 Broadway St  Kansas Ctiy MO 64105
0000734700-25-000001	serviceCompany	1	DST Asset Manager Solutions, Inc./TA	084-00896	2000 Crown Colony Drive  Quincy MA 02169
0002003426-25-000004	serviceCompanyTransferAgent	1	Equity Stock Transfer, LLC	084-06453	    
0002003426-25-000003	serviceCompany	1	Equity Stock Transfer, LLC	084-06453	237 W 37th St Ste 602 New York NY 10018
0000735383-25-000001	serviceCompanyTransferAgent	1	SS&C GIDS Inc.	084-00448	    
0000735383-25-000001	serviceCompanyTransferAgent	2	UMB Fund Services Inc.	084-05792	    
0000950123-25-003042	serviceCompany	1	SS&C GIDS, Inc.	084-00448	1055 Broadway  Kansas City MO 64105
0000950123-25-003032	serviceCompany	4	BNY Mellon Investment Servicing (U.S.) Inc.	084-01761	118 Flanders Road  Westborough MA 01581
0000950123-25-003034	serviceCompanyTransferAgent	7	Fidelity Investments Institutional Operations Co Inc	084-01839	    
0000950123-25-003034	serviceCompanyTransferAgent	4	Valic Retirement Services Co	084-06057	    
0000950123-25-003034	serviceCompanyTransferAgent	3	The Vanguard Group Inc	084-00772	    
0000950123-25-003034	serviceCompanyTransferAgent	8	Wells Fargo Bank NA	085-10133	    
0000950123-25-003034	serviceCompanyTransferAgent	10	Goldman Sachs & Co LLC	084-01100	    
0000950123-25-003034	serviceCompanyTransferAgent	11	SS&C GIDS, Inc (formerly DST Systems Inc)	084-00448	    
0000950123-25-003032	serviceCompany	9	Goldman Sachs & Co LLC	084-01100	71 S Wacker Drive Ste 500 Chicago IL 60606
0000950123-25-003032	serviceCompany	5	Valic Retirement Services Co.	084-06057	2929 Allen Parkway L4-01  Houston TX 77109
0000950123-25-003032	serviceCompany	2	Alight Solutions LLC (formerly Hewitt Associates LLC)	084-01996	4 Overlook Point  Lincolnshire IL 60069
0000950123-25-003032	serviceCompany	6	Edward D Jones & Co LP	084-01496	12555 Manchester Rd  St. Louis MO 63131
