ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0001448300-25-000002	corporationPartnership	13	Lindsey H Oshita	01-APR-2024	Director and CFO	NA	true		
0001448300-25-000002	corporationPartnership	3	Steven D. Krichmar	16-OCT-2008	Senior Managing Director	NA	true		19-NOV-2016
0001448300-25-000002	corporationPartnership	5	Clare Richer	01-DEC-2008	Chief Financial Officer	NA	true		01-JUN-2017
0001448300-25-000002	corporationPartnership	7	Robert T. Burns	13-MAY-2011	Director	NA	true		30-JUN-2021
0001448300-25-000002	corporationPartnership	9	Stephen J. Tate	01-JUL-2021	Director	NA	true		
0001448300-25-000002	corporationPartnership	11	Gwen Shaneyfelt	04-JAN-2024	Director and CFO	NA	true		01-APR-2024
0001448300-25-000002	corporationPartnership	1	Putnam U.S. Holdings I, LLC	30-DEC-2008	Parent of Registrant	E	true		
0002006447-25-000001	corporationPartnership	2	Mario Passudetti	24-MAY-2021	Corporate Secretary	NA	true		
0002006447-25-000001	corporationPartnership	1	Alistair Jones	24-MAY-2021	Chief Executive Officer	NA	true		
0002006447-25-000001	corporationPartnership	3	KALYP Technologies Ltd.	24-MAY-2021	100% owner	E	true		
0000734700-25-000001	corporationPartnership	6	Kathryn Helen Ruemmler	01-DEC-2023	Managing Director, CLO, Manager	NA	true		
0000734700-25-000001	corporationPartnership	5	The Goldman Sachs Group, Inc.	15-APR-2017	Class A Member	E	true		
0000734700-25-000001	corporationPartnership	3	Denis Patrick Coleman III	15-JAN-2022	Managing Director, Manager	NA	true		
0000734700-25-000001	corporationPartnership	1	David Michael Solomon	15-APR-2017	Managing Director, Manager	NA	true		
0000734700-25-000001	corporationPartnership	4	Ericka T Horan	15-FEB-2022	Managing Director, Manager	NA	true		01-DEC-2023
0000734700-25-000001	corporationPartnership	2	John Edward Waldron	15-DEC-2018	Managing Director, CEO, Manager	NA	true		
0002003426-25-000003	corporationPartnership	2	Poornaprajna Venkatraj Udupi	20-FEB-2023	Chief Technology Officer	B	true		
0002003426-25-000003	corporationPartnership	3	Lisa Scotland	07-JUN-2023	Head of Operations	NA			
0002003426-25-000003	corporationPartnership	1	Robert Warren Schoder, Jr.	06-DEC-2022	CEO	C	true		
0002003426-25-000003	corporationPartnership	4	Alex Finkelstein	30-MAY-2024	Board Director	B	true		
0000950123-25-003042	corporationPartnership	1	Marijn P. Smit	01-AUG-2014	Director, Chairman of the Board, EVP	NA	true		
0000950123-25-003042	corporationPartnership	3	Vincent J. Toner	11-FEB-2021	Director, Senior Vice President	NA	true		10-DEC-2024
0000950123-25-003042	corporationPartnership	5	Francine Rosenberger	05-JUL-2022	Chief Compliance Officer/Vice President	NA	true		
0000950123-25-003042	corporationPartnership	7	Jamie Treacy	10-DEC-2024	Director	NA	true		
0000950123-25-003042	corporationPartnership	8	AUSA Holding Company	31-DEC-2004	Owner	D	true		
0000950123-25-003042	corporationPartnership	2	Joshua Durham	30-MAR-2022	Director, President, CEO	NA	true		
0000950123-25-003042	corporationPartnership	4	Michael Madden	12-APR-2022	Treasurer	NA	true		
0000950123-25-003042	corporationPartnership	6	Dennis P. Gallagher	20-OCT-2021	Chief Legal Officer	NA	true		
0000950123-25-003042	corporationPartnership	9	Transamerica Life Insurance Company	01-OCT-2020	Owner	C	true		
0001018490-25-000006	corporationPartnership	1	Deutsche Bank Holdings, Inc. (DBHold)	12-DEC-1991	Owner of 100% Registrant	E			
0001018490-25-000006	corporationPartnership	3	DB USA Corporation	01-JUL-2016	Owner of 100% of DBTC	E			
0001018490-25-000006	corporationPartnership	5	Heiko Roessle	27-MAR-2019	Director	NA	true		
0001018490-25-000006	corporationPartnership	6	Edward McMahon	02-MAY-2019	Director	NA	true		
0001018490-25-000006	corporationPartnership	2	Deutsche Bank Trust Corporation (DBTC)	12-DEC-1991	Owner of 100% DBHold	E			
0001018490-25-000006	corporationPartnership	4	Deutsche Bank AG	04-JUN-1999	Owner of 100% DB USA Corporation	E			
0001018490-25-000006	corporationPartnership	7	Jonathan David Stucki	03-SEP-2024	Director and President	NA	true		
0001493152-25-008964	soleProprietorship	2	Mohit Bhansali	11-NOV-2011	Chief Executive Officer			Manager, Executive Officer - C	
0001493152-25-008964	soleProprietorship	3	Renee Kesner	09-AUG-2023	Executive Vice President and Controller			Manager - C	
0001493152-25-008964	soleProprietorship	1	Paradox Capital Partners, LLC	30-DEC-2024	NM Unit Holder (non-voting)			NA - 0 to 5%	
0001493152-25-008964	soleProprietorship	4	Nora Marckwordt	01-JAN-2015	Cheif Operating Officer			Director of Operations - A	
0001227021-25-000002	corporationPartnership	1	BBH Principals, L.P.	01-MAY-2023	Partner	NA			
0001227021-25-000002	corporationPartnership	3	Taylor S. Bodman	01-JAN-1999	Partner	A	true		
0001227021-25-000002	corporationPartnership	40	Susan Livingston	01-JAN-1998	Partner	NA	true		31-DEC-2024
0001227021-25-000002	corporationPartnership	38	William J. Whelan, Jr.	01-JAN-2000	Partner	NA	true		
0001227021-25-000002	corporationPartnership	36	William B. Tyree	01-JAN-2001	Partner	A	true		
0001227021-25-000002	corporationPartnership	34	W. Carter Sullivan III	01-JAN-2000	Partner	NA	true		
0001227021-25-000002	corporationPartnership	32	Noriyasu Sonobe	01-JAN-2021	Partner	NA	true		
0001227021-25-000002	corporationPartnership	30	Christopher C. Remondi	01-JAN-2012	Partner	A	true		
0001227021-25-000002	corporationPartnership	28	Sean Pairceir	01-JAN-2010	Partner	A	true		
0001227021-25-000002	corporationPartnership	26	Jeffrey B. Meskin	01-JAN-2011	Partner	A	true		
0001227021-25-000002	corporationPartnership	24	Christopher McCabe	01-JAN-2025	Partner	NA	true		
0001227021-25-000002	corporationPartnership	22	Bradley M. Langer	01-JAN-2024	Partner	NA	true		
0001227021-25-000002	corporationPartnership	20	Charles O. Izard	01-JAN-2004	Partner	NA	true		
0001227021-25-000002	corporationPartnership	18	Neil M. Hohmann	01-JAN-2024	Partner	NA	true		
0001227021-25-000002	corporationPartnership	16	Lewis Hart	01-JAN-2025	Partner	NA	true		
0001227021-25-000002	corporationPartnership	14	Kathryn C. George	01-JAN-1998	Partner	NA	true		
0001227021-25-000002	corporationPartnership	12	Douglas A. Donahue, Jr.	01-JAN-1990	Partner	NA	true		
0001227021-25-000002	corporationPartnership	10	Jean-Marc Crepin	01-JAN-2015	Partner	NA	true		
0001227021-25-000002	corporationPartnership	8	G. Scott Clemons	01-JAN-2019	Partner	NA	true		
0001227021-25-000002	corporationPartnership	6	Hilary M. Capay	01-JAN-2024	Partner	NA	true		
0001227021-25-000002	corporationPartnership	4	Suzanne E. Brenner	01-JAN-2019	Partner	NA	true		
0001227021-25-000002	corporationPartnership	2	Thomas E. Berk	01-JAN-2005	Partner	A	true		
0001227021-25-000002	corporationPartnership	5	Christian M. Brunet	01-JAN-2024	Partner	NA	true		
0001227021-25-000002	corporationPartnership	7	Valentino D. Carlotti	01-JAN-2021	Partner	NA	true		
0001227021-25-000002	corporationPartnership	9	Geoffrey M. Cook	01-JAN-2009	Partner	A	true		
0001227021-25-000002	corporationPartnership	11	Thomas J. Davis	01-JAN-2023	Partner	NA	true		
0001227021-25-000002	corporationPartnership	13	Orla E. Foley	01-JAN-2024	Partner	NA	true		
0001227021-25-000002	corporationPartnership	15	Lorrie L. Gordon	01-JAN-2019	Partner	NA	true		
0001227021-25-000002	corporationPartnership	17	Christopher Gothard	01-JAN-2023	Partner	NA	true		
0001227021-25-000002	corporationPartnership	19	William H. Hyder	01-JAN-2024	Partner	NA	true		
0001227021-25-000002	corporationPartnership	21	Radford W. Klotz	01-JAN-1995	Partner	NA	true		
0001227021-25-000002	corporationPartnership	23	Hampton S. Lynch, Jr.	01-JAN-1984	Partner	NA	true		
0001227021-25-000002	corporationPartnership	25	Michael J. McDonald	01-JAN-2019	Partner	NA	true		
0001227021-25-000002	corporationPartnership	27	Yukinori Nagahisa	01-JAN-2004	Partner	NA	true		
0001227021-25-000002	corporationPartnership	29	Justin V. Reed	01-JAN-2023	Partner	NA	true		
0001227021-25-000002	corporationPartnership	31	Jeffrey A. Schoenfeld	01-JAN-1996	Partner	A	true		
0001227021-25-000002	corporationPartnership	33	Kevin W. Stone	01-JAN-2009	Partner	A	true		
0001227021-25-000002	corporationPartnership	35	Andrew J. F. Tucker	01-JAN-1998	Partner	NA	true		
0001227021-25-000002	corporationPartnership	37	Maroa C. Velez	01-JAN-2008	Partner	NA	true		
0001227021-25-000002	corporationPartnership	39	Richard H. Witmer, Jr.	01-JAN-1998	Partner	NA	true		
0001839882-25-012117	soleProprietorship	4	Steven Fradkin	30-APR-2014	Director			N/A	
0001839882-25-012117	soleProprietorship	19	Joanne Palmer	01-OCT-2024	President & CEO, US Shareholder Services			N/A	
0001839882-25-012117	soleProprietorship	17	Simon Wadey	30-JUN-2023	Group Compliance Director, CCO			N/A	
0001839882-25-012117	soleProprietorship	15	David L. Becker	30-MAR-2023	General Counsel			N/A	
0001839882-25-012117	soleProprietorship	13	John Meakin	30-JUN-2023	Chief Information Security Officer			N/A	
0001839882-25-012117	soleProprietorship	11	William Lasky	30-JUN-2023	Director			N/A	
0001839882-25-012117	soleProprietorship	9	James Gillis	30-JUN-2023	Director			N/A	
0001839882-25-012117	soleProprietorship	7	Brett Weinblatt	02-JAN-2019	Chief Financial Officer, Director			N/A	30-JUN-2023
0001839882-25-012117	soleProprietorship	5	Sarah Kavanaugh	18-NOV-2011	Director			N/A	30-JUN-2023
0001839882-25-012117	soleProprietorship	3	Martin Flanigan	22-MAY-2018	Chief Executive Officer, Director			N/A	01-OCT-2024
0001839882-25-012117	soleProprietorship	1	Paul Lynam	13-DEC-2021	Director			N/A	
0001839882-25-012117	soleProprietorship	2	Andrew Peeler	13-DEC-2021	Director			N/A	
0001839882-25-012117	soleProprietorship	20	Daniel Kramer	31-DEC-2024	CEO, Global Shareholder Services			N/A	
0001839882-25-012117	soleProprietorship	18	Robert M. Carney, Sr.	27-FEB-2012	President, Issuer & Investor Services			N/A	26-SEP-2023
0001839882-25-012117	soleProprietorship	16	Thomas Cortese	19-OCT-2015	Chief Compliance Officer			N/A	30-JUN-2023
0001839882-25-012117	soleProprietorship	14	Mark Fields	30-JUN-2023	Finance Director			N/A	
0001839882-25-012117	soleProprietorship	12	David Chitty	12-JUN-2017	US Chief Risk Officer, Head of Grp Risk			N/A	
0001839882-25-012117	soleProprietorship	10	Anthony Horton	30-JUN-2023	Director			N/A	
0001839882-25-012117	soleProprietorship	8	Asher Richelli	18-DEC-2014	General Counsel			N/A	30-MAR-2023
0001839882-25-012117	soleProprietorship	6	Armando Falcon	23-APR-2014	Director			N/A	30-JUN-2023
0001920289-25-000001	soleProprietorship	1	Amy DeVasto	17-MAR-2022	Chief Compliance Officer			Oversee compliance with regulations	
0001419454-25-000001	corporationPartnership	10	Arijit Mukherji	01-DEC-2008	Director	NA	true		16-APR-2010
0001419454-25-000001	corporationPartnership	12	Sunil Kunte	20-MAY-2009	Director	NA	true		31-DEC-2018
0001419454-25-000001	corporationPartnership	14	Anmarie Ciccolo	01-AUG-2010	Transfer Agent CCO	NA			01-JUL-2017
0001419454-25-000001	corporationPartnership	16	Steven Lee Kuhlman	12-AUG-2010	Director	NA	true		02-JUL-2012
0001419454-25-000001	corporationPartnership	18	Water Street Holdings BV	31-MAR-2012	Shareholder	NA	true		09-OCT-2013
0001419454-25-000001	corporationPartnership	20	Robert W. Hess	29-AUG-2013	Director	NA	true		17-DEC-2015
0001419454-25-000001	corporationPartnership	22	Fidelity Investment Systems India Inc - USA	09-OCT-2013	Shareholder	E	true		27-MAR-2018
0001419454-25-000001	corporationPartnership	24	James Andrew Amrein	10-NOV-2014	Director	NA			25-OCT-2019
0001419454-25-000001	corporationPartnership	26	Fidelity Investments Systems India LLC	27-MAR-2018	Shareholder	E	true		27-MAR-2023
0001419454-25-000001	corporationPartnership	28	K S Pashupathi	25-OCT-2019	Director	NA	true		
0001419454-25-000001	corporationPartnership	30	Balasubramanian Parasuram	23-JUL-2021	Director	NA			10-NOV-2021
0001419454-25-000001	corporationPartnership	32	Vijai Kishan Radhakrishnan	22-APR-2022	Director	NA			
0001419454-25-000001	corporationPartnership	34	Srinivas Sriperumbuduri	22-APR-2022	Director	NA			
