ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0002006447-25-000001	1	principalOfficeAddress	The Malin 32 Mercer Street  3rd Floor New York NY 10013
0000734700-25-000001	1	principalOfficeAddress	71 S Wacker Drive Suite 1200 Chicago IL 60606
0002003426-25-000003	1	principalOfficeAddress	912 Cherry St.  Winnetka IL 60093-2411
0002003426-25-000003	2	mailingAddress	PO Box 247  Winnetka IL 60093-9998
0000950123-25-003042	1	principalOfficeAddress	1801 California Street, Suite 5200  Denver CO 80202
0000950123-25-003032	1	principalOfficeAddress	655 Broad Street Prudential Tower - 6th Floor Newark NJ 07102
0000950123-25-003032	1	otherBusinessLocation	TCS Letterkenny Business & Tech Park Letterkenny Co Donnegal L2 F92 W8CY
0001018490-25-000006	1	principalOfficeAddress	5022 Gate Parkway Suite 200 Jacksonville FL 32256-7088
0001493152-25-008964	1	principalOfficeAddress	237 W 37TH ST. SUITE 602  NEW YORK NY 10018
0001227021-25-000002	3	otherBusinessLocation	For non-qualifying securities 80, Route D'Esch L-1470 Luxembourg N4 
0001227021-25-000002	5	otherBusinessLocation	For non-qualifying securities Orange Office Park, ul. Klimeckiego 1 Krakow R9 
0001227021-25-000002	1	principalOfficeAddress	50 Post Office Square  Boston MA 02110
0001227021-25-000002	1	otherBusinessLocation	185 Hudson Street Suite 1150 Jersey City NJ 07311
0001227021-25-000002	2	otherBusinessLocation	For non-qualifying securities 30 Herbert Street Dublin 2 L2 
0001227021-25-000002	4	otherBusinessLocation	For non-qualifying securities 13/F Man Yee Building, 68 Des Voeux Road Hong Kong K3 
0001839882-25-012117	2	otherBusinessLocation	11200 W Parkland Avenue 1st Floor Milwaukee WI 53224
0001839882-25-012117	1	otherBusinessLocation	1110 Centre Pointe Curve Suite 101 Mendota Heights MN 55120
0001839882-25-012117	3	otherBusinessLocation	55 Challenger Road 2nd Floor Ridgefield Park NJ 07660
0001839882-25-012117	1	principalOfficeAddress	48 Wall Street 23rd Floor New York NY 10005
0001920289-25-000001	2	mailingAddress	245 Summer Street Mail Zone OSGN Attn: TA Compliance Boston MA 02210
0001920289-25-000001	1	otherBusinessLocation	499 Washington Blvd  Jersey City NJ 07310
0001920289-25-000001	6	otherBusinessLocation	Two Destiny Way  Westlake TX 76262
0001920289-25-000001	2	otherBusinessLocation	100 Howe Drive  Covington KY 41015
0001920289-25-000001	1	principalOfficeAddress	245 Summer Street  Boston MA 02210
0001920289-25-000001	3	otherBusinessLocation	49 North 400 West  Salt Lake City UT 84101
0001920289-25-000001	5	otherBusinessLocation	Two Contra Way  Merrimack NH 03054
0001920289-25-000001	4	otherBusinessLocation	One Destiny Way  Westlake TX 76262
0001419454-25-000001	2	mailingAddress	245 Summer Street Mail Zone OSGN Attn: TA Compliance Boston MA 02210
0001419454-25-000001	2	otherBusinessLocation	8th & 9th Flr Neville, TRIL Infopark Ltd Rajiv Gandhi Salai (OMR), Taramani Chennai K7 600113
0001419454-25-000001	1	otherBusinessLocation	Manyata Embassy Bus. Park: Outer Ring Rd Hebbal - Krishnarajpuram Section Bangalore K7 560 045
0001419454-25-000001	1	principalOfficeAddress	Embassy Golf Links Business Park Off Intermediate Ring Road Bangalore K7 560 071
0000862124-25-000002	1	principalOfficeAddress	245 Summer Street  Boston MA 02210
0000862124-25-000002	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0000862124-25-000002	3	otherBusinessLocation	One Spartan Way  Merrimack NH 03054
0000862124-25-000002	5	otherBusinessLocation	One Destiny Way  Westlake TX 76262
0000862124-25-000002	7	otherBusinessLocation	49 North 400 West  Salt Lake City UT 84101
0000862124-25-000002	9	otherBusinessLocation	100 New Millennium Way  Durham NC 27709
0000862124-25-000002	11	otherBusinessLocation	5300 Kings Island Drive  Mason OH 45040
0000862124-25-000002	13	otherBusinessLocation	900 Salem Street  Smithfield RI 02917
0000862124-25-000002	15	otherBusinessLocation	6501 S Fiddler's Green Circle Ste 300-600 Greenwood Village CO 80111-4932
0000862124-25-000002	2	mailingAddress	245 Summer Street Mail Zone OSGN Attn: TA Compliance Boston MA 02210
0000862124-25-000002	2	otherBusinessLocation	100 Magellan Drive  Covington KY 41015
0000862124-25-000002	4	otherBusinessLocation	Two Contra Way  Merrimack NH 03054
0000862124-25-000002	6	otherBusinessLocation	100 Howe Drive  Covington KY 41015
0000862124-25-000002	8	otherBusinessLocation	Two Destiny Way  Westlake TX 76262
0000862124-25-000002	10	otherBusinessLocation	5401 Watson Drive SE  Albuquerque NM 87106
0000862124-25-000002	12	otherBusinessLocation	500 Salem Street  Smithfield RI 02917
0000862124-25-000002	14	otherBusinessLocation	4601 Touchton Rd East Bldg 400 Jacksonville FL 32246
0000862124-25-000002	16	otherBusinessLocation	825 East 1180 South  American Fork UT 84003
0001133702-25-000002	3	otherBusinessLocation	155 Seaport Blvd  Boston MA 02210
0001133702-25-000002	2	otherBusinessLocation	500 Salem Street  Smithfield RI 02917
0001133702-25-000002	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0001133702-25-000002	1	principalOfficeAddress	499 Washington Blvd  Jersey City NJ 07310
0001133702-25-000002	5	otherBusinessLocation	5300 Kings Island Drive  Mason OH 45040
0001133702-25-000002	4	otherBusinessLocation	Two Destiny Way  Westlake TX 76262
0001133702-25-000002	6	otherBusinessLocation	900 Salem Street  Smithfield RI 02917
0001133702-25-000002	2	mailingAddress	245 Summer Street Mail Zone OSGN Attn: TA Compliance Boston MA 02210
0001073833-25-000004	1	principalOfficeAddress	2030 Powers Ferry Road SE Suite # 212 Atlanta GA 30339
0001576747-25-000005	1	principalOfficeAddress	12 Gill Street Suite 2600 Woburn MA 01801
0001776580-25-000004	1	principalOfficeAddress	3025 HIGHLAND PKWY SUITE 330 DOWNERS GROVE IL 60515
0001776580-25-000004	1	otherBusinessLocation	J05 & J15, Chitrakoot Marg. Tagore Nagar, Ajmer Road Jaipur K7 302021
0001903596-25-000090	1	principalOfficeAddress	78 SW 7th Street Suite 500 Miami FL 33130
0000735286-25-000008	1	principalOfficeAddress	100 Vanguard Boulevard M39 Malvern PA 19355-2900
0000735286-25-000008	2	otherBusinessLocation	14321 North Northsight Blvd  Scottsdale AZ 85260
0000735286-25-000008	3	otherBusinessLocation	7900 Windrose Avenue  Plano TX 75024
0000735286-25-000008	1	otherBusinessLocation	2525 Water Ridge Parkway 1 North Falls Plaza Charlotte NC 28217
0000920888-25-000001	1	principalOfficeAddress	1611 Pond Road Ste 210 Allentown PA 18104
0001557183-25-000003	1	otherBusinessLocation	1001 E 101st Terrace Suite 200 Kansas City MO 64131
0001557183-25-000003	1	principalOfficeAddress	95 Wells Avenue Ste 160 Newton MA 02459
0002036103-25-000001	1	principalOfficeAddress	6th Floor, One E-com Center Harbor Drive, Mall of Asia Complex Pasay City R6 1308
0002036103-25-000001	2	mailingAddress	320 Park Avenue 29th Floor New York NY 10022
0001018490-25-000004	1	principalOfficeAddress	5022 Gate Parkway Suite 200 Jacksonville FL 32256-7088
0000896852-25-000003	1	otherBusinessLocation	16 YORK STREET SUITE 1200 TORONTO A6 M5J 0E6
0000896852-25-000003	1	principalOfficeAddress	119 EUSTON STREET  CHARLOTTETOWN A7 C1A 1W3
0000896852-25-000003	2	mailingAddress	SECRETARY, LEGAL DEPARTMENT 16 YORK STREET, SUITE 1200 TORONTO A6 M5J 0E6
0000810417-25-000001	1	principalOfficeAddress	12555 Manchester Road  St. Louis MO 63131
0000810417-25-000001	1	otherBusinessLocation	8640 S. River Parkway  Tempe AZ 85284
0002052577-25-000002	1	principalOfficeAddress	9841 Washingtonian Blvd Suite 200 Gaithersburg MD 20878
0001133702-25-000001	1	principalOfficeAddress	499 Washington Blvd  Jersey City NJ 07310
0001133702-25-000001	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0001133702-25-000001	3	otherBusinessLocation	155 Seaport Blvd  Boston MA 02210
0001133702-25-000001	5	otherBusinessLocation	5300 Kings Island Drive  Mason OH 45040
0001133702-25-000001	6	otherBusinessLocation	900 Salem Street  Smithfield RI 02917
0001133702-25-000001	4	otherBusinessLocation	Two Destiny Way  Westlake TX 76262
0001133702-25-000001	2	otherBusinessLocation	500 Salem Street  Smithfield RI 02917
0001133702-25-000001	2	mailingAddress	245 Summer Street Mail Zone OSGN Attn: TA Compliance Boston MA 02210
0000862124-25-000001	10	otherBusinessLocation	5401 Watson Drive SE  Albuquerque NM 87106
0000862124-25-000001	15	otherBusinessLocation	6501 S Fiddler's Green Circle Ste 300-600 Greenwood Village CO 80111-4932
0000862124-25-000001	1	principalOfficeAddress	245 Summer Street  Boston MA 02210
0000862124-25-000001	2	mailingAddress	245 Summer Street Mail Zone OSGN Attn: TA Compliance Boston MA 02210
0000862124-25-000001	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0000862124-25-000001	3	otherBusinessLocation	One Spartan Way  Merrimack NH 03054
0000862124-25-000001	5	otherBusinessLocation	One Destiny Way  Westlake TX 76262
0000862124-25-000001	7	otherBusinessLocation	49 North 400 West  Salt Lake City UT 84101
0000862124-25-000001	9	otherBusinessLocation	100 New Millennium Way  Durham NC 27709
0000862124-25-000001	16	otherBusinessLocation	825 East 1180 South  American Fork UT 84003
0000862124-25-000001	14	otherBusinessLocation	4601 Touchton Rd East Bldg 400 Jacksonville FL 32246
0000862124-25-000001	12	otherBusinessLocation	500 Salem Street  Smithfield RI 02917
0000862124-25-000001	2	otherBusinessLocation	100 Magellan Drive  Covington KY 41015
0000862124-25-000001	4	otherBusinessLocation	Two Contra Way  Merrimack NH 03054
0000862124-25-000001	13	otherBusinessLocation	900 Salem Street  Smithfield RI 02917
0000862124-25-000001	11	otherBusinessLocation	5300 Kings Island Drive  Mason OH 45040
0000862124-25-000001	8	otherBusinessLocation	Two Destiny Way  Westlake TX 76262
0000862124-25-000001	6	otherBusinessLocation	100 Howe Drive  Covington KY 41015
0000216108-25-000001	1	principalOfficeAddress	One Nationwide Plaza Mail Code 1-18-102 Columbus OH 43215
0000913181-25-000001	1	principalOfficeAddress	805 King Farm Blvd. Suite 600 Rockville MD 20850
0002054806-25-000001	1	principalOfficeAddress	205 West 28th Street Suite 6B New York NY 10001
0000735286-25-000004	1	otherBusinessLocation	2525 Water Ridge Parkway 1 North Falls Plaza Charlotte NC 28217
0000735286-25-000004	3	otherBusinessLocation	7900 Windrose Avenue  Plano TX 75024
0000735286-25-000004	1	principalOfficeAddress	100 Vanguard Boulevard M39 Malvern PA 19355-2900
0000735286-25-000004	2	otherBusinessLocation	14321 North Northsight Blvd  Scottsdale AZ 85260
0001559963-25-000001	1	principalOfficeAddress	Ground Flr, Prestige Alphatech S No 39/2 Ashoka Nagar, Kharadi Bypass Rd, Kharadi Pune K7 411014
0001559963-25-000001	2	otherBusinessLocation	315 Work Avenue Level 1, 3, 4A & 5 Kalyani Nagar Pune K7 411006
0001559963-25-000001	1	otherBusinessLocation	Embassy Property Level 2-5 Coral Block 3 Thoraipakkam Radial Rd Pallavaram Taluk Chennai K7 600043
0001465533-25-000001	1	principalOfficeAddress	4250 Lancaster Pike  Wilmington DE 19805
0001465533-25-000001	2	mailingAddress	251 Little Falls Drive  WILMINGTON DE 19808
0001998958-25-000006	1	principalOfficeAddress	2155 Woodlane Drive Suite 100 Woodbury MN 55125
0001202048-25-000001	1	principalOfficeAddress	2929 Allen Parkway  Houston TX 77019
0002051609-25-000001	1	principalOfficeAddress	120 Wall Street 25th Floor New York NY 10005
0001018490-25-000002	1	principalOfficeAddress	5022 Gate Parkway Suite 200 Jacksonville FL 32256-7088
0001140361-25-000783	1	otherBusinessLocation	2 Gateway Center 283-299 Market Street Newark NJ 07102
0001140361-25-000783	4	otherBusinessLocation	Aleja Grunwaldzka 472b  Gdansk R9 80-309
0001140361-25-000783	2	otherBusinessLocation	Survey No 64, Adjacent to Cyber Towers Hi-Tec City, Madhapur Hyderabad K7 500081
0001140361-25-000783	1	principalOfficeAddress	51 Mercedes Way  Edgewood NY 11717
0001140361-25-000783	3	otherBusinessLocation	Divyasree NR Enclave, Plot No-1 EPIP Industrial Area, Whitefield Bangalore K7 560066
0001999371-25-000258	2	otherBusinessLocation	48 Wall Street 23rd Floor New York NY 10005
0001999371-25-000258	4	otherBusinessLocation	Gold Hill Supreme Software Park, 7th Fl. West Tower, Electronic City Phase - II Bangalore K7 560 100
0001999371-25-000258	6	otherBusinessLocation	11200 West Parkland Avenue 1st Floor Milwaukee WI 53224
0001999371-25-000258	3	otherBusinessLocation	55 Challenger Road 2nd Floor Ridgefield Park NJ 07660
0001999371-25-000258	5	otherBusinessLocation	2nd Floor Hardy Tower, TRIL Inforpark Ramanujan Intellion Park-SEZ, Taramani Chennai K7 600 113
0001999371-25-000258	1	principalOfficeAddress	DLF IT Park, Block 10, 8th Floor, 1/124 Mt Poonamalle High Road, Ramapuram Chennai K7 600 089
0001999371-25-000258	1	otherBusinessLocation	1110 Centre Pointe Curve Suite 101 Mendota Heights MN 55120
0000950123-25-000161	1	principalOfficeAddress	1801 California Street, Suite 5200  Denver CO 80202
0001458682-25-000001	1	principalOfficeAddress	16540 Pointe Village Dr, Ste 210  Lutz FL 33558
0001808525-25-000001	1	principalOfficeAddress	Divyasree Orion, B6 15th Floor Raidurgam, Serilingampalli Hyderabad K7 500032
0000896852-25-000001	2	mailingAddress	PO BOX 219078  KANSAS CITY MO 64121-9078
0000896852-25-000001	1	principalOfficeAddress	11 GREENWAY PLAZA SUITE 100  HOUSTON TX 77046-1188
