ACCESSION_NUMBER	REGULATORYAGENCY	ENTITYNAME	PREVIOUSENTITYNAME	FINSNUMBER	DIFFERENTMAILINGADDRESS	TELEPHONENUMBER	CONDUCTBUSINESSINOTHERLOCATION	SELFTRANSFERAGENT	ENGAGEDSERVICECOMPANY	ENGAGEDASSERVICECOMPANY	REGISTRANTTYPE	REGISTRANTTYPEDESCRIPTION	OTHERCONTROLMANAGEMENT	OTHERCONTROLFINANCE	FELONYORMISDEMEANOR	OTHERFELONY	ENJOINEDINVESTRELATEDACTIVITY	VIOLATIONINVRELATEDREGULATION	FALSESTATEMENTOROMISSION	VIOLATIONOFREGULATIONS	AUTHORIZATIONDENIEDORSUSPENDED	REGISTRATIONDENIEDORSUSPENDED	FSRFALSESTATEMENTOROMISSION	FSRVIOLATEINVRELATEDREGULATION	FSRAUTHORIZEDENIEDORSUSPENDED	FSRFOUNDORDERAGAINSTAPPLICANT	FSRREGISTRATIONDENIEDSUSPENDED	FSRREVOKEDSUSPENDEDLICENSE	SRAFALSESTATEMENTOROMISSION	SRAVIOLATIONOFRULES	SRAAUTHORIZEDENIEDORSUSPENDED	SRAREVOKEDSUSPENDEDLICENSE	FOREIGNAGENCY	SUBJECTOFPROCEEDINGS	REVOKEDBOND	UNSATISFIEDJUDGEMENTSORLIENS
0002006447-25-000001	SEC	Digital Securities Depositary Corporation, Inc.		372029	Y	1-917-892-1059	N	N	Y	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000734700-25-000001	SEC	GOLDMAN SACHS & CO. LLC /TA	GOLDMAN SACHS & CO /TA	900050	N	312-655-4400	N	N	Y	N	Corporation		N	N	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	Y	N	N	Y	N	N	Y	Y	N	N
0002003426-25-000003	SEC	Vinyl Equity, Inc.		374090	Y	1-888-808-4695	N	N	Y	N	Corporation		N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000950123-25-003042	SEC	TRANSAMERICA FUND SERVICES, INC	BMW Financial Services NA, LLC	410654	N	720-482-1500	N	N	Y	N	Corporation		N	N	N	N	N	N	Y	Y	Y	Y	Y	Y	N	Y	Y	N	N	Y	N	N	Y	N	Y	N
0000950123-25-003032	SEC	PRUDENTIAL MUTUAL FUND SERVICES LLC /TA	PRUDENTIAL MUTUAL FUND SERVICES LLC                     /TA	410019	N	973-367-2396	Y	Y	Y	N	Not Applicable		N	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N
0001018490-25-000006	SEC	DB SERVICES AMERICAS INC /TA	DB SERVICES TENNESSEE INC /TA	955203	N	(800) 735-7777	N	N	N	Y	Corporation		Y	Y	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0001493152-25-008964	SEC	Equity Stock Transfer, LLC		347104	N	212-575-5757	N	N	N	N	Other	Limited Liability Company	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001227021-25-000002	SEC	BROWN BROTHERS HARRIMAN & CO		269159	N	617.772.1818	Y	N	N	N	Partnership		N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N
0001839882-25-012117	SEC	Equiniti Trust Company, LLC /TA		404194	N	347-860-5212	Y	N	Y	Y	Other	Limited Liability Trust Co.	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001920289-25-000001	SEC	Fidelity Stock Transfer Solutions LLC		370197	Y	4012926071	Y	N	N	N	Other	LLC	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	Y	Y	N	N
0001419454-25-000001	SEC	Fidelity Business Services India Private Ltd	Fidelity Business Services India Private LTD	334318	Y	401-292-6071	Y	N	N	Y	Corporation		Y	Y	N	N	Y	N	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0000862124-25-000002	SEC	FIDELITY INVESTMENTS INSTITUTIONAL OPERATIONS CO LLC	FIDELITY INVESTMENTS WESTERN SERVICES CO INC            /TA	428219	Y	401-292-6071	Y	N	Y	N	Corporation		N	N	N	N	Y	N	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0001133702-25-000002	SEC	NATIONAL FINANCIAL SERVICES LLC /TA		061671	Y	401-292-6071	Y	N	N	Y	Corporation		N	N	N	N	Y	N	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0001073833-25-000004	SEC	Mountain Share Transfer, LLC	MOUNTAIN SHARE TRANSFER INC /TA	245787	N	404-474-3110	N	N	N	Y	Corporation		N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	Y	N	Y	N	N	N	N
0001576747-25-000005	SEC	Northeast Retirement Services, LLC	Northeast Retirement Services, Inc.	348722	N	(781) 970-5074	N	N	Y	N	Other	Limited Liability Company	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001776580-25-000004	SEC	FORMIDIUM CORP.	SUDRANIA FUND SERVICES CORP	003634	N	6308283520	Y	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001903596-25-000090	SEC	Securitize LLC		003641	N	4157453030	N	N	Y	Y	Other	Limited Liability Company	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000735286-25-000008	SEC	VANGUARD GROUP INC		385385	N	610-669-1000	Y	Y	Y	N	Corporation		N	N	N	N	N	N	N	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	Y	N	N
0000920888-25-000001	SEC	ANDESA SERVICES, INC. /TA	ANDESA TPA INC                                          /TA	470047	N	610-821-8980	N	Y	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	N	N	N	N	N	N	N
0001557183-25-000003	SEC	ASCENSUS COLLEGE SAVINGS RECORDKEEPING SERVICES LLC	UPROMISE INVESTMENTS RECORDKEEPING SERVICES LLC	347856	N	215-648-1272	Y	N	Y	Y	Other	LLC	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0002036103-25-000001	SEC	ExlService Philippines, Inc.		376145	Y	212-277-7100	N	N	N	Y	Corporation		Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001018490-25-000004	SEC	DB SERVICES AMERICAS INC /TA	DB SERVICES TENNESSEE INC /TA	955203	N	(800) 735-7777	N	N	N	Y	Corporation		Y	Y	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0000896852-25-000003	SEC	INVESCO CANADA LTD. (FORMERLY INVESCO TRIMARK LTD.)	INVESCO CANADA LTD. (FORMERLY INVESCO TRIMARK LTD)	331819	Y	1 800 874 6275	Y	N	N	Y	Corporation		N	N	N	N	N	N	Y	Y	N	N	Y	Y	N	N	N	N	N	Y	N	N	Y	Y	N	N
0000810417-25-000001	SEC	EDWARD D JONES & CO LP /TA		000570	N	314-515-2000	Y	N	N	N	Partnership		Y	N	N	N	N	N	Y	Y	N	Y	Y	Y	N	Y	Y	N	Y	Y	N	N	N	N	N	N
0002052577-25-000002	SEC	CineMint LLC		377390	N	2022763762	N	N	N	N	Other	limited liability company	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001133702-25-000001	SEC	NATIONAL FINANCIAL SERVICES LLC /TA		061671	Y	401-292-6071	Y	N	N	Y	Corporation		N	N	N	N	Y	N	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0000862124-25-000001	SEC	FIDELITY INVESTMENTS INSTITUTIONAL OPERATIONS CO LLC	FIDELITY INVESTMENTS WESTERN SERVICES CO INC            /TA	428219	Y	401-292-6071	Y	N	Y	N	Corporation		N	N	N	N	Y	N	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0000216108-25-000001	SEC	Nationwide Fund Management LLC	NATIONWIDE FINANCIAL SERVICES INC                       /TA	084825	N	6144355748	N	Y	Y	N	Not Applicable		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000913181-25-000001	SEC	MUFG Investor Services (US) LLC	MUFG Investor Services (US), LLC	269647	N	240-614-4800	N	N	N	N	Other	Limited Liability Company	Y	N	N	N	N	N	N	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0002054806-25-000001	SEC	Superstate Services LLC		377788	N	7176486723	N	Y	N	N	Not Applicable				N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000735286-25-000004	SEC	VANGUARD GROUP INC		385385	N	610-669-1000	Y	Y	Y	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	Y	N	N
0001559963-25-000001	SEC	BNY Mellon International Operations (India) Private Ltd		347971	N	412-234-6365	Y	N	N	Y	Corporation		N	N	Y	N	Y	N	Y	Y	Y	Y	N	Y	N	Y	Y	N	Y	Y	N	N	Y	Y	N	N
0001465533-25-000001	SEC	CSC Delaware Trust Co	Delaware Trust Co	340349	Y	302-485-1342	N	N	N	N	Corporation		Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001998958-25-000006	SEC	Odyssey Transfer & Trust Co	Odyssey Transfer & Trust Co / TA	373761	N	651-392-1654	N	N	Y	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001202048-25-000001	SEC	VALIC RETIREMENT SERVICES CO	AIG RETIREMENT SERVICES CO	502575	N	713-831-3150	N	N	N	N	Corporation		Y	N	N	N	N	N	Y	Y	N	N	Y	Y	N	Y	N	N	N	Y	N	N	N	N	N	N
0002051609-25-000001	SEC	Prometheum Coinery, LLC		377168	N	212-246-8000	N	N	N	N	Other	Limited Liability Company	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001018490-25-000002	SEC	DB SERVICES AMERICAS INC /TA	DB SERVICES TENNESSEE INC /TA	955203	N	(800) 735-7777	N	N	N	Y	Corporation		Y	Y	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0001140361-25-000783	SEC	Broadridge Corporate Issuer Solutions, LLC	BROADRIDGE CORPORATE ISSUER SOLUTIONS, INC.	404400	N	631-627-9323	Y	N	N	Y	Other	Limited Liability Company	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001999371-25-000258	SEC	Equiniti India Pvt. Ltd		358978	N	347-640-1017	Y	N	Y	Y	Corporation		Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000950123-25-000161	SEC	TRANSAMERICA FUND SERVICES, INC	BMW Financial Services NA, LLC	410654	N	720-482-1500	N	N	Y	N	Corporation		N	N	N	N	N	N	Y	Y	Y	Y	Y	Y	N	Y	Y	N	N	Y	N	N	Y	N	Y	N
0001458682-25-000001	SEC	ClearTrust, LLC		340034	N	813-235-4490	N	N	N	Y	Other	Limited Liability Company	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001808525-25-000001	SEC	Invesco (India) Private Ltd		365833	N	91 40 6748 0000	N	N	N	Y	Corporation		N	N	N	N	N	N	Y	Y	N	N	Y	Y	N	N	N	N	N	Y	N	N	Y	Y	N	N
0000896852-25-000001	SEC	INVESCO INVESTMENT SERVICES INC	INVESCO AIM INVESTMENT SERVICES INC	453936	Y	713-626-1919	N	N	Y	N	Corporation		N	N	N	N	N	N	Y	Y	N	N	Y	Y	N	N	N	N	N	Y	N	N	Y	Y	N	N
