ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0000275143-18-000013	3	otherBusinessLocation	12 Water Street  Rockland ME 04841
0000275143-18-000013	1	principalOfficeAddress	2000 Crown Colony Drive  Quincy MA 02169
0000275143-18-000013	1	otherBusinessLocation	30 Dan Road  Canton MA 02021
0001573302-18-000004	1	principalOfficeAddress	100 Adelaide St. West Suite 301 Toronto A6 M5H 4H1
0001573302-18-000004	1	otherBusinessLocation	650 West Georgia St. Suite 2700 Vancouver A1 V6B 4N9
0001573302-18-000004	3	otherBusinessLocation	Tour De La Bourse, Box 61 800 Victoria Square Montreal A8 H4Z 1A9
0001573302-18-000004	2	otherBusinessLocation	300-5th Avenue Sw 10th Floor Calgary A0 T2P 3C4
0000027048-18-000005	3	otherBusinessLocation	816 Broadway  Kansas City MO 64105
0000027048-18-000005	4	otherBusinessLocation	333 W 11th St  Kansas City MO 64105
0000027048-18-000005	2	otherBusinessLocation	330 W 9th St  Kansas City MO 64105
0000027048-18-000005	2	mailingAddress	333 WEST 11TH STREET 5TH FLOOR ATTN LEGAL DEPT KANSAS CITY MO 64105
0000027048-18-000005	5	otherBusinessLocation	430 W 7th St  Kansas City MO 64105
0000027048-18-000005	1	otherBusinessLocation	7201 E 64th Ct  Kansas City MO 64133
0000027048-18-000005	1	principalOfficeAddress	210 W 10th St  Kansas City MO 64105
0000350819-18-000007	1	principalOfficeAddress	7500 E Arapahoe Rd Ste 310  Centennial CO 80112
0000350819-18-000007	2	mailingAddress	PO Box 3974  Englewood CO 80155
0001049169-18-000104	1	principalOfficeAddress	1290 Broadway, Suite 1100  Denver CO 80203
0000862124-18-000013	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0000862124-18-000013	12	otherBusinessLocation	Two Destiny Way  Westlake TX 76262
0000862124-18-000013	11	otherBusinessLocation	49 North 400 West  Salt Lake City UT 84101
0000862124-18-000013	10	otherBusinessLocation	2250 William D. Tate  Grapevine TX 76051
0000862124-18-000013	9	otherBusinessLocation	100 Howe Drive  Covington KY 41015
0000862124-18-000013	8	otherBusinessLocation	One Destiny Way  Westlake TX 76262
0000862124-18-000013	7	otherBusinessLocation	100 Salem Street  Smithfield RI 02917
0000862124-18-000013	6	otherBusinessLocation	Two Contra Way  Merrimack NH 03054
0000862124-18-000013	5	otherBusinessLocation	One Spartan Way  Merrimack NH 03054
0000862124-18-000013	4	otherBusinessLocation	200 Seaport Boulevard  Boston MA 02210
0000862124-18-000013	3	otherBusinessLocation	200 Magellan Drive  Covington KY 41015
0000862124-18-000013	2	otherBusinessLocation	100 Magellan Drive  Covington KY 41015
0000862124-18-000013	2	mailingAddress	245 Summer Street Mail Zone Z2L Attention: Enterprise Cmpl Boston MA 02210
0000862124-18-000013	13	otherBusinessLocation	100 New Millennium Way  Durham NC 27709
0000862124-18-000013	1	principalOfficeAddress	245 Summer Street  Boston MA 02210
0000862124-18-000013	14	otherBusinessLocation	5401 Watson Drive SE  Albuquerque NM 87106
0001448300-18-000008	1	principalOfficeAddress	7 Shattuck Road  Andover MA 01810
0001448300-18-000008	2	mailingAddress	ONE POST OFFICE SQUARE  BOSTON MA 02109
0001018490-18-000008	1	principalOfficeAddress	5022 Gate Parkway Suite 200 Jacksonville FL 32256-7088
0001007444-18-000010	2	mailingAddress	75 STATE STREET, 22ND FLOOR  BOSTON MA 02109
0001007444-18-000010	1	principalOfficeAddress	4707 Executive Drive  San Diego CA 92121-3091
0001559963-18-000004	1	principalOfficeAddress	L1 Tower S-3 Cyberycity, Magarpatta City Hadapsar Pune K7 411013
0001559963-18-000004	1	otherBusinessLocation	SEZ Unit, Block 3, Mount-Poonamallee Rd DLF IT Park Nandambakam Post, Ramapuram Chennai K7 600089
0001451217-18-000005	1	principalOfficeAddress	1 Freedom Valley Drive  Oaks PA 19456
0001667174-18-000004	1	principalOfficeAddress	777 Hornby Street Suite 760 Vancouver Z4 V6Z 1S4
0000920888-18-000003	1	principalOfficeAddress	6575 Snowdrift Road Ste 108 Allentown PA 18106
0001558234-18-000002	1	principalOfficeAddress	6803 South Tucson Way  Centennial CO 80112
0000027048-18-000004	1	otherBusinessLocation	7201 E 64th Ct  Kansas City MO 64133
0000027048-18-000004	5	otherBusinessLocation	430 W 7th St  Kansas City MO 64105
0000027048-18-000004	4	otherBusinessLocation	333 W 11th St  Kansas City MO 64105
0000027048-18-000004	3	otherBusinessLocation	816 Broadway  Kansas City MO 64105
0000027048-18-000004	2	otherBusinessLocation	330 W 9th St  Kansas City MO 64105
0000027048-18-000004	2	mailingAddress	333 WEST 11TH STREET 5TH FLOOR ATTN LEGAL DEPT KANSAS CITY MO 64105
0000027048-18-000004	1	principalOfficeAddress	210 W 10th St  Kansas City MO 64105
0001477932-18-002618	1	principalOfficeAddress	124 Huntzinger Rd  Wernersville PA 19565
0000842657-18-000017	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0001419454-18-000004	2	otherBusinessLocation	8th & 9th Flr Neville, TRIL Infopark Ltd Rajiv Gandhi Salai (OMR), Taramani Chennai K7 600113
0001419454-18-000004	2	mailingAddress	245 Summer Street Mailzone Z2L Attn: Enterprise Cmpl Boston MA 02210
0001419454-18-000004	1	principalOfficeAddress	Embassy Golf Links Business Park Off Intermediate Ring Road Bangalore K7 560 071
0001419454-18-000004	1	otherBusinessLocation	Manyata Embassy Bus. Park: Outer Ring Rd Hebbal - Krishnarajpuram Section Bangalore K7 560 045
0001535872-18-000002	1	principalOfficeAddress	2320 Haverford Rd. STE 230 Ardmore PA 19003
0000842657-18-000015	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0001104659-18-030965	1	principalOfficeAddress	4 OVERLOOK POINT  LINCOLNSHIRE IL 60069
0001413398-18-000007	1	principalOfficeAddress	522 Fifth Avenue  New York NY 10036
0001380486-18-000002	1	otherBusinessLocation	4600 Alliance Gateway Freeway  Fort Worth TX 76177
0001380486-18-000002	1	principalOfficeAddress	200 South 108th Avenue  Omaha NE 68154
0000950123-18-003812	1	principalOfficeAddress	6301 Glenwood  Overland Park KS 66202
0001170078-18-000004	1	otherBusinessLocation	720 S. Colorado Blvd.  Denver CO 80246
0001170078-18-000004	1	principalOfficeAddress	151 Detroit Street  Denver CO 80206
0001253179-18-000006	1	otherBusinessLocation	80 Arkay Drive Suite 110 Hauppauge NY 11788
0001253179-18-000006	1	principalOfficeAddress	17645 Wright Street  Omaha NE 68130
0001253179-18-000006	2	mailingAddress	17605 Wright Street  OMAHA NE 68130
0000842657-18-000013	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0001007444-18-000008	2	mailingAddress	75 STATE STREET, 22ND FLOOR  BOSTON MA 02109
0001007444-18-000008	1	principalOfficeAddress	4707 Executive Drive  San Diego CA 92121-3091
0000275143-18-000010	8	otherBusinessLocation	333 W 11th Street  Kansas City MO 64105
0000275143-18-000010	7	otherBusinessLocation	816 Broadway  Kansas City MO 64105
0000275143-18-000010	9	otherBusinessLocation	430 W 7th St  Kansas City MO 64105
0000275143-18-000010	1	otherBusinessLocation	30 Dan Road  Canton MA 02021
0000275143-18-000010	1	principalOfficeAddress	2000 Crown Colony Drive  Quincy MA 02169
0000275143-18-000010	2	otherBusinessLocation	2000 Bluffs Drive  Lawrence KS 66044
0000275143-18-000010	3	otherBusinessLocation	12 Water Street  Rockland ME 04841
0000275143-18-000010	6	otherBusinessLocation	330 W 9th Street  Kansas City MO 64105
0000275143-18-000010	5	otherBusinessLocation	7201 E 64th Court  Kansas City MO 64133
0000275143-18-000010	4	otherBusinessLocation	210 W 10th Street  Kansas City MO 64105
0001000952-18-000005	1	principalOfficeAddress	12720 Hillcrest Road Suite 115 Dallas TX 75230
0001413398-18-000004	1	principalOfficeAddress	522 Fifth Avenue  New York NY 10036
0000868275-18-000004	1	principalOfficeAddress	1300 N. STATE ST.  BELLINGHAM WA 98225
0001261763-18-000002	1	principalOfficeAddress	801 2nd Avenue Suite 403 New York NY 10017
0000896852-18-000008	2	mailingAddress	SECRETARY, LEGAL DEPARTMENT 5140 YONGE STREET, SUITE 800 TORONTO A6 M2N 6X7
0000896852-18-000008	1	principalOfficeAddress	119 EUSTON STREET  CHARLOTTETOWN A7 C1A 1W3
0000842657-18-000011	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0001451316-18-000003	1	principalOfficeAddress	Mainzer Landstrasse 16  D-60325 Frankfurt am Main 2M D-60325
0001451316-18-000003	2	mailingAddress	C/O FRANKLIN TEMPLETON INVESTOR SERVICES 3355 DATA DRIVE, 2ND FLOOR RANCHO CORDOVA CA 95670
0000027048-18-000003	3	otherBusinessLocation	816 Broadway  Kansas City MO 64105
0000027048-18-000003	2	otherBusinessLocation	330 W 9th St  Kansas City MO 64105
0000027048-18-000003	2	mailingAddress	333 WEST 11TH STREET 5TH FLOOR ATTN LEGAL DEPT KANSAS CITY MO 64105
0000027048-18-000003	1	otherBusinessLocation	7201 E 64th Ct  Kansas City MO 64133
0000027048-18-000003	4	otherBusinessLocation	333 W 11th St  Kansas City MO 64105
0000027048-18-000003	5	otherBusinessLocation	430 W 7th St  Kansas City MO 64105
0000027048-18-000003	1	principalOfficeAddress	210 W 10th St  Kansas City MO 64105
0001511164-18-000205	1	principalOfficeAddress	15500 Roosevelt Blvd., Suite 301  Clearwater FL 33760
0001511164-18-000204	1	principalOfficeAddress	15500 Roosevelt Blvd., Suite 301 Clearwater FL 33760
0001448300-18-000006	2	mailingAddress	ONE POST OFFICE SQUARE  BOSTON MA 02109
0001448300-18-000006	1	principalOfficeAddress	7 Shattuck Road  Andover MA 01810
