ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0001062993-18-002699	corporationPartnership	10	Samir Zabaneh	04-APR-2013	Director	NA	true		
0001062993-18-002699	corporationPartnership	9	Alex Ovchar	28-JUN-2017	Director	NA	true		
0001062993-18-002699	corporationPartnership	8	Jacob Haines	04-APR-2013	Director	NA	true		
0001062993-18-002699	corporationPartnership	7	Laurel Savoy	04-APR-2013	Director	NA			28-MAR-2016
0001062993-18-002699	corporationPartnership	1	AST Investor Services Inc. (Canada)	30-AUG-2013	Sole Shareholder	E	true		
0001062993-18-002699	corporationPartnership	5	Stanley Pasternak	04-APR-2013	Director	NA	true		
0001062993-18-002699	corporationPartnership	6	Rohan Wolfers	08-DEC-2014	Director	NA			28-JUN-2017
0001073944-18-000004	corporationPartnership	1	UMB Financial Corporation	17-APR-2011	Shareholder	E	true		
0001073944-18-000004	corporationPartnership	2	J. Mariner Kemper	12-JUL-2012	Director	NA	true		16-JAN-2018
0001073944-18-000004	corporationPartnership	3	Anthony Fischer	11-FEB-2008	President	NA	true		16-JAN-2018
0001073944-18-000004	corporationPartnership	4	Maureen A. Quill	11-MAR-1996	President and Director	NA	true		
0001073944-18-000004	corporationPartnership	5	Constance Dye Shannon	06-FEB-1995	EVP and General Counsel	NA	false		
0001073944-18-000004	corporationPartnership	6	Terrance P. Gallagher	12-MAR-2007	EVP	NA	false		
0001073944-18-000004	corporationPartnership	13	Rob Mortensen	24-SEP-2009	EVP	NA	false		
0001073944-18-000004	corporationPartnership	8	Shannon Johnson	21-DEC-2015	Director	NA	true		
0001073944-18-000004	corporationPartnership	9	Kevin Macke	21-DEC-2015	Director	NA	true		
0001073944-18-000004	corporationPartnership	10	Jennifer Payne	19-JAN-2016	Director	NA	true		
0001073944-18-000004	corporationPartnership	11	Ram Shankar	24-JAN-2017	Director	NA	true		
0001073944-18-000004	corporationPartnership	12	James Cornelius	22-JAN-2018	Director	NA	true		
0001073944-18-000004	corporationPartnership	7	Christine L. Mortensen	03-APR-1995	SVP	NA	false		01-JUN-2018
0000275143-18-000013	corporationPartnership	5	Craig Barnes Hollis	28-FEB-2014	Head of Compliance	NA			
0000275143-18-000013	corporationPartnership	4	Edmond Joseph Burke	26-MAR-2013	Director	NA	true		
0000275143-18-000013	corporationPartnership	7	Vercie Leeroy Lark	30-MAR-2017	Director and Chairman	NA			08-MAY-2018
0000275143-18-000013	corporationPartnership	8	Timothy William Bahr	30-MAR-2017	Director	NA	true		
0000275143-18-000013	corporationPartnership	9	Douglas Wayne Fleming	27-MAR-2017	Director	NA	true		
0000275143-18-000013	corporationPartnership	10	SS&C Technologies Holdings, Inc.	16-APR-2018	Indirect Owner	E	true		
0000275143-18-000013	corporationPartnership	11	Michael Sleightholme	16-APR-2018	Director and Vice President	NA	true		
0000275143-18-000013	corporationPartnership	12	Patrick J. Pedonti	16-APR-2018	Vice President and Treasurer	NA	true		
0000275143-18-000013	corporationPartnership	13	Joseph L. Frank	16-APR-2018	Vice President and Secretary	NA			
0000275143-18-000013	corporationPartnership	14	Adam Girard	16-APR-2018	Tax Officer	NA			
0000275143-18-000013	corporationPartnership	6	Patricia Louise Crockan	10-JUL-2015	Head of Operations	NA			
0000275143-18-000013	corporationPartnership	3	Terrence Lester Metzger	01-JAN-2004	President	NA	true		
0000275143-18-000013	corporationPartnership	2	West Side Investment Management, Inc.	30-MAR-2017	Co-shareholder	E	true		
0000275143-18-000013	corporationPartnership	1	DST Systems, Inc.	05-SEP-1973	Co-shareholder	B	true		
0001573302-18-000004	corporationPartnership	5	Denise Chicoyne	22-DEC-2015	Director	NA	true		17-MAY-2018
0001573302-18-000004	corporationPartnership	6	William Warwick Linton	22-DEC-2015	Director and Chair	NA	true		
0001573302-18-000004	corporationPartnership	7	Wayne Steven Morgan Ralph	22-DEC-2015	Director	NA	true		
0001573302-18-000004	corporationPartnership	8	Paul Walter Rawlinson	22-DEC-2015	Director	NA	true		
0001573302-18-000004	corporationPartnership	9	Nicholas Thadaney	22-DEC-2015	Director	NA	true		31-JAN-2018
0001573302-18-000004	corporationPartnership	10	Jean Robert Desgagne	02-AUG-2016	Director	NA	true		17-MAY-2018
0001573302-18-000004	corporationPartnership	1	TMX Group Inc.	08-FEB-2013	Parent Company (Direct)	E	true		29-NOV-2017
0001573302-18-000004	corporationPartnership	12	Susan Evelyn Taves	17-MAY-2018	Director	NA	true		
0001573302-18-000004	corporationPartnership	13	Thomas Stephen Monahan	17-MAY-2018	Director	NA	true		
0001573302-18-000004	corporationPartnership	4	Ungad Paul Singh Chadda	22-DEC-2015	Director	NA	true		14-AUG-2017
0001573302-18-000004	corporationPartnership	3	Elias Anastasopoulos	08-AUG-2013	CEO and Director	NA	true		
0001573302-18-000004	corporationPartnership	2	TMX Group Limited	08-FEB-2013	Parent Company (Public Company)	E	true		
0001573302-18-000004	corporationPartnership	11	Cheryl Graden	14-AUG-2017	Director	NA	true		
0000027048-18-000005	corporationPartnership	2	Joseph L. Frank	16-APR-2018	Executive Vice President, Secretary CLO	NA			
0000027048-18-000005	corporationPartnership	3	Adam Girard	16-APR-2018	Tax Officer	NA			
0000027048-18-000005	corporationPartnership	4	Craig Hollis	16-APR-2018	Head of Compliance	NA	true		
0000027048-18-000005	corporationPartnership	1	SS&C Technologies Holdings, Inc.	16-APR-2018	Direct Owner	E	true		
0000027048-18-000005	corporationPartnership	6	Normand A. Boulanger	16-APR-2018	Director	NA	true		
0000027048-18-000005	corporationPartnership	7	Patrick Pedonti	16-APR-2018	Executive VP, Treasurer, Director	NA	true		
0000027048-18-000005	corporationPartnership	8	Michael Sleightholme	16-APR-2018	President	NA	true		
0000027048-18-000005	corporationPartnership	5	William C. Stone	16-APR-2018	Director	NA	true		
0000350819-18-000007	corporationPartnership	1	Douglas Dene Thaxton	01-JUL-2002	President	NA	true		
0000350819-18-000007	corporationPartnership	2	Stephen A Finn	01-JUL-2002	Owner	E	true		
0001049169-18-000104	corporationPartnership	4	Robert J. Szydlowski	02-APR-2001	SVP, Chief Technology Officer	NA	true		
0001049169-18-000104	corporationPartnership	5	Bradley J. Swenson	19-MAY-2004	SVP, Chief Operating Officer	NA	true		
0001049169-18-000104	corporationPartnership	6	Kimberly R. Storms	31-DEC-2006	SVP, Director of Fund Administration	NA	true		
0001049169-18-000104	corporationPartnership	7	Matthew W. Eischen	12-SEP-2008	SVP, Director of Transfer Agency	NA	true		
0001049169-18-000104	corporationPartnership	8	Patricia P. Lobato	12-SEP-2008	SVP, Director of Creative Services	NA	true		
0001049169-18-000104	corporationPartnership	9	Cory Gossard	01-MAR-2016	SVP, CCO, Director of Compliance	NA	true		
0001049169-18-000104	corporationPartnership	10	Richard Noyes	01-JUL-2016	SVP, General Counsel	NA	true		
0001049169-18-000104	corporationPartnership	11	Patrick J. Pedonti	16-APR-2018	VP, Treasurer and Asst. Secretary	NA	true		
0001049169-18-000104	corporationPartnership	12	Eric T. Parsons	01-AUG-2012	VP, Controller and Asst. Treasurer	NA	true		
0001049169-18-000104	corporationPartnership	13	Joseph J. Frank	16-APR-2018	Secretary	NA	true		
0001049169-18-000104	corporationPartnership	14	Douglas W. Fleming	01-AUG-2014	Assistant Treasurer	NA	true		
0001049169-18-000104	corporationPartnership	3	Sean R. McLean	02-APR-2001	SVP, Director of Fund Accounting	NA	true		
0001049169-18-000104	corporationPartnership	1	Edmond J. Burke	01-NOV-1991	Director	NA	true		
0001049169-18-000104	corporationPartnership	2	Jeremy O. May	01-JUN-1995	President, Director	NA	true		
0000862124-18-000013	corporationPartnership	36	Christopher A. Hock	26-JUL-2010	President - Retirement Division	NA	true		
0000862124-18-000013	corporationPartnership	37	Harris Gregg Komishane	26-JUL-2010	Treasurer	NA			27-OCT-2014
0000862124-18-000013	corporationPartnership	38	Susan Sturdy	26-JUL-2010	Secretary	NA			18-JUN-2013
0000862124-18-000013	corporationPartnership	39	Fidelity Workplace Services LLC	30-SEP-2010	Shareholder	E	true		
0000862124-18-000013	corporationPartnership	40	Charles M. Morgan	01-AUG-2011	Assistant Treasurer	NA			31-JAN-2014
0000862124-18-000013	corporationPartnership	41	Michael Bull	27-SEP-2013	Executive Operating Officer	NA	true		27-OCT-2014
0000862124-18-000013	corporationPartnership	42	Michael J. Kearney	27-SEP-2013	Assistant Treasurer	NA	true		
0000862124-18-000013	corporationPartnership	43	Thomas Restivo	27-SEP-2013	Sr. Vice President Shareholder Division	NA	true		31-DEC-2017
0000862124-18-000013	corporationPartnership	44	Brian C. McLain	27-SEP-2013	Assistant Secretary	NA			
0000862124-18-000013	corporationPartnership	45	Howard J. Galligan III	31-JUL-2014	Exec Vice President Shareholder Division	NA	true		
0000862124-18-000013	corporationPartnership	46	Mark Katzelnick	27-OCT-2014	Director	NA	true		
0000862124-18-000013	corporationPartnership	47	G. Michael Slovak	27-OCT-2014	Director	NA	true		01-JUL-2017
0000862124-18-000013	corporationPartnership	48	Allyn Jones	27-OCT-2014	Sr. Vice President Shareholder Division	NA	true		
0000862124-18-000013	corporationPartnership	49	Carlos PiSierra	27-OCT-2014	Treasurer Shareholder Division	NA	true		29-JAN-2018
0000862124-18-000013	corporationPartnership	50	David Morse	27-OCT-2014	Chief Risk Officer	NA	true		30-OCT-2017
0000862124-18-000013	corporationPartnership	51	Glenn Brack	27-OCT-2014	Treasurer Retirement Division	NA			
0000862124-18-000013	corporationPartnership	52	Steven F. Schiffman	27-OCT-2014	Assistant Treasurer	NA			01-JUL-2017
0000862124-18-000013	corporationPartnership	53	Kevin M. Barry	01-JUL-2017	Director	NA	true		
0000862124-18-000013	corporationPartnership	1	FMR Corp	01-JUL-1978	Shareholder	E	true		30-SEP-2007
0000862124-18-000013	corporationPartnership	2	Susan Sturdy	28-JUN-2006	Secretary	NA			01-AUG-2008
0000862124-18-000013	corporationPartnership	3	Timothy F. Hayes	28-JUN-2006	President & Director	NA	true		14-JUN-2007
0000862124-18-000013	corporationPartnership	4	Jeffrey Carney	28-JUN-2006	Executive Vice President	NA	true		14-JUN-2007
0000862124-18-000013	corporationPartnership	5	Laura B. Cronin	28-JUN-2006	Executive Operating Officer	NA			03-OCT-2007
0000862124-18-000013	corporationPartnership	6	Robert A. Dwight	03-JUL-2003	Executive Operating Officer	NA	true		30-JUN-2013
0000862124-18-000013	corporationPartnership	7	Joseph P. LoRusso	03-JUL-2003	Director	NA	true		14-JUN-2007
0000862124-18-000013	corporationPartnership	8	Stephen E. Tibbets	01-AUG-1994	Treasurer	NA			14-JUN-2007
0000862124-18-000013	corporationPartnership	9	J. Gregory Wass	28-JUN-2006	Assitant Treasurer	NA			31-JUL-2011
0000862124-18-000013	corporationPartnership	10	John J. Hitt	28-JUN-2006	Assistant Secretary	NA			01-AUG-2008
0000862124-18-000013	corporationPartnership	11	Richard Siegelman	14-JUN-2007	Chief Compliance Officer	NA			01-MAY-2009
0000862124-18-000013	corporationPartnership	12	Anmarie Ciccolo	14-JUN-2007	Chief Compliance Officer	NA			01-JUL-2017
0000862124-18-000013	corporationPartnership	13	Joseph Hollis	14-JUN-2007	Executive Operating Officer	NA	true		01-AUG-2008
0000862124-18-000013	corporationPartnership	14	Terence Sanz	14-JUN-2007	Treasurer	NA			01-DEC-2008
0000862124-18-000013	corporationPartnership	15	FMR LLC	01-OCT-2007	Shareholder	E	true		30-SEP-2010
0000862124-18-000013	corporationPartnership	16	Robert Donelan	14-JUN-2007	President & Director	NA	true		26-JUL-2010
0000862124-18-000013	corporationPartnership	17	Raymond Marcinowski	14-JUN-2007	President & Director	NA	true		29-FEB-2008
0000862124-18-000013	corporationPartnership	18	Barbara March	11-FEB-2008	Executive Operating Officer	NA	true		01-FEB-2010
0000862124-18-000013	corporationPartnership	19	Dub Nelson	15-SEP-2008	Executive Operating Officer	NA	true		01-DEC-2008
0000862124-18-000013	corporationPartnership	20	Christine Reynolds	01-AUG-2008	Executive Operating Officer	NA	true		31-JUL-2014
0000862124-18-000013	corporationPartnership	21	Mary Brady	01-AUG-2008	Secretary	NA			26-FEB-2010
0000862124-18-000013	corporationPartnership	22	Peter D. Stahl	01-AUG-2008	Secretary	NA			
0000862124-18-000013	corporationPartnership	23	Gerard McGraw	04-SEP-2007	Executive Operating Officer	NA	true		10-SEP-2009
0000862124-18-000013	corporationPartnership	24	Marvin Adams	15-SEP-2008	Director	NA	true		20-AUG-2009
0000862124-18-000013	corporationPartnership	25	Richard Dobbs	15-SEP-2008	Director	NA	true		09-OCT-2009
0000862124-18-000013	corporationPartnership	26	Phillip Guarino	01-DEC-2008	Treasurer	NA			31-MAY-2010
0000862124-18-000013	corporationPartnership	27	Robert J. Adams	10-SEP-2009	President Shareholder Division	NA	true		
0000862124-18-000013	corporationPartnership	28	Timothy J. Barrett	20-AUG-2009	Asssitant Treasurer	NA			15-OCT-2010
0000862124-18-000013	corporationPartnership	29	Michael Doorley	01-OCT-2009	Director	NA	true		01-APR-2010
0000862124-18-000013	corporationPartnership	30	Sharon Brovelli	01-FEB-2010	Executive Operating Officer	NA	true		26-JUL-2010
0000862124-18-000013	corporationPartnership	31	Robert Biemer	11-FEB-2010	Chief Legal Officer	NA	true		30-OCT-2017
0000862124-18-000013	corporationPartnership	32	Gerard McGraw	26-JUL-2010	Director	NA	true		27-OCT-2014
0000862124-18-000013	corporationPartnership	33	James Michael MacDonald	26-JUL-2010	Director	NA	true		27-OCT-2014
0000862124-18-000013	corporationPartnership	34	Michael Engber Wilens	26-JUL-2010	Director	NA	true		15-FEB-2011
0000862124-18-000013	corporationPartnership	35	Scott Morgan Gygi	26-JUL-2010	Executive Operating Officer	NA	true		27-SEP-2013
0000862124-18-000013	corporationPartnership	54	Ronald DePoalo	01-JUL-2017	Director	NA	true		
0000862124-18-000013	corporationPartnership	55	Eric C. Green	01-JUL-2017	Assistant Treasurer	NA	true		
0000862124-18-000013	corporationPartnership	56	Robert J. Biemer, Jr	30-OCT-2017	Chief Compliance Officer	NA			
0000862124-18-000013	corporationPartnership	57	David Carter	30-OCT-2017	Chief Legal Officer Shareholder Division	NA			
0000862124-18-000013	corporationPartnership	58	Michael O'Reilly	30-OCT-2017	Chief Risk Officer Shareholder Division	NA			
0000862124-18-000013	corporationPartnership	59	Cliff Poirier	01-FEB-2018	Sr. Vice President Shareholder Division	NA	true		
0001448300-18-000008	corporationPartnership	1	Putnam U.S. Holdings I, LLC	30-DEC-2008	Parent of Registrant	E	true		
0001448300-18-000008	corporationPartnership	5	Clare Richer	01-DEC-2008	Chief Financial Officer	NA	true		01-JUN-2017
0001448300-18-000008	corporationPartnership	2	Robert L. Reynolds	16-OCT-2008	Director	NA	true		
0001448300-18-000008	corporationPartnership	7	Robert T. Burns	13-MAY-2011	Director	NA	true		
0001448300-18-000008	corporationPartnership	4	Michael J. Woodall	16-DEC-2016	President, Putnam Investor Services, Inc	NA	true		
0001448300-18-000008	corporationPartnership	6	Andra S. Bolotin	01-JUN-2017	Chief Financial Officer and Director	NA	true		
0001448300-18-000008	corporationPartnership	3	Steven D. Krichmar	16-OCT-2008	Senior Managing Director	NA	true		19-NOV-2016
0001018490-18-000008	corporationPartnership	4	Deutsche Bank AG	04-JUN-1999	Owner of 100% DB USA Corporation	E			
0001018490-18-000008	corporationPartnership	6	Martha Rebecca Elizabeth Robertson	20-MAY-2014	Director	NA	true		
0001018490-18-000008	corporationPartnership	5	Alec Gurdeep Singh	05-AUG-2008	Director and President	NA	true		
0001018490-18-000008	corporationPartnership	3	DB USA Corporation	01-JUL-2016	Owner of 100% of DBTC	E			
0001018490-18-000008	corporationPartnership	2	Deutsche Bank Trust Corporation (DBTC)	12-DEC-1991	Owner of 100% DBHold	E			
0001018490-18-000008	corporationPartnership	1	Deutsche Bank Holdings, Inc. (DBHold)	12-DEC-1991	Owner of 100% Registrant	E			
0001007444-18-000010	soleProprietorship	21	Christopher F. Feeney	28-JAN-2008	Managing Director			Chief Information Officer	31-DEC-2012
0001007444-18-000010	soleProprietorship	22	Kathy VanNoy-Pineda	21-MAY-2009	EVP			Chief Compliance Officer, Brokerage	01-JAN-2014
0001007444-18-000010	soleProprietorship	23	John J. McDermott Jr.	27-JUL-2009	Managing Director			Chief Risk Officer	13-SEP-2013
0001007444-18-000010	soleProprietorship	24	Abdiel Alan Valenzuela	21-MAY-2009	VP - Advisory			Chief Compliance Officer, Advisory	01-MAY-2011
0001007444-18-000010	soleProprietorship	25	Derek Bruton	01-MAR-2010	Managing Director			National Sales	04-APR-2014
0001007444-18-000010	soleProprietorship	26	Becky Shulman	06-JUN-2011	Managing Director			Deputy CFO	21-NOV-2011
0001007444-18-000010	soleProprietorship	27	Mary Frances Schott	01-JUN-2014	Managing Director			Client Experience and Training	29-MAR-2016
0001007444-18-000010	soleProprietorship	28	Ryan Christopher Parker	01-JUN-2014	Managing Director			Investment and Planning Solutions	03-JUN-2016
0001007444-18-000010	soleProprietorship	29	Thomas Dominic Lux	16-MAR-2015	Executive Vice President			Chief Financial Officer	28-SEP-2015
0001007444-18-000010	soleProprietorship	30	Thomas Andrew Gooley	10-JUL-2015	Managing Director			Service, Trading and Operations	
0001007444-18-000010	soleProprietorship	31	Matthew Jon Audette	28-SEP-2015	Chief Financial Officer			Chief Financial Officer	
0001007444-18-000010	soleProprietorship	32	Suzanne Elizabeth Auletta	18-SEP-2015	Executive Vice President			Chief Compliance Officer, Brokerage	18-APR-2018
0001007444-18-000010	soleProprietorship	33	Tracy Ellen Calder	18-APR-2018	Managing Director			Chief Risk Officer & CCO, Brokerage	
0001007444-18-000010	soleProprietorship	34	Kurt Walker Lofgren	13-MAR-2017	Senior Vice President			Chief Compliance Officer, Advisory	
0001007444-18-000010	soleProprietorship	35	Scott Alan Seese	10-JUL-2017	Managing Director			Chief Information Officer	
0001007444-18-000010	soleProprietorship	1	LPL Holdings, Inc.	01-APR-1989	Managing Member			Parent Company	
0001007444-18-000010	soleProprietorship	2	Mark Robert Helliker	01-AUG-2008	Managing Director			Client Support Services	01-AUG-2015
0001007444-18-000010	soleProprietorship	3	Robert Joseph Moore	01-MAY-2012	President and Director			Advisor & Institution Solutions	16-MAR-2015
0001007444-18-000010	soleProprietorship	4	Sharyn J. Handelsman	01-JAN-2014	Managing Director			Chief Compliance Officer, Brokerage	12-JUN-2015
0001007444-18-000010	soleProprietorship	5	George Burton White	01-NOV-2007	Managing Director			Investor & Investment Solutions	
0001007444-18-000010	soleProprietorship	6	Dan Hogan Arnold, Jr.	01-MAY-2012	President & Chief Executive Officer			President & Chief Executive Officer	
0001007444-18-000010	soleProprietorship	7	David Paul Bergers	01-AUG-2013	Managing Director			Legal and Government Relations	09-JUN-2017
0001007444-18-000010	soleProprietorship	8	Michelle Oroschakoff	01-SEP-2013	Managing Director			Chief Legal & Risk Officer	
0001007444-18-000010	soleProprietorship	9	Paul Middlemiss	01-MAY-2011	Executive Vice President			Chief Compliance Officer, Advisory	21-NOV-2016
0001007444-18-000010	soleProprietorship	10	John Andrew Kalbaugh	01-MAR-2010	Managing Director & Divisional President			National Sales & Consulting	
0001007444-18-000010	soleProprietorship	11	Joan Dominy Khoury	01-MAY-2012	Managing Director			Chief Marketing Officer	01-JUN-2014
0001007444-18-000010	soleProprietorship	12	Sallie Rebecca Larsen	01-MAY-2012	Managing Director			Chief Human Capital Officer	
0001007444-18-000010	soleProprietorship	13	Victor Peter Fetter, III	01-DEC-2012	Managing Director			Chief Information Officer	23-JUN-2017
0001007444-18-000010	soleProprietorship	20	Jonathan Eaton	01-JAN-2008	Managing Director			Retirement Planning	30-JUN-2012
0001007444-18-000010	soleProprietorship	19	Denise Abood	01-JAN-2008	Managing Director			Human Capital	30-JUN-2012
0001007444-18-000010	soleProprietorship	18	William Edward Dwyer III	01-JAN-2004	Managing Director			National Sales	01-MAR-2013
0001007444-18-000010	soleProprietorship	17	Esther Marion Stearns	01-MAR-2007	Chief Operating Officer			President	01-MAY-2012
0001007444-18-000010	soleProprietorship	14	Mark Stephen Casady	01-DEC-2005	Chairman of the Board and CEO			Chief Executive Officer	03-JAN-2017
0001007444-18-000010	soleProprietorship	15	William P. Morrissey, Jr.	01-APR-2014	Managing Director & Divisional President			Business Development	
0001007444-18-000010	soleProprietorship	16	Stephanie Leigh Brown	01-MAR-2004	Managing Director			General Counsel	19-AUG-2013
0001559963-18-000004	corporationPartnership	14	Shailendra Pandey	09-JUN-2017	Compliance Officer-US MutualFundTA	NA			
0001559963-18-000004	corporationPartnership	15	Craig Bayer	30-MAY-2018	Managing Director	NA	true		
0001559963-18-000004	corporationPartnership	12	Christopher T Amico	27-AUG-2015	Officer - US Bank TA	NA	true		17-APR-2018
0001559963-18-000004	corporationPartnership	11	Anthony Maggio	27-AUG-2015	Compliance Officer - US Bank TA	NA			
0001559963-18-000004	corporationPartnership	10	Stephen F. Conlin	12-MAR-2013	Vice President - US TA	NA	true		
0001559963-18-000004	corporationPartnership	9	Michael DeNofrio	12-MAR-2013	Vice President - US TA	NA	true		
0001559963-18-000004	corporationPartnership	8	Kathleen Jean Geis	31-MAY-2005	Director	NA	true		
