ACCESSION_NUMBER	REGULATORYAGENCY	ENTITYNAME	PREVIOUSENTITYNAME	FINSNUMBER	DIFFERENTMAILINGADDRESS	TELEPHONENUMBER	CONDUCTBUSINESSINOTHERLOCATION	SELFTRANSFERAGENT	ENGAGEDSERVICECOMPANY	ENGAGEDASSERVICECOMPANY	REGISTRANTTYPE	REGISTRANTTYPEDESCRIPTION	OTHERCONTROLMANAGEMENT	OTHERCONTROLFINANCE	FELONYORMISDEMEANOR	OTHERFELONY	ENJOINEDINVESTRELATEDACTIVITY	VIOLATIONINVRELATEDREGULATION	FALSESTATEMENTOROMISSION	VIOLATIONOFREGULATIONS	AUTHORIZATIONDENIEDORSUSPENDED	REGISTRATIONDENIEDORSUSPENDED	FSRFALSESTATEMENTOROMISSION	FSRVIOLATEINVRELATEDREGULATION	FSRAUTHORIZEDENIEDORSUSPENDED	FSRFOUNDORDERAGAINSTAPPLICANT	FSRREGISTRATIONDENIEDSUSPENDED	FSRREVOKEDSUSPENDEDLICENSE	SRAFALSESTATEMENTOROMISSION	SRAVIOLATIONOFRULES	SRAAUTHORIZEDENIEDORSUSPENDED	SRAREVOKEDSUSPENDEDLICENSE	FOREIGNAGENCY	SUBJECTOFPROCEEDINGS	REVOKEDBOND	UNSATISFIEDJUDGEMENTSORLIENS
0000950123-16-019698	SEC	Waddell & Reed Services Company (dba WI Services Company)		407916	N	913-236-2000	N	N	N	N	Corporation		N	N	N	N	N	N	N	Y	N	N	Y	Y	N	Y	Y	N	N	Y	N	N	N	N	Y	N
0001573302-16-000016	SEC	TSX TRUST COMPANY	TMX EQUITY TRANSFER SERVICES INC.	348540	N	416-607-7947	Y	N	N	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000883757-16-000021	SEC	Equity Financial Trust Company		006020	Y	416-361-0152	Y	N	Y	Y	Corporation		Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001253179-16-000015	SEC	Gemini Fund Services, LLC		277186	Y	402-896-7197	Y	N	Y	N	Other	Limited Liability Company	N	N	N	N	N	N	Y	Y	N	N	N	N	Y	N	Y	N	N	Y	N	Y	N	N	N	N
0001007444-16-000061	SEC	LPL Financial LLC	LPL Financial Corporation	008698	Y	800-877-7210	N	N	N	N	Other	LLC	Y	N	N	N	N	N	N	Y	N	Y	Y	Y	N	Y	Y	N	Y	Y	N	N	N	N	Y	N
0001020337-16-000008	SEC	Principal Shareholder Services, Inc.		036558	N	916-941-4622	Y	Y	Y	N	Not Applicable		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001679055-16-000004	SEC	Swift Capital Partners, LLC.		352971	N	307-275-7080	N	N	N	N	Other	Limitied Liability Company	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001413398-16-000019	SEC	Morgan Stanley Services Co. Inc.		334474	N	212.296.7279	N	Y	N	N	Corporation		Y	N	N	N	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	N	Y	N	Y	N	Y	N	N
0001139578-16-000009	SEC	Harbor Services Group, Inc.		082644	Y	312-443-4400	N	Y	N	N	Corporation		Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	Y	N	N	N
0001352156-16-000016	SEC	Sentinel Administrative Services, Inc.		422469	N	802-229-7402	N	N	Y	N	Corporation		N	N	N	N	N	N	N	Y	N	N	N	Y	N	Y	Y	N	N	Y	N	N	N	N	Y	N
0000276398-16-000010	SEC	Shareholder Services Inc.		423871	Y	303-768-3200	Y	N	N	Y	Corporation		N	N	N	N	N	N	Y	Y	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N
0000950123-16-018530	SEC	Manning & Napier Advisors, LLC		457812	N	(585) 325-6880	N	Y	Y	N	Other	(LLC)	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000735190-16-000010	SEC	THE MONARCH CEMENT COMPANY		405415	Y	620-473-2222	N	Y	N	N	Not Applicable																									
0000005732-16-000006	SEC	American Registrar & Transfer Co		883400	N	(801) 363-9065	N	N	Y	N	Corporation		N	N	N	N	N	N	N	Y	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000721748-16-001481	SEC	Pacific Stock Transfer Company		406868	N	702-361-3033	N	N	N	Y	Corporation		Y	N	N	N	N	N	N	Y	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	Y
0001665086-16-000003	SEC	FlashFunders Shareholder Services, LLC		352757	N	310-504-3706	N	N	Y	N	Other	Limited Liability Company	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000721748-16-001473	SEC	Capital Transfer Agency, ULC	Capital Transfer Agency Inc.	292110	N	416-350-5007	N	N	Y	N	Corporation		Y	N	N	N	N	N	N	Y	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	Y
0000842657-16-000045	SEC	Deutsche AM Service Company		417949	N	212-250-2500	N	Y	Y	N	Corporation		N	N	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0001018490-16-000040	SEC	DB Services Americas, Inc.		955203	N	(800) 735-7777	N	N	N	Y	Corporation		Y	Y	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0000275143-16-000028	SEC	National Financial Data Services, Inc.		209809	N	816-435-1000	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000275143-16-000027	SEC	Boston Financial Data Services, Inc.		209809	N	617-483-5000	Y	N	Y	Y	Corporation		N	N	N	N	N	N	Y	Y	N	N	Y	Y	N	Y	N	N	N	Y	N	N	Y	Y	N	N
0001146230-16-000033	SEC	Computershare Inc.		260539	N	781-575-2000	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	Y	N	Y	N	N	N	N	Y	N	N	Y	N	N	N	N	N	N
0001559963-16-000007	SEC	BNY Mellon International Operations (India) Private Limited		347971	N	412-236-6365	Y	N	N	Y	Corporation		N	N	Y	Y	Y	N	Y	Y	Y	Y	N	Y	N	Y	Y	N	Y	Y	N	Y	Y	Y	N	N
0000849542-16-000021	SEC	BNY Mellon Investment Servicing (US) Inc.		418772	N	508-871-8500	Y	N	Y	Y	Corporation		N	N	Y	Y	Y	N	Y	Y	Y	Y	N	Y	N	Y	Y	N	Y	Y	N	Y	Y	Y	N	N
0001418054-16-000009	SEC	Russell Investments Fund Services, LLC	Russell Fund Services Company	410944	N	206-505-1703	N	Y	Y	N	Not Applicable																									
0001285911-16-000032	SEC	Dreyfus Transfer, Inc.		482448	Y	212-922-6840	N	N	Y	N	Corporation		N	N	Y	Y	Y	N	Y	Y	Y	Y	N	Y	N	Y	Y	N	Y	Y	N	Y	Y	Y	N	N
0001316141-16-000007	SEC	Transhare Corporation		283895	N	303-662-1112	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001316141-16-000006	SEC	Transhare Corporation		283895	N	303-662-1112	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000842657-16-000043	SEC	Deutsche AM Service Company		417949	N	212-250-2500	N	Y	Y	N	Corporation		N	N	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0001018490-16-000038	SEC	DB Services Americas, Inc.		955203	N	(800) 735-7777	N	N	N	Y	Corporation		Y	Y	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
