ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0000883757-15-000007	1	principalOfficeAddress	200 University Avenue, Suite 300  Toronto A6 M5H 4H1
0000883757-15-000007	1	otherBusinessLocation	300-5th Avenue SW  Calgary A0 T2P 3C4
0000883757-15-000007	2	mailingAddress	200 University Avenue, Suite 400  Toronto A6 M5H 4H1
0000883757-15-000007	3	otherBusinessLocation	Tour de la Bourse, Box 61 800 Victoria Square Montreal A8 H4Z 1A9
0001285911-15-000025	2	mailingAddress	200 Park Avenue  New York NY 10166
0001285911-15-000025	1	principalOfficeAddress	144 Glenn Curtiss Boulevard  Uniondale NY 11556
0001077223-15-000015	1	principalOfficeAddress	777 North Capitol Street, NE  Washington DC 20002
0001007444-15-000023	2	mailingAddress	75 State Street, 24th Floor  Boston MA 02109
0001007444-15-000023	1	principalOfficeAddress	4707 Executive Drive  San Diego CA 92121-3091
0000276398-15-000003	1	principalOfficeAddress	6803 South Tucson Way  Centennial CO 80112
0000276398-15-000003	1	otherBusinessLocation	12100 East Iliff Avenue Suite 300 Aurora CO 80014-1250
0000276398-15-000003	2	mailingAddress	P.O. Box 5143  Denver CO 80217-8143
0001077223-15-000010	1	principalOfficeAddress	777 North Capitol Street, NE  Washington DC 20002
0000735271-15-000002	1	principalOfficeAddress	215 South Cascade Street  Fergus Falls MN 56537
0000950123-15-010193	3	otherBusinessLocation	400 North Brand Blvd., Suite 900 (9th floor) Glendale CA 91203
0000950123-15-010193	2	otherBusinessLocation	2 Journal Square Plaza  Jersey City NJ 07306
0000950123-15-010193	1	principalOfficeAddress	1717 Arch Street Suite 1300 Philadelphia PA 19103
0000950123-15-010193	1	otherBusinessLocation	51 Mercedes Way  Edgewood NY 11717
0001380486-15-000013	2	mailingAddress	200 S 108th Ave  Omaha NE 68154
0001380486-15-000013	1	principalOfficeAddress	200 South 108th Avenue  Omaha NE 68154
0001380486-15-000013	1	otherBusinessLocation	4600 Alliance Gateway Freeway  Fort Worth TX 76177
0000005076-15-000004	3	otherBusinessLocation	12711 N. Meridan Street  Carmel IN 46032
0000005076-15-000004	2	otherBusinessLocation	5300 Robin Hood Road  Norfolk VA 23513-2430
0000005076-15-000004	2	mailingAddress	P.O. Box 7118  Indianapolis IN 46207-7118
0000005076-15-000004	1	principalOfficeAddress	6455 Irvine Center Drive  Irvine CA 92618
0000005076-15-000004	1	otherBusinessLocation	3500 Wiseman Blvd.  San Antonio TX 78251-4321
0001146230-15-000023	5	otherBusinessLocation	211 Quality Circle Suite 210 College Station TX 77845
0001146230-15-000023	6	otherBusinessLocation	462 South Fourth Street  Louisville KY 40202
0001146230-15-000023	4	otherBusinessLocation	Newport Office Center VII 480 Washington Boulevard Jersey City NJ 07310
0001146230-15-000023	3	otherBusinessLocation	144 Fernwood Avenue  Edison NJ 08837
0001146230-15-000023	2	otherBusinessLocation	8742 Lucent Boulevard Suite 225 Highlands Ranch CO 80129
0001146230-15-000023	1	principalOfficeAddress	250 Royall Street  Canton MA 02021-1011
0001146230-15-000023	1	otherBusinessLocation	2 North LaSalle Street  Chicago IL 60602
0001458682-15-000004	1	principalOfficeAddress	16540 Pointe Village Dr, Ste 210  Lutz FL 33558
0001202048-15-000019	1	principalOfficeAddress	2919 Allen Parkway, L4-01  Houston TX 77019
0001202048-15-000019	1	otherBusinessLocation	205 SE 10th Avenue  Amarillo TX 79101
0001535909-15-000005	1	principalOfficeAddress	44 Dogwood Trail Floor 1 Randolph NJ 07869-1032
0001535909-15-000005	2	mailingAddress	PO Box 606  Mount Freedom NJ 07970-0606
0001227021-15-000010	2	otherBusinessLocation	For non-qualifying securities 30 Herbert Street Dublin 2 L2 
0001227021-15-000010	3	otherBusinessLocation	For non-qualifying securities 80, Route D'Esch L-1470 Luxembourg N4 
0001227021-15-000010	4	otherBusinessLocation	For non-qualifying securities 13/F Man Yee Building, 68 Des Voeux Road Hong Kong K3 
0001227021-15-000010	5	otherBusinessLocation	For non-qualifying securities Orange Office Park, ul. Klimeckiego 1 Krakow R9 
0001227021-15-000010	1	otherBusinessLocation	525 Washington Street Newport Tower Jersey City NJ 07310
0001227021-15-000010	1	principalOfficeAddress	50 Post Office Square  Boston MA 02110
0001213900-15-007422	1	principalOfficeAddress	2300 West Sahara Avenue Suite 803 Las Vegas NV 89102
0001213900-15-007422	1	otherBusinessLocation	FundAmerica 800 Third Avenue, 22nd Floor New York NY 10022
