ACCESSION_NUMBER	ENTITY_TYPE	ENT_ID	ENTITYNAME	AGREEMENTDESCRIPTION
0001448300-18-000002	otherControlManagement	1	Refer to attachment r9(a)(i)	Putnam Investor Services, Inc. is a direct subsidiary of Putnam U.S. Holdings I, LLC, which in turn is a direct subsidiary of Putnam Acquisition Financing Inc. Putnam Acquisition Financing Inc. is a direct subsidiary of Putnam Acquisition Financing LLC. Putnam Acquisition Financing LLC is a direct subsidiary of Putnam Investments, LLC. Putnam Investments, LLC is a direct subsidiary of Great-West Lifeco U.S. LLC. Great-West Lifeco U.S. LLC is a direct subsidiary of Great-West Financial (Nova Scotia) Co. Great-West Financial (Nova Scotia) Co. is a direct subsidiary of Great-West Financial (Canada) Inc. Great-West Financial (Canada) Inc. is a direct subsidiary of Great-West Lifeco Inc. Great-West Lifeco Inc. is a direct subsidiary of Power Financial Corporation. Power Financial Corporation is a direct subsidiary of 171263 Canada Inc. 171263 Canada Inc. is a direct subsidiary of Power Corporation of Canada. Power Corporation of Canada is a direct subsidiary of Pansolo Holdings Inc. Pansolo Holdings Inc. is owned by The Desmarais Family Residuary Trust, which is the ultimate parent of Putnam Investor Services, Inc. The Trustees of The Desmarais Family Residuary Trust are Andre Desmarais, Jacqueline Desmarais, Paul Desmarais Jr., Guy Fortin, and Michel Plessis-Belair.
0001387131-18-000512	otherControlManagement	2	John Stier	Director
0001387131-18-000512	otherControlManagement	8	Kathryn Sevcik	Chief Operating Officer and Director
0001387131-18-000512	otherControlManagement	7	Todd J. May	Chief Executive Officer and Director
0001387131-18-000512	otherControlManagement	6	David L. Becker	Chief Compliance Officer
0001387131-18-000512	otherControlManagement	5	Dannette Smith	Director
0001387131-18-000512	otherControlManagement	4	Michael O'Donnell	Director
0001387131-18-000512	otherControlManagement	1	Guy Wakeley	Chairman of the Board
0001387131-18-000512	otherControlManagement	3	Bruce Helsel	Director
0001458682-18-000001	otherControlFinance	4	Regina Diane Kennedy and David Kennedy	REMOVED. Became a member of LLC per Operating Agreement effective 3/1/10. Regina Diane Kennedy and David Kennedy are deceased and all membership units originally owned by them were transferred to Kara Kennedy effective 2/4/17.
0001458682-18-000001	otherControlFinance	3	Ruth Makofske	REMOVED. Became a member of LLC per Operating Agreement effective 6/1/09. Ceased to be a member effective 12/8/11.
0001458682-18-000001	otherControlFinance	2	Pelle Ojasu	REMOVED. Became a member of LLC per Operating Agreement effective 6/1/09. Ceased to be a member effective 9/13/17.
0001458682-18-000001	otherControlFinance	1	Robert Kennedy	Member of LLC per Operating Agreement effective 3/1/10.
0001721868-18-000076	otherControlManagement	1	Pacific Services Group Voting Trust	The PSG Voting Trust owns a controlling interest in the equity of Pacific Services Group, Ltd. Its Trustee, Jacqueline Ann Bogle Meuse serves as a member of the Board of Managers of Pacific Services Group, Ltd. Pacific Services Group, Ltd owns 100% of the equity of Capital Transfer Agency.
0001721868-18-000078	otherControlManagement	1	Pacific Services Group Voting Trust	The PSG Voting Trust owns a controlling interest of the equity of Pacific Services Group Ltd. Its Trustee, Jacqueline Meuse, serves as a member of the Board of Managers of Pacific Services Group, Ltd. Pacific Services Group, Ltd. owns 100% of the equity of Pacific Stock Transfer.
0001018490-18-000002	otherControlFinance	1	Various - See below.	A Deutsche Bank AG holding company, Deutsche Bank Trust Corporation, provided the original, capital funding for the Registrant and for a time provided a line of credit for working capital. Working capital is now provided via service fees which originate from inter-company billings for the services rendered.
0001018490-18-000002	otherControlManagement	1	Various - See below.	DB Services Americas, Inc. (DBSA) was established as a servicing company to provide operational services to Deutsche Bank Trust Company Americas (DBTCA) and Deutsche Bank National Trust Company (DBNTC). DBSA does not have any third party client agreements. Rather, DBSA, as engaged by DBTCA and DBNTC provides technical and administrative support services including data processing, maintenance of appropriate records in accordance with existing standards, recordkeeping and accounting functions in connection with services provided to DBTCAs and DBNTCs clients. DBTCA and DBNTC have appointed DBSA as its agent to act on their behalf in connection with the transfer and servicing of securities. Accounts are maintained jointly by DBTCA, DBNTC and DBSA. DBSA in its transfer agent function provides services to DBTCA and DBNTC in a manner as if DBSA is an independent, dedicated contractor that works solely for DBTCA and DBNTC and no other transfer agent. There is a shared system of database for DBTCA, DBNTC and DBSA.
0001721868-18-000065	otherControlManagement	1	Pacific Services Group Voting Trust	The PSG Voting Trust owns a controlling interest of the equity of Pacific Services Group Ltd. Its Trustee, Jacqueline Meuse, serves as a member of the Board of Managers of Pacific Services Group, Ltd. Pacific Services Group, Ltd. owns 100% of the equity of Pacific Stock Transfer.
0001721868-18-000064	otherControlManagement	1	Pacific Services Group Voting Trust	The PSG Voting Trust owns a controlling interest in the equity of Pacific Services Group, Ltd. Its Trustee, Jacqueline Ann Bogle Meuse serves as a member of the Board of Managers of Pacific Services Group, Ltd. Pacific Services Group, Ltd owns 100% of the equity of Capital Transfer Agency.
0001139578-18-000002	otherControlManagement	4	ORIX Corporation	Holding company of ORIX Corporation Europe N.V. (formerly, Robeco Groep N.V.); Indirect owner of applicant.
0001139578-18-000002	otherControlManagement	3	ORIX Corporation Europe N.V. (formerly, Robeco Groep N.V.)	Holding company of Robeco US Holding B.V.; Indirect owner of applicant.
0001139578-18-000002	otherControlManagement	1	Robeco US Holding Inc.	Holding company of Harbor Capital Advisors, Inc.
0001139578-18-000002	otherControlManagement	2	Robeco US Holding B.V.	Holding company of Robeco US Holding, Inc.; Indirect owner of applicant.
0001511164-18-000005	otherControlManagement	1	Micah Eldred, Christine Zitman, David Lopez	Officers of the applicant
0001511164-18-000005	otherControlFinance	1	Connect X Capital Markets LLC	Holding Company - 100% owner of applicant
