ACCESSION_NUMBER	PERIODOFREPORT	ENTITYNAME	SERVICECOMPANY	REGISTRANTENGAGEDSERVICE	REGULATORYAGENCY	AMENDMENTFILED	ADDITIONALINFORMATION	NUMBERITEMSRECEIVEDFORTRANSFER	NUMMASTERSECURITYHOLDERFILINGS	NUMBERINDIVIDUALACCOUNTS	NUMDIVREINVDIRPURPLANACCOUNTS	NUMDIRECTREGISTSYSTEMACCOUNTS	NUMBERFILED	FILEALL	SECHOLDERADDITIONALINFO	ALWAYSCOMPLIANT	NUMBERMONTHSNOTCOMPLIANT	NUMBERNOTICENONCOMPLIANCEFILED	TOTAL	TOTALOTHERTHANRECEIPTORDERDATE	NUMLOSTACCTSREMITTEDTOSTATES
0000839196-18-000001	31-DEC-2017	ZIONS FIRST NATIONAL BANK                               /TA	None	N	OCC	Not applicable		1263	65830	65830	1955	34	0			Yes			0	0	4088
0000823579-18-000002	31-DEC-2017	COLONIAL STOCK TRANSFER CO INC /TA	None	N	SEC	Not applicable		1466	69885	69885	24	421	0			Yes			0	0	0
0000066756-18-000040	31-DEC-2017	ALLETE INC                         /TA	Some	N	SEC	Not applicable		0	22581	22581	22072	4050	0			Not Applicable			0	0	0
0001085284-18-000005	31-DEC-2017	WICHITA NATIONAL LIFE INSURANCE CO / /TA	None	N	SEC	Not applicable		14	464	464	0	0	0			Yes			0	0	0
0000854729-18-000002	31-DEC-2017	UMB BANK NA	None	Y	OCC	Not applicable		151	24120	24120	0	0	0			Yes			0	0	0
0001018490-18-000006	31-DEC-2017	DB SERVICES AMERICAS INC /TA	None	Y	SEC	No, failed to file amendment(s)	Due to an internal procedural oversight the TA-1 amendments were not filed timely.	1839	37469	37469	0	0	0			Yes			0	0	0
0000839097-18-000002	31-DEC-2017	DEUTSCHE BANK TRUST CO AMERICAS /TA	Some	Y	BGFRS	No, failed to file amendment(s)	Due to an internal procedural oversight the TA-1 amendments were not filed timely.	0	2	2	0	0	0			Yes			0	0	418
0000848027-18-000003	31-DEC-2017	DEUTSCHE BANK NATIONAL TRUST CO /TA	Some	Y	OCC	No, failed to file amendment(s)	Due to an internal procedural oversight the TA-1 amendments were not filed timely.	0	0	0	0	0	0			Not Applicable			0	0	0
0001410382-18-000001	31-DEC-2017	RCH Shareholder Services, LLC	None	Y	SEC	Not applicable		679536	163725	163725	163725	0	0			Not Applicable			217414	0	454
0000862124-18-000009	31-DEC-2017	Fidelity Business Services India Private Ltd	None	Y	SEC	Yes, filed amendment(s)		0	0	0	0	0									0
0000862124-18-000008	31-DEC-2017	NATIONAL FINANCIAL SERVICES LLC /TA	None	Y	SEC	Yes, filed amendment(s)		2412805	0	37214168	33701161	0	0			Not Applicable			247071919	3741158	5667
0000862124-18-000007	31-DEC-2017	FIDELITY INVESTMENTS INSTITUTIONAL OPERATIONS CO INC /TA	Some	N	SEC	No, failed to file amendment(s)	New site in Albuquerque, NM was not added to TA-1 in a timely fashion.	203391	55909975	18695807	18532119	0	0			Not Applicable			818254426	1854624	83
0001007444-18-000006	31-DEC-2017	LPL Financial LLC /TA	Some	N	SEC	Yes, filed amendment(s)		369995	12979	12979	12966	0	0			Not Applicable			4587299	0	0
0001145893-18-000002	31-DEC-2017	U S BANK NA	None	Y	OCC	Not applicable		3526	410107	410107	0	0	0			Yes			0	0	607
0001022116-18-000002	31-DEC-2017	U S BANK TRUST NATIONAL ASSOCIATION	All	N	OCC	Not applicable															
0000882734-18-000002	31-DEC-2017	OLDE MONMOUTH STOCK TRANSFER CO INC /TA	None	N	SEC	Not applicable		1767	120806	120806	0	9	0			Yes			0	0	0
0001144204-18-017972	31-DEC-2017	NYLIM SERVICE CO LLC /TA	Some	N	SEC	Yes, filed amendment(s)		13845	0	0	0	0	0			Yes			164533	23403	0
0000810704-18-000001	31-DEC-2017	PRIMERICA SHAREHOLDER SERVICES, INC.	Some	Y	SEC	Yes, filed amendment(s)		0	0	0	0	0									0
0000738347-18-000002	31-DEC-2017	NORFOLK SOUTHERN CORP /TA	Some	N	SEC	Not applicable		0	239	239	0	0	0			Yes			0	0	0
0001413398-18-000002	31-DEC-2017	Morgan Stanley Services Co Inc.	None	N	SEC	No, failed to file amendment(s)	Officer listing not updated timely.	0	1725	1725	1725	0	0			Not Applicable			74507	0	0
0001511164-18-000182	31-DEC-2017	TRANSHARE Corp	Some	Y	SEC	No, failed to file amendment(s)	Transhare operated under new mgmt since August 2017.  Prior mgmt failed to disclose it engaged TSX Trust to perform transfer functions for one company.  Current mgmt made that disclosure in an amended TA-1 in August 2017.	805	14403	14403	0	0	0			Yes			0	0	0
0001146230-18-000008	31-DEC-2017	Computershare Inc /TA	Some	Y	SEC	Yes, filed amendment(s)		1026582	17580732	17581256	4622032	9033976	0			Yes			0	0	76980
0001654954-18-003356	31-DEC-2017	MANHATTAN TRANSFER REGISTRAR CO /TA	None	N	SEC	Yes, filed amendment(s)		1027	19830	27	0	27	0			Yes			0	0	0
0001146230-18-000007	31-DEC-2017	COMPUTERSHARE TRUST CO NA /TA	All	Y	OCC	Not applicable															
0001451217-18-000003	31-DEC-2017	SEI Institutional Transfer Agent, Inc.	Some	N	SEC	Not applicable		4369	119219	119219	113751	0	0			Yes			1097899	406	9
0001114874-18-000002	31-DEC-2017	DSI PROPERTIES INC                                      /TA	None	N	SEC	Yes, filed amendment(s)		43	0	660	0	0	0			Yes			0	0	0
0000740583-18-000135	31-DEC-2017	se2, LLC/TA	None	Y	SEC	Yes, filed amendment(s)		87810	780600	0	0	0	0			Not Applicable			0	0	321
0000838135-18-000002	31-DEC-2017	BRANCH BANKING & TRUST CO /TA	None	N	FDIC	Not applicable		0	659	378	0	0									0
0000733598-18-000001	31-DEC-2017	ALLIANCEBERNSTEIN INVESTOR SERVICES INC /TA	None	Y	SEC	Yes, filed amendment(s)		21058	556780	556780	520731	395143	0			Yes			3928033	69041	65
0000950123-18-003247	31-DEC-2017	USAA TRANSFER AGENCY CO /TA/	Some	N	SEC	Yes, filed amendment(s)		43213	2192908	2192908	2157370	0	0			Not Applicable			7604443	7240	382
0000839287-18-000001	31-DEC-2017	STATE STREET BANK & TRUST CO                            /TA	Some	Y	BGFRS	Yes, filed amendment(s)		213	222429	222429	703	1	0			Yes			1459356	5713	3
0001459537-18-000006	31-DEC-2017	First, N.A.	None	N	OCC	Not applicable		104	759	759	326	159									0
0001144204-18-017792	31-DEC-2017	VStock Transfer, LLC	None	Y	SEC	Not applicable		8043	102010	102010	0	5296	0			Yes			0	0	0
0000854890-18-000002	31-DEC-2017	BOSTON TRUST & INVESTMENT MANAGEMENT CO / TA	Some	N	FDIC	Not applicable		0	32	32	0	0	0			Not Applicable			1179	0	0
0000734846-18-000001	31-DEC-2017	AMEREN SERVICES Co	None	N	SEC	Not applicable		4705	49510	42199	35408	6791	0			Yes			0	0	134
0000734751-18-000002	31-DEC-2017	DUKE ENERGY CORP                                        /TA	None	N	SEC	Not applicable		11808	165977	165977	132066	60118	0			Yes			0	0	2450
0000870156-18-000011	31-DEC-2017	MILES CAPITAL, INC.	None	N	SEC	Not applicable		0	795	795	0	0	0			Not Applicable			0	0	0
0000839266-18-000001	31-DEC-2017	ALERUS FINANCIAL NA /TA	None	N	OCC	Not applicable		1	17	0	0	0	0			Yes			0	0	0
0001493152-18-004097	31-DEC-2017	Equity Stock Transfer, LLC	None	N	SEC	Not applicable		1268	10620	10620	0	16	0			Yes			0	0	0
0000230234-18-000001	31-DEC-2017	FIRST TENNESSEE BANK NA / TA	None	N	OCC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0000798947-18-000002	31-DEC-2017	STANDARD REGISTRAR & TRANSFER CO INC /TA	None	N	SEC	Not applicable		1345	293260	293260	0	44	0			Yes			0	0	0
0000724935-18-000002	31-DEC-2017	COLUMBIA STOCK TRANSFER CO /TA	Some	N	SEC	Not applicable		236	26459	26459	0	0	0			Yes			0	0	0
0001493152-18-004074	31-DEC-2017	TRANSFER ONLINE INC /TA	None	N	SEC	Not applicable		8303	211609	211609	0	6125	0			Yes			0	0	0
0001020337-18-000002	31-DEC-2017	PRINCIPAL SHAREHOLDER SERVICES, INC.	Some	N	SEC	Not applicable		2044	894381	894381	855151	0	0			Yes			1708406	11703	48
0000005076-18-000001	31-DEC-2017	AMERICAN FUNDS SERVICE Co	None	N	SEC	Yes, filed amendment(s)		355370	22200040	22200040	22103605	0	0			Not Applicable			198292665	559987	953
0001146028-18-000002	31-DEC-2017	BNP PARIBAS NEW YORK BRANCH /TA	None	N	BGFRS	Not applicable		290	1	1	0	0	0			Yes			0	0	0
0001062993-18-001376	31-DEC-2017	AST Trust Co (Canada)	Some	Y	SEC	Not applicable		111842	0	0	0	0	0			Not Applicable			0	0	0
0001144204-18-017618	31-DEC-2017	FIRST AMERICAN STOCK TRANSFER INC /AZ/ /TA	Some	Y	SEC	Not applicable		1029	10655	10655	0	892	0			Yes			0	0	51
0001062993-18-001375	31-DEC-2017	AST Investor Services Inc. (Canada)	Some	Y	SEC	Not applicable		111842	1574430	653461	270174	383287	0			Yes			0	0	0
0000027048-18-000002	31-DEC-2017	DST SYSTEMS INC                                         /TA	Some	Y	SEC	Yes, filed amendment(s)		382138	5293773	5293773	3041422	44529	0			Not Applicable			19292985	144054	666
0001388002-18-000001	31-DEC-2017	HSBC Bank USA, National Association	None	N	OCC	Yes, filed amendment(s)		17670	5609	5609	0	0	0			Yes			0	0	44
0001654954-18-003279	31-DEC-2017	DIRECT TRANSFER LLC	None	Y	SEC	Yes, filed amendment(s)		2690	54961	54961	34	19266	0			Not Applicable			0	0	9
0001683168-18-000779	31-DEC-2017	Mountain Share Transfer, LLC	Some	N	SEC	Not applicable		137	10996	10996	0	0	0			Yes			0	0	0
0001144204-18-017478	31-DEC-2017	Heritage U.S. Transfer Corp	None	N	SEC	Not applicable		82	5746	5746	0	0	0			Yes			0	0	0
0001227021-18-000004	31-DEC-2017	BROWN BROTHERS HARRIMAN & CO	None	N	SEC	Yes, filed amendment(s)		341	10991	10991	849	355	0			Yes			11896	340	0
0001144204-18-017465	31-DEC-2017	AMERICAN STOCK TRANSFER & TRUST CO, LLC /TA	None	Y	SEC	Yes, filed amendment(s)		304658	4019464	4019464	353042	839171	0			Yes			0	0	38888
0001060257-18-000002	31-DEC-2017	BANCO SANTANDER PUERTO RICO /TA/ Trust Department 946	Some	N	FDIC	Not applicable		798	357	357	17	0									0
0000788603-18-000003	31-DEC-2017	NATIONAL FINANCIAL DATA SERVICES INC /TA	Some	Y	SEC	Yes, filed amendment(s)		86522	2700408	2700408	2436574	0	0			Yes			30123658	25137	254
0001506388-18-000005	31-DEC-2017	American Family Life Assurance Co of Columbus	None	Y	SEC	Not applicable		6214	0	0	0	0	0			Yes			0	0	0
0000275143-18-000006	31-DEC-2017	DST ASSET MANAGER SOLUTIONS, INC./TA	Some	Y	SEC	Yes, filed amendment(s)		189100	8110930	9530017	7819393	0	0			Yes			57827176	73390	1993
0000817712-18-000005	31-DEC-2017	THRIVENT FINANCIAL INVESTOR SERVICES INC /TA	Some	N	SEC	No, failed to file amendment(s)	The Amended Form TA-1 filed on 7/27/2017 was not filed within 60 days following the date on which an affiliate's pending proceeding became reportable.	21794	0	739380	732651	0	0			Yes			106611	0	0
0001022437-18-000004	31-DEC-2017	DEUTSCHE BANK AG	All	N	BGFRS	No, failed to file amendment(s)	Due to an internal procedural oversight the TA-1 amendment was not filed timely.														
0000950123-18-003229	31-DEC-2017	WELLS FARGO DELAWARE TRUST COMPANY, N.A.	All	N	OCC	Not applicable															
0001060257-18-000001	31-DEC-2017	BANCO SANTANDER PUERTO RICO /TA/ Trust Department 946	Some	N	FDIC	Not applicable		798	353	353	17	0									0
0000950123-18-003227	31-DEC-2017	WELLS FARGO BANK NA /TA	Some	Y	OCC	Yes, filed amendment(s)		342429	12217501	12217501	2531045	2464881	1	Yes		Yes			0	0	291952
0001144204-18-017387	31-DEC-2017	WORLDWIDE STOCK TRANSFER LLC	None	Y	SEC	Not applicable		1323	99367	99367	0	74	0			Yes			0	0	0
0000950123-18-003223	31-DEC-2017	WELLS FARGO BANK NORTHWEST NA	All	N	OCC	Not applicable															
0001178677-18-000003	31-DEC-2017	BNY MELLON TRUST CO. OF ILLINOIS	All	N	BGFRS	Not applicable															
0000927395-18-000001	31-DEC-2017	WNC & ASSOCIATES INC /TA	None	N	SEC	Not applicable		82	6185	6185	0	0	0			Yes			0	0	0
0001511164-18-000176	31-DEC-2017	ISLAND CAPITAL MANAGEMENT LLC	None	Y	SEC	Yes, filed amendment(s)		4002	184958	184958	0	0	0			Yes			0	0	0
0000840464-18-000001	31-DEC-2017	CITIBANK NA                                             /TA	Some	N	OCC	Not applicable		403	10950	10950	0	2	0			Yes			413	0	81
0000002380-18-000003	31-DEC-2017	FORESTERS INVESTOR SERVICES INC/TA	None	N	SEC	Not applicable		22196	674403	674403	631831	0	0			Yes			3110726	8813	169
0001654954-18-003248	31-DEC-2017	INTERWEST TRANSFER CO INC                               /TA	None	Y	SEC	Yes, filed amendment(s)		3910	262797	262797	0	1045	0			Yes			0	0	0
0001434234-18-000001	31-DEC-2017	GLOBEX TRANSFER, LLC	Some	N	SEC	Not applicable		1524	33550	33550	0	0	0			Yes			0	0	0
0000838141-18-000002	31-DEC-2017	Whitney Bank (Formerly Hancock Bank) /TA	None	N	FDIC	Yes, filed amendment(s)		4183	46310	46310	40532	0	0			Yes			121523	0	0
0000024179-18-000001	31-DEC-2017	CONTINENTAL STOCK TRANSFER & TRUST CO /TA	None	Y	SEC	Not applicable		66739	1548095	1548095	20224	68771	0			Yes			0	0	2375
0000940394-18-000582	31-DEC-2017	EATON VANCE MANAGEMENT EVM	None	Y	SEC	Not applicable		0	0	147824	147824	0				Not Applicable					0
0001288777-18-000004	31-DEC-2017	Computershare Trust Co of Canada	Some	Y	SEC	Yes, filed amendment(s)		0	739779	842213	80703	111967	0			Yes			0	0	0
0001288763-18-000003	31-DEC-2017	Computershare Investor Services Inc	Some	Y	SEC	Yes, filed amendment(s)		120071	549131	573813	1858	26489	0			Yes			0	0	0
0001683168-18-000767	31-DEC-2017	Altegris Advisors, LLC/TA	None	N	SEC	Not applicable		1513	2965	3343	0	2348	0			Not Applicable			0	0	0
0000950123-18-003213	31-DEC-2017	FREEDOM FUNDS MANAGEMENT CO                             /TA	None	N	SEC	Not applicable		425	12884	10459	9213	0	0			Yes			10909	46	2
0001146032-18-000004	31-DEC-2017	BANCO POPULAR DE PUERTO RICO/TA	Some	N	BGFRS	Not applicable		716	9342	13039	5841	38	0			Yes			0	0	36
0000769188-18-000001	31-DEC-2017	MFS SERVICE CENTER, INC.	Some	N	SEC	Not applicable		19548	1019975	1019975	990085	0	0			Not Applicable			11472237	366758	196
0001393905-18-000111	31-DEC-2017	Empire Stock Transfer Inc.	None	N	SEC	Not applicable		1749	43142	43142	0	325	0			Yes			0	0	0
0000734700-18-000001	31-DEC-2017	GOLDMAN SACHS & CO. LLC /TA	Some	N	SEC	Yes, filed amendment(s)		490	161107	161107	149185	0	0			Yes			1283438	367	28
0001397265-18-000002	31-DEC-2017	BancFirst	None	N	FDIC	Not applicable		112	3021	3021	0	1	0			Not Applicable			0	0	0
0000746972-18-000001	31-DEC-2017	OTR INC /TA	None	N	SEC	Not applicable		6397	37361	37361	2959	23	0			Yes			0	0	21
0001118414-18-000001	31-DEC-2017	SHENANDOAH TELECOMMUNICATIONS CO /VA/                   /TA	None	N	SEC	Not applicable		790	4525	4525	1392	1	0			Yes			0	0	0
0000067590-18-000379	31-DEC-2017	PRUDENTIAL MUTUAL FUND SERVICES LLC /TA	Some	N	SEC	Yes, filed amendment(s)		14	0	0	0	0									604
0000950123-18-003204	31-DEC-2017	WADDELL & REED SERVICES Co (dba WI Services Company)/TA	None	N	SEC	Yes, filed amendment(s)		133118	3526877	3526877	3434298	0	0			Yes			17158377	48547	361
0000950123-18-003203	31-DEC-2017	TRI-CONTINENTAL CORP /TA	All	N	SEC	Not applicable															
0000950123-18-003202	31-DEC-2017	Columbia Management Investment Services Corp. /TA	Some	Y	SEC	Not applicable		322132	750890	623087	356366	0	0			Not Applicable			6000527	137580	17
0000735286-18-000005	31-DEC-2017	VANGUARD GROUP INC	None	Y	SEC	Yes, filed amendment(s)		1934436	26946034	26946034	23547477	0	0			Not Applicable			77689957	474659	1815
0001545615-18-000001	31-DEC-2017	Hawaiian Electric Industries, Inc.	Some	N	BGFRS	Not applicable		698	6332	26183	23344	717	0			Yes			0	0	20
0001465533-18-000002	31-DEC-2017	Delaware Trust Co	None	N	SEC	Yes, filed amendment(s)		0	70	70	0	0	0			Yes			0	0	0
0000950123-18-003194	31-DEC-2017	PEOPLES BANK SB	None	N	FDIC	Not applicable		336	434	434	138	0	0			Not Applicable			0	0	0
0001078782-18-000347	31-DEC-2017	ACTION STOCK TRANSFER CORP	None	N	SEC	Not applicable		8866	125562	125562	0	11	0			Yes			0	0	0
0001452780-18-000002	31-DEC-2017	DST Worldwide Services India Private Limited- TA	None	Y	SEC	Yes, filed amendment(s)		22713	0	0	0	0	0			Not Applicable			373719	1827	0
0000019617-18-000071	31-DEC-2017	JP Morgan Chase Bank NA	Some	Y	OCC	Yes, filed amendment(s)		1967	49066	49066	0	0	0			Not Applicable			11109	0	0
0001452780-18-000001	31-DEC-2017	DST Worldwide Services India Private Limited- TA	None	Y	SEC	Yes, filed amendment(s)		22713	0	0	0	0	0			Not Applicable			373719	1827	0
0000019617-18-000070	31-DEC-2017	JP Morgan AG / TA	All	N	OCC	Not applicable															
0000818238-18-000001	31-DEC-2017	COMMONWEALTH FUND SERVICES INC /TA	None	N	SEC	Not applicable		2516	12105	12105	10431	12083	0			Yes			43780	12	6
0000735190-18-000001	31-DEC-2017	MONARCH CEMENT CO /TA	None	N	SEC	Not applicable		67	292	292	0	0									0
0000911282-18-000003	31-DEC-2017	PHOENIX TRANSFER INC                                    /TA	None	N	SEC	Not applicable		6585	76139	76139	1554	0	0			Not Applicable			0	0	838
0001398344-18-004714	31-DEC-2017	ULTIMUS FUND SOLUTIONS LLC                              /TA	None	Y	SEC	Not applicable		0	360708	363040	298025	0	0			Not Applicable			1123881	1680	15
0001398344-18-004709	31-DEC-2017	Ultimus Asset Services, LLC	All	N	SEC	Not applicable															
0001144204-18-016847	31-DEC-2017	MADISON STOCK TRANSFER INC /TA	Some	N	SEC	Not applicable		1164	24179	24179	0	11	0			Yes			0	0	0
0001562770-18-000003	31-DEC-2017	Virtus Fund Services, LLC	Some	N	SEC	Yes, filed amendment(s)		0	125836	125836	0	0	0			Yes			7010	0	0
0001517107-18-000002	31-DEC-2017	People's United Bank, National Association	None	N	OCC	Not applicable		0	1991	1991	0	0	0			Yes			0	0	0
0000922838-18-000002	31-DEC-2017	WEB401KCOM INC	None	N	SEC	Not applicable		0	0	5906	0	0	0			Not Applicable			46870	0	0
0001410578-18-000181	31-DEC-2017	DEARBORN CAPITAL MANAGEMENT LLC	None	N	SEC	Yes, filed amendment(s)		207	4341	4341	0	0	0			Yes			0	0	0
0000795029-18-000001	31-DEC-2017	AFLAC INC /GA/ /TA	Some	N	SEC	Not applicable		6214	85056	85056	82844	2954	0			Yes			0	0	44
0001548847-18-000004	31-DEC-2017	CACEIS (Canada) Ltd	None	Y	SEC	Not applicable		62	2314	0	0	0	0			Yes			0	0	0
0001493152-18-003839	31-DEC-2017	BULLFINCH FUND INC /NY/ TA	None	N	SEC	Not applicable		0	139	139	139	0	0			Not Applicable			481	0	0
0001548847-18-000002	31-DEC-2017	CACEIS (USA) Inc.	All	N	SEC	Not applicable															
0000276398-18-000008	31-DEC-2017	OFI Global Asset Management, Inc.	All	N	SEC	Not applicable															
0000896852-18-000006	31-DEC-2017	INVESCO INVESTMENT SERVICES INC	Some	N	SEC	Yes, filed amendment(s)		317745	1369214	1369214	1347938	0	0			Yes			10617544	64698	420
0000276398-18-000006	31-DEC-2017	SHAREHOLDER SERVICES INC /CO/                           /TA	None	Y	SEC	Not applicable		1404717	2555083	2555083	2555038	2554856	0			Yes			14372935	78895	352
0001535872-18-000001	31-DEC-2017	Philadelphia Stock Transfer, Inc	Some	N	SEC	Yes, filed amendment(s)		1740	9990	9990	99	640	0			Yes			0	0	1
0001644506-18-000003	31-DEC-2017	WILSON BANK & TRUST CO                                  /TA	None	N	FDIC	Not applicable		573	4031	2904	1	0	0			Yes			0	0	0
0000896852-18-000005	31-DEC-2017	INVESCO CANADA LTD. (FORMERLY INVESCO TRIMARK LTD.)	None	Y	SEC	Yes, filed amendment(s)		13453	1369214	1369214	1347938	0	0			Yes			951017	1042	420
0001557183-18-000005	31-DEC-2017	ASCENSUS COLLEGE SAVINGS RECORDKEEPING SERVICES LLC	Some	N	SEC	No, failed to file amendment(s)	We failed to amend form TA-1 within 60 days of the departure of the firm's Chief Financial Officer. Form TA-1 has since been amended.	0	4254892	4254892	0	0	0			Not Applicable			0	0	190
0001526156-18-000002	31-DEC-2017	Isabella Bank Corp	None	N	BGFRS	Not applicable		3367	3085	3085	2481	0	0			Yes			0	0	0
0000854922-18-000001	31-DEC-2017	BANK OF NEW YORK MELLON /TA	Some	Y	BGFRS	Not applicable		2870	346906	346906	13614	0	0			Yes			0	0	2046
0001447135-18-000001	31-DEC-2017	PLATINUM Stock Transfer Inc	None	N	SEC	Not applicable		171	2234	2234	0	0	0			Yes			0	0	0
0001000952-18-000004	31-DEC-2017	CONDUENT SECURITIES SERVICES INC /TA	None	N	SEC	Yes, filed amendment(s)		2364	63820	63820	0	0	0			Yes			0	0	137
0000869442-18-000004	31-DEC-2017	JOHN HANCOCK SIGNATURE SERVICES INC /TA	Some	N	SEC	Yes, filed amendment(s)		10630	500530	500530	381119	0	0			Yes			4073816	1172180	85
0001410578-18-000169	31-DEC-2017	INTERNATIONAL BANK OF COMMERCE                          /TA	None	N	FDIC	Not applicable		433	2003	0	0	1	0			Yes			0	0	0
0001073944-18-000003	31-DEC-2017	UMB FUND SERVICES INC	None	Y	SEC	Yes, filed amendment(s)		102971	445617	445617	90049	287172	0			Yes			1490489	85680	51
0000080255-18-002693	31-DEC-2017	PRICE ROWE T RETIREMENT PLAN SERVICES INC               /TA	None	N	SEC	Yes, filed amendment(s)		0	0	7009000	7009000	0				Not Applicable			66142704	3626	0
0000080255-18-002692	31-DEC-2017	PRICE ROWE T SERVICES INC                               /TA	None	N	SEC	Yes, filed amendment(s)		93191	4570677	4570677	4485459	4570677	0			Yes			27283719	77933	1043
0000950123-18-003098	31-DEC-2017	APACHE CORP /TA	Some	N	SEC	Not applicable		25	912	912	0	0									0
0000838981-18-000002	31-DEC-2017	Northern Trust Co	None	N	BGFRS	Not applicable		31317	561260	561260	262754	0	0			Not Applicable			2182494	2438	100
0001630490-18-000003	31-DEC-2017	FIS Investor Services LLC /TA	None	Y	SEC	Not applicable		265785	766441	766441	690951	0	0			Yes			4138517	123819	49
0001676177-18-000001	31-DEC-2017	Dynamic Stock Transfer,Inc.	None	N	SEC	Not applicable		7	283	0	0	0	0			Yes			0	0	0
0000350751-18-000001	31-DEC-2017	BROADRIDGE CORPORATE ISSUER SOLUTIONS, INC.	None	Y	SEC	Yes, filed amendment(s)		74546	1616881	1616881	469894	304208	0			Not Applicable			0	0	18231
0000950123-18-003095	31-DEC-2017	STATE FARM INVESTMENT MANAGEMENT CORP                   /TA	Some	N	SEC	Yes, filed amendment(s)		0	36	36	36	6									0
0001003297-18-000081	31-DEC-2017	SECURITY LAND & DEVELOPMENT CORP /TA	None	N	SEC	Not applicable		257	345	345	0	1									0
0000920493-18-000002	31-DEC-2017	LEE FINANCIAL RECORDKEEPING INC /HI/ /TA	Some	N	SEC	Not applicable		0	1716	0	0	0	0			Yes			0	0	0
0001144204-18-016181	31-DEC-2017	Park National Bank	None	N	OCC	Not applicable		703	4540	4540	1266	160	0			Yes			0	0	1
0001253179-18-000004	31-DEC-2017	GEMINI FUND SERVICES LLC	Some	N	SEC	Yes, filed amendment(s)		164865	977406	977406	861383	977406	0			Yes			3890185	24835	39
0001170078-18-000003	31-DEC-2017	JANUS SERVICES LLC	Some	N	SEC	Yes, filed amendment(s)		32649	1550451	1550451	1526783	0	0			Not Applicable			6115414	22837	237
0001410578-18-000164	31-DEC-2017	PACIFIC GLOBAL INVESTOR SERVICES INC                    /TA	None	N	SEC	Not applicable		278	2800	2800	2667	0	0			Yes			4936	4	2
0001030030-18-000002	31-DEC-2017	NOTTINGHAM SHAREHOLDER SERVICES LLC /TA	None	N	SEC	Not applicable		2396	31200	31200	28683	31200	0			Yes			156981	338	0
0000838155-18-000002	31-DEC-2017	MANUFACTURERS & TRADERS TRUST CO	All	N	BGFRS	Not applicable															
