ACCESSION_NUMBER	PERIODOFREPORT	ENTITYNAME	SERVICECOMPANY	REGISTRANTENGAGEDSERVICE	REGULATORYAGENCY	AMENDMENTFILED	ADDITIONALINFORMATION	NUMBERITEMSRECEIVEDFORTRANSFER	NUMMASTERSECURITYHOLDERFILINGS	NUMBERINDIVIDUALACCOUNTS	NUMDIVREINVDIRPURPLANACCOUNTS	NUMDIRECTREGISTSYSTEMACCOUNTS	NUMBERFILED	FILEALL	SECHOLDERADDITIONALINFO	ALWAYSCOMPLIANT	NUMBERMONTHSNOTCOMPLIANT	NUMBERNOTICENONCOMPLIANCEFILED	TOTAL	TOTALOTHERTHANRECEIPTORDERDATE	NUMLOSTACCTSREMITTEDTOSTATES
0000005732-14-000001	31-DEC-2012	AMERICAN REGISTRAR & TRANSFER CO	NONE	N	SEC	No, failed to file amendment(s)	Reference is made to correspondence uploaded this date on Form TA-1/a	2169	101035	101035	0	0	0			Yes			0	0	0
0000950123-14-003429	31-DEC-2013	Wells Fargo Bank, N.A.	SOME	Y	OCC	Yes, filed amendment(s)		490366	9154950	9154950	1834566	2658761	1	Yes		Yes			0	0	306500
0000855870-14-000002	31-DEC-2013	BOKF, NA	ALL	N	OCC	Not applicable															
0001139576-14-000002	31-DEC-2013	LEAF Financial Corporation	SOME	N	SEC	Yes, filed amendment(s)		265	11636	13564	0	0	0			Yes			0	0	0
0000911282-14-000003	31-DEC-2013	Phoenix transfer, Inc	NONE	N	SEC	Not applicable		3630	56820	66276	5997	0	0			Not Applicable			0	0	398
0000896852-14-000006	31-DEC-2013	Invesco Investment Services, Inc.	SOME	N	SEC	Yes, filed amendment(s)		470958	1993654	1993654	1895860	0	0			Yes			14303107	255701	1161
0000838617-14-000002	31-DEC-2013	First National Bank of Santa Fe/TA	NONE	N	OCC	Not applicable		1	112	0	0	0									0
0001202048-14-000005	31-DEC-2013	VALIC Retirement Services Company	NONE	N	SEC	Yes, filed amendment(s)		2651	564714	564714	0	0	0			Yes			13771230	515560	0
0001085284-14-000001	31-DEC-2013	Wichita National life Insurance Company	NONE	N	SEC	Not applicable		25	501	501	0	0									0
0001144204-14-018774	31-DEC-2013	American Stock Transfer & Trust Company, LLC	NONE	Y	SEC	Not applicable		439515	3080059	3080059	757768	728102	0			Yes			0	0	2987
0001144204-14-018768	31-DEC-2013	Johnson Financial, Inc.	NONE	N	SEC	Not applicable		496	3328	9275	9267	9275	0			Yes			23551	0	0
0000891010-14-000002	31-DEC-2013	Over The Counter Stock Transfer Inc	NONE	N	SEC	Not applicable		753	97684	17	0	17	0			Yes			0	0	0
0001145722-14-000002	31-DEC-2013	Bank of the Ozarks	NONE	N	FDIC	Not applicable		231	862	862	0	0									0
0000746972-14-000001	31-DEC-2013	OTR, Inc.	NONE	N	SEC	Not applicable		1944	34629	34629	0	19	0			Yes			0	0	0
0001018490-14-000018	31-DEC-2013	DB Services Americas, Inc.	NONE	Y	SEC	No, failed to file amendment(s)	Response is 'not applicable' for changes directly related to Registrant.  Response is 'no' regarding certain Control Affiliate (CA) events.  Registrant filed amendments, but not always within 60 calendar days.	1605	35917	35917	0	0	0			Yes			0	0	0
0000839097-14-000011	31-DEC-2013	Deutsche Bank Trust Company Americas	SOME	Y	BGFRS	Yes, filed amendment(s)		0	36060	36060	0	0	0			Yes			0	0	39
0000810704-14-000003	31-DEC-2013	Primerica Shareholder Services, Inc.	SOME	Y	SEC	Yes, filed amendment(s)		0	0	0	0	0									0
0000950123-14-003409	31-DEC-2013	Wells Fargo India Solutions Private Limited	NONE	Y	OCC	Not applicable		0	0	0	0	0									0
0001430805-14-000001	31-DEC-2013	Amegy Bank National Association	ALL	N	OCC	Not applicable															
0000839196-14-000001	31-DEC-2013	Zions First National Bank	NONE	Y	OCC	Not applicable		901	17547	17547	2296	156	0			Yes			0	0	383
0000733598-14-000002	31-DEC-2013	AllianceBernstein Investor Services, Inc.	NONE	Y	SEC	Yes, filed amendment(s)		9920	984873	984873	918797	483212	0			Yes			6873067	208957	168
0000838966-14-000001	31-DEC-2013	Huntington National Bank/OH/TA	NONE	Y	OCC	Not applicable		101	21745	21745	0	0	0			Yes			0	0	0
0000734611-14-000005	31-DEC-2013	Cincinnati Financial Corporation	NONE	N	SEC	Not applicable		5575	18182	18182	5224	4660	0			Yes			0	0	0
0000793347-14-000012	31-DEC-2013	T. Rowe Price Services, Inc.	NONE	N	SEC	Yes, filed amendment(s)		101992	4712686	4712686	4491568	4712686	0			Yes			27328306	71746	430
0000838135-14-000003	31-DEC-2013	Branch Banking and Trust Company	NONE	N	FDIC	Not applicable		0	453	453	0	0									0
0001030030-14-000001	31-DEC-2013	Nottingham Shareholder Services, LLC	NONE	N	SEC	Not applicable		0	7993	7993	3767	7438	0			Yes			16010	158	0
0001146277-14-000002	31-DEC-2013	The Colbent Corporation	NONE	Y	SEC	Not applicable		1471	0	259627	0	0	0			Not Applicable			0	0	0
0001178677-14-000004	31-DEC-2013	BNY Mellon Trust Company of Illinois	ALL	N	BGFRS	Not applicable															
0001020337-14-000002	31-DEC-2013	Principal Shareholder Services, Inc.	SOME	N	SEC	Yes, filed amendment(s)		1965	991351	991351	957096	0	0			Yes			1016056	12936	108
0000067590-14-000248	31-DEC-2013	Prudential Mutual Fund Services LLC	SOME	N	SEC	No, failed to file amendment(s)	Form TA-1 was filed via EDGAR in March 2013, but never received. Per the suggestion of EDGAR system support personnel, it was re-submitted on July 19, 2013 with SEC confirmation on August 13, 2013.	0	0	0	0	0									1
0000849542-14-000002	31-DEC-2013	BNY Mellon Investment Servicing (US) Inc.	SOME	Y	SEC	Yes, filed amendment(s)		2592120	8692840	8693032	8652926	0	0			Yes			72311139	413648	2183
0000839266-14-000002	31-DEC-2013	Alerus Financial, N.A.	NONE	N	OCC	Not applicable		56	275	0	0	0									0
0001410578-14-000114	31-DEC-2013	CMS Energy Corporation	NONE	N	SEC	Not applicable		2633	37951	37951	29548	705	0			Yes			0	0	119
0001022116-14-000004	31-DEC-2013	U.S. Bank Trust National Association	ALL	N	OCC	Not applicable															
0001145893-14-000002	31-DEC-2013	U.S. Bank National Association	NONE	Y	OCC	Yes, filed amendment(s)		4373	249898	249898	0	0	0			Yes			0	0	593
0001387131-14-001094	31-DEC-2013	U.S. Bancorp Asset Management, Inc.	NONE	N	SEC	Not applicable		0	1202	1202	1	0	0			Yes			68887	0	0
0001108200-14-000002	31-DEC-2013	Computershare Investor Services, LLC	ALL	N	SEC	Not applicable															
0001145892-14-000002	31-DEC-2013	Computershare Trust Company, N.A.	ALL	Y	OCC	Yes, filed amendment(s)															
0001451217-14-000008	31-DEC-2013	SEI Institutional Transfer Agent, Inc.	SOME	N	SEC	No, failed to file amendment(s)	The TA erroneously filed Form TA-1 (accession #0001451217-14-000006) on 1/23/14 as a 'TEST' file. The attempted filing was within the required 60 day period. Upon Discovery of the error, the TA correctly filed the form as 'LIVE' on 2/14/14.	1312	19223	19223	14790	0	0			Yes			760292	2129	0
0001352156-14-000002	31-DEC-2013	Sentinel Administrative Services, Inc.	SOME	Y	SEC	Yes, filed amendment(s)		151	147994	0	138179	0	0			Yes			107747	290	80
0000826074-14-000002	31-DEC-2013	Unico American Corporation	NONE	N	SEC	Not applicable		44	285	327	0	1									27
0001171520-14-000251	31-DEC-2013	Equity Stock Transfer, LLC	NONE	N	SEC	Not applicable		518	1885	1885	0	0	0			Yes			0	0	0
0001410578-14-000112	31-DEC-2013	Pacific Global Investor Services, Inc.	NONE	N	SEC	Not applicable		530	8969	8969	8148	0	0			Yes			14022	32	0
0000862124-14-000006	31-DEC-2013	Fidelity Investments Institutional Operations Company, Inc.	SOME	Y	SEC	Yes, filed amendment(s)		466495	27422405	27422405	27009627	0	0			Not Applicable			469090748	1212557	139
0000838981-14-000002	31-DEC-2013	The Northern Trust Company	NONE	N	BGFRS	Not applicable		64066	654998	654998	354930	0	0			Not Applicable	0	0	2291716	2730	24
0000899635-14-000002	31-DEC-2013	Integrity Fund Services, LLC	NONE	N	SEC	Not applicable		12378	218985	74452	347	0	0			Yes			79258	0	0
0000734751-14-000001	31-DEC-2013	Duke Energy Corporation	NONE	N	SEC	Not applicable		21370	182374	182374	135604	75036	0			Yes			0	0	3992
0000854890-14-000002	31-DEC-2013	Boston Trust & Investment Management Company	SOME	N	FDIC	Not applicable		0	58	58	0	0									0
0000939057-14-000126	31-DEC-2013	Security Federal Corporation	NONE	N	BGFRS	Not applicable		20	278	278	0	278									0
0001492746-14-000002	31-DEC-2013	NAV Consulting, Inc.	NONE	N	SEC	Not applicable		373	10590	8201	0	0	0			Not Applicable			0	0	0
0000788603-14-000002	31-DEC-2013	National Financial Data Services, Inc.	SOME	Y	SEC	Yes, filed amendment(s)		108028	3592295	3592295	3201141	0	0			Yes			35040306	61954	406
0000024179-14-000001	31-DEC-2013	Continental Stock Transfer & Trust Company	NONE	Y	SEC	Not applicable		33975	1795926	1795926	16557	22670	0			Not Applicable			0	0	7932
0001083545-14-000001	31-DEC-2013	Bullfinch Fund, Inc.	NONE	N	SEC	Not applicable		0	141	141	141	0									0
0000275143-14-000007	31-DEC-2013	Boston Financial Data Services, Inc.	SOME	Y	SEC	Yes, filed amendment(s)		248657	10785841	10785841	9622429	0	0			Yes			71178999	185113	4280
0001071069-14-000001	31-DEC-2013	ProFutures, Inc.	NONE	N	SEC	Not applicable		5	178	178	0	0									0
0000831495-14-000004	31-DEC-2013	Delaware Service Company, Inc.	ALL	N	SEC	Yes, filed amendment(s)															
0001410578-14-000110	31-DEC-2013	McCormick & Co., Inc.	ALL	N	SEC	Not applicable															
0001169743-14-000003	31-DEC-2013	J. D. Clark & Co., Inc.	SOME	Y	SEC	Yes, filed amendment(s)		445	25911	25911	425	0	0			Not Applicable			0	0	0
0001062993-14-001626	31-DEC-2013	Canadian Stock Transfer Company Inc.	NONE	Y	SEC	Not applicable		95067	1224066	209943	194544	15399	0			Yes			0	0	0
0001062993-14-001624	31-DEC-2013	CST Trust Company	ALL	N	SEC	Not applicable															
0000735286-14-000004	31-DEC-2013	The Vanguard Group, Inc.	NONE	Y	SEC	Yes, filed amendment(s)		1149582	17806566	17806566	16487610	0	0			Not Applicable			70687861	315590	2409
0001073944-14-000002	31-DEC-2013	UMB Fund Services, Inc.	SOME	Y	SEC	Yes, filed amendment(s)		221537	557064	557064	101249	444064	0			Yes			2085091	162993	11
0000870156-14-000012	31-DEC-2013	Miles Capital, Inc.	NONE	N	SEC	Yes, filed amendment(s)		0	817	817	0	0									0
0000913181-14-000002	31-DEC-2013	Rydex Fund Services, LLC	SOME	Y	SEC	Yes, filed amendment(s)		4380	149082	149082	148545	0	0			Not Applicable			4369944	14793	41
0000724935-14-000002	31-DEC-2013	COLUMBIA STOCK TRANSFER COMPANY	SOME	N	SEC	Not applicable		612	72	42000	0	0									0
0001022437-14-000002	31-DEC-2013	Deutsche Bank AG	SOME	N	BGFRS	No, failed to file amendment(s)	TA-1 was filed 25 March 2014 (but not within 60 days), reporting prior TA provider, Mellon Investor Services LLC, was acquired by and merged into Computershare Inc., effective June 30, 2013. DBTCA continues as a TA provider.	0	0	0	0	0									0
0000350852-14-000038	31-DEC-2013	Community Trust Bank, Inc.	NONE	N	BGFRS	Not applicable		0	15	15	0	0									0
0001410578-14-000108	31-DEC-2013	CH2M HILL Companies, Ltd.	NONE	N	SEC	Not applicable		21928	7729	7729	5299	0	0			Yes			0	0	0
0001054377-14-000004	31-DEC-2013	Sansima Consulting Group, Inc.	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000350819-14-000002	31-DEC-2013	Gemisys Transfer Agents	NONE	N	SEC	Not applicable		340	20710	20710	0	0	0			Not Applicable			0	0	0
0000838927-14-000004	31-DEC-2013	BANK OF AMERICA N.A.	SOME	N	OCC	Not applicable		3	755	755	0	0									0
0000853452-14-000002	31-DEC-2013	National Bank of Middlebury	NONE	N	OCC	Not applicable		48	377	494	0	117									0
0000838927-14-000003	31-DEC-2013	BANK OF AMERICA N.A.	SOME	N	OCC	Not applicable		3	755	755	0	0									0
0001146032-14-000002	31-DEC-2013	BANCO POPULAR DE PUERTO RICO	SOME	N	BGFRS	Yes, filed amendment(s)		1440	10364	15292	9881	12	0			Not Applicable			2210	0	409
0001253179-14-000002	31-DEC-2013	Gemini Fund Services, LLC	SOME	Y	SEC	Yes, filed amendment(s)		181774	605099	605099	508465	605099	0			Yes			4702895	27334	32
0000735407-14-000001	31-DEC-2013	Madison Gas and Electric Company/TA	SOME	N	SEC	Not applicable		1127	18368	18368	16921	2682	0			Yes			0	0	14
0000838041-14-000002	31-DEC-2013	HOMETOWN BANK, N.A.	NONE	N	OCC	Not applicable		29	533	556	0	23									1
0000854922-14-000001	31-DEC-2013	The Bank of New York Mellon	SOME	Y	BGFRS	Yes, filed amendment(s)		6360	465051	465051	14594	0	0			Yes			0	0	3878
0000950123-14-003331	31-DEC-2013	Huntington Asset Services Inc	NONE	Y	SEC	Not applicable		25634	275940	275940	142674	142674	0			Yes			482200	6127	29
0000927395-14-000002	31-DEC-2013	WNC & ASSOCIATES INC/TA	NONE	N	SEC	Not applicable		192	14275	14275	0	0	0			Yes			0	0	0
0001451950-14-000009	31-DEC-2013	Hickory Point Bank & Trust, fsb	NONE	N	OTS	Not applicable		2953	14428	14428	979	545	0			Yes			0	0	0
0000817712-14-000002	31-DEC-2013	Thrivent Financial Investor Services, Inc.	SOME	N	SEC	Yes, filed amendment(s)		22141	0	788697	779306	0	0			Not Applicable			99387	0	0
0001145697-14-000001	31-DEC-2013	Fulton Bank, National Association	NONE	N	OCC	Not applicable		1298	24834	24834	11043	174	0			Yes			0	0	24
0001188112-14-000799	31-DEC-2013	Worldwide Stock Transfer LLC	NONE	Y	SEC	Not applicable		3812	27511	27511	0	105	0			Yes			0	0	0
0000950123-14-003325	31-DEC-2013	Columbia Management Investment Services Corp.	SOME	Y	SEC	Not applicable		317880	1139648	2440899	2133075	0	0			Not Applicable			11971319	210212	31
0001459537-14-000001	31-DEC-2013	The First, N.A.	NONE	N	OCC	Not applicable		108	739	739	307	36									0
0001288763-14-000002	31-DEC-2013	Computershare Investor Services Inc.	SOME	Y	SEC	Yes, filed amendment(s)		104114	1054522	1054522	6137	21420	0			Yes			0	0	0
0001288777-14-000002	31-DEC-2013	Computershare Trust Company of Canada	SOME	Y	SEC	Yes, filed amendment(s)		0	1501789	1502752	84508	80069	0			Not Applicable			0	0	0
0000868275-14-000002	31-DEC-2013	Saturna Capital Corporation	NONE	N	SEC	Yes, filed amendment(s)		0	50316	50316	50316	0	0			Not Applicable			170894	30	2
0001371431-14-000002	31-DEC-2013	The Bank of New York Mellon Trust Company, NA	ALL	Y	OCC	Yes, filed amendment(s)															
0000002380-14-000001	31-DEC-2013	Administrative Data Management Corp.	NONE	N	SEC	No, failed to file amendment(s)	Registrant contact name, telephone number and email address was changed on January 14, 2013, beyond 60 calendar days following the date the previous information became inaccurate. This was due to an administrative oversight.	12703	526021	526021	513739	0	0			Yes			2672203	28820	185
0000840464-14-000001	31-DEC-2013	Citibank, N.A.	SOME	N	OCC	Not applicable		12	17735	17735	0	2	0			Yes			0	0	36
0000950123-14-003322	31-DEC-2013	Atlas Resources LLC	NONE	N	SEC	Not applicable		710	44711	44711	0	0	0			Not Applicable			0	0	0
0000896852-14-000002	31-DEC-2013	Invesco Canada Ltd/Invesco Canada Ltee, doing business as Invesco Enterprise Services/Services Entreprise Invesco, and Invesco	NONE	Y	SEC	Yes, filed amendment(s)		15388	1993654	1993654	1895860	0	0			Yes			146320	2037	1161
0001023613-14-000003	31-DEC-2013	Citizens National Bank of Cheboygan	NONE	N	OCC	Not applicable		58	929	929	0	0									0
0001493152-14-000836	31-DEC-2013	Transfer Online, Inc.	NONE	N	SEC	Not applicable		7027	55124	55124	0	1080	0			Yes			0	0	0
0001146028-14-000002	31-DEC-2013	BNP Paribas, NEW YORK BRANCH	NONE	N	BGFRS	Not applicable		754	3	3	0	0									0
0000826613-14-000002	31-DEC-2013	Dominion Resources Services, Inc.	SOME	N	SEC	Not applicable		1271	135374	179517	113793	23307	0			Yes			0	0	188
0001140361-14-014080	31-DEC-2013	National Western Life Insurance Company	NONE	N	SEC	Not applicable		0	2	2	0	0									0
0000737074-14-000002	31-DEC-2013	USAA Transfer Agency Company, dba USAA Shareholder Account Services	SOME	N	SEC	Yes, filed amendment(s)		770	2761143	2761143	2714053	0	0			Yes			10172801	12861	98
0000734700-14-000002	31-DEC-2013	Goldman, Sachs & Co	SOME	N	SEC	Not applicable		7834	231132	231132	202175	0	0			Yes			4221355	4505	48
0000842657-14-000012	31-DEC-2013	DWS Investments Services Company	ALL	N	SEC	Not applicable															
0001431194-14-000001	31-DEC-2013	Bank Services of Virginia, Inc.	NONE	N	FDIC	Not applicable		352	3419	3419	0	0	0			Yes			0	0	0
0000879089-14-000002	31-DEC-2013	Whitney Bank	ALL	N	FDIC	Not applicable															
0001398344-14-001838	31-DEC-2013	Matrix 360 Administration, LLC	NONE	N	SEC	No, failed to file amendment(s)	We were remiss in not amending Question 8 until February 12, 2014 in reference to Mr. Driessen our CCO.	242	2659	2524	2305	2524	0			Yes			3450	0	1
0000838141-14-000002	31-DEC-2013	Hancock Bank	SOME	Y	FDIC	Not applicable		11607	61064	61064	48457	1294	0			Yes			93832	0	33
0000922838-14-000002	31-DEC-2013	web401k.com, Inc.	NONE	N	SEC	Not applicable		0	0	5665	0	0									0
0001431216-14-000002	31-DEC-2013	Citi Fund Services Ohio, Inc.	SOME	Y	OCC	Not applicable		45432	407696	407696	292254	0	0			Yes			4346639	64737	56
0000950123-14-003295	31-DEC-2013	Manning & Napier Advisors, LLC	ALL	N	SEC	Not applicable															
0001419200-14-000001	31-DEC-2013	Atlantic Shareholder Services, LLC	NONE	N	SEC	Not applicable		8482	34392	34392	27908	0	0			Yes			237573	653	19
0000838927-14-000001	31-DEC-2012	BANK OF AMERICA N.A.	SOME	N	OCC	Not applicable		11	734	734	0	0									3
0001377969-14-000003	31-DEC-2013	The Canandaigua National Bank and Trust Company	NONE	N	OCC	Not applicable		427	1293	1293	0	0	0			Not Applicable			0	0	0
0000854729-14-000002	31-DEC-2013	UMB Bank NA	SOME	Y	OCC	Not applicable		173	23488	0	0	0	0			Yes			0	0	9
0000735271-14-000001	31-DEC-2013	Otter Tail Corporation	SOME	N	SEC	Not applicable		647	14252	14252	11905	82	0			Yes			0	0	21
0001144204-14-017306	31-DEC-2013	Madison Stock Transfer Inc.	SOME	N	SEC	Not applicable		3632	31724	31724	0	5	0			Yes			0	0	0
0001103598-14-000002	31-DEC-2013	NYLIM Service Company LLC	SOME	N	SEC	Not applicable		13144	0	0	0	0	0			Yes			189991	442	0
0001437749-14-004875	31-DEC-2013	Investors Heritage Life Insurance Company	NONE	N	SEC	Not applicable		184	2522	0	0	0	0			Yes			0	0	44
0001445546-14-001760	31-DEC-2013	FTP Services LLC	NONE	N	SEC	Not applicable		0	20235	20235	0	0	0			Not Applicable			0	0	0
0001003297-14-000149	31-DEC-2013	Security Land and Development Corp.	NONE	N	SEC	Not applicable		2	725	725	0	1									0
0001354488-14-001351	31-DEC-2013	Manhattan Transfer Registrar Company	NONE	N	SEC	Yes, filed amendment(s)		2058	28104	28104	0	6	0			Yes			0	0	0
0000353291-14-000002	31-DEC-2013	Franklin Templeton Investor Services, LLC	SOME	N	SEC	Not applicable		1616272	3605815	3605815	0	0	0			Yes			19426921	1439857	594
0001432532-14-000002	31-DEC-2013	Franklin Templeton Investments Poland sp. z o.o	NONE	Y	SEC	Not applicable		29515	0	0	0	0	0			Yes			143033	12803	0
0001432531-14-000004	31-DEC-2013	Franklin Templeton International Services (India) Private Limited	NONE	Y	SEC	No, failed to file amendment(s)	A Form TA-1 was filed as soon as the information was available.	35411	0	0	0	0	0			Yes			620282	18390	0
0000913801-14-000001	31-DEC-2013	Advance Capital Group, Inc.	NONE	N	SEC	Not applicable		474	9220	9220	9181	9220	0			Yes			45063	30	0
