ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0000913181-14-000005	soleProprietorship	2	John F. Frye	16-NOV-2009	Treasurer			Officer	30-AUG-2013
0001559963-14-000003	corporationPartnership	1	MBC Investments Corporation	22-JUL-2004	Shareholder	E	true		
0001559963-14-000003	corporationPartnership	2	The Bank of New York Mellon Corporation	09-JAN-2008	Shareholder	NA	true		
0001559963-14-000003	corporationPartnership	7	Stephen F. Conlin	12-MAR-2013	Vice President - US TA	NA	true		
0001559963-14-000003	corporationPartnership	8	Bradley A. Stearns	12-MAR-2013	Compliance Officer - US TA	NA	false		
0001559963-14-000003	corporationPartnership	4	Frank David Dittrich	08-JAN-2007	Director	NA	true		30-MAY-2014
0001559963-14-000003	corporationPartnership	5	Kathleen Jean Geis	31-MAY-2005	Director	NA	true		
0001559963-14-000003	corporationPartnership	6	Michael DeNofrio	12-MAR-2013	Vice President - US TA	NA	true		
0001559963-14-000003	corporationPartnership	3	Dinesh Umeshchandra Deo	15-FEB-2007	Director	NA	true		
0000849542-14-000004	corporationPartnership	4	Bradley Alan Stearns	01-DEC-1999	Compliance Officer	NA	false		
0000849542-14-000004	corporationPartnership	1	Nancy B. Wolcott	20-SEP-2002	President & Chairman, Board Director	NA	true		31-MAY-2014
0000849542-14-000004	corporationPartnership	2	Michael DeNofrio	01-DEC-1999	Board Director, Managing Director	NA	true		
0000849542-14-000004	corporationPartnership	3	Stephen F. Conlin	01-DEC-1999	Managing Director	NA	true		
0000849542-14-000004	corporationPartnership	5	BNYM GIS Funding III LLC	01-JUL-2010	Direct parent entity	E	true		
0000849542-14-000004	corporationPartnership	6	BNYM GIS (UK) Funding II LLC	01-JUL-2010	Owner of parent entity	E	true		
0000849542-14-000004	corporationPartnership	7	BNYM GIS Funding I LLC	01-JUL-2010	Indirect owner of parent entity	E	true		
0000849542-14-000004	corporationPartnership	8	The Bank of New York Mellon	01-JUL-2010	Owner of indirect owner of parent entity	E	true		
0000849542-14-000004	corporationPartnership	9	The Bank of New York Mellon Corporation	01-JUL-2010	Ultimate parent entity	E	true		
0000849542-14-000004	corporationPartnership	10	Joseph G. Bawiec	31-MAR-2009	Managing Director & CFO	NA	true		
0000849542-14-000004	corporationPartnership	11	Jay F. Nusblatt	01-JUL-2001	Board Director, Managing Director	NA	true		
0000849542-14-000004	corporationPartnership	12	Stephen P. Farlese	11-OCT-2013	Board Director	NA	true		
0000849542-14-000004	corporationPartnership	13	Robert F. Mathisen, Jr.	16-JUN-2011	Board Director	NA	true		
0000849542-14-000004	corporationPartnership	14	Calvin G. Holmquist	01-JUN-2014	President & Board Chairman	NA	true		
0001253179-14-000004	soleProprietorship	8	Michael Miola	10-APR-2003	Manager/indirect owner			Co-manager of holding company	
0001253179-14-000004	soleProprietorship	7	Brian Nielsen	10-APR-2003	Secretary/Co-manager holding co.			Secretary/Co-manager holding co.	
0001253179-14-000004	soleProprietorship	10	NorthStar Financial Services Group, LLC	10-APR-2003	Sole Member			Sole Member	
0001253179-14-000004	soleProprietorship	11	Daniel Applegarth	24-OCT-2006	Treasurer			provides financial oversight of company	
0001253179-14-000004	soleProprietorship	12	Todd Clarke	10-NOV-2012	indirect owner			indirect owner > 5% voting securities	
0001253179-14-000004	soleProprietorship	13	Eric Clarke	10-NOV-2012	indirect owner			indirect owner > 5% voting securities	
0001253179-14-000004	soleProprietorship	14	Jennie Nielsen	10-NOV-2012	indirect owner			indirect owner > 5% voting securities	
0001253179-14-000004	soleProprietorship	15	Lana Clarke	10-NOV-2012	indirect owner			indirect owner 5% voting securities	
0001253179-14-000004	soleProprietorship	16	Newton Partners, L.P.	01-JUN-2011	indirect owner			indirect owner > 5% nonvoting securities	
0001253179-14-000004	soleProprietorship	17	Clarke Family 2011 Trust	02-NOV-2012	indirect owner			indirect owner > 5% nonvoting securities	
0001253179-14-000004	soleProprietorship	18	Estate of W. Patrick Clarke	10-NOV-2012	indirect owner			indirect owner > 5% nonvoting securities	
0001253179-14-000004	soleProprietorship	19	William Strait	08-OCT-2012	General Counsel			provides legal oversight of company	
0001253179-14-000004	soleProprietorship	1	Emile Molineaux	01-FEB-2005	Secretary/General Counsel			provides legal oversight of company	01-JUN-2012
0001253179-14-000004	soleProprietorship	2	Larie Lydick	10-APR-2003	Senior Vice President			daily management of company	30-APR-2012
0001253179-14-000004	soleProprietorship	3	Kara Baird	01-MAY-2012	Senior Vice President			daily management of company	
0001253179-14-000004	soleProprietorship	4	Kevin Wolf	01-MAY-2012	President			directs affairs of company	
0001253179-14-000004	soleProprietorship	5	Andrew Rogers	01-MAR-2006	Chief Executive Officer			directs affairs of company	
0001253179-14-000004	soleProprietorship	6	W. Patrick Clarke	10-APR-2003	Manager/indirect owner			Co-manager of holding company	10-NOV-2012
0001253179-14-000004	soleProprietorship	9	Kristin McCann	01-JUN-2012	Chief Compliance Officer			provides compliance oversight of company	
0001557183-14-000011	corporationPartnership	1	JEFFREY PAUL HOWKINS	26-JUL-2012	PRESIDENT/CHIEF EXECUTIVE OFFICER	NA	true		
0001557183-14-000011	corporationPartnership	2	KEVIN DOUGLAS COX	26-JUL-2012	CHIEF OPERATING OFFICER/SENIOR VICE-PRES	NA	true		
0001557183-14-000011	corporationPartnership	3	SANDRA IRENE MADDEN	26-JUL-2012	GENERAL COUNSEL/SVP/SECRETARY	NA	true		
0001557183-14-000011	corporationPartnership	4	GEORGE ROBERT BRISTOW	26-JUL-2012	CHIEF COMPLIANCE OFFICER	NA	true		10-JUN-2014
0001557183-14-000011	corporationPartnership	9	JOHN JOSEPH MULKERN, JR.	10-JUN-2014	CHIEF COMPLIANCE OFFICER	NA	true		
0001557183-14-000011	corporationPartnership	6	DEREK ANTHONY DELORENZO	26-JUL-2012	SENIOR VICE PRESIDENT	NA	true		
0001557183-14-000011	corporationPartnership	7	ASCENSUS COLLEGE SAVINGS INC.	26-JUL-2012	MANAGING MEMBER	E	true		
0001557183-14-000011	corporationPartnership	8	ASCENSUS, INC.	02-DEC-2013	100% STOCKHOLDER OF ASCENSUS COLLEGE SAV	E	true		
0001557183-14-000011	corporationPartnership	5	MONICA POIRIER	26-JUL-2012	CFO/TREASURER	NA	true		
0001064418-14-000006	corporationPartnership	4	Lorraine W. Mayne	08-MAY-2014	Practice Director	NA	false		
0001064418-14-000006	corporationPartnership	3	Jeffrey M. Higgins	05-MAY-2011	Director	NA	false		08-MAY-2014
0001064418-14-000006	corporationPartnership	2	John W. Ehrhardt	05-MAY-2011	Director	NA	false		08-MAY-2014
0001064418-14-000006	corporationPartnership	1	Nicholas J. Dumbreck	08-MAY-2014	Director	NA	false		
0001064418-14-000006	corporationPartnership	5	Allen J. Schmitz	08-MAY-2014	Director	NA	false		
0000735286-14-000012	corporationPartnership	7	Mark Loughridge	22-MAR-2012	Director	NA	true		
0000735286-14-000012	corporationPartnership	8	Scott C. Malpass	22-MAR-2012	Director	NA	true		
0000735286-14-000012	corporationPartnership	9	Peter F. Volanakis	01-DEC-2008	Director	NA	true		
0000735286-14-000012	corporationPartnership	10	Alfred M. Rankin, Jr.	31-DEC-1992	Director	NA	true		
0000735286-14-000012	corporationPartnership	11	Mortimer J. Buckley	31-JAN-2003	Managing Director	NA	true		
0000735286-14-000012	corporationPartnership	12	Kathleen C. Gubanich	31-AUG-1997	Managing Director	NA	true		
0000735286-14-000012	corporationPartnership	13	F. William McNabb, III	31-AUG-2008	Chief Executive Officer, Board Chairman	NA	true		
0000735286-14-000012	corporationPartnership	14	Michael S. Miller	31-AUG-1997	Managing Director	NA	true		
0000735286-14-000012	corporationPartnership	15	Paul A. Heller	17-MAY-2007	Managing Director	NA	true		
0000735286-14-000012	corporationPartnership	16	Glenn Reed	21-MAY-2008	Managing Director	NA	true		
0000735286-14-000012	corporationPartnership	17	James M. Norris	26-MAR-2009	Managing Director	NA	true		
0000735286-14-000012	corporationPartnership	18	Martha G. King	07-JAN-2012	Managing Director	NA	true		
0000735286-14-000012	corporationPartnership	19	Christopher D. McIssac	07-JAN-2012	Managing Director	NA	true		
0000735286-14-000012	corporationPartnership	20	John T. Marcante	21-MAR-2013	Managing Director	NA	true		
0000735286-14-000012	corporationPartnership	21	Pauline C. Scalvino	31-MAR-2006	Chief Compliance Officer	NA	true		14-APR-2014
0000735286-14-000012	corporationPartnership	22	Heidi Stam	31-JUL-2005	General Counsel	NA	true		
0000735286-14-000012	corporationPartnership	23	Natalie Bej	14-APR-2014	Chief Compliance Officer	NA	true		
0000735286-14-000012	corporationPartnership	6	F. Joseph Loughrey	01-OCT-2009	Director	NA	true		
0000735286-14-000012	corporationPartnership	5	Emerson U. Fullwood	01-JAN-2008	Director	NA	true		
0000735286-14-000012	corporationPartnership	4	Andre F. Perold	31-DEC-2004	Director	NA	true		
0000735286-14-000012	corporationPartnership	3	JoAnn Heffernen Heisen	30-JUL-1998	Director	NA	true		
0000735286-14-000012	corporationPartnership	1	Rajiv L. Gupta	31-JAN-2002	Director	NA	true		
0000735286-14-000012	corporationPartnership	2	Amy Gutmann	30-JUN-2006	Director	NA	true		
0001419454-14-000010	corporationPartnership	21	Robert W. Hess	29-AUG-2013	Director	NA	true		
0001419454-14-000010	corporationPartnership	22	Water Street Holdings BV-Netherlands	09-OCT-2013	Shareholder	E	true		05-FEB-2014
0001419454-14-000010	corporationPartnership	23	Fidelity Investment Systems India Inc - USA	09-OCT-2013	Shareholder	E	true		
0001419454-14-000010	corporationPartnership	24	Fidelity China LLC	05-FEB-2014	Shareholder	NA	true		
0000862124-14-000016	corporationPartnership	1	FMR Corp	01-JUL-1978	Shareholder	E	true		30-SEP-2007
0000862124-14-000016	corporationPartnership	2	Susan Sturdy	28-JUN-2006	Secretary	NA	false		01-AUG-2008
0000862124-14-000016	corporationPartnership	3	Timothy F. Hayes	28-JUN-2006	President & Director	NA	true		14-JUN-2007
0000862124-14-000016	corporationPartnership	4	Jeffrey Carney	28-JUN-2006	Executive Vice President	NA	true		14-JUN-2007
0000862124-14-000016	corporationPartnership	5	Laura B. Cronin	28-JUN-2006	Executive Operating Officer	NA	false		03-OCT-2007
0000862124-14-000016	corporationPartnership	6	Robert A. Dwight	03-JUL-2003	Executive Operating Officer	NA	true		30-JUN-2013
0000862124-14-000016	corporationPartnership	7	Joseph P. LoRusso	03-JUL-2003	Director	NA	true		14-JUN-2007
0000862124-14-000016	corporationPartnership	8	Stephen E. Tibbetts	01-AUG-1994	Treasurer	NA	false		14-JUN-2007
0000862124-14-000016	corporationPartnership	9	J. Gregory Wass	28-JUN-2006	Assistant Treasurer	NA	false		31-JUL-2011
0000862124-14-000016	corporationPartnership	10	John J. Hitt	28-JUN-2006	Assistant Secretary	NA	false		01-AUG-2008
0000862124-14-000016	corporationPartnership	11	Richard Siegelman	14-JUN-2007	Chief Compliance Officer	NA	false		01-MAY-2009
0000862124-14-000016	corporationPartnership	12	Anmarie Ciccolo	14-JUN-2007	Chief Compliance Officer	NA	false		
0000862124-14-000016	corporationPartnership	13	Joseph Hollis	14-JUN-2007	Executive Operating Officer	NA	true		01-AUG-2008
0001419454-14-000010	corporationPartnership	1	FID Holdings (Mauritius) Limited	08-OCT-2004	Shareholder	E	true		31-MAR-2012
0001419454-14-000010	corporationPartnership	2	Fidelity India Shared Services Partnership	26-OCT-2004	Shareholder	NA	false		31-MAR-2012
0001419454-14-000010	corporationPartnership	3	FIL Limited	29-MAR-2007	Shareholder	B	false		24-MAR-2009
0001419454-14-000010	corporationPartnership	4	Fidelity International Services Limited	29-MAR-2007	Shareholder	NA	false		24-MAR-2009
0001419454-14-000010	corporationPartnership	5	Surinder Singh	01-DEC-2005	Director (see Attachment 1)	NA	true		31-AUG-2008
0001419454-14-000010	corporationPartnership	6	Caron McDonald	07-SEP-2006	Director (see Attachment 1)	NA	true		15-DEC-2008
0001419454-14-000010	corporationPartnership	7	Yash Pal Syngal	14-AUG-2006	Director	NA	true		19-AUG-2008
0001419454-14-000010	corporationPartnership	8	Richard Siegelman	04-FEB-2008	Transfer Agent CCO (see Attachment 1)	NA	false		31-JUL-2010
0001419454-14-000010	corporationPartnership	9	Gurpal Singh	09-SEP-2008	Director	NA	true		19-DEC-2008
0001419454-14-000010	corporationPartnership	10	Mahesh Muzumdar	01-DEC-2008	Director	NA	true		31-JUL-2010
0001419454-14-000010	corporationPartnership	11	Arijit Mukherji	01-DEC-2008	Director	NA	true		16-APR-2010
0001419454-14-000010	corporationPartnership	12	Kevin Smith	16-DEC-2008	Director	NA	true		08-APR-2009
0001419454-14-000010	corporationPartnership	13	Sunil Kunte	20-MAY-2009	Director	NA	true		
0001419454-14-000010	corporationPartnership	14	Saikat Bhattacharya	20-JUL-2010	Director	NA	true		30-APR-2013
0001419454-14-000010	corporationPartnership	15	Anmarie Ciccolo	01-AUG-2010	Transfer Agent CCO	NA	false		
0001419454-14-000010	corporationPartnership	16	John D. Walsh	02-AUG-2010	Director	NA	true		30-SEP-2013
0001419454-14-000010	corporationPartnership	17	Steven Lee Kuhlman	12-AUG-2010	Director	NA	true		02-JUL-2012
0001419454-14-000010	corporationPartnership	18	FMR Holdings Mauritius Limited	31-MAR-2012	Shareholder	E	true		09-OCT-2013
0001419454-14-000010	corporationPartnership	19	Water Street Holdings BV	31-MAR-2012	Shareholder	NA	true		09-OCT-2013
0000862124-14-000016	corporationPartnership	14	Terence Sanz	14-JUN-2007	Treasurer	NA	false		01-DEC-2008
0000862124-14-000016	corporationPartnership	19	Dub Nelson	15-SEP-2008	Executive Operating Officer	NA	true		01-DEC-2008
0000862124-14-000016	corporationPartnership	15	FMR LLC	01-OCT-2007	Shareholder	E	true		30-SEP-2010
0000862124-14-000016	corporationPartnership	16	Robert Donelan	14-JUN-2007	President & Director	NA	true		26-JUL-2010
0000862124-14-000016	corporationPartnership	17	Raymond Marcinowski	14-JUN-2007	President & Director	NA	true		29-FEB-2008
0000862124-14-000016	corporationPartnership	18	Barbara March	11-FEB-2008	Executive Operating Officer	NA	true		01-FEB-2010
0000862124-14-000016	corporationPartnership	20	Christine Reynolds	01-AUG-2008	Executive Operating Officer	NA	true		
0000862124-14-000016	corporationPartnership	21	Mary Brady	01-AUG-2008	Secretary	NA	false		26-FEB-2010
0000862124-14-000016	corporationPartnership	22	Peter D. Stahl	01-AUG-2008	Secretary	NA	false		
0000862124-14-000016	corporationPartnership	23	Gerard McGraw	04-SEP-2007	Executive Operating Officer	NA	true		10-SEP-2009
0000862124-14-000016	corporationPartnership	24	Marvin Adams	15-SEP-2008	Director	NA	true		20-AUG-2009
0000862124-14-000016	corporationPartnership	25	Richard Dobbs	15-SEP-2008	Director	NA	true		09-OCT-2009
0000862124-14-000016	corporationPartnership	26	Phillip Guarino	01-DEC-2008	Treasurer	NA	false		31-MAY-2010
0000862124-14-000016	corporationPartnership	27	Robert J. Adams	10-SEP-2009	President	NA	true		
0000862124-14-000016	corporationPartnership	28	Timothy J. Barrett	20-AUG-2009	Assistant Treasurer	NA	false		15-OCT-2010
0000862124-14-000016	corporationPartnership	29	Michael Doorley	01-OCT-2009	Director	NA	true		01-APR-2010
0000862124-14-000016	corporationPartnership	30	Sharon Brovelli	01-FEB-2010	Executive Operating Officer	NA	true		26-JUL-2010
0000862124-14-000016	corporationPartnership	31	Robert Biemer	11-FEB-2010	Chief Legal Officer	NA	false		
0000862124-14-000016	corporationPartnership	32	Gerard McGraw	26-JUL-2010	Director	NA	true		
0000862124-14-000016	corporationPartnership	33	James Michael MacDonald	26-JUL-2010	Director	NA	true		
0000862124-14-000016	corporationPartnership	34	Michael Engber Wilens	26-JUL-2010	Director	NA	true		15-FEB-2011
0000862124-14-000016	corporationPartnership	35	Scott Morgan Gygi	26-JUL-2010	Executive Operating Officer	NA	true		27-SEP-2013
0000862124-14-000016	corporationPartnership	36	Christopher A. Hock	26-JUL-2010	Executive Operating Officer	NA	true		
0000862124-14-000016	corporationPartnership	37	Harris Gregg Komishane	26-JUL-2010	Treasurer	NA	false		
0000862124-14-000016	corporationPartnership	38	Susan Sturdy	26-JUL-2010	Secretary	NA	false		18-JUN-2013
0000862124-14-000016	corporationPartnership	39	Fidelity Workplace Services LLC	30-SEP-2010	Shareholder	E	true		
0000862124-14-000016	corporationPartnership	40	Charles M. Morgan	01-AUG-2011	Assistant Treasurer	NA	false		31-JAN-2014
