ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0001007444-16-000065	2	mailingAddress	75 State Street, 22nd Floor  Boston MA 02109
0001007444-16-000065	1	principalOfficeAddress	4707 Executive Drive  San Diego CA 92121-3091
0001146230-16-000035	4	otherBusinessLocation	211 Quality Circle Suite 210 College Station TX 77845
0001146230-16-000035	1	otherBusinessLocation	33 North LaSalle Street, Suite 1100  Chicago IL 60602
0001146230-16-000035	3	otherBusinessLocation	Newport Office Center VII 480 Washington Boulevard Jersey City NJ 07310
0001146230-16-000035	2	otherBusinessLocation	144 Fernwood Avenue  Edison NJ 08837
0001146230-16-000035	5	otherBusinessLocation	462 South Fourth Street  Louisville KY 40202
0001146230-16-000035	1	principalOfficeAddress	250 Royall Street  Canton MA 02021-1011
0000005732-16-000008	1	principalOfficeAddress	1234 W SOUTH JORDAN PKWY, UNIT B3  SOUTH JORDAN UT 84095
0001018490-16-000048	1	principalOfficeAddress	5022 Gate Parkway, Suite 200  Jacksonville FL 32256-7088
0000842657-16-000053	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0000810704-16-000017	1	principalOfficeAddress	1 Primerica Parkway  Duluth GA 30099
0001380486-16-000029	2	mailingAddress	200 S 108th Ave  Omaha NE 68154
0001380486-16-000029	1	principalOfficeAddress	200 South 108th Avenue  Omaha NE 68154
0001380486-16-000029	1	otherBusinessLocation	4600 Alliance Gateway Freeway  Fort Worth TX 76177
0001432532-16-000010	1	principalOfficeAddress	Andersia Tower Plac Andersia 3, 14th Floor Poznan R9 61-894
0001432532-16-000010	2	mailingAddress	c/o Franklin Templeton Investor Services 3344 Quality Drive, attn: GRC-US Rancho Cordova CA 95670
0001654954-16-003038	1	principalOfficeAddress	531 Cardens Court  Erie CO 80516
0001654954-16-003038	1	otherBusinessLocation	14 Celia Street  Port Jefferson Station NY 11776
0000024179-16-000013	1	principalOfficeAddress	17 Battery Place  New York NY 10004
0000275143-16-000030	1	otherBusinessLocation	30 Dan Road  Canton MA 02021
0000275143-16-000030	3	otherBusinessLocation	12 Water Street  Rockland ME 04841
0000275143-16-000030	2	otherBusinessLocation	2000 Bluffs Drive  Lawrence KS 66044
0000275143-16-000030	1	principalOfficeAddress	2000 Crown Colony Drive  Quincy MA 02169
0000027048-16-000011	1	otherBusinessLocation	7201 E 64th Ct  Kansas City MO 64133
0000027048-16-000011	5	otherBusinessLocation	430 W 7th Street  Kansas City MO 64105
0000027048-16-000011	4	otherBusinessLocation	333 W 11th Street  Kansas City MO 64105
0000027048-16-000011	3	otherBusinessLocation	816 Broadway  Kansas City MO 64105
0000027048-16-000011	2	otherBusinessLocation	330 W 9th Street  kansas City MO 64105
0000027048-16-000011	2	mailingAddress	Attn: Legal Department 333 W 11th Street 5th Floor Kansas City MO 64105
0000027048-16-000011	1	principalOfficeAddress	210 W 10th Street  Kansas City MO 64105
0001393905-16-001067	1	principalOfficeAddress	1859 Whitney Mesa Drive  Henderson NV 89014
0000869442-16-000011	1	otherBusinessLocation	1230 W. Washington Street Suite 508 Tempe AZ 85281
0000869442-16-000011	1	principalOfficeAddress	164 Corporate Dr.  Portsmouth NH 03801
0000869442-16-000011	2	otherBusinessLocation	Manulife Bldg, UP No Science & Tech Park Commonwealth Avenue Quezon City, Metro Manilla R6 1101
0001686742-16-000003	1	principalOfficeAddress	111 River St.  Hoboken NJ 07030
0001261763-16-000009	1	principalOfficeAddress	400 Madison Avenue 4th Floor New York NY 10017
0001018490-16-000046	1	principalOfficeAddress	5022 Gate Parkway, Suite 200  Jacksonville FL 32256-7088
0000842657-16-000051	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0001010549-16-000734	1	principalOfficeAddress	2591 Dallas Parkway Suite 102 Frisco TX 75034
0001010549-16-000734	2	mailingAddress	PO Box 7016299  Dallas TX 75370
0000721748-16-001699	1	principalOfficeAddress	6725 Via Austi Parkway Suite 300 Las Vegas NV 89119
0000721748-16-001698	1	principalOfficeAddress	121 Richmond Street W Suite 401 Toronto A6 M5H 2K1
0001133702-16-000024	3	otherBusinessLocation	155 Seaport Blvd  Boston MA 02210
0001133702-16-000024	4	otherBusinessLocation	Two Destiny Way  Westlake TX 76262
0001133702-16-000024	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0001133702-16-000024	2	otherBusinessLocation	500 Salem Street  Smithfield RI 02917
0001133702-16-000024	1	principalOfficeAddress	499 Washington BLVD  Jersey City, NJ X1 07310
0001133702-16-000024	2	mailingAddress	245 Summer St Mail Zone: Z2L Boston MA 02210
0001111830-16-001692	1	principalOfficeAddress	9465 Counselors Row Suite 200 Indianapolis IN 46240
0001111830-16-001691	1	principalOfficeAddress	225 Pictoria Drive, Suite 450  Cincinnati OH 45246
