ACCESSION_NUMBER	ACTION_TYPE	ACTION_ID	ENTITYNAME	ACTIONTITLE	ACTIONDATE	COURTORBODYNAMEANDLOCATION	ACTIONDESCRIPTION	DISPOSITIONOFPROCEEDING
0001007444-16-000074	fsrViolationOfInvestmentRelatedRegulation	22	LPL Financial	Stipulation and Consent	31-JUL-2015	State of Florida Office of Financial Regulation	LPL consented to the sanctions and the entry of the findings that from September 2009 to September 2013, LPL allowed one of its registered representatives to engage in investment advisory business from an office in the State of Florida without being lawfully registered in Florida.	Cease and desist and a fine in the amount of $10,000.00.
0001007444-16-000074	fsrViolationOfInvestmentRelatedRegulation	23	LPL Financial	Consent Order	22-SEP-2015	State of Delaware Investor Protection Unit	LPL consented to the sanctions and the entry of findings that LPL failed to ensure that its financial advisors understood and explained the unique risks, failed to enforce its warning and fine system with regard to its leveraged ETFs concentration limits, and failed to adequately monitor and ensure the monitoring of client holding periods, all of which constitute a failure to supervise.	Fine in the amount of $50,000.00, restitution in the amount of $150,000.00, and undertakings.
0001007444-16-000074	sraViolationOfRules	16	LPL Financial	Acceptance, Waiver and Consent	06-JAN-2011	FINRA	Allegations that LPL did not use reasonable diligence to ascertain best inter-dealer market and failed to buy or sell in such market so that the resulting price to customers was as favorable as possible.	Resulted in a censure and fine of $20,000.00.
0001007444-16-000074	sraViolationOfRules	17	LPL Financial	Acceptance, Waiver and Consent	22-DEC-2010	FINRA	Allegations involved procedures on supervision of variable annuity exchanges.	Resulted in a censure and fine of $175,000.00.
0001007444-16-000074	sraViolationOfRules	18	LPL Financial	Acceptance, Waiver and Consent	03-JUN-2008	FINRA	Allegations involved failure to supervise a former registered representative in connection with his/her use of investment strategies, marketing materials and the appropriateness of investments.	Resulted in a censure and fine of $125,000.00
0001007444-16-000074	sraViolationOfRules	19	LPL Financial	Acceptance, Waiver and Consent	08-JUN-2011	FINRA	Allegations involved procedures on supervision of advertising and public appearances.	AWC resulted in a fine of $25,000.00.
0001007444-16-000074	sraViolationOfRules	20	LPL Financial	Acceptance, Waiver and Consent	26-JUN-2012	FINRA	Allegations of trade reporting violations.	Matter resulted in censure and $17,000.00 fine.
0001007444-16-000074	sraViolationOfRules	21	LPL Financial	Acceptance, Waiver and Consent	26-JUL-2011	FINRA	Allegations of trade reporting violations.	Matter resulted in censure and $22,500.00 fine.
0001007444-16-000074	sraViolationOfRules	22	LPL Financial	Acceptance, Waiver and Consent	21-MAY-2013	FINRA	The matter involved inadequate e-mail supervision and allegations of misstatements regarding the chronology of events concerning the LPL's discovery of the issue.	Fine of $7,500,000.00.
0001007444-16-000074	sraViolationOfRules	23	LPL Financial	Acceptance, Waiver and Consent	16-MAY-2013	FINRA	The action arose from allegations of charging commissions that were not fair and reasonable on certain corporate and municipal bonds.	Fine of $60,000.00.
0001007444-16-000074	sraViolationOfRules	24	LPL Financial	Acceptance, Waiver and Consent	31-DEC-2012	FINRA	Allegations of inadequate supervision of mutual fund prospectus delivery to customers.	Fine of $400,000.00.
0001007444-16-000074	sraViolationOfRules	25	LPL Financial	Acceptance, Waiver and Consent	06-MAY-2015	FINRA	Beginning in 2007, LPL pursued a strategy of significantly increasing the size of the Firm but LPL did not accompany this rapid growth with a concomitant dedication of sufficient resources to permit the Firm to meet its supervisory obligations. As a result, the Firm failed to have adequate systems and procedures in place to supervise certain aspects of its business. Examples of the alleged failures stemming from these allegations are set forth in the AWC, number 2013035109701.	$10,000,000 fine, undertakings, and restitution to certain customers.
0001007444-16-000074	sraViolationOfRules	26	LPL Financial	Acceptance, Waiver and Consent	06-JUL-2015	FINRA	Without admitting or denying the findings, the Firm consented to the sanctions and to the entry of findings that it disadvantaged certain retirement plan and charitable organization customers who were eligible to purchase Class A shares in certain mutual funds without a front-end sales charge.  The findings stated that these customers were instead sold Class A shares with a front-end sales charge or a Class B or C shares with back-end sales charges and higher ongoing fees and expenses.  These sales disadvantaged customers by causing them to pay higher fees than they were actually required to pay.  The findings also stated that the Firm has failed to establish and maintain a supervisory system and procedures reasonably designed to ensure that customers who purchased mutual fund shares received the benefit of applicable sales charge waivers.  The Firm also failed to adopt any controls to detect instances in which the Firm did not provide sales charge waivers to customers in connection with their mutual fund purchases.	Censure, undertakings, and $5.72 million in restitution to customers.
0001007444-16-000074	subjectOfProceedings	1	LPL Financial LLC	Administrative Complaint	01-DEC-2016	Massachusetts Securities Division	The Massachusetts Enforcement Division alleges that LPL advisor, Roger S. Zullo, fabricated the suitability profiles of numerous LPL clients, selling them scores of large, illiquid, unsuitable, high commission variable annuities, at substantial upfront profiles to himself and LPL, in violation of Sections 101, 102, and 204(a)(2)(G) of the Act.  The Enforcement Section further alleges that LPL failed in its responsibility to supervise Roger S. Zullo, in violation of Sections 101, 102, 204(a)(2)(J) and 203 of the Act.	Matter is pending
0001007444-16-000074	violationOfRegulations	1	Linsco/Private Ledger Corp. (N/K/A LPL Financial)	SEC Administrative Proceeding Rel. Nos. 33-8371 and 34-49232	12-FEB-2004	The Securities and Exchange Commission	Action involved allegations related to application of mutual breakpoints for eligible customers on purchases of front-end load mutual funds.	The SEC issued and order against LPL that resulted in a censure, monetary fine, disgorgement/restitution and cease and desist/injunction.
0001007444-16-000074	violationOfRegulations	2	LPL Financial	SEC Administrative Proceeding No. 34-58515	11-SEP-2008	The Securities and Exchange Commission	Proceeding involved allegations of violations of the safeguards rules of Regulation S-P.	The SEC issued an order against LPL that resulted in a censure, monetary fine, remedial undertakings by LPL, and cease and desist/injunction.
0001007444-16-000074	fsrViolationOfInvestmentRelatedRegulation	26	LPL Financial	Consent Order	04-NOV-2015	State of Ohio Department of Insurance	LPL consented to the allegations that it violated Ohio statute 3905.22 by failing to timely report a regulatory action taken by the state of New Hampshire dated April 6, 2015.	Civil penalty in the amount of $1,800.00 and administrative costs of $200.00.
0001007444-16-000074	fsrViolationOfInvestmentRelatedRegulation	28	LPL Financial LLC	Consent Order	23-NOV-2015	Commonwealth of Puerto Rico	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Puerto Rico residents.	Civil penalty in the amount of $10,125.11, cease and desist, offers of remediation, and undertakings.
0001007444-16-000074	fsrViolationOfInvestmentRelatedRegulation	29	Pennsylvania Department of Banking and Securities	Consent Order	30-NOV-2015	Pennsylvania Department of Banking and Securities	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Pennsylvania residents.	Civil penalty in the amount of $26,110.92, cease and desist, offers of remediation, and undertakings.
0001007444-16-000074	fsrViolationOfInvestmentRelatedRegulation	30	LPL Financial LLC	Consent Order	24-NOV-2015	New Mexico Securities Division	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to New Mexico residents.	Civil penalty in the amount of $11,528.48, cease and desist, offers of remediation, and undertakings.
0001007444-16-000074	fsrViolationOfInvestmentRelatedRegulation	31	LPL Financial	Consent Order	30-NOV-2015	South Dakota Division of Securities	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to South Dakota residents.  The Firm received a copy of the final Consent Order on November 30, 2015.	Civil penalty in the amount of $12,500.70, cease and desist, offers of remediation, and undertakings.
0001007444-16-000074	fsrViolationOfInvestmentRelatedRegulation	32	LPL Financial LLC	Consent Order	24-NOV-2015	Indiana Securities Division	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Indiana residents.	Civil penalty in the amount of $19,041.63 and reimbursement of $35,000 for investigation costs to NASAA, cease and desist, offers of remediation, and undertakings.
0001007444-16-000074	fsrViolationOfInvestmentRelatedRegulation	33	LPL Financial LLC	Stipulation and Consent Order	03-DEC-2015	Utah Division of Securities	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Utah residents.	Civil penalty in the amount of $18,293.16, cease and desist, offers of remediation, and undertakings.
0001007444-16-000074	fsrViolationOfInvestmentRelatedRegulation	34	LPL Financial LLC	Consent Order	03-DEC-2015	Missouri Securities Division	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Missouri residents.	Civil penalty in the amount of $38,522.75, cease and desist, offers of remediation, and undertakings.
0001007444-16-000074	fsrViolationOfInvestmentRelatedRegulation	35	LPL Financial LLC	Consent Order	01-DEC-2015	Texas State Securities Board	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Texas residents.	Civil penalty in the amount of $110,855.07, cease and desist, offers of remediation, and undertakings.
0001007444-16-000074	fsrViolationOfInvestmentRelatedRegulation	39	LPL Financial LLC	Consent Order	08-JAN-2016	Georgia Securities Division	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Georgia residents.	Civil penalty in the amount of $28,021.63, cease and desist, offers of remediation, and undertakings.
0001007444-16-000074	fsrViolationOfInvestmentRelatedRegulation	36	LPL Financial LLC	Consent To Order	03-DEC-2015	Alaska Division of Banking and Securities	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Alaska residents.	Civil penalty in the amount of $10,570.45, cease and desist, offers of remediation, and undertakings.
0001007444-16-000074	fsrViolationOfInvestmentRelatedRegulation	37	LPL Financial LLC	Stipulation for Consent Order	30-DEC-2015	Colorado Division of Securities	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Colorado residents.	Civil penalty in the amount of $40,183.94, cease and desist, offers of remediation, and undertakings.
0001007444-16-000074	fsrViolationOfInvestmentRelatedRegulation	38	LPL Financial LLC	Stipulation and Consent Agreement	30-DEC-2015	Florida Office of Financial Regulation	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Florida residents.	Administrative fine in the amount of $50,555.39, cease and desist, offers of remediation, and undertakings.
0001007444-16-000074	fsrFoundOrderAgainstApplicant	46	LPL Financial LLC	Consent Order	18-FEB-2016	Texas State Securities Board	In May 2015, the Staff of the Texas Securities Board initiated an investigation into LPL's Financial Statement Reviews for agents registered with the Texas Securities Commission.  In certain instances, during the relevant periods of January 2011 through September 2011 and June 2014 through December 2014, the Financial Statement Reviews were not conducted in accordance with LPL's written supervisory procedures.	LPL consented to the entry of the order, an administrative fine in the amount of $95,000.00, and undertakings.
0001007444-16-000074	fsrFoundOrderAgainstApplicant	47	LPL Financial LLC	Consent Order	19-FEB-2016	Washington Insurance Commissioner	LPL consented to the entry of a consent order with the Insurance Commissioner of the state of Washington, after its investigation into the conduct of a non-resident insurance producer after receiving a complaint from an insured alleging that he misrepresented the benefits and suitability of an annuity.  More than one of the insurance producers' violations were known or should have been known by one or more individuals acting on behalf of LPL, and LPL neither reported the violations nor took corrective action.	LPL paid a fine in the amount of $2,000.00.
0001007444-16-000074	fsrFoundOrderAgainstApplicant	48	LPL Financial LLC	Consent Order	26-FEB-2016	Office of the Kansas Securities Commissioner	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Kansas residents.	Civil penalty in the amount of $16,182.86, cease and desist, offers of remediation, and undertakings.
0001007444-16-000074	fsrFoundOrderAgainstApplicant	49	LPL Financial LLC	Administrative Consent Order	29-FEB-2016	Kentucky Department of Financial Institutions	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Kentucky residents.	Civil penalty in the amount of $22,841.84, cease and desist, offers of remediation, and undertakings.
0001007444-16-000074	fsrFoundOrderAgainstApplicant	53	LPL Financial LLC	Consent Order	14-MAR-2016	Ohio Division of Securities	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Ohio residents.	Civil penalty in the amount of $35,522.13, cease and desist, offers of remediation, and undertakings.
0001007444-16-000074	fsrFoundOrderAgainstApplicant	50	LPL Financial LLC	Consent Order	02-MAR-2016	Wisconsin Division of Securities	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Wisconsin residents.	Civil penalty in the amount of $25,928.70, cease and desist, offers of remediation, and undertakings.
0001007444-16-000074	fsrFoundOrderAgainstApplicant	51	LPL Financial LLC	Consent Order	04-MAR-2016	Tennessee Securities Division	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Tennessee residents.	Civil penalty in the amount of $33,714.11, cease and desist, offers of remediation, and undertakings.
0001007444-16-000074	fsrFoundOrderAgainstApplicant	52	LPL Financial LLC	Consent Order	11-MAR-2016	U.S. Virgin Islands Division of Banking and Insurance	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to U.S. Virgin Islands residents.	Civil penalty in the amount of $10,013.22, cease and desist, offers of remediation, and undertakings.
0001007444-16-000074	fsrFoundOrderAgainstApplicant	54	LPL Financial LLC	Consent Order	30-MAR-2016	South Carolina Securities Commission	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to South Carolina residents.	Civil penalty in the amount of $80,000.00, cease and desist, offers of remediation, and undertakings.
0001007444-16-000074	fsrFoundOrderAgainstApplicant	55	LPL Financial LLC	Consent Order	26-APR-2016	Arkansas Securities Division	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Arkansas residents.	Civil penalty in the amount of $19,347.74, cease and desist, offers of remediation, and undertakings.
0001007444-16-000074	fsrFoundOrderAgainstApplicant	56	LPL Financial LLC	Consent Order	29-APR-2016	Oregon Division of Financial Regulation	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Oregon residents.	Civil penalty in the amount of $24,642.20, cease and desist, offers of remediation, and undertakings.
0001007444-16-000074	fsrFoundOrderAgainstApplicant	57	LPL Financial LLC	Consent Order	03-MAY-2016	Oklahoma Department of Securities	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Oklahoma residents.	Civil penalty in the amount of $21,245.14, cease and desist, offers of remediation, and undertakings.
0001007444-16-000074	fsrFoundOrderAgainstApplicant	58	LPL Financial LLC	Consent Order	30-JUN-2016	Commonwealth of Massachusetts	The Firm entered into a Consent Order with the Commonwealth of Massachusetts, Enforcement Section of the Division, related to their investigation into whether the Firm's activities and conduct violated the Massachusetts Uniform Securities Act. The Enforcement Section alleged that during the time period of January 1, 2014 to June 30, 2016, the Firm failed to supervise its agents when it failed to review those agents' misleading communications with the public in connection with the purchase and sale of an agents' book of business. The Enforcement Section also alleged that the Firm failed to supervise its agents when such agent borrowed money from a client and lost that money in speculative trading for agents' own account.	A fine in the amount of $100,000.00, payment of restitution to clients in the amount of $217,750.00, cease and desist, additional undertakings of employee training, and changes to policies and procedures.
0001007444-16-000074	fsrFoundOrderAgainstApplicant	59	LPL Financial LLC	Consent Order	05-JUL-2016	Wyoming Secretary of State Compliance Division	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Wyoming residents.	Civil penalty in the amount of $12,344.55, cease and desist, offers of remediation, and undertakings.
0001007444-16-000074	fsrViolationOfInvestmentRelatedRegulation	40	LPL Financial LLC	Consent Order	21-DEC-2015	Idaho Department of Finance	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Idaho residents.	Civil penalty in the amount of $17,738.18, cease and desist, offers of remediation, and undertakings.
0001007444-16-000074	fsrViolationOfInvestmentRelatedRegulation	41	LPL Financial LLC	Consent Order	05-JAN-2016	Iowa Insurance Division	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Iowa residents.	Civil penalty in the amount of $16,638.57, cease and desist, offers of remediation, and undertakings.
0001007444-16-000074	fsrViolationOfInvestmentRelatedRegulation	42	LPL Financial LLC	Consent Order	21-DEC-2015	Michigan Department of Licensing and Regulatory Affairs	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Michigan residents.  The Consent Order was issued and entered by Michigan on December 21, 2015.	Civil penalty in the amount of $38,133.80, cease and desist, offers of remediation, and undertakings.
0001007444-16-000074	fsrViolationOfInvestmentRelatedRegulation	43	LPL Financial LLC	Consent Order	23-DEC-2015	Minnesota Department of Commerce	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Minnesota residents.  The Firm received a copy of the final Consent Order on December 23, 2015.	Civil penalty in the amount of $41,209.74, cease and desist, offers of remediation, and undertakings.
0001007444-16-000074	fsrViolationOfInvestmentRelatedRegulation	44	LPL Financial LLC	Consent Order	29-DEC-2015	Nebraska Department of Banking & Finance	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Nebraska residents.	Civil penalty in the amount of $16,736.07, cease and desist, offers of remediation, and undertakings.
0001007444-16-000074	fsrViolationOfInvestmentRelatedRegulation	45	LPL Financial LLC	Consent Order	15-DEC-2015	New Hampshire Bureau of Securities Regulation	Without admitting or denying the facts or allegations, LPL consented to the findings that LPL failed to implement an adequate supervisory system and enforce its written procedures regarding the sale of non-traded REITs to New Hampshire residents.	Pay an administrative fine of $250,000.00, the Bureau's costs of $250,000.00, and a contribution to the investor education fund of $250,000.00, offer remediation, undertakings, and cease and desist from any further violations.
0001007444-16-000074	fsrViolationOfInvestmentRelatedRegulation	46	LPL Financial LLC	Administrative Consent Order	29-JAN-2016	California Department of Business Oversight	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to California residents.	Civil penalty in the amount of $140,220.11, cease and desist, offers of remediation, and undertakings.
0001007444-16-000074	fsrViolationOfInvestmentRelatedRegulation	47	LPL Financial LLC	Consent Order	15-JAN-2016	Washington Department of Financial Institutions Securities Division	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Washington residents.	Civil penalty in the amount of $65,766.07, cease and desist, offers of remediation, and undertakings.
0001007444-16-000074	fsrViolationOfInvestmentRelatedRegulation	48	LPL Financial LLC	Consent Order	09-FEB-2016	Alabama Securities Commission	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Alabama residents.	Civil penalty in the amount of $18,267.52, of which $8,267.52 represents partial reimbursement for the Commission's cost for investigating this matter, cease and desist, offers of remediation, and undertakings.
0001007444-16-000074	fsrViolationOfInvestmentRelatedRegulation	52	LPL Financial LLC	Consent Order	26-FEB-2016	Office of the Kansas Securities Commissioner	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Kansas residents.	Civil penalty in the amount of $16,182.86, cease and desist, offers of remediation, and undertakings.
0001007444-16-000074	fsrViolationOfInvestmentRelatedRegulation	49	LPL Financial LLC	Consent Order	09-FEB-2016	North Dakota Securities Department	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to North Dakota residents.	Civil penalty in the amount of $11,012.50, cease and desist, offers of remediation, and undertakings.
0001007444-16-000074	fsrViolationOfInvestmentRelatedRegulation	50	LPL Financial LLC	Consent Order	18-FEB-2016	Texas State Securities Board	In May 2015, the Staff of the Texas Securities Board initiated an investigation into LPL's Financial Statement Reviews for agents registered with the Texas Securities Commission.  In certain instances, during the relevant periods of January 2011 through September 2011 and June 2014 through December 2014, the Financial Statement Reviews were not conducted in accordance with LPL's written supervisory procedures.	LPL consented to the entry of the order, an administrative fine in the amount of $95,000.00, and undertakings.
0001007444-16-000074	fsrViolationOfInvestmentRelatedRegulation	51	LPL Financial LLC	Consent Order	19-FEB-2016	Washington Insurance Commissioner	LPL consented to the entry of a consent order with the Insurance Commissioner of the state of Washington, after its investigation into the conduct of a non-resident insurance producer after receiving a complaint from an insured alleging that he misrepresented the benefits and suitability of an annuity. More than one of the insurance producers' violations were known or should have been known by one or more individuals acting on behalf of LPL, and LPL neither reported the violations nor took corrective action.	LPL paid a fine in the amount of $2,000.00.
0001007444-16-000074	fsrViolationOfInvestmentRelatedRegulation	53	LPL Financial LLC	Administrative Consent Order	29-FEB-2016	Kentucky Department of Financial Institutions	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Kentucky residents.	Civil penalty in the amount of $22,841.84, cease and desist, offers of remediation, and undertakings.
0001007444-16-000074	fsrViolationOfInvestmentRelatedRegulation	54	LPL Financial LLC	Consent Order	02-MAR-2016	Wisconsin Division of Securities	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Wisconsin residents.	Civil penalty in the amount of $25,928.70, cease and desist, offers of remediation, and undertakings.
0001007444-16-000074	fsrViolationOfInvestmentRelatedRegulation	55	LPL Financial LLC	Consent Order	04-MAR-2016	Tennessee Securities Division	LPL consented to the findings that from January 1, 2008 through December 31, 2013, it failed to implement an adequate supervisory system regarding its sales of non-traded REITs and failed to enforce its written procedures regarding the sale of non-traded REITs to Tennessee residents.	Civil penalty in the amount of $33,714.11, cease and desist, offers of remediation, and undertakings.
