ACCESSION_NUMBER	ENTITY_TYPE	ENT_ID	ENTITYNAME	AGREEMENTDESCRIPTION
0001372934-23-000001	otherControlManagement	3	Amy Freedman	Chief Executive Officer - Exercised control over the management and operations of Kingsdale Partners LP Relationship Start Date: 02/14/2014 Relationship End date : 12/31/2021
0001372934-23-000001	otherControlManagement	4	Grant Hughes	President - Exercises control over the management and operations of Kingsdale Partners LP Relationship Start Date: 02/14/2014
0001372934-23-000001	otherControlManagement	5	Niall Cotter	Chief Financial Officer - Exercised control over the management and operations of Kingsdale Partners LP Relationship Start Date: 06/16/2014 Relationship End Date:12/31/2022
0001372934-23-000001	otherControlManagement	6	Hooman Tabesh	Executive Vice President - Exercised control over the management and operations of Kingsdale Partners LP Relationship Start Date: 02/14/2014 Relationship End Date: 12/15/2017
0001372934-23-000001	otherControlManagement	7	Edward Kipperman	Vice President and Assistant Treasurer- Exercised control over the Financial Transactions of Kingsdale Partners LP Relationship Start Date: 02/14/2014 Relationship End Date: 01/11/2016
0001372934-23-000001	otherControlManagement	8	Michael Sabatino	Vice President and Treasurer - Exercised control over the Financial Transactions of Kingsdale Partners LP Relationship Start Date: 02/14/2014 Relationship End Date: 07/29/2015
0001372934-23-000001	otherControlManagement	9	Ian Robertson	Chief Executive Officer - Exercises control over the Mangement and Operations of Kingsdale Partners LP. Relationship Start Date 01/01/2020
0001372934-23-000001	otherControlManagement	10	Garfield Robinson	Chief Financial Officer - Exercises control over the management and operations of Kingsdale Partners LP Relationship Start Date: 12/05/2022
0000817712-23-000002	otherControlManagement	1	Thrivent Financial for Lutherans	TFL is the parent company of Thrivent Financial Holdings, Inc.
0000088454-23-000002	otherControlManagement	1	Flowery Gold Mines Company of Nevada	parent company of Securites Registrar and Transfer Corp. - Board of directors
0000088454-23-000002	otherControlFinance	1	Flowery Gold Mines Company of Nevada	short term small loan - paid back short term
0001139578-23-000002	otherControlManagement	4	ORIX Corporation	Holding company of ORIX Corporation Europe N.V.; Indirect owner of applicant.
0001139578-23-000002	otherControlManagement	3	ORIX Corporation Europe N.V.	Holding company of Robeco US Holding B.V.; Indirect owner of applicant.
0001139578-23-000002	otherControlManagement	2	Robeco US Holding B.V.	Holding company of OCE US Holding Inc.; Indirect owner of applicant
0001139578-23-000002	otherControlManagement	1	OCE US Holding Inc.	Holding company of Harbor Capital Advisors, Inc.
0001920289-23-000001	otherControlManagement	1	Schuyler Laird	Head of Fidelity Stock Transfer Solutions
0001018490-23-000005	otherControlManagement	1	Various - See below.	DB Services Americas, Inc. (DBSA) was established as a servicing company to provide operational services to Deutsche Bank Trust Company Americas (DBTCA) and Deutsche Bank National Trust Company (DBNTC). DBSA does not have any third party client agreements. Rather, DBSA, as engaged by DBTCA and DBNTC provides technical and administrative support services including data processing, maintenance of appropriate records in accordance with existing standards, recordkeeping and accounting functions in connection with services provided to DBTCAs and DBNTCs clients. DBTCA and DBNTC have appointed DBSA as its agent to act on their behalf in connection with the transfer and servicing of securities. Accounts are maintained jointly by DBTCA, DBNTC and DBSA. DBSA in its transfer agent function provides services to DBTCA and DBNTC in a manner as if DBSA is an independent, dedicated contractor that works solely for DBTCA and DBNTC and no other transfer agent. There is a shared system of database for DBTCA, DBNTC and DBSA.
0001018490-23-000005	otherControlFinance	1	Various - See below.	A Deutsche Bank AG holding company, Deutsche Bank Trust Corporation, provided the original, capital funding for the Registrant and for a time provided a line of credit for working capital. Working capital is now provided via service fees which originate from inter-company billings for the services rendered.
0001894534-23-000004	otherControlFinance	1	The Founders Fund VII, LP	Principal Venture Investor
0001018490-23-000002	otherControlManagement	1	Various - See below.	DB Services Americas, Inc. (DBSA) was established as a servicing company to provide operational services to Deutsche Bank Trust Company Americas (DBTCA) and Deutsche Bank National Trust Company (DBNTC). DBSA does not have any third party client agreements. Rather, DBSA, as engaged by DBTCA and DBNTC provides technical and administrative support services including data processing, maintenance of appropriate records in accordance with existing standards, recordkeeping and accounting functions in connection with services provided to DBTCAs and DBNTCs clients. DBTCA and DBNTC have appointed DBSA as its agent to act on their behalf in connection with the transfer and servicing of securities. Accounts are maintained jointly by DBTCA, DBNTC and DBSA. DBSA in its transfer agent function provides services to DBTCA and DBNTC in a manner as if DBSA is an independent, dedicated contractor that works solely for DBTCA and DBNTC and no other transfer agent. There is a shared system of database for DBTCA, DBNTC and DBSA.
0001018490-23-000002	otherControlFinance	1	Various - See below.	A Deutsche Bank AG holding company, Deutsche Bank Trust Corporation, provided the original, capital funding for the Registrant and for a time provided a line of credit for working capital. Working capital is now provided via service fees which originate from inter-company billings for the services rendered.
0001894534-23-000002	otherControlFinance	1	The Founders Fund VII, LP	Principal Venture Investor
0000810417-23-000001	otherControlManagement	13	David Barry Chubak	Head of U.S. Business Unit
0000810417-23-000001	otherControlManagement	12	Wayne Allen Roberts	Business Leader - New Market Opportunities
0000810417-23-000001	otherControlManagement	11	Timothy Andrew Rea	Chief Marketing Officer
0000810417-23-000001	otherControlManagement	10	Richard David Link	Chief Compliance Officer
0000810417-23-000001	otherControlManagement	9	Christopher Norman Lewis	General Counsel
0000810417-23-000001	otherControlManagement	8	Francis Thomas LaQuinta	Chief Information Officer
0000810417-23-000001	otherControlManagement	7	Kristin Michele Johnson	Chief Transformation Officer
0000810417-23-000001	otherControlManagement	6	Tina Marie Hrevus	Chief of Staff to the Managing Partner
0000810417-23-000001	otherControlManagement	5	Lisa Marie Dolan	Chief Operating Officer
0000810417-23-000001	otherControlManagement	4	Kenneth Ray Cella Jr	Principal of Branch Development
0000810417-23-000001	otherControlManagement	3	Timothy James Ney	Principal Operations Officer
0000810417-23-000001	otherControlManagement	2	Andrew Timothy Miedler	Chief Financial Officer
0000810417-23-000001	otherControlManagement	1	Penelope Pennington	Chief Executive Officer
0000810417-23-000001	otherControlManagement	14	David Alexander Gunn	President of Edward Jones (an Ontario Limited Partnership)
0000810417-23-000001	otherControlManagement	17	Hasan A Malik	Chief Strategy Officer
0000810417-23-000001	otherControlManagement	16	Suzan Leigh McDaniel	Chief Human Resources Officer
0000810417-23-000001	otherControlManagement	15	Lena Haas	Head of Wealth Management Advice and Solutions
