ACCESSION_NUMBER	PERIODOFREPORT	ENTITYNAME	SERVICECOMPANY	REGISTRANTENGAGEDSERVICE	REGULATORYAGENCY	AMENDMENTFILED	ADDITIONALINFORMATION	NUMBERITEMSRECEIVEDFORTRANSFER	NUMMASTERSECURITYHOLDERFILINGS	NUMBERINDIVIDUALACCOUNTS	NUMDIVREINVDIRPURPLANACCOUNTS	NUMDIRECTREGISTSYSTEMACCOUNTS	NUMBERFILED	FILEALL	SECHOLDERADDITIONALINFO	ALWAYSCOMPLIANT	NUMBERMONTHSNOTCOMPLIANT	NUMBERNOTICENONCOMPLIANCEFILED	TOTAL	TOTALOTHERTHANRECEIPTORDERDATE	NUMLOSTACCTSREMITTEDTOSTATES
0001492746-23-000004	31-DEC-2022	NAV Consulting, Inc.	None	N	SEC	Yes, filed amendment(s)		2396	84629	77280	1596	0	0			Not Applicable			0	0	0
0001432532-23-000002	31-DEC-2022	Franklin Templeton Investments Poland sp. z.o.o.	None	Y	SEC	Yes, filed amendment(s)		1808	28255	28255	0	0	0			Yes			31742	3569	0
0001432531-23-000002	31-DEC-2022	Franklin Templeton International Services (India) Private LTD	None	Y	SEC	Yes, filed amendment(s)		4219	0	0	0	0	0			Yes			27181	2800	0
0000027048-23-000005	31-DEC-2022	SS&C GIDS, Inc.	Some	Y	SEC	Yes, filed amendment(s)		113132	3463355	2571286	1586417	40797	0			Yes			16383141	65012	466
0000080255-23-002772	31-DEC-2022	PRICE ROWE T SERVICES INC                               /TA	None	N	SEC	Yes, filed amendment(s)		100033	3992024	3992024	3934907	0	0			Yes			20536361	34780	731
0001388002-23-000003	31-DEC-2022	HSBC Bank USA, National Association	None	N	OCC	Yes, filed amendment(s)		3923	4928	4928	0	659	0			Yes			0	0	32
0000840464-23-000001	31-DEC-2022	CITIBANK NA /TA	Some	N	OCC	Not applicable		183	29723	29723	2909	0	0			Yes			11868	0	105
0000838966-23-000001	31-DEC-2022	HUNTINGTON NATIONAL BANK/OH/ /TA	None	N	OCC	Not applicable		27	34669	34669	0	0	0			Yes			0	0	0
0000854729-23-000001	31-DEC-2022	UMB BANK NA	None	Y	OCC	Not applicable		129	73110	73110	0	0	0			Yes			0	0	4
0001145959-23-000004	31-DEC-2022	UMB BANK & TRUST NATIONAL ASSOCIATION	All	N	OCC	Not applicable															
0001897612-23-000783	31-DEC-2022	PRICE ROWE T RETIREMENT PLAN SERVICES INC               /TA	None	N	SEC	Not applicable		0	0	7221228	7221228	0	0			Not Applicable			47638082	70030	0
0001854394-23-000001	31-DEC-2022	FirstBank Puerto Rico/TA/Trust Department	None	N	FDIC	Not applicable		35	140	140	0	0	0			Yes			0	0	0
0000737074-23-000001	31-DEC-2022	Victory Capital Transfer Agency, Inc.	Some	N	SEC	Not applicable		278	0	0	0	0	0			Not Applicable			80856	9	0
0001550840-23-000003	31-DEC-2022	SS&C (Canada) Ltd	None	Y	SEC	Not applicable		42	575	0	0	0	0			Yes			0	0	0
0001949682-23-000003	31-DEC-2022	Oasis Pro TA LLC /TA/	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001683168-23-001844	31-DEC-2022	Mountain Share Transfer, LLC	Some	N	SEC	Not applicable		371	19092	19092	0	0	0			Yes			0	0	0
0001961577-23-000003	31-DEC-2022	U S BANK TRUST NATIONAL ASSOCIATION	All	N	OCC	Yes, filed amendment(s)															
0001961577-23-000002	31-DEC-2022	U S BANK NA	All	N	OCC	Yes, filed amendment(s)															
0001798677-23-000001	31-DEC-2022	Flux Registry LLC	None	N	SEC	Not applicable		0	0	0	0	0	0			Yes			0	0	0
0001901691-23-000003	31-DEC-2022	Alpha Ledger TA, LLC	None	N	SEC	Yes, filed amendment(s)		0	0	0	0	0	0			Not Applicable			0	0	0
0001452780-23-000003	31-DEC-2022	DST Worldwide Services India Private Limited- TA	None	Y	SEC	Yes, filed amendment(s)		140652	0	0	0	0	0			Not Applicable			439367	16475	0
0001413398-23-000003	31-DEC-2022	Morgan Stanley Services Co Inc.	None	N	SEC	Not applicable		0	2721	2721	0	0	0			Not Applicable			11144	0	0
0000940394-23-000504	31-DEC-2022	EATON VANCE MANAGEMENT EVM	None	N	SEC	Not applicable		0	0	217424	217424	0	0			Yes			8749	0	0
0001073944-23-000002	31-DEC-2022	UMB FUND SERVICES INC	None	Y	SEC	Not applicable		165016	667596	667596	110530	430104	0			Yes			3595833	28168	75
0000878605-23-000003	31-DEC-2022	Wilson Bank & Trust Co	None	N	FDIC	Not applicable		661	4655	4121	1	0	0			Yes			0	0	1
0001808525-23-000001	31-DEC-2022	Invesco (India) Private Ltd	None	Y	SEC	Yes, filed amendment(s)		0	0	0	0	0				Not Applicable			1742093	124	0
0000896852-23-000007	31-DEC-2022	INVESCO INVESTMENT SERVICES INC	Some	N	SEC	Yes, filed amendment(s)		420931	2772214	2772214	2728347	0	0			Not Applicable			18447850	151876	1764
0001418054-23-000001	31-DEC-2022	Russell Investments Fund Services, LLC	Some	N	SEC	Not applicable		0	0	0	0	0									1
0001771881-23-000002	31-DEC-2022	Hickory Point Bank & Trust /FDIC	None	N	FDIC	Not applicable		1385	10497	10497	2757	1852	0			Yes			0	0	68
0000795029-23-000002	31-DEC-2022	AFLAC INC /GA/ /TA	All	N	SEC	Yes, filed amendment(s)															
0001104659-23-037458	31-DEC-2022	DEARBORN CAPITAL MANAGEMENT LLC	None	N	SEC	Not applicable		54	1549	1549	0	0	0			Yes			0	0	0
0000839196-23-000001	31-DEC-2022	ZIONS BANCORPORATION, N.A./TA	None	N	OCC	Not applicable		683	66366	66366	1627	6508	0			Yes			0	0	118
0001493152-23-009125	31-DEC-2022	BULLFINCH FUND INC /NY/ TA	None	N	SEC	Not applicable		0	127	127	127	0	0			Not Applicable			284	0	0
0000894189-23-002158	31-DEC-2022	US BANCORP FUND SERVICES LLC /TA/	None	Y	OCC	Not applicable		33786	2270631	2270631	1895840	0	0			Not Applicable			12836144	314395	350
0001493152-23-009076	31-DEC-2022	Equity Stock Transfer, LLC	None	Y	SEC	Not applicable		1222	27273	27273	0	884	0			Yes			0	0	0
0001104659-23-037094	31-DEC-2022	VStock Transfer, LLC	None	N	SEC	Not applicable		11549	194661	194668	0	35737	0			Yes			0	0	0
0001104659-23-037079	31-DEC-2022	JOHNSON FINANCIAL INC /TA	None	N	SEC	Not applicable		1278	4007	4007	3999	0	0			Yes			31516	15	0
0001096906-23-000650	31-DEC-2022	COLONIAL STOCK TRANSFER CO INC /TA	None	N	SEC	Not applicable		2294	215373	215373	25	2102	0			Yes			0	0	708
0000817712-23-000005	31-DEC-2022	THRIVENT FINANCIAL INVESTOR SERVICES INC /TA	Some	N	SEC	Yes, filed amendment(s)		37758	0	892069	881266	0	0			Yes			124890	0	0
0001776449-23-000002	31-DEC-2022	Liberty Stock Transfer Inc	Some	N	SEC	Not applicable		382	5071	5071	0	0	0			Yes			0	0	0
0000911282-23-000002	31-DEC-2022	PHOENIX TRANSFER INC                                    /TA	None	N	SEC	Not applicable		4608	113077	113077	4040	0	0			Not Applicable			0	0	622
0001474589-23-000001	31-DEC-2022	Diamond Hill Capital Management, Inc. TA	All	N	SEC	Not applicable															
0000734924-23-000001	31-DEC-2022	KANSAS CITY LIFE INSURANCE CO TA /TA	None	N	SEC	Not applicable		14	77	77	0	0	0			Yes			0	0	0
0001630490-23-000001	31-DEC-2022	FIS Investor Services LLC /TA	None	Y	SEC	Yes, filed amendment(s)		800072	1608443	1608443	1719590	0	0			Yes			22934413	988130	1040
0000854922-23-000003	31-DEC-2022	BANK OF NEW YORK MELLON /TA	Some	Y	BGFRS	Not applicable		865	287883	287883	9397	0	0			Yes			0	0	1085
0000353291-23-000002	31-DEC-2022	FRANKLIN TEMPLETON INVESTOR SERVICES LLC /TA	Some	N	SEC	Yes, filed amendment(s)		26510	2000625	2000625	0	0	0			Yes			960265	23611	0
0001771186-23-000003	31-DEC-2022	1transfer, LLC	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001894534-23-000005	31-DEC-2022	Prolific Labs Inc	None	N	SEC	Yes, filed amendment(s)		1	326	326	0	0	0			Not Applicable			0	0	0
0000896852-23-000005	31-DEC-2022	INVESCO CANADA LTD. (FORMERLY INVESCO TRIMARK LTD.)	None	Y	SEC	Not applicable		18672	0	0	0	0	0			Not Applicable			578140	1183	0
0001939416-23-000002	31-DEC-2022	tZERO Transfer Services, LLC	None	N	SEC	Yes, filed amendment(s)		0	0	0	0	0	0			Not Applicable			0	0	0
0001398344-23-006581	31-DEC-2022	MUTUAL FUNDS SERVICE CO /TA	None	N	SEC	Yes, filed amendment(s)		9020	29199	29199	28432	29199	0			Yes			131283	159	0
0001145695-23-000002	31-DEC-2022	Wells Fargo Trust Company, N.A.	All	N	OCC	Not applicable															
0001145695-23-000001	31-DEC-2022	WELLS FARGO DELAWARE TRUST COMPANY, N.A.	All	N	OCC	Not applicable															
0000025728-23-000002	31-DEC-2022	WELLS FARGO BANK NA /TA	All	N	OCC	Not applicable															
0000950123-23-002989	31-DEC-2022	FREEDOM FUNDS MANAGEMENT CO                             /TA	None	N	SEC	Not applicable		391	15228	11741	10517	0	0			Yes			13192	50	2
0000794265-23-000003	31-DEC-2022	AMERICAN CENTURY SERVICES LLC /TA	Some	N	SEC	Not applicable		24107	1105507	1105507	1091947	0	0			Not Applicable			9825444	104793	67
0000920493-23-000003	31-DEC-2022	LEE FINANCIAL RECORDKEEPING INC /HI/ /TA	Some	N	SEC	Not applicable		0	1402	0	0	0	0			Yes			0	0	0
0000734700-23-000003	31-DEC-2022	GOLDMAN SACHS & CO. LLC /TA	Some	N	SEC	Not applicable		319	134344	134344	121066	0	0			Yes			2027828	46	55
0000950123-23-002986	31-DEC-2022	Strategic Transfer Agent Services, LLC	None	N	SEC	Not applicable		1782	23936	23936	1211	0	0			Not Applicable			0	0	0
0001470814-23-000001	31-DEC-2022	Great Lakes Fund Solutions, Inc	None	N	SEC	Not applicable		1095	62985	62985	0	0	0			Not Applicable			0	0	0
0000922838-23-000002	31-DEC-2022	WEB401KCOM INC	None	N	SEC	Not applicable		0	0	2796	0	0	0			Not Applicable			47702	0	0
0000842657-23-000007	31-DEC-2022	DWS Service Co	All	N	SEC	Yes, filed amendment(s)															
0001049169-23-000007	31-DEC-2022	ALPS FUND SERVICES, INC.	None	N	SEC	Not applicable		5302	135034	135034	114204	0	0			Yes			1340908	277538	25
0001945989-23-000001	31-DEC-2022	WVI Transfer Agent LLC	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001545030-23-000002	31-DEC-2022	Wilmington Savings Fund Society, FSB	None	N	OCC	Not applicable		50	2124	2124	0	0	0			Yes			0	0	0
0000899635-23-000002	31-DEC-2022	INTEGRITY FUND SERVICES LLC	None	N	SEC	Not applicable		7470	305100	17558	14776	17558	0			Yes			34833	36	0
0000857128-23-000001	31-DEC-2022	FIRST GUARANTY BANK /TA	Some	N	FDIC	Not applicable		137	1480	1485	136	1	0			Not Applicable			0	0	141
0000733598-23-000002	31-DEC-2022	ALLIANCEBERNSTEIN INVESTOR SERVICES INC /TA	None	N	SEC	No, failed to file amendment(s)	1. Failed to add end dates for John C. Weisenseel, 9/30/2021 and for Laurence E. Cranch, 12/31/2021. TA-1 Amendment filed on 5/17/2022. 2. Due to guidance provided by the SEC Staff, updated Q5 on the TA-1 from Yes to No on 10/03/2022.	3126	441979	441979	408647	326483	0			Yes			3311030	46821	138
0001021742-23-000002	31-DEC-2022	PEOPLES BANK /MS/	None	N	FDIC	Not applicable		62	3826	3826	469	69	0			Yes			0	0	0
0001054377-23-000002	31-DEC-2022	SANSIMA CONSULTING GROUP INC /TA	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001022437-23-000001	31-DEC-2022	DEUTSCHE BANK AG	All	N	BGFRS	Not applicable															
0000810417-23-000003	31-DEC-2022	EDWARD D JONES & CO LP /TA	None	N	SEC	Yes, filed amendment(s)		0	5914198	5914198	0	0	0			Yes			167242838	27736	104
0000950123-23-002975	31-DEC-2022	PRUDENTIAL MUTUAL FUND SERVICES LLC /TA	Some	N	SEC	Yes, filed amendment(s)		0	0	0	0	0							11513	314	290
0001943895-23-000001	31-DEC-2022	Juro System Inc	None	N	SEC	Not applicable		7	772	772	0	0	0			Not Applicable			0	0	0
0001285911-23-000002	31-DEC-2022	BNY MELLON TRANSFER INC	Some	N	SEC	Yes, filed amendment(s)		5	0	177568	161758	0	0			Yes			19253	0	0
0001104659-23-034994	31-DEC-2022	NYLIM SERVICE CO LLC /TA	Some	N	SEC	Not applicable		14253	0	0	0	0	0			Yes			144381	15413	0
0001104659-23-034913	31-DEC-2022	INTERNATIONAL BANK OF COMMERCE /TA	None	N	FDIC	Not applicable		198	1802	0	0	1	0			Yes			0	0	0
0001026006-23-000003	31-DEC-2022	SIGNATURE STOCK TRANSFER INC /TA	None	N	SEC	Not applicable		3575	83869	83869	0	3381	0			Yes			3575	0	1989
0000005076-23-000003	31-DEC-2022	AMERICAN FUNDS SERVICE Co	Some	N	SEC	Yes, filed amendment(s)		319076	20078519	20078519	20012677	0	0			Not Applicable			204321477	426166	2351
0001903596-23-000203	31-DEC-2022	Capital Transfer Agency, Ulc	None	N	SEC	Not applicable		3114	31240	31240	0	975	0			Yes			0	0	0
0001401565-23-000001	31-DEC-2022	Regions Bank	None	N	BGFRS	Not applicable		59	44403	44403	0	0	0			Not Applicable			0	0	0
0001179131-23-000002	31-DEC-2022	BNY MELLON TRUST OF DELAWARE	All	N	FDIC	Not applicable															
0001397265-23-000001	31-DEC-2022	BancFirst	None	N	FDIC	Not applicable		74	3624	3624	0	1	0			Not Applicable			0	0	1
0000897101-23-000116	31-DEC-2022	Equiniti India Pvt. Ltd	Some	Y	SEC	Yes, filed amendment(s)		0	0	0	0	0	0			Not Applicable			0	0	0
0000897101-23-000115	31-DEC-2022	Equiniti Trust Co	Some	Y	SEC	Yes, filed amendment(s)		251408	15495144	15495144	3192668	2952373	0			Yes			0	0	269989
0001855413-23-000003	31-DEC-2022	LODAS Transfer, LLC	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001776580-23-000005	31-DEC-2022	FORMIDIUM CORP.	None	N	SEC	Yes, filed amendment(s)		227	16391	12460	139	0	0			Not Applicable			0	0	0
0000897101-23-000110	31-DEC-2022	Equiniti India Pvt. Ltd	Some	Y	SEC	Yes, filed amendment(s)		251408	15495144	15495144	3192668	2952373	0			Yes			0	0	269989
0000088454-23-000007	31-DEC-2021	SECURITIES REGISTRAR & TRANSFER CORP	None	N	SEC	No, failed to file amendment(s)	Office burned to ground, all records, codes, passwords lost.It took awhile to get reorganized and running.As soon as we had an address we filed change of address, updated phones, emails, all company information good	2	5458	5458	0	0	0			No	6	0	0	0	0
0000088454-23-000006	31-DEC-2022	SECURITIES REGISTRAR & TRANSFER CORP	None	N	SEC	No, failed to file amendment(s)	office burned to the ground, all records, codes, passwords lost. it took awhile to reorganize to get up and running. We are working now, getting caught up. Information updated , that needed	6	5458	5458	0	0	0			Yes			0	0	0
0001829807-23-000004	31-DEC-2021	CERES Coin LLC TA	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0000950123-23-002945	31-DEC-2022	TRANSAMERICA FUND SERVICES, INC	Some	N	SEC	Not applicable		23	0	0	0	0	0			Not Applicable			334	0	0
