ACCESSION_NUMBER	ENTITY_TYPE	ENT_ID	ENTITYNAME	AGREEMENTDESCRIPTION
0001451316-14-000004	otherControlManagement	2	Templeton Worldwide, Inc.	100% ownership of Templeton International, Inc.
0001451316-14-000004	otherControlManagement	1	Templeton International, Inc.	100% ownership of Franklin Templeton Luxembourg Holdings S.A.
0001451316-14-000004	otherControlManagement	3	Franklin Resources, Inc.	100% ownership of Templeton Worldwide, Inc.
0001171520-14-000401	otherControlManagement	2	Paradox Capital Partners LLC, Harvey Kesner, Manager	Affiliate of Renee Kesner  and may provide working capital advances from time to time
0001171520-14-000401	otherControlManagement	1	CMBS Document Solutions LLC, Harvey Kesner, Manager	Affiliate of Renee Kesner  and may provide working capital advances from time to time
0001171520-14-000401	otherControlFinance	2	Paradox Capital Partners LLC, Harvey Kesner, Manager	May provide working capital advances from time to time
0001171520-14-000401	otherControlFinance	1	CMBS Document Solutions LLC, Harvey Kesner, Manager	May provide working capital advances from time to time
0001557183-14-000010	otherControlManagement	1	JCF ASCENSUS HOLDINGS, INC.	JCF ASCENSUS HOLDINGS, INC., IS THE MANAGING MEMBER OF AJCF HOLDINGS, LLC.
0001557183-14-000010	otherControlManagement	3	AJCF CORP.	AJCF CORP. IS THE 100% SHAREHOLDER OF ASCENSUS, INC.
0001557183-14-000010	otherControlManagement	2	AJCF HOLDINGS, LLC.	AJCF HOLDINGS, LLC IS THE 100% SHAREHOLDER OF AJCF CORP.
0001007444-14-000009	otherControlManagement	1	LPL Financial Holdings Inc.	Principal Stockholder of LPL Holdings, Inc.
0001458682-14-000002	otherControlFinance	1	Pelle Ojasu	Member of LLC per Operating Agreement dated 6/1/09.
0001458682-14-000002	otherControlFinance	3	Regina Diane Kennedy	Member of LLC per Operating Agreement effective 3/1/10. David Kennedy is deceased and all membership units originally owned by David and Regina Diane Kennedy jointly are now owned solely by Regina Diane Kennedy.
0001458682-14-000002	otherControlFinance	2	Ruth Makofske - REMOVED	Became a member of LLC per Operating Agreement effective 6/1/09. Ceased to be a member effective 12/8/11.
0001458682-14-000002	otherControlFinance	4	Robert Kennedy	Member of LLC per Operating Agreement effective 3/1/10.
0000817712-14-000004	otherControlManagement	1	Thrivent Financial for Lutherans ('TFL')	TFL is the parent company of Thrivent Financial Holdings, Inc.
0001137439-14-000148	otherControlManagement	1	Delaware Management Holdings, Inc.	Parent of Delaware Service Company, Inc.
0001137439-14-000148	otherControlManagement	5	Macquarie Funding Holdings Inc.	Parent of Macquarie FG Holdings Inc.
0001137439-14-000148	otherControlManagement	9	Macquarie Bank Limited	Parent of Macquarie Americas Holdings Pty Ltd.
0001137439-14-000148	otherControlManagement	8	Macquarie Americas Holdings Pty Ltd.	Parent of Macquarie Financial Holdings (USA) LLC
0001137439-14-000148	otherControlManagement	7	Macquarie Financial Holdings (USA) LLC	Parent of Macquarie Service (USA) Partners
0001137439-14-000148	otherControlManagement	6	Macquarie Service (USA) Partners	Parent of Macquarie Funding Holdings Inc.
0001137439-14-000148	otherControlManagement	4	Macquarie FG Holdings Inc.	Parent of Macquarie Affiliated Managers Holdings (USA) Inc.
0001137439-14-000148	otherControlManagement	3	Macquarie Affiliated Managers Holdings (USA) Inc.	Parent of Macquarie Affiliated Managers (USA) Inc.
0001137439-14-000148	otherControlManagement	2	Macquarie Affiliated Managers (USA) Inc.	Parent of Delaware Management Holdings, Inc.
0001137439-14-000148	otherControlManagement	11	Macquarie Group Limited	Parent of Macquarie B.H. Pty Limited/Ultimate Parent of Delaware Investments Fund Services Company
0001137439-14-000148	otherControlManagement	10	Macquarie B.H. Pty Limited	Parent of Macquarie Bank Limited
0001419454-14-000008	otherControlManagement	1	FMR LLC	Through certain of its direct or indirect subsidiaries, FMR LLC is the ultimate parent company of Fidelity Business Services India Private Limited
0001419454-14-000008	otherControlFinance	1	FMR LLC	Directly and indirectly, through certain of its affiliated companies, FMR LLC wholly or partially may finance Fidelity Business Services India Private Limited
0001171520-14-000318	otherControlManagement	1	CMBS Document Solutions LLC, Harvey Kesner, Manager	Affiliate of Renee Kesner  and may provide working capital advances from time to time
0001171520-14-000318	otherControlFinance	2	Paradox Capital Partners LLC, Harvey Kesner, Manager	May provide working capital advances from time to time
0001171520-14-000318	otherControlFinance	1	CMBS Document Solutions LLC, Harvey Kesner, Manager	May provide working capital advances from time to time
0001171520-14-000318	otherControlManagement	2	Paradox Capital Partners LLC, Harvey Kesner, Manager	Affiliate of Renee Kesner  and may provide working capital advances from time to time
0001144204-14-023250	otherControlManagement	2	David Becker	Chief Compliance Officer
0001144204-14-023250	otherControlManagement	1	Martin Flanigan	Chief Financial Officer
0001562770-14-000006	otherControlManagement	1	Virtus Investment Partners, Inc	Virtus Investment Partners, Inc is the parent company of Virtus Partners, Inc
0001562770-14-000006	otherControlFinance	1	Virtus Investment Partners, Inc	Virtus Investment Partners, Inc is the parent company of Virtus Partners, Inc
0001018490-14-000020	otherControlManagement	1	Various-see below.	DB Services Americas, Inc. ('SerAms'), formerly known as DB Services Tennessee, Inc. and prior as BT Services Tennessee, Inc., was incorporated in the State of Delaware on December 6, 1991 and established as a servicing company to provide operational and back-office services to Deutsche Bank Trust Company Americas ('DBTCA') and certain of its affiliates. DBTCA, formerly known as Bankers Trust Company, is the principal United States banking subsidiary of Deutsche Bank Aktiengesellschaft ('DBAG'). SerAms does not have any third party client agreements. Rather, SerAms, as engaged by DBTCA, provides technical and administrative support services including data processing, telecommunications, maintenance of appropriate records in accordance with existing standards, recordkeeping and accounting functions in connection with services provided to DBTCA's customers (or DBTCA's customers' customers, in the case of DBTCA's private label business for certain affiliates); and DBTCA has appointed SerAms as its agent to act on its behalf in connection with the transfer of securities and other instruments. Accounts are maintained jointly by DBTCA and SerAms. SerAms in its transfer agent function provides services to DBTCA in a manner as if SerAms is an independent, dedicated contractor that works solely for DBTCA and no other transfer agent. There is a shared system of database for DBTCA and SerAms. An example is escheatment - the details of escheatment are maintained by SerAms while the remission to the states is done in the name of and on behalf of DBTCA. SerAms management is responsible to the business line management of DBAG and DBAG affiliates/subsidiaries including DBTCA. The business line unit head of ServAms reports to business line unit management of DBAG/affiliate. Audits are performed by DBAG's Audit Department. Examinations of DBAG NY branch and subsidiary bank, DBTCA, are performed by the Federal Reserve Bank of New York and the New York State Department of Financial Services. DBAG provides for SerAms the infrastructure necessary to insure safety and soundness measures including accounting systems, the Legal Department, the Internal Audit Department, Compliance, Human Resources and technology functions.
0001018490-14-000020	otherControlFinance	1	Various-see below.	A Deutsche Bank AG holding company, Deutsche Bank Trust Corporation, provided the original, capital funding for the Registrant and for a time provided a line of credit for working capital. Working capital is now provided via service fees which originate from inter-company billings for the services rendered.
0001144204-14-020440	otherControlFinance	1	RCAP Holdings, LLC	LLC agreement for American National Stock Transfer, LLC
0000721748-14-000333	otherControlManagement	1	Pacific Services Group Voting Trust	The PSG Voting Trust owns a controlling interest of the equity of Pacific Services Group Ltd. Its Trustee, Jacqueline Meuse, serves as a member of the Board of Managers of Pacific Services Group, Ltd. Pacific Services Group, Ltd. owns 100% of the equity Pacific Stock Transfer Company.
0001419454-14-000006	otherControlManagement	1	FMR LLC	Through certain of its direct or indirect subsidiaries, FMR LLC is the ultimate parent company of Fidelity Business Services India Private Limited
0001419454-14-000006	otherControlFinance	1	FMR LLC	Directly and indirectly, through certain of its affiliated companies, FMR LLC wholly or partially may finance Fidelity Business Services India Private Limited
