ACCESSION_NUMBER	REGULATORYAGENCY	ENTITYNAME	PREVIOUSENTITYNAME	FINSNUMBER	DIFFERENTMAILINGADDRESS	TELEPHONENUMBER	CONDUCTBUSINESSINOTHERLOCATION	SELFTRANSFERAGENT	ENGAGEDSERVICECOMPANY	ENGAGEDASSERVICECOMPANY	REGISTRANTTYPE	REGISTRANTTYPEDESCRIPTION	OTHERCONTROLMANAGEMENT	OTHERCONTROLFINANCE	FELONYORMISDEMEANOR	OTHERFELONY	ENJOINEDINVESTRELATEDACTIVITY	VIOLATIONINVRELATEDREGULATION	FALSESTATEMENTOROMISSION	VIOLATIONOFREGULATIONS	AUTHORIZATIONDENIEDORSUSPENDED	REGISTRATIONDENIEDORSUSPENDED	FSRFALSESTATEMENTOROMISSION	FSRVIOLATEINVRELATEDREGULATION	FSRAUTHORIZEDENIEDORSUSPENDED	FSRFOUNDORDERAGAINSTAPPLICANT	FSRREGISTRATIONDENIEDSUSPENDED	FSRREVOKEDSUSPENDEDLICENSE	SRAFALSESTATEMENTOROMISSION	SRAVIOLATIONOFRULES	SRAAUTHORIZEDENIEDORSUSPENDED	SRAREVOKEDSUSPENDEDLICENSE	FOREIGNAGENCY	SUBJECTOFPROCEEDINGS	REVOKEDBOND	UNSATISFIEDJUDGEMENTSORLIENS
0001064418-14-000006	SEC	Milliman, Inc.		494070	N	206-624-7940	N	N	N	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000735286-14-000012	SEC	The Vanguard Group, Inc.		385385	Y	610-669-1000	Y	N	N	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N
0000950123-14-006716	SEC	Atlas Resources, LLC		324608	N	405-942-3501	N	Y	N	N	Not Applicable		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N
0000862124-14-000016	SEC	Fidelity Investments Institutional Operations Company, Inc.		428219	Y	(617) 392-1364	Y	Y	Y	Y	Corporation		N	N	N	N	N	N	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0001419454-14-000010	SEC	Fidelity Business Services India Private Limited		334318	Y	(617) 392-1364	Y	Y	N	Y	Corporation		Y	Y	N	N	N	N	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0001133702-14-000014	SEC	National Financial Services LLC		061671	Y	(617) 392-1364	Y	Y	N	Y	Corporation		N	N	N	N	N	N	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0000276398-14-000003	SEC	Shareholder Serices Inc.		423871	Y	303-768-3200	Y	N	Y	Y	Corporation		N	N	N	N	N	N	Y	Y	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N
0001558234-14-000005	SEC	OFI Global Asset Management, Inc.		056390	N	303-768-3200	N	Y	Y	N	Corporation		N	N	N	N	N	N	Y	Y	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N
0001316141-14-000005	SEC	Transhare Corporation		283895	N	303-662-1112	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001144204-14-034942	SEC	VStock Transfer, LLC		341263	N	(212) 828-8436	N	N	Y	N	Other	LLC	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001451316-14-000004	SEC	Franklin Templeton Investment Services GmbH		339135	Y	916-463-4350	N	N	N	Y	Other	Limited Liability Company	Y	N	N	N	N	N	Y	Y	N	N	Y	Y	N	Y	N	N	N	N	N	N	Y	N	N	N
0001316141-14-000004	SEC	Transhare Corporation		283895	N	303-662-1112	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001608900-14-000002	SEC	Dominion Filing and Transfer Inc		351247	N	604-265-4748	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001372934-14-000005	SEC	Kingsdale Partners LP		325985	N	416-644-4031	N	N	N	N	Partnership		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001171520-14-000401	SEC	Equity Stock Transfer, LLC		000000	N	917-746-4597	N	N	N	N	Other	Limited Liability Company	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000950123-14-006528	SEC	Transamerica Fund services, Inc.		410654	N	727-299-1800	N	Y	Y	N	Corporation		N	N	N	N	N	N	Y	Y	Y	Y	Y	Y	N	Y	Y	N	N	Y	N	N	N	Y	Y	N
0000842657-14-000019	SEC	DWS Investments Service Company		417949	Y	212-250-2500	N	Y	Y	N	Corporation		N	N	Y	N	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0001557183-14-000010	SEC	ASCENSUS COLLEGE SAVINGS RECORDKEEPING SERVICES LLC	UPROMISE INVESTMENTS RECORDKEEPING SERVICES LLC	347856	N	617-454-6400	Y	N	Y	N	Corporation		Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001007444-14-000009	SEC	LPL Financial LLC	LPL Financial Corporation	008698	N	858-450-9606	N	N	N	N	Other	LLC	Y	N	N	N	N	N	N	Y	N	Y	N	Y	N	Y	N	N	Y	Y	N	N	N	N	Y	N
0000735286-14-000009	SEC	The Vanguard Group, Inc.		385385	Y	610-669-1000	Y	N	N	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N
0000027048-14-000003	SEC	DST Systems, Inc.		401588	Y	816-435-1000	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001387131-14-002001	SEC	Kenmar Preferred Investments, LLC	Kenmar Preferred Investments, L.P.	489674	N	914.307.7000	N	Y	N	N	Partnership		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001285911-14-000002	SEC	Dreyfus Transfer, Inc.		482448	Y	212-922-6840	N	N	Y	N	Corporation		N	N	Y	Y	Y	N	Y	Y	Y	Y	N	Y	N	Y	Y	N	Y	Y	N	N	Y	Y	N	N
0000896852-14-000011	SEC	Invesco Canada Ltd Invesco Canada Ltee, doing business as Invesco Enterprise Services,Services Entreprise Invesco and Invesco		331819	Y	1-800-874-6275	N	N	N	Y	Corporation		N	N	N	N	N	N	Y	Y	N	Y	Y	Y	N	Y	N	N	N	Y	N	N	N	Y	N	N
0001380486-14-000009	SEC	TD Ameritrade Clearing, Inc		200060	Y	201-369-8804	Y	Y	N	N	Corporation		N	N	N	N	N	N	N	Y	N	Y	N	Y	N	Y	Y	N	N	Y	N	N	N	N	N	N
0001283467-14-000002	SEC	Valiant Trust Company		337378	N	403-233-2801	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001458682-14-000002	SEC	ClearTrust, LLC		340034	N	813-235-4490	N	N	Y	Y	Other	Limited Liability Company	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001455353-14-000004	SEC	West Coast Stock Transfer Inc.		339846	N	(619) 664-4780	N	N	Y	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	Y	N	N	N	N	N	N
0000950123-14-004324	SEC	Huntington Asset Services, Inc.		500496	N	317-917-7003	N	N	N	Y	Corporation		N	N	N	N	N	Y	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N
0000735383-14-000006	SEC	Hartford Administrative Services Company		401778	Y	888-843-7824	Y	Y	Y	N	Not Applicable																									
0000817712-14-000004	SEC	Thrivent Financial Investor Services Inc.		473165	Y	612-844-5168	N	Y	Y	N	Corporation		Y	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N
0001137439-14-000148	SEC	Delaware Investments Fund Services Company		350447	N	800-523-1918	N	N	Y	N	Other	Statutory trust	Y	N	N	N	N	N	N	Y	N	N	N	Y	N	Y	N	N	N	Y	N	N	Y	N	N	N
0001419454-14-000008	SEC	Fidelity Business Services India Private Limited		334318	Y	(617) 392-1364	Y	Y	N	Y	Corporation		Y	Y	N	N	N	N	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0001133702-14-000006	SEC	National Financial Services LLC		061671	Y	(617) 392-1364	Y	Y	N	Y	Corporation		N	N	N	N	N	N	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0000862124-14-000011	SEC	Fidelity Investments Institutional Operations Company, Inc.		428219	Y	(617) 392-1364	Y	Y	Y	Y	Corporation		N	N	N	N	N	N	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0001171520-14-000318	SEC	Equity Stock Transfer, LLC		000000	N	917-746-4597	N	N	N	N	Other	Limited Liability Company	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001424537-14-000006	SEC	Presidents Stock Transfer, Inc		336461	N	604-876-5526	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001144204-14-023250	SEC	American Stock Transfer & Trust Company, LLC		404194	N	718-921-8200	Y	N	N	Y	Other	Armor Holding II LLC	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001557249-14-000005	SEC	Cathedral Stock Transfer, LLC		347742	N	(888) 978-9901	N	N	N	N	Other	Limited Liability Company	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000788603-14-000004	SEC	National Financial Data Services, Inc.		209809	N	816-435-1000	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001562770-14-000006	SEC	Virtus Fund Services, LLC		030197	Y	800-248-7971	Y	N	Y	N	Other	Limited Liability Corporation	Y	Y	N	N	N	N	Y	Y	N	Y	N	N	N	N	N	N	N	Y	N	N	N	N	Y	N
0000915794-14-000005	SEC	VP Distributors, LLC.	VP Distributors, Inc.	030197	Y	860-263-4736	N	N	Y	N	Other	Limited Liability Corporation	N	N	N	N	N	N	Y	Y	N	Y	N	N	N	N	N	N	N	Y	N	N	N	N	Y	N
0000005732-14-000008	SEC	American Registrar & Transfer Co		883400	Y	(801) 363 9065	N	N	Y	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001062993-14-002038	SEC	CST Investor Services Inc.	Canadian Stock Transfer Company Inc.	343616	N	416-682-3800	Y	N	N	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000735383-14-000005	SEC	Hartford Administrative Services Company		401778	Y	888-843-7824	Y	Y	Y	N	Not Applicable																									
0001018490-14-000020	SEC	DB Services Americas, Inc.		955203	N	(800) 735-7777	N	N	N	Y	Corporation		Y	Y	Y	N	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0001144204-14-020440	SEC	American National Stock Transfer, LLC		003480	N	212-415-6500	Y	Y	Y	N	Other	LLC	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000721748-14-000333	SEC	Pacific Stock Transfer Company		406868	N	(702) 361-3033	N	N	Y	N	Corporation		Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N
0001419454-14-000006	SEC	Fidelity Business Services India Private Limited		334318	Y	(617) 392-1364	Y	Y	N	Y	Corporation		Y	Y	N	N	N	N	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
