ACCESSION_NUMBER	ENTITY_TYPE	ENT_ID	ENTITYNAME	AGREEMENTDESCRIPTION
0000810417-22-000003	otherControlManagement	7	Kristin Michele Johnson	Chief Transformation Officer
0000810417-22-000003	otherControlManagement	8	Francis Thomas LaQuinta	Chief Information Officer
0000810417-22-000003	otherControlManagement	9	Christopher Norman Lewis	General Counsel
0000810417-22-000003	otherControlManagement	10	Richard David Link	Chief Compliance Officer
0000810417-22-000003	otherControlManagement	11	Timothy Andrew Rea	Chief Marketing Officer
0000810417-22-000003	otherControlManagement	12	Wayne Allen Roberts	Business Leader - New Market Opportunities
0000810417-22-000003	otherControlManagement	13	David Barry Chubak	Head of U.S. Business Unit
0000810417-22-000003	otherControlManagement	14	David Alexander Gunn	President of Edward Jones (an Ontario Limited Partnership)
0000810417-22-000003	otherControlManagement	15	Lena Haas	Head of Wealth Management Advice and Solutions
0000810417-22-000003	otherControlManagement	16	Suzan Leigh McDaniel	Chief Human Resources Officer
0000810417-22-000003	otherControlManagement	17	Kevin Dwayne Bastien	Chief Strategy Officer
0000810417-22-000003	otherControlManagement	6	Tina Marie Hrevus	Chief of Staff to the Managing Partner
0000810417-22-000003	otherControlManagement	1	Penelope Pennington	Chief Executive Officer
0000810417-22-000003	otherControlManagement	2	Andrew Timothy Miedler	Chief Financial Officer
0000810417-22-000003	otherControlManagement	3	Timothy James Ney	Principal Operations Officer
0001018490-22-000029	otherControlFinance	1	Various - See below.	A Deutsche Bank AG holding company, Deutsche Bank Trust Corporation, provided the original, capital funding for the Registrant and for a time provided a line of credit for working capital. Working capital is now provided via service fees which originate from inter-company billings for the services rendered.
0001018490-22-000029	otherControlManagement	1	Various - See below.	DB Services Americas, Inc. (DBSA) was established as a servicing company to provide operational services to Deutsche Bank Trust Company Americas (DBTCA) and Deutsche Bank National Trust Company (DBNTC). DBSA does not have any third party client agreements. Rather, DBSA, as engaged by DBTCA and DBNTC provides technical and administrative support services including data processing, maintenance of appropriate records in accordance with existing standards, recordkeeping and accounting functions in connection with services provided to DBTCAs and DBNTCs clients. DBTCA and DBNTC have appointed DBSA as its agent to act on their behalf in connection with the transfer and servicing of securities. Accounts are maintained jointly by DBTCA, DBNTC and DBSA. DBSA in its transfer agent function provides services to DBTCA and DBNTC in a manner as if DBSA is an independent, dedicated contractor that works solely for DBTCA and DBNTC and no other transfer agent. There is a shared system of database for DBTCA, DBNTC and DBSA.
0000733598-22-000005	otherControlManagement	1	AllianceBernstein Holding L.P. and Equitable Holdings, Inc.	AllianceBernstein Investor Services, Inc. is a wholly-owned subsidiary of AllianceBernstein L.P., which in turn is owned by AllianceBernstein Holding L.P. and Equitable Holdings, Inc.
