ACCESSION_NUMBER	REGULATORYAGENCY	ENTITYNAME	PREVIOUSENTITYNAME	FINSNUMBER	DIFFERENTMAILINGADDRESS	TELEPHONENUMBER	CONDUCTBUSINESSINOTHERLOCATION	SELFTRANSFERAGENT	ENGAGEDSERVICECOMPANY	ENGAGEDASSERVICECOMPANY	REGISTRANTTYPE	REGISTRANTTYPEDESCRIPTION	OTHERCONTROLMANAGEMENT	OTHERCONTROLFINANCE	FELONYORMISDEMEANOR	OTHERFELONY	ENJOINEDINVESTRELATEDACTIVITY	VIOLATIONINVRELATEDREGULATION	FALSESTATEMENTOROMISSION	VIOLATIONOFREGULATIONS	AUTHORIZATIONDENIEDORSUSPENDED	REGISTRATIONDENIEDORSUSPENDED	FSRFALSESTATEMENTOROMISSION	FSRVIOLATEINVRELATEDREGULATION	FSRAUTHORIZEDENIEDORSUSPENDED	FSRFOUNDORDERAGAINSTAPPLICANT	FSRREGISTRATIONDENIEDSUSPENDED	FSRREVOKEDSUSPENDEDLICENSE	SRAFALSESTATEMENTOROMISSION	SRAVIOLATIONOFRULES	SRAAUTHORIZEDENIEDORSUSPENDED	SRAREVOKEDSUSPENDEDLICENSE	FOREIGNAGENCY	SUBJECTOFPROCEEDINGS	REVOKEDBOND	UNSATISFIEDJUDGEMENTSORLIENS
0001010549-18-000300	SEC	SECURITIES TRANSFER CORP /TA		410322	Y	469-633-0101	N	N	N	N	Corporation		N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001548847-18-000011	SEC	SS&C (Canada) Ltd	CACEIS (Canada) Ltd	347419	N	905-281-0001	N	N	N	Y	Corporation		Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001548847-18-000010	SEC	SS&C (USA) Inc.	CACEIS (USA) Inc.	347443	N	9052810001	N	N	Y	N	Corporation		Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001718015-18-000002	SEC	Odyssey Trust Co		354050	N	778-819-1184	Y	N	Y	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000862124-18-000014	SEC	FIDELITY INVESTMENTS INSTITUTIONAL OPERATIONS CO INC /TA	FIDELITY INVESTMENTS WESTERN SERVICES CO INC            /TA	428219	Y	8593865109	Y	N	Y	N	Corporation		N	N	N	N	N	N	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0001140361-18-034820	SEC	CAMPBELL & CO LP /TA	CAMPBELL & CO INC /TA	508697	N	410-413-2600	N	Y	N	N	Partnership		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001432532-18-000007	SEC	Franklin Templeton Investments Poland sp. z.o.o.		335083	Y	916-463-4350	N	N	N	Y	Other	Limited Liability Company	Y	N	N	N	N	N	Y	Y	N	N	Y	Y	N	Y	N	N	N	N	N	N	Y	N	N	N
0001448300-18-000010	SEC	Putnam Investor Services, Inc.	Putnam Investor Services Inc	338483	Y	617-292-1000	N	N	N	N	Corporation		Y	N	N	N	N	N	Y	Y	N	N	Y	Y	N	Y	N	N	N	Y	N	N	Y	N	Y	N
0001747870-18-000002	SEC	Templum TA Services LLC		358614	N	646-973-3337	N	N	N	N	Partnership		Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001018490-18-000010	SEC	DB SERVICES AMERICAS INC /TA	DB SERVICES TENNESSEE INC /TA	955203	N	(800) 735-7777	N	N	N	Y	Corporation		Y	Y	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0000842657-18-000019	SEC	DWS Service Co	Deutsche AM Service Co	417949	N	212-250-2500	N	Y	Y	N	Corporation		N	N	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0001557183-18-000006	SEC	ASCENSUS COLLEGE SAVINGS RECORDKEEPING SERVICES LLC	UPROMISE INVESTMENTS RECORDKEEPING SERVICES LLC	347856	N	215-648-1272	Y	N	Y	N	Other	LLC	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001007444-18-000012	SEC	LPL Financial LLC /TA	LPL Financial CORP /TA	008698	Y	800-877-7210	N	N	N	N	Other	LLC	Y	N	N	N	N	N	N	Y	N	Y	Y	Y	N	Y	Y	N	Y	Y	N	N	N	Y	Y	N
0001020337-18-000005	SEC	PRINCIPAL SHAREHOLDER SERVICES, INC.	MURPHEY FAVRE SECURITIES SERVICES  /WA/              /TA	036558	N	916-941-4622	Y	Y	Y	N	Not Applicable		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000027048-18-000006	SEC	DST SYSTEMS INC                                         /TA	DST INC	401588	Y	816-435-1000	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001432532-18-000005	SEC	Franklin Templeton Investments Poland sp. z.o.o.		335083	Y	916-463-4350	N	N	N	Y	Other	Limited Liability Company	Y	N	N	N	N	N	Y	Y	N	N	Y	Y	N	Y	N	N	N	N	N	N	Y	N	N	N
0001432532-18-000004	SEC	Franklin Templeton Investments Poland sp. z.o.o.		335083	Y	916-463-4350	N	N	N	Y	Other	Limited Liability Company	Y	N	N	N	N	N	Y	Y	N	N	Y	Y	N	Y	N	N	N	N	N	N	Y	N	N	N
