ACCESSION_NUMBER	ENTITY_TYPE	ENT_ID	ENTITYNAME	AGREEMENTDESCRIPTION
0001018490-24-000008	otherControlFinance	1	Various - See below.	A Deutsche Bank AG holding company, Deutsche Bank Trust Corporation, provided the original, capital funding for the Registrant and for a time provided a line of credit for working capital. Working capital is now provided via service fees which originate from inter-company billings for the services rendered.
0001419454-24-000001	otherControlManagement	1	FMR LLC	Through certain of its direct or indirect subsidiaries, FMR LLC is the ultimate parent company of Fidelity Business Services India Private Limited
0001419454-24-000001	otherControlFinance	1	FMR LLC	Directly and indirectly, through certain of its affiliated companies, FMR LLC wholly or partially may finance Fidelity Business Services India Private Limited
0001568437-24-000003	otherControlFinance	1	K9 Ventures, Union Square Ventures, Spark Capital, AH Capital Management, LLC, Lightspeed Venture Partners	Principal Venture Investors
0000733598-24-000001	otherControlManagement	1	AllianceBernstein Holding L.P. and Equitable Holdings, Inc.	AllianceBernstein Investor Services, Inc. is a wholly-owned subsidiary of AllianceBernstein L.P., which in turn is owned by AllianceBernstein Holding L.P. and Equitable Holdings, Inc.
0001853914-24-000002	otherControlManagement	1	BitGo Holdings, Inc.	100% Owner of Brassica Technologies Inc
0001853914-24-000002	otherControlFinance	1	Brassica Technologies Inc	Sole Member of Brassica Services LLC
0001448300-24-000002	otherControlManagement	1	Templeton Worldwide, Inc., Legg Mason, Inc., Franklin Resources, Inc.	Putnam Investor Services, Inc., is a wholly-owned subsidiary of Putnam U.S. Holdings I, LLC, which is a wholly-owned subsidiary of Templeton Worldwide, Inc., which is a wholly-owned subsidiary of Legg Mason, Inc., which is a wholly-owned subsidiary of Franklin Resources, Inc.
0001568437-24-000002	otherControlFinance	1	K9 Ventures, Union Square Ventures, Spark Capital, AH Capital Management, LLC, Lightspeed Venture Partners	Principal Venture Investors
0001709660-24-000003	otherControlManagement	1	Mia Drennan	effective controller
0001709660-24-000003	otherControlManagement	2	Brian Carne	effective controller
0001709660-24-000003	otherControlFinance	1	Global Loan Agency Services Limited	100% indirect ownership of GLAS Trust Company LLC
0001709660-24-000003	otherControlFinance	2	Unicorn Bidco Limited	100% indirect ownership of GLAS Trust Company LLC
0000810417-24-000003	otherControlManagement	4	Lisa Marie Dolan	Head of Branch Operations and Shared Services
0000810417-24-000003	otherControlManagement	3	Kenneth Ray Cella Jr	Head of External Affairs and Community Engagement
0000810417-24-000003	otherControlManagement	2	Andrew Timothy Miedler	Chief Financial Officer
0000810417-24-000003	otherControlManagement	1	Penelope Pennington	Chief Executive Officer
0000810417-24-000003	otherControlManagement	5	Tina Marie Hrevus	Chief of Staff to the Managing Partner
0000810417-24-000003	otherControlManagement	17	Todd Judson Purdy	Head of Operations
0000810417-24-000003	otherControlManagement	16	Keir Devon Gumbs	General Counsel
0000810417-24-000003	otherControlManagement	15	Hasan A Malik	Chief Strategy Officer
0000810417-24-000003	otherControlManagement	14	Suzan Leigh McDaniel	Chief Human Resources Officer
0000810417-24-000003	otherControlManagement	13	Lena Haas	Head of Wealth Management Advice and Solutions
0000810417-24-000003	otherControlManagement	12	David Alexander Gunn	President of Edward Jones (an Ontario Limited Partnership)
0000810417-24-000003	otherControlManagement	11	David Barry Chubak	Head of U.S. Business Unit
0000810417-24-000003	otherControlManagement	10	Wayne Allen Roberts	Head of New Market Opportunities
0000810417-24-000003	otherControlManagement	9	Timothy Andrew Rea	Chief Experience, Brand and Marketing Officer
0000810417-24-000003	otherControlManagement	6	Kristin Michele Johnson	Chief Transformation Officer
0000810417-24-000003	otherControlManagement	7	Francis Thomas LaQuinta	Head of Digital, Data and Operations
0000810417-24-000003	otherControlManagement	8	Richard David Link	Chief Compliance Officer
0001018490-24-000006	otherControlManagement	1	Various - See below.	DB Services Americas, Inc. (DBSA) was established as a servicing company to provide operational services to Deutsche Bank Trust Company Americas (DBTCA) and Deutsche Bank National Trust Company (DBNTC). DBSA does not have any third party client agreements. Rather, DBSA, as engaged by DBTCA and DBNTC provides technical and administrative support services including data processing, maintenance of appropriate records in accordance with existing standards, recordkeeping and accounting functions in connection with services provided to DBTCAs and DBNTCs clients. DBTCA and DBNTC have appointed DBSA as its agent to act on their behalf in connection with the transfer and servicing of securities. Accounts are maintained jointly by DBTCA, DBNTC and DBSA. DBSA in its transfer agent function provides services to DBTCA and DBNTC in a manner as if DBSA is an independent, dedicated contractor that works solely for DBTCA and DBNTC and no other transfer agent. There is a shared system of database for DBTCA, DBNTC and DBSA.
0001018490-24-000006	otherControlFinance	1	Various - See below.	A Deutsche Bank AG holding company, Deutsche Bank Trust Corporation, provided the original, capital funding for the Registrant and for a time provided a line of credit for working capital. Working capital is now provided via service fees which originate from inter-company billings for the services rendered.
0001018490-24-000004	otherControlManagement	1	Various - See below.	DB Services Americas, Inc. (DBSA) was established as a servicing company to provide operational services to Deutsche Bank Trust Company Americas (DBTCA) and Deutsche Bank National Trust Company (DBNTC). DBSA does not have any third party client agreements. Rather, DBSA, as engaged by DBTCA and DBNTC provides technical and administrative support services including data processing, maintenance of appropriate records in accordance with existing standards, recordkeeping and accounting functions in connection with services provided to DBTCAs and DBNTCs clients. DBTCA and DBNTC have appointed DBSA as its agent to act on their behalf in connection with the transfer and servicing of securities. Accounts are maintained jointly by DBTCA, DBNTC and DBSA. DBSA in its transfer agent function provides services to DBTCA and DBNTC in a manner as if DBSA is an independent, dedicated contractor that works solely for DBTCA and DBNTC and no other transfer agent. There is a shared system of database for DBTCA, DBNTC and DBSA.
0001018490-24-000004	otherControlFinance	1	Various - See below.	A Deutsche Bank AG holding company, Deutsche Bank Trust Corporation, provided the original, capital funding for the Registrant and for a time provided a line of credit for working capital. Working capital is now provided via service fees which originate from inter-company billings for the services rendered.
0001568437-24-000001	otherControlFinance	1	K9 Ventures, Union Square Ventures, Spark Capital, AH Capital Management, LLC, Lightspeed Venture Partners	Principal Venture Investors
0002005535-24-000001	otherControlManagement	1	Signature Stock Transfer, Inc.	Signature Stock Transfer is the predecessor transfer agent to Legacy Stock Transfer, Inc. and will be closing after Legacy is approved. Legacy Stock Transfer acquired all contracts under lease agreement default.
0001018490-24-000002	otherControlFinance	1	Various - See below.	A Deutsche Bank AG holding company, Deutsche Bank Trust Corporation, provided the original, capital funding for the Registrant and for a time provided a line of credit for working capital. Working capital is now provided via service fees which originate from inter-company billings for the services rendered.
0001018490-24-000002	otherControlManagement	1	Various - See below.	DB Services Americas, Inc. (DBSA) was established as a servicing company to provide operational services to Deutsche Bank Trust Company Americas (DBTCA) and Deutsche Bank National Trust Company (DBNTC). DBSA does not have any third party client agreements. Rather, DBSA, as engaged by DBTCA and DBNTC provides technical and administrative support services including data processing, maintenance of appropriate records in accordance with existing standards, recordkeeping and accounting functions in connection with services provided to DBTCAs and DBNTCs clients. DBTCA and DBNTC have appointed DBSA as its agent to act on their behalf in connection with the transfer and servicing of securities. Accounts are maintained jointly by DBTCA, DBNTC and DBSA. DBSA in its transfer agent function provides services to DBTCA and DBNTC in a manner as if DBSA is an independent, dedicated contractor that works solely for DBTCA and DBNTC and no other transfer agent. There is a shared system of database for DBTCA, DBNTC and DBSA.
0000810417-24-000002	otherControlManagement	16	Keir Devon Gumbs	General Counsel
0000810417-24-000002	otherControlManagement	17	Todd Judson Purdy	Head of Operations
0000810417-24-000002	otherControlManagement	1	Penelope Pennington	Chief Executive Officer
0000810417-24-000002	otherControlManagement	2	Andrew Timothy Miedler	Chief Financial Officer
0000810417-24-000002	otherControlManagement	4	Lisa Marie Dolan	Head of Branch Operations and Shared Services
0000810417-24-000002	otherControlManagement	5	Tina Marie Hrevus	Chief of Staff to the Managing Partner
0000810417-24-000002	otherControlManagement	6	Kristin Michele Johnson	Chief Transformation Officer
0000810417-24-000002	otherControlManagement	7	Francis Thomas LaQuinta	Head of Digital, Data and Operations
0000810417-24-000002	otherControlManagement	8	Richard David Link	Chief Compliance Officer
0000810417-24-000002	otherControlManagement	9	Timothy Andrew Rea	Chief Experience, Brand and Marketing Officer
0000810417-24-000002	otherControlManagement	3	Kenneth Ray Cella Jr	Head of External Affairs and Community Engagement
0000810417-24-000002	otherControlManagement	10	Wayne Allen Roberts	Head of New Market Opportunities
0000810417-24-000002	otherControlManagement	11	David Barry Chubak	Head of U.S. Business Unit
0000810417-24-000002	otherControlManagement	12	David Alexander Gunn	President of Edward Jones (an Ontario Limited Partnership)
0000810417-24-000002	otherControlManagement	13	Lena Haas	Head of Wealth Management Advice and Solutions
0000810417-24-000002	otherControlManagement	14	Suzan Leigh McDaniel	Chief Human Resources Officer
0000810417-24-000002	otherControlManagement	15	Hasan A Malik	Chief Strategy Officer
0000913181-24-000001	otherControlManagement	6	Mitsubishi UFJ Trust & Banking Corporation	Provides strategic planning for the Global MUFG Investor Services Division, including MUFG Investor Services (US) LLC
0000913181-24-000001	otherControlManagement	1	Kelly Dudley	Interim Chief Compliance Officer of MUFG Investor Services (US) LLC
0000913181-24-000001	otherControlManagement	2	James Fisher	Chief Executive Officer of MUFG Investor Services (US) LLC
0000913181-24-000001	otherControlManagement	3	George Hall	Chief Risk Officer of MUFG Investor Services (US) LLC
0000913181-24-000001	otherControlManagement	4	MUFG Americas Holding Corporation	100% ownership stake in MUFG Fund Services (USA) LLC
0000913181-24-000001	otherControlManagement	5	MUFG Bank, Ltd.	95.11% ownership stake in MUFG Americas Holding Corporation
0000913181-24-000001	otherControlManagement	12	Jun Kawakubo	Board Manager of MUFG Investor Services (US) LLC
0000913181-24-000001	otherControlManagement	7	Mitsubishi UFJ Financial Group, Inc.	100% ownership stake in MUFG Bank, Ltd. and Mitsubishi UFJ Trust & Banking Corporation; 4.89% ownership stake in MUFG Americas Holding Corporation
0000913181-24-000001	otherControlManagement	8	Gregory Cohen	Head of Transfer Agent, MUFG Investor Services (US) LLC
0000913181-24-000001	otherControlManagement	9	Young Kim	Chief Financial Officer, MUFG Investor Services (US) LLC
0000913181-24-000001	otherControlManagement	10	Kosuke Nakayamada	Chairman of the Board, MUFG Investor Services (US) LLC
0000913181-24-000001	otherControlManagement	11	Michael Scalzi	President, MUFG Investor Services (US) LLC
0000817712-24-000003	otherControlManagement	1	Thrivent Financial for Lutherans	TFL is the parent company of Thrivent Financial Holdings, Inc.
