ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0001146230-22-000012	corporationPartnership	4	Richard L. Johnson, Jr.	09-NOV-2001	Chief Compliance Officer	NA	true		
0001146230-22-000012	corporationPartnership	13	Mark L. McDougall	01-JUL-2014	Global Chief Information Officer	NA	true		
0001146230-22-000012	corporationPartnership	14	Carlos R. Leira	14-SEP-2015	Chief Information Officer	NA	true		
0001146230-22-000012	corporationPartnership	15	Robert M. Fromberg	01-FEB-2016	Secretary	NA	true		
0001146230-22-000012	corporationPartnership	16	Sheila M. Frierson	01-JUL-2016	President, US Plan Managers	NA	true		
0001146230-22-000012	corporationPartnership	17	Ellen R. McCarthy	22-APR-2019	Head of Risk and Compliance US	NA	true		
0001146230-22-000012	corporationPartnership	5	Computershare US Services Inc.	14-MAR-2007	Indirect Owner	E	true		
0001146230-22-000012	corporationPartnership	19	Ann M. Bowering	11-JUL-2022	President and CEO, US Issuer Services	NA	true		
0001146230-22-000012	corporationPartnership	18	Marc J. Winters	06-DEC-2021	Head of Global Core Operations	NA	true		
0001424912-22-000009	soleProprietorship	28	Ian Jeffrey	15-JUN-2022	Head of People and Culture			Officer	
0001424912-22-000009	soleProprietorship	27	Rob Frederick	16-MAY-2022	President and Chief Operating Officer			Officer	
0001424912-22-000009	soleProprietorship	26	SE2 Asset Holdings, LLC	11-JUN-2021	Shareholder -- SE2 Holdings, LLC			Indirect Interest	
0001424912-22-000009	soleProprietorship	25	Christopher Luisa	07-MAR-2022	Vice President			Officer	03-AUG-2022
0001424912-22-000009	soleProprietorship	24	John Zucco	07-MAR-2022	Vice President			Officer	
0001424912-22-000009	soleProprietorship	23	George Esposito	24-MAR-2022	VP, General Counsel and Secretary			Officer	
0001424912-22-000009	soleProprietorship	22	Carmen Hill	04-MAY-2018	Chief Privacy Officer			Officer	
0001424912-22-000009	soleProprietorship	21	Milner Fenandoe	30-JUN-2021	Vice President			Officer	
0001424912-22-000009	soleProprietorship	20	Michael Celi	15-MAR-2021	Vice President			Officer	
0001424912-22-000009	soleProprietorship	19	Brad Medd	13-NOV-2020	CTO			Officer	
0001424912-22-000009	soleProprietorship	18	John McConnell	28-JUL-2020	CFO			Officer	
0001424912-22-000009	soleProprietorship	17	NANCY J. ROHN	25-AUG-2017	ASSISTANT SECRETARY			OFFICER	
0001424912-22-000009	soleProprietorship	14	SBT INVESTORS, LLC	01-FEB-2017	MEMBER - ELDRIDGE INDUSTRIES, LLC			INDIRECT INTEREST	
0001424912-22-000009	soleProprietorship	15	NZC CAPITAL, LLC	01-FEB-2017	MEMBER - SBT INVESTORS, LLC			INDIRECT INTEREST	
0001424912-22-000009	soleProprietorship	16	TODD L. BOEHLY	01-FEB-2017	MEMBER - NZC CAPITAL, LLC			INDIRECT INTEREST	
0001424912-22-000009	soleProprietorship	13	ELDRIDGE INDUSTRIES, LLC	01-FEB-2017	MEMBER - ELDRIDGE SBC HOLDINGS, LLC			INDIRECT INTEREST	
0001424912-22-000009	soleProprietorship	12	ELDRIDGE SBC HOLDINGS, LLC	01-JUL-2010	SHAREHOLDER - SECURITY BENEFIT CORP			INDIRECT INTEREST	
0001424912-22-000009	soleProprietorship	1	Mark Schultis	05-MAY-2020	CEO			OFFICER	01-MAY-2022
0001424912-22-000009	soleProprietorship	2	MARY ANNE DURALL	05-JUN-2012	SR. VICE PRESIDENT			OFFICER	
0001424912-22-000009	soleProprietorship	3	THOMAS M. SPENCER	30-SEP-2010	SR. VICE PRESIDENT, BUSINESS DEVELOPMENT			OFFICER	
0001424912-22-000009	soleProprietorship	4	LISA M. YOUNG	30-SEP-2010	ASSISTANT TREASURER			OFFICER	
0001424912-22-000009	soleProprietorship	5	BARRY G. WARD	22-NOV-2013	SR. VICE PRESIDENT & TREASURER			OFFICER	
0001424912-22-000009	soleProprietorship	6	GREG L. HERRS	22-NOV-2016	SR. VICE PRESIDENT			OFFICER	
0001424912-22-000009	soleProprietorship	7	Deepa Nayini	01-JUN-2021	VP, General Counsel & Secretary			Officer	26-JAN-2022
0001424912-22-000009	soleProprietorship	8	Janet Dulohery	02-MAY-2016	VP, Head of Human Resources			Officer	17-JUN-2022
0001424912-22-000009	soleProprietorship	9	Security Benefit Corporation	14-FEB-2005	Sole Member se2 HoldCo, LLC			Sole Member	
0001424912-22-000009	soleProprietorship	10	ZINNIA CORPORATE HOLDINGS, LLC	21-OCT-2013	SOLE MEMBER IN SE2, LLC			MEMBER	
0001424912-22-000009	soleProprietorship	11	SE2 HOLDCO, LLC	21-OCT-2013	Member SE2 ASSET HOLDINGS, LLC			INDIRECT INTEREST	
0001945558-22-000002	soleProprietorship	2	Saahith Pochiraju	25-AUG-2022	Co-Founder			Co-manager	
0001945558-22-000002	soleProprietorship	1	Joseph Toledano	25-AUG-2022	Co-Founder			Co-manager	
0001942713-22-000003	soleProprietorship	1	Oscar Seidel	17-AUG-2022	CEO			CEO of Transfer Agency	
0001451217-22-000014	corporationPartnership	1	Timothy Barto	12-AUG-2020	Vice President and Assistant Secretary	NA			
0001451217-22-000014	corporationPartnership	2	Robert Silvestri	08-MAY-2008	Treasurer	NA			
0001451217-22-000014	corporationPartnership	3	Dennis McGonigle	30-MAY-2008	Director and Senior Vice President	NA			
0001451217-22-000014	corporationPartnership	4	Jay Cipriano	30-MAY-2008	Vice President	NA			
0001451217-22-000014	corporationPartnership	5	SEI Investments Management Corporation	30-MAY-2008	Direct Parent Company	E	true		
0001451217-22-000014	corporationPartnership	6	SEI Investments Company	30-MAY-2008	Ultimate Parent Company	E	true		
0001451217-22-000014	corporationPartnership	7	Robert Muse	04-MAR-2009	President	NA			
0001451217-22-000014	corporationPartnership	8	Dave McCann	12-AUG-2020	General Counsel and Secretary	NA			
0001451217-22-000014	corporationPartnership	9	Mark F. McManus	20-DEC-2010	Vice President	NA			
0001451217-22-000014	corporationPartnership	10	Brent N. Vasher	20-DEC-2010	Vice President	NA			10-AUG-2022
0001451217-22-000014	corporationPartnership	11	Philip McCabe	03-OCT-2012	Director and Senior Vice President	NA			
0001451217-22-000014	corporationPartnership	12	Teresa Curley	24-MAY-2016	Vice President	NA			
0001451217-22-000014	corporationPartnership	13	Michael Peterson	30-MAY-2018	Director and Senior Vice President	NA			
0001451217-22-000014	corporationPartnership	14	Bridget Sudall	05-JAN-2022	Chief Compliance Officer	NA			
0001451217-22-000014	corporationPartnership	15	Kimberly Johnson	18-MAY-2022	Vice President	NA			
0000024179-22-000002	corporationPartnership	9	Amanda Mandel	01-JAN-1995	Director	B	true		
0000024179-22-000002	corporationPartnership	10	Joshua Nelson	01-JAN-1997	Director	B	true		
0000024179-22-000002	corporationPartnership	11	Eric Nelson	01-JAN-1999	Director	B	true		
0000024179-22-000002	corporationPartnership	1	Steven G. Nelson	31-JAN-1983	President & Chairman, Continental Stock	B	true		
0000024179-22-000002	corporationPartnership	2	Markan Incorporated	01-DEC-1995	Holding Company - 100% Owner	E	true		
0000024179-22-000002	corporationPartnership	8	Philip Ceder	30-JUL-2019	Director	NA			
0000024179-22-000002	corporationPartnership	4	John Ulla	01-OCT-2013	Chief Operating Officer	NA			
0000024179-22-000002	corporationPartnership	5	Susan Shepard	01-JAN-2001	Director	NA			
0000024179-22-000002	corporationPartnership	6	Mark Harmon	01-JAN-2001	Director	NA			
0000024179-22-000002	corporationPartnership	7	Adam Nelson	01-JAN-2008	Director	B	true		
0000024179-22-000002	corporationPartnership	3	Michael G. Mullings	20-MAR-1989	Chief Compliance Officer & Secretary	NA			
0001654954-22-012376	corporationPartnership	1	Aferdita Nezaj, MBA	01-JAN-2020	CFO, Board Member	NA			
0001654954-22-012376	corporationPartnership	4	TAR Ventures, LLC	07-AUG-2019	Owner	E	true		
0001654954-22-012376	corporationPartnership	3	Desiree Carlo	07-AUG-2019	Executive Vice President, Board Member	NA	true		
0001654954-22-012376	corporationPartnership	2	Roland Nezaj, CPA	07-AUG-2019	President, Board Member	NA	true		
0001451217-22-000011	corporationPartnership	16	Bridget Sudall	05-JAN-2022	Chief Compliance Officer	NA			
0001451217-22-000011	corporationPartnership	17	Kimberly Johnson	18-MAY-2022	Vice President	NA			
0001451217-22-000011	corporationPartnership	14	Teresa Curley	24-MAY-2016	Vice President	NA			
0001451217-22-000011	corporationPartnership	13	Philip McCabe	03-OCT-2012	Director and Senior Vice President	NA			
0001451217-22-000011	corporationPartnership	12	Brent N. Vasher	20-DEC-2010	Vice President	NA			10-AUG-2022
0001451217-22-000011	corporationPartnership	11	Mark F. McManus	20-DEC-2010	Vice President	NA			
0001451217-22-000011	corporationPartnership	10	Dave McCann	12-AUG-2020	General Counsel and Secretary	NA			
0001451217-22-000011	corporationPartnership	9	Robert Muse	04-MAR-2009	President	NA			
0001451217-22-000011	corporationPartnership	8	Bridget Jensen	04-MAR-2009	Vice President	NA			01-APR-2022
0001451217-22-000011	corporationPartnership	7	SEI Investments Company	30-MAY-2008	Ultimate Parent Company	E	true		
0001451217-22-000011	corporationPartnership	6	SEI Investments Management Corporation	30-MAY-2008	Direct Parent Company	E	true		
0001451217-22-000011	corporationPartnership	5	Jay Cipriano	30-MAY-2008	Vice President	NA			
0001451217-22-000011	corporationPartnership	4	Aaron Bruser	30-MAY-2008	Vice President and Assistant Secretary	NA			18-MAY-2022
0001451217-22-000011	corporationPartnership	3	Dennis McGonigle	30-MAY-2008	Director and Senior Vice President	NA			
0001451217-22-000011	corporationPartnership	2	Robert Silvestri	08-MAY-2008	Treasurer	NA			
0001451217-22-000011	corporationPartnership	1	Timothy Barto	12-AUG-2020	Vice President and Assistant Secretary	NA			
0001451217-22-000011	corporationPartnership	15	Michael Peterson	30-MAY-2018	Director and Senior Vice President	NA			
0001718015-22-000008	corporationPartnership	19	Giovana Pedraza	01-JUL-2022	Managing Director, Compliance and Risk	NA	true		
0001718015-22-000008	corporationPartnership	20	Krista Lalonde	06-SEP-2022	COO	NA	true		
0001718015-22-000008	corporationPartnership	18	Rachel Wanchulak	01-JUL-2022	Vice President	NA	true		
0001718015-22-000008	corporationPartnership	17	Sarah Gilroy	26-MAY-2022	Vice President	NA	true		
0001718015-22-000008	corporationPartnership	16	Robyn Ross	28-OCT-2021	Director	NA	true		
0001718015-22-000008	corporationPartnership	15	Shawn Stordy	12-OCT-2021	CFO	NA	true		
0001718015-22-000008	corporationPartnership	14	Frank Kailik	29-MAR-2021	VICE PRESIDENT	NA	true		
0001718015-22-000008	corporationPartnership	13	MARIA NARDI	30-MAR-2021	COO	NA	true		15-AUG-2022
0001718015-22-000008	corporationPartnership	12	Robert Morton	30-OCT-2020	Director	NA	true		
0001718015-22-000008	corporationPartnership	11	MARILOU HAZEL JUANTA	10-AUG-2020	RISK OFFICER	NA	true		30-JUN-2022
0001718015-22-000008	corporationPartnership	10	Dan Eisner	19-SEP-2017	Director	NA	true		
0001718015-22-000008	corporationPartnership	9	Daniel Sander	19-SEP-2017	EVP, Corporate Trust	NA	true		
0001718015-22-000008	corporationPartnership	8	Lisa Scotland	19-SEP-2017	CCO, CRO	NA	true		
0001718015-22-000008	corporationPartnership	7	Dianna Reimer	19-SEP-2017	Chief Strategy Officer	NA	true		
0001718015-22-000008	corporationPartnership	6	Sadiq Lalani	19-SEP-2017	Director	NA	true		
0001718015-22-000008	corporationPartnership	5	Nicholas Johnson	19-SEP-2017	Director	A	true		
0001718015-22-000008	corporationPartnership	4	Randy Gregory	19-SEP-2017	Chairman & Director	NA	true		
0001718015-22-000008	corporationPartnership	3	Scott Saxberg	19-SEP-2017	DIRECTOR	B	true		
0001718015-22-000008	corporationPartnership	1	JENNA KAYE	09-SEP-2017	CEO	B	true		
0001718015-22-000008	corporationPartnership	2	John Campbell	19-SEP-2017	PRESIDENT	NA	true		01-DEC-2021
0000842657-22-000016	corporationPartnership	11	Hepsen Uzcan	25-JUN-2018	Director and Vice President	NA	true		
0000842657-22-000016	corporationPartnership	10	DWS USA Corporation	01-MAY-2018	100% owner of DIMA	E	true		
0000842657-22-000016	corporationPartnership	9	DB Beteiligungs - Holding GmbH	02-APR-2018	77,5% owner of DWS Group GmbH & Co KGaA	E	true		
0000842657-22-000016	corporationPartnership	8	DWS Group GmbH & Co KGaA	02-APR-2018	100% owner of DeAM US Holding Corp.	E	true		
0000842657-22-000016	corporationPartnership	7	Deutsche Bank AG	02-APR-2018	owner of DB Beteiligungs - Holding GmbH	E	true		
0000842657-22-000016	corporationPartnership	5	Michael Sharkey	01-NOV-2017	Director and President	NA	true		
0000842657-22-000016	corporationPartnership	12	Nicole Grogan	26-JUL-2019	Director and Vice President	NA	true		
0000842657-22-000016	corporationPartnership	1	Kristine Lyons	22-SEP-2005	Director and Vice President	NA	true		
0000842657-22-000016	corporationPartnership	2	Nancy Tanzil	13-MAY-2014	Chief Financial Officer and Treasurer	NA			
0000842657-22-000016	corporationPartnership	3	DWS Investment Management Americas Inc.	06-FEB-1998	100% owner of Registrant	E	true		
0000842657-22-000016	corporationPartnership	4	Deutsche Asset Management US Holding Corporation (DeAM US Holding Corp.)	01-AUG-2017	100% owner of DIMA	E	true		01-MAY-2018
0000842657-22-000016	corporationPartnership	6	Anjie Larocca	14-JUN-2017	Secretary	NA	true		
0001018490-22-000027	corporationPartnership	7	Stephen Hessler	22-APR-2021	Director and President	NA	true		
0001018490-22-000027	corporationPartnership	6	Edward McMahon	02-MAY-2019	Director	NA	true		
0001018490-22-000027	corporationPartnership	5	Heiko Roessle	27-MAR-2019	Director	NA	true		
0001018490-22-000027	corporationPartnership	4	Deutsche Bank AG	04-JUN-1999	Owner of 100% DB USA Corporation	E			
0001018490-22-000027	corporationPartnership	3	DB USA Corporation	01-JUL-2016	Owner of 100% of DBTC	E			
0001018490-22-000027	corporationPartnership	1	Deutsche Bank Holdings, Inc. (DBHold)	12-DEC-1991	Owner of 100% Registrant	E			
0001018490-22-000027	corporationPartnership	2	Deutsche Bank Trust Corporation (DBTC)	12-DEC-1991	Owner of 100% DBHold	E			
0001139578-22-000008	corporationPartnership	1	Harbor Capital Advisors, Inc.	02-APR-2001	Sole Shareholder	E	true		
0001139578-22-000008	corporationPartnership	2	Charles F. McCain	23-MAY-2007	Director	NA	true		
0001139578-22-000008	corporationPartnership	3	Anmarie S. Kolinski	01-OCT-2007	Chief Financial Officer	NA	true		
0001139578-22-000008	corporationPartnership	4	Erik D. Ojala	01-OCT-2017	Director and Chief Compliance Officer	NA	true		
0001139578-22-000008	corporationPartnership	5	Gregg M. Boland	01-SEP-2019	President	NA	true		
0000868275-22-000004	corporationPartnership	9	CHARLES RYAN LECOCQ	26-AUG-2020	INDEPENDENT DIRECTOR	NA			
0000868275-22-000004	corporationPartnership	8	KALEN M. HANNA	20-AUG-2009	DIRECTOR, CFO & TREASURER	NA	true		
0000868275-22-000004	corporationPartnership	7	DENNIS R. MURPHY	23-APR-2013	INDEPENDENT DIRECTOR	NA			
0000868275-22-000004	corporationPartnership	6	MONEM A. SALAM	23-JUN-2005	DIRECTOR/EXECUTIVE VICE PRESIDENT	NA	true		
0000868275-22-000004	corporationPartnership	10	ELLIOT SCOTT COHEN	05-JUL-2022	CLO/SECRETARY	NA	true		
0000868275-22-000004	corporationPartnership	4	MICHAEL E. LEWIS	17-SEP-2012	CHIEF COMPLIANCE OFFICER	NA			
0000868275-22-000004	corporationPartnership	3	NICHOLAS F. KAISER	01-AUG-1989	DIRECTOR/CHAIRMAN	C	true		
0000868275-22-000004	corporationPartnership	2	CHRISTOPHER R. FANKHAUSER	17-JAN-2006	DIRECTOR/COO	NA	true		
0000868275-22-000004	corporationPartnership	1	JANE K. CARTEN	14-FEB-2001	DIRECTOR/PRESIDENT & CEO	D	true		
0000868275-22-000004	corporationPartnership	5	PHELPS S. MCILVAINE	16-AUG-1994	DIRECTOR	NA			
0000849542-22-000006	corporationPartnership	12	The Bank of New York Mellon	01-JUL-2010	Owner of parent entity	E	true		
0000849542-22-000006	corporationPartnership	13	The Bank of New York Mellon Corporation	01-JUL-2010	Ultimate parent entity	E	true		
0000849542-22-000006	corporationPartnership	14	Alexandra Waite Goodburn	29-OCT-2020	President and Board Chairman	NA	true		
0000849542-22-000006	corporationPartnership	15	Julie Shores	03-FEB-2021	Board Director	NA	true		
0000849542-22-000006	corporationPartnership	16	Jean Marshall	25-JAN-2022	Board Director	NA	true		
0000849542-22-000006	corporationPartnership	17	Janelle Prevost	25-JAN-2022	Board Director	NA	true		
0000849542-22-000006	corporationPartnership	18	Jonathan Mann	25-JAN-2022	Board Director	NA	true		
0000849542-22-000006	corporationPartnership	11	BNY Mellon US Services Holdings LLC f/k/a BNYM GIS Funding	01-JUL-2010	Parent entity	E	true		
0000849542-22-000006	corporationPartnership	10	Michael DeNofrio	01-DEC-1999	Board Director	NA	true		31-DEC-2020
0000849542-22-000006	corporationPartnership	9	William Allsopp	01-JAN-2019	CCO	NA	true		
0000849542-22-000006	corporationPartnership	8	Nicole Fouron	19-OCT-2018	Board Director	NA	true		25-JAN-2022
0000849542-22-000006	corporationPartnership	7	Timothy LiVolsi	07-FEB-2018	Board Director	NA	true		30-JUN-2021
0000849542-22-000006	corporationPartnership	6	Matthew A. Wells	29-SEP-2017	Board Director	NA	true		25-JAN-2022
0000849542-22-000006	corporationPartnership	5	Christine Gill	29-SEP-2017	Board Director	NA	true		25-JAN-2022
0000849542-22-000006	corporationPartnership	4	David Cullman	29-SEP-2017	Board Director	NA	true		
0000849542-22-000006	corporationPartnership	3	Calvin G. Holmquist	01-JUN-2014	President & Board Chairman	NA	true		30-SEP-2020
0000849542-22-000006	corporationPartnership	1	Joseph G. Bawiec	31-MAR-2009	CFO	NA	true		
0000849542-22-000006	corporationPartnership	2	Stephen P. Farlese	11-OCT-2013	Board Director	NA	true		
0000897101-22-000809	corporationPartnership	1	Siris Capital Group, LLC	01-FEB-2022	Owner	E	true		
0000897101-22-000809	corporationPartnership	2	Equiniti Group, LLC	11-DEC-2017	Owner	NA	true		
0000897101-22-000809	corporationPartnership	5	Equiniti US Services, LLC	11-DEC-2017	Owner	NA	true		
0000897101-22-000809	corporationPartnership	4	Equiniti US LLC	11-DEC-2017	Owner	E	true		
0000897101-22-000809	corporationPartnership	3	Equiniti US Holdings Inc.	11-DEC-2017	Owner	NA	true		
0000314984-22-000027	corporationPartnership	1	Cynthia Jean Nigbur	01-OCT-2002	Assistant Secretary	NA			
0000314984-22-000027	corporationPartnership	2	Thrivent Financial Holdings, Inc.	01-JAN-2002	Parent Company	E	true		
0000314984-22-000027	corporationPartnership	16	Andrew Ray Kellogg	01-JUL-2022	Vice President, Chief Operations Officer	NA	true		
0000314984-22-000027	corporationPartnership	15	Stephen Charles Kennedy	01-JUL-2022	President	NA	true		
0000314984-22-000027	corporationPartnership	14	Jamie Lee Riesterer	01-JAN-2022	Director	NA	true		
0000314984-22-000027	corporationPartnership	13	Rodney Dean Bacon	25-AUG-2020	Assistant Treasurer	NA			
0000314984-22-000027	corporationPartnership	12	Jessica Erin English	09-DEC-2019	Assistant Secretary	NA			
0000314984-22-000027	corporationPartnership	11	Sharon Kay Minta	14-AUG-2019	Anti-Money Laundering Officer	NA	true		
0000314984-22-000027	corporationPartnership	10	Jeffrey David Cloutier	05-JUN-2019	Chief Financial Officer	NA	true		
0000314984-22-000027	corporationPartnership	9	Jason Tyler Schmidt	28-JUN-2018	Assistant Operations Officer	NA	true		
0000314984-22-000027	corporationPartnership	8	Jill Marie Forte	28-JUN-2017	Chief Legal Officer and Secretary	NA	true		
0000314984-22-000027	corporationPartnership	7	Jason Daniel Sterling	02-JUN-2015	Assistant Operations Officer	NA	true		
0000314984-22-000027	corporationPartnership	6	Edward Stuart Dryden	20-MAR-2015	Chief Compliance Officer	NA	true		
0000314984-22-000027	corporationPartnership	3	Kathleen Marie Koelling	27-JUN-2011	Privacy Officer	NA	true		
0000314984-22-000027	corporationPartnership	4	Michael Walden Kremenak	05-JUN-2013	Director	NA			
0000314984-22-000027	corporationPartnership	5	David Scott Royal	12-DEC-2014	Director	NA	true		
0001808525-22-000002	corporationPartnership	8	Invesco Singapore Pte. Ltd	31-MAR-2016	Sole Voting Shareholder	E	true		
0001808525-22-000002	corporationPartnership	7	Michael Alexander Janiszewski	15-OCT-2018	Director	NA	true		01-MAR-2021
0001808525-22-000002	corporationPartnership	6	Mark Francis Giuliano	15-OCT-2018	Director	NA	true		
0001808525-22-000002	corporationPartnership	5	Annette Janecka Lege	08-SEP-2017	Director	NA	true		15-MAR-2022
0001808525-22-000002	corporationPartnership	4	Donie Vinood Lochan	08-SEP-2017	Director	NA	true		
0001808525-22-000002	corporationPartnership	12	Terry Gibson Vacheron	30-JUN-2022	Director	NA	true		
0001808525-22-000002	corporationPartnership	2	Jeremy Charles Simpson	18-JUN-2012	Director	NA	true		
0001808525-22-000002	corporationPartnership	1	Saurabh Manoj Nanavati	08-SEP-2017	Director	NA	true		
0001808525-22-000002	corporationPartnership	11	Ronald Alexander Robertson	08-MAR-2021	Director	NA	true		
0001808525-22-000002	corporationPartnership	10	Carolyn Leigh Gibbs	20-AUG-2020	Director	NA	true		
0001808525-22-000002	corporationPartnership	9	Nishant Mohta	01-SEP-2017	Officer	NA	true		
0001808525-22-000002	corporationPartnership	3	Yogesh Malhotra	20-JUN-2018	Officer, Director	NA	true		
0001938417-22-000001	corporationPartnership	2	Frank J Hariton	21-APR-2022	Assistant Secetary	NA			
0001938417-22-000001	corporationPartnership	1	Shey Keren	21-APR-2022	President, CEO and Director	E	true		
0001939416-22-000002	soleProprietorship	2	Joel Quall	10-MAY-2022	President and Chief Financial Officer			Control of Registrant	
0001939416-22-000002	soleProprietorship	1	tZERO Group, Inc.	10-MAY-2022	Sole owner and Managing Member			Sole owner and Managing Member	
0000842657-22-000014	corporationPartnership	1	Kristine Lyons	22-SEP-2005	Director and Vice President	NA	true		
0000842657-22-000014	corporationPartnership	2	Nancy Tanzil	13-MAY-2014	Chief Financial Officer and Treasurer	NA			
0000842657-22-000014	corporationPartnership	12	Nicole Grogan	26-JUL-2019	Director and Vice President	NA	true		
0000842657-22-000014	corporationPartnership	11	Hepsen Uzcan	25-JUN-2018	Director and Vice President	NA	true		
0000842657-22-000014	corporationPartnership	10	DWS USA Corporation	01-MAY-2018	100% owner of DIMA	E	true		
0000842657-22-000014	corporationPartnership	9	DB Beteiligungs - Holding GmbH	02-APR-2018	77,5% owner of DWS Group GmbH & Co KGaA	E	true		
0000842657-22-000014	corporationPartnership	8	DWS Group GmbH & Co KGaA	02-APR-2018	100% owner of DeAM US Holding Corp.	E	true		
0000842657-22-000014	corporationPartnership	7	Deutsche Bank AG	02-APR-2018	owner of DB Beteiligungs - Holding GmbH	E	true		
0000842657-22-000014	corporationPartnership	3	DWS Investment Management Americas Inc.	06-FEB-1998	100% owner of Registrant	E	true		
0000842657-22-000014	corporationPartnership	4	Deutsche Asset Management US Holding Corporation (DeAM US Holding Corp.)	01-AUG-2017	100% owner of DIMA	E	true		01-MAY-2018
0000842657-22-000014	corporationPartnership	5	Michael Sharkey	01-NOV-2017	Director and President	NA	true		
0000842657-22-000014	corporationPartnership	6	Anjie Larocca	14-JUN-2017	Secretary	NA	true		
0001018490-22-000025	corporationPartnership	2	Deutsche Bank Trust Corporation (DBTC)	12-DEC-1991	Owner of 100% DBHold	E			
0001018490-22-000025	corporationPartnership	1	Deutsche Bank Holdings, Inc. (DBHold)	12-DEC-1991	Owner of 100% Registrant	E			
0001018490-22-000025	corporationPartnership	6	Edward McMahon	02-MAY-2019	Director	NA	true		
0001018490-22-000025	corporationPartnership	5	Heiko Roessle	27-MAR-2019	Director	NA	true		
0001018490-22-000025	corporationPartnership	4	Deutsche Bank AG	04-JUN-1999	Owner of 100% DB USA Corporation	E			
0001018490-22-000025	corporationPartnership	3	DB USA Corporation	01-JUL-2016	Owner of 100% of DBTC	E			
0001018490-22-000025	corporationPartnership	7	Stephen Hessler	22-APR-2021	Director and President	NA	true		
0001942713-22-000002	soleProprietorship	1	Oscar Seidel	17-AUG-2022	CEO			CEO of Transfer Agency	
0001104659-22-089319	soleProprietorship	1	Shai Stern	01-JAN-2011	Co-Manager			Business Development	
0001104659-22-089319	soleProprietorship	3	Yoel Goldfeder	01-JAN-2011	Co-Manager/Chief Executive Officer			Oversees day-to-day operations	
0001104659-22-089319	soleProprietorship	2	Seth Farbman	01-JAN-2011	Co-Manager/Chairman			Oversees day-to-day operations	
0001709660-22-000009	corporationPartnership	1	Global Loan Agency Services Limited	17-NOV-2016	Parent Company	E	true		
0001718015-22-000007	corporationPartnership	7	Dianna Reimer	19-SEP-2017	Chief Strategy Officer	NA	true		
0001718015-22-000007	corporationPartnership	18	Rachel Wanchulak	01-JUL-2022	Vice President	NA	true		
0001718015-22-000007	corporationPartnership	17	Sarah Gilroy	26-MAY-2022	Vice President	NA	true		
0001718015-22-000007	corporationPartnership	16	Robyn Ross	28-OCT-2021	Director	NA	true		
0001718015-22-000007	corporationPartnership	15	Shawn Stordy	12-OCT-2021	CFO	NA	true		
0001718015-22-000007	corporationPartnership	14	Frank Kailik	29-MAR-2021	VICE PRESIDENT	NA	true		
0001718015-22-000007	corporationPartnership	1	JENNA KAYE	09-SEP-2017	CEO	B	true		
0001718015-22-000007	corporationPartnership	2	John Campbell	19-SEP-2017	PRESIDENT	NA	true		01-DEC-2021
0001718015-22-000007	corporationPartnership	3	Scott Saxberg	19-SEP-2017	DIRECTOR	B	true		
