ACCESSION_NUMBER	ENTITY_TYPE	ENT_ID	ENTITYNAME	AGREEMENTDESCRIPTION
0001557183-15-000006	otherControlManagement	13	STARR INTERNATIONAL AG	SOLE SHAREHOLDER OF STARR INTERNATIONAL COMPANY, INC.
0001557183-15-000006	otherControlManagement	1	JCF ASCENSUS HOLDINGS, INC.	MANAGING MEMBER OF AJCF HOLDINGS, LLC.
0001557183-15-000006	otherControlManagement	12	STARR INTERNATIONAL COMPANY, INC.	SOLE SHAREHOLDER OF STARR GLOBAL HOLDINGS AG
0001557183-15-000006	otherControlManagement	3	AJCF CORP.	100% SHAREHOLDER OF ASCENSUS, INC.
0001557183-15-000006	otherControlManagement	2	AJCF HOLDINGS, LLC.	100% SHAREHOLDER OF AJCF CORP.
0001432532-15-000004	otherControlManagement	4	Franklin Resources, Inc.	100% Ownership of Templeton Worldwide, Inc.
0001432532-15-000004	otherControlManagement	2	Templeton International, Inc.	100% Ownership of Franklin Templeton Capital Holdings Private Limited
0001432532-15-000004	otherControlManagement	1	Franklin Templeton Capital Holdings Private Limited	100% Ownership of Templeton Asset Management Ltd.
0001432532-15-000004	otherControlManagement	3	Templeton Worldwide, Inc.	100% Ownership of Templeton International, Inc.
0000740583-15-000198	otherControlManagement	2	Guggenheim Capital, LLC	100% Interest in Guggenheim Partners, LLC
0000740583-15-000198	otherControlManagement	3	Sage Assets, Inc.	More than 40% Interest in Guggenheim Capital, LLC
0000740583-15-000198	otherControlManagement	4	Consolidated Investment Services, Inc.	100% Stockholder of Sage Assets, Inc.
0000740583-15-000198	otherControlManagement	1	Guggenheim Partners, LLC	100% Interest in Guggenheim Knights of Security, LLC.
0000740583-15-000198	otherControlManagement	5	Sammons Enterprises, Inc.	100% Stockholder of Consolidated Investment Services, Inc.
0001133796-15-000103	otherControlManagement	1	Ellen McCarthy	Chief Risk and Compliance Offices
0001432531-15-000006	otherControlManagement	1	Franklin Templeton Capital Holdings Private Limited	100% Ownership of Franklin Templeton Holding Limited
0001432531-15-000006	otherControlManagement	2	Templeton International, Inc.	100% Ownership of Franklin Templeton Capital Holdings Private Limited
0001432531-15-000006	otherControlManagement	3	Templeton Worldwide, Inc.	100% Ownership of Templeton International, Inc.
0001432531-15-000006	otherControlManagement	4	Franklin Resources, Inc.	100% Ownership of Templeton Worldwide, Inc.
0001354488-15-003536	otherControlManagement	1	Brian Balbirnie	Named person above is CEO of both Direct Transfer LLC and its parent company, Issuer Direct Corporation.
0001354488-15-003414	otherControlManagement	1	John Ahearn; David Labin	Owners or SRC Consulting, Inc.
0001007444-15-000016	otherControlManagement	1	LPL Financial Holdings Inc.	Sole stockholder of LPL Holdings, Inc.
0000721748-15-000551	otherControlManagement	1	Pacific Services Group Voting Trust	The PSG Voting Trust owns a controlling interest of the equity of Pacific Services Group Ltd. Its Trustee, Jacqueline Meuse, serves as a member of the Board of Managers of Pacific Services Group, Ltd. Pacific Services Group, Ltd. owns 100% of the equity of Pacific Stock Transfer Co.
0001202048-15-000011	otherControlManagement	1	The Variable Annuity Life Insurance Company, AGC Life Insurance Company, AIG Life Holdings, Inc., SAFG Retirement Services, Inc. (continued)	The Variable Annuity Life Insurance Company (VALIC) is 100 percent owned by AGC Life Insurance Company, which is 100 percent owned by AIG Life Holdings, Inc., which is 100 percent owned by SAFG Retirement Services, Inc. (DE),which is 100 percent by owned American International Group, Inc. (AIG).
0001018490-15-000017	otherControlManagement	1	Various-see below.	DB Services Americas, Inc. ('SerAms'), formerly known as DB Services Tennessee, Inc. and prior as BT Services Tennessee, Inc., was incorporated in the State of Delaware on December 6, 1991 and established as a servicing company to provide operational and back-office services to Deutsche Bank Trust Company Americas ('DBTCA') and certain of its affiliates. DBTCA, formerly known as Bankers Trust Company, is the principal United States banking subsidiary of Deutsche Bank Aktiengesellschaft ('DBAG'). SerAms does not have any third party client agreements. Rather, SerAms, as engaged by DBTCA, provides technical and administrative support services including data processing, telecommunications, maintenance of appropriate records in accordance with existing standards, recordkeeping and accounting functions in connection with services provided to DBTCA's customers (or DBTCA's customers' customers, in the case of DBTCA's private label business for certain affiliates); and DBTCA has appointed SerAms as its agent to act on its behalf in connection with the transfer of securities and other instruments. Accounts are maintained jointly by DBTCA and SerAms. SerAms in its transfer agent function provides services to DBTCA in a manner as if SerAms is an independent, dedicated contractor that works solely for DBTCA and no other transfer agent. There is a shared system of database for DBTCA and SerAms. An example is escheatment - the details of escheatment are maintained by SerAms while the remission to the states is done in the name of and on behalf of DBTCA. SerAms management is responsible to the business line management of DBAG and DBAG affiliates/subsidiaries including DBTCA. The business line unit head of ServAms reports to business line unit management of DBAG/affiliate. Audits are performed by DBAG's Audit Department. Examinations of DBAG NY branch and subsidiary bank, DBTCA, are performed by the Federal Reserve Bank of New York and the New York State Department of Financial Services. DBAG provides for SerAms the infrastructure necessary to insure safety and soundness measures including accounting systems, the Legal Department, the Internal Audit Department, Compliance, Human Resources and technology functions.
0001018490-15-000017	otherControlFinance	1	Various-see below.	A Deutsche Bank AG holding company, Deutsche Bank Trust Corporation, provided the original, capital funding for the Registrant and for a time provided a line of credit for working capital. Working capital is now provided via service fees which originate from inter-company billings for the services rendered.
