ACCESSION_NUMBER	REGULATORYAGENCY	ENTITYNAME	PREVIOUSENTITYNAME	FINSNUMBER	DIFFERENTMAILINGADDRESS	TELEPHONENUMBER	CONDUCTBUSINESSINOTHERLOCATION	SELFTRANSFERAGENT	ENGAGEDSERVICECOMPANY	ENGAGEDASSERVICECOMPANY	REGISTRANTTYPE	REGISTRANTTYPEDESCRIPTION	OTHERCONTROLMANAGEMENT	OTHERCONTROLFINANCE	FELONYORMISDEMEANOR	OTHERFELONY	ENJOINEDINVESTRELATEDACTIVITY	VIOLATIONINVRELATEDREGULATION	FALSESTATEMENTOROMISSION	VIOLATIONOFREGULATIONS	AUTHORIZATIONDENIEDORSUSPENDED	REGISTRATIONDENIEDORSUSPENDED	FSRFALSESTATEMENTOROMISSION	FSRVIOLATEINVRELATEDREGULATION	FSRAUTHORIZEDENIEDORSUSPENDED	FSRFOUNDORDERAGAINSTAPPLICANT	FSRREGISTRATIONDENIEDSUSPENDED	FSRREVOKEDSUSPENDEDLICENSE	SRAFALSESTATEMENTOROMISSION	SRAVIOLATIONOFRULES	SRAAUTHORIZEDENIEDORSUSPENDED	SRAREVOKEDSUSPENDEDLICENSE	FOREIGNAGENCY	SUBJECTOFPROCEEDINGS	REVOKEDBOND	UNSATISFIEDJUDGEMENTSORLIENS
0001807695-24-000002	SEC	Otis Secure LLC		365791	Y	8434427908	N	Y	N	N	Other	LLC	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000849542-24-000002	SEC	BNY Mellon Investment Servicing (US) Inc.	PNC Global Investment Servicing (U.S.) Inc.	418772	N	508-871-9006	Y	N	Y	Y	Corporation		N	N	Y	N	N	N	Y	Y	Y	Y	N	Y	N	Y	Y	N	Y	Y	N	N	Y	Y	N	N
0001458682-24-000003	SEC	ClearTrust, LLC		340034	N	813-235-4490	N	N	N	Y	Other	Limited Liability Company	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000842657-24-000018	SEC	DWS Service Co	Deutsche AM Service Co	417949	N	212-250-2500	N	Y	Y	N	Corporation		N	N	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0002033255-24-000002	SEC	Arrived Transfer Agent, LLC		375949	N	4252455058	N	Y	N	N	Not Applicable				N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000810417-24-000005	SEC	EDWARD D JONES & CO LP /TA		000570	N	314-515-2000	Y	N	N	N	Partnership		Y	N	N	N	N	N	Y	Y	N	Y	Y	Y	N	Y	Y	N	Y	Y	N	N	N	N	N	N
0001018490-24-000022	SEC	DB SERVICES AMERICAS INC /TA	DB SERVICES TENNESSEE INC /TA	955203	N	(800) 735-7777	N	N	N	Y	Corporation		Y	Y	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0000735286-24-000016	SEC	VANGUARD GROUP INC		385385	N	610-669-1000	Y	Y	Y	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0002032733-24-000002	SEC	Ceres Coin TA LLC		375592	N	7733542301	N	Y	N	Y	Other	Limited Liability Company	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000353291-24-000005	SEC	FRANKLIN TEMPLETON INVESTOR SERVICES LLC /TA	FRANKLIN TEMPLETON INVESTOR SERVICES INC                /TA	404665	N	916-463-4350	Y	N	Y	N	Other	Limited Liability Company	Y	N	N	N	N	N	Y	Y	N	N	Y	Y	N	N	N	N	N	N	N	N	Y	N	N	N
0001140361-24-037658	SEC	Broadridge Corporate Issuer Solutions, LLC	BROADRIDGE CORPORATE ISSUER SOLUTIONS, INC.	404400	N	631-627-9323	Y	N	N	Y	Other	Limited Liability Company	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000005076-24-000003	SEC	AMERICAN FUNDS SERVICE Co	AMERICAN FUNDS SERVICE CO /TA	403444	Y	949-975-5000	Y	N	Y	N	Corporation		N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N
0001448300-24-000006	SEC	Putnam Investor Services, Inc.	Putnam Investor Services Inc	338483	N	617-292-1000	N	N	N	N	Corporation		Y	N	N	N	N	N	Y	Y	N	N	Y	Y	N	Y	N	N	N	Y	N	N	Y	N	Y	N
0001018490-24-000020	SEC	DB SERVICES AMERICAS INC /TA	DB SERVICES TENNESSEE INC /TA	955203	N	(800) 735-7777	N	N	N	Y	Corporation		Y	Y	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0002029409-24-000001	SEC	Smart Money Financial Services, Inc.		375550	N	415-378-2126	N	N	N	N	Corporation		N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000027048-24-000004	SEC	SS&C GIDS, Inc.	DST SYSTEMS INC /TA	401588	Y	816-435-1000	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000911282-24-000007	SEC	PHOENIX TRANSFER INC                                    /TA		462689	N	4154854500	N	N	N	N	Corporation		Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001999371-24-009657	SEC	Equiniti Trust Company, LLC /TA		404194	N	347-860-5212	Y	N	Y	Y	Other	Limited Liability Trust Co.	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000735286-24-000014	SEC	VANGUARD GROUP INC		385385	N	610-669-1000	Y	Y	Y	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0000950123-24-007152	SEC	Columbia Management Investment Services Corp. /TA	Columbia Management Investment Services Corp /TA	754721	N	617-747-0666	Y	Y	Y	Y	Not Applicable		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001630490-24-000002	SEC	FIS Investor Services LLC /TA	SunGard Investor Services LLC /TA	351841	N	6143376605	Y	N	N	Y	Other	Limited Liability Company	Y	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N
0001853914-24-000006	SEC	Brassica Services LLC (T-A)		368399	N	(254) 545-2882	N	N	N	N	Other	LimitedLiabilityCompany	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001018490-24-000018	SEC	DB SERVICES AMERICAS INC /TA	DB SERVICES TENNESSEE INC /TA	955203	N	(800) 735-7777	N	N	N	Y	Corporation		Y	Y	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0001170078-24-000004	SEC	JANUS HENDERSON SERVICES US LLC	JANUS SERVICES LLC	265660	N	3033333863	N	N	Y	N	Other	Limited Liability Company	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N
0002029410-24-000006	SEC	Megalodon Global Services Inc		375535	Y	(678) 634-7701	N	Y	N	N	Not Applicable		Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000734700-24-000004	SEC	GOLDMAN SACHS & CO. LLC /TA	GOLDMAN SACHS & CO /TA	900050	N	312-655-4400	N	N	Y	N	Corporation		N	N	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	Y	N	N	Y	N	N	Y	Y	N	N
0000027048-24-000003	SEC	SS&C GIDS, Inc.	DST SYSTEMS INC /TA	401588	Y	816-435-1000	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000817712-24-000012	SEC	THRIVENT FINANCIAL INVESTOR SERVICES INC /TA		473165	Y	612-844-4581	N	Y	Y	N	Corporation		Y	N	N	N	N	N	N	N	N	N	N	Y	N	Y	N	N	N	Y	N	N	N	N	N	N
0002005535-24-000002	SEC	Legacy Stock Transfer Inc		751917	N	972-612-4120	N	N	N	N	Corporation		Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001492746-24-000006	SEC	NAV Consulting, Inc.		342816	N	630-954-1919	Y	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001146230-24-000014	SEC	Computershare Inc /TA	Computershare Shareholder Services Inc /TA	260539	N	781-575-2000	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	Y	N	Y	N	N	N	N	Y	N	N	Y	N	N	N	Y	N	N
0001018490-24-000016	SEC	DB SERVICES AMERICAS INC /TA	DB SERVICES TENNESSEE INC /TA	955203	N	(800) 735-7777	N	N	N	Y	Corporation		Y	Y	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0001810222-24-000002	SEC	XX Investments LLC		003660	Y	415-832-9720	N	N	N	N	Other	LLC	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000927395-24-000003	SEC	WNC & ASSOCIATES INC /TA	WNC & ASSOCIATES INC                                    /TA	473645	N	9492368137	N	Y	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000703220-24-000004	SEC	PRICE ROWE T SERVICES INC                               /TA		408005	Y	4103456787	Y	N	Y	N	Corporation		N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N
0000737074-24-000003	SEC	Victory Capital Transfer Agency, Inc.	USAA TRANSFER AGENCY CO /TA/	363945	N	877-660-4400	N	N	Y	N	Corporation		Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001903596-24-000396	SEC	Securitize LLC		003641	N	4157453030	N	N	Y	Y	Other	Limited Liability Company	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001920289-24-000004	SEC	Fidelity Stock Transfer Solutions LLC		370197	Y	4012926071	Y	N	N	N	Other	LLC	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	Y	Y	N	N
0001062993-24-013449	SEC	TSX Trust Co	AST Trust Co (Canada)	283580	N	4166077947	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001062993-24-013448	SEC	TMX Investor Solutions Inc.	AST Investor Services Inc. (Canada)	343616	N	6472066164	Y	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000769993-24-000281	SEC	GOLDMAN SACHS & CO. LLC /TA	GOLDMAN SACHS & CO /TA	900050	N	312-655-4400	N	N	Y	N	Corporation		N	N	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	Y	N	N	Y	N	N	Y	Y	N	N
