ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0000862124-24-000004	corporationPartnership	22	Peter D. Stahl	01-AUG-2008	Secretary	NA			01-JAN-2020
0000862124-24-000004	corporationPartnership	23	Gerard McGraw	04-SEP-2007	Executive Operating Officer	NA	true		10-SEP-2009
0000862124-24-000004	corporationPartnership	24	Marvin Adams	15-SEP-2008	Director	NA	true		20-AUG-2009
0000862124-24-000004	corporationPartnership	25	Richard Dobbs	15-SEP-2008	Director	NA	true		09-OCT-2009
0000862124-24-000004	corporationPartnership	26	Phillip Guarino	01-DEC-2008	Treasurer	NA			31-MAY-2010
0000862124-24-000004	corporationPartnership	27	Robert J. Adams	10-SEP-2009	President Shareholder Division	NA	true		
0000862124-24-000004	corporationPartnership	28	Timothy J. Barrett	20-AUG-2009	Asssitant Treasurer	NA			15-OCT-2010
0000862124-24-000004	corporationPartnership	29	Michael Doorley	01-OCT-2009	Director	NA	true		01-APR-2010
0000862124-24-000004	corporationPartnership	30	Sharon Brovelli	01-FEB-2010	Executive Operating Officer	NA	true		26-JUL-2010
0000862124-24-000004	corporationPartnership	31	Robert Biemer	11-FEB-2010	Chief Legal Officer	NA	true		30-OCT-2017
0000862124-24-000004	corporationPartnership	32	Gerard McGraw	26-JUL-2010	Director	NA	true		27-OCT-2014
0000862124-24-000004	corporationPartnership	33	James Michael MacDonald	26-JUL-2010	Director	NA	true		27-OCT-2014
0000862124-24-000004	corporationPartnership	34	Michael Engber Wilens	26-JUL-2010	Director	NA	true		15-FEB-2011
0000862124-24-000004	corporationPartnership	35	Scott Morgan Gygi	26-JUL-2010	Executive Operating Officer	NA	true		27-SEP-2013
0000862124-24-000004	corporationPartnership	36	Christopher A. Hock	26-JUL-2010	President - Retirement Division	NA	true		18-JUL-2018
0000862124-24-000004	corporationPartnership	37	Harris Gregg Komishane	26-JUL-2010	Treasurer	NA			27-OCT-2014
0000862124-24-000004	corporationPartnership	38	Susan Sturdy	26-JUL-2010	Secretary	NA			18-JUN-2013
0000862124-24-000004	corporationPartnership	39	Fidelity Workplace Services LLC	30-SEP-2010	Shareholder	E	true		
0000862124-24-000004	corporationPartnership	40	Charles M. Morgan	01-AUG-2011	Assistant Treasurer	NA			31-JAN-2014
0000862124-24-000004	corporationPartnership	41	Michael Bull	27-SEP-2013	Executive Operating Officer	NA	true		27-OCT-2014
0000862124-24-000004	corporationPartnership	42	Michael J. Kearney	27-SEP-2013	Assistant Treasurer	NA	true		10-OCT-2023
0000862124-24-000004	corporationPartnership	43	Thomas Restivo	27-SEP-2013	Sr. Vice President Shareholder Division	NA	true		31-DEC-2017
0000862124-24-000004	corporationPartnership	44	Brian C. McLain	27-SEP-2013	Assistant Secretary	NA			
0000862124-24-000004	corporationPartnership	45	Howard J. Galligan III	31-JUL-2014	Exec Vice President Shareholder Division	NA	true		31-JUL-2018
0000862124-24-000004	corporationPartnership	46	Mark Katzelnick	27-OCT-2014	Director	NA	true		01-JAN-2020
0001020337-24-000004	corporationPartnership	1	Sharon Hoppel	30-JUN-2021	President and Director	NA	true		21-OCT-2024
0001020337-24-000004	corporationPartnership	2	Kamal Bhatia	16-DEC-2019	Director	NA	true		17-OCT-2022
0001020337-24-000004	corporationPartnership	14	Dina Hoeske	23-OCT-2024	Vice President	NA	true		
0001020337-24-000004	corporationPartnership	13	Sara Reece	21-OCT-2024	President and Director	NA	true		
0001020337-24-000004	corporationPartnership	12	Mitch Nass	10-OCT-2023	Counsel & Secretary	NA			
0001020337-24-000004	corporationPartnership	11	Kenneth McCullum	15-OCT-2020	Director	NA	true		
0001020337-24-000004	corporationPartnership	10	Principal Financial Group, Inc.	01-JAN-2007	Parent of Principal Financial Services	E	true		
0001020337-24-000004	corporationPartnership	9	Principal Financial Services, Inc	01-JAN-2007	Parent of PGI Holding Co (US), LLC	E	true		
0001020337-24-000004	corporationPartnership	8	Principal Global Investors Holding Company (US), LLC	01-MAY-2017	Parent of Registrant	E	true		
0001020337-24-000004	corporationPartnership	7	Diane Nelson	22-OCT-2015	Chief Compliance Officer & AML Officer	NA	true		
0001020337-24-000004	corporationPartnership	6	Clint Woods	01-SEP-2021	VP, Assoc General Counsel & Secretary	NA			10-OCT-2023
0001020337-24-000004	corporationPartnership	5	Michael Hubbard	27-AUG-2019	Assistant Vice President	NA	true		
0001020337-24-000004	corporationPartnership	3	Barbara Wenig	28-OCT-2022	Director	NA	true		
0001020337-24-000004	corporationPartnership	4	Michael Scholten	11-SEP-2015	Chief Financial Officer	NA	true		
0000911282-24-000010	corporationPartnership	8	Zane Andrew Doyle	01-AUG-2024	Treasurer and Director	NA	true		
0000911282-24-000010	corporationPartnership	7	Caroline Ursula Baker	01-AUG-2024	President and Director	NA	true		
0000911282-24-000010	corporationPartnership	6	Vistra USA LLC	01-AUG-2024	Shareholder 100% Phoenix Transfer Inc	E	true		
0000911282-24-000010	corporationPartnership	5	Gene Edward Montenecourt	01-AUG-2024	Chief Compliance Officer and Director	NA	true		
0000911282-24-000010	corporationPartnership	4	Andrew Constantin	01-AUG-1993	12.13% Shareholder, Phoenix American Inc	NA			01-AUG-2024
0000911282-24-000010	corporationPartnership	11	VISTRA USA INC.	01-AUG-2024	100% Owner Vistra USA, LLC	E			
0000911282-24-000010	corporationPartnership	2	Phoenix American Inc	01-AUG-1993	Shareholder	E			01-AUG-2024
0000911282-24-000010	corporationPartnership	1	Andrew Gregson	01-JAN-2006	CFO	NA			01-AUG-2024
0000911282-24-000010	corporationPartnership	10	Lisa Olsen	01-AUG-1993	Secretary and GC	NA			01-AUG-2024
0000911282-24-000010	corporationPartnership	9	Gus Constantin	01-AUG-1993	President/Director	NA			01-AUG-2024
0000911282-24-000010	corporationPartnership	3	Gus and Mary Jane Constantin 1978 Living Trust	01-AUG-1993	87.87% Shareholder Phoenix American Inc	NA			01-AUG-2024
0001020337-24-000003	corporationPartnership	3	Barbara Wenig	28-OCT-2022	Director	NA	true		
0001020337-24-000003	corporationPartnership	13	Sara Reece	21-OCT-2024	President and Director	NA	true		
0001020337-24-000003	corporationPartnership	12	Mitch Nass	10-OCT-2023	Counsel & Secretary	NA			
0001020337-24-000003	corporationPartnership	11	Kenneth McCullum	15-OCT-2020	Director	NA	true		
0001020337-24-000003	corporationPartnership	10	Principal Financial Group, Inc.	01-JAN-2007	Parent of Principal Financial Services	E	true		
0001020337-24-000003	corporationPartnership	9	Principal Financial Services, Inc	01-JAN-2007	Parent of PGI Holding Co (US), LLC	E	true		
0001020337-24-000003	corporationPartnership	8	Principal Global Investors Holding Company (US), LLC	01-MAY-2017	Parent of Registrant	E	true		
0001020337-24-000003	corporationPartnership	7	Diane Nelson	22-OCT-2015	Chief Compliance Officer & AML Officer	NA	true		
0001020337-24-000003	corporationPartnership	6	Clint Woods	01-SEP-2021	VP, Assoc General Counsel & Secretary	NA			10-OCT-2023
0001020337-24-000003	corporationPartnership	1	Sharon Hoppel	30-JUN-2021	President and Director	NA	true		21-OCT-2024
0001020337-24-000003	corporationPartnership	2	Kamal Bhatia	16-DEC-2019	Director	NA	true		17-OCT-2022
0001020337-24-000003	corporationPartnership	14	Dina Hoeske	23-OCT-2024	Vice President	NA	true		
0001020337-24-000003	corporationPartnership	4	Michael Scholten	11-SEP-2015	Chief Financial Officer	NA	true		
0001020337-24-000003	corporationPartnership	5	Michael Hubbard	27-AUG-2019	Assistant Vice President	NA	true		
0001846640-24-000006	corporationPartnership	9	Derek Ibsch	01-OCT-2023	Chief Compliance Officer	NA			
0001846640-24-000006	corporationPartnership	8	Stuart Bell	11-APR-2023	Director	NA	true		
0001846640-24-000006	corporationPartnership	7	Peter Ziemba	11-APR-2023	Director	NA	true		
0001846640-24-000006	corporationPartnership	6	Brian Moran	03-FEB-2022	Chief Compliance Officer	NA			30-SEP-2023
0001846640-24-000006	corporationPartnership	1	WisdomTree, Inc.	11-APR-2023	Sole Shareholder	E	true		
0001846640-24-000006	corporationPartnership	4	Ryan Louvar	11-APR-2023	Chief Legal Officer and Secretary	NA	true		
0001846640-24-000006	corporationPartnership	3	Francis (Chris) Ryder	12-DEC-2022	President	NA	true		
0001846640-24-000006	corporationPartnership	2	William Peck	11-APR-2023	Chief Executive Officer	NA	true		
0001846640-24-000006	corporationPartnership	5	Bryan Edmiston	11-APR-2023	Chief Financial Officer and Treasurer	NA	true		
0001559963-24-000005	corporationPartnership	1	BNY Mellon APAC Services Holdings f/k/a iNautix Technologies Mauritius	19-DEC-2016	Shareholder Entity	E	true		
0001559963-24-000005	corporationPartnership	18	Rajeev Bhatnagar	20-MAR-2023	Board Director	NA	true		
0001559963-24-000005	corporationPartnership	3	BNY International Financing Corporation 	19-DEC-2016	Owner of Shareholder Entities	E	true		
0001559963-24-000005	corporationPartnership	4	The Bank of New York Mellon	19-DEC-2016	Parent Entity	E	true		
0001559963-24-000005	corporationPartnership	5	The Bank of New York Mellon Corporation	09-JAN-2008	Ultimate Parent Entity	E	true		
0001559963-24-000005	corporationPartnership	6	Michael DeNofrio	12-MAR-2013	Vice President - US TA	NA	true		31-DEC-2020
0001559963-24-000005	corporationPartnership	7	Sudish Panicker	27-JUN-2016	Board Director	NA	true		
0001559963-24-000005	corporationPartnership	8	Shailendra Pandey	09-JUN-2017	Compliance Officer	NA			
0001559963-24-000005	corporationPartnership	9	Craig Bayer	30-MAY-2018	Director	NA	true		05-SEP-2023
0001559963-24-000005	corporationPartnership	10	Nitin Chandel	13-MAR-2019	Board Director	NA			15-SEP-2023
0001559963-24-000005	corporationPartnership	11	Jasmin Ignatius	13-MAR-2019	Board Director	NA			05-MAY-2022
0001559963-24-000005	corporationPartnership	12	Ann Fogarty	13-MAR-2019	Board Director	NA			17-JUN-2020
0001559963-24-000005	corporationPartnership	13	Denise Sommerville	13-MAR-2019	Board Director	NA			08-MAY-2020
0001559963-24-000005	corporationPartnership	14	Francis Braeckevelt	13-MAR-2019	Board Director	NA			
0001559963-24-000005	corporationPartnership	15	Joanne Cash	11-MAR-2021	Board Director	NA	true		30-APR-2024
0001559963-24-000005	corporationPartnership	16	Alexandra Waite Goodburn	11-MAR-2021	Managing Director - US TA	NA	true		
0001559963-24-000005	corporationPartnership	17	Janet Menezes	06-JUN-2022	Board Director	NA	true		
0001559963-24-000005	corporationPartnership	2	BNY Foreign Holdings, Inc.	19-DEC-2016	Shareholder Entity	NA			
0001288777-24-000006	corporationPartnership	9	David Nugent	18-NOV-2008	Senior Vice President	NA	true		01-AUG-2024
0001288777-24-000006	corporationPartnership	8	Mark Jacobs	18-NOV-2008	Senior Vice President	NA	true		
0001288777-24-000006	corporationPartnership	11	Computershare Canada Inc.	31-DEC-2002	Parent Company	E	true		
0001288777-24-000006	corporationPartnership	12	ACN 081 035 752 Pty. Ltd.	27-FEB-2004	Parent Company (Indirect)	E	true		
0001288777-24-000006	corporationPartnership	13	Computershare Limited	09-JAN-2001	Parent Company (Indirect)	E	true		
