ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0001133702-10-000010	1	principalOfficeAddress	1000 Plaza 5  Jersey City, NJ X1 07311
0001133702-10-000010	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0000862124-10-000015	8	otherBusinessLocation	100 Salem Street  Smithfield RI 02917
0000862124-10-000015	9	otherBusinessLocation	One Destiny Way  Westlake TX 76262
0000862124-10-000015	10	otherBusinessLocation	11000 Weston Parkway  Cary NC 27513
0000862124-10-000015	11	otherBusinessLocation	100 Howe Drive  Covington KY 41015
0000862124-10-000015	12	otherBusinessLocation	397 Williams Street  Marlborough MA 01752
0000862124-10-000015	13	otherBusinessLocation	5411 Page Road  Durham NC 27703
0000862124-10-000015	14	otherBusinessLocation	2250 William D. Tate  Grapevine TX 76051-3978
0000862124-10-000015	15	otherBusinessLocation	49 North 400 West  Salt Lake City UT 84101
0000862124-10-000015	16	otherBusinessLocation	4008 E. Chapel Hill  Durham NC 27707
0000862124-10-000015	7	otherBusinessLocation	Two Contra Way  Merrimack NH 03054
0000862124-10-000015	18	otherBusinessLocation	Two Destiny Way  Westlake TX 76262
0000862124-10-000015	17	otherBusinessLocation	617 Davis Drive  Morrisville NC 27560
0000862124-10-000015	6	otherBusinessLocation	One Spartan Way  Merrimack NH 03054
0000862124-10-000015	5	otherBusinessLocation	400 Puritan Way  Marlborough MA 01752
0000862124-10-000015	4	otherBusinessLocation	200 Seaport Boulevard  Boston MA 02210
0000862124-10-000015	3	otherBusinessLocation	200 Magellan Drive  Covington KY 41015-4399
0000862124-10-000015	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0000862124-10-000015	1	principalOfficeAddress	300 Puritan Way  Marlborough MA 01752
0000862124-10-000015	2	mailingAddress	82 Devonshire Street N3A - Attn: Transfer Agent Compliance Boston MA 02109-3614
0000862124-10-000015	2	otherBusinessLocation	100 Magellan Drive  Covington KY 41015-4399
0000950123-10-095693	2	otherBusinessLocation	111 Westminster Street  Providence RI 02903
0000950123-10-095693	1	principalOfficeAddress	One Financial Center 3rd floor Boston MA 02111
0000950123-10-095693	1	otherBusinessLocation	734 Ameriprise Financial Center  Minneapolis MN 55474
0001104659-10-053133	1	principalOfficeAddress	1250 Broadway 32nd Floor  New York NY 10001
0001104659-10-053131	1	principalOfficeAddress	1250 Broadway 32nd Floor  New York NY 10001
0001104659-10-053130	1	principalOfficeAddress	1250 Broadway 32nd Floor  New York NY 10001
0001104659-10-053128	1	principalOfficeAddress	1250 Broadway 32nd Floor  New York NY 10001
0001064418-10-000007	1	principalOfficeAddress	1301 Fifth Avenue Suite 3800 Seattle WA 98101
0001261763-10-000005	1	principalOfficeAddress	400 Madison Avenue 4th Floor New York NY 10017
0001075795-10-000002	1	principalOfficeAddress	4747 N. 7th St., Ste 170  Phoenix AZ 85014
0001458682-10-000003	1	principalOfficeAddress	17961 Hunting Bow Cir, Ste 102  Lutz FL 33558
0000883757-10-000010	1	otherBusinessLocation	505-3rd Street SW, Suite 850  Calgary A0 T2P 3E6
0000883757-10-000010	2	otherBusinessLocation	1185 West Georgia Street Suite 1620 Vancouver A1 V6E 4E6
0000883757-10-000010	1	principalOfficeAddress	200 University Avenue, Suite 400  Toronto A6 M5H 4H1
0001064418-10-000006	1	principalOfficeAddress	1301 Fifth Avenue Suite 3800 Seattle WA 98101
0000896852-10-000032	2	mailingAddress	Corporate Secretary, Legal Department 5140 Yonge Street, Suite 900 Toronto A6 M2N 6X7
0000896852-10-000032	1	principalOfficeAddress	119 Euston Street  Charlottetown A7 C1A 1W3
