ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0000088525-10-000772	soleProprietorship	1	Nick Bonos	13-JAN-2009	CEO & President			Officer	
0000088525-10-000772	soleProprietorship	17	Robert Patton	30-JUL-2010	Member			Member of SB Kansas Investors, LLC	
0000088525-10-000772	soleProprietorship	3	Keith A. Fletcher	01-MAR-2009	Vice President			Officer	
0000088525-10-000772	soleProprietorship	4	Christopher L. Phalen	01-MAR-2009	Vice President			Officer	30-JUL-2010
0000088525-10-000772	soleProprietorship	5	Lisa Young	19-NOV-2009	Assistant Treasurer			Officer	
0000088525-10-000772	soleProprietorship	6	Richard M. Goldman	02-JUL-2009	Manager			Manager	
0000088525-10-000772	soleProprietorship	7	Amy J. Lee	30-JUL-2010	Secretary			Officer	
0000088525-10-000772	soleProprietorship	8	Amanda J. Kiefer	30-JUL-2010	Assistant Secretary			Officer	
0000088525-10-000772	soleProprietorship	9	Rydex Holdings, LLC	30-JUL-2010	Managing Member			100% Membership Interests	
0000088525-10-000772	soleProprietorship	10	Security Benefiit Asset Management Holdings, LLC	30-JUL-2010	Managing Member			100% Mmbr Interest in Rydex Holdings, LL	
0000088525-10-000772	soleProprietorship	11	Security Benefit Corporation	30-JUL-2010	Managing Member			100% Intr Security Benefit Asset Mngmt	
0000088525-10-000772	soleProprietorship	12	Guggenheim SBC Holdings, LLC	30-JUL-2010	Shareholder			100% Shareholder Security Benefit Corp	
0000088525-10-000772	soleProprietorship	13	Guggenheim Knights of Security, LLC	30-JUL-2010	Manager			100% Control Guggenheim SBC Hldgs	
0000088525-10-000772	soleProprietorship	14	Eldgridge Investors	30-JUL-2010	100% Membership Interest			100% Intr in Guggenheim SBC Hldgs	
0000088525-10-000772	soleProprietorship	15	Guggenheim Lawrence, LLC	30-JUL-2010	Managing Member			Member of Eldridge Investors, LLC	
0000088525-10-000772	soleProprietorship	16	SB Kansas Investors, LLC	30-JUL-2010	80% Membership Interest			Mmbr Intr in Eldridge Investors, LLC	
0000088525-10-000772	soleProprietorship	2	John F. Frye	16-NOV-2009	Treasurer			Officer	
0000088525-10-000770	corporationPartnership	1	Security Benefit Corporation	14-FEB-2005	Shareholder	E	true		
0000088525-10-000770	corporationPartnership	2	David J. Keith	30-SEP-2010	Director & CEO	NA	true		
0000088525-10-000770	corporationPartnership	3	Eric F. Rea	30-SEP-2010	President, Director & Chief Mktg Officer	NA	true		
0000088525-10-000770	corporationPartnership	4	John F. Guyot	30-SEP-2010	Director, Sr. Vice President & Secretary	NA	true		
0000088525-10-000770	corporationPartnership	5	James R. Schmank	30-SEP-2010	Sr. Vice President & CFO	NA	true		
0000088525-10-000770	corporationPartnership	6	Guggenheim SBC Holdings, LLC	30-JUL-2010	Shareholder of Security Benefit Corp	E	true		
0000088525-10-000770	corporationPartnership	7	John F. Frye	30-SEP-2010	Director, Sr. Vice President & Treasurer	NA	true		
0000088525-10-000770	corporationPartnership	8	Brent L. Littleton	30-SEP-2010	Sr. Vice President & Chief Tech Officer	NA	true		
0000088525-10-000770	corporationPartnership	9	Frank J. Rosa	30-SEP-2010	Sr. Vice President & COO	NA	true		
0000088525-10-000770	corporationPartnership	10	Mary Ann Durall	30-SEP-2010	Vice President, Client Solutions	NA	true		
0000088525-10-000770	corporationPartnership	11	Thomas M. Spencer	30-SEP-2010	Vice President, Business Development	NA	true		
0000088525-10-000770	corporationPartnership	12	Lisa Young	30-SEP-2010	Assistant Treasurer	NA	true		
0000088525-10-000770	corporationPartnership	13	Brenda Kramer	30-SEP-2010	Assistant Secretary	NA	true		
0000088525-10-000770	corporationPartnership	14	Howard R. Fricke	30-SEP-2010	Chairman of the Board	NA	true		
0000088525-10-000770	corporationPartnership	15	Eldridge Investors, LLC	30-JUL-2010	Membership Interest Guggenheim SBC Hldgs	E	true		
0000088525-10-000770	corporationPartnership	16	Guggenheim Knights of Security, LLC	30-JUL-2010	Managing Member - Guggenheim SBC Hldgs	NA	true		
0000088525-10-000770	corporationPartnership	17	Guggenheim Lawrence, LLC	30-JUL-2010	Managing Member Eldridge Investors	NA	true		
0000088525-10-000770	corporationPartnership	18	SB Kansas Investors, LLC	30-JUL-2010	Membership Interest Eldridge Investors	E	true		
0000088525-10-000770	corporationPartnership	19	Robert Patton	30-JUL-2010	Member SB Kansas Investors	NA	true		
0000806620-10-000133	corporationPartnership	23	Christopher J. Brancazio	04-SEP-2007	Senior Vice President, CCO & AML Officer	NA	true		
0000806620-10-000133	corporationPartnership	22	Joseph Jerkovich	26-MAR-2008	Senior Vice President & CFO	NA	false		
0000806620-10-000133	corporationPartnership	1	G. Neal Ryland	01-DEC-1997	Director	NA	true		05-DEC-2007
0000806620-10-000133	corporationPartnership	2	Richard E. Smith III	01-DEC-1997	President	NA	true		31-JAN-2008
0000806620-10-000133	corporationPartnership	3	Steven W. Duff	01-DEC-1997	Director	NA	true		
0000806620-10-000133	corporationPartnership	4	Richard I. Weiner	01-DEC-1997	Vice President	NA	true		31-DEC-2006
0000806620-10-000133	corporationPartnership	5	Richard DeSanctis	01-DEC-1997	Director, EVP & Chief Operating Officer	NA	true		
0000806620-10-000133	corporationPartnership	6	Jeffrey Dunbar Plunkett	04-SEP-2004	Director	NA	true		01-MAR-2007
0000806620-10-000133	corporationPartnership	7	Caisse des Depots et Consignations ('CDC')	01-JAN-2002	Shareholder of CDC Holding Finance	C	true		29-JAN-2007
0000806620-10-000133	corporationPartnership	8	CDC Holding Finance	01-JAN-2002	Shareholder of CNCE	C	true		29-JAN-2007
0000806620-10-000133	corporationPartnership	9	Caisse Nationale des Caisses d'Epargne ('CNCE')	17-NOV-2006	Shareholder of Natixis	C	true		31-JUL-2009
0000806620-10-000133	corporationPartnership	10	BPCE	31-JUL-2009	Shareholder of Natixis	D	true		
0000806620-10-000133	corporationPartnership	11	Natixis	17-NOV-2006	Shareholder of Natixis Participations 1	E	true		
0000806620-10-000133	corporationPartnership	12	NATIXIS Global Asset Management	17-AUG-2004	Shareholder: NATIXIS GAM Participations1	E	true		
0000806620-10-000133	corporationPartnership	13	NATIXIS Global Asset Management Participations 1	01-JUN-2005	Shareholder: NATIXIS GAM Corp	E	true		
0000806620-10-000133	corporationPartnership	14	NATIXIS Global Asset Management Participations 1	14-SEP-2006	Shareholder: NATIXIS GAM, Corp.	E	true		05-JUN-2009
0000806620-10-000133	corporationPartnership	15	NATIXIS Global Asset Managment Corporation	01-OCT-2000	Limited Partner of NATIXIS GAM, L.P.	E	true		
0000806620-10-000133	corporationPartnership	16	NATIXIS Global Asset Managment Corporation	01-OCT-2000	Member of NATIXIS GAM, LLC	E	true		
0000806620-10-000133	corporationPartnership	17	NATIXIS Global Asset Management LLC	01-OCT-2000	General Partner of NATIXIS GAM, L.P.	NA	true		
0000806620-10-000133	corporationPartnership	18	NATIXIS Global Asset Managment L.P.	01-AUG-1994	Shareholder of RTAM, LLC	E	true		
0000806620-10-000133	corporationPartnership	19	Reich & Tang Asset Managment, LLC ('RTAM, LLC')	31-MAR-2006	Parent Company of Applicant	E	true		
0000806620-10-000133	corporationPartnership	20	Natixis Participations 1	01-JUN-2007	Shareholder of Natixis Global Asset Man.	E	true		
0000806620-10-000133	corporationPartnership	21	Michael Lydon	26-MAR-2008	Director, President & CEO	NA	true		
0000806620-10-000133	corporationPartnership	24	Christopher Gill	26-MAR-2008	Director & Senior Vice President	NA	true		
0001455353-10-000008	corporationPartnership	1	Frank Edward Brickell	23-JAN-2009	Chief Executive and Compliance Officer	C	true		
0001455353-10-000008	corporationPartnership	3	Jason Troy Adams	23-JAN-2009	Director	NA	true		
0001455353-10-000008	corporationPartnership	2	Rodney Preston Michel	23-JAN-2009	Secretary and Director	C	true		
0001506725-10-000002	soleProprietorship	1	Michael A. Adamo	27-OCT-2010	CEO			100% Owner of Transfer Agency	
0000842657-10-000023	corporationPartnership	10	Deutsche Capital Planning Corporation (DCPC)	06-FEB-1998	50% owner of Registrant	D	true		
0000842657-10-000023	corporationPartnership	9	Deutsche Investment Management Americas Inc. (DIMA)	06-FEB-1998	50% owner of Registrant	D	true		
0000842657-10-000023	corporationPartnership	12	Taunus Corporation	01-APR-2002	100% owner of DB Americas Holding Corp.	E	true		
0000842657-10-000023	corporationPartnership	13	Deutsche Bank Americas Holding Corporation (DBAHC)	01-APR-2002	100% owner of DIMA	E	true		
0000842657-10-000023	corporationPartnership	14	Deutsche Capital Stock Corporation	01-JAN-1996	50% owner of DCPC	D	true		
0000842657-10-000023	corporationPartnership	15	Michael Donohue	02-AUG-2007	Vice President	NA	true		
0000842657-10-000023	corporationPartnership	4	Michael Sharkey	13-MAR-2007	Vice President	NA	true		
0000842657-10-000023	corporationPartnership	1	Barbara Wizer	03-JAN-2005	Director and President	NA	true		
0000842657-10-000023	corporationPartnership	2	Leah Mizer	10-OCT-2006	Director and Vice President	NA	true		
0000842657-10-000023	corporationPartnership	3	Kristine Lyons	22-SEP-2005	Director and Vice President	NA	true		
0000842657-10-000023	corporationPartnership	5	Michael Interrante	17-MAY-2005	Chief Financial Officer and Treasurer	NA	true		
0000842657-10-000023	corporationPartnership	6	Fred Ill	13-MAR-2007	Vice President	NA	true		
0000842657-10-000023	corporationPartnership	7	Caroline Pearson	22-JUN-2010	Secretary	NA	true		
0000842657-10-000023	corporationPartnership	8	Anjie Larocca	11-JUL-2006	Assistant Secretary	NA	true		
0000842657-10-000023	corporationPartnership	11	Deutsche Bank AG	01-APR-2002	100% owner of Taunus Corporation	E	true		
0000870156-10-000085	corporationPartnership	1	West Bancorpation	30-DEC-2005	Owner	E	true		31-DEC-2009
0000870156-10-000085	corporationPartnership	16	Greg Boal	01-SEP-2010	President, CIO	NA	true		
0000870156-10-000085	corporationPartnership	3	Gulling Douglas Ray	01-JAN-2006	Director, CEO	NA	true		31-DEC-2009
0000870156-10-000085	corporationPartnership	4	Winterbottom Brad Lee	01-JUL-2006	Director	NA	true		31-DEC-2009
0000870156-10-000085	corporationPartnership	5	Mitchell Amy Marie	01-OCT-2006	Secretary, Director	NA	true		
0000870156-10-000085	corporationPartnership	6	Lorenzen Jeffrey David	01-MAY-2005	President, CIO, Director	NA	false		14-JAN-2009
0000870156-10-000085	corporationPartnership	7	Lichtenberger Vera B.	01-SEP-2004	CCO	NA	true		
0000870156-10-000085	corporationPartnership	8	Eltjes Scott Dean	01-JUL-2006	CEO, Director	NA	false		06-JAN-2009
0000870156-10-000085	corporationPartnership	9	Augustine Jon Kent	21-JAN-2009	Director	NA	true		09-OCT-2009
0000870156-10-000085	corporationPartnership	10	Myers Thomas Eugene	21-JAN-2009	Director	NA	true		31-DEC-2009
0000870156-10-000085	corporationPartnership	11	Cook Christopher Calvin	21-JAN-2009	Director	NA	true		02-OCT-2009
0000870156-10-000085	corporationPartnership	12	Croft Kevin Wesley	21-JAN-2009	Director	NA	true		07-JUL-2009
0000870156-10-000085	corporationPartnership	13	Miles Capital Holdings, Inc.	31-DEC-2009	Parent Corp.	E	true		
0000870156-10-000085	corporationPartnership	14	David W. Miles	01-OCT-2009	CEO, President	E	true		
0000870156-10-000085	corporationPartnership	15	Laurie Mardis	31-DEC-2009	Treasurer	NA	false		
0000870156-10-000085	corporationPartnership	2	Stanberry Thomas Edwin	01-JUL-2006	Director, Chairman	NA	true		15-JUL-2009
0001140361-10-047644	corporationPartnership	2	Adam D. Amsterdam	08-MAR-2010	Director and President	NA	true		
0001140361-10-047644	corporationPartnership	1	Broadridge Financial Solutions, Inc.	08-MAR-2010	Owner	E	true		
0001140361-10-047644	corporationPartnership	5	Mark Kopelman	08-MAR-2010	General Manager	NA	true		
0001140361-10-047644	corporationPartnership	3	Dan Sheldon	08-MAR-2010	Director, VP and Controller	NA	true		
0001140361-10-047644	corporationPartnership	4	Rick Rodick	08-MAR-2010	Director, VP and Treasurer	NA	true		
0001144204-10-064276	soleProprietorship	1	Jennifer Elaine Hodges	24-AUG-2009	President, Manager			50% up to 75% unit holder	
0001018490-10-000038	corporationPartnership	2	Michael Seamus Moran	31-AUG-2004	Director	NA	true		31-JUL-2009
0001018490-10-000038	corporationPartnership	1	Foy Benton Hester	01-JUL-1999	Director	NA	true		
0001018490-10-000038	corporationPartnership	5	Deutsche Bank Trust Corporation ('DBTC')	31-MAR-1990	Owner of 100% of DBHold	E	false		
0001018490-10-000038	corporationPartnership	6	Taunus Corporation ('Taunus')	04-JUN-1999	Owner of 100% of DBTC	E	false		
0001018490-10-000038	corporationPartnership	7	Deutsche Bank AG	04-JUN-1999	Owner of 100% of Taunus	E	false		
0001018490-10-000038	corporationPartnership	8	Alec Gurdeep Singh	05-AUG-2008	Director and President	NA	true		
0001018490-10-000038	corporationPartnership	3	Scott Allan Muirhead	05-FEB-2003	Director and President	NA	true		25-JUL-2008
0001018490-10-000038	corporationPartnership	4	Deutsche Bank Holdings, Inc. ('DBHold')	12-DEC-1991	Owner of 100% of Registrant	E	false		
0000849542-10-000007	corporationPartnership	10	BNYM GIS Funding III LLC	01-JUL-2010	Direct parent entity	E	true		
0000849542-10-000007	corporationPartnership	11	BNYM GIS (UK) Funding II LLC	01-JUL-2010	Owner of parent entity	E	true		
0000849542-10-000007	corporationPartnership	12	BNYM GIS Funding I LLC	01-JUL-2010	Indirect owner of parent entity	E	true		
0000849542-10-000007	corporationPartnership	13	The Bank of New York Mellon	01-JUL-2010	Owner of indirect owner of parent entity	E	true		
0000849542-10-000007	corporationPartnership	14	The Bank of New York Mellon Corporation	01-JUL-2010	Ultimate parent entity	E	true		
0000849542-10-000007	corporationPartnership	9	Joseph Wheatley	01-JUL-2010	Director	NA	true		
0000849542-10-000007	corporationPartnership	8	Joe Duffy	01-JUL-2010	Director	NA	true		
0000849542-10-000007	corporationPartnership	7	Bradley Alan Stearns	01-DEC-1999	Vice President, Compliance Officer	NA	false		
0000849542-10-000007	corporationPartnership	6	John F. Fulgoney	01-FEB-2001	EVP, General Counsel	NA	true		
0000849542-10-000007	corporationPartnership	5	Stephen F. Conlin	01-DEC-1999	SVP	NA	true		
0000849542-10-000007	corporationPartnership	4	Michael DeNofrio	01-DEC-1999	EVP, Senior Managing Director	NA	true		
0000849542-10-000007	corporationPartnership	1	Stephen M. Wynne	01-DEC-1999	CEO, Director, Chairman	NA	true		
0000849542-10-000007	corporationPartnership	3	Nicholas M. Marsini, Jr.	01-DEC-1999	CFO, EVP, Director	NA	true		
0000849542-10-000007	corporationPartnership	2	Nancy B. Wolcott	01-SEP-2002	President, Director	NA	true		
0000810417-10-000017	soleProprietorship	2	Kevin D. Bastien	01-JAN-2009	Chief Financial Officer			Less than 5% interest	
0000810417-10-000017	soleProprietorship	1	James D. Weddle	01-JAN-2006	Chief Executive Officer			Less than 5% interest	
0000810417-10-000017	soleProprietorship	4	Pamela K. Cavness	01-MAR-1997	Chief Compliance Officer			Less than 5% interest	
0000810417-10-000017	soleProprietorship	9	Timothy J. Kirley	01-FEB-2010	Principal of Strategic Planning			Less than 5% interest	01-JUL-2010
0000810417-10-000017	soleProprietorship	8	Daniel J. Timm	01-JAN-2009	Principal of Financial Advisor Training			Less than 5% interest	
0000810417-10-000017	soleProprietorship	5	Norman L. Eaker	15-JAN-2005	Chief Operations Officer			Less than 5% interest	
0000810417-10-000017	soleProprietorship	3	Brett A. Campbell	01-JAN-2006	Principal of Products, Svcs & Marketing			Less than 5% interest	
0000810417-10-000017	soleProprietorship	7	James A. Tricarico, Jr.	01-JUL-2006	Chief Legal Counsel			Less than 5% interest	
0000810417-10-000017	soleProprietorship	6	Gary D. Reamey	01-JAN-2006	Principal of Canadian Operations			Less than 5% interest	
0000005732-10-000004	corporationPartnership	4	PATRICK R. DAY	20-NOV-2007	PRESIDENT, DIRECTOR	NA	false		
0000005732-10-000004	corporationPartnership	3	MARINA V. DAY	20-NOV-2007	SECRETARY, DIRECTOR	NA	false		
0000005732-10-000004	corporationPartnership	2	RICHARD M. DAY	20-NOV-2007	CHAIRMAN, TREASURER, DIRECTOR	E	true		
0000005732-10-000004	corporationPartnership	1	CHRISTOPHER M. DAY	09-NOV-2010	VICE PRESIDENT	NA	false		
0000944496-10-000013	soleProprietorship	1	Gretchen Marie Mohen	30-MAR-2005	President and Chief Executive Officer			NA	24-FEB-2009
0000944496-10-000013	soleProprietorship	21	Deborah Flickinger	17-AUG-2009	Managing Director			NA	
0000944496-10-000013	soleProprietorship	3	David Leigh Becker	08-AUG-2005	Chief Compliance Officer			NA	13-NOV-2009
0000944496-10-000013	soleProprietorship	4	Robert Michael Carney, Sr.	28-APR-1980	Managing Director			NA	21-MAY-2010
0000944496-10-000013	soleProprietorship	5	Declan Peter Thomas Denehan	07-NOV-1991	Managing Director			NA	31-DEC-2008
0000944496-10-000013	soleProprietorship	6	Stephen Joseph Dolmatch	14-AUG-1995	Senior Managing Counsel			NA	30-JAN-2009
0000944496-10-000013	soleProprietorship	7	Barton Hill	07-APR-2003	Managing Director			NA	01-JUL-2007
0000944496-10-000013	soleProprietorship	8	John Barry Power	29-SEP-2005	Chief Administrative Officer			NA	04-JUL-2007
0000944496-10-000013	soleProprietorship	9	John Thomas Scagnelli	11-OCT-1999	SVP, Client Relationship			NA	04-JUL-2007
0000944496-10-000013	soleProprietorship	10	Kevin Michael Brennan	01-JUL-2007	Managing Director			NA	
0000944496-10-000013	soleProprietorship	11	Kyle Cochran Kerbawy	01-JUL-2007	Managing Director			NA	19-DEC-2008
0000944496-10-000013	soleProprietorship	12	Mario Passudetti	01-JUL-2007	Managing Director			NA	16-JUL-2008
0000944496-10-000013	soleProprietorship	13	Jeffrey Edward Cohen	01-JUL-2007	Managing Director			NA	
0000944496-10-000013	soleProprietorship	14	Peter Anthony Ward	01-JUL-2007	Vice President			NA	
0000944496-10-000013	soleProprietorship	15	Marc Lawrence Librizzi	01-JUL-2007	Managing Director			NA	
0000944496-10-000013	soleProprietorship	16	Frank Anthony Madonna	14-JUN-1999	Managing Director			NA	
0000944496-10-000013	soleProprietorship	17	William Anthony Harris	10-FEB-1999	Senior Counsel			NA	
0000944496-10-000013	soleProprietorship	18	Samir Mohan Pandiri	24-FEB-2009	Chief Executive Officer			NA	
0000944496-10-000013	soleProprietorship	19	Elizabeth DaSilva	01-JUL-2009	Managing Director			NA	
0000944496-10-000013	soleProprietorship	20	Peter James Duggan	01-JUL-2009	Managing Director			NA	
0000944496-10-000013	soleProprietorship	2	James Matthew Balsan	03-APR-1989	Managing Director			NA	01-JUL-2007
0001104659-10-057974	soleProprietorship	1	Bruce Roger Bent	01-JAN-2005	Chairman, Pres, Treas, Prin Fin Officer			May own shares of one or more portfolios	
0001104659-10-057974	soleProprietorship	2	Bruce Roger Bent II	01-JAN-2005	Co-CEO, SVP, Asst Treasurer			May own shares of one or more portfolios	
0001104659-10-057974	soleProprietorship	3	Arthur Thomas Bent III	01-JAN-2005	Co-CEO, SVP, Asst Treasurer			May own shares of one or more portfolios	
0001104659-10-057974	soleProprietorship	4	Edwin Ehlert	01-JAN-2005	Trustee			May own shares of one or more portfolios	01-OCT-2010
0001104659-10-057974	soleProprietorship	5	William Montgoris	01-JAN-2005	Trustee			May own shares of one or more portfolios	27-FEB-2009
0001104659-10-057974	soleProprietorship	6	Joseph Donnelly	01-JAN-2005	Trustee			May own shares of one or more portfolios	12-JUN-2008
0001104659-10-057974	soleProprietorship	7	Christina Maria Massaro	24-JAN-2005	Chief Compliance Officer			May own shares of one or more portfolios	
0001104659-10-057974	soleProprietorship	8	Patrick Joseph Farrell	06-FEB-2006	Chief Financial Officer			May own shares of one or more portfolios	02-FEB-2009
0001104659-10-057974	soleProprietorship	9	William Viklund	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-10-057974	soleProprietorship	10	Ronald Artinian	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-10-057974	soleProprietorship	11	Santa Albicocco	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-10-057974	soleProprietorship	12	Stephen Zieniewicz	17-APR-2007	Trustee			May own shares of one or more portfolios	14-JAN-2009
0001104659-10-057974	soleProprietorship	13	Frank Stalzer	17-APR-2007	Trustee			May own shares of one or more portfolios	01-OCT-2010
0001104659-10-057974	soleProprietorship	14	Edmund Bergan	31-MAY-2006	General Counsel, SVP, Secretary			May own shares of one or more portfolios	01-JUN-2007
0001104659-10-057974	soleProprietorship	15	Catherine Crowley	10-SEP-2007	Secretary			May own shares of one or more portfolios	22-MAY-2009
0000862124-10-000017	corporationPartnership	1	FMR Corp	01-JUL-1978	Shareholder	E	true		30-SEP-2007
0000862124-10-000017	corporationPartnership	39	Fidelity Workplace Investing LLC	30-SEP-2010	Shareholder	E	true		
0000862124-10-000017	corporationPartnership	3	Timothy F. Hayes	28-JUN-2006	President & Director	NA	true		14-JUN-2007
0000862124-10-000017	corporationPartnership	4	Jeffrey Carney	28-JUN-2006	Executive Vice President	NA	true		14-JUN-2007
0000862124-10-000017	corporationPartnership	5	Laura B. Cronin	28-JUN-2006	Executive Operating Officer	NA	false		03-OCT-2007
0000862124-10-000017	corporationPartnership	6	Robert A. Dwight	03-JUL-2003	Executive Operating Officer	NA	true		
0000862124-10-000017	corporationPartnership	7	Joseph P. LoRusso	03-JUL-2003	Director	NA	true		14-JUN-2007
0000862124-10-000017	corporationPartnership	8	Stephen E. Tibbetts	01-AUG-1994	Treasurer	NA	false		14-JUN-2007
0000862124-10-000017	corporationPartnership	9	J. Gregory Wass	28-JUN-2006	Assistant Treasurer	NA	false		
0000862124-10-000017	corporationPartnership	10	John J. Hitt	28-JUN-2006	Assistant Secretary	NA	false		01-AUG-2008
0000862124-10-000017	corporationPartnership	11	Richard Siegelman	14-JUN-2007	Chief Compliance Officer	NA	false		01-MAY-2009
0000862124-10-000017	corporationPartnership	12	Anmarie Ciccolo	14-JUN-2007	Chief Compliance Officer	NA	false		
0000862124-10-000017	corporationPartnership	13	Joseph Hollis	14-JUN-2007	Executive Operating Officer	NA	true		01-AUG-2008
