ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0001380486-11-000001	corporationPartnership	6	Davidson, Felix	02-MAR-2008	President, Director	NA	true		
0001380486-11-000001	corporationPartnership	5	Campanella, Janice	27-AUG-2007	Secretary	NA	true		
0001380486-11-000001	corporationPartnership	4	Langner, Caroline	30-MAY-2007	Chief Compliance Officer	NA	true		
0001380486-11-000001	corporationPartnership	3	TD Ameritrade Online Holding Corp	01-APR-2006	owner	E	false		
0001380486-11-000001	corporationPartnership	1	Gerber, William Joseph	01-APR-2006	Chief Financial Officer/FINOP/Director	NA	true		
0001380486-11-000001	corporationPartnership	2	Yates, William Thomas	04-APR-2006	VP & Mng Dir, Brok. Ops Finance, Treasur	NA	true		
0001007444-11-000007	corporationPartnership	11	Christopher F. Feeney	28-JAN-2008	Chief Information Officer	NA	true		
0001007444-11-000007	corporationPartnership	12	Mark Helliker	04-AUG-2008	Managing Director	NA	true		
0001007444-11-000007	corporationPartnership	13	Robert J. Moore	02-SEP-2008	Managing Director - CFO	NA	true		
0001007444-11-000007	corporationPartnership	14	Kathy Vannoy-Pineda	21-MAY-2009	CCO - Brokerage	NA	true		
0001007444-11-000007	corporationPartnership	15	John J. McDermott Jr.	27-JUL-2009	Managing Dir, Chief Enterprise Risk Ofcr	NA	true		
0001007444-11-000007	corporationPartnership	16	Abdiel Alan Valenzuela	21-MAY-2009	VP, CCO - Advisory	NA	true		
0001007444-11-000007	corporationPartnership	17	Derek Bruton	01-MAR-2010	Managing Director	NA	true		
0001007444-11-000007	corporationPartnership	1	Stephanie Leigh Brown	01-MAR-2004	General Counsel, Managing Director	NA	true		
0001007444-11-000007	corporationPartnership	2	Mark Stephen Casady	01-DEC-2005	CEO, Chairman of the Board	NA	true		
0001007444-11-000007	corporationPartnership	3	Esther Marion Stearns	01-MAR-2007	Chief Operating Officer, President	NA	true		
0001007444-11-000007	corporationPartnership	4	William Edward Dwyer III	01-JAN-2004	Managing Director	NA	true		
0001007444-11-000007	corporationPartnership	5	Joseph Paul Tuorto	01-JAN-2005	Managing Director - Compliance	NA	true		01-JUN-2010
0001007444-11-000007	corporationPartnership	6	LPL Holdings, Inc.	01-APR-1989	Parent Company	E	true		
0001007444-11-000007	corporationPartnership	7	Dan Hogan Arnold Jr	01-AUG-2007	Managing Director	NA	true		
0001007444-11-000007	corporationPartnership	8	George Burton White	01-NOV-2007	Managing Director - CIO	NA	true		
0001007444-11-000007	corporationPartnership	9	Denise Abood	01-JAN-2008	Managing Director	NA	true		
0001007444-11-000007	corporationPartnership	10	Jonathan Eaton	01-JAN-2008	Managing Director	NA	true		
0000889231-11-000005	corporationPartnership	23	Christopher J. Brancazio	04-SEP-2007	SVP, CCO, AML Officer & Secretary	NA	true		
0000889231-11-000005	corporationPartnership	24	Christopher Gill	26-MAR-2008	Director & Senior Vice President	NA	true		
0000889231-11-000005	corporationPartnership	21	Michael Lydon	26-MAR-2008	Director, President & CEO	NA	true		
0000889231-11-000005	corporationPartnership	20	Natixis Participations 1	01-JUN-2007	Shareholder of Natixis Global Asset Man.	E	true		
0000889231-11-000005	corporationPartnership	19	Reich & Tang Asset Managment, LLC ('RTAM, LLC')	31-MAR-2006	Parent Company of Applicant	E	true		
0000889231-11-000005	corporationPartnership	18	NATIXIS Global Asset Managment L.P.	01-AUG-1994	Shareholder of RTAM, LLC	E	true		
0000889231-11-000005	corporationPartnership	17	NATIXIS Global Asset Management LLC	01-OCT-2000	General Partner of NATIXIS GAM, L.P.	NA	true		
0000889231-11-000005	corporationPartnership	16	NATIXIS Global Asset Managment Corporation	01-OCT-2000	Member of NATIXIS GAM, LLC	E	true		
0000889231-11-000005	corporationPartnership	15	NATIXIS Global Asset Managment Corporation	01-OCT-2000	Limited Partner of NATIXIS GAM, L.P.	E	true		
0000889231-11-000005	corporationPartnership	14	NATIXIS Global Asset Management Participations 1	14-SEP-2006	Shareholder: NATIXIS GAM, Corp.	E	true		05-JUN-2009
0000889231-11-000005	corporationPartnership	13	NATIXIS Global Asset Management Participations 1	01-JUN-2005	Shareholder: NATIXIS GAM Corp	E	true		
0000889231-11-000005	corporationPartnership	12	NATIXIS Global Asset Management	17-AUG-2004	Shareholder: NATIXIS GAM Participations1	E	true		
0000889231-11-000005	corporationPartnership	11	Natixis	17-NOV-2006	Shareholder of Natixis Participations 1	E	true		
0000889231-11-000005	corporationPartnership	10	BPCE	31-JUL-2009	Shareholder of Natixis	D	true		
0000889231-11-000005	corporationPartnership	9	Caisse Nationale des Caisses d'Epargne ('CNCE')	17-NOV-2006	Shareholder of Natixis	C	true		31-JUL-2009
0000889231-11-000005	corporationPartnership	8	CDC Holding Finance	01-JAN-2002	Shareholder of CNCE	C	true		29-JAN-2007
0000889231-11-000005	corporationPartnership	7	Caisse des Depots et Consignations ('CDC')	01-JAN-2002	Shareholder of CDC Holding Finance	C	true		29-JAN-2007
0000889231-11-000005	corporationPartnership	6	Jeffrey Dunbar Plunkett	04-SEP-2004	Director	NA	true		01-MAR-2007
0000889231-11-000005	corporationPartnership	5	Richard DeSanctis	01-DEC-1997	Director, EVP & Chief Operating Officer	NA	true		
0000889231-11-000005	corporationPartnership	4	Richard I. Weiner	01-DEC-1997	Vice President	NA	true		31-DEC-2006
0000889231-11-000005	corporationPartnership	3	Steven W. Duff	01-DEC-1997	Director	NA	true		20-DEC-2010
0000889231-11-000005	corporationPartnership	2	Richard E. Smith III	01-DEC-1997	President	NA	true		31-JAN-2008
0000889231-11-000005	corporationPartnership	1	G. Neal Ryland	01-DEC-1997	Director	NA	true		05-DEC-2007
0000889231-11-000005	corporationPartnership	22	Joseph Jerkovich	26-MAR-2008	Director, Senior Vice President & CFO	NA	false		
0001283467-11-000002	corporationPartnership	26	Randall W. Garvey	16-AUG-2010	Director and Executive VP	NA	false		
0001283467-11-000002	corporationPartnership	27	Carolyn J. Graham	16-AUG-2010	Director	A	false		
0001283467-11-000002	corporationPartnership	28	Gail L. Harding, Q.C.	16-AUG-2010	Director and Corporate Secretary	NA	false		
0001283467-11-000002	corporationPartnership	29	Uve Knaak	16-AUG-2010	Director	NA	false		
0001283467-11-000002	corporationPartnership	30	Ricki L. Golick	16-AUG-2010	Director, Senior VP and Treasurer	NA	false		
0001283467-11-000002	corporationPartnership	31	Lisa D. Disley	16-AUG-2010	Assistant Corporate Secretary	NA	false		
0001283467-11-000002	corporationPartnership	32	Christopher H. Fowler	16-AUG-2010	Executive VP	NA	false		
0001283467-11-000002	corporationPartnership	25	Brian J. Young	16-AUG-2010	Director and CEO	NA	false		
0001283467-11-000002	corporationPartnership	24	Tracy C. Ball	16-AUG-2010	Director, Executive VP and CFO	NA	false		
0001283467-11-000002	corporationPartnership	23	Raymond J. Protti	05-MAR-2009	Director	NA	false		16-AUG-2010
0001283467-11-000002	corporationPartnership	22	Jeff Lunshof	04-FEB-2008	Director, Securities	NA	false		
0001283467-11-000002	corporationPartnership	21	Janet M. Brown	22-NOV-2004	Managing Director, Client Services	NA	false		
0001283467-11-000002	corporationPartnership	20	Philip Menard	01-NOV-2003	Assistant Corporate Secretary	NA	false		
0001283467-11-000002	corporationPartnership	19	Dianna M. Reimer	18-SEP-2006	Managing Director, Operations	NA	false		
0001283467-11-000002	corporationPartnership	18	Lisa S. Scotland	02-JUN-2008	Director, Compliance	NA	false		
0001283467-11-000002	corporationPartnership	17	Sandra A. Almond	04-JAN-2005	Compliance Officer	NA	false		31-AUG-2007
0001283467-11-000002	corporationPartnership	16	Matthew K. Colpitts	05-SEP-2006	General Manager	NA	false		
0001283467-11-000002	corporationPartnership	15	J. Robert Morris	05-SEP-2006	Managing Director	NA	false		31-DEC-2007
0001283467-11-000002	corporationPartnership	14	Adrian M. Baker	29-APR-2004	President	NA	false		
0001283467-11-000002	corporationPartnership	13	Arnold J. Shell	02-DEC-2004	Director	NA	false		16-AUG-2010
0001283467-11-000002	corporationPartnership	12	Alan M. Rowe	02-DEC-2004	Director	NA	false		16-AUG-2010
0001283467-11-000002	corporationPartnership	11	Larry M. Pollock	29-APR-2004	Director	NA	false		16-AUG-2010
0001283467-11-000002	corporationPartnership	10	Robert L. Phillips	02-DEC-2004	Director	NA	false		16-AUG-2010
0001283467-11-000002	corporationPartnership	9	Howard E. Pechet	02-DEC-2004	Director	NA	false		16-AUG-2010
0001283467-11-000002	corporationPartnership	8	Gerald A. B. McGavin	02-DEC-2004	Director	NA	false		16-AUG-2010
0001283467-11-000002	corporationPartnership	7	Robert A. Manning	02-DEC-2004	Director	NA	false		16-AUG-2010
0001283467-11-000002	corporationPartnership	6	Wendy Leaney	02-DEC-2004	Director	NA	false		16-AUG-2010
0001283467-11-000002	corporationPartnership	5	Allan W. Jackson	02-DEC-2004	Director	NA	false		16-AUG-2010
0001283467-11-000002	corporationPartnership	4	Jack C. Donald	02-DEC-2004	Director	NA	false		04-MAR-2010
0001283467-11-000002	corporationPartnership	3	Albrecht S. A. Bellstedt	02-DEC-2004	Director	NA	false		16-AUG-2010
0001283467-11-000002	corporationPartnership	1	Canadian Western Bank	29-APR-2004	Full Owner	E	true		
0001283467-11-000002	corporationPartnership	2	Charles R. Allard	02-DEC-2004	Director	NA	false		18-JUN-2009
0000862124-11-000005	corporationPartnership	9	J. Gregory Wass	28-JUN-2006	Assistant Treasurer	NA	false		
0000862124-11-000005	corporationPartnership	10	John J. Hitt	28-JUN-2006	Assistant Secretary	NA	false		01-AUG-2008
0000862124-11-000005	corporationPartnership	11	Richard Siegelman	14-JUN-2007	Chief Compliance Officer	NA	false		01-MAY-2009
0000862124-11-000005	corporationPartnership	12	Anmarie Ciccolo	14-JUN-2007	Chief Compliance Officer	NA	false		
0000862124-11-000005	corporationPartnership	13	Joseph Hollis	14-JUN-2007	Executive Operating Officer	NA	true		01-AUG-2008
0000862124-11-000005	corporationPartnership	14	Terence Sanz	14-JUN-2007	Treasurer	NA	false		01-DEC-2008
0000862124-11-000005	corporationPartnership	15	FMR LLC	01-OCT-2007	Shareholder	E	true		30-SEP-2010
0000862124-11-000005	corporationPartnership	16	Robert Donelan	14-JUN-2007	President & Director	NA	true		26-JUL-2010
0000862124-11-000005	corporationPartnership	17	Raymond Marcinowski	14-JUN-2007	President & Director	NA	true		29-FEB-2008
0000862124-11-000005	corporationPartnership	18	Barbara March	11-FEB-2008	Executive Operating Officer	NA	true		01-FEB-2010
0000862124-11-000005	corporationPartnership	22	Peter D. Stahl	01-AUG-2008	Assistant Secretary	NA	false		
0000862124-11-000005	corporationPartnership	19	Dub Nelson	15-SEP-2008	Executive Operating Officer	NA	true		01-DEC-2008
0000862124-11-000005	corporationPartnership	20	Christine Reynolds	01-AUG-2008	Executive Operating Officer	NA	true		
0000862124-11-000005	corporationPartnership	21	Mary Brady	01-AUG-2008	Secretary	NA	false		26-FEB-2010
0000862124-11-000005	corporationPartnership	23	Gerard McGraw	04-SEP-2007	Executive Operating Officer	NA	true		10-SEP-2009
0000862124-11-000005	corporationPartnership	24	Marvin Adams	15-SEP-2008	Director	NA	true		20-AUG-2009
0000862124-11-000005	corporationPartnership	25	Richard Dobbs	15-SEP-2008	Director	NA	true		09-OCT-2009
0000862124-11-000005	corporationPartnership	26	Phillip Guarino	01-DEC-2008	Treasurer	NA	false		31-MAY-2010
0000862124-11-000005	corporationPartnership	27	Robert J. Adams	10-SEP-2009	President	NA	true		
0000862124-11-000005	corporationPartnership	28	Timothy J. Barrett	20-AUG-2009	Assistant Treasurer	NA	false		
0000862124-11-000005	corporationPartnership	29	Michael Doorley	01-OCT-2009	Director	NA	true		01-APR-2010
0000862124-11-000005	corporationPartnership	30	Sharon Brovelli	01-FEB-2010	Executive Operating Officer	NA	true		26-JUL-2010
0000862124-11-000005	corporationPartnership	31	Robert Biemer	11-FEB-2010	Chief Legal Officer	NA	false		
0000862124-11-000005	corporationPartnership	32	Gerard McGraw	26-JUL-2010	Director	NA	true		
0000862124-11-000005	corporationPartnership	36	Christopher A. Hock	26-JUL-2010	Executive Operating Officer	NA	true		
0000862124-11-000005	corporationPartnership	37	Harris Gregg Komishane	26-JUL-2010	Treasurer	NA	false		
0000862124-11-000005	corporationPartnership	38	Susan Sturdy	26-JUL-2010	Secretary	NA	false		
0000862124-11-000005	corporationPartnership	39	Fidelity Workplace Services LLC	30-SEP-2010	Shareholder	E	true		
0000862124-11-000005	corporationPartnership	1	FMR Corp	01-JUL-1978	Shareholder	E	true		30-SEP-2007
0000862124-11-000005	corporationPartnership	2	Susan Sturdy	28-JUN-2006	Secretary	NA	false		01-AUG-2008
0000862124-11-000005	corporationPartnership	3	Timothy F. Hayes	28-JUN-2006	President & Director	NA	true		14-JUN-2007
0000862124-11-000005	corporationPartnership	4	Jeffrey Carney	28-JUN-2006	Executive Vice President	NA	true		14-JUN-2007
0000862124-11-000005	corporationPartnership	5	Laura B. Cronin	28-JUN-2006	Executive Operating Officer	NA	false		03-OCT-2007
0000862124-11-000005	corporationPartnership	6	Robert A. Dwight	03-JUL-2003	Executive Operating Officer	NA	true		
0000862124-11-000005	corporationPartnership	7	Joseph P. LoRusso	03-JUL-2003	Director	NA	true		14-JUN-2007
0000862124-11-000005	corporationPartnership	8	Stephen E. Tibbetts	01-AUG-1994	Treasurer	NA	false		14-JUN-2007
0000862124-11-000005	corporationPartnership	33	James Michael MacDonald	26-JUL-2010	Director	NA	true		
0000862124-11-000005	corporationPartnership	34	Michael Engber Wilens	26-JUL-2010	Director	NA	true		15-FEB-2011
0000862124-11-000005	corporationPartnership	35	Scott Morgan Gygi	26-JUL-2010	Executive Operating Officer	NA	true		
0001339630-11-000011	corporationPartnership	1	Thomas Stephen Schreier, Jr.	19-MAR-2001	Director, President, and CEO	NA	true		01-JAN-2011
0001339630-11-000011	corporationPartnership	2	Joseph Madison Ulrey III	31-DEC-2004	Director, CEO and President	NA	true		
0001339630-11-000011	corporationPartnership	3	Charles R. Manzoni, Jr.	01-JUN-2004	Director, General Counsel, and Secretary	NA	true		01-JAN-2011
0001339630-11-000011	corporationPartnership	4	David Harrison Lui	03-MAR-2005	CCO	NA	true		01-JAN-2011
0001339630-11-000011	corporationPartnership	10	Ruth M. Mayr	01-JAN-2011	Chief Compliance Officer	NA	true		
0001339630-11-000011	corporationPartnership	6	U.S. Bank National Association	19-MAR-2001	Shareholder	E	true		
0001339630-11-000011	corporationPartnership	7	U.S Bancorp	01-JUL-1958	Parent/U.S. Bank N.A.	NA	false		
0001339630-11-000011	corporationPartnership	8	Richard J. Ertel	01-JAN-2011	Director, General Counsel and Secretary	NA	true		
0001339630-11-000011	corporationPartnership	9	Eric J. Thole	01-JAN-2011	Director, Head of Operations, Technology	NA	true		
0001339630-11-000011	corporationPartnership	5	Mark Steven Jordahl	02-JUL-2001	Director and CIO	NA	true		31-AUG-2007
0000883757-11-000004	corporationPartnership	1	Kevin D. Reed	01-DEC-2004	Director, Chairman & CEO	NA	true		31-DEC-2008
0000883757-11-000004	corporationPartnership	22	Nicolaos Kypros Kyprianou	01-MAR-2011	Director & CEO	NA	true		
0000883757-11-000004	corporationPartnership	3	Terry Martinuk	26-FEB-2007	President	NA	true		
0000883757-11-000004	corporationPartnership	4	Josh Cooksley	14-AUG-2006	Director, Compliance	NA	false		17-DEC-2007
0000883757-11-000004	corporationPartnership	5	Josh Reusing	28-NOV-2005	Controller	NA	false		31-DEC-2008
0000883757-11-000004	corporationPartnership	6	James Gould	17-DEC-2007	Vice President, Compliance	NA	true		
0000883757-11-000004	corporationPartnership	7	Thomas W. Cryer	01-JUN-2006	Director	NA	true		21-AUG-2009
0000883757-11-000004	corporationPartnership	8	Michael Angus Gerrior	01-JUN-2006	Director	NA	true		
0000883757-11-000004	corporationPartnership	9	Bradley Robert Kipp	10-JUN-2008	Director	NA	true		
0000883757-11-000004	corporationPartnership	10	Bernard J. le Duc	10-JUN-2008	Director	NA	true		
0000883757-11-000004	corporationPartnership	11	John Allan Ringler	01-FEB-1990	Director	NA	true		
0000883757-11-000004	corporationPartnership	12	Wayne E. Newson	01-JUN-2006	Director	NA	true		10-JUN-2008
0000883757-11-000004	corporationPartnership	13	Douglas R. Swartout	01-JUN-2006	Director	NA	true		10-JUN-2008
0000883757-11-000004	corporationPartnership	14	Kevin D Reed	01-JAN-2009	Director and Chairman	NA	true		22-JAN-2010
0000883757-11-000004	corporationPartnership	15	Paul G. Smith	01-JAN-2009	Director & CEO	NA	true		28-FEB-2011
0000883757-11-000004	corporationPartnership	16	Josh Reusing	01-JAN-2009	Vice President, Finance	NA	true		
0000883757-11-000004	corporationPartnership	17	Elmer In-Suk Kim	20-AUG-2009	Director	NA	true		
0000883757-11-000004	corporationPartnership	18	Donald Arthur Wright	13-OCT-2009	Director	NA	true		22-JAN-2010
0000883757-11-000004	corporationPartnership	19	Kevin D. Reed	22-JAN-2010	Director	NA	true		15-JUN-2010
0000883757-11-000004	corporationPartnership	20	Donald Arthur Wright	22-JAN-2010	Director and Chairman	NA	true		
0000883757-11-000004	corporationPartnership	21	Thomas Richmond Spencer	15-JUN-2010	Director	NA	true		28-FEB-2011
0000883757-11-000004	corporationPartnership	2	Paul G. Smith	01-DEC-2004	Director, EVP & CFO	NA	true		31-DEC-2008
0001352156-11-000003	corporationPartnership	1	Gregory Henry Doremus	01-JUN-2000	Director	NA	true		
0001352156-11-000003	corporationPartnership	2	Christian William Thwaites	01-FEB-2005	Director, Chair, President & CEO	NA	true		
0001352156-11-000003	corporationPartnership	3	Michele Susan Gatto	13-JUN-2007	Director	NA	true		31-DEC-2010
0001352156-11-000003	corporationPartnership	4	Micheal Dominic Dellipriscoli	09-JUN-2005	Chief Financial Officer & SVP	NA	true		
0001352156-11-000003	corporationPartnership	5	John Birch	31-MAR-2006	Chief Operating Officer	NA	true		
0001352156-11-000003	corporationPartnership	11	National Life Holding Company	01-JAN-1999	Sole Owner of NLV Financial Corporation	E	false		
0001352156-11-000003	corporationPartnership	7	Lisa Francesca Muller	06-FEB-2009	Counsel	NA	false		
0001352156-11-000003	corporationPartnership	8	Donald P Messier	14-MAR-2010	Vice President & Treasurer	NA	false		
0001352156-11-000003	corporationPartnership	9	Sentinel Asset Management, Inc.	01-OCT-2005	Sole Shareholder	E	true		
0001352156-11-000003	corporationPartnership	10	NLV Financial Corporation	01-NOV-2005	Sole Owner of Sentinel Asset Mgmt, Inc	E	false		
0001352156-11-000003	corporationPartnership	6	John Kevin Landy	31-MAR-2006	Senior Vice President	NA	true		
0001511164-11-000007	soleProprietorship	1	Micah Eldred	22-MAR-2011	CEO			Chief Executive Officer	
0001419454-11-000007	corporationPartnership	6	Caron McDonald	07-SEP-2006	Director (see Attachment 1)	NA	true		15-DEC-2008
0001419454-11-000007	corporationPartnership	17	Steven Lee Kuhlman	12-AUG-2010	Director	NA	true		
0001419454-11-000007	corporationPartnership	16	John D. Walsh	02-AUG-2010	Director	NA	true		
0001419454-11-000007	corporationPartnership	15	Anmarie Ciccolo	01-AUG-2010	Transfer Agent CCO	NA	false		
0001419454-11-000007	corporationPartnership	14	Saikat Bhattacharya	20-JUL-2010	Director	NA	true		
0001419454-11-000007	corporationPartnership	13	Sunil Kunte	20-MAY-2009	Director	NA	true		
0001419454-11-000007	corporationPartnership	12	Kevin Smith	16-DEC-2008	Director	NA	true		08-APR-2009
0001419454-11-000007	corporationPartnership	11	Arijit Mukherji	01-DEC-2008	Director	NA	true		16-APR-2010
0001419454-11-000007	corporationPartnership	10	Mahesh Muzumdar	01-DEC-2008	Director	NA	true		31-JUL-2010
0001419454-11-000007	corporationPartnership	9	Gurpal Singh	09-SEP-2008	Director	NA	true		19-DEC-2008
0001419454-11-000007	corporationPartnership	8	Richard Siegelman	04-FEB-2008	Transfer Agent CCO (see Attachment 1)	NA	false		31-JUL-2010
0001419454-11-000007	corporationPartnership	7	Yash Pal Syngal	14-AUG-2006	Director	NA	true		19-AUG-2008
0001419454-11-000007	corporationPartnership	5	Surinder Singh	01-DEC-2005	Director (see Attachment 1)	NA	true		31-AUG-2008
0001419454-11-000007	corporationPartnership	4	Fidelity International Services Limited	29-MAR-2007	Shareholder	NA	false		24-MAR-2009
0001419454-11-000007	corporationPartnership	3	FIL Limited	29-MAR-2007	Shareholder	B	false		24-MAR-2009
0001419454-11-000007	corporationPartnership	2	Fidelity India Shared Services Partnership	26-OCT-2004	Shareholder	NA	false		
0001419454-11-000007	corporationPartnership	1	FID Holdings (Mauritius) Limited	08-OCT-2004	Shareholder	E	true		
0001413398-11-000004	corporationPartnership	34	Albert Miller	06-AUG-2010	Vice President	NA	true		
0001413398-11-000004	corporationPartnership	17	Mary Ann Fappiano	23-JAN-2006	Managing Director, Assistant Treasurer	NA	true		01-OCT-2008
0001413398-11-000004	corporationPartnership	36	Chris O'Dell	24-JAN-2011	Managing Director, Secretary	NA	true		
0001413398-11-000004	corporationPartnership	1	Matthew Paul Martin	01-JUN-2008	President and CEO	NA	true		
0001413398-11-000004	corporationPartnership	2	Joseph Patrick Pollaro	01-JUN-2008	Managing Director	NA	true		
0001413398-11-000004	corporationPartnership	3	Richard Charlino	01-JUN-2008	ED, Chief Technology Officer	NA	false		01-JUN-2010
0001413398-11-000004	corporationPartnership	4	Gina Gallagher	01-JUN-2008	Executive Director, AML Officer	NA	true		
0001413398-11-000004	corporationPartnership	5	Robert Henry Serafin	01-JUN-2008	Executive Director	NA	true		
0001413398-11-000004	corporationPartnership	16	Stefanie Chang Yu	29-SEP-2003	Managing Director, Assistant Secretary	NA	true		
0001413398-11-000004	corporationPartnership	6	Evan Andrew Gordon	17-OCT-2007	Vice President, Chief Compliance Officer	NA	true		05-MAR-2010
0001413398-11-000004	corporationPartnership	7	Lisa Lee Gray	17-OCT-2007	Vice President, Compliance Officer	NA	true		01-JUN-2010
0001413398-11-000004	corporationPartnership	8	Keraya Sherie Jefferson	28-SEP-2007	Vice President, Chief Compliance Officer	NA	true		
0001413398-11-000004	corporationPartnership	9	Edward Meehan	28-SEP-2007	Executive Director, Assistant Secretary	NA	true		
0001413398-11-000004	corporationPartnership	10	Brian Drummond	01-JUN-2008	Executive Director	NA	true		01-JUN-2010
0001413398-11-000004	corporationPartnership	11	Laurie Jones	01-JUN-2008	Executive Director	NA	true		01-JUN-2010
0001413398-11-000004	corporationPartnership	12	Mario A Furlan	01-JUN-2008	Executive Director	NA	true		
0001413398-11-000004	corporationPartnership	13	Randy Takian	01-JUN-2008	Managing Director	NA	false		31-OCT-2010
0001413398-11-000004	corporationPartnership	14	Amy R. Doberman	06-FEB-2006	Managing Director, Secretary	NA	true		03-APR-2009
0001413398-11-000004	corporationPartnership	15	Kenneth Castiglia	15-DEC-2005	Managing Director, Treasurer	NA	true		09-FEB-2009
0001413398-11-000004	corporationPartnership	33	Susan Forman	06-AUG-2010	Vice President	NA	true		
0001413398-11-000004	corporationPartnership	32	Lonnie Bae	06-AUG-2010	Vice President	NA	true		
0001413398-11-000004	corporationPartnership	31	Bob Murphy	06-AUG-2010	Executive Director	NA	true		
0001413398-11-000004	corporationPartnership	30	Edmond Moriarty	06-AUG-2010	Managing Director	NA	true		
0001413398-11-000004	corporationPartnership	29	Sara Furber	06-AUG-2010	Managing Director	NA	true		
0001413398-11-000004	corporationPartnership	28	Paul Julius	06-AUG-2010	Managing Director, CFO, Treasurer	NA	true		
