ACCESSION_NUMBER	PERIODOFREPORT	ENTITYNAME	SERVICECOMPANY	REGISTRANTENGAGEDSERVICE	REGULATORYAGENCY	AMENDMENTFILED	ADDITIONALINFORMATION	NUMBERITEMSRECEIVEDFORTRANSFER	NUMMASTERSECURITYHOLDERFILINGS	NUMBERINDIVIDUALACCOUNTS	NUMDIVREINVDIRPURPLANACCOUNTS	NUMDIRECTREGISTSYSTEMACCOUNTS	NUMBERFILED	FILEALL	SECHOLDERADDITIONALINFO	ALWAYSCOMPLIANT	NUMBERMONTHSNOTCOMPLIANT	NUMBERNOTICENONCOMPLIANCEFILED	TOTAL	TOTALOTHERTHANRECEIPTORDERDATE	NUMLOSTACCTSREMITTEDTOSTATES
0001169743-11-000030	31-DEC-2010	J D Clark & Company	NONE	N	SEC	Not applicable		38279	0	26038	0	0	0			Yes			0	0	0
0001104659-11-017899	31-DEC-2010	CH2M HILL Companies, Ltd.	NONE	N	SEC	Not applicable		19246	8119	4985	4985	0	0			Yes			0	0	1
0001327356-11-000001	31-DEC-2010	Homeland Community Bank	NONE	N	FDIC	Not applicable		74	980	980	0	0									0
0000230234-11-000002	31-DEC-2010	First Tennessee Bank National Association	ALL	N	OCC	Not applicable															
0001398344-11-000721	31-DEC-2010	Matrix 360 Administration LLC	NONE	N	SEC	Not applicable		103810	44445	38421	38421	38421	0			Yes			23769	0	0
0001398344-11-000719	31-DEC-2010	Matrix Capital Group, Inc.	NONE	N	SEC	Not applicable		59638	0	0	0	0	0			Yes			30002	0	1
0000913801-11-000001	31-DEC-2010	Advance Capital Group, Inc.	NONE	N	SEC	Not applicable		0	0	10928	10866	10928									0
0000950123-11-031282	31-DEC-2010	Greif, Inc.	NONE	N	SEC	Not applicable		38	121	98	0	1									0
0000838927-11-000001	31-DEC-2010	Bank of America, N.A.	NONE	N	OCC	Not applicable		1532	23515	23515	0	0	0			Yes			0	0	4
0001458661-11-000002	31-DEC-2010	Wilmington Trust Company	NONE	N	BGFRS	Not applicable		1655	18494	18494	0	0	0			Yes			0	0	194
0000885617-11-000002	31-DEC-2010	Hewitt Associates LLC	NONE	Y	SEC	Not applicable		0	0	15469499	0	0									0
0000027048-11-000002	31-DEC-2010	DST Systems, Inc.	SOME	Y	SEC	Yes, filed amendment(s)		264670	6910887	6340753	5511903	9694	0			Yes			33070826	114372	1825
0001144204-11-018753	31-DEC-2010	VStock Transfer, LLC	SOME	N	SEC	Yes, filed amendment(s)		196	1510	1510	0	0	0			Yes			0	0	0
0001477932-11-000413	31-DEC-2010	Manhattan Transfer Registrar Company	NONE	N	SEC	Not applicable		1493	20607	20607	0	3	0			Yes			0	0	0
0000899635-11-000002	31-DEC-2010	Integrity Fund Services, LLC	NONE	N	SEC	Yes, filed amendment(s)		3324	116190	17697	3397	0	0			Yes			16707	0	0
0000733598-11-000003	31-DEC-2010	AllianceBernstein Investor Services, Inc.	NONE	N	SEC	Not applicable		156305	1316288	1316288	1271325	679005	0			Yes			9358516	146791	252
0000734611-11-000002	31-DEC-2010	Cincinnati Financial Corporation	NONE	N	SEC	Not applicable		2639	19371	19371	5100	4130	0			Yes			0	0	17
0000950123-11-031174	31-DEC-2010	Synovus Trust Company, N.A.	NONE	N	OCC	Not applicable		7064	0	0	0	0	0			Yes			0	0	0
0000874230-11-000002	31-DEC-2010	Publix Super Markets, Inc.	NONE	N	SEC	Not applicable		33220	96460	96460	0	0	0			Yes			0	0	4485
0001452780-11-000003	31-DEC-2010	DST Worldwide Services India Private Limited	NONE	Y	SEC	Yes, filed amendment(s)		1144	0	0	0	0	0			Not Applicable			205482	8	0
0001145896-11-000003	31-DEC-2010	MVB Bank, Inc.	SOME	N	FDIC	Not applicable		69	1011	1011	0	0	0			Yes			0	0	0
0001035449-11-000217	31-DEC-2010	Huntington Asset Services, Inc.	NONE	Y	SEC	Yes, filed amendment(s)		17791	112897	112897	107413	107413	0			Yes			438859	3828	54
0000950123-11-031149	31-DEC-2010	Tri-Continental Corporation	ALL	N	SEC	No, failed to file amendment(s)	Due to a suspended filing registrant was unable to file location change within 60 days.														
0001460584-11-000003	31-DEC-2010	Bangor Savings Bank	NONE	N	FDIC	Not applicable		142	1	1	0	0									0
0000839097-11-000002	31-DEC-2010	Deutsche Bank Trust Company Americas	SOME	Y	BGFRS	No, failed to file amendment(s)	An amendment related to line 11 of TA-1 (an outside organization contracted to perform transfer agent functions in the registrant's name) was filed; however, not within the 60 days.	0	56543	56543	0	0	0			Yes			0	0	222
0001371431-11-000003	31-DEC-2010	The Bank of New York Mellon Trust Company NA	ALL	Y	OCC	Not applicable															
0001479495-11-000004	31-DEC-2010	Dynamic Transfer Services Corp	NONE	N	SEC	Not applicable		45	2628	2628	0	0	0			Yes			0	0	0
0000826074-11-000001	31-DEC-2010	Unico American Corporation	NONE	N	SEC	Not applicable		23	350	350	0	0									0
0000005076-11-000002	31-DEC-2010	American Funds Service Company	NONE	N	SEC	Yes, filed amendment(s)		544570	33219461	33219445	32673851	0	0			Not Applicable			213968562	57590	1439
0000950123-11-030956	31-DEC-2010	APACHE CORPORATION	SOME	N	SEC	Not applicable		27	869	0	0	0									0
0001380486-11-000002	31-DEC-2010	TD Ameritrade Clearing, Inc	NONE	N	SEC	Yes, filed amendment(s)		0	0	12	0	0									0
0001434234-11-000001	31-DEC-2010	GLOBEX TRANSFER, LLC	NONE	N	SEC	Not applicable		2466	17853	17853	0	0	7	Yes		Yes			0	0	0
0001018490-11-000010	31-DEC-2010	DB Services Americas, Inc.	NONE	Y	SEC	No, failed to file amendment(s)	Response is 'yes' for changes directly related to Registrant. Response is 'no' regarding certain Control Affiliate (CA) events. Registrant filed amendments, but not always within 60 calendar days. It is understood that these were timely reported by CAs.	1626	55100	55100	0	0	0			Yes			0	0	0
0001316141-11-000002	31-DEC-2010	Transhare Corporation	NONE	N	SEC	Not applicable		2242	11621	11621	0	0	0			Yes			0	0	0
0000717511-11-000002	31-DEC-2010	Intercontinental Registrar & Transfer Agency, Inc.	NONE	N	SEC	Not applicable		0	20014	20014	0	0	0			Not Applicable			0	0	0
0001096906-11-000602	31-DEC-2010	Progressive Transfer Corp.	SOME	N	SEC	Yes, filed amendment(s)		286	3269	3269	0	10	0			Yes			0	0	0
0001004224-11-000002	31-DEC-2010	The Walt Disney Company	NONE	N	SEC	Not applicable		16556	1000293	1000293	167878	18869	0			Yes			0	0	13864
0000769188-11-000004	31-DEC-2010	MFS Service Center, Inc.	SOME	N	SEC	Yes, filed amendment(s)		626446	2982993	2982993	2703682	0	0			Yes			8885685	427279	493
0001096906-11-000601	31-DEC-2010	Interwest Transfer Co., Inc.	NONE	Y	SEC	Yes, filed amendment(s)		13116	249574	249574	0	102	0			Yes			0	0	0
0001146230-11-000001	31-DEC-2010	Computershare Inc.	SOME	Y	SEC	Yes, filed amendment(s)		1045050	14003452	14014037	4892184	6916224	0			Yes			0	0	187385
0001145892-11-000003	31-DEC-2010	Computershare Trust Company, N.A.	ALL	Y	OCC	Yes, filed amendment(s)															
0001108200-11-000002	31-DEC-2010	Computershare Investor Services, LLC	ALL	N	SEC	Yes, filed amendment(s)															
0000854922-11-000006	31-DEC-2010	The Bank of New York Mellon	SOME	Y	BGFRS	Yes, filed amendment(s)		21948	1304187	1304187	32752	0	0			Yes			0	0	51565
0000862124-11-000007	31-DEC-2010	Fidelity Investments Institutional Operations Company, Inc.	SOME	Y	SEC	Yes, filed amendment(s)		443051	26422896	26422896	26028475	0	0			Not Applicable			506232829	1354469	273
0001419454-11-000009	31-DEC-2010	Fidelity Business Services India Private Limited	NONE	Y	SEC	Yes, filed amendment(s)		0	0	0	0	0									0
0000024179-11-000004	31-DEC-2010	Continental Stock Transfer & Trust Company	NONE	Y	SEC	No, failed to file amendment(s)	Service contracts were signed October 30, 2009. Continental did not file an amendment to   TA-1 because it was not aware that the above Deutsche Bank entities were registered transfer agents. An amendment to TA-1 will be filled concurrently with this form	43781	1727725	1727725	14278	18115	0			Yes			0	0	8377
0001410382-11-000001	31-DEC-2010	ROLLOVER SHAREHOLDER SERVICES LLC	NONE	N	SEC	Not applicable		60931	44934	44934	0	0	0			Yes			60931	0	0
0001077223-11-000003	31-DEC-2010	VANTAGEPOINT TRANSFER AGENTS, LLC	SOME	N	SEC	Not applicable		0	64923	64923	0	0	0			Yes			604161	13218	0
0000839287-11-000002	31-DEC-2010	State Street Bank and Trust Company	SOME	Y	BGFRS	Yes, filed amendment(s)		309	64525	64525	114	0	0			Yes			1191455	2375	15
0001144204-11-018255	31-DEC-2010	CAMPBELL & CO INC /TA	NONE	N	SEC	Yes, filed amendment(s)		728	25449	25449	0	0	0			Yes			402	0	0
0001041134-11-000003	31-DEC-2010	EPIC Advisors, Inc	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000838135-11-000002	31-DEC-2010	Branch Banking and Trust Company	NONE	N	FDIC	Not applicable		8604	153506	227923	70217	4200	0			Yes			0	0	688
0001474589-11-000003	31-DEC-2010	Diamond Hill Capital Management, Inc. TA	ALL	N	SEC	Not applicable															
0001451217-11-000002	31-DEC-2010	SEI Institutional Transfer Agent, Inc.	SOME	N	SEC	Yes, filed amendment(s)		4318	22009	22008	18127	0	0			Yes			894929	2214	0
0000950123-11-030796	31-DEC-2010	Freedom Funds Management Company	NONE	N	SEC	Not applicable		456	10604	8936	7721	0	0			Yes			9861	7	0
0001431216-11-000002	31-DEC-2010	Citi Fund Services Ohio, Inc.	NONE	Y	OCC	No, failed to file amendment(s)	Internal group charged with filing TA-1 received incomplete information about the scope of Citi Fund Services Ohio, Inc.'s Sub-TA Agreement with SEI Investments Fund Management. Sub-TA Agreement ended in Q2 2010; Form TA-1 amendment filed in Q1 2011.	70366	347738	347738	282519	0	0			Yes			6290931	58200	108
0001398344-11-000701	31-DEC-2010	Ameritor Financial Corporation	NONE	N	SEC	Not applicable		25	1029	1005	922	1005	0			Yes			24	0	0
0001000952-11-000002	31-DEC-2010	ACS Securities Services, Inc.	NONE	N	SEC	Not applicable		3003	95655	95655	0	0	0			Yes			0	0	0
0000734846-11-000001	31-DEC-2010	Ameren Services Company	NONE	N	SEC	Not applicable		6192	70301	70301	48412	257	0			Yes			0	0	159
0000944496-11-000004	31-DEC-2010	Mellon Investor Services LLC	NONE	Y	SEC	Yes, filed amendment(s)		807151	24631307	24634179	2847737	7997484	0			Yes			0	0	105367
0000868275-11-000002	31-DEC-2010	Saturna Capital Corporation	NONE	N	SEC	Not applicable		0	81982	81982	81982	0	0			Not Applicable			204220	45	6
0000854890-11-000002	31-DEC-2010	Boston Trust and Investment Management Company	SOME	N	FDIC	Yes, filed amendment(s)		0	85	85	0	0									0
0000891010-11-000001	31-DEC-2010	Over The Counter Stock Transfer, Inc	NONE	N	SEC	Not applicable		1000	95606	0	0	8	0			Yes			0	0	0
0000870156-11-000016	31-DEC-2010	AdminiSystems, Inc.	NONE	N	SEC	Not applicable		41	68	36	27	0									0
0001054377-11-000003	31-DEC-2010	Sansima Consulting Group, Inc.	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000878029-11-000001	31-DEC-2010	Millburn Ridgefield Corporation	NONE	N	SEC	Not applicable		240	24267	24267	0	24267	0			Yes			3717	0	0
0000088525-11-000314	31-DEC-2010	Rydex Fund Services, LLC	SOME	Y	SEC	Yes, filed amendment(s)		9634	260538	260538	259414	0	0			Not Applicable			7636782	8797	10
0001104659-11-017607	31-DEC-2010	Security Land and Development Corporation	NONE	N	SEC	Not applicable		4	0	728	0	1									0
0001007444-11-000009	31-DEC-2010	LPL Financial LLC	SOME	N	SEC	Yes, filed amendment(s)		45665	5107	5107	5102	0	0			Yes			924028	0	0
0000710386-11-000001	31-DEC-2010	Western States Transfer & Registrar, Inc	NONE	N	SEC	Not applicable		439	14249	0	0	0	0			Yes			0	0	0
0000734751-11-000001	31-DEC-2010	Duke Energy Corporation	NONE	N	SEC	Not applicable		17415	156759	156759	120234	56423	0			Yes			0	0	4195
0001085284-11-000001	31-DEC-2010	Wichita National Life Insurance Company	NONE	N	SEC	Not applicable		21	538	538	0	0									0
0000352083-11-000002	31-DEC-2010	Jersy Transfer and Trust Co.	SOME	Y	SEC	Not applicable		730	71257	71257	0	0	0			Yes			0	0	0
0000854922-11-000005	31-DEC-2010	The Bank of New York Mellon	NONE	Y	BGFRS	Yes, filed amendment(s)		21948	1304187	1304187	32752	0	0			Yes			0	0	51565
0001105607-11-000002	31-DEC-2010	Waddell & Reed Services Company(dba WI Services Company)	NONE	N	SEC	Not applicable		136087	3938248	3938248	3850598	0	0			Yes			16296649	33179	890
0001133702-11-000006	31-DEC-2010	National Financial Services LLC	NONE	Y	SEC	Yes, filed amendment(s)		1328376	26060462	26060462	25474715	0	0			Not Applicable			154842548	2080677	2584
0001146277-11-000002	31-DEC-2010	The Colbent Corporation	NONE	Y	SEC	Not applicable		3344	0	67617	0	0	0			Not Applicable			0	0	0
0000889231-11-000006	31-DEC-2010	Reich & Tang Services, Inc.	SOME	N	SEC	Yes, filed amendment(s)		8298	81072	81072	80657	0	0			Yes			3667385	565	0
0001420506-11-000068	31-DEC-2010	BANK OF LOUISIANA	NONE	N	FDIC	Not applicable		15	1025	1025	0	0	0			Yes			0	0	0
0001488312-11-000002	31-DEC-2010	FINANCIAL DATA SERVICES, INC.	NONE	N	OCC	Not applicable		1495	73088	65985	65985	0	0			Not Applicable			52591	0	23
0001455353-11-000002	31-DEC-2010	West Coast Stock Transfer Inc.	NONE	N	SEC	Not applicable		190	1402	1402	0	0	0			Yes			0	0	0
0000854889-11-000001	31-DEC-2010	West Suburban Bancorp, Inc.	NONE	N	BGFRS	Not applicable		195	921	921	0	0									0
0001283467-11-000001	31-DEC-2010	Valiant Trust Company	SOME	N	SEC	Yes, filed amendment(s)		1346	6581	7059	659	0	0			Yes			0	0	0
0001445583-11-000001	31-DEC-2010	AlphaMetrix, LLC	NONE	N	SEC	Not applicable		584	1073	1007	0	0	0			Yes			1074	0	0
0000002380-11-000001	31-DEC-2010	Administrative Data Management Corp.	NONE	N	SEC	Not applicable		10062	512077	512077	498483	0	0			Yes			2306096	14580	307
0001140361-11-019230	31-DEC-2010	STOCKTRANS, INC.	NONE	N	SEC	Yes, filed amendment(s)		7167	98699	98699	9367	11227	0			Yes			0	0	860
0001093287-11-000021	31-DEC-2010	Transfer Online, Inc.	NONE	Y	SEC	Yes, filed amendment(s)		11333	169073	169073	0	1840	0			Yes			0	0	0
0001060257-11-000001	31-DEC-2010	BANCO SANTANDER PUERTO RICO	SOME	N	FDIC	Not applicable		1943	527	527	70	1	0			Yes			0	0	0
0000854922-11-000003	31-DEC-2009	The Bank of New York Mellon	SOME	Y	BGFRS	Not applicable		47176	1548057	1548057	58590	48	0			Yes			0	0	76474
0001352156-11-000005	31-DEC-2010	Sentinel Administrative Services, Inc.	NONE	Y	SEC	Yes, filed amendment(s)		35271	271121	0	0	0	0			Yes			463597	7050	53
0001140361-11-019213	31-DEC-2010	National Western Life Insurance Comapny	NONE	N	SEC	Not applicable		0	2	2	0	0									0
0000773568-11-000004	31-DEC-2010	EQUITRUST INVESTMENT MANAGEMENT SERVICES, INC.	NONE	N	SEC	Yes, filed amendment(s)		27	20169	20199	20039	0	0			Yes			99661	1375	0
0000950123-11-030175	31-DEC-2010	Peoples Bank SB	NONE	N	FDIC	Not applicable		288	423	423	132	0									0
0001474591-11-000002	31-DEC-2010	Advanced Fund Administration, LLC	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000731191-11-000002	31-DEC-2010	Securities Transfer, Inc.	NONE	N	SEC	Not applicable		6	1017	1017	0	0	0			Yes			0	0	0
0000759458-11-000035	31-DEC-2010	The Canandaigua National Bank and Trust Company	NONE	N	OCC	Not applicable		279	1	1315	0	0									0
0001104659-11-017375	31-DEC-2010	McCormick & Co., Inc	ALL	N	SEC	Not applicable															
0000735241-11-000002	31-DEC-2010	Presidential Life Corporation	NONE	N	SEC	Not applicable		29	499	0	0	0									1
0000882734-11-000003	31-DEC-2010	Olde Monmouth Stock Transfer Co., Inc.	NONE	Y	SEC	Not applicable		5531	115881	115881	0	3	0			Yes			0	0	0
0001140361-11-019094	31-DEC-2010	Fidelity Transfer Service, Inc.	NONE	N	SEC	Not applicable		36	544	0	0	0									0
0001204459-11-000836	31-DEC-2010	Canadian Stock Transfer Company Inc.	NONE	Y	SEC	Yes, filed amendment(s)		18390	1138637	1262975	124338	0	0			Yes			0	0	0
0000795162-11-000001	31-DEC-2010	Northeast Investors Trust	NONE	N	SEC	Not applicable		0	18632	18632	8831	0	0			Yes			112398	175	44
0000735060-11-000001	31-DEC-2010	Northeast Investors Growth Fund	NONE	N	SEC	Not applicable		0	3517	3517	3336	0	0			Yes			0	0	8
0001516915-11-000001	31-DEC-2010	Denmark State Bank	NONE	N	FDIC	Not applicable		171	1619	1619	0	1	0			Yes			0	0	0
0001029661-11-000004	31-DEC-2010	FASCore, LLC	NONE	N	SEC	Not applicable		0	10190	10190	10190	0	0			Yes			935066	78	0
0001445546-11-001287	31-DEC-2010	FTP Services LLC	NONE	N	SEC	No, failed to file amendment(s)	Administrative oversight	0	5087	5087	0	0	0			Not Applicable			0	0	0
0001002105-11-000060	31-DEC-2010	Highlands Union Bank	NONE	N	BGFRS	Not applicable		99	1476	0	527	0	0			Yes			0	0	0
0000839142-11-000004	31-DEC-2010	First Citizens Bank & Trust Company	NONE	N	FDIC	Not applicable		3137	50494	42081	557	159	0			Yes			0	0	115
0000752336-11-000001	31-DEC-2010	United Shareholder Services, Inc.	NONE	N	SEC	Not applicable		2115	62114	0	58724	0	0			Not Applicable			331438	472	135
0000737074-11-000002	31-DEC-2010	USAA Transfer Agency Company, dba USAA Shareholder Account Services	SOME	N	SEC	No, failed to file amendment(s)	The registrant recently added a vendor relationship to provide connectivity to the NSCC. An amended form has been filed to conform to the registrant's vendor's corresponding TA-1 update.	0	3098954	3098954	3046897	0	0			Yes			11676942	19086	113
0000838981-11-000010	31-DEC-2010	The Northern Trust Company	NONE	N	BGFRS	Not applicable		39945	479721	479721	397102	0	0			Yes	0	0	1327296	4050	46
0001460454-11-000001	31-DEC-2010	Hancock Bank of Alabama	ALL	N	FDIC	Not applicable															
0000879089-11-000001	31-DEC-2010	Hancock Bank of Louisiana	ALL	N	FDIC	Not applicable															
0001145697-11-000001	31-DEC-2010	Fulton Bank, National Association	NONE	N	OCC	Not applicable		1741	29067	29067	13180	122	0			Yes			0	0	8
0000838141-11-000003	31-DEC-2010	Hancock Bank	NONE	Y	FDIC	Not applicable		26	12481	24219	15075	375	0			Yes			47782	0	30
0001146032-11-000003	31-DEC-2010	Banco Popular de Puerto Rico	SOME	N	BGFRS	Yes, filed amendment(s)		2090	21165	21165	10116	157	1	Yes		Yes			2988	0	197
0001030030-11-000001	31-DEC-2010	Nottingham Shareholder Services, LLC	NONE	N	SEC	Not applicable		0	14625	14625	14625	12363	0			Yes			69585	99	0
0001288763-11-000004	31-DEC-2010	Computershare Investor Services Inc.	SOME	Y	SEC	Not applicable		145123	696515	696515	0	9390	0			Yes			0	0	0
0001288777-11-000006	31-DEC-2010	Computershare Trust Company of Canada	SOME	Y	SEC	Not applicable		0	2241362	2241778	87074	65911	0			Yes			0	0	0
0001064418-11-000001	31-DEC-2010	Milliman, Inc.	NONE	Y	SEC	Yes, filed amendment(s)		0	0	0	0	0									0
0001178677-11-000005	31-DEC-2010	BNY Mellon Trust Company of Illinois	ALL	N	BGFRS	Not applicable															
0000948718-11-000003	31-DEC-2010	Westar Energy, Inc	SOME	N	SEC	Not applicable		1037	22963	22963	16901	452	0			Yes			0	0	47
0001501488-11-000003	31-DEC-2010	Stock Option Analyzer.com, Inc.	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000922838-11-000003	31-DEC-2010	web401k.com, Inc.	NONE	N	SEC	Not applicable		0	0	8940	0	0									0
0000950123-11-029608	31-DEC-2010	Columbia Management Investment Services Corp.	SOME	Y	SEC	Yes, filed amendment(s)		1015633	4430409	5431418	4917078	0	0			Yes			14419994	283858	133
0000831495-11-000003	31-DEC-2010	Delaware Service Co Inc	SOME	N	SEC	Yes, filed amendment(s)		8677	920217	920217	836458	0	0			Yes			2722376	17319	545
0001204459-11-000814	31-DEC-2010	Olympia Trust Company	SOME	Y	SEC	No, failed to file amendment(s)	Added Olde Monmouth Stock Transfer Co, Inc. as a named transfer agent that uses Olympia as a service company on November 5, 2010, and ended relationship with BNY Trust Company of Canada on December 31, 2010. Missed filing the amendment.	165	1215	0	0	0	0			Yes			0	0	0
0001146028-11-000001	31-DEC-2010	BNP PARIBAS, NEW YORK BRANCH	NONE	N	BGFRS	Not applicable		877	3	3	0	0									0
0001302656-11-000008	31-DEC-2010	Routh Stock Transfer Inc.	NONE	N	SEC	Not applicable		2585	9660	9660	0	0	0			Yes			0	0	0
0000920493-11-000004	31-DEC-2010	Lee Financial Recordkeeping, Inc.	NONE	N	SEC	Not applicable		63	0	2210	1862	0									0
0001451316-11-000004	31-DEC-2010	Franklin Templeton Investor Services GmbH	NONE	Y	SEC	Yes, filed amendment(s)		511	80720	80720	0	0	0			Yes			745021	2555	51
0001302656-11-000007	31-DEC-2010	Routh Stock Transfer Inc.	NONE	N	SEC	Not applicable		2585	9660	9660	0	0	0			Yes			0	0	0
0001302656-11-000006	31-DEC-2009	Routh Stock Transfer Inc.	NONE	N	SEC	Not applicable		1020	9287	0	0	0	0			Yes			0	0	0
0001242588-11-000002	31-DEC-2010	Wells Capital, Inc.	NONE	Y	SEC	Not applicable		574	8609	8609	0	0	0			Yes			0	0	0
0001049169-11-000002	31-DEC-2010	ALPS Fund Services, Inc.	NONE	N	SEC	Not applicable		180985	374189	374189	342750	374189	0			Not Applicable			2793570	48764	172
0001140361-11-018839	31-DEC-2010	Old Stone Corporation	NONE	N	SEC	Not applicable		10	40837	40837	5464	0	0			Yes			0	0	0
0000891804-11-001378	31-DEC-2010	Weitz, Wallace R. & Company	SOME	N	SEC	Not applicable		738	21629	21629	18761	0	0			Yes			13724	16	0
0001277690-11-000007	31-DEC-2010	CIBC Mellon Trust Company	SOME	N	SEC	Yes, filed amendment(s)		76073	1141231	0	0	0	0			Yes			0	0	0
0000842581-11-000001	31-DEC-2010	Lorain National Bank	NONE	N	OCC	Not applicable		0	1	1	0	0									0
0001413398-11-000005	31-DEC-2010	Morgan Stanley Services Co. Inc.	SOME	N	SEC	No, failed to file amendment(s)	Form TA-1 amendments were not filed timely to reflect changes in those designated officers that are considered control persons for purposes of TA filings.	61194	91840	91840	84826	0	0			Yes			728530	382	115
0001372678-11-000002	31-DEC-2010	Western Reserve Bank	NONE	N	BGFRS	Not applicable		22	460	488	28	0									0
0001140361-11-018813	31-DEC-2010	Manning & Napier Advisors, Inc.	ALL	N	SEC	Yes, filed amendment(s)															
0000854729-11-000003	31-DEC-2010	UMB Bank, National Association	NONE	Y	OCC	Not applicable		437	29751	29751	0	0	0			Yes			0	0	33
0001007189-11-000004	31-DEC-2010	Kenmar Preferred Investments Corp.	NONE	N	SEC	Not applicable		89	4093	4093	0	0	0			Yes			0	0	0
0000853452-11-000001	31-DEC-2010	National Bank of Middlebury	NONE	N	OCC	Not applicable		30	386	386	0	0									0
0001144204-11-017161	31-DEC-2010	Johnson Financial, Inc.	NONE	N	SEC	Not applicable		106	3093	10437	10429	10437	0			Yes			23774	5	0
0000019617-11-000157	31-DEC-2010	JP Morgan AG	ALL	N	OCC	Yes, filed amendment(s)															
0000892712-11-000213	31-DEC-2010	Fiduciary Counselling, Inc.	NONE	N	SEC	Not applicable		6	4	0	0	0									0
0001073944-11-000003	31-DEC-2010	UMB Fund Services, Inc.	NONE	Y	SEC	Not applicable		73484	291441	291441	107307	173430	0			Yes			900010	4675	115
0000275143-11-000004	31-DEC-2010	Boston Financial Data Services, Inc.	SOME	Y	SEC	Yes, filed amendment(s)		2254809	19519027	19519027	18141111	0	0			Yes			79036823	268855	8054
0000788603-11-000002	31-DEC-2010	National Financial Data Services, Inc.	SOME	Y	SEC	Yes, filed amendment(s)		957974	9496027	9496027	7862253	0	0			Yes			41387488	62684	556
0000817712-11-000014	31-DEC-2010	Thrivent Financial Investor Services, Inc.	SOME	N	SEC	Yes, filed amendment(s)		20446	0	871169	861453	0	0			Not Applicable			128565	0	0
0001144204-11-017037	31-DEC-2010	Madison Stock Transfer Inc.	NONE	N	SEC	Not applicable		2113	29755	29775	0	0	0			Yes			0	0	0
0001019687-11-000956	31-DEC-2010	Oconee State Bank	NONE	N	FDIC	Not applicable		48	714	714	0	0									0
0001020337-11-000002	31-DEC-2010	Principal Shareholder Services, Inc.	SOME	N	SEC	Yes, filed amendment(s)		2654	1477717	1477717	1415619	0	0			Yes			1055633	25441	65
