ACCESSION_NUMBER	COMPANY_TYPE	SVCCOMPANY_ID	ENTITYNAME	FILENUMBER	ADDRESS
0000849542-15-000015	asServiceCompany	9	Dreyfus Transfer, Inc.	084-06102	144 Glenn Curtiss Boulevard  Uniondale  11556-0144
0000849542-15-000015	serviceCompany	1	Computershare Inc.	084-05925	250 Royall Street  Canton  02021
0000849542-15-000015	serviceCompany	2	BNY Mellon International Operations (India) Private Limited	084-06496	Tower S-3, Cybercity, Magarpatta City Hadapsar Pune  411013
0001145893-15-000002	asServiceCompanyTransferAgent	1	U.S. Bank Trust National Association	085-11299	    
0001145893-15-000002	asServiceCompanyTransferAgent	2	Wells Fargo Bank, N.A.	085-10133	    
0001145893-15-000002	asServiceCompanyTransferAgent	3	BOKF, National Association	085-10438	    
0001145893-15-000002	asServiceCompanyTransferAgent	4	Commerce Bank	085-10700	    
0001145893-15-000002	asServiceCompanyTransferAgent	5	Bank of America, N.A.	085-10189	    
0001145893-15-000002	asServiceCompanyTransferAgent	6	Deutsche Bank National Trust Company	085-11220	    
0001145893-15-000002	asServiceCompanyTransferAgent	7	Deutsche Bank Trust Company Americas	085-05212	    
0001458682-15-000005	asServiceCompany	1	The Ohio Valley Bank Company	085-00512	420 3RD AVE, P.O. BOX 240  Gallipolis  45631
0001458682-15-000005	asServiceCompany	2	Jersey Stock Transfer LLC	084-06457	44 Dogwood Trail, Fl 1  Randolph  07869
0001458682-15-000005	asServiceCompany	3	First Guaranty Bank	085-00139	400 EAST THOMAS STREET  Hammond  70401
0000276398-15-000005	asServiceCompany	1	OFI Global Asset Management, Inc.	084-06477	6803 South Tucson Way  Centennial  80112
0001285911-15-000028	serviceCompany	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	4400 Computer Drive  Westborough  01581
0001432532-15-000006	asServiceCompany	1	Franklin Templeton Investor Services, LLC	084-01036	3344 Quality Drive  Rancho Cordova  95670
0000275143-15-000013	asServiceCompany	1	State Street Bank and Trust Company	085-05003	One Lincoln Street  Boston  02111-2900
0000275143-15-000013	asServiceCompany	2	DST Systems, Inc.	084-00448	333 W. 11th Street  Kansas City  64105
0000275143-15-000013	asServiceCompany	3	NYLIM Service Company LLC	084-05844	169 Lackwanna Avenue  Parsippany  07054
0000275143-15-000013	asServiceCompany	4	Columbia Management Investment Services Corp.	084-05685	225 Franklin Street 25th Floor Boston  02110
0000275143-15-000013	asServiceCompany	5	Principal Shareholder Services, Inc.	084-05657	1100 Investment Boulevard Suite 200 El Dorado Hills  95762
0000275143-15-000013	asServiceCompany	6	MFS Service Center, Inc.	084-01316	500 Boylston Street  Boston  02116
0000275143-15-000013	asServiceCompany	7	Transamerica Fund Services, Inc.	084-06130	4600 S Syracuse St Ste 1100  Denver  80237
0000275143-15-000013	asServiceCompany	8	John Hancock Signature Services, Inc.	084-01885	380 Stuart Street  Boston  02116
0000275143-15-000013	asServiceCompany	9	Hartford Administrative Services Company	084-00353	500 Bielenberg Drive Suite 500 Woodbury  55125
0000275143-15-000013	asServiceCompany	10	Citibank, N.A.	085-10232	388 Granite Street  New York  10013
0000275143-15-000013	serviceCompany	1	DST Systems, Inc.	084-00448	333 W. 11th Street  Kansas City  64105
0000275143-15-000013	serviceCompany	2	National Financial Data Services, Inc.	084-01078	330 W. 9th Street  Kansas City  64105
0001146230-15-000027	asServiceCompany	1	Citibank, N.A.	085-10232	111 Wall Street  New York  10043
0001146230-15-000027	asServiceCompany	2	Computershare Trust Company, N.A.	085-11340	250 Royall Street  Canton  02021-1011
0001146230-15-000027	asServiceCompany	3	State Street Bank and Trust Company	085-05003	Two Avenue de Lafayette 6th Floor Boston  02110
0001146230-15-000027	asServiceCompany	4	Computershare Trust Company of Canada	084-06112	100 University Avenue, 11th Floor  Toronto  M5J 2Y1
0001146230-15-000027	asServiceCompany	5	Computershare Investor Services Inc.	084-06111	100 University Avenue, 11th Floor  Toronto  M5J 2Y1
0001146230-15-000027	asServiceCompany	6	The Bank of New York Mellon	085-05006	101 Barclay Street  New York  10286
0001146230-15-000027	asServiceCompany	7	BNY Mellon Investment Servicing (US) Inc.	084-01761	4400 Computer Drive  Westborough  01581
0001146230-15-000027	asServiceCompany	8	Citi Fund Services Ohio, Inc.	085-11408	3435 Stelzer Road  Columbus  43219
0001146230-15-000027	serviceCompany	1	Computershare Trust Company of Canada	084-06112	100 University Avenue, 11th Floor  Toronto  M5J 2Y1
0001308973-15-000004	serviceCompany	1	DST Systems, Inc.	084-00448	210 W. 10th Street  Kansas CIty  64105
0001285911-15-000026	serviceCompany	1	BNY Mellon Investment Servicing (US) Inc.	084-01701	4400 Computer Drive  Westborough  01581
0000027048-15-000005	asServiceCompany	1	Thrivent Financial Investor Services Inc.	084-01547	4321 N Ballard Rd  Appleton  54919
0000027048-15-000005	asServiceCompany	2	State Street Bank & Trust Company	085-05003	One Lincoln Street  Boston  02111-2900
0000027048-15-000005	asServiceCompany	3	DeAWM Service Company	084-01713	222 South Riverside Plaza  Chicago  60606
0000027048-15-000005	asServiceCompany	4	State Farm Investment Management Corp	084-00839	Three State Farm Plaza  Bloomington  61709
0000027048-15-000005	asServiceCompany	5	Transamerica Fund Services, Inc.	084-06130	AEGON Purchase Processing 570 Carillon Parkway St Petersburg  33716
0000027048-15-000005	asServiceCompany	6	American Century Services, LLC	084-01406	4500 Main Street  Kansas City  64111
0000027048-15-000005	asServiceCompany	7	Morgan Stanley Services Co Inc	084-06270	Harborside Financial Center Plaza Two, Third Floor Jersey City  07311
0000027048-15-000005	asServiceCompany	8	Leaf Financial Corporation	084-05900	1845 Walnut St Ste 100 Philadelphia  19103
0000027048-15-000005	asServiceCompany	9	American National Stock Transfer, LLC	084-06479	405 Park Ave  New York  10022
0000027048-15-000005	asServiceCompany	10	Pioneer Investment Management Shareholder Services, Inc	084-01359	60 State Street  Boston  02109
0000027048-15-000005	serviceCompany	1	Boston Financial Data Services, Inc.	084-00896	2000 Crown Colony Drive  Quincy  02169
0000027048-15-000005	serviceCompany	2	National Financial Data Services, Inc.	084-01078	330 west 9th Street  Kansas City  64105
0000027048-15-000005	serviceCompany	3	DST Worldwide Services India Private Limited	084-06342	5th Floor, Block B, Q City Nanakramguda, Gachibowli Hyderabad  500032
0000027048-15-000005	serviceCompany	4	DST Worldwide Services India Private Limited	084-06342	1st Floor, Block A, Q City Nanakramguda, Gachibowli Hyderabad  500032
0000027048-15-000005	serviceCompany	5	DST Worldwide Services India Private Limited	084-06342	Suite 201, Building 7, Commerzone Samrat Ashok Path Road, Yerawada Pune  411006
0001452780-15-000006	asServiceCompany	1	DST Systems, Inc.	084-00448	210 W 10th Street  Kansas City  64105
0001288763-15-000008	asServiceCompany	1	Computershare Trust Company of Canada	084-06112	100 University Avenue 8th Floor Toronto  M5J 2Y1
0001288763-15-000008	asServiceCompany	2	Computershare Inc.	084-05925	250 Royall Street  Canton  02021
0001288763-15-000008	asServiceCompany	3	Computershare Trust Company, N.A.	085-11340	250 Royall Street  Canton  02021
0001288763-15-000008	serviceCompany	1	Computershare Trust Company of Canada	084-06112	100 University Avenue 8th floor Toronto  M5J 2Y1
0001288763-15-000008	serviceCompany	2	Computershare Inc.	084-05925	250 Royall Street  Canton  02021
0001288763-15-000008	serviceCompany	3	Computershare Trust Company, N.A.	085-11340	250 Royall Street  Canton  02021
0001288777-15-000009	asServiceCompany	1	Computershare Investor Services Inc.	084-06111	100 University Avenue 8th floor Toronto  M5J 2Y1
0001288777-15-000009	asServiceCompany	2	Computershare Inc.	084-05925	250 Royall Street  Canton  02021
0001288777-15-000009	asServiceCompany	3	Computershare Trust Company, N.A.	085-11340	250 Royall Street  Canton  02021
0001288777-15-000009	serviceCompany	1	Computershare Investor Services Inc.	084-06111	100 University Avenue 8th Floor Toronto  M5J 2Y1
0001288777-15-000009	serviceCompany	2	Computershare Inc.	084-05925	250 Royall Street  Canton  02021
0001288777-15-000009	serviceCompany	3	Computershare Trust Company, N.A.	085-11340	250 Royall Street  Canton  02021
0001018490-15-000025	asServiceCompany	1	Deutsche Bank Trust Company Americas	085-05212	60 Wall Street, Mail Stop NYC60-3712  New York  10005-2836
0001559963-15-000004	asServiceCompany	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	4400 Computer Drive  Westborough  01581
0001559963-15-000004	asServiceCompany	2	The Bank of New York Mellon	085-05006	101 Barclay Street  New York  10286-0001
0000849542-15-000013	asServiceCompany	1	Prudential Mutual Fund Services, LLC	084-05681	100 Mulberry Street Gateway Center III Newark  07102
0000849542-15-000013	asServiceCompany	2	Banco Santander Puerto Rico	085-00818	207 Ponce De Leon Ave.  San Juan  00918
0000849542-15-000013	asServiceCompany	3	Manning & Napier Advisors, LLC	084-01344	290 Woodcliff Drive  Fairport  14450
0000849542-15-000013	asServiceCompany	4	USAA Transfer Agency Company, dba USAA Shareholder Account Services	084-01197	9800 Fredericksburg Rd.  San Antonio  78288
0000849542-15-000013	asServiceCompany	5	The Bank of New York Mellon	085-05006	101 Barclay Street  New York  10286
0000849542-15-000013	asServiceCompany	6	Banco Popular de Puerto Rico	085-05510	209 Munoz Rivera Avenue  San Juan  00936
0000849542-15-000013	asServiceCompany	7	Virtus Fund Services, LLC	084-06485	101 Munson Street, Ste 104  Greenfield  01301
0000849542-15-000013	asServiceCompany	8	Delaware Service Company, Inc.	084-01640	2005 Market Street  Philadelphia  19103
0000849542-15-000013	asServiceCompany	9	Dreyfus Transfer, Inc.	084-06102	144 Glenn Curtiss Boulevard  Uniondale  11556-0144
0000849542-15-000013	serviceCompany	1	Computershare Inc.	084-05925	250 Royall Street  Canton  02021
0000849542-15-000013	serviceCompany	2	BNY Mellon International Operations (India) Private Limited	084-06496	Tower S-3, Cybercity, Magarpatta City Hadapsar Pune  411013
0001573302-15-000010	asServiceCompanyTransferAgent	1	Equity Financial Trust Company	084-01990	    
0000883757-15-000013	asServiceCompanyTransferAgent	1	Registrar and Transfer Company	084-00436	    
0000883757-15-000013	serviceCompanyTransferAgent	1	TMX Equity Transfer Services Inc.	084-06502	    
0001018490-15-000023	asServiceCompany	1	Deutsche Bank Trust Company Americas	085-05212	60 Wall Street, Mail Stop NYC60-3712  New York  10005-2836
0000721748-15-000790	serviceCompany	1	Continental Stock Transfer	085-00034	17 Battery Place 8th Floor New York  10004
0001146230-15-000025	asServiceCompany	1	Citibank, N.A.	085-10232	111 Wall Street  New York  10043
0001146230-15-000025	asServiceCompany	2	Computershare Trust Company, N.A.	085-11340	250 Royall Street  Canton  02021-1011
0001146230-15-000025	asServiceCompany	3	State Street Bank and Trust Company	085-05003	Two Avenue de Lafayette 6th Floor Boston  02110
0001146230-15-000025	asServiceCompany	4	Computershare Trust Company of Canada	084-06112	100 University Avenue, 11th Floor  Toronto  M5J 2Y1
0001146230-15-000025	asServiceCompany	5	Computershare Investor Services Inc.	084-06111	100 University Avenue, 11th Floor  Toronto  M5J 2Y1
0001146230-15-000025	asServiceCompany	6	The Bank of New York Mellon	085-05006	101 Barclay Street  New York  10286
0001146230-15-000025	asServiceCompany	7	BNY Mellon Investment Servicing (US) Inc.	084-01761	4400 Computer Drive  Westborough  01581
0001146230-15-000025	asServiceCompany	8	Citi Fund Services Ohio, Inc.	085-11408	3435 Stelzer Road  Columbus  43219
0001146230-15-000025	serviceCompany	1	Computershare Trust Company of Canada	084-06112	100 University Avenue, 11th Floor  Toronto  M5J 2Y1
0001451316-15-000008	asServiceCompany	1	Franklin Templeton Investor Services, LLC	084-01036	3344 Quality Drive  Rancho Cordova  95670
0000842657-15-000025	serviceCompany	1	DST Systems	084-00448	333 West 11th Street  Kansas City  64105
0000826613-15-000004	serviceCompany	1	Broadridge Corporate Issuer Solutions, Inc.	084-01007	1717 Arch Street Suite 1300 Philadelphia  19103
0000826613-15-000004	serviceCompany	2	Continental Stock Transfer Company	084-00034	17 Battery Place  New York  10004
0000842657-15-000023	serviceCompany	1	DST Systems	084-00448	333 West 11th Street  Kansas City  64105
0000883757-15-000007	asServiceCompany	1	Registrar and Transfer Company	084-00436	10 Commerce Drive  Cranford  07016
0000883757-15-000007	serviceCompany	1	TMX Equity Transfer Services Inc.	084-06502	200 University Avenue Suite 300 Toronto  M5H 4H1
0001285911-15-000025	serviceCompany	1	BNY Mellon Investment Servicing (US) Inc.	084-01701	4400 Computer Drive  Westborough  01581
0001077223-15-000015	serviceCompany	1	J. P. Morgan	085-11399	One Beacon Street, 20th Floor  Boston  02108
0000276398-15-000003	asServiceCompany	1	OFI Global Asset Management, Inc.	084-06477	6803 South Tucson Way  Centennial  80112
0000276398-15-000003	serviceCompany	1	Huntington Asset Services, Inc.	085-00142	2960 North Meridian Street Suite 300 Indianapolis  46208
0001077223-15-000010	serviceCompany	1	J. P. Morgan	085-11399	One Beacon Street, 20th Floor  Boston  02108
0000735271-15-000002	serviceCompany	1	Wells Fargo Bank	085-10221	Wells Fargo Bank, N.A. P.O. Box 64854 St. Paul  55164-0854
0000950123-15-010193	asServiceCompany	1	Equity Financial Trust Company	084-01990	200 UNIVERSITY AVE, SUITE 400 TORONTO  M5H 4H1
0000950123-15-010193	asServiceCompany	2	Dominion Resources Services, Inc.	084-01613	701 EAST CARY STREET, 6TH FLOOR RICHMOND  23219
0000840464-15-000008	serviceCompanyTransferAgent	1	Fidelity Investments Institutional Operations Co Inc	084-01839	    
0000840464-15-000008	serviceCompanyTransferAgent	2	Computershare Trust Company, NA	085-11340	    
0000840464-15-000008	serviceCompanyTransferAgent	3	Computershare Inc	084-05925	    
0001146230-15-000023	asServiceCompany	1	Citibank, N.A.	085-10232	111 Wall Street  New York  10043
0001146230-15-000023	asServiceCompany	2	Computershare Trust Company, N.A.	085-11340	250 Royall Street  Canton  02021-1011
0001146230-15-000023	asServiceCompany	3	State Street Bank and Trust Company	085-05003	Two Avenue de Lafayette 6th Floor Boston  02110
0001146230-15-000023	asServiceCompany	4	Computershare Trust Company of Canada	084-06112	100 University Avenue, 11th Floor  Toronto  M5J 2Y1
0001146230-15-000023	asServiceCompany	5	Computershare Investor Services Inc.	084-06111	100 University Avenue, 11th Floor  Toronto  M5J 2Y1
0001146230-15-000023	asServiceCompany	6	The Bank of New York Mellon	085-05006	101 Barclay Street  New York  10286
0001146230-15-000023	asServiceCompany	7	BNY Mellon Investment Servicing (US) Inc.	084-01761	4400 Computer Drive  Westborough  01581
0001146230-15-000023	asServiceCompany	8	Citi Fund Services Ohio, Inc.	085-11408	3435 Stelzer Road  Columbus  43219
0001146230-15-000023	serviceCompany	1	Computershare Trust Company of Canada	084-06112	100 University Avenue, 11th Floor  Toronto  M5J 2Y1
0000840464-15-000007	serviceCompanyTransferAgent	1	Fidelity Investments Institutional Operations Co Inc	084-01839	    
0000840464-15-000007	serviceCompanyTransferAgent	2	Computershare Trust Company, NA	085-11340	    
0000840464-15-000007	serviceCompanyTransferAgent	3	Computershare Inc	084-05925	    
0000840464-15-000006	serviceCompanyTransferAgent	1	Fidelity Investments Institutional Operations Co Inc	084-01839	    
0000840464-15-000006	serviceCompanyTransferAgent	2	Computershare Trust Company, NA	085-11340	    
0000840464-15-000006	serviceCompanyTransferAgent	3	Computershare Inc	084-05925	    
0001458682-15-000004	asServiceCompany	1	The Ohio Valley Bank Company	085-00512	420 3RD AVE, P.O. BOX 240  Gallipolis  45631
0001458682-15-000004	asServiceCompany	2	Jersey Stock Transfer LLC	084-06457	44 Dogwood Trail, Fl 1  Randolph  07869
0001535909-15-000005	serviceCompany	1	First American Stock Transfer Inc	084-05795	4747 N. 7th Street, Ste 170  Phoenix  85014-3677
0001535909-15-000005	serviceCompany	2	ClearTrust, LLC	084-06351	16540 Pointe Village Dr. Ste 210  Lutz  33558
