ACCESSION_NUMBER	ENTITY_TYPE	ENT_ID	ENTITYNAME	AGREEMENTDESCRIPTION
0001458682-17-000004	otherControlFinance	4	Regina Diane Kennedy and David Kennedy	REMOVED. Became a member of LLC per Operating Agreement effective 3/1/10. Regina Diane Kennedy and David Kennedy are deceased and all membership units originally owned by them were transferred to Kara Kennedy effective 2/4/17.
0001511164-17-000648	otherControlManagement	2	Connect X Capital Markets, LLC	Holding Company - 100% owner of applicant.
0001511164-17-000648	otherControlManagement	1	Island Capital Management, LLC	Parent Company of Issuer Services.
0001511164-17-000648	otherControlFinance	1	Connect X Capital Markets, LLC	Holding Company - 100% owner of applicant
0001018490-17-000030	otherControlFinance	1	Various - See below.	A Deutsche Bank AG holding company, Deutsche Bank Trust Corporation, provided the original, capital funding for the Registrant and for a time provided a line of credit for working capital. Working capital is now provided via service fees which originate from inter-company billings for the services rendered.
0001018490-17-000030	otherControlManagement	1	Various - See below.	"DB Services Americas, Inc. (""SerAms""), formerly known as DB Services Tennessee, Inc. and prior as BT Services Tennessee, Inc., was incorporated in the State of Delaware on December 6, 1991 and established as a servicing company to provide operational and back-office services to Deutsche Bank Trust Company Americas (""DBTCA"") and certain of its affiliates. DBTCA, formerly known as Bankers Trust Company, is the principal United States banking subsidiary of Deutsche Bank Aktiengesellschaft (""DBAG""). SerAms does not have any third party client agreements. Rather, SerAms, as engaged by DBTCA, provides technical and administrative support services including data processing, telecommunications, maintenance of appropriate records in accordance with existing standards, recordkeeping and accounting functions in connection with services provided to DBTCA's customers (or DBTCA's customers' customers, in the case of DBTCA's private label business for certain affiliates); and DBTCA has appointed SerAms as its agent to act on its behalf in connection with the transfer of securities and other instruments. Accounts are maintained jointly by DBTCA and SerAms. SerAms in its transfer agent function provides services to DBTCA in a manner as if SerAms is an independent, dedicated contractor that works solely for DBTCA and no other transfer agent. There is a shared system of database for DBTCA and SerAms. An example is escheatment - the details of escheatment are maintained by SerAms while the remission to the states is done in the name of and on behalf of DBTCA. SerAms management is responsible to the business line management of DBAG and DBAG affiliates/subsidiaries including DBTCA. The business line unit head of ServAms reports to business line unit management of DBAG/affiliate. Audits are performed by DBAG's Audit Department. Examinations of DBAG NY branch and subsidiary bank, DBTCA, are performed by the Federal Reserve Bank of New York and the New York State Department of Financial Services. DBAG provides for SerAms the infrastructure necessary to insure safety and soundness measures including accounting systems, the Legal Department, the Internal Audit Department, Compliance, Human Resources and technology functions."
0001511164-17-000617	otherControlManagement	1	Connect X Capital Partners LLC	Transhare Corporation is a wholly owned subsidiary of Connect X
0001511164-17-000617	otherControlFinance	1	Connect X Capital Partners LLC	Share Purchase Agreement dated July 31, 2017
0001432532-17-000005	otherControlManagement	1	Templeton International, Inc.	100% Ownership of Franklin Templeton Luxembourg S.A.
0001432532-17-000005	otherControlManagement	3	Franklin Resources, Inc.	100% Ownership of Templeton Worldwide, Inc.
0001432532-17-000005	otherControlManagement	2	Templeton Worldwide, Inc.	100 % Ownership of Templeton International, Inc.
0001049169-17-000267	otherControlManagement	1	ALPS Holdings Inc., a DST Systems, Inc. company	ALPS Fund Services, Inc. is a wholly owned subsidiary of ALPS Holdings, Inc., a DST Systems, Inc. company.
0001295361-17-000008	otherControlManagement	1	Pacific Services Group Voting Trust	The PSG Voting Trust owns a controlling interest in the equity of Pacific Services Group, Ltd. Its Trustee, Jacqueline Ann Bogle Meuse serves as a member of the Board of Managers of Pacific Services Group, Ltd. Pacific Services Group, Ltd owns 100% of the equity of Capital Transfer Agency.
0001139578-17-000007	otherControlManagement	2	Robeco US Holding B.V.	Holding company of Robeco US Holding, Inc.; Indirect owner of applicant.
0001139578-17-000007	otherControlManagement	1	Robeco US Holding Inc.	Holding company of Harbor Capital Advisors, Inc.
0001139578-17-000007	otherControlManagement	3	Robeco Groep N.V.	Holding company of Robeco US Holding B.V.; Indirect owner of applicant.
0001139578-17-000007	otherControlManagement	4	ORIX Corporation	Holding company of Robeco Groep N.V.; Indirect owner of applicant.
