ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0000769188-22-000006	corporationPartnership	2	Margarheeta C. Wise	01-JAN-2015	Director and President	NA	true		
0000769188-22-000006	corporationPartnership	5	Gil Hudson	23-SEP-2020	Treasurer	NA	true		
0000769188-22-000006	corporationPartnership	4	Michael W. Roberge	01-JAN-2021	Director and Chairman of the Board	NA	true		
0000769188-22-000006	corporationPartnership	3	Heidi W. Hardin	06-MAR-2017	Secretary	NA	true		
0000842657-22-000011	corporationPartnership	1	Kristine Lyons	22-SEP-2005	Director and Vice President	NA	true		
0000842657-22-000011	corporationPartnership	2	Nancy Tanzil	13-MAY-2014	Chief Financial Officer and Treasurer	NA			
0000842657-22-000011	corporationPartnership	3	DWS Investment Management Americas Inc.	06-FEB-1998	100% owner of Registrant	E	true		
0000842657-22-000011	corporationPartnership	4	Deutsche Asset Management US Holding Corporation (DeAM US Holding Corp.)	01-AUG-2017	100% owner of DIMA	E	true		01-MAY-2018
0000842657-22-000011	corporationPartnership	5	Michael Sharkey	01-NOV-2017	Director and President	NA	true		
0000842657-22-000011	corporationPartnership	12	Nicole Grogan	26-JUL-2019	Director and Vice President	NA	true		
0000842657-22-000011	corporationPartnership	7	Deutsche Bank AG	02-APR-2018	owner of DB Beteiligungs - Holding GmbH	E	true		
0000842657-22-000011	corporationPartnership	8	DWS Group GmbH & Co KGaA	02-APR-2018	100% owner of DeAM US Holding Corp.	E	true		
0000842657-22-000011	corporationPartnership	9	DB Beteiligungs - Holding GmbH	02-APR-2018	77,5% owner of DWS Group GmbH & Co KGaA	E	true		
0000842657-22-000011	corporationPartnership	10	DWS USA Corporation	01-MAY-2018	100% owner of DIMA	E	true		
0000842657-22-000011	corporationPartnership	11	Hepsen Uzcan	25-JUN-2018	Director and Vice President	NA	true		
0000842657-22-000011	corporationPartnership	6	Anjie Larocca	14-JUN-2017	Secretary	NA	true		
0001062993-22-014934	corporationPartnership	1	TMX Group Limited	08-FEB-2013	Parent Company (Public Company)	E	true		
0001062993-22-014934	corporationPartnership	2	Elias Anastasopoulos	08-AUG-2013	Director	NA	true		
0001062993-22-014934	corporationPartnership	3	Michele J. Buchignani	31-JUL-2019	Director	NA	true		
0001062993-22-014934	corporationPartnership	4	Cheryl Graden	14-AUG-2017	Director	NA	true		
0001062993-22-014934	corporationPartnership	9	Stephanie Lachance	29-APR-2022	Director	NA	true		
0001062993-22-014934	corporationPartnership	6	William Warwick Linton	22-DEC-2015	Director and Chair	NA	true		
0001062993-22-014934	corporationPartnership	7	Thomas Stephen Monahan	17-MAY-2018	Director	NA	true		
0001062993-22-014934	corporationPartnership	8	Susan Evelyn Taves	17-MAY-2018	Director	NA	true		
0001062993-22-014934	corporationPartnership	5	Claire Johnson	12-OCT-2018	President, CEO and Director	NA	true		
0001465533-22-000005	corporationPartnership	1	John Hebert	26-JUL-2018	President and CEO	NA	true		
0001465533-22-000005	corporationPartnership	2	Alan Halpern	01-MAR-2003	Vice President	NA	true		
0001465533-22-000005	corporationPartnership	3	Thomas Musarra	19-DEC-2016	Vice President	NA	true		
0001465533-22-000005	corporationPartnership	4	Terri Premeaux	01-NOV-2012	Compliance Manager	NA			
0001465533-22-000005	corporationPartnership	5	Daniel Fisher	17-AUG-2020	Executive Vice President	NA	true		
0001465533-22-000005	corporationPartnership	6	Adam Berman	20-APR-2020	Vice President	NA	true		
0001465533-22-000005	corporationPartnership	7	Anne Lyons	19-APR-2021	Operations Manager	NA			
0001419454-22-000004	corporationPartnership	11	Kevin Smith	16-DEC-2008	Director	NA	true		08-APR-2009
0001419454-22-000004	corporationPartnership	34	Srinivas Sriperumbuduri	22-APR-2022	Director	NA			
0001419454-22-000004	corporationPartnership	33	Seema Nedumkunnel	22-APR-2022	Director	NA			
0001419454-22-000004	corporationPartnership	32	Vijai Kishan Radhakrishnan	22-APR-2022	Director	NA			
0001419454-22-000004	corporationPartnership	31	Mihir Sudhir Shah	08-SEP-2021	Director	NA			
0001419454-22-000004	corporationPartnership	30	Balasubramanian Parasuram	23-JUL-2021	Director	NA			10-NOV-2021
0001419454-22-000004	corporationPartnership	29	Panna Chugh	23-JUL-2021	Director	NA			11-MAR-2022
0001419454-22-000004	corporationPartnership	1	FID Holdings (Mauritius) Limited	08-OCT-2004	Shareholder	E	true		31-MAR-2012
0001419454-22-000004	corporationPartnership	2	Fidelity India Shared Services Partnership	26-OCT-2004	Shareholder	NA			31-MAR-2012
0001419454-22-000004	corporationPartnership	3	Fidelity International Services Limited	29-MAR-2007	Shareholder	NA			24-MAR-2009
0001419454-22-000004	corporationPartnership	4	Surinder Singh	01-DEC-2005	Director	NA	true		31-AUG-2008
0001419454-22-000004	corporationPartnership	5	Caron McDonald	07-SEP-2006	Director	NA	true		15-DEC-2008
0001419454-22-000004	corporationPartnership	6	Yash Pal Syngal	14-AUG-2006	Director	NA	true		19-AUG-2008
0001419454-22-000004	corporationPartnership	7	Richard Siegelman	04-FEB-2008	Transfer Agent CCO	NA			31-JUL-2010
0001419454-22-000004	corporationPartnership	8	Gurpal Singh	09-SEP-2008	Director	NA	true		19-DEC-2008
0001419454-22-000004	corporationPartnership	9	Mahesh Muzumdar	01-DEC-2008	Director	NA	true		31-JUL-2010
0001419454-22-000004	corporationPartnership	10	Arijit Mukherji	01-DEC-2008	Director	NA	true		16-APR-2010
0001419454-22-000004	corporationPartnership	35	Writosloke Deb	06-JUN-2022	Director	NA			
0001419454-22-000004	corporationPartnership	12	Sunil Kunte	20-MAY-2009	Director	NA	true		31-DEC-2018
0001419454-22-000004	corporationPartnership	13	Saikat Bhattacharya	20-JUL-2010	Director	NA	true		30-APR-2013
0001419454-22-000004	corporationPartnership	14	Anmarie Ciccolo	01-AUG-2010	Transfer Agent CCO	NA			01-JUL-2017
0001419454-22-000004	corporationPartnership	15	John D. Walsh	02-AUG-2010	Director	NA	true		30-SEP-2013
0001419454-22-000004	corporationPartnership	16	Steven Lee Kuhlman	12-AUG-2010	Director	NA	true		02-JUL-2012
0001419454-22-000004	corporationPartnership	17	FMR Holdings Mauritius Limited	31-MAR-2012	Shareholder	E	true		09-OCT-2013
0001419454-22-000004	corporationPartnership	18	Water Street Holdings BV	31-MAR-2012	Shareholder	NA	true		09-OCT-2013
0001419454-22-000004	corporationPartnership	19	James Blair Burlingame	02-JUL-2012	Director	NA	true		01-JUN-2014
0001419454-22-000004	corporationPartnership	20	Robert W. Hess	29-AUG-2013	Director	NA	true		17-DEC-2015
0001419454-22-000004	corporationPartnership	21	Water Street Holdings BV-Netherlands	09-OCT-2013	Shareholder	E	true		05-FEB-2014
0001419454-22-000004	corporationPartnership	22	Fidelity Investment Systems India Inc - USA	09-OCT-2013	Shareholder	E	true		27-MAR-2018
0001419454-22-000004	corporationPartnership	23	Fidelity China LLC	05-FEB-2014	Shareholder	NA	true		
0001419454-22-000004	corporationPartnership	24	James Andrew Amrein	10-NOV-2014	Director	NA			25-OCT-2019
0001419454-22-000004	corporationPartnership	25	Ramaswamy Balasubramanya	17-DEC-2015	Director	NA	true		17-DEC-2019
0001419454-22-000004	corporationPartnership	26	Fidelity Investments Systems India LLC	27-MAR-2018	Shareholder	E	true		
0001419454-22-000004	corporationPartnership	27	Arshad Shikandar Sayyad	27-NOV-2018	Director	NA	true		24-JUL-2021
0001419454-22-000004	corporationPartnership	28	K S Pashupathi	25-OCT-2019	Director	NA	true		
0001018490-22-000018	corporationPartnership	7	Stephen Hessler	22-APR-2021	Director and President	NA	true		
0001018490-22-000018	corporationPartnership	6	Edward McMahon	02-MAY-2019	Director	NA	true		
0001018490-22-000018	corporationPartnership	5	Heiko Roessle	27-MAR-2019	Director	NA	true		
0001018490-22-000018	corporationPartnership	4	Deutsche Bank AG	04-JUN-1999	Owner of 100% DB USA Corporation	E			
0001018490-22-000018	corporationPartnership	3	DB USA Corporation	01-JUL-2016	Owner of 100% of DBTC	E			
0001018490-22-000018	corporationPartnership	2	Deutsche Bank Trust Corporation (DBTC)	12-DEC-1991	Owner of 100% DBHold	E			
0001018490-22-000018	corporationPartnership	1	Deutsche Bank Holdings, Inc. (DBHold)	12-DEC-1991	Owner of 100% Registrant	E			
0001718015-22-000006	corporationPartnership	1	JENNA KAYE	09-SEP-2017	CEO	B	true		
0001718015-22-000006	corporationPartnership	17	Sarah Gilroy	26-MAY-2022	Vice President	NA	true		
0001718015-22-000006	corporationPartnership	3	Scott Saxberg	19-SEP-2017	DIRECTOR	B	true		
0001718015-22-000006	corporationPartnership	4	Randy Gregory	19-SEP-2017	Chairman & Director	NA	true		
0001718015-22-000006	corporationPartnership	5	Nicholas Johnson	19-SEP-2017	Director	A	true		
0001718015-22-000006	corporationPartnership	6	Sadiq Lalani	19-SEP-2017	Director	NA	true		
0001718015-22-000006	corporationPartnership	7	Dianna Reimer	19-SEP-2017	Chief Strategy Officer	NA	true		
0001718015-22-000006	corporationPartnership	8	Lisa Scotland	19-SEP-2017	CCO, CRO	NA	true		
0001718015-22-000006	corporationPartnership	9	Daniel Sander	19-SEP-2017	EVP, Corporate Trust	NA	true		
0001718015-22-000006	corporationPartnership	10	Dan Eisner	19-SEP-2017	Director	NA	true		
0001718015-22-000006	corporationPartnership	11	MARILOU HAZEL JUANTA	10-AUG-2020	RISK OFFICER	NA	true		
0001718015-22-000006	corporationPartnership	12	Robert Morton	30-OCT-2020	Director	NA	true		
0001718015-22-000006	corporationPartnership	13	MARIA NARDI	30-MAR-2021	COO	NA	true		
0001718015-22-000006	corporationPartnership	14	Frank Kailik	06-DEC-2018	VICE PRESIDENT	NA	true		
0001718015-22-000006	corporationPartnership	15	Shawn Stordy	12-OCT-2021	CFO	NA	true		
0001718015-22-000006	corporationPartnership	16	Robyn Ross	28-OCT-2021	Director	NA	true		
0001718015-22-000006	corporationPartnership	2	John Campbell	19-SEP-2017	PRESIDENT	NA	true		01-DEC-2021
0000913181-22-000003	soleProprietorship	1	MUFG Fund Services (USA) LLC	01-JUL-2017	Sole Owner			100% ownership of MUFG Investor Services	
0001830271-22-000008	soleProprietorship	3	Antonio Brasse	19-MAR-2018	CEO/Member of BlockQuake Holdings, LLC			Controlling Member of Holdings, LLC	
0001830271-22-000008	soleProprietorship	1	BlockQuake Enterprises, Inc.	09-OCT-2020	Parent of Registrant			Sole Member of Registrant	
0001830271-22-000008	soleProprietorship	2	BlockQuake Holdings, LLC	20-MAR-2019	Parent of BlockQuake Enterprises, Inc.			Sole Shareholder of Enterprises Inc.	
0001667731-22-000236	corporationPartnership	1	Jeremi Gallant	02-JUN-2020	Director	E	true		
0001794142-22-000006	soleProprietorship	2	Alan Silbert	01-JAN-2022	President			Control of Registrant	
0001794142-22-000006	soleProprietorship	1	INX Limited	01-JAN-2022	Owner			Sole Member of Registrant	
0001922806-22-000004	soleProprietorship	1	Jackie Chan	20-DEC-2021	Executive Representative			Executive Representative	
0001000952-22-000004	corporationPartnership	1	Brian Webb-Walsh	01-JAN-2019	Director & SVP	NA	true		11-JUN-2021
0001000952-22-000004	corporationPartnership	4	Michael Krawitz	18-NOV-2019	Director & Secretary	NA	true		
0001000952-22-000004	corporationPartnership	3	William Lee Kreston	06-FEB-2019	Presdient	NA	true		
0001000952-22-000004	corporationPartnership	2	James Michael Peffer	01-JAN-2019	Director & Secretary	NA	true		18-NOV-2019
0000920888-22-000005	corporationPartnership	14	Laura Fell	01-JAN-2019	Human Resources Officer	NA	true		25-MAY-2022
0000920888-22-000005	corporationPartnership	9	Christopher John Shalbert	01-JAN-2012	Chief Implementation Officer	NA	true		
0000920888-22-000005	corporationPartnership	8	Ronald Scheese	28-APR-2006	President and Chief Executive Officer	NA	true		
0000920888-22-000005	corporationPartnership	7	Mark Robert Wilkin	14-MAR-2011	Chief Financial Officer	NA	true		
0000920888-22-000005	corporationPartnership	6	John Emmett Walker	01-JAN-1989	Outside Director	NA	true		
0000920888-22-000005	corporationPartnership	5	Steve James Cochlan	01-JAN-1994	Other	NA			01-JAN-2018
0000920888-22-000005	corporationPartnership	20	Charles Ripley Tilden	01-JAN-2016	Chairman of the Board	NA	true		
0000920888-22-000005	corporationPartnership	19	Wendy Lee York	01-JAN-2021	Outside Director	NA	true		
0000920888-22-000005	corporationPartnership	18	Jacqueline I. Heath Hunter	01-JAN-2021	Sec/Enterprise Risk Management Officer	NA	true		
0000920888-22-000005	corporationPartnership	17	Gloria Hopfensperger	01-JAN-2021	Director of Operational Excellence & Con	NA	true		
0000920888-22-000005	corporationPartnership	16	Angela Conn	01-JAN-2021	Director of Client Experience	NA	true		
0000920888-22-000005	corporationPartnership	15	David Mark Anderson	01-JAN-2021	Outside Director	NA	true		
0000920888-22-000005	corporationPartnership	10	Stephen Mark Budihas	01-JAN-2014	Chief Operation Officer	NA	true		
0000920888-22-000005	corporationPartnership	13	Michelle Cramer	01-JAN-2019	Director of Client Relationship Manageme	NA	true		
0000920888-22-000005	corporationPartnership	12	Roy Eric Peterson	16-JAN-2017	Chief Technology Officer	NA	true		
0000920888-22-000005	corporationPartnership	11	Andesa Services Employee Stock Ownership Plan	01-FEB-2016	ESOP	E			
0000920888-22-000005	corporationPartnership	1	George Franklin Pendleton, III	01-JUL-2007	Outside Director	NA	true		
0000920888-22-000005	corporationPartnership	2	Linda Radelle Ellison	01-JAN-1989	Director of Client Management	NA			31-JAN-2020
0000920888-22-000005	corporationPartnership	3	Phillip Vincen Collier	01-JUL-2003	Outside Director	NA	true		
0000920888-22-000005	corporationPartnership	4	Malcolm Northup Briggs	01-JAN-1989	Outside Director	NA	true		
0001557183-22-000001	soleProprietorship	1	Margaret Brennan Creonte	29-MAY-2020	President			Control Person	
0001557183-22-000001	soleProprietorship	2	Michael Folmer	15-JUL-2015	Treasurer/VP, Tax and Finance			Control Person	
0001557183-22-000001	soleProprietorship	3	Ascensus Group, LLC	26-JUL-2012	Sole Member			Control Person	
0001557183-22-000001	soleProprietorship	4	Robert Barry Kaplan	20-JUL-2018	Chief Compliance Officer			Control Person	
0001557183-22-000001	soleProprietorship	5	Jay Christopher Candelmo	17-MAR-2020	Senior Vice President			Control Person	
0001557183-22-000001	soleProprietorship	6	George Maurice Piquette	17-MAR-2020	Senior Vice President			Control Person	29-APR-2022
0001451217-22-000008	corporationPartnership	16	Bridget Sudall	05-JAN-2022	Chief Compliance Officer	NA			
0001451217-22-000008	corporationPartnership	17	Kimberly Johnson	18-MAY-2022	Vice President	NA			
0001451217-22-000008	corporationPartnership	15	Michael Peterson	30-MAY-2018	Director and Senior Vice President	NA			
0001451217-22-000008	corporationPartnership	14	Teresa Curley	24-MAY-2016	Vice President	NA			
0001451217-22-000008	corporationPartnership	13	Philip McCabe	03-OCT-2012	Director and Senior Vice President	NA			
0001451217-22-000008	corporationPartnership	12	Brent N. Vasher	20-DEC-2010	Vice President	NA			
0001451217-22-000008	corporationPartnership	11	Mark F. McManus	20-DEC-2010	Vice President	NA			
0001451217-22-000008	corporationPartnership	10	Dave McCann	12-AUG-2020	General Counsel and Secretary	NA			
0001451217-22-000008	corporationPartnership	9	Robert Muse	04-MAR-2009	President	NA			
0001451217-22-000008	corporationPartnership	8	Bridget Jensen	04-MAR-2009	Vice President	NA			01-APR-2022
0001451217-22-000008	corporationPartnership	7	SEI Investments Company	30-MAY-2008	Ultimate Parent Company	E	true		
0001451217-22-000008	corporationPartnership	6	SEI Investments Management Corporation	30-MAY-2008	Direct Parent Company	E	true		
0001451217-22-000008	corporationPartnership	5	Jay Cipriano	30-MAY-2008	Vice President	NA			
0001451217-22-000008	corporationPartnership	4	Aaron Bruser	30-MAY-2008	Vice President and Assistant Secretary	NA			18-MAY-2022
0001451217-22-000008	corporationPartnership	3	Dennis McGonigle	30-MAY-2008	Director and Senior Vice President	NA			
0001451217-22-000008	corporationPartnership	2	Robert Silvestri	08-MAY-2008	Treasurer	NA			
0001451217-22-000008	corporationPartnership	1	Timothy Barto	12-AUG-2020	Vice President and Assistant Secretary	NA			
0001559963-22-000003	corporationPartnership	1	BNY Mellon APAC Services Holdings f/k/a iNautix Technologies Mauritius	19-DEC-2016	Shareholder entity	E	true		
0001559963-22-000003	corporationPartnership	16	Alexandra Waite Goodburn	11-MAR-2021	Managing Director - US TA	NA	true		
0001559963-22-000003	corporationPartnership	3	BNY International Financing Corporation	19-DEC-2016	Owner of Shareholder entities	E	true		
0001559963-22-000003	corporationPartnership	4	The Bank of New York Mellon	19-DEC-2016	Parent entity	E	true		
0001559963-22-000003	corporationPartnership	5	The Bank of New York Mellon Corporation	09-JAN-2008	Ultimate parent entity	E	true		
0001559963-22-000003	corporationPartnership	6	Michael DeNofrio	12-MAR-2013	Vice President- US TA	NA	true		31-DEC-2020
0001559963-22-000003	corporationPartnership	7	Sudish Panicker	27-JUN-2016	Board Director	NA	true		
0001559963-22-000003	corporationPartnership	8	Shailendra Pandey	09-JUN-2017	Compliance Officer	NA			
0001559963-22-000003	corporationPartnership	9	Craig Bayer	30-MAY-2018	Director	NA	true		
0001559963-22-000003	corporationPartnership	10	Nitin Chandel	13-MAR-2019	Board Director	NA			
0001559963-22-000003	corporationPartnership	11	Jasmin Ignatius	13-MAR-2019	Board Director	NA			05-MAY-2022
0001559963-22-000003	corporationPartnership	12	Ann Fogarty	13-MAR-2019	Board Director	NA			17-JUN-2020
0001559963-22-000003	corporationPartnership	13	Denise Sommerville	13-MAR-2019	Board Director	NA			08-MAY-2020
0001559963-22-000003	corporationPartnership	14	Francis Braeckevelt	13-MAR-2019	Board Director	NA			
0001559963-22-000003	corporationPartnership	15	Joanne Cash	11-MAR-2021	Board Director	NA	true		
0001559963-22-000003	corporationPartnership	2	BNY Foreign Holdings, Inc.	19-DEC-2016	Shareholder entity	NA			
0001424912-22-000007	soleProprietorship	26	SE2 Asset Holdings, LLC	11-JUN-2021	Shareholder -- SE2 Holdings, LLC			Indirect Interest	
0001424912-22-000007	soleProprietorship	1	Mark Schultis	05-MAY-2020	CEO			OFFICER	01-MAY-2022
0001424912-22-000007	soleProprietorship	2	MARY ANNE DURALL	05-JUN-2012	SR. VICE PRESIDENT			OFFICER	
0001424912-22-000007	soleProprietorship	3	THOMAS M. SPENCER	30-SEP-2010	SR. VICE PRESIDENT, BUSINESS DEVELOPMENT			OFFICER	
0001424912-22-000007	soleProprietorship	4	LISA M. YOUNG	30-SEP-2010	ASSISTANT TREASURER			OFFICER	
0001424912-22-000007	soleProprietorship	5	BARRY G. WARD	22-NOV-2013	SR. VICE PRESIDENT & TREASURER			OFFICER	
0001424912-22-000007	soleProprietorship	6	GREG L. HERRS	22-NOV-2016	SR. VICE PRESIDENT			OFFICER	
0001424912-22-000007	soleProprietorship	7	Deepa Nayini	01-JUN-2021	VP, General Counsel & Secretary			Officer	26-JAN-2022
0001424912-22-000007	soleProprietorship	8	Janet Dulohery	02-MAY-2016	VP, Head of Human Resources			Officer	
0001424912-22-000007	soleProprietorship	9	Security Benefit Corporation	14-FEB-2005	Sole Member se2 HoldCo, LLC			Sole Member	
0001424912-22-000007	soleProprietorship	10	SE2 HOLDINGS, LLC	21-OCT-2013	SOLE MEMBER IN SE2, LLC			MEMBER	
0001424912-22-000007	soleProprietorship	11	SE2 HOLDCO, LLC	21-OCT-2013	Member SE2 ASSET HOLDINGS, LLC			INDIRECT INTEREST	
0001424912-22-000007	soleProprietorship	12	ELDRIDGE SBC HOLDINGS, LLC	01-JUL-2010	SHAREHOLDER - SECURITY BENEFIT CORP			INDIRECT INTEREST	
0001424912-22-000007	soleProprietorship	13	ELDRIDGE INDUSTRIES, LLC	01-FEB-2017	MEMBER - ELDRIDGE SBC HOLDINGS, LLC			INDIRECT INTEREST	
0001424912-22-000007	soleProprietorship	14	SBT INVESTORS, LLC	01-FEB-2017	MEMBER - ELDRIDGE INDUSTRIES, LLC			INDIRECT INTEREST	
0001424912-22-000007	soleProprietorship	15	NZC CAPITAL, LLC	01-FEB-2017	MEMBER - SBT INVESTORS, LLC			INDIRECT INTEREST	
0001424912-22-000007	soleProprietorship	16	TODD L. BOEHLY	01-FEB-2017	MEMBER - NZC CAPITAL, LLC			INDIRECT INTEREST	
0001424912-22-000007	soleProprietorship	17	NANCY J. ROHN	25-AUG-2017	ASSISTANT SECRETARY			OFFICER	
0001424912-22-000007	soleProprietorship	18	John McConnell	28-JUL-2020	CFO			Officer	
0001424912-22-000007	soleProprietorship	19	Brad Medd	13-NOV-2020	CTO			Officer	
0001424912-22-000007	soleProprietorship	20	Michael Celi	15-MAR-2021	Vice President			Officer	
0001424912-22-000007	soleProprietorship	21	Milner Fenandoe	30-JUN-2021	Vice President			Officer	
0001424912-22-000007	soleProprietorship	22	Carmen Hill	04-MAY-2018	Chief Privacy Officer			Officer	
0001424912-22-000007	soleProprietorship	23	George Esposito	24-MAR-2022	VP, General Counsel and Secretary			Officer	
0001424912-22-000007	soleProprietorship	24	John Zucco	07-MAR-2022	Vice President			Officer	
0001424912-22-000007	soleProprietorship	25	Christopher Luisa	07-MAR-2022	Vice President			Officer	
0000733598-22-000003	corporationPartnership	1	John C. Weisenseel	14-MAY-2012	SVP/CFO	NA	true		30-SEP-2021
0000733598-22-000003	corporationPartnership	8	William R. Siemers	12-JUL-2004	SVP/Corp Controller & Chief Acctg Off	NA	true		
0000733598-22-000003	corporationPartnership	7	Mark R. Manley	21-MAY-1984	SVP/Global Head of General Counsel	NA	true		
0000733598-22-000003	corporationPartnership	6	David M. Lesser	16-SEP-1996	SVP/Counsel & Corporate Secretary	NA	true		
0000733598-22-000003	corporationPartnership	5	Laurence E. Cranch	01-JUL-2004	SVP/General Counsel	NA	true		31-DEC-2021
0000733598-22-000003	corporationPartnership	4	Peter G. Callahan	09-MAR-1987	SVP/Hd of ABIS & Retail Infrastruct Svc	NA	true		
0000733598-22-000003	corporationPartnership	3	Raymond A. Carli	24-OCT-2010	Treasurer	NA	true		31-DEC-2018
0000733598-22-000003	corporationPartnership	9	AllianceBernstein L.P.	16-NOV-1983	Corporate Parent	E	true		
0000733598-22-000003	corporationPartnership	2	Edward J. Farrell	25-AUG-2003	Controller	NA	true		31-DEC-2018
0001492746-22-000006	corporationPartnership	6	Rohan Gupta	30-JUN-2021	Other	B			
0001492746-22-000006	corporationPartnership	5	Ravi Gupta	30-JUN-2021	Other	B			
0001492746-22-000006	corporationPartnership	4	Ambuj Garg	12-MAY-2020	Chief Operating Officer	NA			
0001492746-22-000006	corporationPartnership	3	Niranjan Patel	03-JAN-1994	Compliance Officer	NA			
0001492746-22-000006	corporationPartnership	2	Sudha Gupta	03-JAN-1994	Director, Secretary, Vice President, CTO	C	true		
0001492746-22-000006	corporationPartnership	1	Navratan Gupta	03-JAN-1994	Director, President, CEO	C	true		
0001104659-22-058159	corporationPartnership	1	Michael B. Ajzenman	28-MAR-1996	President	E	true		
0001419454-22-000003	corporationPartnership	1	FID Holdings (Mauritius) Limited	08-OCT-2004	Shareholder	E	true		31-MAR-2012
0001419454-22-000003	corporationPartnership	2	Fidelity India Shared Services Partnership	26-OCT-2004	Shareholder	NA			31-MAR-2012
0001419454-22-000003	corporationPartnership	3	Fidelity International Services Limited	29-MAR-2007	Shareholder	NA			24-MAR-2009
0001419454-22-000003	corporationPartnership	4	Surinder Singh	01-DEC-2005	Director	NA	true		31-AUG-2008
0001419454-22-000003	corporationPartnership	5	Caron McDonald	07-SEP-2006	Director	NA	true		15-DEC-2008
0001419454-22-000003	corporationPartnership	6	Yash Pal Syngal	14-AUG-2006	Director	NA	true		19-AUG-2008
0001419454-22-000003	corporationPartnership	7	Richard Siegelman	04-FEB-2008	Transfer Agent CCO	NA			31-JUL-2010
0001419454-22-000003	corporationPartnership	8	Gurpal Singh	09-SEP-2008	Director	NA	true		19-DEC-2008
0001419454-22-000003	corporationPartnership	9	Mahesh Muzumdar	01-DEC-2008	Director	NA	true		31-JUL-2010
0001419454-22-000003	corporationPartnership	10	Arijit Mukherji	01-DEC-2008	Director	NA	true		16-APR-2010
0001419454-22-000003	corporationPartnership	11	Kevin Smith	16-DEC-2008	Director	NA	true		08-APR-2009
0001419454-22-000003	corporationPartnership	12	Sunil Kunte	20-MAY-2009	Director	NA	true		31-DEC-2018
0001419454-22-000003	corporationPartnership	13	Saikat Bhattacharya	20-JUL-2010	Director	NA	true		30-APR-2013
0001419454-22-000003	corporationPartnership	14	Anmarie Ciccolo	01-AUG-2010	Transfer Agent CCO	NA			01-JUL-2017
0001419454-22-000003	corporationPartnership	15	John D. Walsh	02-AUG-2010	Director	NA	true		30-SEP-2013
0001419454-22-000003	corporationPartnership	16	Steven Lee Kuhlman	12-AUG-2010	Director	NA	true		02-JUL-2012
0001419454-22-000003	corporationPartnership	17	FMR Holdings Mauritius Limited	31-MAR-2012	Shareholder	E	true		09-OCT-2013
0001419454-22-000003	corporationPartnership	18	Water Street Holdings BV	31-MAR-2012	Shareholder	NA	true		09-OCT-2013
0001419454-22-000003	corporationPartnership	19	James Blair Burlingame	02-JUL-2012	Director	NA	true		01-JUN-2014
0001419454-22-000003	corporationPartnership	20	Robert W. Hess	29-AUG-2013	Director	NA	true		17-DEC-2015
0001419454-22-000003	corporationPartnership	21	Water Street Holdings BV-Netherlands	09-OCT-2013	Shareholder	E	true		05-FEB-2014
0001419454-22-000003	corporationPartnership	22	Fidelity Investment Systems India Inc - USA	09-OCT-2013	Shareholder	E	true		27-MAR-2018
0001419454-22-000003	corporationPartnership	23	Fidelity China LLC	05-FEB-2014	Shareholder	NA	true		
0001419454-22-000003	corporationPartnership	24	James Andrew Amrein	10-NOV-2014	Director	NA			25-OCT-2019
