ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0001133702-21-000005	corporationPartnership	9	Tami Rash	01-JUN-2005	Assistant Treasurer	NA	true		
0001133702-21-000005	corporationPartnership	10	Karen Saperstein	01-AUG-2003	Secretary & General Counsel	NA			14-SEP-2008
0001133702-21-000005	corporationPartnership	11	Rodger Lawson	04-OCT-2007	Director	NA	true		31-MAR-2010
0001133702-21-000005	corporationPartnership	12	Karen Crupi	15-SEP-2008	Secretary & Chief Legal Officer	NA			
0001133702-21-000005	corporationPartnership	13	Charles Goldman	01-APR-2009	Director & CEO	NA	true		01-FEB-2010
0001133702-21-000005	corporationPartnership	14	Sanjiv Mirchandani	01-APR-2009	Director & President	NA	true		30-JUN-2021
0001133702-21-000005	corporationPartnership	15	Paul Guaneri	01-JUN-2009	CFO	NA			31-MAR-2010
0001133702-21-000005	corporationPartnership	16	Mark Katzelnick	01-FEB-2010	COO	NA			30-JUN-2019
0001133702-21-000005	corporationPartnership	17	Harris Komishane	31-MAR-2010	CFO	NA			01-JUL-2017
0001133702-21-000005	corporationPartnership	18	Anmarie Ciccolo	10-OCT-2013	Transfer Agent CCO	NA			01-JUL-2017
0001133702-21-000005	corporationPartnership	19	Robert J. Biemer, Jr	30-OCT-2017	Chief Compliance Officer Transfer Agent	NA			30-JUN-2021
0001133702-21-000005	corporationPartnership	20	Robert Adams	30-JUN-2019	Director	NA			
0001133702-21-000005	corporationPartnership	21	Mark Katzelnick	30-JUN-2019	Director	NA			
0001133702-21-000005	corporationPartnership	22	Michael Lyons	21-MAY-2020	Treasurer	NA			
0001133702-21-000005	corporationPartnership	2	Robert Adams	01-MAY-2004	Executive Vice President	NA	true		30-JUN-2019
0001419454-21-000004	corporationPartnership	1	FID Holdings (Mauritius) Limited	08-OCT-2004	Shareholder	E	true		31-MAR-2012
0001419454-21-000004	corporationPartnership	2	Fidelity India Shared Services Partnership	26-OCT-2004	Shareholder	NA			31-MAR-2012
0001419454-21-000004	corporationPartnership	3	Fidelity International Services Limited	29-MAR-2007	Shareholder	NA			24-MAR-2009
0001419454-21-000004	corporationPartnership	4	Surinder Singh	01-DEC-2005	Director	NA	true		31-AUG-2008
0001419454-21-000004	corporationPartnership	5	Caron McDonald	07-SEP-2006	Director	NA	true		15-DEC-2008
0001419454-21-000004	corporationPartnership	6	Yash Pal Syngal	14-AUG-2006	Director	NA	true		19-AUG-2008
0001419454-21-000004	corporationPartnership	7	Richard Siegelman	04-FEB-2008	Transfer Agent CCO	NA			31-JUL-2010
0001419454-21-000004	corporationPartnership	8	Gurpal Singh	09-SEP-2008	Director	NA	true		19-DEC-2008
0001419454-21-000004	corporationPartnership	9	Mahesh Muzumdar	01-DEC-2008	Director	NA	true		31-JUL-2010
0001419454-21-000004	corporationPartnership	10	Arijit Mukherji	01-DEC-2008	Director	NA	true		16-APR-2010
0001419454-21-000004	corporationPartnership	11	Kevin Smith	16-DEC-2008	Director	NA	true		08-APR-2009
0001419454-21-000004	corporationPartnership	12	Sunil Kunte	20-MAY-2009	Director	NA	true		31-DEC-2018
0001419454-21-000004	corporationPartnership	13	Saikat Bhattacharya	20-JUL-2010	Director	NA	true		30-APR-2013
0001419454-21-000004	corporationPartnership	14	Anmarie Ciccolo	01-AUG-2010	Transfer Agent CCO	NA			01-JUL-2017
0001419454-21-000004	corporationPartnership	15	John D. Walsh	02-AUG-2010	Director	NA	true		30-SEP-2013
0001419454-21-000004	corporationPartnership	16	Steven Lee Kuhlman	12-AUG-2010	Director	NA	true		02-JUL-2012
0001419454-21-000004	corporationPartnership	17	FMR Holdings Mauritius Limited	31-MAR-2012	Shareholder	E	true		09-OCT-2013
0001419454-21-000004	corporationPartnership	18	Water Street Holdings BV	31-MAR-2012	Shareholder	NA	true		09-OCT-2013
0001419454-21-000004	corporationPartnership	19	James Blair Burlingame	02-JUL-2012	Director	NA	true		01-JUN-2014
0001419454-21-000004	corporationPartnership	20	Robert W. Hess	29-AUG-2013	Director	NA	true		17-DEC-2015
0001419454-21-000004	corporationPartnership	21	Water Street Holdings BV-Netherlands	09-OCT-2013	Shareholder	E	true		05-FEB-2014
0001419454-21-000004	corporationPartnership	22	Fidelity Investment Systems India Inc - USA	09-OCT-2013	Shareholder	E	true		27-MAR-2018
0001419454-21-000004	corporationPartnership	23	Fidelity China LLC	05-FEB-2014	Shareholder	NA	true		
0001419454-21-000004	corporationPartnership	24	James Andrew Amrein	10-NOV-2014	Director	NA			25-OCT-2019
0001419454-21-000004	corporationPartnership	25	Ramaswamy Balasubramanya	17-DEC-2015	Director	NA	true		17-DEC-2019
0001419454-21-000004	corporationPartnership	26	Fidelity Investments Systems India LLC	27-MAR-2018	Shareholder	E	true		
0001419454-21-000004	corporationPartnership	27	Arshad Shikandar Sayyad	27-NOV-2018	Director	NA	true		24-JUL-2021
0001419454-21-000004	corporationPartnership	28	K S Pashupathi	25-OCT-2019	Director	NA	true		
0001419454-21-000004	corporationPartnership	29	Panna Chugh	23-JUL-2021	Director	NA			
0001419454-21-000004	corporationPartnership	30	Balasubramanian Parasuram	23-JUL-2021	Director	NA			
0001419454-21-000004	corporationPartnership	31	Mihir Sudhir Shah	08-SEP-2021	Director	NA			
0000735286-21-000012	corporationPartnership	1	Amy NMN Gutmann	30-JUN-2006	Director	NA	true		
0000735286-21-000012	corporationPartnership	23	Nitin NMN Tandon	01-SEP-2021	Managing Director	NA	true		
0000735286-21-000012	corporationPartnership	3	Francis Joseph Loughrey	01-OCT-2009	Director	NA	true		
0000735286-21-000012	corporationPartnership	4	Michael Thomas Rollings	06-JUN-2006	Managing Director	NA	true		
0000735286-21-000012	corporationPartnership	5	Mark NMN Loughridge	22-MAR-2012	Director	NA	true		
0000735286-21-000012	corporationPartnership	6	Scott Charles Malpass	22-MAR-2012	Director	NA	true		
0000735286-21-000012	corporationPartnership	7	Peter Frederick Volanakis	01-DEC-2008	Director	NA	true		
0000735286-21-000012	corporationPartnership	8	Mortimer Joseph Buckley	31-JAN-2003	Chief Executive Officer, Director	NA	true		
0000735286-21-000012	corporationPartnership	9	Chris Davis McIsaac	07-JAN-2012	Managing Director	NA	true		
0000735286-21-000012	corporationPartnership	10	John Thomas Marcante	21-MAR-2013	Managing Director	NA	true		
0000735286-21-000012	corporationPartnership	11	Anne Elizabeth Robinson	22-SEP-2016	General Counsel	NA	true		
0000735286-21-000012	corporationPartnership	12	John Edward Schadl	18-MAR-2019	Chief Compliance Officer	NA	true		
0000735286-21-000012	corporationPartnership	13	Karin Ann Risi	28-MAY-2015	Managing Director	NA	true		
0000735286-21-000012	corporationPartnership	14	Thomas Mark Rampulla	28-MAY-2015	Managing Director	NA	true		
0000735286-21-000012	corporationPartnership	15	John Mark James	01-JAN-2017	Managing Director	NA	true		
0000735286-21-000012	corporationPartnership	16	Gregory NMN Davis	31-JUL-2017	Managing Director	NA	true		
0000735286-21-000012	corporationPartnership	17	Sarah Bloom Raskin	31-JUL-2017	Director	NA	true		
0000735286-21-000012	corporationPartnership	18	Deanna Marie Mulligan	31-JUL-2017	Director	NA	true		
0000735286-21-000012	corporationPartnership	19	Joseph Patrick Brennan	27-SEP-2018	Chief Risk Officer	NA	true		
0000735286-21-000012	corporationPartnership	20	Lauren Marie Valente	25-JUL-2020	Managing Director	NA	true		
0000735286-21-000012	corporationPartnership	21	Matthew John Benchener	04-DEC-2020	Managing Director	NA	true		
0000735286-21-000012	corporationPartnership	22	David Anthony Thomas	22-JUL-2021	Director	NA	true		
0000735286-21-000012	corporationPartnership	2	Andre Francois Perold	31-DEC-2004	Director	NA	true		
0001253179-21-000005	soleProprietorship	13	Julie Ann Lane	01-MAR-2018	Manager			directs affairs of registrant	01-FEB-2019
0001253179-21-000005	soleProprietorship	12	William Sayler Wostoupal	01-MAR-2018	Manager			directs affairs of registrant	01-FEB-2019
0001253179-21-000005	soleProprietorship	15	Michael Joseph Wagner	01-APR-2018	Manager			directs affairs of registrant	01-FEB-2019
0001253179-21-000005	soleProprietorship	16	Gary Richard Tenkman	01-FEB-2019	Chief Executive Officer			directs affairs of registrant	
0001253179-21-000005	soleProprietorship	17	William Jacob Tomko	01-FEB-2019	Executive Vice President			directs affairs of registrant	
0001253179-21-000005	soleProprietorship	18	David Kenneth James	01-FEB-2019	Chief Risk Officer			risk oversight of registrant	
0001253179-21-000005	soleProprietorship	19	Kurt Bruno Krebs	01-FEB-2019	Chief Financial Officer			financial/management oversight	18-OCT-2019
0001253179-21-000005	soleProprietorship	20	The Ultimus Group Midco, LLC (Midco)	01-FEB-2019	holding company of registrant			sole member of registrant	
0001253179-21-000005	soleProprietorship	21	The Ultimus Group Intermediate, LLC (Intermediate)	01-FEB-2019	indirect owner			sole member of Midco	
0001253179-21-000005	soleProprietorship	22	The Ultimus Group, LLC (UG)	01-FEB-2019	indirect owner			sole member of Intermediate	
0001253179-21-000005	soleProprietorship	23	GTCR Fund XII/B LP (Fund)	01-FEB-2019	indirect owner			majority owner of UG	
0001253179-21-000005	soleProprietorship	24	GTCR Partners XII/B LP (Partners)	01-FEB-2019	indirect owner			general partner of Fund	
0001253179-21-000005	soleProprietorship	25	GTCR Investment XII LLC	01-FEB-2019	indirect owner			general partner of Partners	
0001253179-21-000005	soleProprietorship	26	Ian Andrew Martin	01-MAR-2020	Chief Administrative Officer			direct affairs of registrant	
0001253179-21-000005	soleProprietorship	27	Nicole Lynn Tichota	30-JUL-2021	Senior Vice President			daily management of registrant	
0001253179-21-000005	soleProprietorship	14	David James Young	01-MAR-2018	Manager			directs affairs of registrant	01-FEB-2019
0001253179-21-000005	soleProprietorship	11	Kevin James Hesselbirg	10-APR-2017	Chief Executive Officer/Manager			directs affairs of registrant	01-FEB-2019
0001253179-21-000005	soleProprietorship	10	TA Associates, L.P.	30-APR-2015	indirect owner			general partner of TA XI GP	01-FEB-2019
0001253179-21-000005	soleProprietorship	9	TA Associates XI GP, L.P. (TA XI GP)	30-APR-2015	indirect owner			general partner of TA XI NS AIV, L.P.	01-FEB-2019
0001253179-21-000005	soleProprietorship	8	TA XI NS AIV, L.P.	30-APR-2015	indirect owner			majority owner of Topco	01-FEB-2019
0001253179-21-000005	soleProprietorship	7	NorthStar Topco, LLC (Topco)	30-APR-2015	indirect owner			sole member of NFSG	01-FEB-2019
0001253179-21-000005	soleProprietorship	6	NorthStar Financial Services Group, LLC (NFSG)	10-APR-2003	Holding company of registrant			Sole member of registrant	01-FEB-2019
0001253179-21-000005	soleProprietorship	5	Mark Daniel Applegarth	24-OCT-2006	Treasurer/Manager			financial/management oversight	01-FEB-2019
0001253179-21-000005	soleProprietorship	4	William John Strait	08-OCT-2012	General Counsel/Secretary			legal/management oversight of registrant	
0001253179-21-000005	soleProprietorship	3	Kristin Sara McCann	01-JUN-2012	Chief Compliance Officer			compliance oversight of registrant	
0001253179-21-000005	soleProprietorship	2	Kevin Eric Wolf	01-MAY-2012	Executive Vice President			directs affairs of registrant	
0001253179-21-000005	soleProprietorship	1	Kara Brianna Baird	01-MAY-2012	Senior Vice President			daily management of registrant	23-JUL-2021
0001398344-21-018331	soleProprietorship	11	William Jacob Tomko	24-APR-2017	Executive Vice President			directs affairs of registrant	
0001398344-21-018331	soleProprietorship	13	Jeffrey Daniel Moeller	31-DEC-2015	VP, Director of Transfer Agency Services			directs affairs of registrant	31-MAR-2020
0001398344-21-018331	soleProprietorship	9	GTCR Investment XII LLC	01-FEB-2019	indirect owner			general partner of Partners	
0001398344-21-018331	soleProprietorship	8	GTCR Partners XII/B LP (Partners)	01-FEB-2019	indirect owner			general partner of Fund	
0001398344-21-018331	soleProprietorship	7	GTCR Fund XII/B LP (Fund)	01-FEB-2019	indirect owner			majority owner of UG	
0001398344-21-018331	soleProprietorship	6	The Ultimus Group, LLC (UG)	01-FEB-2019	indirect owner			sole member of Intermediate	
0001398344-21-018331	soleProprietorship	4	The Ultimus Group Midco, LLC (Midco)	01-FEB-2019	indirect owner			sole member of Holdings	
0001398344-21-018331	soleProprietorship	3	Ultimus Holdings, LLC (Holdings)	31-DEC-2015	indirect owner			sole member of Intermediary	
0001398344-21-018331	soleProprietorship	2	Ultimus Intermediary, LLC (Intermediary)	31-DEC-2015	indirect owner			sole member of Solutions	
0001398344-21-018331	soleProprietorship	5	The Ultimus Group Intermediate, LLC (Intermediate)	01-FEB-2019	indirect owner			sole member of Midco	
0001398344-21-018331	soleProprietorship	1	Ultimus Fund Solutions, LLC (Solutions)	31-DEC-2015	holding company of registrant			sole member of registrant	
0001398344-21-018331	soleProprietorship	15	Nicole Lynn Tichota	30-JUL-2021	Senior Vice President			daily management of registrant	
0001398344-21-018331	soleProprietorship	14	Ian Andrew Martin	01-MAR-2020	Chief Administrative Officer			direct affairs of registrant	
0001398344-21-018331	soleProprietorship	12	Kurt Bruno Krebs	09-MAY-2016	Vice President, CFO, and Treasurer			financial/management oversight	18-OCT-2019
0001398344-21-018331	soleProprietorship	10	Gary Richard Tenkman	31-DEC-2015	CEO and Managing Director			directs affairs of registrant	
0001398344-21-018329	soleProprietorship	2	Ultimus Holdings, LLC (Holdings)	08-JUN-2012	indirect owner			sole member of Intermediary	
0001398344-21-018329	soleProprietorship	3	The Ultimus Group Midco, LLC (Midco)	01-FEB-2019	indirect owner			sole member of Holdings	
0001398344-21-018329	soleProprietorship	4	The Ultimus Group Intermediate, LLC (Intermediate)	01-FEB-2019	indirect owner			sole member of Midco	
0001398344-21-018329	soleProprietorship	5	The Ultimus Group, LLC (UG)	01-FEB-2019	indirect owner			sole member of Intermediate	
0001398344-21-018329	soleProprietorship	6	GTCR Fund XII/B LP (Fund)	01-FEB-2019	indirect owner			majority owner of UG	
0001398344-21-018329	soleProprietorship	7	GTCR Partners XII/B LP (Partners)	01-FEB-2019	indirect owner			general partner of Fund	
0001398344-21-018329	soleProprietorship	8	GTCR Investment XII LLC	01-FEB-2019	indirect owner			general partner of Partners	
0001398344-21-018329	soleProprietorship	9	Gary Richard Tenkman	19-MAY-2014	CEO and Managing Director			directs affairs of registrant	
0001398344-21-018329	soleProprietorship	10	William Jacob Tomko	24-APR-2017	Executive Vice President			directs affairs of registrant	
0001398344-21-018329	soleProprietorship	11	Kurt Bruno Krebs	09-MAY-2016	Vice President, CFO, and Treasurer			financial/management oversight	18-OCT-2019
0001398344-21-018329	soleProprietorship	12	Jeffrey Daniel Moeller	18-AUG-2008	VP, Director of Transfer Agency Services			directs affairs of registrant	31-MAR-2020
0001398344-21-018329	soleProprietorship	1	Ultimus Intermediary, LLC (Intermediary)	08-JUN-2012	holding company of registrant			sole member of registrant	
0001398344-21-018329	soleProprietorship	13	Ian Andrew Martin	01-MAR-2020	Chief Administrative Officer			direct affairs of registrant	
0001398344-21-018329	soleProprietorship	14	Nicole Lynn Tichota	30-JUL-2021	Senior Vice President			daily management of registrant	
0001878534-21-000001	soleProprietorship	1	Aaron Lohmann	01-AUG-2021	Managing Member			Actively serving as Managing Member	
0001213900-21-045793	corporationPartnership	1	Jonathan Matthew Gellis	01-APR-2005	Owner	E	true		
0000818238-21-000008	corporationPartnership	5	Ann MacDonald	01-MAY-2018	Managing Director of Registrant	NA			
0000818238-21-000008	corporationPartnership	6	Holly Giangiulio	01-MAY-2018	Managing Director of Registrant	NA			
0000818238-21-000008	corporationPartnership	7	Brown Capital Management Holdings, Inc.	30-JUN-2021	shareholder of Registrant	D	true		
0000818238-21-000008	corporationPartnership	3	Douglas Bonaduce	01-MAY-2018	Managing Director of Registrant	NA			
0000818238-21-000008	corporationPartnership	4	David Bogaert	01-MAY-2018	Managing Director of Registrant	NA			
0000818238-21-000008	corporationPartnership	2	Karen M Shupe	01-MAY-2018	President and Mg Director of Registrant	NA			
0000818238-21-000008	corporationPartnership	1	Stony Point Holdings LLC	01-MAY-2018	shareholder of Registrant	C			
0001557183-21-000003	soleProprietorship	5	Scott Eric Morrison	20-JUL-2018	Chief Product Officer			Control Person	20-AUG-2021
0001557183-21-000003	soleProprietorship	6	Jay Christopher Candelmo	17-MAR-2020	Senior Vice President			Control Person	
0001557183-21-000003	soleProprietorship	7	George Maurice Piquette	17-MAR-2020	Senior Vice President			Control Person	
0001557183-21-000003	soleProprietorship	4	Robert Barry Kaplan	20-JUL-2018	Chief Compliance Officer			Control Person	
0001557183-21-000003	soleProprietorship	3	Ascensus Group, LLC	26-JUL-2012	Sole Member			Control Person	
0001557183-21-000003	soleProprietorship	2	Michael Folmer	15-JUL-2015	Treasurer/VP, Tax and Finance			Control Person	
0001557183-21-000003	soleProprietorship	1	Margaret Brennan Creonte	29-MAY-2020	President			Control Person	
0000842657-21-000020	corporationPartnership	12	Nicole Grogan	26-JUL-2019	Director and Vice President	NA	true		
0000842657-21-000020	corporationPartnership	11	Hepsen Uzcan	25-JUN-2018	Director and Vice President	NA	true		
0000842657-21-000020	corporationPartnership	10	DWS USA Corporation	01-MAY-2018	100% owner of DIMA	E	true		
0000842657-21-000020	corporationPartnership	9	DB Beteiligungs - Holding GmbH	02-APR-2018	77,5% owner of DWS Group GmbH & Co KGaA	E	true		
0000842657-21-000020	corporationPartnership	8	DWS Group GmbH & Co KGaA	02-APR-2018	100% owner of DeAM US Holding Corp.	E	true		
0000842657-21-000020	corporationPartnership	1	Kristine Lyons	22-SEP-2005	Director and Vice President	NA	true		
0000842657-21-000020	corporationPartnership	2	Nancy Tanzil	13-MAY-2014	Chief Financial Officer and Treasurer	NA			
0000842657-21-000020	corporationPartnership	3	DWS Investment Management Americas Inc.	06-FEB-1998	100% owner of Registrant	E	true		
0000842657-21-000020	corporationPartnership	4	Deutsche Asset Management US Holding Corporation (DeAM US Holding Corp.)	01-AUG-2017	100% owner of DIMA	E	true		01-MAY-2018
0000842657-21-000020	corporationPartnership	5	Michael Sharkey	01-NOV-2017	Director and President	NA	true		
0000842657-21-000020	corporationPartnership	6	Anjie Larocca	14-JUN-2017	Secretary	NA	true		
0000842657-21-000020	corporationPartnership	7	Deutsche Bank AG	02-APR-2018	owner of DB Beteiligungs - Holding GmbH	E	true		
0001721868-21-000529	corporationPartnership	1	Jacqueline Anne Bogle Meuse	09-NOV-2011	Director, PSG,Ltd. TTEE, PSG Voting TRU	NA	true		
0001721868-21-000529	corporationPartnership	2	Pacific Services Group, Ltd.	28-JAN-2014	Owner Parent	E	true		
0001721868-21-000529	corporationPartnership	3	William D. Miller	14-JAN-2016	C.O.O.	NA	true		
0001721868-21-000529	corporationPartnership	4	Sarah Morrison	14-AUG-2017	Managing Director	NA	true		02-JUL-2021
0001721868-21-000529	corporationPartnership	5	Emilia Huniewicz	08-JUN-2021	Managing Director	NA	true		
0001787835-21-000007	soleProprietorship	1	Merrilee Joan Matchett (CRD# 6718123)	30-NOV-2018	Member of Registrant's Board & President			Control Person; no ownership interest	29-JAN-2021
0001787835-21-000007	soleProprietorship	2	Michael Adornetto (CRD# 1794652)	01-JAN-2017	Member of Registrant's Board of Managers			Control Person; no ownership interest	28-FEB-2020
0001787835-21-000007	soleProprietorship	3	Edward Francis Dolan (Associated Person - fingerprints on file)	01-JAN-2017	Member of Registrant's Board of Managers			Control Person; no ownership interest	12-JUN-2020
0001787835-21-000007	soleProprietorship	4	Keith David Glenfield (CRD#4403678)	01-JAN-2017	Member of Registrant's Board of Managers			Control Person; no ownership interest	
0001787835-21-000007	soleProprietorship	5	John Joseph Quinn, Jr. (CRD# 2853532)	22-MAY-2019	Member of Registrant's Board of Managers			Control Person; no ownership interest	
0001787835-21-000007	soleProprietorship	6	Karen Mayer Woods (Associated Person - fingerprints on file)	12-APR-2019	Chief Financial Officer			Not control person-no ownership interest	
0001787835-21-000007	soleProprietorship	7	BAC North America Holding Company (BACNAH)	30-APR-2001	100% owner of MLPF&S			100% Indirect Parent; Control Person	
0001787835-21-000007	soleProprietorship	8	NB Holdings Corporation (NBH)	17-OCT-2008	100% Owner of BACNAH			100% Indirect Parent; Control Person	
0001787835-21-000007	soleProprietorship	9	Bank of America Corporation	01-OCT-1998	100% Owner of NBH			Ultimate Control Person; 100% Indirect	
0001787835-21-000007	soleProprietorship	10	Merrill Lynch, Pierce, Fenner & Smith Incorporated (MLPF&S)	02-SEP-2019	100% Owner of Registrant			Direct Parent; Control Person	
0001787835-21-000007	soleProprietorship	11	Inez Marielle Louzonis (CRD# 2775347)	12-JUN-2020	Member of Registrant's Board of Managers			Control Person; no ownership interest	
0001787835-21-000007	soleProprietorship	12	John Joseph Towey, Jr. (CRD# 2301860)	26-MAR-2020	Member of Registrant's Board of Managers			Control Person; no ownership interest	
0001787835-21-000007	soleProprietorship	13	Steven Michael Avera	29-JAN-2021	Member of Registrant's Board & President			Control Person; no ownership interest	
