ACCESSION_NUMBER	ENTITY_TYPE	ENT_ID	ENTITYNAME	AGREEMENTDESCRIPTION
0000913181-21-000002	otherControlManagement	8	Mitsubishi UFJ Financial Group, Inc.	100% ownership stake in MUFG Bank, Ltd. and Mitsubishi UFJ Trust & Banking Corporation; 4.89% ownership stake in MUFG Americas Holding Corporation
0000913181-21-000002	otherControlManagement	7	Mitsubishi UFJ Trust & Banking Corporation	Provides strategic planning for the Global MUFG Investor Services Division, including MUFG Investor Services (US) LLC
0000913181-21-000002	otherControlManagement	6	MUFG Bank, Ltd.	95.11% ownership stake in MUFG Americas Holding Corporation
0000913181-21-000002	otherControlManagement	5	MUFG Americas Holding Corporation	100% ownership stake in MUFG Fund Services (USA) LLC
0000913181-21-000002	otherControlManagement	4	Joseph Arruda	Managing Director of MUFG Investor Services (US) LLC
0000913181-21-000002	otherControlManagement	3	Hideyuki Toriyumi	Chief Risk Officer of MUFG Investor Services (US) LLC
0000913181-21-000002	otherControlManagement	2	James Fisher	Deputy Chief Executive Officer of MUFG Investor Services (US) LLC
0000913181-21-000002	otherControlManagement	1	Nicholas Sgammato	Chief Compliance Officer of MUFG Investor Services (US) LLC
0000913181-21-000002	otherControlManagement	10	Young Kim	Chief Financial Officer, MUFG Investor Services (US) LLC
0001432532-21-000004	otherControlManagement	1	Templeton International, Inc.	100% Ownership of Franklin Templeton Luxembourg S.A.
0001432532-21-000004	otherControlManagement	3	Franklin Resources, Inc.	100% Ownership of Templeton Worldwide, Inc.
0001432532-21-000004	otherControlManagement	2	Templeton Worldwide, Inc.	100% Ownership of Templeton International, Inc.
0001859513-21-000001	otherControlManagement	1	Brian Duggan	Managing Member
0001859513-21-000001	otherControlManagement	3	David Lieberman	>25% equity holder of GTS Management Partners, the majority owner of registrant's parent company, ClearList Holdings LLC
0001859513-21-000001	otherControlManagement	4	Ari Rubenstein	>25% equity holder of GTS Management Partners, the majority owner of registrant's parent company, ClearList Holdings LLC
0001859513-21-000001	otherControlManagement	5	William White	CEO of parent company, ClearList Holdings LLC
0001859513-21-000001	otherControlManagement	2	Whitney White	Managing Member
0001018490-21-000015	otherControlFinance	1	Various - See below.	A Deutsche Bank AG holding company, Deutsche Bank Trust Corporation, provided the original, capital funding for the Registrant and for a time provided a line of credit for working capital. Working capital is now provided via service fees which originate from inter-company billings for the services rendered.
0001018490-21-000015	otherControlManagement	1	Various - See below.	DB Services Americas, Inc. (DBSA) was established as a servicing company to provide operational services to Deutsche Bank Trust Company Americas (DBTCA) and Deutsche Bank National Trust Company (DBNTC). DBSA does not have any third party client agreements. Rather, DBSA, as engaged by DBTCA and DBNTC provides technical and administrative support services including data processing, maintenance of appropriate records in accordance with existing standards, recordkeeping and accounting functions in connection with services provided to DBTCAs and DBNTCs clients. DBTCA and DBNTC have appointed DBSA as its agent to act on their behalf in connection with the transfer and servicing of securities. Accounts are maintained jointly by DBTCA, DBNTC and DBSA. DBSA in its transfer agent function provides services to DBTCA and DBNTC in a manner as if DBSA is an independent, dedicated contractor that works solely for DBTCA and DBNTC and no other transfer agent. There is a shared system of database for DBTCA, DBNTC and DBSA.
0001465533-21-000002	otherControlManagement	1	Corporation Service Company	Sole Shareholder of Delaware Trust Company
0001855413-21-000003	otherControlFinance	1	Realto, Inc.	Parent company
0001855712-21-000002	otherControlManagement	1	10XTS, Inc.	Majority Owner of LedgerLab Holdings, LLC
0001018490-21-000013	otherControlFinance	1	Various - See below.	A Deutsche Bank AG holding company, Deutsche Bank Trust Corporation, provided the original, capital funding for the Registrant and for a time provided a line of credit for working capital. Working capital is now provided via service fees which originate from inter-company billings for the services rendered.
0001018490-21-000013	otherControlManagement	1	Various - See below.	DB Services Americas, Inc. (DBSA) was established as a servicing company to provide operational services to Deutsche Bank Trust Company Americas (DBTCA) and Deutsche Bank National Trust Company (DBNTC). DBSA does not have any third party client agreements. Rather, DBSA, as engaged by DBTCA and DBNTC provides technical and administrative support services including data processing, maintenance of appropriate records in accordance with existing standards, recordkeeping and accounting functions in connection with services provided to DBTCAs and DBNTCs clients. DBTCA and DBNTC have appointed DBSA as its agent to act on their behalf in connection with the transfer and servicing of securities. Accounts are maintained jointly by DBTCA, DBNTC and DBSA. DBSA in its transfer agent function provides services to DBTCA and DBNTC in a manner as if DBSA is an independent, dedicated contractor that works solely for DBTCA and DBNTC and no other transfer agent. There is a shared system of database for DBTCA, DBNTC and DBSA.
