ACCESSION_NUMBER	ENTITY_TYPE	ENT_ID	ENTITYNAME	AGREEMENTDESCRIPTION
0001018490-08-000014	otherControlFinance	1	Various-see below.	A Deutsche Bank AG holding company, Deutsche Bank Trust Corporation, provided the original, capital funding for the Registrant and for a time provided a line of credit for working capital.  Working capital is now provided via service fees which originate from inter-company billings for the services rendered.
0001018490-08-000014	otherControlManagement	1	Various-see below.	DB Services Tennessee, Inc. ('STN'), formerly known as BT Services Tennessee, Inc., was incorporated in the State of Delaware on December 6, 1991 and established in Tennessee as a servicing company to provide operational and back-office services to Deutsche Bank Trust Company Americas ('DBTCA') and certain of its affiliates. STN has no subsidiaries. DBTCA, formerly known as Bankers Trust Company, is the principal United States banking subsidiary of Deutsche Bank Aktiengesellschaft ('DBAG'). STN does not have any third party client agreements. Rather, STN, as engaged by DBTCA, provides technical and administrative support services including data processing, telecommunications, maintenance of appropriate records in accordance with existing standards, recordkeeping and accounting functions in connection with services provided to DBTCA's customers (or DBTCA's customers' customers, in the case of DBTCA's private label business for certain affiliates); and DBTCA has appointed STN as its agent to act on its behalf in connection with the transfer of securities and other instruments. Accounts are maintained jointly by DBTCA and STN.  STN in its transfer agent function provides services to DBTCA in a manner as if STN is an independent, dedicated contractor that works solely for DBTCA and no other transfer agent.  There is a shared system of database for DBTCA and STN.  An example is escheatment - the details of escheatment are maintained by STN while the remission to the states is done in the name of and on behalf of DBTCA.  STN management is responsible to the business line management of DBAG and DBAG affiliates/subsidiaries including DBTCA.  The business line unit head in Tennessee reports to business line unit management of DBAG.  Audits are performed by DBAG's Audit Department.  Examinations of DBAG NY branch and subsidiary bank, DBTCA, are performed by the Federal Reserve Bank of New York and the New York Department of Banking.  DBAG provides for STN the infrastructure necessary to insure safety and soundness measures including accounting systems, the Legal Department, the Internal Audit Department, Compliance, Human Resources and technology functions.
0001439450-08-000007	otherControlFinance	1	Saul Waranch	Business Owner/Financier
0000944496-08-000004	otherControlManagement	1	The Bank of New York Mellon Corporation	100% Indirect Owner
0000944496-08-000004	otherControlFinance	1	Mellon Investor Services Holdings LLC	100% Owner
0001439450-08-000004	otherControlFinance	1	Saul Waranch	Business Owner/Financier
0001144204-08-040838	otherControlManagement	1	Armor Acquisition LLC	Majority Ownership
0001018490-08-000012	otherControlFinance	1	Various-see below.	A Deutsche Bank AG holding company, Deutsche Bank Trust Corporation, provided the original, capital funding for the Registrant and for a time provided a line of credit for working capital.  Working capital is now provided via service fees which originate from inter-company billings for the services rendered.
0001018490-08-000012	otherControlManagement	1	Various-see below.	DB Services Tennessee, Inc. ('STN'), formerly known as BT Services Tennessee, Inc., was incorporated in the State of Delaware on December 6, 1991 and established in Tennessee as a servicing company to provide operational and back-office services to Deutsche Bank Trust Company Americas ('DBTCA') and certain of its affiliates. STN has no subsidiaries. DBTCA, formerly known as Bankers Trust Company, is the principal United States banking subsidiary of Deutsche Bank Aktiengesellschaft ('DBAG'). STN does not have any third party client agreements. Rather, STN, as engaged by DBTCA, provides technical and administrative support services including data processing, telecommunications, maintenance of appropriate records in accordance with existing standards, recordkeeping and accounting functions in connection with services provided to DBTCA's customers (or DBTCA's customers' customers, in the case of DBTCA's private label business for certain affiliates); and DBTCA has appointed STN as its agent to act on its behalf in connection with the transfer of securities and other instruments. Accounts are maintained jointly by DBTCA and STN.  STN in its transfer agent function provides services to DBTCA in a manner as if STN is an independent, dedicated contractor that works solely for DBTCA and no other transfer agent.  There is a shared system of database for DBTCA and STN.  An example is escheatment - the details of escheatment are maintained by STN while the remission to the states is done in the name of and on behalf of DBTCA.  STN management is responsible to the business line management of DBAG and DBAG affiliates/subsidiaries including DBTCA.  The business line unit head in Tennessee reports to business line unit management of DBAG.  Audits are performed by DBAG's Audit Department.  Examinations of DBAG NY branch and subsidiary bank, DBTCA, are performed by the Federal Reserve Bank of New York and the New York Department of Banking.  DBAG provides for STN the infrastructure necessary to insure safety and soundness measures including accounting systems, the Legal Department, the Internal Audit Department, Compliance, Human Resources and technology functions.
0000353291-08-000004	otherControlManagement	1	Franklin Resources, Inc.	100% ownership of Templeton Worldwide, Inc.
