ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0001146230-17-000010	corporationPartnership	16	Jeffery G. Chasse	23-SEP-2013	Controller	NA	true		
0001146230-17-000010	corporationPartnership	17	Nicholas S. R. Oldfield	01-JUL-2014	CFO, Treasurer, and Director	NA	true		
0001146230-17-000010	corporationPartnership	18	Mark L. McDougall	01-JUL-2014	Global Chief Information Officer	NA	true		
0001146230-17-000010	corporationPartnership	19	Computershare Holdings LLC	31-DEC-2014	Direct Owner	A	true		
0001146230-17-000010	corporationPartnership	20	Carlos R. Leira	14-SEP-2015	Chief Information Officer	NA	true		
0001146230-17-000010	corporationPartnership	21	Robert M. Fromberg	01-FEB-2016	Secretary	NA	true		
0001146230-17-000010	corporationPartnership	2	Computershare US	27-JUN-2005	Indirect Owner	E	true		
0001387131-17-005884	corporationPartnership	1	Equiniti (US) LLC	11-DEC-2017	Owner	E	false		
0001387131-17-005884	corporationPartnership	2	Equiniti (US) Holdings Inc.	11-DEC-2017	Owner	NA	false		
0001387131-17-005884	corporationPartnership	5	Equiniti (US) Services, LLC	11-DEC-2017	Affiliate	NA	false		
0001387131-17-005884	corporationPartnership	4	Equiniti Group PLC	11-DEC-2017	Owner	NA	false		
0001387131-17-005884	corporationPartnership	3	Equiniti Holdings Ltd	11-DEC-2017	Owner	NA	false		
0000862124-17-000018	corporationPartnership	1	Fidelity Global Brokerage Group, Inc	01-AUG-2000	Parent	E	true		
0000862124-17-000018	corporationPartnership	19	Robert J. Biemer, Jr	30-OCT-2017	Chief Compliance Officer	NA			
0000862124-17-000018	corporationPartnership	3	Thomas Lux	01-SEP-2006	CFO	NA			01-JUN-2009
0000862124-17-000018	corporationPartnership	4	Norman Malo	01-AUG-2000	Director & CEO	NA	true		01-APR-2009
0000862124-17-000018	corporationPartnership	5	Ellyn McColgan	01-APR-2003	Director	NA	true		15-AUG-2007
0000862124-17-000018	corporationPartnership	6	Gerard McGraw	01-APR-2003	Director & CEO	NA	true		
0000862124-17-000018	corporationPartnership	7	Christine Selmi	01-JUL-2017	Treasuer	NA	true		
0000862124-17-000018	corporationPartnership	8	Richard OBrien	01-AUG-2002	Chief Compliance Officer	NA			
0000862124-17-000018	corporationPartnership	9	Tami Rash	01-JUN-2005	Assistant Treasurer	NA	true		
0000862124-17-000018	corporationPartnership	10	Karen Saperstein	01-AUG-2003	Secretary & General Counsel	NA			14-SEP-2008
0000862124-17-000018	corporationPartnership	11	Rodger Lawson	04-OCT-2007	Director	NA	true		31-MAR-2010
0000862124-17-000018	corporationPartnership	12	Karen Crupi	15-SEP-2008	Secretary & Chief Legal Officer	NA			
0000862124-17-000018	corporationPartnership	13	Charles Goldman	01-APR-2009	Director & CEO	NA	true		01-FEB-2010
0000862124-17-000018	corporationPartnership	14	Sanjiv Mirchandani	01-APR-2009	Director & President	NA	true		
0000862124-17-000018	corporationPartnership	15	Paul Guaneri	01-JUN-2009	CFO	NA			31-MAR-2010
0000862124-17-000018	corporationPartnership	16	Mark Katzelnick	01-FEB-2010	COO	NA			
0000862124-17-000018	corporationPartnership	17	Harris Komishane	31-MAR-2010	CFO	NA			01-JUL-2017
0000862124-17-000018	corporationPartnership	18	Anmarie Ciccolo	10-OCT-2013	Transfer Agent CCO	NA			01-JUL-2017
0000862124-17-000018	corporationPartnership	2	Robert Adams	01-MAY-2004	Executive Vice President	NA	true		
0000862124-17-000017	corporationPartnership	1	FMR Corp	01-JUL-1978	Shareholder	E	true		30-SEP-2007
0000862124-17-000017	corporationPartnership	2	Susan Sturdy	28-JUN-2006	Secretary	NA			01-AUG-2008
0000862124-17-000017	corporationPartnership	3	Timothy F. Hayes	28-JUN-2006	President & Director	NA	true		14-JUN-2007
0000862124-17-000017	corporationPartnership	4	Jeffrey Carney	28-JUN-2006	Executive Vice President	NA	true		14-JUN-2007
0000862124-17-000017	corporationPartnership	5	Laura B. Cronin	28-JUN-2006	Executive Operating Officer	NA			03-OCT-2007
0000862124-17-000017	corporationPartnership	6	Robert A. Dwight	03-JUL-2003	Executive Operating Officer	NA	true		30-JUN-2013
0000862124-17-000017	corporationPartnership	7	Joseph P. LoRusso	03-JUL-2003	Director	NA	true		14-JUN-2007
0000862124-17-000017	corporationPartnership	8	Stephen E. Tibbets	01-AUG-1994	Treasurer	NA			14-JUN-2007
0000862124-17-000017	corporationPartnership	9	J. Gregory Wass	28-JUN-2006	Assitant Treasurer	NA			31-JUL-2011
0000862124-17-000017	corporationPartnership	10	John J. Hitt	28-JUN-2006	Assistant Secretary	NA			01-AUG-2008
0000862124-17-000017	corporationPartnership	11	Richard Siegelman	14-JUN-2007	Chief Compliance Officer	NA			01-MAY-2009
0000862124-17-000017	corporationPartnership	12	Anmarie Ciccolo	14-JUN-2007	Chief Compliance Officer	NA			01-JUL-2017
0000862124-17-000017	corporationPartnership	13	Joseph Hollis	14-JUN-2007	Executive Operating Officer	NA	true		01-AUG-2008
0000862124-17-000017	corporationPartnership	14	Terence Sanz	14-JUN-2007	Treasurer	NA			01-DEC-2008
0000862124-17-000017	corporationPartnership	15	FMR LLC	01-OCT-2007	Shareholder	E	true		30-SEP-2010
0000862124-17-000017	corporationPartnership	16	Robert Donelan	14-JUN-2007	President & Director	NA	true		26-JUL-2010
0000862124-17-000017	corporationPartnership	17	Raymond Marcinowski	14-JUN-2007	President & Director	NA	true		29-FEB-2008
0000862124-17-000017	corporationPartnership	18	Barbara March	11-FEB-2008	Executive Operating Officer	NA	true		01-FEB-2010
0000862124-17-000017	corporationPartnership	19	Dub Nelson	15-SEP-2008	Executive Operating Officer	NA	true		01-DEC-2008
0000862124-17-000017	corporationPartnership	20	Christine Reynolds	01-AUG-2008	Executive Operating Officer	NA	true		31-JUL-2014
0000862124-17-000017	corporationPartnership	21	Mary Brady	01-AUG-2008	Secretary	NA			26-FEB-2010
0000862124-17-000017	corporationPartnership	22	Peter D. Stahl	01-AUG-2008	Secretary	NA			
0000862124-17-000017	corporationPartnership	23	Gerard McGraw	04-SEP-2007	Executive Operating Officer	NA	true		10-SEP-2009
0000862124-17-000017	corporationPartnership	24	Marvin Adams	15-SEP-2008	Director	NA	true		20-AUG-2009
0000862124-17-000017	corporationPartnership	25	Richard Dobbs	15-SEP-2008	Director	NA	true		09-OCT-2009
0000862124-17-000017	corporationPartnership	26	Phillip Guarino	01-DEC-2008	Treasurer	NA			31-MAY-2010
0000862124-17-000017	corporationPartnership	27	Robert J. Adams	10-SEP-2009	President Shareholder Division	NA	true		
0000862124-17-000017	corporationPartnership	28	Timothy J. Barrett	20-AUG-2009	Asssitant Treasurer	NA			15-OCT-2010
0000862124-17-000017	corporationPartnership	29	Michael Doorley	01-OCT-2009	Director	NA	true		01-APR-2010
0000862124-17-000017	corporationPartnership	30	Sharon Brovelli	01-FEB-2010	Executive Operating Officer	NA	true		26-JUL-2010
0000862124-17-000017	corporationPartnership	31	Robert Biemer	11-FEB-2010	Chief Legal Officer	NA	true		30-OCT-2017
0000862124-17-000017	corporationPartnership	32	Gerard McGraw	26-JUL-2010	Director	NA	true		27-OCT-2014
0000862124-17-000017	corporationPartnership	33	James Michael MacDonald	26-JUL-2010	Director	NA	true		27-OCT-2014
0000862124-17-000017	corporationPartnership	34	Michael Engber Wilens	26-JUL-2010	Director	NA	true		15-FEB-2011
0000862124-17-000017	corporationPartnership	35	Scott Morgan Gygi	26-JUL-2010	Executive Operating Officer	NA	true		27-SEP-2013
0000862124-17-000017	corporationPartnership	36	Christopher A. Hock	26-JUL-2010	President - Retirement Division	NA	true		
0000862124-17-000017	corporationPartnership	37	Harris Gregg Komishane	26-JUL-2010	Treasurer	NA			27-OCT-2014
0000862124-17-000017	corporationPartnership	38	Susan Sturdy	26-JUL-2010	Secretary	NA			18-JUN-2013
0000862124-17-000017	corporationPartnership	39	Fidelity Workplace Services LLC	30-SEP-2010	Shareholder	E	true		
0000862124-17-000017	corporationPartnership	40	Charles M. Morgan	01-AUG-2011	Assistant Treasurer	NA			31-JAN-2014
0000862124-17-000017	corporationPartnership	41	Michael Bull	27-SEP-2013	Executive Operating Officer	NA	true		27-OCT-2014
0000862124-17-000017	corporationPartnership	42	Michael J. Keamey	27-SEP-2013	Assistant Treasurer	NA	true		
0000862124-17-000017	corporationPartnership	43	Thomas Restivo	27-SEP-2013	Sr. Vice President Shareholder Division	NA	true		
0000862124-17-000017	corporationPartnership	44	Brian C. McLain	27-SEP-2013	Assistant Secretary	NA			
0000862124-17-000017	corporationPartnership	45	Howard J. Galligan III	31-JUL-2014	Exec Vice President Shareholder Division	NA	true		
0000862124-17-000017	corporationPartnership	53	Kevin M. Barry	01-JUL-2017	Director	NA	true		
0000862124-17-000017	corporationPartnership	54	Ronald DePoalo	01-JUL-2017	Director	NA	true		
0000862124-17-000017	corporationPartnership	55	Eric C. Green	01-JUL-2017	Assistant Treasurer	NA	true		
0000862124-17-000017	corporationPartnership	56	Robert J. Biemer, Jr	30-OCT-2017	Chief Compliance Officer	NA			
0000862124-17-000017	corporationPartnership	57	David Carter	30-OCT-2017	Chief Legal Officer Shareholder Division	NA			
0000862124-17-000017	corporationPartnership	58	Michael O'Reilly	30-OCT-2017	Chief Risk Officer Shareholder Division	NA			
0000862124-17-000017	corporationPartnership	46	Mark Katzelnick	27-OCT-2014	Director	NA	true		
0000862124-17-000017	corporationPartnership	47	G. Michael Slovak	27-OCT-2014	Director	NA	true		01-JUL-2017
0000862124-17-000017	corporationPartnership	48	Allyn Jones	27-OCT-2014	Sr. Vice President Shareholder Division	NA	true		
0000862124-17-000017	corporationPartnership	49	Carlos PiSierra	27-OCT-2014	Treasurer Shareholder Division	NA			
0000862124-17-000017	corporationPartnership	50	David Morse	27-OCT-2014	Chief Risk Officer	NA	true		30-OCT-2017
0000862124-17-000017	corporationPartnership	51	Glenn Brack	27-OCT-2014	Treasurer Retirement Division	NA			
0000862124-17-000017	corporationPartnership	52	Steven F. Schiffman	27-OCT-2014	Assistant Treasurer	NA			01-JUL-2017
0001144204-17-064098	corporationPartnership	4	Mary Frances Knight	01-MAY-2014	CCO and Director of Administration	NA	false		
0001144204-17-064098	corporationPartnership	3	Johanna Cronin	01-MAR-2014	Dir of Marketing, Services and Product	NA	false		
0001144204-17-064098	corporationPartnership	2	Ronald Miller	01-MAY-2015	Chairman	B	true		
0001144204-17-064098	corporationPartnership	1	Howard Marks	01-MAY-2015	CEO	C	true		
0001261763-17-000008	corporationPartnership	5	Denis Jackson	13-DEC-2017	Director	NA	true		
0001261763-17-000008	corporationPartnership	3	smith, Christopher	01-JUN-2010	Director	NA	true		
0001261763-17-000008	corporationPartnership	4	O'Brien, Kevin T	14-JAN-2013	Chief Executive Officer	NA	true		
0001261763-17-000008	corporationPartnership	2	Tischler, Warren L	12-MAY-2005	Director	NA	true		
0001261763-17-000008	corporationPartnership	1	Cole, John William	11-SEP-2002	Director	NA	true		
0001049169-17-000311	corporationPartnership	1	Edmond J. Burke	01-NOV-1991	Director	NA	true		
0001049169-17-000311	corporationPartnership	14	Richard Noyes	01-JUL-2016	SVP, Director of Legal Administration	NA	true		
0001049169-17-000311	corporationPartnership	13	Cory Gossard	01-MAR-2016	SVP, CCO, Director of Compliance	NA	true		
0001049169-17-000311	corporationPartnership	12	Michael Wenger	06-MAR-2015	SVP, Director of Tax	NA	true		
0001049169-17-000311	corporationPartnership	11	Troy A. Duran	05-AUG-2014	SVP, Chief Financial Officer	NA	true		
0001049169-17-000311	corporationPartnership	2	Jeremy O. May	01-JUN-1995	President, Director	NA	true		
0001049169-17-000311	corporationPartnership	3	Sean R. McLean	02-APR-2001	SVP, Director of Fund Accounting	NA	true		
0001049169-17-000311	corporationPartnership	4	Robert J. Szydlowski	02-APR-2001	SVP, Chief Technology Officer	NA	true		
0001049169-17-000311	corporationPartnership	5	Bradley J. Swenson	19-MAY-2004	SVP, Chief Operating Officer	NA	true		
0001049169-17-000311	corporationPartnership	6	Kimberly R. Storms	31-DEC-2006	SVP, Director of Fund Administration	NA	true		
0001049169-17-000311	corporationPartnership	7	Michael G. Procter	01-FEB-2007	SVP, Director of Business Development	NA	true		
0001049169-17-000311	corporationPartnership	8	Paul M. Garvey	05-JUN-2008	SVP, Director of Hedge Fund Services	NA	true		
0001049169-17-000311	corporationPartnership	9	Matthew W. Eischen	12-SEP-2008	SVP, Director of Transfer Agency	NA	true		
0001049169-17-000311	corporationPartnership	10	Patricia P. Lobato	12-SEP-2008	SVP, Director of Creative Services	NA	true		
0001387131-17-005784	corporationPartnership	3	Equiniti Holdings Ltd	11-DEC-2017	Owner	NA	false		
0001387131-17-005784	corporationPartnership	4	Equiniti Group PLC	11-DEC-2017	Owner	NA	false		
0001387131-17-005784	corporationPartnership	2	Equiniti (US) Holdings Inc.,	11-DEC-2017	Owner	NA	false		
0001387131-17-005784	corporationPartnership	1	Equiniti (US) LLC,	11-DEC-2017	Owner	E	false		
0001387131-17-005784	corporationPartnership	5	Equiniti (US) Services, LLC	11-DEC-2017	Affiliate	NA	false		
0000842657-17-000029	corporationPartnership	22	Paul Blodgett	01-NOV-2017	Director and Vice President	NA	true		
0000842657-17-000029	corporationPartnership	23	Paul Schubert	01-NOV-2017	Director and Vice President	NA	true		01-NOV-2017
0000842657-17-000029	corporationPartnership	21	Michael Sharkey	01-NOV-2017	Director and President	NA	true		
0000842657-17-000029	corporationPartnership	20	Deutsche Asset Management USA Corporation (DAM USA)	01-AUG-2017	100% owner of DeAM US Holding Corp.	E	true		
0000842657-17-000029	corporationPartnership	19	Deutsche Asset Management US Holding Corporation (DeAM US Holding Corp.)	01-AUG-2017	100% owner of DIMA	E	true		
0000842657-17-000029	corporationPartnership	18	DB U.S. Financial Markets Holding Corp. (DBUSH)	30-NOV-2016	Joint parent of DAM USA	A	true		
0000842657-17-000029	corporationPartnership	1	John Dorogoff	01-MAY-2014	Director and President	NA	true		24-MAY-2016
0000842657-17-000029	corporationPartnership	2	Kristine Lyons	22-SEP-2005	Director	NA	true		
0000842657-17-000029	corporationPartnership	3	Michael Sharkey	08-AUG-2014	Director	NA	true		01-NOV-2017
0000842657-17-000029	corporationPartnership	4	Nancy Tanzil	13-MAY-2014	Chief Financial Officer and Treasurer	NA	true		
0000842657-17-000029	corporationPartnership	5	Fred Ill	13-MAR-2007	Vice President	NA	true		28-FEB-2015
0000842657-17-000029	corporationPartnership	6	Caroline Pearson	22-JUN-2010	Secretary	NA	true		
0000842657-17-000029	corporationPartnership	7	Anjie Larocca	11-JUL-2006	Assistant Secretary	NA	true		
0000842657-17-000029	corporationPartnership	8	Deutsche Investment Management Americas Inc. (DIMA)	06-FEB-1998	100% owner of Registrant	E	true		
0000842657-17-000029	corporationPartnership	9	Deutsche Bank AG	01-APR-2002	100% owner of DB USA Corporation	E	true		
0000842657-17-000029	corporationPartnership	10	DB USA Corporation	01-APR-2002	100% owner of DB Americas Holding Corp.	E	true		
0000842657-17-000029	corporationPartnership	11	Deutsche Bank Americas Holding Corporation (DBAHC)	01-APR-2001	100% owner of DIMA	E	true		30-NOV-2016
0000842657-17-000029	corporationPartnership	12	Barbara Wizer	05-JAN-2005	Director and President	NA	true		01-MAY-2014
0000842657-17-000029	corporationPartnership	13	Leah Mizer	10-OCT-2006	Director	NA	true		08-AUG-2014
0000842657-17-000029	corporationPartnership	14	Michael Sharkey	13-MAR-2007	Vice President	NA	true		07-AUG-2014
0000842657-17-000029	corporationPartnership	15	Brian Binder	25-MAY-2016	Director and President	NA	true		01-NOV-2017
0000842657-17-000029	corporationPartnership	16	Deutsche Asset Management USA Corporation (DAM USA)	30-NOV-2016	100% owner of DIMA	E	true		01-AUG-2017
0000842657-17-000029	corporationPartnership	17	Deutsche Bank Americas Holding Corporation (DBAHC)	30-NOV-2016	Joint parent of DAM USA	E	true		
0001683168-17-003270	soleProprietorship	1	Rhonda Keaveney	08-NOV-2017	CEO and Member			CEO and Dir. Sole member of the company.	
0000350751-17-000003	corporationPartnership	1	Broadridge Financial Solutions, Inc.	08-MAR-2010	Owner	E	true		
0000350751-17-000003	corporationPartnership	2	Adam D. Amsterdam	08-MAR-2010	Director and President	NA	true		
0000350751-17-000003	corporationPartnership	3	Steven Rosenthal	28-SEP-2012	Director and Treasurer	NA	true		
0000350751-17-000003	corporationPartnership	4	James Young	28-JUL-2014	Director, Vice President and CFO	NA	true		
0000350751-17-000003	corporationPartnership	5	Dorothy Flynn	09-JAN-2017	General Manager	NA	true		
0000950123-17-011135	corporationPartnership	1	Philip J. Sanders	01-AUG-2016	Director	NA	true		
0000950123-17-011135	corporationPartnership	2	Brent Kyle Bloss	01-FEB-2004	Director, Senior VP, Treasurer, Chairman	NA	true		
0000950123-17-011135	corporationPartnership	3	Wendy Jacqueline Hills	01-FEB-2004	General Counsel	NA			
0000950123-17-011135	corporationPartnership	8	Waddell & Reed Financial, Inc.	01-JUL-1987	Beneficial Owner	E	true		
0000950123-17-011135	corporationPartnership	5	Richard Stanley Starks II	01-JAN-1997	President, Director	NA	true		
0000950123-17-011135	corporationPartnership	6	Waddell & Reed, Inc.	01-DEC-1981	Direct Owner	E	true		
0000950123-17-011135	corporationPartnership	7	Waddell & Reed Financial Services, Inc.	01-MAY-1993	Beneficial Owner	E	true		
0000950123-17-011135	corporationPartnership	4	James D. Hughes	18-FEB-2015	Secretary	NA	true		
0001261763-17-000007	corporationPartnership	4	O'Brien, Kevin T	14-JAN-2013	Chief Executive Officer	NA	true		
0001261763-17-000007	corporationPartnership	3	smith, Christopher	01-JUN-2010	Director	NA	true		
0001261763-17-000007	corporationPartnership	2	Tischler, Warren L	12-MAY-2005	Director	NA	true		
0001261763-17-000007	corporationPartnership	1	Cole, John William	11-SEP-2002	Director	NA	true		
0001261763-17-000007	corporationPartnership	5	Adams, Michael	01-SEP-2016	Director	NA	true		23-OCT-2017
0001721868-17-000110	corporationPartnership	5	William D. Miller	14-JAN-2016	PSG Director of Bus. Development	NA	true		
0001721868-17-000110	corporationPartnership	4	Jessica K. Burleson	01-JUN-2016	Director PSG, Ltd.	NA	true		
0001721868-17-000110	corporationPartnership	3	Pacific Services Group, Ltd.	28-JAN-2014	Owner Parent	E	true		
0001721868-17-000110	corporationPartnership	2	Jacqueline Anne Bogle Meuse	09-NOV-2011	Director, PSG,Ltd. TTEE, PSG Voting TRU	NA	true		
0001721868-17-000110	corporationPartnership	1	Kevin J. Kopaunik	02-JUN-2017	CEO, Pacific Services Group, Ltd.	NA	true		
0001721868-17-000110	corporationPartnership	6	Sarah Morrison	14-AUG-2017	Managing Director	NA	true		
0001007444-17-000025	soleProprietorship	22	Kathy VanNoy-Pineda	21-MAY-2009	EVP			Chief Compliance Officer, Brokerage	01-JAN-2014
0001007444-17-000025	soleProprietorship	21	Christopher F. Feeney	28-JAN-2008	Managing Director			Chief Information Officer	31-DEC-2012
0001007444-17-000025	soleProprietorship	24	Abdiel Alan Valenzuela	21-MAY-2009	VP - Advisory			Chief Compliance Officer, Advisory	01-MAY-2011
0001007444-17-000025	soleProprietorship	25	Derek Bruton	01-MAR-2010	Managing Director			National Sales	04-APR-2014
0001007444-17-000025	soleProprietorship	26	Becky Shulman	06-JUN-2011	Managing Director			Deputy CFO	21-NOV-2011
0001007444-17-000025	soleProprietorship	27	Mary Frances Schott	01-JUN-2014	Managing Director			Client Experience and Training	29-MAR-2016
0001007444-17-000025	soleProprietorship	28	Ryan Christopher Parker	01-JUN-2014	Managing Director			Investment and Planning Solutions	03-JUN-2016
0001007444-17-000025	soleProprietorship	29	Thomas Dominic Lux	16-MAR-2015	Executive Vice President			Chief Financial Officer	28-SEP-2015
0001007444-17-000025	soleProprietorship	30	Thomas Andrew Gooley	10-JUL-2015	Managing Director			Service, Trading and Operations	
0001007444-17-000025	soleProprietorship	31	Matthew Jon Audette	28-SEP-2015	Chief Financial Officer			Chief Financial Officer	
0001007444-17-000025	soleProprietorship	32	Suzanne Elizabeth Auletta	18-SEP-2015	Executive Vice President			Chief Compliance Officer, Brokerage	
0001007444-17-000025	soleProprietorship	33	Tracy Ellen Calder	25-JAN-2016	Managing Director			Deputy Chief Risk Officer	
0001007444-17-000025	soleProprietorship	34	Kurt Walker Lofgren	13-MAR-2017	Senior Vice President			Chief Compliance Officer, Advisory	
0001007444-17-000025	soleProprietorship	35	Scott Alan Seese	10-JUL-2017	Managing Director			Chief Information Officer	
0001007444-17-000025	soleProprietorship	3	Robert Joseph Moore	01-MAY-2012	President and Director			Advisor & Institution Solutions	16-MAR-2015
0001007444-17-000025	soleProprietorship	1	LPL Holdings, Inc.	01-APR-1989	Managing Member			Parent Company	
0001007444-17-000025	soleProprietorship	2	Mark Robert Helliker	01-AUG-2008	Managing Director			Client Support Services	01-AUG-2015
0001007444-17-000025	soleProprietorship	4	Sharyn J. Handelsman	01-JAN-2014	Managing Director			Chief Compliance Officer, Brokerage	12-JUN-2015
0001007444-17-000025	soleProprietorship	5	George Burton White	01-NOV-2007	Managing Director			Investor & Investment Solutions	
0001007444-17-000025	soleProprietorship	6	Dan Hogan Arnold, Jr.	01-MAY-2012	President & Chief Executive Officer			President & Chief Executive Officer	
0001007444-17-000025	soleProprietorship	7	David Paul Bergers	01-AUG-2013	Managing Director			Legal and Government Relations	09-JUN-2017
0001007444-17-000025	soleProprietorship	8	Michelle Oroschakoff	01-SEP-2013	Managing Director			Chief Legal & Risk Officer	
0001007444-17-000025	soleProprietorship	9	Paul Middlemiss	01-MAY-2011	Executive Vice President			Chief Compliance Officer, Advisory	21-NOV-2016
0001007444-17-000025	soleProprietorship	10	John Andrew Kalbaugh	01-MAR-2010	Managing Director & Divisional President			National Sales & Consulting	
0001007444-17-000025	soleProprietorship	11	Joan Dominy Khoury	01-MAY-2012	Managing Director			Chief Marketing Officer	01-JUN-2014
0001007444-17-000025	soleProprietorship	12	Sallie Rebecca Larsen	01-MAY-2012	Managing Director			Chief Human Capital Officer	
0001007444-17-000025	soleProprietorship	13	Victor Peter Fetter, III	01-DEC-2012	Managing Director			Chief Information Officer	23-JUN-2017
0001007444-17-000025	soleProprietorship	14	Mark Stephen Casady	01-DEC-2005	Chairman of the Board and CEO			Chief Executive Officer	03-JAN-2017
0001007444-17-000025	soleProprietorship	15	William P. Morrissey, Jr.	01-APR-2014	Managing Director & Divisional President			Business Development	
0001007444-17-000025	soleProprietorship	16	Stephanie Leigh Brown	01-MAR-2004	Managing Director			General Counsel	19-AUG-2013
0001007444-17-000025	soleProprietorship	17	Esther Marion Stearns	01-MAR-2007	Chief Operating Officer			President	01-MAY-2012
0001007444-17-000025	soleProprietorship	18	William Edward Dwyer III	01-JAN-2004	Managing Director			National Sales	01-MAR-2013
0001007444-17-000025	soleProprietorship	19	Denise Abood	01-JAN-2008	Managing Director			Human Capital	30-JUN-2012
0001007444-17-000025	soleProprietorship	20	Jonathan Eaton	01-JAN-2008	Managing Director			Retirement Planning	30-JUN-2012
0001007444-17-000025	soleProprietorship	23	John J. McDermott Jr.	27-JUL-2009	Managing Director			Chief Risk Officer	13-SEP-2013
0000849542-17-000010	corporationPartnership	1	Michael DeNofrio	01-DEC-1999	Board Director, Managing Director	NA	true		
0000849542-17-000010	corporationPartnership	15	Matthew A. Wells	29-SEP-2017	Managing Director	NA	true		
