ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0001410578-16-000888	1	principalOfficeAddress	1717  Arch Street Suite 1300 Philadelphia PA 19103
0001410578-16-000888	2	otherBusinessLocation	2 Journal Square Plaza  Jersey City NJ 07306
0001410578-16-000888	3	otherBusinessLocation	400 North Brand Blvd., Suite 900 (9th floor) Glendale CA 91203
0001410578-16-000888	1	otherBusinessLocation	51 Mercedes Way  Edgewood NY 11717
0000950123-16-019698	1	principalOfficeAddress	6301 Glenwood  Overland Park KS 66202
0001573302-16-000016	1	principalOfficeAddress	200 University Avenue Suite 300 Toronto A6 M5H 4H1
0001573302-16-000016	2	otherBusinessLocation	300-5th Avenue SW 10th Floor Calgary A0 T2P 3C4
0001573302-16-000016	3	otherBusinessLocation	Tour de la Bourse, Box 61 800 Victoria Square Montreal A8 H4Z 1A9
0001573302-16-000016	1	otherBusinessLocation	650 West Georgia Street Suite 2700 Vancouver A1 V6B 4N9
0000883757-16-000021	3	otherBusinessLocation	Tour de la Bourse, Box 61 800 Victoria Square Montreal A8 H4Z 1A9
0000883757-16-000021	2	otherBusinessLocation	650 West Georgia Street Suite 2700 Vancouver A1 V6B 4N9
0000883757-16-000021	2	mailingAddress	200 University Avenue, Suite 400  Toronto A6 M5H 4H1
0000883757-16-000021	1	otherBusinessLocation	300-5th Avenue SW  Calgary A0 T2P 3C4
0000883757-16-000021	1	principalOfficeAddress	200 University Avenue, Suite 300  Toronto A6 M5H 4H1
0001253179-16-000015	1	otherBusinessLocation	80 Arkay Drive Suite 110 Hauppauge NY 11788
0001253179-16-000015	1	principalOfficeAddress	17645 Wright Street  Omaha NE 68130
0001253179-16-000015	2	mailingAddress	17605 Wright Street Suite 2 Omaha NE 68130
0001007444-16-000061	2	mailingAddress	75 State Street, 22nd Floor  Boston MA 02109
0001007444-16-000061	1	principalOfficeAddress	4707 Executive Drive  San Diego CA 92121-3091
0001020337-16-000008	1	otherBusinessLocation	801 Grand Ave  Des Moines IA 50392
0001020337-16-000008	1	principalOfficeAddress	620 Coolidge Dr Ste 300  Folsom CA 95630
0001020337-16-000008	2	otherBusinessLocation	710 9th St  Des Moines IA 50392
0001679055-16-000004	1	principalOfficeAddress	1712 Pioneer Ave Suite 135  Cheyenne WY 82001
0001413398-16-000019	1	principalOfficeAddress	522 Fifth Avenue  New York NY 10036
0001139578-16-000009	2	mailingAddress	PO Box 804660  Chicago IL 60680-4108
0001139578-16-000009	1	principalOfficeAddress	111 South Wacker Drive 34th Floor Chicago IL 60606
0001352156-16-000016	1	principalOfficeAddress	One National Life Drive  Montpelier VT 05604
0000276398-16-000010	1	otherBusinessLocation	12100 East Illif Avenue Suite 300 Aurora CO 80014-1250
0000276398-16-000010	1	principalOfficeAddress	6803 South Tucson Way  Centennial CO 80112
0000276398-16-000010	2	mailingAddress	P.O. Box 5143  Denver CO 80217-8143
0000950123-16-018530	1	principalOfficeAddress	290 Woodcliff Drive  Fairport NY 14450
0000735190-16-000010	2	mailingAddress	P.O. BOX 1000  HUMBOLDT KS 66748
0000735190-16-000010	1	principalOfficeAddress	449 1200 STREET  HUMBOLDT KS 66748
0000005732-16-000006	1	principalOfficeAddress	342 East 900 South  Salt Lake City UT 84111
0000721748-16-001481	1	principalOfficeAddress	6725 Via Austi Parkway Suite 300 Las Vegas NV 89119
0001665086-16-000003	1	principalOfficeAddress	15260 Ventura Boulevard, 20th Floor  Sherman Oaks CA 91403
0000721748-16-001473	1	principalOfficeAddress	121 Richmond Street W Suite 401 Toronto A6 M5H 2K1
0000842657-16-000045	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0001018490-16-000040	1	principalOfficeAddress	5022 Gate Parkway, Suite 200  Jacksonville FL 32256-7088
0000275143-16-000028	1	principalOfficeAddress	330 W. 9th Street  Kansas City MO 64105
0000275143-16-000028	1	otherBusinessLocation	2000 Bluffs Drive  Lawrence KS 66044
0000275143-16-000027	3	otherBusinessLocation	12 Water Street  Rockland ME 04841
0000275143-16-000027	1	principalOfficeAddress	2000 Crown Colony Drive  Quincy MA 02169
0000275143-16-000027	2	otherBusinessLocation	2000 Bluffs Drive  Lawrence KS 66044
0000275143-16-000027	1	otherBusinessLocation	30 Dan Road  Canton MA 02021
0001146230-16-000033	1	principalOfficeAddress	250 Royall Street  Canton MA 02021-1011
0001146230-16-000033	3	otherBusinessLocation	144 Fernwood Avenue  Edison NJ 08837
0001146230-16-000033	6	otherBusinessLocation	462 South Fourth Street  Louisville KY 40202
0001146230-16-000033	5	otherBusinessLocation	211 Quality Circle Suite 210 College Station TX 77845
0001146230-16-000033	2	otherBusinessLocation	8742 Lucent Boulevard Suite 225 Highlands Ranch CO 80129
0001146230-16-000033	4	otherBusinessLocation	Newport Office Center VII 480 Washington Boulevard Jersey City NJ 07310
0001146230-16-000033	1	otherBusinessLocation	33 North LaSalle Street, Suite 1100  Chicago IL 60602
0001559963-16-000007	1	principalOfficeAddress	L1 Tower S-3 Cyberycity, Magarpatta City Hadapsar Pune K7 411013
0001559963-16-000007	1	otherBusinessLocation	SEZ Unit, Block 3, Mount-Poonamallee Rd DLF IT Park Nandambakam Post, Ramapuram Chennai K7 600089
0000849542-16-000021	2	otherBusinessLocation	400 Bellevue Parkway  Wilmington DE 19809
0000849542-16-000021	1	principalOfficeAddress	4400 Computer Drive  Westborough MA 01581
0000849542-16-000021	1	otherBusinessLocation	760 Moore Road  King of Prussia PA 19406
0001418054-16-000009	1	principalOfficeAddress	1301 Second Avenue, 18th Floor  Seattle WA 98101
0001285911-16-000032	2	mailingAddress	200 Park Avenue  New York NY 10166
0001285911-16-000032	1	principalOfficeAddress	144 Glenn Curtiss Boulevard  Uniondale NY 11556
0001316141-16-000007	1	principalOfficeAddress	2200 East 104th Avenue Suite 201 Thornton CO 80233
0001316141-16-000006	1	principalOfficeAddress	2200 East 104th Avenue Suite 201 Thornton CO 80233
0000842657-16-000043	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0001018490-16-000038	1	principalOfficeAddress	5022 Gate Parkway, Suite 200  Jacksonville FL 32256-7088
