ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0000950123-15-004091	1	principalOfficeAddress	100 Mulberry Street Gateway Center Three - 10th Floor Newark NJ 07102
0000950123-15-004091	1	otherBusinessLocation	Letterkenny Office Park, Windyhall Letterkenny Donnegal L2 00000
0001352156-15-000003	1	principalOfficeAddress	One National Life Drive  Montpelier VT 05604
0000735286-15-000004	2	mailingAddress	400 Devon Park Drive  Wayne PA 19087-2600
0000735286-15-000004	1	principalOfficeAddress	100 Vanguard Boulevard v26 Malvern PA 19355-2900
0000735286-15-000004	2	otherBusinessLocation	14321 North Northsight Blvd.  Scottsdale AZ 85260
0000735286-15-000004	1	otherBusinessLocation	2525 Water Ridge Parkway 1 North Falls Plaza Charlotte NC 28217
0001432531-15-000002	1	principalOfficeAddress	Franklin Templeton Park Plot #18-23 Financial Dist. Nanakramguda Hyderabad K7 500019
0001432531-15-000002	2	mailingAddress	c/o Franklin Templeton Investor Services 3344 Quality Drive, attn: GRC-US Rancho Cordova CA 95670
0000788603-15-000003	1	otherBusinessLocation	2000 Bluffs Drive  Lawrence KS 66044
0000788603-15-000003	1	principalOfficeAddress	330 W. 9th Street  Kansas City MO 64105
0000783398-15-000003	1	principalOfficeAddress	60 State St  Boston MA 02109
0000783398-15-000003	1	otherBusinessLocation	10235 Regency Court  Omaha NE 68114
0001018490-15-000006	1	principalOfficeAddress	5022 Gate Parkway, Suite 200  Jacksonville FL 32256-7088
0001419454-15-000002	1	principalOfficeAddress	Embassy Golf Links Business Park Off Intermediate Ring Road Bangalore K7 560 071
0001419454-15-000002	2	otherBusinessLocation	8th & 9th Flr Neville, TRIL Infopark Ltd Rajiv Gandhi Salai (OMR), Taramani Chennai K7 600113
0001419454-15-000002	2	mailingAddress	245 Summer Street Mail Zone:  Z2L Boston MA 02210
0001419454-15-000002	1	otherBusinessLocation	Manyata Embassy Bus. Park: Outer Ring Rd Hebbal - Krishnarajpuram Section Bangalore K7 560 045
0000862124-15-000002	2	otherBusinessLocation	100 Magellan Drive  Covington KY 41015-4399
0000862124-15-000002	2	mailingAddress	245 Summer Street Mail Zone Z2L Boston MA 02210
0000862124-15-000002	1	principalOfficeAddress	245 Summer Street  Boston MA 02210
0000862124-15-000002	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0000862124-15-000002	3	otherBusinessLocation	200 Magellan Drive  Covington KY 41015-4399
0000862124-15-000002	4	otherBusinessLocation	200 Seaport Boulevard  Boston MA 02210
0000862124-15-000002	5	otherBusinessLocation	One Spartan Way  Merrimack NH 03054
0000862124-15-000002	7	otherBusinessLocation	100 Salem Street  Smithfield RI 02917
0000862124-15-000002	8	otherBusinessLocation	One Destiny Way  Westlake TX 76262
0000862124-15-000002	9	otherBusinessLocation	11000 Weston Parkway  Cary NC 27513
0000862124-15-000002	10	otherBusinessLocation	100 Howe Drive  Covington KY 41015
0000862124-15-000002	11	otherBusinessLocation	2250 William D. Tate  Grapevine TX 76051-3978
0000862124-15-000002	12	otherBusinessLocation	49 North 400 West  Salt Lake City UT 84101
0000862124-15-000002	13	otherBusinessLocation	Two Destiny Way  Westlake TX 76262
0000862124-15-000002	14	otherBusinessLocation	100 New Millennium Way  Durham NC 27709
0000862124-15-000002	6	otherBusinessLocation	Two Contra Way  Merrimack NH 03054
0001133702-15-000002	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0001133702-15-000002	4	otherBusinessLocation	Two Destiny Way  Westlake TX 76262
0001133702-15-000002	3	otherBusinessLocation	155 Seaport Blvd  Boston MA 02210
0001133702-15-000002	2	otherBusinessLocation	500 Salem Street  Smithfield RI 02917
0001133702-15-000002	2	mailingAddress	245 Summer St Mail Zone: Z2L Boston MA 02210
0001133702-15-000002	1	principalOfficeAddress	499 Washington BLVD  Jersey City, NJ X1 07310
0000842657-15-000006	2	mailingAddress	114 West 11th Street  Kansas City MO 64105
0000842657-15-000006	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0001347211-15-000004	1	principalOfficeAddress	7075 Gratiot Rd Suite 1 Saginaw MI 48609
0001285911-15-000004	1	principalOfficeAddress	144 Glenn Curtiss Boulevard  Uniondale NY 11556
0001285911-15-000004	2	mailingAddress	200 Park Avenue  New York NY 10166
0001380486-15-000007	1	principalOfficeAddress	200 South 108th Avenue  Omaha NE 68154
0001380486-15-000007	2	mailingAddress	200 S 108th Ave  Omaha NE 68154
0001380486-15-000007	1	otherBusinessLocation	4600 Alliance Gateway Freeway  Fort Worth TX 76177
0000027048-15-000001	1	otherBusinessLocation	7201 E 64th Ct  Kansas City MO 64133
0000027048-15-000001	2	mailingAddress	Attn: Legal Department 333 W 11th Street 5th Floor Kansas City MO 64105
0000027048-15-000001	2	otherBusinessLocation	330 W 9th Street  kansas City MO 64105
0000027048-15-000001	3	otherBusinessLocation	816 Broadway  Kansas City MO 64105
0000027048-15-000001	4	otherBusinessLocation	333 W 11th Street  Kansas City MO 64105
0000027048-15-000001	5	otherBusinessLocation	430 W 7th Street  Kansas City MO 64105
0000027048-15-000001	1	principalOfficeAddress	210 W 10th Street  Kansas City MO 64105
0001062993-15-001197	3	otherBusinessLocation	1066 West Hastings St. Suite 1600 Vancouver A1 V6E 3X1
0001062993-15-001197	2	otherBusinessLocation	1660 Hollis St. Suite 406 Halifax A5 B3J 1V7
0001062993-15-001197	1	principalOfficeAddress	320 Bay Street 3rd Floor Toronto A6 M5H 4A6
0001062993-15-001197	1	otherBusinessLocation	2001 University St. Suite 1600 Montreal A8 H3A 2A6
0001062993-15-001197	4	otherBusinessLocation	600 The Dome Tower 333-7th Ave S.W. Calgary A0 T2P 2Z1
0001634881-15-000001	1	principalOfficeAddress	415 E. Main Street 3rd Floor Port Jefferson NY 11777
0000849542-15-000002	1	otherBusinessLocation	760 Moore Road  King of Prussia PA 19406
0000849542-15-000002	1	principalOfficeAddress	4400 Computer Drive  Westborough MA 01581
0000849542-15-000002	2	otherBusinessLocation	400 Bellevue Parkway  Wilmington DE 19809
0001559963-15-000001	1	principalOfficeAddress	Tower S-3, Cybercity, Magarpatta City Hadapsar Pune K7 411013
0000868275-15-000002	1	principalOfficeAddress	1300 N. STATE ST.  BELLINGHAM WA 98225
0000920888-15-000002	1	principalOfficeAddress	6575 Snowdrift Rd. Suite 108 Allentown PA 18106
0000950123-15-003557	1	principalOfficeAddress	6301 Glenwood  Overland Park KS 66202
0001171520-15-000177	1	principalOfficeAddress	237 W. 37th St. Suite 601 New York NY 10018
0001227021-15-000003	3	otherBusinessLocation	For non-qualifying securities 2-8 Avenue Charles De Gaulle, B.P. 403 L-2014, Luxembourg N4 
0001227021-15-000003	4	otherBusinessLocation	For non-qualifying securities 13/F Man Yee Building, 68 Des Voeux Road Hong Kong K3 
0001227021-15-000003	2	otherBusinessLocation	For non-qualifying securities Styne House, Upper Hatch Street Dublin L2 
0001227021-15-000003	5	otherBusinessLocation	For non-qualifying securities Orange Office Park, ul. Klimeckiego 1 Krakow R9 
0001227021-15-000003	1	otherBusinessLocation	525 Washington Street Newport Tower Jersey City NJ 07310
0001227021-15-000003	1	principalOfficeAddress	50 Post Office Square  Boston MA 02110
0001380486-15-000005	2	mailingAddress	200 S 108th Ave  Omaha NE 68154
0001380486-15-000005	1	otherBusinessLocation	4600 Alliance Gateway Freeway  Fort Worth TX 76177
0001380486-15-000005	1	principalOfficeAddress	200 South 108th Avenue  Omaha NE 68154
0001535872-15-000001	1	principalOfficeAddress	2320 Haverford Rd Suite 320 Ardmore PA 19003
0001410578-15-000057	1	principalOfficeAddress	2525 E. Charleston Road Suite 104 Mountain View CA 94043
0001511164-15-000066	1	principalOfficeAddress	15500 Roosevelt Blvd Suite 301 Clearwater FL 33760
0001140370-15-000004	1	principalOfficeAddress	1259 El Camino Real #190 Menlo Park CA 94025
0001018490-15-000004	1	principalOfficeAddress	5022 Gate Parkway, Suite 200  Jacksonville FL 32256-7088
0000842657-15-000004	2	mailingAddress	114 West 11th Street  Kansas City MO 64105
0000842657-15-000004	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0001062993-15-000523	3	otherBusinessLocation	1066 West Hastings St. Suite 1600 Vancouver A1 V6E 3X1
0001062993-15-000523	4	otherBusinessLocation	600 The Dome Tower 333-7th Ave S.W. Calgary A0 T2P 2Z1
0001062993-15-000523	2	otherBusinessLocation	1660 Hollis St. Suite 406 Halifax A5 B3J 1V7
0001062993-15-000523	1	principalOfficeAddress	320 Bay Street 3rd Floor Toronto A6 M5H 4A6
0001062993-15-000523	1	otherBusinessLocation	2001 University St. Suite 1600 Montreal A8 H3A 2A6
0001458682-15-000001	1	principalOfficeAddress	16540 Pointe Village Dr Ste 210  Lutz FL 33558
0001380486-15-000003	1	otherBusinessLocation	4600 Alliance Gateway Freeway  Fort Worth TX 76177
0001380486-15-000003	2	mailingAddress	200 S 108th Ave  Omaha NE 68154
0001380486-15-000003	1	principalOfficeAddress	200 South 108th Avenue  Omaha NE 68154
0001227021-15-000002	1	otherBusinessLocation	525 Washington Street Newport Tower Jersey City NJ 07310
0001227021-15-000002	5	otherBusinessLocation	For non-qualifying securities Orange Office Park, ul. Klimeckiego 1 Krakow R9 
0001227021-15-000002	4	otherBusinessLocation	For non-qualifying securities 13/F Man Yee Building, 68 Des Voeux Road Hong Kong K3 
0001227021-15-000002	3	otherBusinessLocation	For non-qualifying securities 2-8 Avenue Charles De Gaulle, B.P. 403 L-2014, Luxembourg N4 
0001227021-15-000002	1	principalOfficeAddress	50 Post Office Square  Boston MA 02110
0001227021-15-000002	2	otherBusinessLocation	For non-qualifying securities Styne House, Upper Hatch Street Dublin L2 
0001451316-15-000002	2	mailingAddress	c/o Franklin Templeton Investor Services 3344 Quality Drive, attn: GRC-US Rancho Cordova CA 95670
0001451316-15-000002	1	principalOfficeAddress	Mainzer Landstrasse 16  Frankfurt am Main 2M D-60325
0000735286-15-000002	1	otherBusinessLocation	2525 Water Ridge Parkway 1 North Falls Plaza Charlotte NC 28217
0000735286-15-000002	2	mailingAddress	400 Devon Park Drive  Wayne PA 19087-2600
0000735286-15-000002	1	principalOfficeAddress	100 Vanguard Boulevard v26 Malvern PA 19355-2900
0000735286-15-000002	2	otherBusinessLocation	14321 North Northsight Blvd.  Scottsdale AZ 85260
0001062993-15-000339	2	otherBusinessLocation	1600 Hollis St. Suite 406 Halifax A5 B3J 1V7
0001062993-15-000339	3	otherBusinessLocation	1066 West Hastings St. Suite 1600 Vancouver A1 V6E 3X1
0001062993-15-000339	1	principalOfficeAddress	320 Bay Street 3rd Floor Toronto A6 M5H 4A6
0001062993-15-000339	4	otherBusinessLocation	600 The Dome Tower 333-7th Ave S.W. Calgary A0 T2P 2Z1
0001062993-15-000339	1	otherBusinessLocation	2001 University St. Suite 1600 Montreal A8 H3A 2A6
0001285911-15-000002	2	mailingAddress	200 Park Avenue  New York NY 10166
0001285911-15-000002	1	principalOfficeAddress	144 Glenn Curtiss Boulevard  Uniondale NY 11556
0000721748-15-000049	1	principalOfficeAddress	4045 South Spencer Street Suite 403 Las Vegas NV 89119
0001199835-15-000013	1	principalOfficeAddress	4747 N. 7th St., Ste 170  Phoenix AZ 85014
0001202048-15-000003	1	otherBusinessLocation	205 SE 10th Avenue  Amarillo TX 79101
0001202048-15-000003	1	principalOfficeAddress	2919 Allen Parkway, L4-01  Houston TX 77019
0000950123-15-000305	1	principalOfficeAddress	3435 Stelzer Rd.  Columbus OH 43219
0000769188-15-000002	1	principalOfficeAddress	100 Hancock Street  Quincy MA 02171
0001535909-15-000003	2	mailingAddress	PO Box 606  Mount Freedom NJ 07970-0606
0001535909-15-000003	1	principalOfficeAddress	44 Dogwood Trail Floor 1 Randolph NJ 07869-1032
0001413398-15-000002	1	principalOfficeAddress	522 Fifth Avenue  New York NY 10036
0000817712-15-000004	2	mailingAddress	625 Fourth Avenue South  Minneapolis MN 55415
0000817712-15-000004	1	principalOfficeAddress	4321 N. Ballard Road  Appleton WI 54919
0001146230-15-000002	5	otherBusinessLocation	211 Quality Circle Suite 210 College Station TX 77845
0001146230-15-000002	4	otherBusinessLocation	Newport Office Center VII 480 Washington Boulevard Jersey City NJ 07310
0001146230-15-000002	2	otherBusinessLocation	8742 Lucent Boulevard Suite 225 Highlands Ranch CO 80129
0001146230-15-000002	1	principalOfficeAddress	250 Royall Street  Canton MA 02021-1011
0001146230-15-000002	1	otherBusinessLocation	2 North LaSalle Street  Chicago IL 60602
0001146230-15-000002	3	otherBusinessLocation	144 Fernwood Avenue  Edison NJ 08837
0000275143-15-000004	1	principalOfficeAddress	2000 Crown Colony Drive  Quincy MA 02169
0000275143-15-000004	1	otherBusinessLocation	30 Dan Road  Canton MA 02021
0000275143-15-000004	3	otherBusinessLocation	12 Water Street  Rockland ME 04841
0000275143-15-000004	2	otherBusinessLocation	2000 Bluffs Drive  Lawrence KS 66044
0001018490-15-000002	1	principalOfficeAddress	5022 Gate Parkway, Suite 200  Jacksonville FL 32256-7088
0000842657-15-000002	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0000842657-15-000002	2	mailingAddress	114 West 11th Street  Kansas City MO 64105
0001398344-15-000056	1	principalOfficeAddress	1200 Prospect Street Suite 400 La Jolla CA 92037
0000817712-15-000002	1	principalOfficeAddress	4321 N. Ballard Road  Appleton WI 54919
0000817712-15-000002	2	mailingAddress	625 Fourth Avenue South  Minneapolis MN 55415
