ACCESSION_NUMBER	REGULATORYAGENCY	ENTITYNAME	PREVIOUSENTITYNAME	FINSNUMBER	DIFFERENTMAILINGADDRESS	TELEPHONENUMBER	CONDUCTBUSINESSINOTHERLOCATION	SELFTRANSFERAGENT	ENGAGEDSERVICECOMPANY	ENGAGEDASSERVICECOMPANY	REGISTRANTTYPE	REGISTRANTTYPEDESCRIPTION	OTHERCONTROLMANAGEMENT	OTHERCONTROLFINANCE	FELONYORMISDEMEANOR	OTHERFELONY	ENJOINEDINVESTRELATEDACTIVITY	VIOLATIONINVRELATEDREGULATION	FALSESTATEMENTOROMISSION	VIOLATIONOFREGULATIONS	AUTHORIZATIONDENIEDORSUSPENDED	REGISTRATIONDENIEDORSUSPENDED	FSRFALSESTATEMENTOROMISSION	FSRVIOLATEINVRELATEDREGULATION	FSRAUTHORIZEDENIEDORSUSPENDED	FSRFOUNDORDERAGAINSTAPPLICANT	FSRREGISTRATIONDENIEDSUSPENDED	FSRREVOKEDSUSPENDEDLICENSE	SRAFALSESTATEMENTOROMISSION	SRAVIOLATIONOFRULES	SRAAUTHORIZEDENIEDORSUSPENDED	SRAREVOKEDSUSPENDEDLICENSE	FOREIGNAGENCY	SUBJECTOFPROCEEDINGS	REVOKEDBOND	UNSATISFIEDJUDGEMENTSORLIENS
0001199835-21-000121	SEC	GTI Corporate Transfer Agents LLC		304477	Y	720-231-9545	N	Y	N	N	Partnership		N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000842657-21-000009	SEC	DWS Service Co	Deutsche AM Service Co	417949	N	212-250-2500	N	Y	Y	N	Corporation		N	N	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0001018490-21-000003	SEC	DB SERVICES AMERICAS INC /TA	DB SERVICES TENNESSEE INC /TA	955203	N	(800) 735-7777	N	N	N	Y	Corporation		Y	Y	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0000896852-21-000003	SEC	INVESCO CANADA LTD. (FORMERLY INVESCO TRIMARK LTD.)	INVESCO CANADA LTD. (FORMERLY INVESCO TRIMARK LTD)	331819	Y	1-800-874-6275	Y	N	N	Y	Corporation		N	N	N	N	N	N	Y	Y	N	N	Y	Y	N	N	N	N	N	Y	N	N	Y	Y	N	N
0001285911-21-000001	SEC	BNY MELLON TRANSFER INC	BNY Mellon Transfer, Inc.	482448	Y	212-922-7075	N	N	Y	N	Corporation		N	N	Y	N	Y	N	Y	Y	Y	Y	N	Y	N	Y	Y	N	Y	Y	N	N	Y	Y	N	N
0000950123-21-003329	SEC	PRUDENTIAL MUTUAL FUND SERVICES LLC /TA	PRUDENTIAL MUTUAL FUND SERVICES LLC                     /TA	410019	N	973-367-2396	Y	Y	Y	N	Not Applicable		N	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N
0000842657-21-000007	SEC	DWS Service Co	Deutsche AM Service Co	417949	N	212-250-2500	N	Y	Y	N	Corporation		N	N	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0000842657-21-000006	SEC	DB SERVICES AMERICAS INC /TA	DB SERVICES TENNESSEE INC /TA	955203	N	(800) 735-7777	N	N	N	Y	Corporation		Y	Y	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0001848834-21-000001	SEC	Royalton Co		368225	N	213-973-3485	N	N	N	N	Partnership		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001787835-21-000003	SEC	Financial Data Services, LLC		436998	N	904-218-5302	N	N	N	N	Other	Limited Liability Company	N	N	N	N	Y	Y	Y	Y	N	Y	Y	Y	N	Y	Y	N	Y	Y	N	Y	Y	Y	N	N
0000920888-21-000001	SEC	ANDESA SERVICES, INC. /TA	ANDESA TPA INC                                          /TA	470047	N	610-821-8980	N	Y	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	N	N	N	N	N	N	N
0001562770-21-000003	SEC	Virtus Fund Services, LLC		030197	Y	800-248-7971	N	N	Y	N	Other	Limited Liability Corporation	Y	Y	N	N	N	N	Y	Y	N	Y	N	N	N	N	N	N	N	Y	N	N	Y	N	Y	N
0000896852-21-000001	SEC	INVESCO INVESTMENT SERVICES INC	INVESCO AIM INVESTMENT SERVICES INC	453936	Y	713-626-1919	N	N	Y	N	Corporation		N	N	N	N	N	N	Y	Y	N	N	Y	Y	N	N	N	N	N	Y	N	N	Y	Y	N	N
0000842657-21-000004	SEC	DB SERVICES AMERICAS INC /TA	DB SERVICES TENNESSEE INC /TA	955203	N	(800) 735-7777	N	N	N	Y	Corporation		Y	Y	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0000842657-21-000003	SEC	DWS Service Co	Deutsche AM Service Co	417949	N	212-250-2500	N	Y	Y	N	Corporation		N	N	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0000005076-21-000001	SEC	AMERICAN FUNDS SERVICE Co	AMERICAN FUNDS SERVICE CO /TA	403444	Y	949-975-5000	Y	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001846771-21-000001	SEC	Akemona TA Services LLC		367110	N	4085058495	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000950123-21-002996	SEC	TRANSAMERICA FUND SERVICES, INC	BMW Financial Services NA, LLC	410654	N	720-482-1500	N	N	Y	N	Corporation		N	N	N	N	N	N	Y	Y	Y	Y	Y	Y	N	Y	Y	N	N	Y	N	N	Y	N	Y	N
0001846640-21-000003	SEC	Securrency Transfers, Inc./ta		003681	N	888-8762924	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001559963-21-000001	SEC	BNY Mellon International Operations (India) Private Ltd		347971	N	412-234-6365	Y	N	N	Y	Corporation		N	N	Y	N	Y	N	Y	Y	Y	Y	N	Y	N	Y	Y	N	Y	Y	N	N	Y	Y	N	N
0000849542-21-000001	SEC	BNY Mellon Investment Servicing (US) Inc.	PNC Global Investment Servicing (U.S.) Inc.	418772	N	508-871-8500	Y	N	Y	Y	Corporation		N	N	Y	N	Y	N	Y	Y	Y	Y	N	Y	N	Y	Y	N	Y	Y	N	N	Y	Y	N	N
0001010549-21-000010	SEC	SECURITIES TRANSFER CORP /TA		410322	Y	469-633-0101	Y	N	N	N	Corporation		N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001787835-21-000002	SEC	Financial Data Services, LLC		436998	N	904-218-5302	N	N	N	N	Other	Limited Liability Company	N	N	N	N	Y	Y	Y	Y	N	Y	Y	Y	N	Y	Y	N	Y	Y	N	Y	Y	Y	N	N
0001787835-21-000001	SEC	Financial Data Services, LLC		436998	N	609-274-6537	N	N	N	N	Other	Limited Liability Company	N	N	N	N	Y	Y	Y	Y	N	Y	Y	Y	N	Y	Y	N	Y	Y	N	Y	Y	Y	N	N
0001833891-21-000006	SEC	Onwuka Afame		358408	N	9295903585	N	Y	N	N	Other	Trust	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001493152-21-002488	SEC	Masterworks Transfer Services, LLC		367946	N	203-518-5172	N	Y	N	N	Other	LLC	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000817712-21-000003	SEC	THRIVENT FINANCIAL INVESTOR SERVICES INC /TA		473165	Y	612-844-4581	N	Y	Y	N	Corporation		Y	N	N	N	N	N	N	N	N	N	N	Y	N	Y	N	N	N	Y	N	N	N	N	N	N
0001833891-21-000004	SEC	Onwuka Afame		358408	N	9295903585	N	Y	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001104659-21-010802	SEC	JOHNSON FINANCIAL INC /TA		759985	N	513-661-3100	N	N	Y	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001376474-21-000037	SEC	First Stock Transfer, Inc.		368084	Y	626-773-6538	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001253179-21-000002	SEC	GEMINI FUND SERVICES, LLC	GEMINI FUND SERVICES LLC	277186	N	402-522-6318	Y	N	N	N	Other	Limited Liability Company	N	N	N	N	N	N	Y	Y	N	N	N	Y	Y	N	Y	N	N	Y	N	Y	N	N	N	N
0001432531-21-000002	SEC	Franklin Templeton International Services (India) Private LTD		335091	Y	916-463-4350	N	N	N	Y	Other	Private Limited Company	Y	N	N	N	N	N	Y	Y	N	N	Y	Y	N	Y	N	N	N	N	N	N	Y	Y	N	N
0001718015-21-000001	SEC	Odyssey Trust Co		354050	N	778-819-1184	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001809973-21-000002	SEC	BRIAN MADISON CARNES TRUST		366286	N	7704807861	N	Y	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001202048-21-000001	SEC	VALIC RETIREMENT SERVICES CO	AIG RETIREMENT SERVICES CO	502575	N	713-831-3150	N	N	N	N	Corporation		Y	N	N	N	N	N	Y	Y	N	N	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	N	N	N	N
0000897101-21-000031	SEC	Equiniti Trust Co		354027	N	347-640-1017	Y	N	Y	Y	Corporation		Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000353291-21-000002	SEC	FRANKLIN TEMPLETON INVESTOR SERVICES LLC /TA	FRANKLIN TEMPLETON INVESTOR SERVICES INC                /TA	404665	N	916-463-4350	Y	N	Y	N	Other	Limited Liability Company	Y	N	N	N	N	N	Y	Y	N	N	Y	Y	N	Y	N	N	N	N	N	N	Y	Y	N	N
0001451316-21-000002	SEC	Franklin Templeton Investment Services GmbH		339135	Y	916-463-4350	N	N	N	Y	Other	Limited Liability Company	Y	N	N	N	N	N	Y	Y	N	N	Y	Y	N	Y	N	N	N	N	N	N	Y	Y	N	N
0001432532-21-000002	SEC	Franklin Templeton Investments Poland sp. z.o.o.		335083	Y	916-463-4350	N	N	N	Y	Other	Limited Liability Company	Y	N	N	N	N	N	Y	Y	N	N	Y	Y	N	Y	N	N	N	N	N	N	Y	Y	N	N
0001140361-21-001044	SEC	BROADRIDGE CORPORATE ISSUER SOLUTIONS, INC.	STOCKTRANS INC                                          /TA	404400	N	631-254-1816	Y	N	N	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001794142-21-000002	SEC	Tokensoft Transfer Agent LLC	DTAC LLC	003653	N	813-563-8889	N	N	N	N	Other	LLC	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001839501-21-000002	SEC	IPG STOCK TRANSFER SERVICES, INC.		367961	N	845-512-8680	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000950123-21-000087	SEC	PRUDENTIAL MUTUAL FUND SERVICES LLC /TA	PRUDENTIAL MUTUAL FUND SERVICES LLC                     /TA	410019	N	973-367-2396	Y	Y	Y	N	Not Applicable		N	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N
0000769188-21-000001	SEC	MFS SERVICE CENTER, INC.	MFS SERVICE CENTER INC /TA	407387	N	(617) 954-5000	N	Y	Y	N	Corporation		Y	N	N	N	N	N	Y	Y	N	N	Y	Y	N	N	Y	N	N	N	N	N	N	N	N	N
0001448300-21-000002	SEC	Putnam Investor Services, Inc.	Putnam Investor Services Inc	338483	Y	617-292-1000	N	N	N	N	Corporation		Y	N	N	N	N	N	Y	Y	N	N	Y	Y	N	Y	N	N	N	Y	N	N	Y	N	Y	N
0000950123-21-000011	SEC	Conduent HR Services, LLC	Xerox HR Solutions, LLC	268102	N	(773) 332-9859	Y	N	N	N	Other	Limited Liability Company	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000735286-21-000003	SEC	VANGUARD GROUP INC		385385	N	610-669-1000	Y	N	N	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
