ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0001419454-11-000016	2	otherBusinessLocation	GKS TECHNOLOGIES PARK, SEZ 1/124, SIVAJI GARDENS, MANAPAKKAM Chennai K7 600 089
0001419454-11-000016	1	principalOfficeAddress	Embassy Golf Links Business Park Off Intermediate Ring Road Bangalore K7 560 071
0001419454-11-000016	1	otherBusinessLocation	Manyata Embassy Bus. Park: Outer Ring Rd Hebbal - Krishnarajpuram Section Bangalore K7 560 045
0001419454-11-000016	2	mailingAddress	82 Devonshire Street C6A - Attn: Transfer Agent Compliance Boston MA 02109
0000275143-11-000010	1	otherBusinessLocation	30 Dan Road  Canton MA 02021
0000275143-11-000010	2	otherBusinessLocation	2000 Bluffs Drive  Lawrence KS 66044
0000275143-11-000010	3	otherBusinessLocation	12 Water Street  Rockland ME 04841
0000275143-11-000010	1	principalOfficeAddress	2000 Crown Colony Drive  Quincy MA 02169
0001035449-11-000713	1	principalOfficeAddress	2960 North Meridian Street Suite 300 Indianapolis IN 46208
0001242588-11-000004	1	principalOfficeAddress	6200 The Corners Parkway  Norcross 2Q 30092
0001521536-11-000356	1	principalOfficeAddress	110 Greene Street Suite 403 New York NY 10012
0000950123-11-091033	1	otherBusinessLocation	1155 Long Island Avenue  Edgewood NY 11717
0000950123-11-091033	2	otherBusinessLocation	2 Journal Square Plaza  Jersey City NJ 07306-0817
0000950123-11-091033	3	otherBusinessLocation	1981 Marcus Avenue  Lake Success NY 11042
0000950123-11-091033	1	principalOfficeAddress	1717 Arch Street Suite 1300 Philadelphia PA 19103
0000005076-11-000006	2	otherBusinessLocation	5300 Robin Hood Road  Norfolk VA 23513-2430
0000005076-11-000006	2	mailingAddress	P.O. Box 25065  Santa Ana CA 92799-5065
0000005076-11-000006	1	principalOfficeAddress	6455 Irvine Center Drive  Irvine CA 92618
0000005076-11-000006	4	otherBusinessLocation	14636 North Scottsdale Rd.  Scottsdale AZ 85254
0000005076-11-000006	1	otherBusinessLocation	3500 Wiseman Blvd.  San Antonio TX 78251-4321
0000005076-11-000006	3	otherBusinessLocation	12711 N. Meridan Street  Carmel IN 46032
0001466955-11-000014	1	principalOfficeAddress	150 California Street Suite 400 San Francisco CA 94111
0001323210-11-000005	1	principalOfficeAddress	7577 W 103rd Avenue Suite 209 Westminster CO 80021
0001452780-11-000007	1	otherBusinessLocation	5th Floor, Block A, Q City Nanakramguda, Gachibowli Hyderabad K7 500032
0001452780-11-000007	1	principalOfficeAddress	5th Floor, Block B, Q City Nanakramguda, Gachibowli Hyderabad K7 500032
0001511164-11-000087	1	principalOfficeAddress	15500 Roosevelt Boulevard Suite 301 Clearwater FL 33760
0001432531-11-000007	2	mailingAddress	c/o Franklin Templeton Investor Services 3344 Quality Drive, Attn: GRC-US Rancho Cordova CA 95670
0001432531-11-000007	1	principalOfficeAddress	Q4 3rd Floor, Cyber Towers  Madhapur, Hyderabad K7 500081
0001144204-11-056925	1	principalOfficeAddress	2850 Quarry Lake Drive 3rd Floor Baltimore MD 21209
0001283467-11-000005	1	principalOfficeAddress	Suite 310 - 606 4th Street S.W.  Calgary A0 T2P 1T1
0001283467-11-000005	1	otherBusinessLocation	600 - 750 Cambie Street  Vancouver A1 V6B 0A2
0001283467-11-000005	2	otherBusinessLocation	Suite 710 - 130 King St West PO Box 34 Toronto A6 M5X 1A9
0001354488-11-003690	1	principalOfficeAddress	#2, 3012 17th Ave SE Suite 186 Calgary A0 T2A 0P9
0001261763-11-000005	1	principalOfficeAddress	400 Madison Avenue 4th Floor New York NY 10017
