ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0000740583-14-000259	corporationPartnership	18	Michael P. Kiley	29-DEC-2011	Chairman of the Board & Manager	NA	true		26-NOV-2014
0000740583-14-000259	corporationPartnership	19	Paula K. Dell	05-JUN-2012	Vice President	NA	true		
0000740583-14-000259	corporationPartnership	20	Claudine Sirgant	15-MAR-2013	Vice President	NA	true		
0000740583-14-000259	corporationPartnership	21	se2 Holdings, Inc.	21-OCT-2013	Sole Member in se2, LLC	E	true		
0000740583-14-000259	corporationPartnership	22	se2 Holdco, LLC	21-OCT-2013	Shareholder se2 Holdings, Inc.	E	true		
0000740583-14-000259	corporationPartnership	23	Barry G. Ward	22-NOV-2013	SVP and Treasurer	NA	true		
0000740583-14-000259	corporationPartnership	24	Kimberly A. Wingate	22-NOV-2013	VP, Assoc. General Counsel & Secretary	NA	true		
0000740583-14-000259	corporationPartnership	25	Anthony D. Minella	22-NOV-2013	Manager	NA	true		26-NOV-2014
0000740583-14-000259	corporationPartnership	26	Greg L. Herrs	22-NOV-2013	Vice President	A	true		
0000740583-14-000259	corporationPartnership	27	Michael Masters	13-AUG-2014	Vice President	NA	true		
0000740583-14-000259	corporationPartnership	28	Nicholas J. Xidis	13-AUG-2014	Vice President	NA	true		
0000740583-14-000259	corporationPartnership	2	David J. Keith	30-SEP-2010	CEO & Manager	NA	true		07-NOV-2014
0001557249-14-000008	soleProprietorship	1	Adam S. Tracy	12-AUG-2012	Managing Member			Managing Member	
0001451316-14-000006	soleProprietorship	1	Franklin Templeton Luxembourg Holding S.A.	01-JUL-2013	100% ownership			Sole ownership and control	
0001451316-14-000006	soleProprietorship	2	Reinhard Berben	05-MAY-2004	Managing Director			Day-to-Day Management	
0001451316-14-000006	soleProprietorship	3	Vijay C. Advani	12-MAY-2003	Board Member			Member of the Advisory Board	
0001451316-14-000006	soleProprietorship	8	Hans J. Wisser	04-APR-1995	Managing Director			Day-to-Day Management	30-NOV-2010
0001451316-14-000006	soleProprietorship	5	Jennifer M. Johnson	18-APR-2007	Board Member			Member of Advisory Board	01-DEC-2014
0001451316-14-000006	soleProprietorship	6	Gregory E. McGowan	01-APR-2000	Board Member			Member of Advisory Board	
0001451316-14-000006	soleProprietorship	7	Jed A. Plafker	09-SEP-2009	Board Member			Member of Advisory Board	
0001451316-14-000006	soleProprietorship	4	Basil K. Fox, Jr.	18-APR-2007	Board Member			Member of Advisory Board	
0000950123-14-012674	corporationPartnership	1	Thomas Anthony Swank	08-MAY-2012	President & CEO	NA	true		31-JUL-2014
0000950123-14-012674	corporationPartnership	2	Dennis Patrick Gallagher	01-SEP-2006	Director, SVP, General Counsel, CAO, SEC	NA	true		31-JUL-2014
0000950123-14-012674	corporationPartnership	3	Brenda Lee Smith	01-JUL-2006	Sr. Vice President	NA	true		
0000950123-14-012674	corporationPartnership	8	Tane T. Tyler	01-AUG-2014	Director, VP, CLO, Sec	NA	true		
0000950123-14-012674	corporationPartnership	5	Western Reserve Life Assurance Co. of Ohio	17-SEP-1996	Owner	C	true		
0000950123-14-012674	corporationPartnership	6	AUSA Holding Company	31-DEC-2004	Owner	D	true		
0000950123-14-012674	corporationPartnership	7	Marijn P. Smit	01-AUG-2014	Director, President, CEO	NA	true		
0000950123-14-012674	corporationPartnership	4	Christopher Alan Staples	28-JAN-2005	Director	NA	true		
0000817712-14-000010	corporationPartnership	6	Rebecca A. Paulzine	21-JUN-2010	General Counsel and Secretary	NA	true		22-AUG-2014
0000817712-14-000010	corporationPartnership	7	Thrivent Financial Holdings, Inc.	01-JAN-2002	Parent company	E	true		
0000817712-14-000010	corporationPartnership	8	Karen L. Larson	08-DEC-2010	Director and President	NA	true		
0000817712-14-000010	corporationPartnership	9	Kathleen M. Koelling	27-JUN-2011	Privacy & Anti-Money Laundering Officer	NA	true		
0000817712-14-000010	corporationPartnership	10	Michael W. Kremenak	05-JUN-2013	Assistant Secretary	NA	false		
0000817712-14-000010	corporationPartnership	11	Bruce J. Kornaus	16-JUN-2014	Director	NA	true		
0000817712-14-000010	corporationPartnership	12	Kathryn A. Stelter	16-JUN-2014	Director; Director of Operations	NA	true		
0000817712-14-000010	corporationPartnership	13	Carolyn A. Tuohy	01-NOV-2014	General Counsel and Secretary	NA	true		
0000817712-14-000010	corporationPartnership	14	Jody A. Rose	01-NOV-2014	Assistant Secretary	NA	false		
0000817712-14-000010	corporationPartnership	1	Russell W. Swansen	05-DEC-2008	Director	NA	true		
0000817712-14-000010	corporationPartnership	2	Randall L. Boushek	05-DEC-2008	Director	NA	true		
0000817712-14-000010	corporationPartnership	3	Jody L. Bancroft	31-MAR-2009	Director of Investment Field Operations	NA	true		01-OCT-2014
0000817712-14-000010	corporationPartnership	4	Kurt S. Tureson	01-JUN-2004	Treasurer	NA	true		
0000817712-14-000010	corporationPartnership	5	Cynthia J. Nigbur	01-OCT-2002	Assistant Secretary	NA	false		
0001432531-14-000006	soleProprietorship	9	Ramakrishna Mallimadugula	27-JUN-2013	Additional Director			Member of Board of Directors	
0001432531-14-000006	soleProprietorship	11	Gopal A. Singh	22-JUN-2009	Secretary			Officer	
0001432531-14-000006	soleProprietorship	7	William Jackson	23-FEB-2012	Director			Member of Board of Directors	13-JUN-2013
0001432531-14-000006	soleProprietorship	6	Alok Sethi	30-NOV-2004	Director			Member of Board of Directors	
0001432531-14-000006	soleProprietorship	5	Vivek Kudva	07-JUL-2006	Director			Member of Board of Directors	
0001432531-14-000006	soleProprietorship	4	Basil K. Fox, Jr.	12-JAN-2004	Director			Member of Board of Directors	09-OCT-2014
0001432531-14-000006	soleProprietorship	3	Jennifer M. Johnson	12-JAN-2004	Director			Member of Board of Directors	09-OCT-2014
0001432531-14-000006	soleProprietorship	2	Vijay C. Advani	02-JAN-2002	Director			Member of Board of Directors	09-OCT-2014
0001432531-14-000006	soleProprietorship	1	Franklin Templeton Holding Limited	02-JAN-2002	100% Ownership			100% Sole ownership and control	
0001432531-14-000006	soleProprietorship	8	Jayaram Subramaniam	21-DEC-2010	Alternate Director to Basil K. Fox, Jr.			Alternate Member of Board of Directors	09-OCT-2014
0001432531-14-000006	soleProprietorship	10	Jayaram Subramaniam	28-OCT-2014	Additional Director			Member of Board of Directors	
0001139578-14-000006	corporationPartnership	4	Gregg Boland	25-JUN-2007	Vice President	NA	false		
0001139578-14-000006	corporationPartnership	3	Harbor Capital Advisors, Inc.	02-APR-2001	Sole Shareholder	E	true		
0001139578-14-000006	corporationPartnership	2	Charles F. McCain	01-DEC-2004	Director and Chief Compliance Officer	NA	true		
0001139578-14-000006	corporationPartnership	1	David G. Van Hooser	02-APR-2001	Director	NA	true		
0001139578-14-000006	corporationPartnership	5	Charles P. Ragusa	24-MAY-2007	President	NA	true		
0001139578-14-000006	corporationPartnership	6	Anmarie S. Kolinski	01-OCT-2007	Chief Financial Officer	NA	true		
0001283467-14-000007	corporationPartnership	35	Michael Fox	08-FEB-2012	Managing Director, Sales & Service	NA	false		06-MAR-2013
0001283467-14-000007	corporationPartnership	36	M. Glen Eastwood	01-NOV-2012	Director	NA	false		01-MAY-2014
0001283467-14-000007	corporationPartnership	37	Laura Stevenson	17-DEC-2012	Director, Client Services	NA	false		
0001283467-14-000007	corporationPartnership	38	Kelly S. Blackett	01-MAY-2014	Director	NA	false		
0001283467-14-000007	corporationPartnership	39	Michael N. Halliwell	01-MAY-2014	Director	NA	false		
0001283467-14-000007	corporationPartnership	40	David L.J. Thompson	01-MAY-2014	Director	NA	false		
0001283467-14-000007	corporationPartnership	41	Niall P. Boles	01-MAY-2014	Director, SVP and Treasurer	NA	false		
0001283467-14-000007	corporationPartnership	42	Thomas E. Pundyk	01-OCT-2014	Director	NA	false		
0001283467-14-000007	corporationPartnership	4	Jack C. Donald	02-DEC-2004	Director	NA	false		04-MAR-2010
0001283467-14-000007	corporationPartnership	1	Canadian Western Bank	29-APR-2004	Full Owner	E	true		
0001283467-14-000007	corporationPartnership	2	Charles R. Allard	02-DEC-2004	Director	NA	false		18-JUN-2009
0001283467-14-000007	corporationPartnership	3	Albrecht S. A. Bellstedt	02-DEC-2004	Director	NA	false		18-JUN-2010
0001283467-14-000007	corporationPartnership	5	Allan W. Jackson	02-DEC-2004	Director	NA	false		16-AUG-2010
0001283467-14-000007	corporationPartnership	6	Wendy Leaney	02-DEC-2004	Director	NA	false		16-AUG-2010
0001283467-14-000007	corporationPartnership	7	Robert A. Manning	02-DEC-2004	Director	NA	false		16-AUG-2010
0001283467-14-000007	corporationPartnership	8	Gerald A. B. McGavin	02-DEC-2004	Director	NA	false		16-AUG-2010
0001283467-14-000007	corporationPartnership	9	Howard E. Pechet	02-DEC-2004	Director	NA	false		16-AUG-2010
0001283467-14-000007	corporationPartnership	10	Robert L. Phillips	02-DEC-2004	Director	NA	false		16-AUG-2010
0001283467-14-000007	corporationPartnership	11	Larry M. Pollock	29-APR-2004	Director	NA	false		16-AUG-2010
0001283467-14-000007	corporationPartnership	12	Alan M. Rowe	02-DEC-2004	Director	NA	false		16-AUG-2010
0001283467-14-000007	corporationPartnership	13	Arnold J. Shell	02-DEC-2004	Director	NA	false		16-AUG-2010
0001283467-14-000007	corporationPartnership	14	Adrian M. Baker	29-APR-2004	President	NA	false		31-AUG-2012
0001283467-14-000007	corporationPartnership	15	J. Robert Morris	05-SEP-2006	Managing Director	NA	false		31-DEC-2007
0001283467-14-000007	corporationPartnership	16	Matthew K. Colpitts	05-SEP-2006	General Manager	NA	false		13-MAY-2011
0001283467-14-000007	corporationPartnership	34	John J.A. Campbell	15-AUG-2011	General Manager	NA	false		
0001283467-14-000007	corporationPartnership	33	Daniel J. Sander	03-MAR-2011	Assistant Corporate Secretary	NA	false		
0001283467-14-000007	corporationPartnership	32	Christopher H. Fowler	16-AUG-2010	President	NA	false		
0001283467-14-000007	corporationPartnership	31	Lisa D. Disley	16-AUG-2010	Assistant Corporate Secretary	NA	false		03-MAR-2011
0001283467-14-000007	corporationPartnership	30	Ricki L. Golick	16-AUG-2010	Officer	NA	false		06-JUN-2014
0001283467-14-000007	corporationPartnership	29	Uve Knaak	16-AUG-2010	Director	NA	false		01-MAY-2014
0001283467-14-000007	corporationPartnership	28	Gail L. Harding, Q.C.	16-AUG-2010	Director and Corporate Secretary	NA	false		
0001283467-14-000007	corporationPartnership	27	Carolyn J. Graham	16-AUG-2010	EVP and CFO, Director	NA	false		
0001283467-14-000007	corporationPartnership	26	Randell W. Garvey	16-AUG-2010	Director and CEO	NA	false		
0001283467-14-000007	corporationPartnership	25	Brian J. Young	16-AUG-2010	Director and Chair	NA	false		01-MAY-2014
0001283467-14-000007	corporationPartnership	24	Tracey C. Ball	16-AUG-2010	Director and Chair	NA	false		01-NOV-2012
0001283467-14-000007	corporationPartnership	23	Raymond J. Protti	05-MAR-2009	Director	NA	false		16-AUG-2010
0001283467-14-000007	corporationPartnership	22	Jeff Lunshof	04-FEB-2008	Director, Securities	NA	false		
0001283467-14-000007	corporationPartnership	21	Janet M. Brown	22-NOV-2004	Managing Director, Client Services	NA	false		08-NOV-2011
0001283467-14-000007	corporationPartnership	20	Philip J.A. Menard	01-NOV-2003	Assistant Corporate Secretary	NA	false		06-JUN-2014
0001283467-14-000007	corporationPartnership	19	Dianna M. Reimer	18-SEP-2006	Assistant Corporate Secretary	NA	false		
0001283467-14-000007	corporationPartnership	17	Sandra A. Almond	04-JAN-2005	Compliance Officer	NA	false		31-AUG-2007
0001283467-14-000007	corporationPartnership	18	Lisa S. Scotland	02-JUN-2008	Director, Compliance	NA	false		
0001626849-14-000001	soleProprietorship	1	JODI GODFREY	11-NOV-2014	PRESIDENT			MEMBER	
0001451217-14-000012	corporationPartnership	7	David McCann	04-MAR-2009	Vice President and Assistant Secretary	NA	false		
0001451217-14-000012	corporationPartnership	6	Aaron Buser	30-MAY-2008	Vice President and Assistant Secretary	NA	false		
0001451217-14-000012	corporationPartnership	9	Robert Muse	04-MAR-2009	Vice President	NA	false		
0001451217-14-000012	corporationPartnership	10	Bridget Jensen	04-MAR-2009	Vice President	NA	false		
0001451217-14-000012	corporationPartnership	11	Phillip Masterson	30-MAY-2008	Vice President	NA	false		
0001451217-14-000012	corporationPartnership	12	Jay Cipriano	30-MAY-2008	Vice President	NA	false		
0001451217-14-000012	corporationPartnership	13	SEI Investments Management Corporation	30-MAY-2008	Direct Parent Company	E	true		
0001451217-14-000012	corporationPartnership	14	SEI Investments Company	30-MAY-2008	Ultimate Parent Company	E	true		
0001451217-14-000012	corporationPartnership	15	Mark Nagle	30-MAY-2008	Director and Senior Vice President	NA	false		03-OCT-2012
0001451217-14-000012	corporationPartnership	16	Stephen Meyer	03-JUN-2010	Director and Senior Vice President	NA	true		
0001451217-14-000012	corporationPartnership	17	Mark F. McManus	20-DEC-2010	Vice President	NA	false		
0001451217-14-000012	corporationPartnership	18	Brent N. Vasher	20-DEC-2010	Vice President	NA	false		
0001451217-14-000012	corporationPartnership	19	James Ndiaye	30-MAY-2008	Vice President and Assistant Secretary	NA	false		01-MAR-2012
0001451217-14-000012	corporationPartnership	20	Philip McCabe	03-OCT-2012	Director and Senior Vice President	NA	true		
0001451217-14-000012	corporationPartnership	21	Keith Dietel	03-OCT-2014	Chief Compliance Officer	NA	false		
0001451217-14-000012	corporationPartnership	1	Al DelPizzo	30-MAY-2008	President	NA	false		
0001451217-14-000012	corporationPartnership	2	Timothy Barto	30-MAY-2008	General Counsel and Secretary	NA	false		
0001451217-14-000012	corporationPartnership	3	Robert Silvestri	30-MAY-2008	Treasurer	NA	false		
0001451217-14-000012	corporationPartnership	4	Jeffery Klauder	30-MAY-2008	Director and Senior Vice President	NA	true		
0001451217-14-000012	corporationPartnership	5	Dennis Mc Gonigle	30-MAY-2008	Director and Senior Vice President	NA	true		
0001451217-14-000012	corporationPartnership	8	James F. Volk	30-MAY-2008	Chief compliance Officer	NA	false		03-OCT-2014
0001451217-14-000011	corporationPartnership	20	Philip McCabe	03-OCT-2012	Director and Senior Vice President	NA	true		
0001451217-14-000011	corporationPartnership	21	Keith Dietel	03-OCT-2014	Chief Compliance Officer	NA	false		
0001451217-14-000011	corporationPartnership	18	Brent N. Vasher	20-DEC-2010	Vice President	NA	false		
0001451217-14-000011	corporationPartnership	17	Mark F. McManus	20-DEC-2010	Vice President	NA	false		
0001451217-14-000011	corporationPartnership	16	Stephen Meyer	03-JUN-2010	Director and Senior Vice President	NA	true		
0001451217-14-000011	corporationPartnership	15	Mark Nagle	30-MAY-2008	Director and Senior Vice President	NA	false		03-OCT-2012
0001451217-14-000011	corporationPartnership	14	SEI Investments Company	30-MAY-2008	Ultimate Parent Company	E	true		
0001451217-14-000011	corporationPartnership	13	SEI Investments Management Corporation	30-MAY-2008	Direct Parent Company	E	true		
0001451217-14-000011	corporationPartnership	12	Jay Cipriano	30-MAY-2008	Vice President	NA	false		
0001451217-14-000011	corporationPartnership	11	Phillip Masterson	30-MAY-2008	Vice President	NA	false		
0001451217-14-000011	corporationPartnership	10	Bridget Jensen	04-MAR-2009	Vice President	NA	false		
0001451217-14-000011	corporationPartnership	9	Robert Muse	04-MAR-2009	Vice President	NA	false		
0001451217-14-000011	corporationPartnership	8	James F. Volk	30-MAY-2008	Chief compliance Officer	NA	false		03-OCT-2014
0001451217-14-000011	corporationPartnership	7	David McCann	04-MAR-2009	Vice President and Assistant Secretary	NA	false		
0001451217-14-000011	corporationPartnership	6	Aaron Buser	30-MAY-2008	Vice President and Assistant Secretary	NA	false		
0001451217-14-000011	corporationPartnership	5	Dennis Mc Gonigle	30-MAY-2008	Director and Senior Vice President	NA	true		
0001451217-14-000011	corporationPartnership	4	Jeffery Klauder	30-MAY-2008	Director and Senior Vice President	NA	true		
0001451217-14-000011	corporationPartnership	3	Robert Silvestri	30-MAY-2008	Treasurer	NA	false		
0001451217-14-000011	corporationPartnership	2	Timothy Barto	30-MAY-2008	General Counsel and Secretary	NA	false		
0001451217-14-000011	corporationPartnership	1	Al DelPizzo	30-MAY-2008	President	NA	false		
0001451217-14-000011	corporationPartnership	19	James Ndiaye	30-MAY-2008	Vice President and Assistant Secretary	NA	false		01-MAR-2012
0001451217-14-000010	corporationPartnership	21	Keith Dietel	03-OCT-2014	Chief Compliance Officer	NA	false		
0001451217-14-000010	corporationPartnership	20	Philip McCabe	03-OCT-2012	Director and Senior Vice President	NA	true		
0001451217-14-000010	corporationPartnership	19	James Ndiaye	30-MAY-2008	Vice President and Assistant Secretary	NA	false		01-MAR-2012
0001451217-14-000010	corporationPartnership	18	Brent N. Vasher	20-DEC-2010	Vice President	NA	false		
0001451217-14-000010	corporationPartnership	17	Mark F. McManus	20-DEC-2010	Vice President	NA	false		
0001451217-14-000010	corporationPartnership	16	Stephen Meyer	03-JUN-2010	Director and Senior Vice President	NA	true		
0001451217-14-000010	corporationPartnership	15	Mark Nagle	30-MAY-2008	Director and Senior Vice President	NA	false		03-OCT-2012
0001451217-14-000010	corporationPartnership	14	SEI Investments Company	30-MAY-2008	Ultimate Parent Company	E	true		
0001451217-14-000010	corporationPartnership	13	SEI Investments Management Corporation	30-MAY-2008	Direct Parent Company	E	true		
0001451217-14-000010	corporationPartnership	12	Jay Cipriano	30-MAY-2008	Vice President	NA	false		
0001451217-14-000010	corporationPartnership	11	Phillip Masterson	30-MAY-2008	Vice President	NA	false		
0001451217-14-000010	corporationPartnership	10	Bridget Jensen	04-MAR-2009	Vice President	NA	false		
0001451217-14-000010	corporationPartnership	9	Robert Muse	04-MAR-2009	Vice President	NA	false		
0001451217-14-000010	corporationPartnership	8	James F. Volk	30-MAY-2008	Chief compliance Officer	NA	false		03-OCT-2014
0001451217-14-000010	corporationPartnership	7	David McCann	04-MAR-2009	Vice President and Assistant Secretary	NA	false		
0001451217-14-000010	corporationPartnership	6	Aaron Buser	30-MAY-2008	Vice President and Assistant Secretary	NA	false		
0001451217-14-000010	corporationPartnership	5	Dennis Mc Gonigle	30-MAY-2008	Director and Senior Vice President	NA	true		
0001451217-14-000010	corporationPartnership	4	Jeffery Klauder	30-MAY-2008	Director and Senior Vice President	NA	true		
0001451217-14-000010	corporationPartnership	3	Robert Silvestri	30-MAY-2008	Treasurer	NA	false		
0001451217-14-000010	corporationPartnership	1	Al DelPizzo	30-MAY-2008	President	NA	false		
0001451217-14-000010	corporationPartnership	2	Timothy Barto	30-MAY-2008	General Counsel and Secretary	NA	false		
0001144204-14-070619	corporationPartnership	1	Michael B. Ajzenman	28-MAR-1996	President	E	true		
0001288777-14-000006	corporationPartnership	2	Matthew John Cox	23-JUL-2008	Chief Financial Officer	NA	true		
0001288777-14-000006	corporationPartnership	3	Antonietta De Luca	01-OCT-2014	Senior Vice President	NA	true		
0001288777-14-000006	corporationPartnership	4	Paul Henry Farrar	29-JAN-2001	Director	NA	true		
0001288777-14-000006	corporationPartnership	5	Mary (Lib) Elizabeth Gibson	01-OCT-2013	Director	NA	true		
0001288777-14-000006	corporationPartnership	6	Lindsay Ann Horwood	20-NOV-2000	CLO, Chief Compliance Officer, Director	NA	true		
0001288777-14-000006	corporationPartnership	7	Stuart Irving	08-NOV-2005	Chief Information Officer	NA	true		01-JUL-2014
0001288777-14-000006	corporationPartnership	8	Mark Jacobs	18-NOV-2008	Vice President	NA	true		
0001288777-14-000006	corporationPartnership	9	Margot Jordan	18-NOV-2008	Senior Vice President	NA	true		30-SEP-2014
0001288777-14-000006	corporationPartnership	10	Eric Laflamme	01-APR-2013	Director	NA	true		
0001288777-14-000006	corporationPartnership	11	Dennis Massicotte	18-NOV-2008	Vice President	NA	true		
