ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0000883757-14-000012	2	otherBusinessLocation	650 West Georgia Street Suite 2700 Vancouver A1 V6B 4N9
0000883757-14-000012	2	mailingAddress	200 University Avenue, Suite 400  Toronto A6 M5H 4H1
0000883757-14-000012	1	principalOfficeAddress	200 University Avenue, Suite 300  Toronto A6 M5H 4H1
0000883757-14-000012	1	otherBusinessLocation	300-5th Avenue SW  Calgary A0 T2P 3C4
0000027048-14-000004	5	otherBusinessLocation	430 W 7th Street  Kansas City MO 64105
0000027048-14-000004	4	otherBusinessLocation	333 W 11th Street  Kansas City MO 64105
0000027048-14-000004	2	mailingAddress	Attn: Legal Department 333 W 11th Street 5th Floor Kansas City MO 64105
0000027048-14-000004	3	otherBusinessLocation	816 Broadway  Kansas City MO 64105
0000027048-14-000004	2	otherBusinessLocation	330 W 9th Street  kansas City MO 64105
0000027048-14-000004	1	principalOfficeAddress	210 W 10th Street  Kansas City MO 64105
0000027048-14-000004	1	otherBusinessLocation	7201 E 64th Ct  Kansas City MO 64133
0000810704-14-000011	1	principalOfficeAddress	1 Primerica Parkway  Duluth GA 30099
0001018490-14-000041	1	principalOfficeAddress	5022 Gate Parkway, Suite 200  Jacksonville FL 32256-7088
0000842657-14-000046	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0000842657-14-000046	2	mailingAddress	114 West 11th Street  Kansas City MO 64105
0000842657-14-000044	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0000842657-14-000044	2	mailingAddress	114 West 11th Street  Kansas City MO 64105
0000721748-14-001107	1	principalOfficeAddress	4045 South Spencer Street Suite 403 Las Vegas NV 89119
0000788603-14-000009	1	principalOfficeAddress	330 W. 9th Street  Kansas City MO 64105
0000788603-14-000009	1	otherBusinessLocation	2000 Bluffs Drive  Lawrence KS 66044
0001288777-14-000004	4	otherBusinessLocation	510 Burrard Street 2nd Floor Vancouver A1 V6C 3B9
0001288777-14-000004	1	otherBusinessLocation	1969 Upper Water Street Purdy's Wharf, Tower II Suite 2008 Halifax A5 B3J 3R7
0001288777-14-000004	2	otherBusinessLocation	1500 University Street 7th Floor Montreal A8 H3A 3S8
0001288777-14-000004	3	otherBusinessLocation	530-8th Avenue S.W. Suite 600 Calgary A0 T2P 3S8
0001288777-14-000004	1	principalOfficeAddress	100 University Ave 8th floor Toronto A6 M5J 2Y1
0001288763-14-000004	3	otherBusinessLocation	530-8th Avenue S.W. Suite 600 Calgary A0 T2P 3S8
0001288763-14-000004	2	otherBusinessLocation	1500 University Street 7th Floor Montreal A8 H3A 3S8
0001288763-14-000004	1	principalOfficeAddress	100 University Avenue 8th floor Toronto A6 M5J 2Y1
0001288763-14-000004	1	otherBusinessLocation	1969 Upper Water Street Purdy's Wharf, Tower II Suite 2008 Halifax A5 B3J 3R7
0001288763-14-000004	4	otherBusinessLocation	510 Burrard Street 2nd Floor Vancouver A1 V6C 3B9
0001073944-14-000010	1	principalOfficeAddress	235 W. Galena Street  Milwaukee WI 53212
0001283467-14-000005	1	principalOfficeAddress	Suite 310 - 606 4th Street S.W.  Calgary A0 T2P 1T1
0001283467-14-000005	1	otherBusinessLocation	600-750 Cambie St  Vancouver A1 V6B 0A2
0001283467-14-000005	2	otherBusinessLocation	Suite 710-130 King St West PO Box 34 Toronto A6 M5X 1A9
0001144204-14-065053	1	principalOfficeAddress	2850 Quarry Lake Drive 3rd Floor Baltimore MD 21209
0001455353-14-000005	1	principalOfficeAddress	721 N. Vulcan Ave. STE. 205 ENCINITAS CA 92024
0000817712-14-000008	2	mailingAddress	625 Fourth Avenue South  Minneapolis MN 55415
0000817712-14-000008	1	principalOfficeAddress	4321 N. Ballard Road  Appleton WI 54919
0000275143-14-000014	3	otherBusinessLocation	12 Water Street  Rockland ME 04841
0000275143-14-000014	2	otherBusinessLocation	2000 Bluffs Drive  Lawrence KS 66044
0000275143-14-000014	1	principalOfficeAddress	2000 Crown Colony Drive  Quincy MA 02169
0000275143-14-000014	1	otherBusinessLocation	30 Dan Road  Canton MA 02021
0001144204-14-061302	1	otherBusinessLocation	18818 Teller Avenue Suite 270 Irvine CA 92612
0001144204-14-061302	2	otherBusinessLocation	One Beacon Street 14th Floor Boston MA 02108
0001144204-14-061302	1	principalOfficeAddress	405 Park Avenue Concourse Level New York NY 10022
0000842657-14-000037	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0000842657-14-000037	2	mailingAddress	114 West 11th Street  Kansas City MO 64105
0000005076-14-000003	2	otherBusinessLocation	5300 Robin Hood Road  Norfolk VA 23513-2430
0000005076-14-000003	1	principalOfficeAddress	6455 Irvine Center Drive  Irvine CA 92618
0000005076-14-000003	4	otherBusinessLocation	14636 North Scottsdale Rd.  Scottsdale AZ 85254
0000005076-14-000003	3	otherBusinessLocation	12711 N. Meridan Street  Carmel IN 46032
0000005076-14-000003	1	otherBusinessLocation	3500 Wiseman Blvd.  San Antonio TX 78251-4321
0000005076-14-000003	2	mailingAddress	P.O. Box 7118  Indianapolis IN 46207-7118
0001458682-14-000004	1	principalOfficeAddress	16540 Pointe Village Dr Ste 210  Lutz FL 33558
