ACCESSION_NUMBER	REGULATORYAGENCY	ENTITYNAME	PREVIOUSENTITYNAME	FINSNUMBER	DIFFERENTMAILINGADDRESS	TELEPHONENUMBER	CONDUCTBUSINESSINOTHERLOCATION	SELFTRANSFERAGENT	ENGAGEDSERVICECOMPANY	ENGAGEDASSERVICECOMPANY	REGISTRANTTYPE	REGISTRANTTYPEDESCRIPTION	OTHERCONTROLMANAGEMENT	OTHERCONTROLFINANCE	FELONYORMISDEMEANOR	OTHERFELONY	ENJOINEDINVESTRELATEDACTIVITY	VIOLATIONINVRELATEDREGULATION	FALSESTATEMENTOROMISSION	VIOLATIONOFREGULATIONS	AUTHORIZATIONDENIEDORSUSPENDED	REGISTRATIONDENIEDORSUSPENDED	FSRFALSESTATEMENTOROMISSION	FSRVIOLATEINVRELATEDREGULATION	FSRAUTHORIZEDENIEDORSUSPENDED	FSRFOUNDORDERAGAINSTAPPLICANT	FSRREGISTRATIONDENIEDSUSPENDED	FSRREVOKEDSUSPENDEDLICENSE	SRAFALSESTATEMENTOROMISSION	SRAVIOLATIONOFRULES	SRAAUTHORIZEDENIEDORSUSPENDED	SRAREVOKEDSUSPENDEDLICENSE	FOREIGNAGENCY	SUBJECTOFPROCEEDINGS	REVOKEDBOND	UNSATISFIEDJUDGEMENTSORLIENS
0000862124-07-000009	SEC	Fidelity Investments Institutional Operations Company, Inc.		428219	Y	(508) 787-7000	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N
0000820031-07-000005	SEC	OppenheimerFunds, Inc.		410324	Y	303-768-3200	Y	N	N	N	Corporation		N	N	N	N	N	N	N	Y	N	N	N	Y	N	Y	N	N	N	N	N	N	N	N	N	N
0000857468-07-000007	SEC	Shareholder Financial Services, Inc.		425553	Y	303-768-3200	Y	N	Y	N	Corporation		N	N	N	N	N	N	N	Y	N	N	N	Y	N	Y	N	N	N	N	N	N	N	N	N	N
0000276398-07-000005	SEC	Shareholder Services, Inc.		423871	Y	303-768-3200	Y	N	N	N	Corporation		N	N	N	N	N	N	N	Y	N	N	N	Y	N	Y	N	N	N	N	N	N	N	N	N	N
0000857468-07-000006	SEC	Shareholder Financial Services, Inc.		425553	Y	303-768-3200	Y	N	Y	N	Corporation		N	N	N	N	N	N	N	Y	N	N	N	Y	N	Y	N	N	N	N	N	N	N	N	N	N
0000893220-07-003674	SEC	Atlas Resources, LLC		324608	N	412-262-2830	N	Y	N	N	Other	LLC	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	N
0001169232-07-004165	SEC	X-Clearing Corporation		099952	N	303-573-1000	N	N	Y	N	Corporation		Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	Y	Y	Y	N	N	N	N
0001146230-07-000020	SEC	Computershare Inc.		260539	N	781-575-2000	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N
0001170078-07-000014	SEC	Janus Services LLC		265660	N	303-333-3863	N	Y	Y	N	Other	LLC	Y	N	N	N	N	N	Y	N	N	N	Y	Y	N	Y	N	N	N	N	N	N	N	N	N	N
0001141917-07-000014	SEC	Lincoln Retirement Services Company, LLC		087049	N	(260) 455-2000	N	N	Y	N	Other	LLC	N	N	N	N	Y	Y	Y	Y	N	Y	Y	Y	Y	Y	Y	N	N	Y	N	Y	Y	N	N	N
0001049957-07-000003	SEC	Old Mutual Shareholder Services, Inc.		780940	N	720-200-7600	N	Y	Y	Y	Not Applicable		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001050311-07-000003	SEC	Old Mutual Fund Services		780940	N	720-200-7600	N	Y	Y	N	Not Applicable		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001208431-07-000005	SEC	Adams Asset Advisors, LLC		273383	N	214-360-7410	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001104659-07-077312	SEC	Pacific Global Investor Services, Inc.		450908	N	(818) 242-6693	N	Y	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000837456-07-000007	SEC	COTTONWOOD STOCK TRANSFER		415166	N	801-266-7151	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001285911-07-000012	SEC	Dreyfus Transfer, Inc.		482448	Y	212-922-6840	Y	N	Y	N	Corporation		N	N	N	N	Y	N	Y	Y	N	Y	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N
0001202048-07-000011	SEC	VALIC Retirement Services Company		502575	N	713-831-3150	Y	N	Y	N	Corporation		N	N	N	N	Y	N	Y	Y	N	N	Y	Y	N	Y	N	N	N	N	N	N	N	N	N	N
0001116679-07-002714	SEC	Centerline Affordable Housing Advisors LLC	RELATED CAPITAL CO.	334680	N	212-317-5700	N	Y	N	N	Other	Limited Liability Company	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001297077-07-000045	SEC	Integrity Stock Transfer		290064	N	(702) 317-7757	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001297077-07-000044	SEC	Integrity Stock Transfer		290064	N	(702) 317-7757	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000794265-07-000012	SEC	American Century Services, LLC		378752	Y	816-531-5575	Y	Y	Y	N	Not Applicable																									
0001049169-07-000014	SEC	ALPS Fund Services, Inc.		332981	N	303-623-2577	N	N	N	N	Corporation		Y	N	N	N	N	N	N	Y	N	N	N	Y	N	N	Y	N	N	N	N	N	N	N	N	N
0001139578-07-000012	SEC	Harbor Services Group, Inc.		082644	Y	(312) 443-4400	N	Y	N	N	Corporation		Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	Y	N	N	N
0000950137-07-015135	SEC	RiverSource Service Corporation		754721	N	(612) 671-6915	Y	Y	Y	N	Corporation		N	N	N	N	N	N	Y	Y	N	N	Y	Y	N	Y	Y	N	Y	Y	N	N	N	Y	N	N
0001141917-07-000010	SEC	Lincoln Retirement Services Company, LLC		087049	N	(260) 455-2000	N	N	N	N	Other	LLC	N	N	N	N	Y	Y	Y	Y	N	Y	Y	Y	Y	Y	Y	N	N	Y	N	Y	Y	N	N	N
0000773568-07-000011	SEC	EQUITRUST INVESTMENT MANAGEMENT SERVICES, INC		028480	N	515-225-5400	N	Y	N	N	Corporation		Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000896852-07-000012	SEC	AIM Investment Services, Inc.		453936	Y	713-626-1919	Y	Y	Y	N	Not Applicable																									
0001413398-07-000010	SEC	Morgan Stanley Services Co Inc.		334474	N	201-830-6136	Y	N	Y	Y	Corporation		Y	N	N	N	Y	Y	Y	Y	Y	Y	N	Y	N	Y	N	N	N	Y	N	Y	N	Y	N	N
