ACCESSION_NUMBER	ACTION_TYPE	ACTION_ID	ENTITYNAME	ACTIONTITLE	ACTIONDATE	COURTORBODYNAMEANDLOCATION	ACTIONDESCRIPTION	DISPOSITIONOFPROCEEDING
0001039876-07-000030	fsrViolationOfInvestmentRelatedRegulation	1	Morgan Stanley & Co. Inc.	N/A	23-OCT-1991	Connecticut Department of Banking	Firm allegedly transacted business as an investment adviser in Connecticut without registration and employed unregistered investment adviser agents.	Per stipulation and agreement, Firm reviewed and modified supervisory procedures, reimbursed Department $25,000 for investigative costs, and paid $3,700 in past due registration fees.
0000828403-07-000042	violationOfRegulations	1	American General Capital Management, Inc. (Van Kampen Asset Management Inc.)	Docket/Case number 3.5837	01-FEB-1978	Securities and Exchange Commission	The above referenced affiliate was alleged to have aided and abetted violations of section (D) and 13(A)(3), 17(D), 20(A), 34(B) and Rules 17D-1 and 20A-3 of the Investment Company Act of 1940.	The affiliate consented to an order containing a censure and a requirement that the entity comply with certain undertakings concerning compliance procedures.
0000828403-07-000042	violationOfInvestmentRelatedRegulation	1	Morgan Stanley & Co., Inc.	Civ. No. 06-0882	10-MAY-2006	United States Court for the District of Columbia	SEC alleged that the Firm violated Section 17(B) and Rule 17A-4(J) of the Securities Exchange Act of 1934 by failing to timely produce email to the commission staff pursuant to commission's investigation re: share allocation practices involving IPOs.	Without admitting or denying the allegations, the Firm consented to an entry of a final judgment in which it was permanently restrained and enjoined from violating above referenced rules. Firm fined $15MM.
0000828403-07-000042	subjectOfProceedings	1	Morgan Stanley & Co. Inc.	CAse No. 01-6-1	18-FEB-2005	Delaware Division of Securities	MSCO allegedly engaged in dishonest and unethical business practice by failing to exercise proper supervision in connection with the purchase and sale of securities and failed to establish and enforce proper supervisory procedures.	Without admitting or denying the allegations, the Firm was censured and fined $5,000.
0000828403-07-000042	sraViolationOfRules	1	Van Kampen Funds Inc.	Docket/Case #: E1020040470-01	25-AUG-2005	NASD	For the period of March 1, 2004 - May 31, 2004, the Firm failed to timely and accurately report 50+ transactions that were eligible for Trace reporting.	Without admitting or denying the allegations, the Firm consented to the described sanctions and to the entry of findings and fined $5,000.
0000828403-07-000042	sraRevokedSuspendedLicense	1	Morgan Stanley and Co. Inc.	Docket/Case Number MS-580	27-JUL-1987	NASD	The Firm and several of its employees were alleged to have failed to comply with SOES trading and execution guidelines and the Firm allegedly did not establish, maintain and enforce written supervisory procedures to detect such activity.	The Firm was censured and fined $50,000 and suspended as a SOES order entry firm and a SOES market maker for a period of 30 days.
0000828403-07-000042	registrationDeniedOrSuspended	1	Morgan Stanley & Co. Inc.	Docket/Case number 3 - 9803	11-JAN-1999	Securities and Exchange Commission	SEC brought action against 28 NASDAQ market makers, including MSCO, and 51 individuals alleging improper or undisclosed coordination of price quotes with other broker-dealers and related reporting, recordkeeping and supervisory deficiencies.	Without admitting or denying the allegations, the Firm consented to the entry of a cease and desist order and paid a civil monetary penalty of $350K and disgorgement of $4K.
0000828403-07-000042	fsrViolationOfInvestmentRelatedRegulation	1	Morgan Stanley & Co. Inc.	N/A	23-OCT-1991	Connecticut Department of Banking	Firm allegedly transacted business as an investment adviser in Connecticut without registration and employed unregistered investment adviser agents.	Per stipulation and agreement, Firm reviewed and modified supervisory procedures, reimbursed Department $25,000 for investigative costs, and paid $3,700 in past due registration fees.
0000828403-07-000042	falseStatementOrOmission	1	American General Capital Management, Inc. (Van Kampen Asset Management Inc.)	Docket/Case number 3.5837	01-FEB-1978	Securities and Exchange Commission	The above referenced affiliate was alleged to have aided and abetted violations of section (D) and 13(A)(3), 17(D), 20(A), 34(B) and Rules 17D-1 and 20A-3 of the Investment Company Act of 1940.	The affiliate consented to an order containing a censure and a requirement that the entity comply with certain undertakings concerning compliance procedures.
0000828403-07-000042	enjoinedInvestmentRelatedActivity	1	Morgan Stanley & Co., Inc.	Civ. No. 06-0882	10-MAY-2006	United States Court for the District of Columbia	SEC alleged that the Firm violated Section 17(B) and Rule 17A-4(J) of the Securities Exchange Act of 1934 by failing to timely produce email to the commission staff pursuant to commission's investigation re: share allocation practices involving IPOs.	Without admitting or denying the allegations, the Firm consented to an entry of a final judgment in which it was permanently restrained and enjoined from violating above referenced rules. Firm fined $15MM
0000828403-07-000042	fsrFoundOrderAgainstApplicant	1	Morgan Stanley & Co. Inc.	N/A	28-APR-2003	Attorney General of the State of New York	THE ACTION ALLEGED THAT THE FIRM ENGAGED IN ACTS AND PRACTICES THAT CREATED CONFLICTS OF INTEREST FOR ITS RESEARCH ANALYSTS WITH RESPECT TO INVESTMENT BANKING ACTIVITY.	WITHOUT ADMITTING OR DENYING THE ALLEGATIONS, MS&CO CONSENTED TO PAY A TOTAL OF $50MM FOR PAST CONDUCT AND $75MM TO FUND INDEPENDENT RESEARCH.
0000828403-07-000042	authorizationDeniedOrSuspended	1	American General Capital Management, Inc. (Van Kampen Asset Management Inc.)	Docket/Case number 3.5837	01-FEB-1978	Securities and Exchange Commission	The above referenced affiliate was alleged to have aided and abetted violations of section (D) and 13(A)(3), 17(D), 20(A), 34(B) and Rules 17D-1 and 20A-3 of the Investment Company Act of 1940.	The affiliate consented to an order containing a censure and a requirement that the entity comply with certain undertakings concerning compliance procedures.
0001202048-07-000012	enjoinedInvestmentRelatedActivity	1	American International Group, Inc.	Injunction	09-FEB-2006	Securities and Exchange Commission	THE SEC COMPLAINT ALLEGED THAT FROM 2000 UNTIL 2005, AIG MATERIALLY FALSIFIED ITS FINANCIAL STATEMENTS IN ORDER TO STRENGTHEN THE APPEARANCE OF ITS FINANCIAL RESULTS TO ANALYSTS AND INVESTORS. IN SO DOING, THE SEC ALLEGED THAT AIG HAD VIOLATED SECTION 17(A) OF THE SECURITIES ACT OF 1933 AND SECTIONS 10(B), 13(A), 13(B)(2) AND 13(B)(5) AND RULES 10B-5, 12B-20, 13A-1, 13A-13 AND 13B2-1 OF THE EXCHANGE ACT OF 1934.	Settled 2/17/06
0001202048-07-000012	falseStatementOrOmission	1	American International Group, Inc.	Injunction	09-FEB-2006	Securities and Exchange Commission, Washington DC	THE SEC COMPLAINT ALLEGED THAT FROM 2000 UNTIL 2005, AIG MATERIALLY FALSIFIED ITS FINANCIAL STATEMENTS IN ORDER TO STRENGTHEN THE APPEARANCE OF ITS FINANCIAL RESULTS TO ANALYSTS AND INVESTORS. IN SO DOING, THE SEC ALLEGED THAT AIG HAD VIOLATED SECTION 17(A) OF THE SECURITIES ACT OF 1933 AND SECTIONS 10(B), 13(A), 13(B)(2) AND 13(B)(5) AND RULES 10B-5, 12B-20, 13A-1, 13A-13 AND 13B2-1 OF THE EXCHANGE ACT OF 1934.	Settled 2/17/06
0001202048-07-000012	violationOfRegulations	1	American International Group, Inc. ('AIG')	Docket SDNY - CASE NO. 06 CIV 1000	09-FEB-2006	Securities and Exchange Commission & DOJ	The SEC Complaint alleged that from 2000 until 2005, AIG materially falsified its financial statements in order to strengthen the appearance of its financial results to analysts and investors.  In so doing, the SEC Alleged that AIG had violated Section 17(A) of The Securities Act of 1933 and Sections 10(B), 13(A), 13(B)(2) and 13(B)(5) and Rules 10B-5, 12B-20, 13A-1, 13A-13 and 13B2-1 of the Exchange Act.	Settled on 2/17/06.
0001202048-07-000012	fsrFoundOrderAgainstApplicant	1	American International Group Inc.	CIV-042070	30-NOV-2004	Department of Justice, Washington, DC	THE DEPARTMENT OF JUSTICE ('DOJ') FILED A CRIMINAL COMPLAINT AGAINST AIG-FPPAGIC EQUITY HOLDING CORP. ('AIG-FP PAGIC'), A WHOLLY-OWNED SUBSIDIARY OF AIG FINANCIAL PRODUCTS CORP. ('AIG-FP'), IN TURN A WHOLLY-OWNED SUBSIDIARY OF AMERICAN INTERNATIONAL GROUP, INC. ('AIG'). THE COMPLAINT ALLEGED THAT AIG-FP PAGIC VIOLATED FEDERAL SECURITIES LAWS BY AIDING AND ABETTING SECURITIES LAW VIOLATIONS BY A PUBLIC COMPANY, PNC FINANCIAL SERVICES GROUP, INC. ('PNC'), IN CONNECTION WITH A TRANSACTION ENTERED INTO IN 2001WITH PNC THAT WAS INTENDED TO ENABLE PNC TO REMOVE CERTAIN ASSETS FROM ITS BALANCE SHEET. THE COMPLAINT ALLEGES THAT AIG-FP PAGIC KNEW, OR WAS DELIBERATELY IGNORANT IN NOT KNOWING, THAT THE PNC TRANSACTION DID NOT SATISFY THE REQUIREMENTS OF GAAP FOR NON-CONSOLIDATION OF SPECIAL PURPOSE ENTITIES. THE AIG-FP PAGIC TRANSACTION WAS THE LAST OF THREE SIMILAR TRANSACTIONS DEVELOPED, MARKETED AND ENTERED INTO BY AIG-FP AND ITS SUBSIDIARIES WITH PNC DURING 2001. THE DOJ HAS NOTIFIED AIG-FP THAT, IN ITS VIEW, AIG-FP ACTING THROUGH CERTAIN OF ITS EMPLOYEES MAY HAVE VIOLATED FEDERAL CRIMINAL LAW IN CONNECTION WITH THE PNC TRANSACTIONS AND THE MARKETING OF SIMILAR TRANSACTION STRUCTURES TO OTHER POTENTIAL COUNTERPARTIES. AIG-FP PAGIC WAS DISSOLVED FEBRUARY 3, 2006	THE SETTLEMENT WITH THE DOJ COMPRISED SEPARATE AGREEMENTS WITH AIG ANDAIG-FP AND A COMPLAINT FILED AGAINST, AND DEFERRED PROSECUTION AGREEMENT WITH, AIG-FP PAGIC. UNDER THE TERMS OF SETTLEMENT, AIG-FP PAID A MONETARY PENALTY OF $80,000,000, PLUS OTH TERMS
0001202048-07-000012	fsrViolationOfInvestmentRelatedRegulation	1	American International Group, Inc. ('AIG')	CIV-042070	30-NOV-2004	Department of Justice	THE DEPARTMENT OF JUSTICE ('DOJ') FILED A CRIMINAL COMPLAINT AGAINST AIG-FP PAGIC EQUITY HOLDING CORP. ('AIG-FP PAGIC'), A WHOLLY-OWNED SUBSIDIARY OF AIG FINANCIAL PRODUCTS CORP. ('AIG-FP'), IN TURN A WHOLLY-OWNED SUBSIDIARY OF AMERICAN INTERNATIONAL GROUP, INC. ('AIG'). THE COMPLAINT ALLEGED THAT AIG-FP PAGIC VIOLATED FEDERAL SECURITIES LAWS BY AIDING AND ABETTING SUECURITIES LAW VIOLATIONS BY A PUBLIC COMPANY, PNC FINANCIAL SERVICES GROUP, INC. ('PNC'), INCONNECTION WITH A TRANSACTION ENTERED INTO IN 2001 WITH PNC THAT WAS INTENDED TO ENABLE PNC TO REMOVE CERTAIN ASSETS FROM ITS BALANCE SHEET. THE COMPLAINT ALLEGES THAT AIG-FP PAGIC KNEW, OR WAS DELIBERATELY IGNORANT IN NOT KNOWING, THAT THE PNC TRANSACTION DID NOT SATISFY THE REQUIREMENTS OF GAAP FOR NON-CONSOLIDATION OF SPECIAL PURPOSE ENTITIES. THE AIG-FP PAGIC TRANSACTION WAS THE LAST OF THREE SIMILAR TRANSACTIONS DEVELOPED, MARKETD AND ENTERED INTO BY AIG-FP AND ITS SUBSIDIARIES WITH PNC DURING 2001. THE DOJ HAS NOTIFIED AIG-FP THAT, IN ITS VIEW, AIG-FP ACTING THROUGH CERTAIN OF ITS EMPLOYEES MAY HAVE VIOLATED FEDERAL CRIMINAL LAW IN CONNECTION WITH THE PNC TRANSACTIONS AND THE MARKETING OF SIMILAR TRANSACTION STRUCTURES TO OTHER POTENTIAL COUNTERPARTIES. AIG-FP PAGIC WAS DISSOLVED FEBRUARY 3, 2006.	Settled 11/30/04
0001202048-07-000012	fsrFalseStatementOrOmission	1	American International Group, Inc. ('AIG')	CIV-042070	30-NOV-2004	Department of Justice, Washington, DC	THE DEPARTMENT OF JUSTICE ('DOJ') FILED A CRIMINAL COMPLAINT AGAINST AIG-FP PAGIC EQUITY HOLDING CORP. ('AIG-FP PAGIC'), A WHOLLY-OWNED SUBSIDIARY OF AIG FINANCIAL PRODUCTS CORP. ('AIG-FP'), IN TURN A WHOLLY-OWNED SUBSIDIARY OF AMERICAN INTERNATIONAL GROUP, INC. ('AIG'). THE COMPLAINT ALLEGED THAT AIG-FP PAGIC VIOLATED FEDERAL SECURITIES LAWS BY AIDING AND ABETTING SUECURITIES LAW VIOLATIONS BY A PUBLIC COMPANY, PNC FINANCIAL SERVICES GROUP, INC. ('PNC'), INCONNECTION WITH A TRANSACTION ENTERED INTO IN 2001 WITH PNC THAT WAS INTENDED TO ENABLE PNC TO REMOVE CERTAIN ASSETS FROM ITS BALANCE SHEET. THE COMPLAINT ALLEGES THAT AIG-FP PAGIC KNEW, OR WAS DELIBERATELY IGNORANT IN NOT KNOWING, THAT THE PNC TRANSACTION DID NOT SATISFY THE REQUIREMENTS OF GAAP FOR NON-CONSOLIDATION OF SPECIAL PURPOSE ENTITIES. THE AIG-FP PAGIC TRANSACTION WAS THE LAST OF THREE SIMILAR TRANSACTIONS DEVELOPED, MARKETD AND ENTERED INTO BY AIG-FP AND ITS SUBSIDIARIES WITH PNC DURING 2001. THE DOJ HAS NOTIFIED AIG-FP THAT, IN ITS VIEW, AIG-FP ACTING THROUGH CERTAIN OF ITS EMPLOYEES MAY HAVE VIOLATED FEDERAL CRIMINAL LAW IN CONNECTION WITH THE PNC TRANSACTIONS AND THE MARKETING OF SIMILAR TRANSACTION STRUCTURES TO OTHER POTENTIAL COUNTERPARTIES. AIG-FP PAGIC WAS DISSOLVED FEBRUARY 3, 2006.	Settled 11/30/04
0000008345-07-000007	subjectOfProceedings	2	Fink vs. Atlas Stock Transfer  Civil No. BC 349925	March 30, 2006	30-MAR-2006	Superior Court of California for the County of Los Angeles	Failure to remove the restrictive legend on certificates presented for transfer.	Pending.  Signalife has agreed to indemnify Atlas and has assumed the defense of Atlas in the State Court of California.
0000008345-07-000007	subjectOfProceedings	1	Overton vs. Atlas Stock Transfer  Civil No. 2:06CV00153	February 23, 2006	23-FEB-2006	U S District Court for the District of Utah, Central Division	Failure to remove the restrictive legend on certificates presented for transfer	Pending.  Signalife has agreed to indemnify Atlas and has assumed the defense of Atlas
0001133702-07-000013	violationOfRegulations	3	Fiserve Securities, Inc.	In the Matter of Fiserve Securities, Inc.	21-APR-2005	Securities and Exchange Commission	On April 21, 2005, Fiserve Securities, Inc. ('FSI'), without admitting or denying the findings, consented to the entry of a Securities and Exchange Commission ('SEC') order finding that it failed reasonably to supervise two employees in its New York City office and a senior vice president in its Philadelphia office.  The SEC found that the two employees engaged in a market timing scheme on behalf of two FSI hedge fund customers.  The SEC also found that the senior vice president engaged in a late trading and market timing scheme in his own account.	FSI agreed to a censure, to pay $5 million in disgorgement and prejudgement interest, and to pay a $10 million fine.
0001133702-07-000013	violationOfRegulations	4	National Financial Services Corporation	In the Matter of National Financial Services Corporation	10-JAN-1997	U.S. Securities and Exchange Commission	U.S. Securities and Exchange Commission, Administrative Proceeding #3-9217.  On January 10, 1997, an affiliate of the registrant, National Financial Services Corporation (NFSC) consented to the issuance of an Order by the Securities and Exchange Commission without admitting or denying the Commission?s findings.  The Order related to the extension of credit, in 1993, on a particular security that was not, at the time, a margin security under Regulation T.  Under the terms of the Order, NFSC consented to a censure and the payment of a civil penalty of $50,000.00.	Consent Agreement
0001133702-07-000013	violationOfRegulations	1	Fidelity Brokerage Services LLC	In the Matter of Fidelity Brokerage Services LLC	31-JUL-2004	Securities and Exchange Commission	On July 7, 2004, the Firm (Fidelity Brokerage Services LLC) made an offer of settlement to the SEC and the Commission accepted the offer on July 31, 2004.  The Firm consented to the entry of an order finding that it had violated Section 17(A) of the Exchange Act and 17A-4(B)(4), thereunder, and had failed reasonably to supervise its employees	The Firm agreed to a censure under Section 15(B)(4)(E), a cease and desist under Section 21C from violating Section 17(A) of the Exchange Act and 17A-4, there under, and a fine of $1,000.000.
0001133702-07-000013	sraViolationOfRules	21	Fidelity Distributors Corp and Fidelity Investments Institutional Services Company	In the matter of Fidelity Distributors Corp & Fidelity Investments Inst	08-MAY-2007	NASD	The registrant and an affiliated broker-dealer consented to a censure, a $400,000 fine for which they are jointly and severally liable, and to various undertakings, in connection with the NASD's allegations that (1) the firms violated NASD advertising rules by preparing and distributing misleading sales literature relating to Fidelity's Destiny I and II Systematic Investment Plans and (20 Fidelity did not adequately supervise the review of this sales literature in light of the unusual features of the Destiny products.	Firm & affiliate censured, fined $400,000 and undertakings re alleged violations of advertising rules and alleged failure to supervise ad review process.
0001133702-07-000013	sraViolationOfRules	20	National Financial Services Corporation	In the Matter of National Financial Services Corporation	25-MAY-1999	National Association of Securities Dealers, Inc	On May 25, 1999, the National Association of Securities Dealers, Inc. accepted a Letter of Acceptance, Waiver and Consent in which National Financial Services Corporation (NFSC) without admitting or denying allegations of rule violations, consented to the entry of the following findings: (i) NFSC failed to immediately display 10 customer limit orders in NFSC?s public quote where each such order was a price better than NFSC?s public quote or at a price equal to NFSC?s public quote when such quote was priced equal to the national best bid or offer in such a security and that order represented more than a de minimis change in relation to the size associated with NFSC?s bid or offer, (ii) NFSC failed to use reasonable diligence to ascertain the best inter-dealer market for such a security, with respect to 3 orders, and buy and sell in such market so that the resultant price to each customer was as favorable as possible under prevailing market conditions, (iii) NFSC entered 31 priced orders on trade dates August 4 through August 8, 1997, into Select Net Broadcast that were each priced better than the Firm?s public quote without reflecting each such order in the Firm?s public quote. The AWC required the payment of a $5,500 fine. AWC # CMS990051.	Letter of Acceptance, Waiver and Consent
0001133702-07-000013	sraViolationOfRules	18	National Financial Services Corporation	In the Matter of National Financial Services Corporation	14-APR-1988	New York Stock Exchange	Applicant?s affiliate, National Financial Services Corporation, 161 Devonshire Street, Boston, MA 02110 was fined $1,000 by the New York Stock Exchange on April 14, 1988, for a violation of NYSE Rule 132.30 in that it failed to submit audit trail data for transactions effected on the floor of the Exchange	Fine
0001133702-07-000013	sraViolationOfRules	17	National Financial Services Corporation	In the Matter of National Financial Services Corporation	29-MAR-1999	National Association of Securities Dealers, Inc	On March 29, 1999, National Financial Services Corporation (NFSC)  entered into a Letter of Acceptance, Waiver and Consent with the National Association of Securities Dealers, Inc. in which NFSC, without admitting or denying allegations of rule violations, consented to the entry of findings relating to NFSC?s submission of short interest positions on behalf of another member firm and failure to report short positions in ten securities for that firm in July 1997.  The Letter provided for a censure and a fine in the amount of $4,000.  Complaint # CMS990036AWC.	Letter of Acceptance, Waiver and Consent
0001133702-07-000013	sraViolationOfRules	16	Fidelity Distributors Corporation and Arthur S. Loring	In the Matter of Fidelity Distributors Corporation and Arthur S. Loring	28-APR-1988	National Association of Securities Dealers, Inc	The Applicant?s affiliate, Fidelity Distributors Corporation (?FDC?), 82 Devonshire Street, Boston, MA 02109, and Arthur S. Loring, CRD # 312799, on April 28, 1988, voluntarily submitted a letter of Admission, Waiver and Consent to the NASD relating to the timeliness of Applicant?s response to NASD advertising and sales literature comments during the period November, 1985 to February, 1987, and its failure in connection with one item of sales literature to file it on a timely basis.  Due to unprecedented growth in FDC?s activity during this period and its inability to find experienced personnel to replace departing employees promptly in this area, FDC was unable to do so.  During late 1986 and early 1987, new, senior personnel were added and procedures strengthened, with the result that the timeliness issue has been corrected since early 1987. Without admitting or denying any violative conduct, FDC, accepted and consented to findings by the NASD of violation of Article III, Sections I and 35(c)(1) of the NASD?s Rules of Fair Practice.  It consented to a censure and fine in the amount of $50,000.00.  It also agreed for a period of 90 days to submit all written advertisements or sales literature subsequently filed with the NASD for pre-clearance by special counsel retained for this purpose.  Such penalties were accepted by the NASD.	Fidelity Distributors Corporation and Arthur S. Loring voluntarily submitted a letter of Admission, Waiver and Consent
0001133702-07-000013	sraViolationOfRules	19	National Financial Services Corporation	In the Matter of National Financial Services Corporation	18-FEB-1987	New York Stock Exchange, Inc	National Financial Services Corporation (NFSC)  was fined $1,000.00 by the New York Stock Exchange, Inc. on February 18, 1987 for a violation of Rule 132.30 in that NFSC failed to submit Audit Trail Data for transactions effected on the floor of the Exchange.	Fine
0001133702-07-000013	sraViolationOfRules	15	The Crosby Corporation	In the Matter of The Crosby Corporation	15-MAR-1973	National Association of Securities Dealers, Inc.	The Crosby Corporation (?Crosby?), an affiliate of predecessor of applicant, voluntarily submitted a Letter of Admission, Waiver and Consent to the National Association of Securities Dealers, Inc., (?NASD?) on March 15, 1973 relating to Crosby?s dissemination of a sales brochure which contained references to uses of The Partial Withdrawal and Reinstatement Privileges which were found to be in conflict with an NASD interpretation.  Crosby was found to have violated Article III, Section I of the NASD Rules of Fair Practice and was assessed a fine of $5,000.00 which it paid on March 30, 1973.	The Crosby Corporation (?Crosby?), an affiliate of predecessor of applicant, voluntarily submitted a Letter of Admission, Waiver and Consent
0001133702-07-000013	sraViolationOfRules	14	National Financial Services Corporation	In the Matter of National Financial Services Corporation	01-MAR-1991	New York Stock Exchange	In 1990, the New York Stock Exchange initiated disciplinary proceedings against the applicant?s affiliate, National Financial Services Corporation (?NFSC?), 161 Devonshire Street, Boston, MA 02110, alleging that in 1986 and 1987 NFSC committed certain violations of SEC Rules 15(c)3-3 and 17(a)-3 relating to reserves and possession/control requirements.In March, 1991, without admitting or denying guilt, NFSC consented to a censure and fine of $25,000.00.	Consent Agreement
0001133702-07-000013	sraViolationOfRules	13	National Financial Services Corporation	In the Matter of National Financial Services Corporation	27-SEP-1991	New York Stock Exchange	On September 27, 1991, Applicant?s affiliate, National Financial Services Corporation, 161 Devonshire Street, Boston, MA 02110, was fined $1,000.00 by the by the New York Stock Exchange for a violation of NYSE Rule 412.  The violation related to a ?High Percentage (2%) of ACAT purged accounts for two consecutive months (June, July 1991) within a six month period.?	Fine
0001133702-07-000013	sraViolationOfRules	12	National Financial Services, LLC	In the Matter of National Financial Services, LLC	26-JUL-2000	National Association of Securities Dealers, Inc.	On July 26, 2000, National Financial Services, LLC entered into a letter of Acceptance, Waiver and Consent with the National Association of Securities Dealers, Inc in which National Financial Services, LLC, without admitting or denying allegations of rule violations, consented to the entry of findings relating to failure to report FIPS 23 transactions in FIPS securities within 5 minutes after execution.	The AWC required a payment of a $5,000 fine.  AWC NO MRD199918581
0001133702-07-000013	sraViolationOfRules	10	National Financial Services LLC	In the Matter of National Financial Services LLC	22-APR-2003	NASD	On April 22, 2003 the NASD accepted a Letter of Acceptance Waiver and Consent from National Financial Services LLC.  The following items were alleged: failure to correctly report trades with .PRP Modifer; failure to display immediately, the customer limit orders in NASDQ Securities in its public quotation in circumstances, when each such order was at a price that would have improved the member firm's bid or offer and the national best bid or offer in such security, and the size of the order represented more than a deminimis change in relation to the size associated with its bid or offer in each security; failure to report to ACT the correct symbol indicating whether member executed transactions in eligible securities in a principal or agency capacity; failure to report to ACT the correct designation indicating whether member firm executed transactions in eligible securities as riskless principal transactions.	The NASD accepted a Letter of Acceptance Waiver and Consent from National Financial Services LLC
0001133702-07-000013	sraViolationOfRules	9	National Financial Services, LLC	In the Matter of National Financial Services, LLC	11-JUL-1997	NASD	On July 11, 1997, the NASD accepted a Letter of Acceptance, Waiver and consent in which National Financial Services, LLC, without admitting or denying allegations of rule violations, consented to the entry of findings relating to the cancellation and re-execution of orders by an unaffiliated market maker.	The AWC required the payment of $2,500 to the NASD.  CMS970003(A)AWC
0001133702-07-000013	sraViolationOfRules	8	National Financial Services, LLC	In the Matter of National Financial Services, LLC	13-JUN-1997	NASD	On June 13, 1997, the NASD accepted a Letter of Acceptance, Waiver and Consent in which National Financial Services, LLC, without admitting or denying allegations of rule violations, consented to the entry of findings relating to the failure to ascertain the best inter-dealer market for a security with respect to the order.	The AWC required payment of $1,000 to the NASD.  MS970004(A)AWC
